-24.095556,-16.645926,-22.025259,-16.014923,-25.297604,-22.884125,-23.003372,-18.001497,-25.309696,-15.715338,-28.474041,-20.657406,-25.194298,-25.639544,-20.13291,-19.418549,-21.36937,-18.483248,-17.135292,-27.040274,-19.358517,-21.307598,-28.790815,-29.101128,-16.157433,-22.099438,-24.057257,-2.2923965,-2.3847847,-2.3851624,-0.3465786,-0.43693542,-0.43693542,-0.43693542,-0.43693542,-0.43693542,-0.43693542,-0.43693542,-0.43693542,-0.43693542,-0.43693542,0.0,-25.222908,-25.543283,-20.405571,-25.602974,-17.101452,-27.864046,-19.88104,-21.013426,-25.720303,-22.925774,-19.409485,-22.13119,-21.012995,-23.694529,-26.70444,-21.298273,-19.517817,-19.723862,-20.842754,-24.11613,-22.861488,-17.783783,-26.281723,-25.783897,-22.507212,-23.804623,-21.694706,-23.949871,-24.599049,-24.764225,-20.84813,-27.9823,-17.054926,-22.81425,-17.739683,-19.29232,-19.309925,-24.358673,-22.832941,-18.80952,-18.727306,-24.512579,-19.685951,-22.195335,-17.672218,-21.012598,-27.25048,-26.89385,-21.042292,-22.914858,-26.102346,-19.61008,-28.906696,-23.66494,-19.84159,-20.97617,-21.954227,-21.006754,-28.92406,-28.96977,-23.878815,-19.852943,-29.651007,-22.634945,-18.103516,-17.919132,-18.484238,-20.60918,-15.655613,-20.625584,-21.780565,-23.7061,-27.213621,-16.554796,-29.266342,-30.68069,-16.476913,-21.687796,-22.757915,-20.327003,-26.209604,-27.680573,-22.910755,-24.088844,-21.720127,-26.152912,-25.373617,-22.46308,-22.353659,-22.426159,-20.832987,-35.96291,-27.671532,-21.060694,-19.57315,-20.419117,-18.625395,-22.296612,-24.853577,-18.29382,-21.523365,-26.04372,-24.184294,-22.805035,-23.228466,-21.344671,-22.416553,-26.366444,-22.651829,-21.529457,-18.066135,-30.209272,-22.422215,-22.47217,-24.512014,-23.410616,-16.86876,-25.225548,-21.428312,-19.997822,-19.870956,-25.288332
-25.389877,-17.074648,-28.664886,-26.932178,-28.2264,-26.882368,-24.449299,-14.954859,-27.816866,-23.71611,-32.751133,-26.642826,-18.53506,-26.018585,-22.456541,-21.677135,-21.639383,-17.069054,-16.764362,-27.53282,-23.998547,-22.745071,-30.829689,-31.185133,-16.92834,-20.557169,-17.436337,-39.617897,-53.03459,-53.020973,-34.171047,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-21.063473,-26.464657,-20.819986,-27.614265,-23.220985,-29.156551,-20.33728,-25.763596,-27.593761,-24.769314,-19.979258,-18.129105,-22.129238,-20.749855,-26.869587,-21.373531,-20.572416,-19.780434,-21.814758,-26.053768,-21.66674,-22.204107,-18.374659,-27.370228,-22.352486,-23.52116,-27.181002,-24.92243,-19.53452,-26.038567,-26.56228,-26.251364,-23.304588,-19.36311,-29.653824,-16.698513,-27.409962,-24.629637,-25.362965,-26.071707,-19.70174,-21.42817,-20.959332,-21.334362,-22.94938,-18.541847,-20.74296,-23.418835,-28.059214,-32.04583,-27.662512,-29.38455,-19.402447,-33.081898,-22.376335,-24.132961,-23.094143,-26.554989,-26.315525,-20.595688,-28.107714,-20.25335,-24.542526,-29.310493,-19.374786,-17.875223,-19.466787,-25.939178,-25.079361,-21.38476,-22.904669,-27.746578,-24.919703,-26.031391,-19.463581,-23.799696,-27.34576,-20.540571,-21.427189,-20.284794,-24.051615,-24.786495,-33.44389,-26.672874,-24.132952,-26.44387,-21.772514,-24.324053,-31.338318,-26.358585,-18.223282,-24.343365,-28.677738,-29.560833,-20.696548,-20.862614,-27.254625,-19.424309,-25.277353,-25.116165,-22.429657,-24.872587,-37.920105,-26.518675,-23.521912,-29.958673,-27.175692,-26.642723,-25.154905,-27.186146,-21.933897,-30.51875,-25.340874,-25.62447,-21.108622,-23.207304,-17.821888,-25.024153,-24.276762,-20.187584,-19.962425,-27.547304,-21.16388
-27.230665,-23.99296,-27.790617,-23.835854,-23.83274,-28.187243,-22.97651,-17.598381,-28.856756,-30.599472,-28.140892,-25.351774,-18.933681,-28.89436,-29.997839,-19.62138,-25.173532,-21.71821,-21.604757,-24.711922,-21.848675,-27.35257,-26.585224,-24.421583,-22.455238,-27.595648,-22.85405,-39.849648,-56.884674,-57.029587,-37.197586,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-24.062607,-24.444391,-23.967945,-25.373472,-22.986683,-24.218246,-22.540932,-26.30756,-28.159037,-19.272972,-24.808525,-25.342663,-21.87077,-25.935995,-25.294043,-23.177393,-22.16885,-25.038824,-24.986877,-23.49036,-23.77194,-27.637175,-25.841337,-34.248444,-21.70105,-31.134388,-26.75269,-25.620972,-22.031054,-27.42928,-20.287619,-23.115808,-23.326008,-28.200632,-26.792883,-25.03724,-32.589664,-26.545635,-22.93222,-20.539654,-21.185768,-23.623798,-21.461842,-23.870665,-22.628773,-31.527107,-23.301308,-24.53078,-28.277447,-35.45626,-26.6299,-30.436264,-24.304016,-28.222675,-25.463781,-24.674366,-30.060907,-28.45173,-29.145302,-18.827229,-21.87558,-19.445976,-26.039356,-28.551083,-20.366676,-23.587408,-29.178043,-23.247536,-24.673092,-20.65536,-22.18779,-26.572275,-23.870989,-26.380848,-21.674982,-22.85627,-18.217426,-17.822166,-19.771675,-22.369827,-28.171383,-25.034122,-26.892193,-19.895626,-22.480997,-31.321018,-22.066341,-19.294512,-29.895004,-25.18374,-19.868258,-21.91948,-24.48827,-28.085274,-26.00912,-25.164871,-25.978365,-27.000423,-21.920813,-23.544922,-20.601887,-27.259312,-29.183558,-25.256992,-21.17948,-27.513514,-33.89128,-24.39959,-26.865967,-27.119267,-19.97071,-23.579195,-24.883377,-23.128738,-24.669502,-26.635592,-20.95443,-27.781305,-25.231606,-23.43264,-19.302584,-26.56134,-20.644337
-24.199389,-27.780289,-20.324196,-26.85812,-25.415184,-23.1544,-23.640858,-19.782322,-32.202847,-30.602066,-21.433945,-25.636124,-19.712177,-23.589088,-31.812704,-19.962902,-24.787592,-24.711363,-21.815578,-27.465618,-23.914236,-29.64825,-25.819103,-24.37656,-25.012274,-30.191381,-20.176378,-37.378555,-52.661354,-52.553802,-39.690582,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-26.702564,-28.103859,-26.575668,-22.483377,-25.081635,-24.592995,-32.384033,-28.433369,-28.984074,-20.982513,-29.060953,-24.326563,-22.939434,-21.554117,-29.34442,-24.596432,-20.975433,-30.437122,-24.0936,-25.154213,-24.33416,-30.879791,-25.208094,-26.673323,-27.908487,-23.822311,-25.620667,-21.940609,-19.52749,-22.260109,-20.508926,-23.299309,-19.058447,-21.118141,-26.239449,-23.067444,-25.521946,-28.601755,-21.35366,-22.707092,-25.035309,-24.617517,-25.989716,-19.335438,-21.347673,-29.273335,-23.0251,-21.767235,-29.635204,-24.81812,-29.864567,-23.31771,-29.868238,-25.577438,-27.075195,-28.383036,-30.733232,-24.271605,-26.885014,-24.3015,-21.834904,-23.210815,-28.952696,-18.699844,-22.175098,-27.26814,-23.520794,-24.934324,-23.194254,-30.09467,-21.244465,-22.61129,-24.8194,-23.10109,-20.157576,-20.896757,-17.029358,-19.001738,-24.424753,-21.911873,-25.017815,-29.323296,-22.473955,-18.321415,-23.394598,-24.316742,-26.863487,-24.233307,-26.602806,-29.374098,-20.50029,-23.267653,-22.209435,-28.589306,-30.17911,-22.68829,-22.104813,-25.884853,-21.78917,-20.732206,-22.241964,-26.667423,-22.261387,-17.689484,-20.670868,-24.08002,-23.478058,-27.623425,-28.801455,-33.56707,-24.318047,-21.88526,-20.069347,-21.191824,-22.874336,-23.079117,-27.407032,-21.441982,-24.754135,-29.782167,-21.042377,-29.53735,-26.140816
-23.14262,-25.789165,-23.18632,-25.274038,-24.425007,-22.192623,-22.464634,-27.836273,-34.613083,-26.35858,-24.533276,-28.227749,-23.12455,-27.372782,-32.56958,-23.218163,-25.419739,-25.655346,-27.563795,-27.623917,-24.755974,-24.186466,-23.910566,-19.96151,-26.140224,-26.936714,-19.119644,-35.72344,-55.60961,-55.694763,-42.26287,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-29.621151,-35.229843,-23.860855,-28.20385,-30.356138,-27.636284,-33.205093,-27.340324,-26.286362,-22.977087,-27.19171,-18.615955,-27.95735,-22.922182,-23.963373,-26.695389,-22.473534,-26.044403,-23.160988,-31.785772,-25.132288,-26.272148,-22.652143,-30.215816,-27.877968,-25.494495,-26.764076,-19.233303,-22.860487,-19.685928,-24.166645,-21.951157,-18.68784,-18.218458,-26.804142,-20.848946,-24.28661,-25.15847,-25.59737,-24.784925,-24.768906,-23.397188,-20.72014,-25.614353,-24.798717,-22.955812,-25.89003,-22.784645,-28.060009,-20.325556,-22.46377,-22.35516,-28.809511,-27.111067,-36.544514,-23.144135,-28.505287,-23.812353,-22.744396,-29.807852,-29.55917,-28.010214,-26.40015,-16.803051,-24.149601,-28.00264,-20.28572,-25.655277,-20.194075,-23.501015,-22.380075,-23.81216,-29.49188,-28.425684,-20.97514,-23.816225,-23.83289,-25.368336,-28.591578,-28.408657,-19.647095,-25.434666,-22.60874,-24.135197,-34.98638,-20.127289,-26.614475,-28.408304,-25.795546,-28.294867,-19.985289,-26.09679,-28.885792,-26.381653,-31.303577,-22.65147,-28.409012,-28.934843,-22.50689,-22.353672,-30.472296,-23.646801,-24.362335,-20.34825,-31.188732,-25.811672,-19.537899,-21.314,-26.131998,-25.423431,-27.44039,-24.955383,-21.018255,-21.54569,-24.290508,-24.747784,-36.613205,-18.504889,-28.206568,-23.962582,-24.019117,-25.855453,-25.00629
-24.752289,-22.379873,-21.539051,-24.49912,-31.30475,-24.327835,-17.339302,-31.369871,-29.011316,-24.625317,-27.693651,-21.49156,-26.104338,-25.102003,-28.666426,-25.430645,-28.743263,-27.086784,-27.938711,-26.03062,-22.930775,-22.512554,-24.339554,-20.851542,-23.05077,-20.837103,-22.835968,-37.159485,-51.80155,-51.874138,-43.620426,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-30.979973,-23.442457,-26.332527,-24.344303,-23.10305,-25.436256,-31.971449,-28.897833,-21.649618,-20.423817,-22.45853,-24.203617,-25.780912,-31.038757,-23.691402,-28.059103,-19.822422,-23.688473,-26.131155,-24.15141,-23.662601,-24.214157,-23.670326,-29.147167,-21.55071,-26.320095,-28.92796,-21.681103,-29.157473,-24.12276,-25.292486,-19.941101,-24.545284,-17.112812,-28.801125,-23.40791,-17.752792,-21.928946,-26.158718,-19.70773,-18.570843,-23.639727,-21.636011,-22.821392,-27.190504,-21.445236,-23.56415,-22.575264,-25.452688,-18.928404,-21.779125,-19.873484,-26.52542,-26.722271,-34.10022,-28.133625,-23.156733,-22.968525,-24.344841,-28.509508,-26.685047,-23.77433,-26.032589,-21.028622,-27.526403,-21.783112,-20.76226,-21.155827,-20.80032,-22.365479,-24.430817,-20.6641,-24.352034,-26.791687,-22.229342,-20.841625,-27.972332,-32.009842,-23.061579,-40.32635,-23.014118,-24.242136,-24.750763,-21.615768,-33.132267,-23.177652,-25.638397,-23.730011,-22.63502,-30.871344,-23.491749,-24.030708,-27.341972,-27.242384,-28.472755,-27.68505,-31.90233,-25.986698,-24.606335,-23.597649,-25.030802,-24.5771,-19.328007,-26.069708,-30.389332,-25.902885,-27.025646,-23.369822,-25.311937,-22.985218,-26.239101,-19.26417,-29.608168,-24.046978,-21.436623,-22.80231,-32.08071,-22.166122,-22.23284,-21.772799,-29.381191,-19.045383,-27.106749
-30.176506,-22.19808,-21.44751,-22.464685,-24.944653,-29.02985,-16.396122,-26.239058,-25.482182,-23.930443,-23.477566,-20.957018,-24.36845,-26.365858,-25.679453,-25.221748,-29.159977,-25.113152,-26.256184,-18.082354,-27.7377,-28.642498,-23.39612,-24.583317,-26.61893,-20.33408,-29.396626,-37.28556,-53.94539,-53.81831,-44.31953,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-31.467148,-19.551075,-26.65432,-19.777872,-21.743103,-20.340637,-17.963343,-22.803278,-24.869492,-20.480743,-20.609133,-32.89155,-27.748945,-23.351276,-20.529781,-22.00107,-22.711224,-29.431793,-23.242844,-27.985939,-19.663452,-30.654121,-24.78378,-23.718575,-22.532013,-24.207804,-25.695599,-28.25788,-23.800398,-21.464148,-21.499306,-22.000702,-23.231888,-19.312021,-25.980646,-25.837149,-16.6418,-19.048763,-29.085875,-20.69031,-19.101679,-26.297695,-20.681372,-20.324131,-29.7006,-28.202387,-25.334545,-22.078663,-22.31525,-20.310017,-21.473183,-18.333317,-23.947304,-20.358091,-24.906742,-31.748497,-24.013847,-22.69859,-23.001152,-17.883192,-23.081318,-24.371721,-24.936604,-25.071133,-22.041458,-22.341618,-22.83856,-21.029158,-29.408031,-26.062908,-26.633406,-22.756672,-24.337685,-25.836763,-24.374846,-24.200388,-25.527075,-26.0752,-18.84692,-31.504198,-27.093933,-23.165035,-27.71193,-27.744183,-28.150173,-23.33261,-24.603855,-25.109898,-21.410248,-27.39758,-18.481236,-27.485289,-24.672903,-28.394264,-23.349308,-26.334133,-34.34491,-23.87322,-26.82071,-25.560799,-20.657536,-21.30539,-17.028141,-22.988401,-25.92947,-26.083311,-28.26537,-28.542099,-26.103128,-19.297476,-26.681702,-18.391323,-22.315659,-24.917046,-21.073734,-25.993502,-29.405113,-25.831917,-18.421219,-17.80449,-25.331781,-20.633974,-24.879917
-35.446053,-25.870895,-18.764124,-24.551567,-28.607742,-27.48675,-24.988323,-21.33886,-25.494465,-19.953453,-21.929382,-25.104355,-23.01849,-27.306627,-22.014114,-32.097847,-27.502165,-25.396606,-28.760466,-23.880003,-24.882835,-29.667692,-23.29203,-22.31025,-26.988712,-26.772594,-26.243778,-41.06241,-50.322136,-50.49707,-45.489624,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-32.88672,-25.466843,-24.831713,-20.733883,-26.123196,-19.221855,-19.170305,-24.81918,-28.67052,-28.942326,-23.789955,-28.2844,-30.441658,-22.764732,-21.227383,-20.638077,-22.75863,-25.412224,-22.603527,-25.44895,-20.675552,-25.017479,-28.257715,-20.09068,-28.289848,-22.613092,-23.054821,-27.342817,-24.766386,-25.776184,-24.25383,-23.416718,-26.121052,-25.130068,-24.691854,-25.571386,-25.01981,-22.507381,-28.768097,-27.694735,-26.063467,-25.619808,-22.152092,-27.077095,-29.163025,-32.664146,-20.206131,-21.673765,-24.057608,-21.37582,-26.229145,-21.96937,-20.621971,-24.66112,-26.190357,-26.017754,-22.772549,-19.606386,-21.292778,-14.897511,-21.75035,-23.601833,-21.527548,-27.944782,-21.456089,-29.193462,-25.905312,-29.757973,-32.332634,-31.36249,-30.37207,-26.816153,-36.055683,-28.079075,-31.648579,-23.440159,-28.504416,-27.61739,-21.194376,-24.360294,-30.08874,-24.496918,-26.24253,-28.259514,-22.88699,-19.42378,-26.432482,-31.633266,-23.034721,-19.162271,-20.711483,-31.36706,-22.32565,-23.362328,-25.44331,-24.204634,-41.952705,-20.727304,-23.174068,-23.593761,-24.008015,-24.620228,-20.324041,-21.404232,-23.488949,-22.92709,-20.377785,-28.002918,-21.494404,-25.902792,-26.547638,-19.051094,-23.234213,-29.199726,-23.826405,-22.02457,-26.873264,-30.374298,-17.749922,-25.25002,-21.349987,-24.27951,-29.709541
-30.798512,-19.313068,-20.589533,-24.385405,-33.83194,-23.91222,-20.873104,-21.770226,-24.386782,-24.759827,-27.823626,-19.092855,-22.69959,-21.65649,-21.237053,-27.799395,-24.730793,-20.43258,-26.64424,-21.624125,-24.835796,-25.36947,-22.585136,-19.694777,-22.325134,-27.788017,-18.707844,-40.196686,-51.64418,-51.39045,-45.253067,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-33.660942,-26.87916,-26.008041,-24.453876,-26.589619,-17.437874,-27.432907,-24.848202,-20.841492,-21.458134,-25.098904,-28.351875,-34.945023,-26.669544,-19.457706,-25.833492,-18.620966,-22.33347,-27.209803,-23.459581,-21.772825,-25.71412,-26.003967,-22.093939,-29.893635,-27.376598,-20.995403,-25.238329,-19.768911,-23.758373,-19.58452,-24.804703,-25.27208,-30.24253,-22.285282,-24.374294,-21.932985,-31.374184,-26.972002,-26.686092,-28.133942,-27.7142,-19.1314,-29.653872,-23.111279,-24.517471,-19.260262,-24.949997,-26.5854,-26.98178,-21.787697,-21.150333,-20.837414,-19.004488,-26.629318,-29.702991,-25.027023,-24.96249,-25.097603,-19.759201,-21.646334,-24.840076,-21.411362,-27.217556,-22.124205,-29.55803,-24.718237,-27.513811,-28.692919,-24.38288,-22.438515,-20.329872,-27.964933,-26.46565,-21.8568,-22.869196,-29.546417,-31.51947,-23.9164,-21.660595,-24.535477,-20.317533,-27.190615,-26.126072,-27.943323,-18.96974,-27.33942,-23.926773,-24.516861,-19.811531,-24.196762,-22.314667,-26.296469,-19.377815,-21.718113,-23.521051,-22.174469,-19.57337,-25.409657,-22.576069,-22.582512,-24.034983,-24.16263,-24.373167,-23.83885,-20.72546,-17.738941,-28.408907,-17.592653,-24.09144,-25.463575,-23.175625,-27.342587,-21.603361,-22.19229,-18.971521,-23.453411,-32.566303,-22.648296,-27.717876,-17.494183,-25.70904,-27.136333
-28.817274,-20.328915,-24.369156,-32.89419,-25.132128,-26.717728,-19.355028,-23.78707,-26.238596,-30.694931,-32.648632,-19.858463,-21.127422,-23.365822,-26.079155,-30.660688,-23.663607,-23.843575,-31.991602,-28.296598,-26.318888,-22.08008,-24.235493,-18.29599,-24.970911,-21.907108,-19.392305,-38.257782,-47.945026,-48.12343,-46.35544,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-35.74425,-23.046356,-23.435368,-22.369473,-26.213144,-22.324535,-25.089485,-27.810549,-18.388578,-19.87932,-27.506462,-23.176716,-29.762615,-22.846045,-17.825579,-23.53195,-20.23565,-24.361385,-26.890408,-23.968327,-24.123188,-27.17223,-25.686474,-23.544268,-29.9615,-27.977339,-26.75442,-25.698658,-20.415092,-21.535221,-23.481936,-25.51054,-28.53738,-18.240604,-24.829262,-21.01769,-19.12405,-33.361423,-30.379156,-28.53122,-22.660458,-24.77222,-22.69492,-21.880188,-24.68704,-21.315395,-19.833923,-25.086733,-33.832916,-25.629019,-22.302845,-27.35751,-28.71707,-17.834507,-30.240852,-29.283176,-25.828194,-23.492466,-27.658245,-28.334282,-25.164173,-26.480965,-25.674105,-22.83304,-21.781422,-33.42551,-21.26264,-29.609606,-23.357971,-21.091362,-24.35097,-22.55821,-22.916237,-28.236046,-21.401295,-23.645456,-25.911194,-34.924496,-22.358648,-26.623669,-24.021736,-21.112244,-32.53875,-27.240107,-29.505495,-24.14578,-25.51077,-18.686924,-23.918932,-24.113144,-18.645044,-24.249798,-29.204042,-22.46386,-21.719341,-25.90371,-23.939507,-23.344566,-32.166462,-21.195385,-27.754768,-32.922215,-19.144321,-26.165855,-31.726967,-24.825474,-22.481834,-29.992561,-22.786095,-24.775873,-20.541779,-26.670033,-24.847193,-24.452595,-28.694633,-22.739588,-24.974121,-29.166529,-24.486479,-29.35942,-20.349613,-22.14143,-24.273619
