-23.681862,-26.676968,-27.570883,-25.477097,-26.1609,-18.328068,-19.095757,-18.891783,-20.782019,-22.730324,-28.542183,-28.953907,-25.598969,-27.242779,-23.393675,-22.555984,-18.584679,-23.932575,-25.884195,-23.9463,-23.884193,-23.02987,-23.40005,-37.233013,-27.440887,-20.73265,-19.880114,-19.566542,-21.573355,-20.937847,-21.938206,-23.528683,-26.304144,-18.9624,-19.370298,-23.071812,-25.651945,-22.728455,-24.557674,-25.044947,-23.728476,-28.896212,-22.105183,-29.1646,-23.243622,-4.267935,-1.8663807,-16.102037,-26.16256,-25.983236,-16.028282,-26.706753,-20.395174,-21.55737,-26.826601,-25.596882,-27.553421,-23.028042,-21.414747,-18.153606,-21.698431,-34.92987,-22.829086,-29.944094,-24.548105,-22.353317,-18.838154,-30.323248,-26.229809,-29.031893,-34.236443,-19.575348,-22.07291,-27.736887,-25.448496,-20.685436,-22.837124,-17.59247,-20.945896,-21.393856,-24.602285,-22.733873,-18.665035,-19.988785,-23.289263,-24.389109,-21.167055,-25.940697,-21.581253,-27.86856,-18.750412,-26.064003,-31.25485,-39.513412,-21.70599,-21.120808,-19.162056,-20.643059,-23.992182,-26.91724,-31.124754,-18.417425,-19.03024,-31.871885,-22.894981,-24.478132,-18.82324,-23.870844,-24.128017,-21.327118,-28.352226,-21.73055,-21.139652,-24.623558,-25.424248,-20.790802,-26.53895,-23.368315,-21.769669,-21.376589,-23.550241,-28.925755
-24.851387,-24.841633,-22.691227,-24.666786,-18.734524,-25.484745,-23.912842,-17.786106,-22.46067,-22.924023,-27.98945,-24.557528,-28.807497,-19.937822,-25.478987,-22.472569,-22.338516,-24.112778,-27.186186,-23.234104,-25.349016,-26.78134,-18.680593,-24.440378,-27.826832,-25.670166,-17.904495,-23.741695,-21.136812,-23.958887,-25.973711,-27.767519,-20.06403,-19.573751,-21.913982,-19.199722,-22.848019,-27.652391,-29.471334,-21.99223,-24.12444,-27.623062,-27.184483,-26.213432,-25.47919,-10.455637,-31.545095,-16.804758,-28.839941,-21.41636,-17.370129,-22.455223,-23.34944,-23.031631,-25.672716,-26.168526,-24.806751,-19.346355,-20.058636,-20.6056,-21.102089,-25.637892,-29.60736,-28.373455,-23.443214,-25.097198,-19.650826,-30.264053,-26.692398,-30.876753,-31.39803,-20.967302,-18.481457,-25.626228,-19.558987,-25.293447,-21.535744,-20.899738,-18.865776,-18.404015,-26.606289,-30.40806,-21.794449,-17.763535,-25.816797,-22.771566,-18.950607,-28.29473,-18.82667,-24.97117,-20.220356,-20.241165,-25.339565,-30.064299,-26.054985,-20.122274,-15.149254,-21.542006,-22.688196,-27.182104,-23.35692,-17.814835,-18.482351,-21.105776,-23.791174,-19.695492,-22.24807,-23.778864,-21.77326,-27.628105,-31.015915,-22.542316,-19.457619,-23.285618,-26.67275,-20.458387,-24.558418,-19.905483,-21.886301,-27.038666,-24.975935,-28.521832
-31.40556,-27.930752,-25.503712,-21.095085,-16.765017,-20.851622,-20.6097,-23.656078,-20.24722,-26.170952,-31.622095,-22.455355,-27.897669,-22.855373,-25.31871,-20.6568,-23.56934,-25.083721,-28.02219,-32.707363,-28.822239,-24.9665,-14.971102,-21.03842,-26.006838,-26.142387,-22.29049,-24.667427,-24.469513,-23.29715,-21.563927,-30.430992,-23.736149,-24.37308,-18.54583,-20.542967,-21.575933,-29.608475,-31.20542,-20.69252,-20.801548,-24.678617,-26.149136,-32.82471,-23.988659,-12.693733,-32.001537,-19.990063,-30.73111,-24.528791,-19.400574,-26.603792,-26.4029,-26.948792,-22.159813,-22.061968,-35.621937,-18.199648,-17.637896,-25.146925,-21.323507,-23.963581,-31.49788,-26.053253,-22.326765,-28.02182,-22.189184,-26.191391,-27.206928,-30.297468,-29.474058,-23.146017,-18.597996,-21.566242,-20.758495,-22.791428,-19.649517,-22.11101,-18.16571,-24.105797,-22.389067,-29.384298,-23.21157,-20.474072,-24.422682,-25.425333,-26.11848,-27.419926,-21.258663,-23.341425,-21.152138,-21.227272,-25.14259,-24.132648,-26.121628,-19.72673,-18.388884,-24.726154,-24.963865,-23.109789,-24.083405,-21.170984,-16.659397,-17.05102,-25.346176,-18.810417,-22.834082,-21.43575,-27.436678,-28.0341,-24.09747,-23.718018,-27.526423,-20.070272,-29.267326,-26.545197,-20.0518,-23.56864,-18.754597,-30.1035,-21.771935,-25.730434
-29.234093,-25.641018,-31.224516,-25.679066,-20.952202,-18.176136,-18.807701,-24.155102,-22.521946,-24.282442,-24.903046,-26.851713,-21.47119,-16.984262,-23.328482,-25.028414,-19.319014,-22.1173,-25.50174,-23.191534,-29.00344,-22.669024,-17.984385,-22.895395,-20.68861,-19.37212,-21.162354,-22.793097,-22.944145,-24.173735,-18.16124,-31.767208,-24.114878,-28.738585,-19.966953,-20.705917,-23.81661,-22.278328,-27.214056,-20.972494,-19.845945,-16.505714,-23.752977,-21.600079,-18.675598,-14.877565,-32.13353,-22.704182,-21.817625,-22.12603,-20.90742,-32.958958,-22.31371,-24.567608,-20.668367,-20.527393,-30.25804,-23.120804,-17.339827,-28.378752,-21.04461,-24.19497,-24.425865,-29.358418,-21.364243,-27.761517,-21.803553,-22.14434,-33.027866,-21.467134,-26.913033,-20.668812,-21.280285,-19.405857,-27.303083,-26.019764,-19.997456,-22.412336,-22.42889,-26.20213,-21.191235,-25.89391,-25.50271,-21.564487,-19.104822,-28.481426,-25.879852,-24.173552,-23.751244,-22.457626,-18.985352,-21.93962,-22.459515,-23.518661,-20.362423,-26.542858,-24.758226,-21.637573,-23.619396,-24.409506,-30.01288,-20.738266,-24.370699,-22.252811,-20.215294,-27.03839,-28.182304,-19.13475,-28.189379,-32.48638,-24.355053,-28.50047,-22.289598,-20.21907,-21.289646,-20.355639,-16.979242,-21.9275,-19.455286,-23.221365,-23.770912,-24.624662
-27.397491,-26.165682,-24.317142,-26.432518,-24.380909,-21.313267,-18.620316,-24.709057,-25.510948,-23.590363,-17.710014,-25.629475,-19.478565,-16.408585,-20.304901,-28.109222,-19.82726,-24.66695,-26.318121,-16.77886,-25.296482,-23.441751,-19.117233,-20.904549,-17.291069,-18.38805,-20.24396,-26.491074,-22.577362,-25.720465,-22.029911,-27.964712,-27.195478,-28.349386,-24.098326,-22.94056,-27.27089,-17.186663,-20.357132,-21.955574,-23.431763,-15.596285,-21.930113,-17.968296,-19.3863,-18.541845,-38.37994,-30.632195,-17.64299,-18.968826,-22.925394,-24.751484,-19.0266,-25.857988,-22.580587,-19.680592,-26.28323,-24.859257,-26.386269,-32.894325,-23.420319,-22.621773,-25.87124,-25.196747,-19.83041,-30.68859,-18.626377,-19.33099,-26.835419,-21.537722,-26.07683,-20.474415,-30.301,-22.653412,-33.429554,-26.598494,-20.462933,-18.422567,-26.931166,-23.536306,-25.104792,-20.500921,-23.55605,-23.869284,-23.83773,-26.127264,-21.156475,-23.617424,-24.786676,-27.006273,-18.139423,-23.11277,-21.300205,-23.15863,-26.163845,-21.358494,-23.69724,-22.925695,-25.335281,-27.405434,-25.087435,-25.417665,-27.829922,-25.090681,-17.173595,-20.91469,-29.939262,-23.574692,-24.844456,-24.033014,-21.111042,-25.261032,-23.908472,-20.107635,-17.746395,-21.110615,-21.49854,-24.817392,-24.26719,-25.765617,-18.458328,-24.143011
-30.274656,-25.409061,-24.926622,-19.521267,-23.167168,-18.987488,-19.643042,-26.574638,-21.407703,-22.881071,-15.513266,-19.439615,-26.567703,-21.10199,-20.614729,-25.707253,-26.303717,-28.91652,-23.406794,-20.07659,-22.16486,-24.042854,-26.943264,-17.604424,-21.97351,-25.798046,-21.827618,-27.239632,-22.310802,-23.400372,-21.308044,-30.50435,-30.25664,-27.3439,-23.203749,-21.410786,-21.909233,-18.931414,-22.943619,-24.91439,-28.25391,-17.18204,-22.91596,-21.596601,-22.52067,-15.616585,-30.828388,-24.497097,-24.21761,-21.142094,-20.40689,-19.768866,-18.574379,-24.588493,-25.483128,-22.000263,-31.669098,-26.55006,-20.179077,-27.48692,-25.308672,-28.373556,-30.291557,-21.789982,-21.95258,-26.59188,-22.831964,-23.841917,-19.715855,-25.66948,-28.276543,-23.320662,-20.932482,-25.577831,-37.467587,-28.022614,-27.045107,-18.315357,-26.755114,-26.692493,-24.03186,-24.896166,-28.428135,-25.906437,-21.114092,-21.509575,-22.78487,-22.095821,-19.951637,-24.355759,-20.133976,-20.351204,-20.750565,-30.861853,-29.729143,-21.481197,-23.517931,-22.772587,-19.361206,-20.910217,-20.56268,-25.087254,-27.176365,-20.207798,-20.28104,-18.523636,-23.288746,-28.583244,-20.851698,-25.192001,-18.176449,-20.939957,-26.190754,-23.674086,-22.466862,-19.039656,-26.751755,-21.859207,-24.257149,-32.074657,-20.427761,-27.130135
-23.653515,-27.22019,-21.033104,-16.070433,-21.281803,-22.314909,-20.314999,-25.71377,-23.017033,-21.808405,-20.210339,-20.907948,-21.903801,-19.18308,-23.190678,-26.716457,-23.540348,-20.367023,-26.092098,-23.068134,-26.824762,-26.311321,-25.844538,-20.881393,-26.817554,-24.412998,-23.668066,-26.350674,-28.841982,-24.475391,-23.854807,-28.681873,-19.445322,-22.870956,-16.25367,-24.157337,-23.120342,-22.063446,-19.917652,-23.418781,-22.370573,-24.680204,-23.699791,-18.60553,-18.175894,-15.124872,-30.515835,-19.862398,-26.185677,-20.82867,-24.572365,-21.723352,-18.61957,-21.344265,-16.381355,-23.110336,-27.542084,-22.58051,-22.321121,-23.876497,-20.814678,-27.670406,-28.018257,-23.634872,-25.121662,-25.504261,-22.435028,-24.760231,-19.581371,-24.954912,-26.53024,-20.142788,-19.968166,-27.202358,-23.50489,-27.237144,-20.444082,-15.295602,-19.296608,-24.65406,-22.162348,-19.282143,-20.179127,-18.059914,-17.231447,-25.354406,-19.705126,-20.166506,-20.466167,-25.793064,-25.781616,-22.016685,-19.300262,-20.02287,-33.8018,-22.67262,-24.538826,-29.593592,-20.755682,-23.216078,-21.8586,-26.69027,-28.754725,-22.780209,-17.825523,-21.9309,-15.805432,-23.66809,-19.125338,-27.843378,-25.410517,-21.158981,-21.932762,-24.11211,-33.06655,-22.133942,-21.158928,-21.911388,-26.042439,-24.443066,-17.408745,-34.02474
-23.362156,-22.598158,-21.568153,-18.2265,-24.919075,-19.29647,-21.281603,-25.039318,-23.491848,-20.765657,-22.376776,-22.93211,-24.671135,-20.409689,-27.39256,-29.98451,-18.872711,-22.086487,-22.724274,-25.060429,-23.549004,-25.727402,-31.85434,-22.05604,-26.06784,-23.909035,-29.469555,-23.90863,-24.123175,-20.755203,-24.218891,-24.439667,-19.672518,-25.69008,-18.877449,-25.5915,-26.082947,-27.195,-18.342686,-21.886162,-19.408665,-25.155758,-27.761553,-20.711006,-20.978004,-17.322449,-31.566998,-23.489983,-21.68329,-21.903778,-21.649345,-26.382267,-21.002825,-21.029446,-18.058983,-20.653725,-27.357452,-22.95589,-22.33126,-22.50183,-22.039768,-26.84427,-29.471571,-21.585045,-27.718288,-22.661686,-26.31512,-31.38857,-21.79399,-30.333797,-21.399866,-23.478552,-19.548447,-25.557426,-22.897709,-25.222427,-21.586796,-18.526596,-19.152737,-25.071365,-23.02533,-20.389982,-17.417938,-17.599943,-18.903986,-29.134537,-19.169767,-15.561515,-23.026237,-25.258667,-27.817688,-29.829319,-24.858742,-17.543587,-29.133135,-24.909382,-36.85356,-28.823986,-23.057224,-20.776932,-18.514198,-30.28032,-25.630335,-24.604164,-21.479908,-25.337841,-18.431606,-23.840881,-18.826073,-26.54266,-32.089005,-25.273968,-20.583977,-21.524887,-28.979975,-22.608124,-21.721714,-27.247936,-28.398834,-22.726028,-18.406473,-31.850657
-25.621077,-21.943687,-23.120262,-21.834396,-26.16186,-21.160156,-20.432257,-20.921173,-26.277748,-27.410986,-22.233711,-24.971394,-28.341297,-17.853153,-21.775587,-32.18445,-17.88057,-27.611116,-25.477571,-35.25266,-17.2479,-28.410284,-28.654942,-17.847267,-26.782042,-22.359097,-25.889925,-18.063168,-20.791218,-20.65076,-25.815495,-18.916218,-29.758472,-23.131828,-22.681725,-28.121506,-20.640415,-28.269203,-19.81337,-21.617683,-20.58107,-28.788578,-24.045834,-25.761814,-18.979282,-21.758274,-29.837744,-30.103296,-18.181677,-17.086979,-18.733997,-22.94223,-23.661951,-24.910004,-24.568878,-24.847065,-20.441141,-22.70097,-23.825293,-20.1714,-22.464952,-25.073997,-25.66111,-21.497917,-22.487091,-19.474134,-19.668156,-25.82197,-28.144335,-25.570526,-22.734962,-26.80007,-23.579973,-26.912334,-24.429684,-26.945189,-24.871187,-19.803185,-19.994797,-30.955896,-22.572613,-21.404636,-21.444654,-19.652027,-22.731655,-26.322336,-21.142567,-14.570065,-25.32882,-22.930384,-19.66222,-21.470747,-26.173946,-18.186665,-23.425497,-22.986847,-28.731775,-21.82843,-24.20837,-21.19255,-23.321457,-21.703026,-25.903465,-24.803926,-29.723835,-30.007357,-29.587488,-21.496304,-25.892672,-19.692083,-18.322178,-18.083519,-22.259968,-24.77167,-28.29095,-20.38276,-24.235157,-22.81622,-24.802225,-24.55116,-25.127874,-29.101547
-29.917149,-24.025316,-31.292974,-21.28051,-27.95616,-25.20826,-21.305408,-21.432858,-26.283566,-27.20346,-20.831356,-40.39314,-25.589142,-21.48587,-18.465046,-28.791256,-19.142632,-30.03506,-23.916716,-35.016464,-25.290617,-26.10286,-22.909946,-20.014189,-30.784403,-25.269611,-25.704136,-18.790848,-21.395523,-24.677917,-28.753124,-18.625511,-26.190449,-20.62487,-24.713509,-24.99772,-23.291258,-23.660923,-23.125696,-23.828514,-19.302338,-21.618544,-18.745203,-24.465693,-16.902859,-37.850872,-37.422134,-26.508156,-28.125065,-22.60801,-28.16824,-20.984524,-22.946484,-26.052721,-20.133192,-29.840424,-17.18973,-24.553833,-23.489956,-22.034492,-21.746796,-21.43966,-20.09961,-22.988396,-21.385553,-20.245699,-23.267506,-20.766499,-25.051622,-29.082403,-30.851604,-22.830156,-21.07407,-24.851248,-35.5037,-27.496086,-21.540707,-28.219578,-20.646015,-25.984562,-21.019535,-22.570225,-26.27099,-20.357468,-23.705097,-20.263008,-23.260792,-18.118,-22.274904,-22.136402,-20.791195,-27.113909,-22.199562,-24.843647,-21.35403,-28.274506,-24.449581,-24.800627,-32.980736,-20.851562,-25.620262,-21.30878,-29.325005,-22.942398,-26.063091,-26.609299,-22.542496,-29.12677,-31.95332,-17.989822,-19.693087,-21.876537,-27.402096,-31.122492,-22.707697,-23.88675,-24.337778,-19.275702,-29.310347,-25.469334,-28.803839,-26.952553
