-21.847836,-16.344511,-17.902918,-25.6656,-18.191849,-23.958164,-22.677246,-23.882025,-16.729935,-22.074013,-26.991144,-20.557964,-22.3373,-20.172747,-30.950617,-22.293327,-16.801622,-19.339287,-18.215706,-22.848215,-20.808691,-20.582945,-20.441599,-18.964336,-21.13923,-18.81744,-24.531843,-18.148153,-27.23077,-20.483112,-18.634136,-20.84977,-21.0079,-19.147951,-16.214031,-19.05917,-16.404934,-17.082558,-20.773006,-17.79435,-24.055502,-20.891977,-22.96013,-19.470236,-22.197975,-23.184113,-19.593761,-20.073856,-22.83966,-20.554321,-21.318474,-21.198816,-18.693527,-17.94169,-22.533152,-21.118422,-22.414417,-23.795952,-17.322634,-20.900375,-18.089043,-23.419502,-21.704565,-19.164505,-21.371222,-16.896072,-19.738504,-18.276535,-21.920128,-21.720997,-17.919674,-19.102007,-20.218784,-21.279945,-21.75963,-29.29697,-23.947922,-19.9096,-20.137348,-18.964594,-23.86636,-17.582804,-21.550304,-23.079367,-23.065727,-13.985434,-16.983334,-17.827106,-21.613495,-19.6381,-19.906788,-28.460005,-21.738983,-18.680916,-20.867271,-24.076374,-19.323906,-20.99738,-24.325512,-19.540558,-21.52775,-22.025362,-22.524414,-20.973492,-22.72592,-16.986887,-22.70396,-23.367159,-18.165901,-18.67174,-23.136019,-17.966997
-22.588549,-23.77623,-20.45116,-21.616886,-16.65266,-29.080978,-21.535881,-21.499554,-18.843811,-22.490112,-30.15011,-21.341696,-22.968468,-21.805723,-27.32962,-27.578384,-19.386913,-21.865505,-23.429445,-24.652136,-25.2648,-27.098646,-23.131832,-23.344612,-21.460466,-20.651978,-21.736847,-22.848701,-21.979067,-23.15664,-19.745861,-21.159931,-26.757067,-21.756996,-22.142324,-29.849695,-17.52737,-22.335342,-19.343603,-23.775324,-30.171316,-28.366333,-26.738981,-19.992908,-31.014927,-24.024918,-31.181173,-23.146313,-21.993525,-20.049263,-27.514511,-15.857709,-18.918154,-31.230722,-21.040169,-24.684656,-21.671362,-22.472149,-22.475554,-21.320822,-23.984808,-19.097261,-21.981041,-28.734577,-24.391861,-18.946566,-20.304367,-18.688213,-29.66942,-26.245493,-19.634829,-19.41798,-16.763966,-25.279314,-33.394108,-25.440413,-22.94422,-21.704664,-19.528297,-17.287434,-28.969723,-28.954605,-25.522781,-18.522938,-20.932743,-22.393917,-23.501804,-17.751606,-22.46291,-24.255684,-23.565598,-25.746983,-19.895123,-22.169827,-21.990795,-26.732525,-23.180805,-31.590126,-20.870111,-19.919125,-24.06647,-28.115324,-22.630314,-19.484623,-29.887571,-21.717648,-22.666359,-24.532873,-23.72417,-19.426342,-27.072514,-24.557512
-24.478615,-23.109463,-19.699963,-22.11093,-25.370579,-22.535774,-23.038195,-19.947073,-17.874704,-21.934113,-26.915665,-23.267189,-20.430956,-26.262957,-26.687016,-22.368631,-25.004185,-24.319855,-28.512749,-20.250835,-27.902866,-27.038607,-25.859774,-27.266144,-24.75671,-22.730263,-24.719265,-29.045654,-22.164227,-20.397331,-22.59774,-26.236597,-21.659416,-20.718174,-23.770779,-28.26158,-23.166935,-26.954481,-21.431314,-20.92743,-23.074997,-20.659485,-23.27851,-25.411669,-23.612093,-22.910143,-29.957443,-22.194736,-22.690144,-22.454298,-25.16077,-17.523712,-18.548857,-21.76297,-24.137627,-25.797064,-24.152695,-22.817339,-19.664328,-25.414825,-31.515661,-18.393787,-23.698652,-22.581345,-23.352676,-23.859745,-23.599512,-22.426872,-24.366362,-26.393597,-26.664585,-23.420105,-17.082462,-25.647175,-26.613863,-25.302849,-19.06496,-28.247204,-21.329569,-26.720306,-27.675129,-26.019001,-21.226067,-21.12505,-23.53658,-28.36319,-24.9357,-20.640976,-23.820225,-19.962872,-22.937325,-23.938057,-23.010513,-16.236216,-22.447672,-23.96304,-21.514713,-22.215233,-17.279459,-24.426662,-28.111725,-22.682808,-25.46978,-19.048595,-21.72474,-22.047222,-29.566282,-28.328264,-26.893959,-24.630136,-27.626812,-27.229801
-28.617813,-23.43611,-23.113321,-24.844982,-28.324837,-19.554638,-18.989458,-22.433258,-17.388302,-21.332127,-22.714893,-24.24329,-19.885468,-21.006268,-22.611279,-21.472717,-22.152437,-21.521473,-23.53764,-22.803434,-20.072155,-27.771082,-24.722797,-24.331722,-18.563766,-25.319382,-28.958273,-24.769958,-25.084923,-23.487978,-23.170269,-24.230265,-18.862354,-22.457123,-27.149147,-27.229147,-25.855965,-25.113537,-24.426577,-24.361847,-19.753586,-18.804842,-18.424759,-20.62147,-20.696293,-20.245226,-21.955597,-21.30778,-26.31671,-22.380556,-23.089846,-21.530773,-20.351551,-21.73721,-29.093098,-33.624683,-22.352268,-22.907866,-23.203978,-22.248001,-27.390099,-17.419296,-25.60175,-25.166368,-18.253426,-19.48441,-19.906662,-27.225403,-21.524826,-24.223518,-23.873127,-23.900845,-20.949814,-20.873243,-18.888178,-18.115017,-16.887793,-21.187439,-23.460644,-24.158361,-20.605171,-28.305735,-22.675537,-26.863255,-24.732029,-21.918537,-21.144548,-25.43367,-21.832079,-18.317692,-20.118078,-23.412437,-24.511967,-17.04277,-22.140938,-28.511213,-22.886265,-19.400791,-17.704449,-24.91852,-21.130045,-21.714062,-20.489986,-18.403345,-19.049953,-17.18494,-21.99828,-22.494993,-21.355717,-24.255594,-24.61706,-25.891333
-28.107563,-19.738771,-24.252064,-25.065262,-27.746925,-24.07075,-24.08833,-29.521204,-19.4665,-33.40676,-19.025526,-26.179615,-24.259865,-15.6136675,-23.260822,-21.486874,-19.625214,-24.785307,-17.746382,-22.112928,-17.462109,-27.900282,-21.935717,-23.956408,-15.499363,-28.625834,-22.86185,-20.311306,-23.452219,-27.434826,-26.572096,-21.960665,-25.057278,-25.738628,-24.489536,-24.68208,-27.183428,-30.494421,-22.950352,-29.080166,-20.704754,-18.70029,-20.076242,-22.352327,-23.027327,-22.458048,-22.276226,-17.217957,-25.572098,-18.012283,-25.46531,-27.515953,-23.40392,-27.946817,-23.35297,-28.461748,-27.077614,-25.696997,-25.31926,-21.231247,-27.67931,-23.523067,-27.21855,-24.393566,-18.9903,-19.548004,-18.388851,-28.690256,-23.90161,-24.856169,-18.801716,-28.26178,-26.315945,-26.841152,-20.536892,-22.16643,-17.929352,-22.025534,-29.455187,-26.274027,-21.513933,-25.925533,-23.989548,-24.454456,-19.993195,-20.348446,-20.315336,-29.461117,-21.513977,-19.125235,-23.094887,-24.748188,-26.34434,-22.211418,-22.24592,-24.00009,-25.176819,-26.6977,-22.197632,-22.389965,-21.776905,-21.230726,-21.14605,-24.439045,-28.73409,-21.90055,-18.59623,-21.43592,-17.525566,-20.972073,-27.227497,-20.737577
-21.58323,-24.849201,-25.990242,-23.98555,-24.650932,-27.387568,-29.182419,-31.399115,-23.96418,-23.950407,-20.009422,-24.127693,-26.181597,-15.25053,-20.216152,-23.931377,-21.453503,-21.787651,-18.241377,-22.328098,-16.813595,-20.505486,-21.923607,-32.86952,-21.00365,-28.50074,-25.511599,-21.430065,-25.864069,-24.250156,-20.980984,-27.939766,-23.672379,-22.524626,-20.48533,-25.072857,-25.209484,-26.453491,-22.95426,-25.013174,-22.076176,-18.733788,-22.666185,-25.214914,-22.141434,-23.170834,-26.54991,-17.580275,-22.557987,-23.396164,-29.733007,-25.404675,-17.752796,-28.73162,-25.854637,-23.236004,-23.37114,-27.03866,-21.804886,-19.827425,-31.5907,-29.25161,-28.231096,-21.06406,-21.473318,-17.10431,-20.351318,-23.041359,-24.352673,-22.856106,-16.993877,-20.067707,-26.436834,-33.234596,-20.228884,-26.463074,-20.638561,-26.97197,-23.301434,-26.637175,-22.267437,-20.491955,-22.576233,-21.472366,-19.245354,-16.997913,-25.59427,-26.212412,-22.240677,-20.730213,-21.543047,-24.339184,-25.62167,-22.372635,-19.775316,-22.063026,-24.20527,-25.093483,-27.443888,-24.874607,-26.09002,-22.697388,-18.23162,-22.163105,-28.51825,-23.496208,-20.306751,-17.604288,-24.816334,-26.344185,-34.893665,-19.78161
-20.640987,-21.826706,-31.269438,-20.677492,-22.695375,-28.038912,-27.184328,-20.555195,-35.516773,-22.705326,-20.133013,-23.425766,-21.43061,-22.02812,-19.657595,-20.314293,-25.851305,-20.506035,-19.063555,-25.146046,-18.761261,-17.254084,-19.26907,-25.384188,-23.987785,-26.464708,-25.094559,-18.289368,-23.935064,-22.45894,-18.935135,-22.22855,-27.946924,-16.8848,-21.165169,-24.819643,-27.83691,-22.765617,-19.021008,-21.48424,-22.495834,-21.182177,-23.184021,-23.956804,-21.250925,-25.07529,-27.77466,-23.826023,-22.712704,-22.472357,-27.020996,-27.14445,-16.682755,-26.216381,-26.63952,-20.089329,-16.046623,-26.056479,-23.233246,-18.300098,-28.173664,-21.078865,-25.853813,-24.564758,-21.07626,-21.362675,-25.661306,-22.241556,-23.363764,-20.172768,-23.401516,-19.507845,-26.262094,-23.589787,-23.194126,-18.786154,-14.6867485,-22.528957,-22.552042,-24.050606,-24.2638,-19.518421,-15.542367,-17.223953,-19.691875,-18.511745,-24.702744,-24.523273,-22.737331,-20.517056,-23.391678,-27.49135,-24.45233,-17.290306,-21.530724,-16.787106,-27.902018,-17.821226,-28.830355,-19.028326,-33.139748,-25.151724,-21.459309,-20.513077,-19.102116,-26.974018,-22.328085,-16.386915,-22.684162,-28.78604,-23.113926,-21.63894
-26.343607,-22.666756,-30.158596,-23.922363,-18.86414,-29.31708,-23.40862,-19.826065,-26.721184,-29.672209,-23.248573,-22.10067,-19.326561,-23.124823,-27.16997,-20.061096,-25.092567,-25.272717,-20.708168,-26.796904,-21.62688,-19.941582,-19.233046,-23.911678,-26.712818,-27.538065,-22.46802,-21.55693,-19.561478,-24.29918,-22.138271,-22.466434,-21.677984,-15.249051,-20.180004,-21.652605,-28.758347,-20.483685,-19.699892,-19.9379,-28.439968,-28.65904,-26.600632,-23.298662,-19.383389,-22.18924,-30.11056,-23.45199,-26.963182,-22.590008,-23.065105,-31.164331,-22.84608,-23.500471,-32.104713,-16.6829,-16.876524,-25.958748,-18.050903,-19.576488,-32.16791,-18.25367,-26.617546,-24.564522,-30.309237,-24.861511,-23.391134,-22.15704,-26.27478,-24.510399,-23.41442,-22.520828,-29.42872,-20.934166,-24.162785,-20.60759,-19.424755,-26.673677,-17.80276,-19.754852,-23.12894,-23.870457,-18.482788,-24.533703,-22.121647,-27.991589,-22.004803,-21.22739,-20.245789,-20.711515,-22.002384,-23.970135,-21.987803,-17.383125,-20.291557,-16.416481,-28.36089,-20.543583,-22.011116,-24.420439,-29.122688,-25.544807,-22.971813,-29.994003,-19.936941,-31.437178,-27.324533,-18.167154,-23.360601,-24.851847,-22.107063,-21.664404
-30.134007,-21.40673,-27.31647,-21.137115,-21.196697,-23.718018,-25.02666,-25.19099,-16.9236,-19.779943,-25.31458,-25.062317,-19.1236,-28.285633,-20.417616,-20.264767,-26.233124,-27.959698,-22.47947,-19.405045,-29.408743,-26.241005,-20.039036,-24.441788,-18.075184,-20.176363,-24.77059,-19.273952,-26.255894,-19.877153,-16.886951,-24.319763,-21.424543,-18.76014,-18.150139,-22.155897,-22.38177,-19.698248,-22.882355,-24.822748,-24.23621,-22.884335,-23.92823,-18.47752,-23.294424,-17.25401,-23.030708,-22.659359,-26.378458,-24.366426,-20.044125,-22.772434,-21.326181,-22.93343,-19.877533,-20.727966,-27.832909,-19.85511,-19.059883,-23.924288,-24.138353,-20.729498,-26.947243,-20.371042,-23.578579,-30.511688,-22.539516,-23.079721,-22.46357,-26.56864,-25.01617,-19.770672,-25.381765,-20.417961,-27.008646,-23.220184,-28.818207,-20.78327,-19.389044,-18.465282,-23.652637,-21.308136,-28.974878,-31.358267,-23.737247,-23.29193,-26.493628,-21.884235,-22.89746,-17.690933,-19.77599,-20.779226,-19.071308,-24.099606,-23.24612,-23.007992,-25.803455,-31.626583,-18.211067,-18.840828,-18.080084,-24.352629,-23.329018,-24.12556,-27.980215,-23.55773,-24.311085,-26.133392,-26.064125,-20.7487,-21.64701,-25.02068
-28.654789,-20.23669,-30.37164,-15.625694,-27.774414,-25.154362,-30.410992,-20.498085,-18.532578,-19.43676,-23.15501,-20.415586,-23.39561,-28.131113,-17.41864,-20.777798,-29.109632,-21.661121,-21.163937,-21.514732,-26.820686,-29.236856,-27.349138,-24.226847,-17.586472,-18.62284,-22.217896,-22.249962,-26.607235,-25.015667,-23.695253,-24.966015,-28.575073,-23.320822,-23.322584,-20.626768,-21.399334,-21.049915,-19.990395,-20.729292,-30.006361,-24.106312,-30.365374,-22.346224,-20.021793,-22.967896,-23.062012,-24.443745,-24.754879,-25.072544,-19.10099,-23.249989,-26.489952,-27.667482,-20.564316,-24.121365,-27.186613,-24.677416,-30.210867,-19.75475,-22.46455,-23.089914,-23.657373,-16.873436,-18.295582,-25.447308,-28.842524,-23.4517,-23.411995,-34.96937,-26.153309,-24.21199,-26.227413,-21.126385,-20.88094,-26.992683,-22.619844,-24.109785,-22.793274,-16.247011,-24.024212,-22.035023,-30.126932,-28.104706,-23.94382,-25.790554,-22.985352,-26.618057,-22.088406,-18.14624,-22.659985,-28.99622,-22.31378,-26.052044,-25.800781,-26.327276,-29.913635,-25.368013,-24.164627,-18.013191,-21.702385,-27.896086,-22.418194,-29.486942,-25.93888,-19.661366,-23.021101,-28.114246,-27.868156,-25.167873,-26.86494,-37.30135
-31.916693,-24.628284,-26.605755,-19.664143,-20.181831,-28.227522,-26.112411,-22.332829,-25.671932,-23.34848,-18.453316,-22.472092,-22.505428,-25.721458,-21.263672,-17.020414,-27.255108,-18.086327,-24.341434,-28.22406,-31.722395,-25.505505,-25.73258,-20.683655,-19.966997,-22.374905,-22.207985,-28.174963,-20.019787,-23.32883,-24.046688,-20.8116,-27.053423,-19.341114,-18.847736,-19.723356,-22.03593,-27.848549,-20.357838,-21.676788,-21.659973,-26.402632,-26.121101,-18.45863,-21.220242,-27.202915,-21.63671,-24.69199,-18.950016,-35.21906,-16.685226,-20.078278,-26.046535,-24.207317,-18.20317,-25.198048,-28.053398,-21.8945,-22.66346,-19.89682,-21.363811,-27.77327,-17.142807,-16.609205,-19.770912,-18.017054,-25.924606,-23.826502,-24.865017,-33.096558,-27.009445,-26.25033,-21.257679,-21.190552,-18.002785,-24.44044,-23.827085,-25.033604,-20.053951,-16.356926,-21.523659,-14.917933,-25.564526,-19.530977,-23.771046,-24.250597,-26.092182,-29.232708,-22.659405,-19.59633,-21.742935,-26.367352,-22.904877,-18.905014,-20.351841,-19.539932,-20.20427,-21.9898,-28.561352,-23.931065,-32.95407,-21.5745,-25.878395,-22.623016,-22.434494,-20.48843,-23.838366,-20.957005,-26.028582,-25.941841,-21.35965,-25.981293
-34.612053,-23.094694,-22.210108,-28.97405,-16.632782,-22.453735,-24.063316,-20.33789,-32.757256,-25.027985,-22.487026,-30.897993,-25.717815,-22.211681,-23.336472,-16.82797,-23.122877,-20.845127,-21.76875,-20.81808,-28.511414,-25.099453,-26.142225,-17.975487,-27.185856,-20.575851,-25.602308,-30.91855,-22.433403,-17.627102,-22.325994,-24.365366,-26.965084,-21.972021,-21.498695,-24.139214,-25.581194,-23.129768,-17.23764,-27.751846,-22.853287,-27.742296,-25.075438,-23.772392,-25.849762,-25.250866,-24.48907,-23.07748,-23.083347,-26.928432,-18.128067,-18.941658,-23.408813,-25.413702,-25.485462,-21.04779,-26.495789,-20.794914,-18.619402,-24.994328,-25.286755,-24.421366,-20.525497,-23.941738,-20.227533,-20.175663,-32.084675,-21.961258,-28.986732,-30.485197,-22.535778,-32.634205,-28.92317,-18.690691,-29.104815,-26.594519,-25.924065,-29.801373,-24.054031,-18.553827,-23.237267,-16.017578,-24.044468,-18.710258,-22.98471,-30.098896,-25.779533,-26.959719,-26.663107,-25.578411,-25.154882,-18.839478,-23.058363,-19.533585,-20.995983,-19.517437,-20.186615,-26.01942,-24.759562,-24.993443,-27.0785,-23.98685,-21.875526,-22.581547,-20.8314,-24.097818,-21.193096,-20.749496,-19.385443,-22.766594,-20.925777,-20.62148
