-11.382006,-8.608852,-12.110025,-3.8146973e-06,-12.257023,-12.386326,-10.175514
-18.412256,-21.639795,-33.88864,-7.764204,-35.356243,-33.829697,-22.956413
-24.392048,-34.540592,-37.313007,-17.806965,-35.93404,-33.65393,-31.257864
-24.729977,-37.76997,-31.600647,-14.902096,-37.435104,-28.873196,-27.705427
-25.010622,-36.551876,-32.212566,-21.466583,-32.084736,-31.170712,-29.323406
-30.445944,-32.316338,-35.45773,-19.173914,-34.399563,-31.995766,-34.858864
-33.542393,-35.070797,-35.552467,-20.239857,-32.28238,-36.613815,-32.022667
-38.503838,-36.609104,-34.324673,-26.865562,-32.5514,-43.05138,-38.55511
-35.07553,-40.710777,-35.536457,-22.44207,-31.434958,-39.418392,-34.373047
-34.719734,-39.93446,-37.668503,-26.250702,-33.69583,-38.99526,-31.759403
-32.260113,-35.047585,-38.033802,-26.841543,-33.653473,-37.293354,-33.80189
-34.930332,-31.060848,-38.440567,-26.993073,-37.55651,-39.067642,-30.607328
-37.03586,-29.746054,-36.97204,-28.703712,-32.437027,-35.03433,-32.12689
-37.311802,-35.94057,-33.303562,-24.097042,-31.285536,-40.78047,-37.09343
-39.87479,-35.706757,-35.27315,-27.42377,-34.027122,-38.70427,-37.23729
-39.63654,-37.37362,-33.322357,-30.758137,-35.11032,-36.616238,-33.96553
-37.21264,-35.031544,-32.55424,-28.899965,-33.828926,-41.5095,-32.767788
-37.92107,-37.65145,-34.238632,-34.39409,-28.7443,-36.831627,-33.689674
-41.300407,-37.18191,-37.618725,-30.879694,-29.772097,-40.62108,-35.190964
-42.37781,-34.838017,-38.033363,-32.220646,-36.926083,-42.262848,-33.568142
-35.837685,-33.15902,-38.019253,-27.372883,-44.400314,-49.783966,-31.84445
-32.591324,-31.41348,-40.471443,-26.561089,-38.59594,-39.822556,-30.382168
-35.654514,-38.22927,-40.672794,-32.425743,-38.033684,-35.541412,-29.92546
-36.716377,-42.70573,-38.536415,-27.619205,-32.67587,-31.603386,-37.588524
-40.06426,-37.118046,-34.43591,-30.524704,-35.030235,-31.155846,-41.017242
-43.480206,-36.338657,-31.26989,-28.959887,-36.008068,-38.217262,-42.7313
-38.02897,-34.62196,-32.30631,-25.454659,-36.64819,-36.328922,-40.071182
-42.64797,-37.739365,-40.917446,-30.354458,-34.814293,-38.32745,-34.556675
-38.403625,-37.570553,-35.00485,-30.496378,-32.559303,-37.472923,-31.486067
-34.44116,-42.634686,-32.74581,-34.61278,-40.182594,-38.089333,-37.195576
-33.600327,-43.450367,-35.4722,-37.393833,-34.46506,-35.818123,-34.377823
-36.192116,-43.774403,-37.837605,-42.407703,-32.477745,-34.355797,-39.419712
-38.689754,-38.99985,-37.65089,-33.46489,-33.689014,-34.274815,-35.67756
-38.10044,-33.011826,-37.867798,-27.890486,-31.084837,-37.704296,-32.10784
-39.047783,-37.81909,-31.867973,-30.716415,-29.740917,-33.88412,-34.394894
-41.075176,-39.508286,-30.528053,-30.614916,-34.408226,-33.096447,-38.156208
-42.013393,-34.057915,-32.292324,-31.01173,-44.00472,-35.33521,-35.20146
-40.00782,-28.879454,-36.247993,-30.543293,-40.899807,-33.049343,-30.456806
-34.5965,-30.740376,-30.35553,-31.91816,-34.376637,-36.694283,-33.010403
-32.87274,-32.111107,-27.741882,-31.724894,-33.393417,-36.723038,-31.701694
-38.665886,-29.330946,-30.314346,-35.009995,-35.17471,-35.532063,-35.96862
-38.047127,-34.969566,-31.748753,-29.96896,-42.00763,-31.75619,-36.44457
-36.349606,-39.84301,-35.115368,-35.20004,-40.37467,-34.190216,-36.42026
-39.903755,-36.11821,-35.21967,-34.34078,-37.497925,-38.058407,-33.960693
-43.643253,-32.3488,-30.784199,-39.262543,-39.84256,-36.974262,-38.66671
-41.07632,-32.276947,-35.42748,-39.03895,-36.43678,-36.195194,-35.247047
-36.93028,-30.28901,-39.01111,-37.456245,-40.30855,-35.10334,-33.137527
-39.6349,-28.232388,-35.80124,-35.791065,-44.114796,-38.745556,-41.37326
-42.646046,-36.737343,-36.919132,-31.567072,-40.88427,-32.17158,-39.356003
-43.157173,-38.963135,-36.596386,-33.03716,-37.289818,-31.916515,-37.15998
-44.88729,-33.3547,-31.966358,-34.061558,-34.579865,-36.911545,-35.442947
-42.990204,-33.954353,-30.553463,-33.72307,-32.158276,-39.996838,-31.72453
-40.19519,-32.165096,-33.26773,-35.62328,-31.782476,-37.606674,-30.672348
-38.21695,-35.804607,-37.697315,-36.004734,-35.327076,-34.56156,-32.307476
-36.93803,-35.514793,-34.445465,-36.58362,-39.028683,-36.12214,-34.874947
-35.51171,-34.14507,-42.005688,-33.348568,-37.695763,-38.326313,-38.12668
-34.530094,-33.088566,-43.819115,-37.64817,-40.047207,-38.259155,-36.3019
-33.576324,-32.520622,-45.26961,-34.602238,-36.339657,-33.75719,-30.400719
-38.22811,-38.422623,-37.318848,-34.647243,-39.605793,-34.72785,-29.44427
-35.726883,-35.15682,-33.282635,-32.031242,-42.641308,-33.556137,-32.326405
-34.93506,-35.56037,-32.44339,-36.568317,-41.196274,-33.819798,-36.800606
-38.123497,-33.69545,-33.28706,-35.63061,-41.082214,-38.11905,-33.581497
-43.987434,-33.370625,-31.809849,-33.70572,-37.05652,-33.767754,-35.941162
-41.093014,-32.660347,-30.663094,-34.711567,-34.184322,-30.726665,-32.823
-39.81182,-37.688766,-34.05005,-35.016838,-33.225826,-32.64727,-34.278923
-41.697807,-44.20366,-42.454857,-35.638912,-30.727184,-30.792824,-35.21171
-40.44502,-44.387867,-38.643646,-34.984463,-34.795986,-34.586346,-32.41622
-39.768517,-37.131046,-34.743454,-31.9669,-39.059917,-37.501514,-38.34028
-39.006687,-32.27513,-32.302452,-30.65103,-40.746986,-35.917824,-38.266235
-41.670082,-31.517765,-36.27793,-38.03939,-36.354183,-33.80992,-37.983105
-44.3343,-30.693842,-34.630524,-38.265003,-34.64723,-37.768448,-34.563694
-44.640575,-33.995834,-32.191597,-32.56153,-33.19456,-36.621124,-32.365337
-39.705215,-35.899273,-31.63736,-34.499466,-34.842773,-31.55274,-33.072422
-40.373215,-31.269514,-35.89948,-30.840536,-35.898266,-31.219345,-30.228367
