-10.592289,-9.271474,-11.052089,-7.247879,-5.260561,-11.693293,-12.077504,-11.660839,-9.92108,-12.571246,-12.0023575,-12.383154,-11.082992,-7.481735,-11.570452,-14.476375,-15.485814,-11.202383,-10.223675,-10.438019
-9.959631,-8.558523,-11.001168,-11.180495,-11.780548,-17.740503,-16.249271,-13.558048,-15.78982,-8.471357,-14.64081,-10.571152,-13.707,-12.645767,-17.81047,-14.470554,-13.987523,-13.7854,-12.001598,-11.439276
-13.006578,-10.883234,-10.671735,-11.753914,-12.398821,-13.745877,-19.53434,-18.476492,-17.340181,-15.788865,-11.962938,-18.983309,-12.868069,-14.328892,-11.360186,-19.055681,-12.273022,-13.966173,-12.489986,-13.194713
-14.57398,-10.722395,-7.993469,-12.860622,-10.993533,-16.24384,-13.969332,-18.79975,-15.586086,-16.929699,-11.506186,-14.904959,-17.590649,-17.561516,-8.702717,-14.613738,-11.136302,-12.91098,-14.510267,-15.519602
-14.416765,-16.924606,-10.006754,-22.181284,-8.872109,-18.121151,-13.845044,-21.464828,-16.090078,-14.557302,-17.941547,-17.090763,-21.399233,-13.64827,-10.739579,-16.856176,-23.87598,-18.489166,-13.003709,-16.757229
-21.307232,-24.405691,-13.383919,-22.968033,-10.4248705,-17.649244,-14.935771,-17.195946,-10.031179,-10.975746,-15.30608,-17.835806,-20.841372,-11.663028,-16.852257,-24.92585,-15.035613,-22.340288,-12.173429,-17.59092
-22.826164,-20.807806,-8.571932,-17.351328,-12.286288,-9.948681,-15.640934,-17.006,-9.66897,-13.532345,-12.34864,-15.429861,-20.279346,-13.579914,-12.361444,-20.690004,-12.759455,-22.756363,-15.153658,-16.10775
-21.7447,-17.400059,-14.337618,-14.464952,-14.400545,-10.873021,-20.336763,-14.961862,-18.314152,-15.2416935,-12.4165325,-14.891564,-16.481688,-20.618774,-13.862609,-12.139715,-18.056227,-16.31291,-13.884533,-20.763996
-16.50799,-16.601818,-13.369534,-18.580376,-14.083853,-14.494843,-13.853199,-15.834297,-15.101336,-13.418003,-14.800188,-16.179806,-13.004602,-20.77573,-11.570424,-9.380827,-18.648903,-13.267096,-9.622545,-15.335418
-16.449,-16.44114,-15.116279,-15.552651,-18.212397,-11.942703,-15.890455,-15.861504,-14.172304,-10.235677,-11.202636,-11.545254,-10.9080105,-22.435822,-9.193295,-15.009216,-16.806374,-14.509551,-11.322168,-13.609702
-19.208794,-18.47344,-14.677353,-11.989078,-16.980846,-9.184355,-15.5944605,-14.181328,-13.902781,-12.9209385,-10.435102,-12.969681,-10.69242,-19.299261,-11.240187,-15.71623,-10.654553,-18.037645,-17.930351,-15.3925705
-19.70394,-20.856194,-22.587801,-16.967993,-20.980997,-13.288411,-18.727262,-22.6184,-17.516386,-10.402717,-9.563023,-16.028074,-11.804896,-14.098711,-19.556149,-15.055603,-16.556019,-17.479359,-14.529356,-14.24365
-14.749285,-20.631311,-21.288567,-11.230849,-22.55997,-17.869818,-15.415025,-17.658514,-17.287552,-16.200554,-13.672237,-17.777893,-13.383572,-13.046974,-12.476632,-18.296804,-18.961733,-17.102013,-17.61905,-14.541619
-11.553965,-17.300772,-13.334364,-9.647177,-20.79906,-20.921503,-16.150684,-16.460934,-12.857519,-14.309802,-13.995746,-13.326827,-13.656151,-9.931594,-8.139163,-17.321161,-18.366596,-11.653124,-18.992794,-14.724514
-11.973196,-11.258702,-14.165184,-11.519317,-18.12403,-18.825397,-15.837988,-13.285081,-11.485964,-15.255295,-12.245086,-10.620522,-14.716927,-15.372391,-10.684458,-15.710536,-13.796649,-14.643847,-17.582533,-11.011093
-14.903505,-10.600701,-13.995725,-8.21777,-13.47592,-11.617667,-14.729242,-12.884258,-10.7746525,-16.293644,-16.73235,-9.382835,-9.702277,-24.37497,-13.597612,-14.695156,-10.977803,-13.046907,-19.7448,-8.717028
-19.422026,-17.625887,-16.880753,-10.313014,-14.716874,-7.9942436,-12.075762,-11.863348,-13.304623,-14.335815,-17.668129,-16.183681,-10.49697,-18.601158,-12.315441,-15.410749,-15.754638,-10.422975,-20.707748,-7.150402
-15.490029,-15.287142,-18.34905,-12.138056,-13.369184,-9.928921,-12.306003,-11.83268,-13.841143,-9.925562,-22.084894,-24.805872,-9.791569,-16.83463,-16.904163,-17.75208,-12.274322,-7.8914175,-11.411089,-8.054737
-15.488597,-12.772453,-16.670954,-18.61671,-17.738392,-11.176737,-13.700427,-15.338707,-10.42193,-5.486557,-20.778395,-19.617767,-9.166187,-12.9194145,-17.796944,-15.358164,-13.989262,-9.885321,-8.805413,-13.751513
-17.283777,-15.568278,-10.85911,-17.942636,-20.657808,-11.708797,-11.437049,-12.439968,-16.293682,-10.315563,-15.72196,-16.268202,-9.298065,-11.294631,-15.660705,-12.923007,-11.478775,-12.479352,-14.090275,-11.7064705
-14.256652,-23.632515,-13.174612,-18.213924,-12.767691,-13.529495,-14.672964,-12.730411,-10.491835,-20.765068,-17.791641,-14.433442,-11.041284,-9.099127,-11.238016,-19.46919,-11.857809,-12.39704,-11.443702,-8.754894
-12.240355,-16.790367,-19.727497,-16.742897,-11.297064,-11.941542,-23.93134,-8.652644,-7.791623,-10.878845,-18.324533,-15.527125,-9.647574,-12.303014,-11.022206,-16.936636,-11.132369,-12.606229,-8.333231,-9.502247
-14.395553,-12.867948,-19.324286,-19.933908,-18.816877,-14.600948,-20.500492,-14.0267,-10.176439,-11.214426,-11.749844,-14.259813,-10.838144,-15.269834,-16.587105,-11.196628,-11.721222,-12.9994335,-8.521002,-9.257099
-15.653997,-11.069643,-20.26799,-17.082596,-11.192742,-13.622809,-17.940077,-14.513899,-13.555404,-16.426163,-9.117087,-15.595566,-11.42621,-11.854921,-15.661596,-8.071144,-13.545017,-13.152468,-7.1862116,-9.20597
-18.071697,-10.890362,-16.107578,-11.908712,-11.208179,-11.14294,-17.290998,-15.197701,-15.0119915,-15.181678,-14.853631,-13.844158,-11.025995,-17.586405,-16.935793,-12.429859,-15.519663,-14.978296,-12.471413,-8.599444
-18.125875,-12.127574,-11.372398,-15.109069,-12.409403,-13.468747,-21.075068,-13.687007,-11.314827,-12.740747,-12.437711,-13.809921,-9.63871,-19.525406,-16.532557,-8.453423,-12.721241,-18.932175,-9.590605,-5.5371075
-17.351353,-9.696161,-14.580355,-12.584139,-14.301405,-20.842821,-15.7456875,-11.776039,-8.124622,-12.520255,-12.842798,-12.047964,-11.341274,-14.381953,-17.715082,-5.654207,-18.635258,-19.733957,-13.708047,-6.981559
-15.804607,-7.186365,-23.59139,-14.315764,-11.56985,-14.685173,-13.975849,-15.830833,-9.803619,-19.394054,-11.161151,-14.310541,-7.357395,-17.513962,-17.367966,-12.98971,-16.793396,-12.545945,-15.113743,-10.962047
-18.723284,-7.8736305,-15.292244,-16.679428,-13.61239,-15.132927,-11.22282,-10.867153,-12.792908,-21.777376,-7.868146,-11.731562,-9.031704,-11.584499,-22.582047,-17.098267,-12.400157,-10.540949,-17.9229,-9.334097
