-20.881748,-18.499634,-18.003117,1.9073486e-06
-25.234818,-29.991798,-23.958118,-8.938742
-26.852161,-34.36215,-25.842247,-18.932781
-31.99612,-27.896393,-27.304054,-28.948668
-38.03815,-31.022728,-23.682196,-31.619162
-32.91269,-32.09116,-24.768108,-26.622246
-27.777962,-29.03122,-28.27555,-25.347515
-25.165155,-25.769611,-27.522005,-30.041296
-24.607698,-31.884882,-24.679707,-32.914154
-28.834578,-30.680939,-22.0862,-27.187302
-23.530252,-24.966135,-21.684284,-21.867702
-23.07364,-21.365166,-25.472677,-22.5335
-26.692797,-28.232111,-23.26392,-25.913712
-24.907368,-35.49092,-23.150108,-20.970682
-21.683409,-34.52635,-28.703554,-18.296066
-21.114769,-27.693146,-29.2407,-23.035654
-27.271269,-23.231365,-28.765593,-23.825626
-24.000563,-26.900501,-20.435461,-19.028267
-25.71233,-24.993975,-17.844051,-22.646332
-22.045145,-21.327513,-22.11274,-23.713903
-20.738434,-20.748737,-28.698483,-26.622618
-23.129673,-23.011723,-18.924513,-27.134726
-25.17186,-24.431797,-21.014118,-25.442457
-22.874516,-23.573494,-28.685915,-27.546638
-23.262815,-25.477621,-29.755426,-30.863752
-24.688494,-23.589785,-27.556133,-21.931644
-24.101347,-25.659002,-23.530771,-19.09927
-23.419222,-25.616684,-25.555534,-24.624784
-21.629513,-20.93072,-21.07945,-21.723602
-23.881432,-24.053768,-22.702747,-21.957254
-27.322723,-23.138428,-28.598015,-25.337704
-33.110584,-31.954689,-23.896816,-33.066944
-28.996925,-30.308243,-22.855354,-29.738583
-31.357761,-29.236895,-22.49398,-30.364534
-25.30068,-24.24432,-20.68364,-31.387676
-24.242395,-20.385193,-21.484863,-26.581633
-29.869139,-20.099447,-29.816465,-28.472185
-40.104748,-23.777878,-23.00066,-23.753643
-37.62787,-23.141937,-20.792685,-28.467777
-26.115437,-27.519625,-21.672028,-23.184614
-23.575724,-29.10309,-30.74883,-27.026163
-22.732065,-23.20048,-23.689781,-32.881996
-26.69853,-21.72615,-22.979315,-34.423134
-29.712353,-26.710566,-20.458649,-28.954649
-25.081425,-24.61858,-28.313017,-30.556877
-27.991985,-21.043282,-25.04005,-31.324154
-28.573309,-20.057463,-20.897854,-27.321787
-30.25428,-22.938976,-25.833054,-29.58684
-33.162193,-20.254898,-28.655214,-35.417046
-35.10365,-25.768108,-23.441952,-37.707066
-33.515896,-28.28165,-26.90324,-27.863117
-29.481266,-27.792852,-33.443638,-24.198168
-28.50583,-33.976147,-33.43515,-22.821476
-33.931168,-30.524166,-24.34203,-23.847378
-36.57199,-32.12727,-25.29795,-23.150017
-26.993216,-32.43013,-27.50611,-26.392262
-25.838886,-25.464588,-27.478722,-35.04676
-29.917873,-23.567532,-25.668598,-30.698357
-34.130623,-22.936182,-24.762796,-28.32377
-31.66176,-26.189037,-27.141996,-25.33313
-30.601757,-24.638878,-29.029354,-28.360062
-25.413158,-26.00046,-26.107666,-27.5573
-27.256882,-27.70039,-22.95779,-23.045654
-29.198507,-24.973328,-22.768202,-23.941353
-26.127468,-19.149605,-23.89543,-34.85495
-21.660757,-19.495771,-30.77383,-29.461199
-20.654398,-27.034845,-25.639137,-25.680038
-26.577564,-26.954678,-19.339897,-23.660198
-24.583466,-24.79786,-18.537449,-21.491852
-24.422384,-26.510965,-22.975037,-26.122532
-24.209944,-22.24818,-20.257587,-28.277805
-26.407646,-18.398836,-26.173326,-35.316006
-25.074684,-23.16846,-24.259941,-32.931225
-24.373257,-26.728151,-22.96243,-26.899202
-26.24448,-28.821829,-24.071177,-21.941233
-27.864271,-28.120522,-26.403736,-21.93657
-25.973791,-29.593348,-30.125683,-28.673624
-30.519848,-28.352737,-29.229242,-24.366392
-31.92794,-24.378347,-21.653814,-26.456152
-24.069174,-27.468832,-17.3559,-28.36515
-24.113493,-28.685465,-17.54375,-26.199919
-21.907843,-23.669575,-19.628609,-27.274553
-22.772762,-25.083292,-26.71183,-29.231194
-26.726057,-26.88755,-23.10736,-26.861353
-23.526495,-32.298878,-20.965113,-21.819256
-27.26226,-30.370632,-23.251984,-24.15973
-21.137184,-28.765774,-21.376064,-25.612152
-20.291185,-25.53865,-28.024818,-22.434126
-22.937286,-27.065758,-24.454197,-25.168827
-23.353914,-26.202286,-23.980453,-21.219074
-23.338448,-21.772236,-24.83797,-25.908585
-25.589209,-19.889238,-27.33996,-29.13917
-26.062223,-21.329956,-23.98413,-24.91144
-25.29398,-27.204418,-20.098309,-29.001795
-20.181622,-24.503868,-25.90313,-29.59193
-18.347095,-24.178234,-26.862915,-30.28569
-22.410496,-26.645414,-23.666306,-27.578066
-29.532652,-28.133785,-23.80693,-21.960205
-30.217876,-21.418213,-25.146252,-19.366085
-26.197239,-21.533218,-25.391354,-28.04423
-27.996195,-20.541569,-19.670353,-30.8771
-25.403044,-22.38054,-20.605133,-26.493706
-23.290466,-21.176182,-24.63395,-28.370613
-23.542496,-22.186745,-22.81095,-24.388071
-28.649563,-23.330181,-25.418491,-23.221172
-28.01066,-25.050003,-25.507593,-26.459486
-27.497059,-19.767239,-28.333817,-26.50396
-25.469273,-23.99793,-27.75815,-21.108349
-23.675892,-23.900425,-25.531122,-23.637043
-28.967865,-23.022776,-23.8036,-24.764076
-28.722393,-25.17748,-27.325392,-21.066038
-29.824734,-24.97999,-26.648094,-25.628868
-28.669666,-20.708677,-23.35747,-30.852428
-28.455002,-23.889503,-22.26092,-29.256783
-27.088917,-24.600485,-23.319347,-30.503115
-23.712204,-26.089115,-26.36223,-21.620216
-25.078999,-25.70543,-29.80802,-22.292385
-26.838354,-28.957579,-28.965534,-26.749727
-29.119184,-26.231333,-25.12224,-25.42672
-27.486286,-24.784882,-27.103607,-21.208996
-21.964874,-23.63839,-21.25978,-20.813313
