-23.85017,-18.630976,-20.366724,-20.874598,-20.185146,-20.740557,-18.544098,-22.462866,-21.313324,-21.981895,-25.571205,-23.077234,-18.872522,-20.398027,-19.65717,-21.327877,-7.642563,-4.354191,-2.276287
-28.750366,-38.104046,-41.481525,-39.458794,-34.36884,-36.2456,-28.795383,-30.814499,-41.225975,-33.98383,-41.38439,-38.05646,-30.354286,-34.73129,-30.409405,-29.748077,-17.339779,-61.39096,-13.250332
-31.941607,-38.020718,-36.367157,-40.97827,-40.328056,-30.929626,-27.939484,-36.38422,-41.05379,-31.184301,-34.677326,-42.791866,-30.803648,-37.102768,-31.412668,-31.490288,-29.800657,-65.34161,-18.806242
-36.91616,-34.53886,-35.99827,-43.256916,-34.841503,-30.837227,-30.507156,-38.7239,-41.116096,-32.87823,-34.951374,-38.565495,-30.842285,-38.50402,-30.323063,-37.243847,-37.328133,-68.01908,-20.982628
-39.172882,-36.25159,-36.957336,-47.946014,-36.369583,-35.169727,-35.365578,-38.789692,-37.985966,-34.559334,-32.816944,-43.503532,-34.384007,-36.751507,-35.13614,-32.67781,-39.983982,-67.864746,-23.159943
-38.05392,-34.518826,-39.147724,-40.932953,-36.36869,-39.12087,-36.435917,-34.701817,-37.950504,-42.06571,-31.519352,-38.855473,-35.79449,-38.20114,-42.003643,-33.428825,-38.861523,-69.35942,-24.843304
-41.89324,-39.093204,-35.330986,-40.690517,-32.395367,-34.1066,-38.013126,-30.778433,-38.876717,-32.869247,-38.14892,-40.41178,-32.29199,-39.1601,-45.73347,-31.97631,-34.816566,-66.390366,-26.052765
-44.821617,-39.516968,-33.720596,-39.804302,-37.066334,-35.597683,-32.36319,-35.222393,-41.25298,-31.836632,-35.810486,-35.714043,-31.945595,-41.06997,-43.035164,-30.766178,-33.612236,-69.07302,-27.69304
-48.204315,-36.77521,-33.065647,-41.274773,-32.53293,-37.34682,-30.263885,-34.38437,-38.801537,-32.474434,-36.10351,-37.386883,-31.002903,-40.03624,-40.95453,-31.311222,-35.343616,-60.618946,-28.03807
-37.97462,-41.528572,-39.661327,-41.72189,-34.161255,-31.184212,-35.45752,-31.217783,-42.137253,-38.136906,-38.5333,-45.51273,-36.770195,-42.23712,-42.192547,-33.168144,-40.1402,-61.284412,-29.708963
