-22.845005,-27.428047,-17.550922,-20.12797,-19.175781,-20.4747,-23.784904,-20.7837,-25.108736,-14.520859,-17.015087,-30.22948,-23.919207,-31.62065,-22.466164,-28.098257,-17.837784,-24.22852,-28.215263,-21.525047,-24.226831,-19.988617,-26.426998,-22.609974,-24.3026,-20.30452,-34.90629,-24.57052,-20.47267,-24.674484,-23.836212,-19.621523,-22.821917,-17.623856,-21.54425,-21.840458,-18.772371,-26.116829,-26.106657,-14.838459,-20.407116,-17.1066,-19.665958,-19.582308,-26.03748,-20.670057,-21.804405,-20.874454,-19.492104,-20.646757,-16.146557,-20.263746,-20.541822,-15.217855,-19.048855,-16.489407,-14.2628975,-15.935099
-27.579025,-23.444962,-19.244926,-25.779583,-24.031178,-24.158434,-21.155098,-33.92383,-27.433456,-21.826038,-22.994719,-27.789639,-28.509926,-26.827633,-25.769424,-29.864515,-26.214327,-40.198296,-28.871515,-25.067043,-31.17918,-23.812006,-24.69155,-21.773018,-25.177116,-24.775774,-25.930946,-29.21462,-22.46948,-31.960112,-24.926592,-19.02847,-30.789337,-24.798347,-23.14194,-24.389744,-25.002628,-34.586857,-26.904871,-23.614998,-21.287556,-19.880926,-23.06007,-28.831709,-25.825874,-22.389584,-24.405413,-29.916805,-30.824657,-29.813213,-22.109272,-26.266777,-26.639824,-19.934734,-27.383932,-22.883415,-29.58947,-22.425102
-25.563232,-28.989029,-23.04367,-23.337189,-30.424713,-27.835005,-20.990074,-30.644526,-27.352137,-23.848202,-25.367104,-28.459524,-26.740677,-24.744495,-25.292206,-23.8498,-24.985172,-26.634521,-27.190388,-27.585384,-26.351303,-29.940758,-24.562363,-26.42588,-25.716103,-21.481213,-32.3485,-23.530891,-31.811274,-31.476135,-31.250881,-27.950819,-33.48723,-25.297796,-24.715471,-31.696907,-35.656994,-29.230736,-28.694363,-31.608055,-29.87984,-26.094036,-29.252195,-24.995832,-28.40969,-25.135899,-29.504848,-30.262194,-27.652891,-28.682514,-24.949028,-28.012213,-27.95438,-23.751835,-24.953777,-33.930542,-35.17181,-24.584667
-24.573544,-28.491032,-27.703148,-22.130917,-33.98394,-29.313839,-21.624811,-26.387573,-26.961096,-27.986721,-24.592117,-23.840517,-32.784996,-18.152712,-27.575314,-22.652836,-23.058754,-19.074768,-25.091642,-33.553577,-23.542448,-28.378017,-26.444986,-32.129333,-25.824863,-22.543543,-26.880264,-24.109474,-27.420166,-30.844337,-38.897495,-27.272335,-29.424839,-26.092121,-21.059563,-31.246233,-28.499434,-30.061003,-27.375639,-26.380592,-24.19498,-31.764664,-32.858673,-28.228775,-27.322361,-27.969757,-29.381348,-35.9472,-24.065031,-23.364372,-32.892296,-32.185585,-28.386887,-24.957539,-22.912022,-31.51368,-32.56243,-29.44654
-22.44801,-30.057383,-31.333008,-21.51061,-37.055107,-22.40615,-30.189472,-27.649824,-25.759949,-25.65572,-23.607388,-27.154217,-34.803764,-22.176607,-23.199965,-30.388138,-27.849947,-21.507143,-27.123112,-32.575188,-19.35325,-23.506805,-28.494377,-28.99287,-23.437881,-28.893654,-26.877848,-23.672155,-23.649063,-29.398806,-33.352978,-23.1413,-21.225784,-24.940134,-23.982115,-30.21397,-25.605383,-31.080292,-28.67937,-29.83844,-23.981155,-32.518898,-28.678692,-28.515524,-23.34631,-23.415031,-31.708168,-38.926266,-26.017666,-23.274078,-28.682156,-28.670885,-30.540276,-25.266407,-27.546856,-31.426342,-36.54707,-32.654762
-22.167015,-35.0425,-30.535778,-29.69443,-28.040585,-21.542511,-30.887844,-30.576153,-32.61397,-23.685984,-20.37851,-19.91898,-25.434626,-21.600174,-26.498741,-24.356636,-23.659079,-20.693316,-23.955688,-28.510757,-24.15534,-23.795498,-31.394663,-22.801842,-26.029766,-28.306355,-23.7047,-26.949783,-21.748962,-28.437431,-25.039684,-23.686327,-20.44081,-29.358059,-17.7251,-24.462059,-23.770462,-29.338207,-32.65735,-33.90517,-26.352608,-25.114449,-20.036432,-25.240711,-27.633148,-26.530006,-28.990803,-29.455097,-19.263424,-25.194172,-25.774242,-25.936966,-31.778437,-20.329922,-23.400602,-29.602251,-29.900309,-24.320242
-26.492126,-31.5489,-26.420162,-25.970808,-27.992973,-23.975775,-27.812567,-24.167664,-24.647762,-26.43118,-21.443348,-14.581823,-16.00175,-17.470476,-21.729225,-23.3344,-17.221323,-15.543148,-21.063688,-23.573593,-24.250587,-25.408968,-28.802433,-22.776552,-29.114895,-24.464792,-21.327915,-29.914478,-22.683535,-25.867048,-24.253372,-22.309341,-18.736351,-24.607365,-15.851353,-25.965641,-20.90403,-19.496529,-26.780302,-27.945557,-27.060677,-22.979021,-19.989382,-19.988214,-27.435028,-23.542347,-26.727085,-25.72998,-19.782927,-20.770714,-22.691437,-23.593426,-30.48538,-21.292042,-29.803873,-23.551159,-24.036495,-23.260452
-27.840023,-29.0073,-29.158909,-26.626955,-29.526434,-27.867405,-25.379051,-24.8188,-24.9894,-21.240398,-23.786743,-16.81611,-18.454575,-14.818703,-20.45334,-29.638168,-19.056517,-19.55783,-25.699205,-24.153881,-22.824936,-24.04858,-25.621109,-27.960655,-26.141375,-23.142492,-23.677185,-22.426582,-20.491201,-25.399107,-23.53096,-22.970293,-19.904243,-25.412186,-23.690971,-24.023472,-21.0521,-19.96891,-22.620047,-27.364372,-28.093775,-18.012299,-23.076332,-17.782648,-28.284134,-27.206234,-25.205338,-27.335537,-24.836922,-26.493507,-30.589603,-26.821629,-23.005814,-16.785526,-31.104702,-24.814133,-25.776527,-24.115795
-24.976028,-25.823914,-24.198437,-32.880108,-25.909115,-29.89011,-23.624126,-31.915855,-21.12166,-22.152054,-24.71199,-23.094194,-21.962307,-22.238468,-28.798935,-32.942093,-28.5631,-28.168842,-28.926414,-24.69798,-23.312807,-26.210804,-32.03785,-26.47069,-24.760069,-28.203379,-24.638193,-17.936438,-23.069757,-27.769165,-23.890646,-24.94358,-26.184124,-26.10878,-26.882935,-22.95153,-24.298725,-26.427443,-20.143686,-23.294079,-29.031496,-18.869171,-22.477608,-21.499111,-34.01865,-24.022633,-28.709137,-20.760763,-26.222645,-19.185936,-34.733997,-22.753628,-22.773945,-17.149378,-35.682934,-21.17589,-23.608868,-26.836174
-28.82574,-27.97654,-22.422115,-28.196156,-33.924385,-30.065514,-26.65433,-43.57425,-27.084856,-29.59802,-21.576935,-21.294106,-23.38351,-18.480095,-22.78608,-25.707037,-26.219204,-23.63239,-25.630764,-28.783901,-24.216099,-28.518208,-32.0716,-28.670042,-31.727364,-30.246643,-28.743134,-24.90542,-29.359718,-30.847351,-31.91188,-28.279898,-28.715929,-22.544115,-32.73483,-25.753689,-29.590103,-29.479862,-30.540974,-25.627316,-25.757542,-24.091368,-28.816643,-27.81845,-30.926332,-22.136894,-31.955301,-23.39533,-31.447105,-21.68914,-32.614147,-23.795063,-31.635508,-23.206345,-34.52383,-20.235409,-24.518806,-34.249523
-26.261873,-28.07738,-25.581116,-28.223259,-34.359413,-25.570425,-23.62971,-35.7411,-24.476196,-28.519884,-19.863754,-7.4100533,-8.924431,-8.086527,-10.806915,-11.315929,-11.119089,-12.861042,-14.627409,-18.599838,-17.361362,-30.682072,-26.307838,-33.38938,-24.121094,-26.061787,-30.286476,-32.027893,-34.77692,-33.55929,-29.249117,-25.60027,-28.42305,-24.15299,-25.868317,-26.847345,-31.173355,-29.921383,-29.848557,-37.20124,-22.285961,-28.727303,-35.6659,-23.149487,-29.65072,-26.156797,-29.448559,-30.813185,-29.518929,-25.458557,-28.381025,-25.252935,-26.99369,-21.400362,-33.35871,-25.721554,-29.103888,-31.325481
-25.554207,-26.528496,-24.324928,-27.046455,-29.144264,-23.634224,-25.66647,-26.290913,-21.605556,-30.246048,-23.603088,-7.8126793,-8.923367,-8.14687,-12.729179,-11.684057,-12.467318,-15.712435,-15.854483,-18.517702,-20.339725,-27.275932,-27.291376,-38.15948,-27.064423,-21.814873,-28.436783,-28.608976,-34.925255,-33.14779,-28.362156,-31.296951,-33.63471,-29.130028,-28.862719,-27.242434,-35.228683,-36.997707,-32.85841,-26.234238,-24.371277,-31.470608,-36.841576,-26.075748,-25.792183,-24.508307,-28.07426,-30.168821,-42.802048,-27.056084,-26.207481,-25.982006,-24.203188,-21.123213,-32.369644,-28.059792,-41.530083,-30.383652
-27.644783,-26.72239,-27.117762,-27.39542,-29.197231,-26.818201,-30.955566,-24.098532,-22.705006,-26.683216,-16.587093,-17.560936,-16.938488,-18.834063,-21.210075,-21.070385,-22.890572,-26.646023,-21.682808,-21.4292,-26.88403,-25.228535,-25.855354,-36.091698,-33.040707,-24.349503,-22.608145,-26.791134,-33.830597,-23.541136,-29.55409,-30.161787,-30.616352,-22.167088,-25.828543,-28.30392,-31.349867,-28.997555,-23.619102,-21.580086,-24.989603,-30.624256,-26.822308,-23.846504,-25.613455,-18.656158,-22.606564,-31.440525,-33.09326,-28.126684,-25.344992,-25.985441,-25.070505,-25.07371,-30.241936,-30.8336,-38.339054,-31.444803
-29.195347,-22.75248,-21.164452,-32.529575,-33.362446,-24.365993,-34.063507,-27.096848,-22.52286,-22.244787,-16.10219,-18.450478,-15.342228,-13.511101,-17.793028,-18.50912,-20.864265,-20.408804,-26.277382,-21.214436,-22.954628,-20.699835,-27.81413,-25.494137,-30.808022,-23.032127,-22.455976,-24.77182,-22.878387,-21.315302,-24.784351,-21.439629,-24.803389,-20.724699,-22.515759,-22.596912,-27.045177,-23.305487,-20.09539,-22.209354,-25.562302,-30.00212,-25.287994,-26.992226,-23.137901,-17.83694,-20.088379,-21.486488,-24.941326,-26.529644,-36.508316,-24.395649,-20.099377,-25.427061,-21.551025,-27.5469,-34.722267,-33.124447
-23.164051,-26.243038,-24.340544,-24.74643,-27.180338,-16.81651,-33.621323,-25.31481,-20.453613,-24.631664,-15.63908,-12.089397,-7.3173923,-4.546791,-8.448978,-9.858263,-11.8156395,-12.275045,-18.669823,-26.106926,-21.481419,-18.476974,-21.55952,-25.047354,-22.450008,-16.560385,-24.45321,-33.392506,-20.243952,-24.8793,-21.060408,-17.215967,-25.106062,-17.569555,-20.489334,-23.86908,-24.142859,-19.038431,-21.02556,-19.967173,-22.789246,-23.40727,-22.39441,-25.472298,-26.58408,-20.673168,-16.241257,-18.249228,-25.328362,-31.661694,-25.831081,-23.018963,-16.001684,-26.321308,-22.055517,-23.779213,-33.24599,-26.029148
-26.313976,-32.206287,-26.89705,-26.782856,-22.675402,-18.682045,-25.127571,-25.899439,-24.17311,-31.076664,-16.766449,-15.915756,-9.36385,-6.474783,-11.328852,-12.830269,-14.719131,-14.653126,-20.117615,-17.942694,-22.676155,-21.378162,-22.320482,-26.68662,-23.350033,-20.20103,-25.841492,-29.353048,-22.818851,-22.319866,-25.25797,-20.045046,-23.558014,-17.462538,-20.212572,-23.646389,-22.403873,-19.884277,-20.958815,-21.971088,-27.840115,-22.098263,-20.242914,-26.178799,-27.235872,-23.559284,-15.380106,-23.48708,-23.987022,-28.23711,-19.661167,-24.3874,-18.488071,-21.362656,-20.538279,-24.079872,-31.42902,-28.261467
-26.36612,-29.87784,-27.857616,-28.886135,-21.944677,-28.669846,-23.751495,-24.327337,-30.663898,-29.787312,-22.416063,-26.811834,-21.979824,-18.387194,-27.05972,-24.818073,-24.654827,-25.053452,-29.806177,-23.130665,-23.580273,-22.505161,-26.784548,-34.22214,-24.46537,-23.07276,-26.53202,-26.797537,-23.682673,-25.652834,-26.085638,-22.760181,-25.411451,-23.720894,-23.44973,-23.77554,-20.451166,-29.560547,-25.905544,-26.018513,-29.74752,-28.287205,-26.907764,-26.48362,-22.21479,-31.543518,-21.022118,-25.127699,-27.368359,-31.822807,-23.69592,-25.057266,-27.692421,-22.4901,-21.497837,-23.756044,-32.451973,-28.247847
-26.775505,-31.7925,-22.452484,-32.034626,-30.530735,-26.148363,-29.077724,-24.640041,-29.490448,-32.088535,-10.744942,-13.524109,-16.27703,-15.924736,-17.84068,-24.97814,-18.356226,-22.132431,-24.920742,-26.34307,-24.951729,-29.525799,-30.938791,-26.713917,-29.523926,-29.673306,-30.63239,-28.215847,-27.352365,-27.696888,-27.845592,-27.654003,-32.187565,-26.216423,-27.811789,-26.71318,-24.491182,-33.458553,-24.226501,-22.819368,-22.329342,-29.417744,-28.306705,-29.002443,-27.080788,-25.989485,-29.027763,-28.433252,-32.49375,-29.609367,-23.695807,-28.868431,-31.857178,-29.899593,-28.620308,-23.384989,-27.188541,-29.3146
