-12.667723,-12.113584,-12.388308,-13.618255,-12.474844,-12.551802,-11.966925,-13.55866,-12.741003,-13.166532,-12.196409,-12.178105,-12.889025,-11.699493,-13.076433,-12.526541,-12.467264,-11.702974,-11.841715,-11.54182,-11.609915,-11.768374,-11.328968,-11.301141,-12.453548,-12.899512,-12.326688,-11.213944,-13.577963,-11.682283,-11.690097,-10.455181,-10.38537,-5.2507553,-1.9407368,-1.7878895,-1.2861271,-0.42681313,-0.21761131,-1.9073486e-06,-11.65897,-11.465023
-19.24478,-29.21681,-32.92893,-29.566767,-27.113922,-32.802982,-29.640337,-28.778969,-33.40886,-35.866543,-38.29428,-34.830753,-32.328247,-33.657104,-37.339874,-29.109339,-27.52448,-30.76469,-30.604881,-28.239157,-33.882584,-31.100555,-34.746323,-31.545805,-35.216717,-35.371017,-31.130646,-28.282312,-27.592949,-30.217167,-35.1174,-31.659447,-30.994228,-21.546211,-31.63055,-47.563988,-39.743027,-29.280512,-30.736332,-30.117208,-26.056984,-24.725891
-27.816343,-28.832155,-31.28959,-26.319008,-26.233002,-35.715984,-31.52101,-31.536339,-36.42425,-30.540943,-34.2993,-34.153435,-31.903522,-31.700058,-33.986748,-44.78076,-26.785946,-34.438393,-34.270607,-27.638443,-29.17194,-33.965218,-34.62587,-32.694584,-32.533638,-38.355083,-36.680218,-30.07394,-35.53282,-31.013401,-39.618355,-27.3587,-37.261086,-26.42869,-36.847687,-60.678932,-45.51671,-34.322975,-36.22844,-35.195366,-30.73348,-24.849388
-27.286797,-28.501308,-27.880165,-30.64244,-28.200651,-31.738487,-29.295506,-31.227955,-37.276417,-29.07695,-33.253998,-38.812603,-37.012672,-35.09817,-35.91808,-40.090584,-33.36174,-28.950768,-35.77164,-28.571842,-28.959017,-28.119099,-31.332619,-33.609715,-36.614555,-40.287727,-35.424168,-35.268265,-33.863056,-33.058434,-35.660973,-28.145777,-38.06935,-33.02451,-38.60767,-65.280754,-48.19286,-36.434917,-38.64676,-40.736042,-39.70342,-26.828766
-26.022203,-35.87521,-31.345749,-30.039452,-32.965946,-29.575768,-33.353386,-28.21803,-33.215607,-32.794838,-31.473679,-34.012993,-31.6355,-38.490692,-30.226538,-42.947098,-27.897415,-30.561687,-33.073143,-28.24561,-32.17742,-30.413212,-33.534096,-32.977604,-43.283974,-32.587,-35.245018,-32.987354,-36.28734,-32.29346,-30.952263,-28.330927,-34.544594,-36.223156,-40.33234,-73.53848,-51.5019,-38.844276,-40.4518,-49.370476,-36.537357,-32.382427
-28.8697,-36.60846,-30.61555,-29.661526,-29.409252,-32.966003,-41.194862,-25.363739,-33.15653,-31.669186,-33.933044,-30.24245,-33.182194,-38.266655,-33.12401,-36.393288,-29.676285,-37.245403,-33.529892,-31.98603,-31.07265,-32.062157,-33.121044,-40.91165,-38.345963,-30.596964,-36.04421,-31.392063,-37.595932,-36.52181,-31.893494,-30.939354,-36.753067,-34.0506,-42.01568,-70.687096,-53.293697,-40.625504,-42.348095,-55.336105,-40.34542,-31.475935
-30.145031,-34.609898,-27.238525,-29.61024,-34.289528,-35.809265,-36.670418,-26.652233,-36.837517,-30.2552,-34.25509,-29.873123,-33.935444,-29.676243,-30.19949,-33.514874,-30.399752,-34.80371,-33.14451,-30.974669,-29.97776,-37.90898,-35.590652,-38.31658,-29.663206,-32.838005,-35.127014,-32.479,-30.664236,-35.73771,-33.256092,-34.888878,-32.618847,-31.199429,-42.736546,-74.90845,-54.53135,-41.60715,-43.77619,-53.729927,-36.56697,-25.923069
-28.055288,-30.416082,-31.172518,-32.823334,-29.993383,-30.848307,-35.316727,-33.666508,-29.483952,-38.82687,-35.840343,-32.2939,-35.79552,-26.029526,-32.822094,-30.789078,-33.09104,-33.238785,-35.202675,-33.53629,-36.13501,-34.857002,-32.504814,-32.38568,-30.91352,-36.852436,-35.808365,-36.43599,-33.478203,-33.298756,-31.204908,-38.197495,-32.443413,-34.450523,-43.66512,-80.0,-56.753174,-43.15002,-45.20023,-50.977905,-35.485336,-27.590088
-28.272032,-31.395159,-31.360699,-27.346931,-31.412525,-34.743263,-35.36101,-32.123272,-26.78424,-28.917515,-34.039406,-30.640583,-37.672386,-28.033245,-34.475533,-31.816694,-27.19168,-33.212303,-35.783207,-30.553637,-37.21981,-30.152397,-32.564476,-30.400192,-28.03844,-40.165512,-38.366837,-29.584284,-30.600515,-35.110844,-32.679012,-35.000313,-31.378057,-27.945889,-43.98394,-80.0,-58.698135,-43.61647,-45.24811,-48.908676,-29.518328,-33.370213
-29.891066,-33.96979,-34.929707,-31.715609,-34.924294,-41.717636,-32.10855,-30.747551,-30.049412,-32.258873,-35.244415,-32.934082,-38.583084,-37.13948,-39.389133,-32.465843,-31.257637,-34.84368,-35.654617,-27.984978,-34.346085,-31.257214,-33.69201,-33.685802,-28.465456,-35.330532,-35.940575,-29.288092,-38.692936,-31.684536,-37.3836,-31.832668,-34.154537,-32.345955,-45.55363,-80.0,-61.819077,-45.21887,-47.167297,-50.483696,-30.513988,-32.489983
