-10.210181,-4.679392,-4.857481,-2.8534126,-5.3318024,-5.080553,-5.598665,-4.2790585,-6.042591,-6.0162735,-5.439543,-5.402567,-5.274906,-5.8202267,-7.342781,-5.472288,-5.8352394,-5.575159,-5.8437824,-6.122755,-4.6515465,-5.441433,-5.27083,-6.161003,-6.6301384,-6.091112,-5.740341,-7.294916,-6.079914,-5.899393,-5.618019,-4.8832264,-5.4327374,-6.935871,-5.689398,-5.1885376,-4.383869,-4.5094433,-4.966938,-5.2892876,-4.4882526,-6.160549,-7.7430534,-8.214333
-17.717627,-19.146149,-19.17206,-20.995865,-19.17036,-26.804976,-27.515955,-21.64538,-18.28408,-25.763046,-17.628426,-25.554691,-28.849323,-23.659397,-21.120243,-20.227287,-24.701027,-21.564451,-23.902376,-21.219927,-17.224133,-21.3074,-22.484892,-21.686998,-23.14634,-21.532562,-28.16165,-27.19461,-21.123041,-20.947485,-23.215889,-18.637878,-22.30764,-23.942856,-25.979582,-20.727863,-17.407076,-20.312702,-21.500969,-24.86206,-18.125154,-27.249119,-25.329517,-29.990265
-22.27692,-29.619503,-18.280176,-20.909023,-21.5507,-20.063595,-27.742903,-23.004892,-23.178373,-23.744942,-21.877083,-23.666906,-23.733635,-21.291279,-22.4463,-25.38696,-25.520638,-30.741325,-23.05939,-23.639645,-13.904865,-25.804893,-25.775246,-21.230507,-20.537624,-21.639507,-27.065145,-25.40986,-24.644638,-19.389202,-18.216328,-19.689705,-18.638538,-23.468273,-23.711578,-24.319765,-23.395851,-22.85739,-27.70667,-21.581787,-16.575647,-27.02595,-24.215553,-23.202135
-21.104973,-28.571129,-23.64394,-20.287626,-21.358133,-17.635565,-27.453384,-22.972927,-31.233368,-21.788902,-22.141987,-22.843086,-19.008198,-26.790005,-20.086996,-28.71161,-26.788172,-24.435436,-20.171558,-29.615456,-21.096136,-26.349422,-29.182095,-21.17382,-22.456003,-21.99814,-21.611992,-25.468266,-27.853664,-17.981236,-19.42317,-16.868626,-21.461376,-26.476852,-19.945742,-23.87534,-20.389004,-19.05091,-26.114092,-19.83423,-15.87591,-20.98445,-21.305662,-22.80999
-19.108107,-22.34068,-22.879187,-17.406475,-18.865448,-19.65394,-25.241796,-19.080189,-26.656914,-24.519615,-21.329918,-20.729069,-18.284683,-25.045025,-20.308601,-21.203943,-29.303602,-22.518978,-28.76182,-29.275286,-19.721127,-27.239487,-28.92868,-20.90874,-24.739374,-24.0229,-16.924297,-19.878738,-24.933496,-22.437784,-20.411705,-16.95216,-20.00221,-24.305103,-18.42343,-17.278336,-19.981936,-22.012987,-24.791489,-19.751507,-18.946707,-18.131475,-23.107231,-25.718807
-19.304073,-17.511253,-20.875423,-19.670662,-22.093227,-25.45726,-28.26931,-22.768583,-21.549232,-21.390362,-23.766499,-16.370905,-25.317823,-28.3726,-25.37082,-22.679955,-33.34557,-29.08129,-27.017601,-23.037073,-18.003471,-26.814016,-29.492664,-19.193434,-21.71075,-19.319645,-20.948484,-20.800194,-24.105171,-22.649837,-27.02238,-20.301899,-17.125204,-20.323874,-20.83485,-17.016914,-20.595272,-20.357832,-23.534327,-26.864697,-23.917418,-21.077787,-25.161137,-22.752783
-23.425234,-18.033966,-21.7745,-19.942257,-25.147568,-20.176226,-31.612753,-18.114254,-18.70806,-18.827187,-24.117605,-22.610973,-25.977314,-23.80266,-22.333588,-19.547207,-28.055304,-21.373577,-22.249146,-22.517395,-21.505047,-21.336426,-30.614794,-18.76337,-24.542091,-21.487122,-19.31026,-27.239588,-27.34206,-23.850327,-22.662394,-23.285763,-19.003174,-22.386957,-28.79054,-22.199059,-19.459763,-20.2842,-19.875652,-26.753212,-19.81441,-23.218224,-18.682304,-24.370604
-26.606201,-21.798597,-21.636166,-19.39128,-26.69477,-18.37741,-40.23892,-18.666862,-23.105217,-18.416756,-18.219769,-30.143015,-19.740982,-27.834639,-21.326807,-20.964329,-32.052216,-19.59847,-30.405037,-29.097826,-23.373245,-23.237627,-22.25241,-23.759102,-25.3016,-26.95827,-18.584673,-33.268158,-24.418528,-21.646727,-19.3232,-21.024378,-25.071146,-28.834068,-28.123121,-27.311447,-18.146322,-23.68039,-19.863506,-23.57858,-24.472046,-28.180344,-19.482002,-21.859829
-22.305643,-19.831932,-22.446321,-19.25718,-24.193848,-22.413448,-31.973877,-20.298573,-19.245533,-20.252728,-17.971537,-18.765608,-16.448418,-26.811686,-19.413328,-21.645575,-24.98657,-20.678299,-29.966038,-27.231697,-17.923475,-17.59552,-21.164713,-24.430788,-22.41215,-24.767311,-22.253521,-20.791836,-22.780087,-24.996283,-22.17876,-17.934332,-21.109005,-18.230986,-29.947828,-27.457268,-15.06728,-18.955719,-20.418097,-20.84871,-24.282005,-30.220161,-21.393143,-16.406672
-25.225567,-21.93082,-21.537695,-19.813906,-21.503248,-20.80915,-34.369427,-21.840834,-21.296766,-20.86053,-21.30741,-21.198805,-19.206192,-26.088812,-22.192085,-22.318851,-18.88736,-25.822811,-25.142405,-23.648846,-18.728626,-19.223455,-19.430552,-31.0711,-23.28471,-26.389456,-23.948683,-21.926332,-27.955826,-29.195637,-29.383694,-26.756746,-14.704381,-15.884284,-28.65282,-29.875935,-20.115988,-19.016321,-23.718287,-22.124958,-19.457317,-26.444538,-23.819359,-16.033794
-27.74747,-24.186806,-20.725565,-17.895823,-18.639776,-20.843252,-25.884176,-20.44588,-19.591942,-14.255465,-25.653666,-28.420137,-23.540674,-23.444801,-21.006977,-18.270153,-23.20904,-20.895287,-24.03958,-27.124325,-19.787071,-22.597847,-17.480076,-24.857115,-17.55,-17.411167,-16.976015,-29.230175,-20.566017,-26.692366,-28.887785,-18.61148,-13.5609,-18.221304,-24.714779,-22.535238,-27.786348,-18.50975,-25.56087,-26.587938,-19.284813,-28.642912,-25.396381,-20.077389
-28.045343,-23.027567,-20.261814,-20.132362,-21.639717,-19.250023,-30.44653,-22.006853,-21.426594,-14.447289,-26.4183,-24.198662,-18.20948,-25.028746,-21.742128,-14.766678,-26.095467,-22.747353,-20.764309,-24.634518,-15.694388,-23.153133,-20.716208,-25.58156,-20.19439,-15.275819,-17.99189,-29.343987,-23.055468,-30.77955,-24.833157,-19.876688,-22.241459,-28.165863,-23.017939,-23.693214,-29.259777,-20.29191,-20.768301,-22.27541,-24.729193,-22.676987,-21.791,-26.26287
-24.765337,-21.661287,-21.222116,-25.61495,-21.06192,-18.869122,-29.54705,-21.582874,-20.71159,-16.96721,-30.722858,-17.95422,-17.733404,-28.23508,-17.757738,-18.695036,-22.809015,-28.123722,-24.910988,-18.915442,-16.061224,-22.513449,-20.126728,-26.012676,-23.90383,-16.81064,-17.943027,-26.51067,-18.016798,-23.833912,-26.222246,-21.91593,-27.461609,-32.082535,-19.37362,-23.173742,-19.812721,-25.636576,-16.904152,-19.936745,-22.582153,-20.49087,-22.529995,-23.046148
-20.60339,-23.139847,-24.088535,-24.73522,-27.356339,-23.270222,-26.884117,-20.227453,-19.96351,-15.301392,-31.020733,-22.162981,-20.742346,-25.914858,-21.927158,-21.40305,-22.196846,-34.203575,-30.069607,-16.892523,-20.835733,-20.668415,-19.017368,-25.09825,-15.871323,-18.621895,-18.32705,-25.018847,-19.298,-25.005756,-23.49383,-25.419888,-20.432945,-30.506918,-21.158892,-26.386576,-16.711708,-31.022013,-20.278372,-24.143831,-22.647203,-30.517954,-27.317776,-22.485203
-19.850677,-28.186062,-26.681683,-23.16516,-20.671734,-22.256048,-22.834826,-20.14986,-22.339508,-21.081493,-31.781578,-22.934872,-22.362602,-22.601587,-27.167793,-20.208931,-21.63072,-29.840986,-24.696217,-22.466665,-21.017593,-18.188374,-18.294874,-23.463223,-14.989594,-28.534042,-22.560179,-24.431915,-24.882595,-21.397886,-23.80588,-20.234055,-19.880238,-25.757133,-20.74153,-23.319807,-18.355495,-35.429893,-18.704529,-21.069353,-22.707783,-30.037098,-23.367525,-20.08412
-19.407116,-25.62919,-22.947376,-22.559027,-20.738873,-22.940565,-16.81315,-23.846842,-21.454535,-19.060627,-28.558746,-18.831287,-19.467525,-19.182835,-26.877913,-20.30505,-20.055891,-20.46825,-26.140217,-30.712406,-20.649412,-15.807394,-26.372465,-28.76176,-23.548668,-25.133934,-25.254282,-24.047834,-18.554932,-20.940195,-24.055998,-23.263874,-23.959444,-27.068739,-21.070335,-21.06123,-20.517242,-22.641138,-17.2794,-19.281542,-19.091398,-20.153301,-21.839851,-22.639208
