-9.480794,-8.143822,-12.0629225,-8.28075,-8.920729,-11.153765,-7.2622566,-9.280587,-9.921282,-13.3429785,-6.079296,-12.989194,-9.784085,-8.60993,-9.0752735,-13.545839,-12.710018,-9.429514,-10.110428,-13.189838,-11.788576,-9.991595,-12.653889,-9.04118,-9.466859,-12.442758,-11.304637,-9.79871,-11.696413,-11.866204,-8.175459,-6.301594,-11.893832,-9.974883,-22.74169,-13.489101,-15.093056,-6.0195236,-9.127134,-13.031531,-5.491619,-11.609088,-10.8041,-10.293542,-16.522247,-16.052805,-8.354016,-12.402627,-9.452261,-11.7241745,-10.1274395,-10.90778,-6.8648815,-10.617258,-8.315916,-11.282117,-10.145538,-7.7335625,-7.5833607
-18.846191,-10.683576,-12.9718275,-14.262708,-16.365288,-17.756824,-14.9539585,-11.146457,-19.294239,-14.6235695,-15.320511,-19.589874,-15.247473,-9.90863,-17.629936,-19.272196,-15.645496,-16.860031,-17.87361,-17.569946,-13.05612,-9.434841,-19.636059,-15.985664,-16.167488,-14.840759,-17.303692,-21.627604,-16.104641,-15.698306,-14.702464,-19.276894,-10.337322,-15.287139,-21.340523,-20.474852,-21.658863,-15.47317,-14.126048,-13.894108,-13.256168,-11.390596,-18.750633,-16.45611,-17.697317,-18.698063,-11.772905,-11.12302,-19.024357,-24.197338,-17.871391,-19.153992,-16.457298,-15.853397,-17.824764,-21.078657,-15.819447,-12.474974,-13.26336
-19.301035,-15.837923,-15.641762,-11.327775,-19.521755,-15.415896,-17.697979,-15.427987,-17.982761,-16.49068,-16.24189,-19.295773,-15.84977,-14.473883,-29.021975,-25.324558,-15.745817,-17.5299,-15.667855,-19.309914,-13.626664,-11.486366,-18.289139,-17.429886,-16.653282,-23.286167,-22.029924,-15.391207,-18.159367,-15.2337,-14.600888,-15.089458,-16.437305,-16.286242,-19.494715,-16.720627,-25.247074,-14.711915,-19.700272,-17.455503,-16.081964,-11.061504,-21.779152,-14.893482,-13.201822,-13.890388,-19.800148,-12.726887,-17.143414,-22.245148,-12.029234,-8.859206,-13.199819,-24.219551,-18.207563,-19.567959,-20.091084,-16.856846,-17.583126
-20.676752,-23.298908,-19.908379,-11.607433,-16.275703,-15.856546,-15.250441,-19.653957,-12.704879,-11.165064,-13.235397,-19.06267,-13.2399025,-14.316444,-20.02566,-15.713181,-16.082771,-19.954906,-12.334291,-16.26464,-15.923655,-18.850273,-13.567706,-14.189046,-17.295643,-19.046677,-15.41423,-17.171099,-16.243334,-18.71817,-14.759432,-16.116772,-23.974104,-19.32058,-10.275455,-15.934774,-21.375507,-16.930134,-19.079514,-15.950886,-14.727741,-16.489029,-15.367424,-12.172877,-12.809698,-13.294172,-20.29479,-16.83929,-14.086706,-20.27962,-14.206899,-9.510397,-17.415617,-18.887442,-18.9774,-15.931436,-14.784563,-19.577349,-13.151896
-15.997059,-19.564442,-14.67439,-18.024101,-16.566101,-10.603006,-12.260514,-20.117704,-8.290541,-11.941501,-17.421816,-20.334576,-12.935047,-17.799726,-13.212933,-13.278538,-11.523019,-20.127087,-12.8036,-14.450744,-16.607183,-16.089321,-12.682822,-17.438068,-17.415356,-15.838513,-15.913769,-24.324406,-15.241418,-20.88879,-15.534379,-18.92324,-21.153606,-21.387596,-10.746362,-14.049243,-13.191129,-15.237106,-20.759068,-18.508352,-14.402042,-18.299711,-13.534478,-15.558616,-10.078196,-13.042179,-17.510674,-20.908855,-15.5938015,-21.977034,-16.724712,-16.127401,-15.449738,-10.147202,-12.905907,-18.619427,-10.707607,-12.845773,-14.427598
-15.461576,-15.007735,-15.464948,-19.880919,-18.425816,-8.54833,-12.029593,-20.117697,-16.22896,-12.463488,-16.47719,-14.0457,-14.8125725,-15.800455,-16.77938,-19.568567,-14.316102,-16.469624,-16.27491,-14.225074,-20.26532,-12.2314625,-10.8356,-12.793828,-18.636257,-17.914986,-17.729599,-17.421106,-16.696182,-20.201391,-14.437503,-16.600416,-19.916792,-21.46404,-19.360518,-13.188144,-14.127589,-15.710228,-16.411245,-11.777211,-15.24324,-17.014877,-16.054205,-12.634904,-8.823868,-13.032731,-18.319757,-21.171438,-12.026784,-13.6529045,-15.266537,-16.875462,-10.038745,-11.292436,-14.549604,-13.719675,-10.442401,-12.276576,-11.162126
-17.437012,-14.374759,-13.752406,-19.126778,-15.789995,-12.951328,-16.96563,-21.330845,-19.355148,-15.850363,-20.281433,-15.924212,-13.40051,-13.667992,-13.66726,-19.216492,-14.444351,-13.061464,-11.6454,-22.394714,-24.474989,-15.506538,-16.060322,-11.069448,-22.190193,-20.618181,-19.367178,-17.652271,-15.9466,-18.593033,-18.811644,-16.340813,-15.753328,-16.951862,-12.875066,-15.944068,-14.454247,-21.334314,-9.600563,-14.451366,-17.23055,-16.660885,-12.432258,-10.321141,-14.782307,-15.122971,-12.630213,-18.971561,-14.587871,-11.056873,-16.471529,-13.857086,-10.134748,-16.819008,-16.984053,-13.598395,-18.447598,-14.094533,-10.585448
-25.795982,-14.615645,-18.083574,-22.090403,-14.089613,-21.922047,-15.973492,-18.293423,-20.938753,-16.04295,-20.336407,-15.473941,-12.936152,-14.187341,-11.633087,-15.944311,-14.299477,-12.885525,-9.848216,-17.803185,-17.22155,-24.109444,-13.008407,-11.831724,-26.184301,-28.536034,-21.987955,-17.015392,-13.951147,-17.1468,-17.343227,-19.746056,-16.92084,-16.21576,-14.112868,-18.261189,-19.985567,-20.108727,-7.839937,-19.421204,-14.810678,-16.323767,-16.883923,-17.899185,-15.041953,-16.544498,-11.596821,-18.661987,-20.660975,-15.401056,-19.957699,-15.217318,-12.489841,-18.008484,-15.886384,-12.567393,-18.323776,-16.914211,-15.600841
-27.124409,-16.612955,-16.718662,-19.018675,-11.475344,-15.491795,-14.915548,-15.432368,-15.327236,-9.459699,-15.363622,-14.279791,-14.598065,-13.021246,-12.48038,-9.587958,-13.560868,-16.571182,-11.2661495,-14.189114,-16.270597,-18.368113,-15.103165,-14.616107,-21.623173,-11.387688,-10.719548,-11.023513,-13.759956,-17.381863,-20.353622,-16.159111,-18.257896,-12.953089,-12.021509,-14.490679,-15.615392,-21.43886,-9.217381,-12.507462,-12.814608,-19.518253,-20.503098,-19.925678,-22.92874,-14.976492,-16.812267,-15.407928,-18.931007,-15.129988,-12.112072,-13.341941,-15.625883,-18.48412,-14.453641,-13.998106,-16.770473,-20.114035,-14.613006
-25.637924,-14.18248,-18.54897,-19.487015,-15.665344,-16.494312,-15.994895,-16.024712,-13.9718685,-12.680934,-12.033875,-17.923504,-13.426691,-18.013063,-16.681644,-15.951944,-17.341505,-19.232754,-14.89602,-20.740223,-21.106815,-12.927807,-18.809254,-18.191877,-19.734304,-10.422279,-12.646273,-15.899042,-13.473219,-14.831766,-20.611877,-15.13492,-21.608582,-11.857787,-13.442771,-15.950081,-14.2749405,-22.325953,-14.587406,-15.742046,-11.75737,-17.662952,-24.56234,-22.804726,-23.238579,-11.430214,-24.177519,-18.180716,-14.886456,-21.807636,-15.688042,-15.163507,-19.974861,-12.807354,-19.310852,-16.91551,-15.978395,-11.267206,-10.799806
