-8.087555,-3.0438957,-7.2187843,-7.0305843,-18.713408,-5.241148,-6.0431805,-2.8988075,-4.8455772,-4.8568497,-8.10276,-7.039364,-10.79187,-4.964615,-5.176058,-6.1980762,-4.460125,-5.6980343,-6.2809696,-5.9496727,-4.069042,-4.3108864,-8.633072,-6.452076,-6.201996,-4.0951385,-8.954689,-14.655132,-5.3004856,-3.9581757,-5.8836517,-5.733776,-5.667671,-6.15707,-6.5096664,-12.608728,-4.136177,-4.8097,-6.574318,-8.361862,-5.6311417,-6.8630295,-8.914776,-3.523178,-7.8264256,-4.998583,-10.654526,-4.3464985,-7.702812,-3.8025436,-6.026764,-6.534584,-6.4154816,-9.384819,-8.446688,-5.6402493,-7.2186604,-3.2335777,-6.852335,-3.2199745,-6.900379,-4.0166245,-6.5428085,-3.9671516,-7.186161,-0.40670013,0.0,-1.3573914,-1.7648811,-2.1555595,-1.0338516,-5.174862,-12.77829,-1.7349396,-2.7607918,-1.0627289,-3.5629234,-1.441761,-3.6206818,-15.950066,-1.2541542,-6.4906254,-3.5457,-5.2740517,-7.060911,-6.5881233,-5.9672546,-6.8969097,-5.8978767,-12.123257,-7.2601776,-5.7825203
-15.576479,-8.022873,-21.821949,-21.423183,-14.932514,-12.610544,-14.261436,-8.946949,-17.132908,-8.234581,-7.054281,-17.057573,-12.304646,-14.380125,-9.678692,-26.970695,-9.717955,-4.7138424,-8.05772,-11.253246,-13.141617,-10.769102,-9.543533,-23.515265,-30.28806,-5.735697,-11.433323,-15.596943,-10.517572,-6.719898,-6.840622,-5.1927032,-21.38705,-24.328033,-16.638958,-17.351425,-8.885582,-8.513796,-21.120476,-9.295904,-5.8055687,-26.636438,-8.736298,-7.9240932,-10.1352215,-13.519375,-3.162075,-15.561691,-14.61648,-6.5422935,-16.010983,-25.120893,-22.746479,-11.091854,-5.3568935,-7.2082443,-5.296276,-8.560652,-34.086468,-8.920813,-27.785362,-10.746359,-30.75155,-13.475399,-24.871931,-25.282204,-9.306597,-10.165319,-17.424702,-6.761236,-7.4084682,-6.4541893,-9.483986,-8.392347,-5.7673607,-11.31081,-8.287998,-6.8950157,-9.075165,-17.435194,-8.809635,-32.604073,-9.504866,-7.42152,-19.525995,-4.7808876,-16.467648,-27.986948,-29.594738,-22.313215,-25.627867,-7.5055027
-20.443085,-11.696226,-26.870567,-29.301949,-19.923391,-13.485531,-15.12516,-13.92663,-18.912312,-14.11644,-6.1341705,-20.140701,-21.47335,-19.486202,-12.151245,-21.28278,-12.656853,-11.011057,-13.128098,-12.805542,-18.378912,-18.869095,-11.023027,-29.560873,-26.283182,-15.72608,-8.493572,-19.91884,-12.766872,-18.542683,-12.376137,-23.15658,-20.47828,-27.44469,-24.953297,-19.038097,-17.66975,-20.655985,-18.923098,-11.66053,-13.705414,-28.434599,-14.2249775,-11.598152,-14.631992,-17.62216,-5.800068,-18.391708,-20.08596,-16.482853,-17.288574,-26.2641,-23.002127,-7.4772873,-13.379774,-15.204317,-9.489048,-17.329569,-29.529016,-15.300793,-31.34266,-18.014212,-27.780346,-19.195875,-32.62242,-29.031403,-14.821011,-24.9441,-22.722103,-14.091103,-15.339928,-10.7901325,-11.815142,-12.903681,-9.5585785,-18.00443,-13.01202,-9.5910015,-14.555647,-21.400469,-19.315935,-32.116535,-14.7317505,-23.800682,-18.506487,-8.89308,-19.214924,-30.95888,-35.669075,-23.010418,-34.61081,-9.895918
-21.508656,-14.637512,-28.66146,-28.252506,-25.782799,-17.316418,-14.939644,-17.7664,-25.023869,-25.404522,-11.198839,-23.233028,-20.214176,-18.116446,-15.867538,-19.417452,-17.15182,-20.862171,-17.308743,-15.253513,-24.772423,-19.53185,-20.717407,-31.525007,-23.412542,-17.167917,-10.702522,-23.606281,-18.818588,-15.441418,-21.559631,-16.909838,-20.08266,-24.94184,-29.412453,-16.521969,-17.429844,-16.362257,-23.11616,-17.896637,-22.30038,-36.192333,-18.245148,-18.116995,-13.344002,-24.574303,-15.947954,-21.566265,-17.431198,-16.229456,-19.018976,-29.772938,-24.201893,-9.915308,-15.944769,-11.140987,-16.397366,-19.297743,-24.72945,-18.911922,-34.100803,-21.71135,-25.783028,-23.512993,-25.767946,-31.783295,-17.069029,-26.833088,-26.24481,-17.097488,-15.169273,-14.458441,-16.266373,-17.22559,-15.923138,-22.387081,-17.81751,-12.119783,-16.840538,-24.303837,-21.344448,-31.981373,-17.025839,-20.756962,-20.972548,-14.195061,-17.566818,-27.644402,-31.481392,-25.842865,-32.076378,-12.265226
-23.49332,-18.105541,-30.050499,-31.840202,-25.119759,-20.623894,-16.582191,-17.224327,-24.283886,-20.372566,-10.635639,-23.048431,-26.01936,-22.891415,-21.95681,-21.373993,-19.153809,-16.896355,-20.523533,-17.657108,-23.753864,-19.497486,-19.499727,-28.995808,-21.743507,-15.191841,-15.279821,-26.60175,-28.199932,-18.867182,-21.629631,-18.023409,-30.46869,-31.515919,-23.975182,-14.51252,-21.593254,-17.120966,-27.299803,-15.922699,-17.356895,-28.0015,-16.850948,-19.241278,-14.218998,-22.16992,-26.847977,-29.738148,-22.889454,-17.059078,-21.274693,-29.367699,-30.415344,-18.610916,-16.794039,-11.494066,-18.470407,-26.771235,-30.861889,-21.486315,-33.58356,-20.86575,-29.104343,-28.23868,-29.02811,-33.572826,-19.267185,-23.587345,-23.424192,-16.82601,-18.099842,-20.460426,-14.682545,-17.891937,-14.328293,-28.59637,-18.302588,-12.030346,-19.038305,-26.627178,-22.863852,-26.572586,-20.287277,-18.229599,-30.33693,-27.138103,-18.742586,-25.72113,-26.884161,-27.886465,-30.941887,-17.983356
-29.44759,-23.000648,-28.508991,-29.173115,-29.623981,-22.679047,-18.353783,-19.427563,-28.60429,-18.301527,-16.0,-21.349743,-27.131437,-21.341326,-31.387577,-24.89111,-18.717218,-13.922407,-21.619808,-21.28637,-24.762985,-28.12555,-20.746826,-36.094326,-22.176186,-18.90522,-13.323738,-26.884846,-22.415562,-22.259838,-21.942108,-25.960844,-28.617546,-33.645542,-25.77491,-21.82567,-22.715736,-22.315542,-32.104153,-19.407082,-19.90031,-23.314396,-14.835588,-16.853119,-16.165922,-25.97264,-22.920746,-25.306198,-21.652636,-23.07478,-20.217472,-32.233967,-31.217253,-16.64959,-16.631403,-18.75216,-20.197857,-27.005089,-25.745983,-25.30802,-26.33483,-26.9119,-27.237852,-26.6353,-24.508287,-34.348263,-20.940767,-22.56363,-25.431595,-22.619892,-19.749079,-15.941395,-17.981676,-19.24272,-17.018614,-28.123138,-22.768343,-14.219879,-20.697292,-28.273766,-18.61168,-26.012741,-18.112165,-21.627743,-27.927565,-20.593369,-18.590092,-28.190948,-29.77779,-22.103302,-31.6767,-27.606968
-30.732483,-19.022738,-24.861996,-25.83555,-33.72319,-28.322477,-19.858948,-22.68399,-27.56439,-22.465048,-18.111254,-25.941978,-23.737823,-22.942635,-23.875725,-20.520456,-21.442375,-16.78127,-22.16443,-25.486156,-23.843712,-27.914806,-22.716652,-32.751827,-26.364784,-22.145206,-15.608997,-28.122189,-23.81842,-21.311216,-25.096844,-21.459293,-29.13947,-27.746574,-25.59307,-19.50222,-19.531425,-28.307894,-31.500198,-19.019245,-23.39217,-28.111546,-13.344919,-19.90805,-16.931974,-26.430733,-15.075277,-25.916498,-25.475697,-20.654427,-24.256752,-29.654408,-29.260334,-14.107193,-20.46827,-17.796175,-20.963337,-31.054712,-25.822857,-22.740885,-25.339817,-29.151676,-34.942482,-26.714808,-25.560108,-35.12418,-22.089092,-22.15645,-31.425562,-22.771313,-20.671654,-19.588682,-23.110409,-21.287031,-29.77052,-26.226385,-21.56554,-14.943399,-21.860538,-29.71739,-20.380722,-27.486816,-21.981075,-28.859758,-34.49359,-17.103062,-19.665878,-29.622711,-27.63526,-27.807629,-28.73077,-30.14199
-33.370056,-22.163843,-27.791317,-30.533096,-30.851555,-27.730312,-23.054531,-25.152197,-23.952229,-26.71407,-19.609135,-25.00058,-31.15629,-25.19886,-22.182606,-25.324173,-19.75244,-26.394814,-22.743885,-19.053288,-23.84188,-28.091,-23.872128,-28.58617,-26.753216,-18.568714,-21.081692,-21.0941,-27.776241,-24.867046,-21.972633,-26.094627,-27.281246,-26.067402,-29.222946,-16.05772,-23.42967,-23.529903,-28.561316,-25.213476,-28.651312,-25.883907,-16.515041,-23.909298,-17.09245,-24.563591,-17.54198,-33.498592,-32.539154,-28.490063,-26.812975,-29.592907,-25.531551,-22.032335,-25.572914,-21.0965,-18.051086,-45.29391,-32.370636,-25.432896,-25.974876,-24.833494,-41.419006,-28.073727,-33.241837,-36.862747,-23.683233,-24.042664,-32.215908,-23.487032,-21.444668,-20.101334,-22.329216,-23.489735,-25.792667,-26.649513,-25.46648,-21.80737,-23.450523,-31.408451,-22.194569,-30.673063,-24.936504,-25.652075,-35.32543,-19.386564,-17.82413,-30.743809,-30.05082,-31.398481,-32.808598,-24.304754
-29.28178,-21.583902,-27.794771,-30.834309,-25.196291,-25.570843,-29.960339,-29.178905,-27.069942,-27.554989,-15.772079,-25.654251,-24.131805,-25.923185,-21.576971,-26.395744,-23.163456,-25.352093,-20.280035,-18.565111,-23.345423,-21.06462,-28.79788,-30.915033,-32.155273,-21.622139,-21.229183,-20.750496,-26.156239,-26.59023,-21.063374,-25.511385,-26.785913,-24.649925,-23.995083,-16.93338,-20.141712,-24.078777,-29.667313,-25.907944,-25.442951,-27.099306,-20.179829,-17.43723,-15.561718,-24.290613,-25.109705,-31.393862,-33.962677,-29.105236,-25.81745,-28.385418,-27.72155,-22.082693,-23.620419,-23.489496,-17.433128,-30.832825,-29.585993,-21.347713,-25.626316,-29.149414,-36.80505,-30.468082,-31.052742,-37.579273,-24.120335,-25.625233,-25.928425,-26.141562,-23.398619,-25.901379,-26.474182,-21.343655,-24.200657,-26.579647,-24.06089,-17.61322,-23.880787,-31.914713,-19.678116,-26.88618,-25.080097,-24.59039,-28.329226,-23.101341,-22.736088,-30.82805,-26.844498,-29.999388,-36.99696,-19.699856
-29.048506,-24.967358,-27.726704,-26.594078,-25.548687,-25.95538,-27.654266,-31.672237,-26.357952,-27.620409,-23.751717,-27.031212,-27.156221,-24.311451,-22.998596,-27.488087,-27.178871,-23.047222,-23.472906,-25.78943,-32.918915,-20.738361,-30.717915,-33.077457,-32.470932,-25.665596,-25.461054,-27.007442,-26.87541,-25.725296,-20.24543,-22.372608,-27.19989,-25.543852,-24.589165,-25.289017,-22.198523,-23.15454,-25.56446,-26.930655,-29.076653,-33.53042,-28.181173,-18.059792,-17.691021,-29.30754,-30.807772,-36.191296,-34.449097,-27.846687,-24.523083,-25.021496,-26.78004,-25.128052,-20.198822,-21.869003,-22.411367,-27.288792,-33.11902,-19.744976,-26.50821,-36.00143,-40.339485,-27.1507,-31.957033,-39.034657,-25.770355,-30.492117,-25.899246,-28.661358,-24.308949,-22.508793,-26.291117,-24.726482,-20.221626,-28.569279,-28.780384,-21.407444,-25.543528,-33.726322,-25.934809,-32.115105,-28.953081,-27.778091,-29.907026,-23.642715,-22.1195,-27.652428,-31.660933,-33.968822,-29.109743,-20.727568
