-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-22.834755,-20.764774,-22.018156,-24.346773,-26.284798,-18.204077,-32.23277,-25.517578,-23.331188,-29.329706,-27.899473,-19.489521,-32.603985,-22.129663,-25.727728,-21.01419,-26.585907,-29.806194,-21.321081,-22.432535,-23.154385,-18.324684,-20.592278,-22.198322,-21.728893,-19.86903,-23.729115,-16.04831,-27.667784,-23.706312,-26.882587,-25.831348,-27.128035,-32.66659,-22.723854,-22.443172,-16.859573,-20.05271,-22.84326,-22.687197,-24.182003,-25.41187,-17.595112,-23.724272,-20.333591,-24.012949,-21.350277,-26.84235,-22.82234,-26.387909,-24.090681,-31.723568,-26.640924,-26.588093,-20.011608,-22.556824,-25.729712,-24.29827,-17.688595,-27.169542,-23.84209,-27.177624,-26.530197,-20.884811,-23.999643,-18.210655,-27.749004,-25.48945,-29.148846,-28.64461,-18.996971,-23.529018,-28.084232,-25.555162,-23.485779,-20.115116,-27.274502,-25.063177,-21.448112,-19.28271,-30.994606,-23.711906,-21.149948,-29.844385,-19.322178,-32.564537,-18.696383,-32.494537,-27.850893,-22.778954,-26.40554,-29.053139,-25.302893,-27.808414,-23.69548,-19.151985,-26.866337,-27.975409,-23.422562,-28.198841,-19.99117,-27.48523,-20.762913,-30.107782,-24.911966,-26.766415,-28.293034,-24.20035,-31.711683,-20.919434,-31.1229,-23.54039,-28.851984,-24.257809,-19.601898,-30.902306,-25.576027,-16.864576,-28.179953,-25.961243,-27.628777,-22.866072,-22.790934,-17.266926,-27.907,-27.701744,-24.416862,-26.430054,-23.03526,-25.022633,-27.99664,-32.647007,-22.848328,-16.817738,-21.21978,-20.288929,-22.123413,-21.724323
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-27.791502,-23.528643,-18.338383,-29.554272,-23.241768,-21.895193,-24.14177,-28.198378,-23.75202,-30.388157,-23.708118,-21.16,-27.909891,-19.476887,-24.04353,-25.409916,-23.63712,-25.729435,-26.701664,-22.605236,-23.70869,-21.560991,-20.339535,-19.861126,-19.593311,-23.680515,-23.820309,-21.503317,-28.356892,-19.160406,-20.675413,-30.647812,-30.678604,-27.601364,-24.055916,-21.411514,-21.776585,-19.674118,-24.315872,-23.718748,-21.683773,-23.80518,-15.987677,-24.384075,-18.94227,-21.864902,-24.1155,-25.289007,-21.654415,-26.395906,-24.619202,-27.344284,-27.758064,-25.558199,-25.33893,-23.599415,-23.05537,-23.103584,-19.002972,-23.65303,-21.482206,-26.777699,-21.124538,-23.692287,-26.709171,-18.973576,-27.45114,-21.678978,-31.775879,-31.76993,-24.375126,-25.373201,-26.864462,-26.530151,-30.209213,-23.030464,-25.937986,-27.206808,-24.151505,-21.414751,-29.560675,-23.708042,-21.046381,-24.451721,-27.934847,-29.630028,-23.014925,-25.944748,-31.700287,-24.74821,-20.43391,-23.373829,-25.027039,-26.93404,-25.61447,-21.742706,-27.80415,-25.403534,-20.823235,-31.195786,-22.560287,-30.639824,-22.626461,-25.066612,-32.18661,-27.309788,-29.06577,-25.13859,-25.278643,-24.539356,-28.428759,-26.501118,-20.54136,-28.157711,-16.64814,-32.20219,-23.033634,-13.885494,-26.388893,-23.680645,-31.138193,-24.114002,-21.550072,-23.082733,-28.12154,-26.153862,-29.560452,-20.85843,-18.412891,-20.042858,-28.162796,-29.410065,-23.124996,-19.92181,-21.229206,-27.30443,-21.614052,-22.996143
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-22.288967,-28.079153,-25.212917,-23.708326,-26.549183,-24.774857,-28.615334,-34.455208,-36.043526,-28.610489,-27.028088,-25.703377,-25.912859,-18.010057,-30.7189,-20.371195,-20.288536,-21.526142,-23.234875,-23.075897,-27.76827,-27.655172,-21.968702,-20.58172,-20.570892,-20.923576,-29.28009,-24.905014,-27.188549,-22.011467,-19.964352,-27.045383,-25.42258,-27.734951,-19.353588,-22.691166,-28.221308,-27.799355,-29.201239,-27.5495,-28.443432,-27.011686,-17.550991,-27.80062,-22.251642,-19.76738,-23.676819,-21.012688,-22.994617,-34.97652,-20.469145,-22.746479,-24.659744,-24.206688,-24.81019,-27.50908,-25.116026,-28.384865,-18.038494,-27.273354,-24.704865,-25.231527,-19.925407,-26.000204,-21.297554,-21.639236,-31.27947,-25.289951,-30.209045,-33.993805,-25.11979,-28.691671,-31.052849,-25.580564,-25.21342,-25.629313,-20.077991,-24.200676,-29.689991,-26.688572,-27.31017,-29.027119,-22.299229,-30.005966,-23.235025,-25.344759,-20.589848,-20.062439,-30.592207,-22.501125,-24.19706,-23.359844,-25.410563,-21.814775,-23.726637,-22.133213,-24.182968,-26.03764,-19.773474,-26.36734,-21.448174,-28.570833,-22.944578,-24.171753,-24.987095,-26.028809,-26.689453,-23.332306,-18.5778,-21.854042,-21.622232,-24.825504,-21.211922,-27.19787,-19.41629,-32.648766,-20.460182,-21.671173,-26.160069,-20.91196,-25.868492,-24.632065,-23.028313,-24.905544,-24.154348,-24.564106,-28.613686,-21.620651,-21.560438,-20.840897,-24.51331,-30.16259,-26.806608,-22.560791,-21.856308,-29.43282,-22.152077,-25.208794
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-23.026089,-29.756077,-25.02436,-23.262321,-25.73392,-27.105534,-30.329546,-30.171093,-31.006983,-30.600746,-24.611301,-32.061783,-28.99651,-18.190987,-23.115982,-20.672014,-24.609291,-21.78665,-20.442816,-26.252039,-30.885256,-28.118744,-23.023342,-23.5085,-23.835758,-21.912127,-32.33321,-22.110432,-22.965008,-27.71729,-22.21167,-22.436237,-25.21035,-23.79308,-24.049469,-21.158398,-26.90673,-33.087822,-29.81572,-27.364061,-21.365017,-26.88373,-26.000984,-26.188234,-20.201557,-22.189198,-22.032373,-19.145847,-21.094355,-27.343412,-24.568995,-25.124657,-28.754585,-24.043457,-25.965824,-22.99088,-24.377966,-27.490784,-23.554955,-32.084423,-23.547932,-21.253187,-22.829874,-31.429726,-22.736385,-18.772457,-23.237461,-26.992487,-29.21408,-26.406796,-25.77187,-22.27572,-30.414438,-23.685093,-20.163063,-22.231659,-17.966936,-25.287348,-22.413002,-26.336674,-24.98248,-24.822128,-28.764776,-30.619846,-18.80411,-20.748194,-26.117851,-21.09615,-26.742395,-20.280886,-28.457867,-27.688223,-25.589813,-22.38759,-25.644203,-18.438847,-26.862032,-24.543644,-26.370474,-21.12743,-17.740976,-26.615324,-22.29266,-20.63255,-23.919394,-21.07823,-26.159983,-22.363571,-17.235176,-20.692213,-20.756441,-24.905724,-25.573517,-23.554882,-23.45066,-24.245169,-27.609169,-26.276913,-24.368864,-21.9328,-30.321768,-27.651083,-25.643417,-20.872524,-27.593884,-26.366379,-25.886318,-21.523174,-22.87237,-23.416534,-19.320324,-27.40717,-25.927223,-25.54105,-20.431492,-24.53623,-27.367231,-25.322884
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-27.570597,-30.254232,-22.326538,-27.03494,-34.853394,-27.253849,-24.851254,-21.965117,-25.608814,-29.965103,-20.928373,-23.91809,-24.47021,-26.12434,-25.320765,-25.859793,-22.659775,-26.514107,-24.388407,-25.987858,-23.695919,-27.48553,-24.427517,-26.922035,-20.516388,-24.80824,-24.641933,-22.333027,-25.895,-30.04398,-25.951683,-19.371552,-23.918705,-24.863647,-24.984066,-28.442871,-29.96725,-24.662079,-26.832705,-29.682117,-21.147543,-22.802849,-27.273033,-22.572245,-22.835766,-29.995398,-26.448376,-19.466461,-18.224812,-22.763027,-31.801332,-29.804798,-23.030403,-25.39748,-29.343744,-26.858988,-21.390192,-23.882175,-24.85359,-34.58815,-22.6151,-22.31802,-24.045828,-27.589817,-25.396471,-23.782436,-22.6231,-22.689922,-24.307869,-27.7053,-27.23804,-23.191784,-23.997864,-17.702042,-21.649706,-23.128845,-19.32852,-19.226154,-18.063747,-28.80915,-32.798683,-19.162867,-27.570715,-28.614971,-24.279713,-19.265728,-32.801506,-25.491606,-22.810371,-19.961613,-30.838972,-26.998104,-25.186089,-23.310154,-20.513336,-21.81704,-28.251701,-27.82492,-21.326632,-21.196053,-21.751553,-28.168972,-21.196161,-21.361116,-32.485867,-22.397366,-25.609955,-19.580553,-22.79424,-24.979088,-23.397095,-24.283005,-26.806082,-26.607615,-35.095383,-28.10222,-23.313343,-24.701069,-19.805042,-25.413044,-30.03979,-26.27843,-23.269659,-22.768164,-29.9687,-23.32341,-28.496323,-20.672565,-26.005856,-20.612076,-19.474287,-23.756527,-17.824043,-22.471657,-22.095402,-25.48553,-23.051577,-22.691856
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-24.252586,-27.78421,-23.136078,-27.52581,-28.661192,-26.026836,-26.489315,-18.19675,-28.55389,-25.222343,-24.237797,-25.329386,-19.897058,-27.056696,-29.831718,-29.323956,-21.621653,-32.381893,-30.11728,-25.795467,-24.686043,-24.921833,-22.750786,-24.546246,-23.46428,-28.062702,-22.524265,-18.889303,-21.99143,-25.28998,-22.614285,-21.486631,-28.447132,-23.064667,-22.35997,-33.46556,-27.25113,-23.430992,-25.279387,-30.734367,-20.675438,-20.20385,-24.386963,-26.548248,-19.16206,-35.67725,-21.676342,-20.555473,-20.26818,-28.076345,-30.080698,-37.705513,-24.338388,-24.880754,-22.945103,-24.185658,-22.421583,-23.989132,-33.222706,-30.532238,-21.85784,-23.263027,-21.657337,-31.242027,-23.786554,-21.727793,-26.305405,-23.511894,-24.463272,-23.068726,-20.331549,-22.158607,-24.581676,-20.823107,-26.268257,-24.861366,-21.377697,-18.215477,-17.63203,-23.880676,-31.915668,-19.324177,-28.104462,-29.591372,-25.854042,-17.519428,-26.570095,-22.929268,-18.911617,-22.880695,-22.295738,-26.310965,-28.764881,-26.998974,-20.088314,-21.161924,-29.562803,-24.588772,-23.918102,-21.633762,-27.046238,-27.26423,-21.823477,-27.846333,-28.704376,-25.91819,-20.041481,-25.590897,-27.700504,-23.346098,-21.67663,-20.435612,-25.400864,-21.822523,-27.160645,-25.763962,-23.72173,-24.382933,-21.816296,-25.063133,-23.275652,-23.509373,-23.688793,-18.925026,-27.702787,-22.191132,-27.364908,-26.944733,-24.184225,-23.584454,-24.775072,-21.604895,-19.581526,-25.903465,-25.014065,-27.377192,-19.141706,-25.725605
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-20.76862,-23.143702,-27.27906,-29.757189,-26.33532,-29.785711,-22.597538,-21.294064,-31.226156,-28.814375,-24.028112,-24.642263,-20.231264,-25.475029,-26.873785,-27.492352,-21.79256,-27.015507,-23.837933,-24.121952,-19.012133,-19.869724,-22.26543,-20.320686,-25.081068,-27.60788,-20.089737,-18.086756,-23.256172,-22.929234,-21.20517,-22.307707,-22.44437,-20.468054,-23.415178,-26.894913,-31.550682,-24.847956,-29.014221,-25.798294,-23.135098,-19.356396,-21.984451,-30.49046,-17.50117,-32.29529,-22.996769,-21.645836,-23.026035,-27.119308,-30.362074,-25.521599,-31.050043,-22.189905,-19.793512,-21.145197,-24.564543,-27.270111,-26.401016,-26.83402,-26.029097,-19.308159,-24.075653,-23.912447,-24.65406,-20.729048,-23.710768,-25.63246,-22.631039,-22.812973,-20.720242,-18.834953,-27.243717,-27.091457,-22.3173,-18.04449,-30.761904,-22.545414,-20.83244,-24.183958,-25.397968,-28.173288,-25.869831,-27.642809,-21.059746,-21.243464,-19.637184,-26.626707,-19.59928,-22.962543,-22.207521,-21.54053,-25.383682,-25.169483,-18.818708,-27.581228,-28.32364,-22.531708,-29.21832,-25.81586,-27.411,-29.039848,-22.246704,-27.469625,-26.23963,-22.84682,-19.753784,-32.687283,-26.022408,-27.20959,-21.781357,-19.90055,-19.588543,-23.77765,-18.800838,-22.707655,-31.382715,-21.601648,-18.2789,-23.341866,-18.982567,-17.74069,-22.907925,-25.401236,-25.415524,-23.198835,-26.552452,-23.624882,-27.35534,-23.669628,-23.927223,-21.181904,-25.864294,-26.285522,-25.565224,-28.087852,-20.018589,-23.591427
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-22.091236,-27.923038,-23.239883,-31.687695,-33.955986,-29.410141,-26.695974,-24.043556,-23.180437,-27.344265,-19.916166,-27.534294,-23.193014,-23.485693,-22.182198,-24.27568,-18.738129,-23.278156,-19.406395,-21.39736,-22.059813,-23.127012,-21.776863,-23.018427,-26.336292,-27.20016,-19.78889,-17.102232,-32.565826,-22.188171,-27.178543,-25.770924,-22.923916,-22.977863,-21.780613,-30.34412,-26.6142,-31.339905,-29.111414,-21.292427,-23.105188,-22.3022,-20.564196,-28.930077,-17.273544,-23.483818,-22.655535,-21.679636,-20.477009,-28.811129,-27.458973,-23.887644,-25.350842,-23.26908,-28.93482,-21.08714,-25.667675,-26.896103,-23.5513,-25.403427,-25.847065,-23.300106,-23.405487,-24.285326,-24.72977,-24.751545,-25.303799,-21.611437,-23.13116,-20.272976,-18.944698,-24.781372,-23.17163,-22.240288,-29.317852,-20.880062,-31.241302,-22.204765,-28.065336,-25.076036,-23.36357,-32.37281,-26.693302,-25.079226,-24.16482,-24.55204,-19.251307,-32.92968,-22.023104,-23.025146,-22.418743,-27.450817,-27.797325,-20.027912,-24.065262,-33.645264,-30.846088,-29.637915,-20.097122,-29.204237,-23.304224,-27.64119,-23.879288,-23.399193,-24.021128,-19.597126,-21.760672,-32.547695,-25.620264,-26.654348,-22.399063,-24.426514,-21.864008,-23.294483,-20.665543,-26.212774,-26.728184,-27.677795,-22.806343,-22.504942,-20.667059,-22.550009,-23.821775,-25.255707,-23.340912,-22.560944,-24.679707,-24.55353,-24.997307,-24.935099,-24.823833,-26.46633,-25.1977,-24.359516,-24.820633,-27.621868,-18.08415,-19.101067
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-25.18006,-24.0382,-21.947851,-22.349287,-23.849298,-27.566124,-24.09047,-24.28554,-22.271132,-23.06398,-22.921278,-22.723791,-26.14873,-21.456078,-26.277365,-30.025293,-18.283382,-22.082668,-21.964996,-23.204487,-23.90546,-18.683537,-19.442406,-20.112926,-31.200575,-22.798714,-26.638874,-20.794224,-23.527855,-23.535494,-28.060104,-23.482025,-21.466713,-28.61428,-27.573296,-30.797207,-24.97091,-20.602043,-25.658344,-21.054419,-22.570328,-19.888546,-19.248964,-27.250164,-17.484474,-20.319626,-27.942135,-27.13513,-28.733541,-24.483694,-25.078825,-24.550852,-21.981163,-22.174736,-25.968428,-29.497364,-22.594421,-20.697342,-24.52687,-21.74204,-22.649044,-22.04339,-22.767221,-20.893627,-26.69032,-17.36982,-22.117641,-19.604904,-21.156677,-19.085014,-15.107296,-21.010864,-20.026844,-22.745914,-28.36404,-26.317759,-22.54166,-23.329735,-21.457264,-24.432888,-22.937878,-26.444937,-29.391726,-23.35315,-23.076399,-22.034641,-23.608788,-28.41943,-18.840971,-28.82151,-27.591537,-23.763355,-24.773272,-18.205576,-22.629496,-30.14282,-36.36668,-25.657158,-18.86591,-22.83894,-20.434761,-19.389954,-20.935373,-22.995342,-22.955265,-22.110521,-24.104448,-25.612583,-22.338299,-36.536007,-26.446049,-26.000486,-24.835262,-20.864342,-21.940126,-29.62277,-26.050753,-19.803804,-22.637045,-21.061764,-22.748997,-23.55331,-23.097298,-21.555616,-24.490534,-24.613945,-22.582237,-33.507374,-25.095398,-28.472181,-22.394945,-31.025871,-27.290089,-29.876097,-21.14656,-24.427584,-14.655607,-20.927916
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-23.31047,-19.899927,-26.271511,-21.766026,-20.805063,-29.13071,-21.054142,-22.221657,-26.004082,-23.689802,-23.31516,-26.987564,-30.90994,-23.884577,-30.881325,-29.10789,-23.957304,-28.95655,-18.980839,-26.021318,-19.631573,-19.87963,-23.722782,-21.213871,-25.231289,-23.721855,-20.286337,-19.452858,-21.629698,-22.184341,-23.122732,-22.631987,-20.674042,-25.332912,-26.175997,-28.286987,-27.546412,-22.110397,-25.746347,-28.018013,-22.740059,-20.032074,-19.615429,-26.84213,-20.594393,-21.951176,-26.208076,-28.824478,-25.466934,-27.037138,-21.635624,-21.773827,-22.540997,-24.284153,-27.238895,-22.837246,-25.02048,-26.528221,-23.165653,-20.361269,-20.209877,-27.507528,-24.612461,-21.536026,-26.160456,-21.697449,-28.355824,-21.522127,-22.88805,-26.664433,-25.074617,-29.835018,-23.372696,-21.060633,-23.002846,-26.518738,-20.853973,-22.574547,-21.42461,-28.377018,-31.84052,-25.76096,-26.204285,-21.785442,-24.517603,-24.008646,-29.378063,-25.299004,-25.67815,-23.35335,-23.455502,-24.31497,-27.066444,-23.217554,-21.803028,-30.397661,-30.206669,-23.708242,-28.41037,-24.636198,-22.336988,-19.96521,-27.476658,-23.293964,-15.810284,-24.592165,-21.254894,-21.572697,-19.094427,-28.636024,-24.746801,-27.691818,-27.027145,-23.851105,-27.274632,-22.477615,-28.886543,-17.279392,-26.61265,-22.343412,-22.740173,-27.277552,-25.97121,-25.676235,-23.94617,-34.527313,-21.764885,-25.027662,-29.315119,-22.483412,-24.536589,-26.109678,-20.679218,-28.29021,-24.722841,-20.294018,-17.658466,-34.554165
