-19.334436,-16.266024,-16.559958,-23.902033,-19.225689,-22.009537,-23.419157,-20.54407,-21.516712,-22.059841,-22.401474,-23.470716,-23.864597,-23.35068,-20.46126,-19.164211,-20.39994,-25.110268,-24.006676,-25.590683,-25.767372,-1.4249325,-1.783226,-1.921196,-1.8400383,-1.2379246,-29.75748,-20.973537,-22.439209,-31.546822,-26.018375,-21.521286,-28.500868,-22.49408,-21.958641,-20.25385,-20.697285,-23.043528,-20.221846,-19.838871,-21.832668,-19.85983,-23.271488,-23.699526,-19.218506,-19.816408,-19.271723,-19.464647,-15.941378,-18.286877,-17.517136,-18.905699,-17.325153,-16.350468,-18.983742,-9.672176,-1.7535896,-4.1031284,-14.511835,-15.0845585,-14.849155,-19.859438
-26.35997,-32.173958,-20.353182,-33.543304,-28.609266,-23.628836,-25.59866,-25.99842,-29.965452,-21.666908,-31.259424,-24.532738,-20.240185,-25.119041,-28.172924,-27.429184,-29.486046,-22.777237,-24.190517,-24.799858,-26.217546,-9.703264,-32.17388,-34.108524,-35.07305,-11.902321,-25.976936,-21.669281,-29.064964,-27.559935,-24.416302,-24.186352,-30.907324,-29.58885,-30.591326,-24.194798,-25.263605,-30.063416,-32.217693,-32.78873,-25.684408,-31.425154,-33.105675,-23.29309,-26.018867,-25.938766,-24.328205,-20.536594,-24.624153,-29.767906,-25.009392,-24.800415,-24.618786,-32.817493,-23.907269,-23.313107,-35.330063,-15.088865,-22.8212,-28.20392,-27.721428,-28.821888
-29.649073,-28.075333,-36.202843,-34.90122,-22.134266,-21.607756,-27.167439,-33.24656,-24.497675,-20.662289,-28.547981,-19.903059,-23.547234,-25.355469,-27.511675,-28.018415,-22.260826,-23.62283,-24.734116,-36.617714,-24.38844,-15.303822,-37.72107,-32.442623,-40.586304,-18.944809,-26.461489,-24.92266,-29.42036,-27.07106,-20.801498,-21.951183,-26.938496,-27.957779,-30.870794,-28.259956,-26.048697,-32.086956,-27.873045,-31.958105,-24.067335,-30.350529,-34.591785,-30.673428,-26.74337,-26.869144,-22.880283,-26.194448,-24.850094,-22.536741,-21.884295,-24.750767,-32.40033,-29.053854,-21.54491,-36.053963,-37.996117,-23.606985,-23.816246,-28.102453,-29.210272,-24.252434
-27.033545,-20.931393,-31.044693,-31.858055,-21.797676,-25.317059,-29.599287,-28.58736,-25.63652,-25.132969,-21.404991,-21.03089,-31.529663,-19.214401,-22.03022,-25.632303,-22.085678,-23.101002,-29.441788,-39.52446,-23.38401,-17.25594,-31.229046,-32.07964,-42.587944,-19.724339,-29.696167,-24.186062,-24.55679,-31.998444,-21.435783,-24.31681,-23.43795,-31.785954,-25.101238,-30.821901,-26.85834,-26.468632,-24.293783,-29.96524,-28.811531,-24.300606,-36.498497,-40.278103,-23.373482,-28.183792,-25.212276,-25.385159,-25.312275,-19.026741,-29.352797,-25.682686,-24.282833,-27.575727,-26.470186,-34.993958,-38.400124,-26.990799,-27.65786,-33.104557,-28.128077,-25.297205
-26.910736,-24.116457,-31.966927,-26.403645,-23.217113,-25.035995,-25.544641,-28.075567,-28.166508,-26.443802,-21.372627,-23.964987,-25.862041,-17.129786,-23.254763,-25.082422,-25.328823,-28.083252,-24.887081,-23.338812,-24.151806,-17.310331,-30.169525,-31.607601,-39.366158,-21.999495,-24.367462,-26.99649,-18.93841,-29.761024,-26.902592,-27.012032,-23.106663,-26.970081,-23.220657,-23.564754,-35.309948,-26.91836,-26.668844,-30.150406,-27.012558,-21.708996,-28.987951,-28.880749,-23.248192,-22.372023,-22.99473,-27.97139,-26.29235,-23.150274,-33.84387,-30.683224,-20.026081,-20.304773,-28.260258,-28.211424,-38.81669,-20.789001,-21.591171,-27.588581,-23.237297,-26.51144
-32.74934,-21.836449,-29.496426,-22.624336,-21.898472,-27.759335,-30.32993,-22.993603,-29.271036,-30.731918,-23.214333,-26.038347,-22.876287,-20.372505,-23.338749,-22.363338,-27.287624,-28.01922,-25.676617,-22.0765,-26.064837,-19.405584,-37.80728,-28.092892,-35.153515,-26.430151,-22.12275,-23.12619,-20.710485,-22.375225,-25.43389,-27.926926,-23.207142,-28.00687,-22.665333,-21.284142,-29.54789,-30.345854,-22.436028,-37.284706,-20.894463,-26.889782,-27.771301,-21.882244,-25.862312,-23.083555,-21.120087,-29.46647,-31.774784,-25.51559,-28.637249,-30.428633,-25.027962,-21.764374,-25.32937,-30.038618,-39.98516,-20.947971,-19.854813,-22.011559,-23.427416,-25.228367
-28.201923,-22.139751,-22.423851,-22.052876,-24.315525,-28.803902,-25.0328,-21.657005,-32.235676,-25.58406,-27.625658,-30.009396,-24.752346,-26.557196,-28.722158,-28.954853,-31.53208,-22.830994,-27.349972,-24.53676,-29.522388,-26.758095,-29.22558,-32.76791,-39.36922,-25.454231,-25.82053,-21.880947,-21.457857,-20.851837,-24.917423,-27.78011,-27.268936,-30.497288,-20.27238,-26.018713,-30.677998,-31.203238,-27.23653,-31.536095,-24.345556,-31.52748,-26.846384,-21.449268,-27.871052,-21.26289,-21.063131,-25.55469,-37.168797,-27.669018,-23.97261,-29.780664,-26.348562,-25.830578,-29.659489,-27.648006,-41.364098,-24.17906,-21.358032,-22.72118,-32.11229,-27.752623
-31.255991,-25.984238,-26.001343,-23.520992,-20.623402,-28.08207,-25.984806,-32.262825,-30.481495,-24.915379,-28.686527,-24.865168,-23.43573,-34.163544,-21.750423,-30.228569,-28.650383,-23.159548,-25.042206,-27.41788,-30.352606,-30.484577,-29.962639,-34.448406,-34.613632,-28.51988,-27.122166,-24.526789,-24.968328,-22.819138,-26.467838,-25.17669,-32.39715,-30.689476,-25.795803,-28.500889,-29.227827,-29.271475,-26.608038,-32.702347,-28.199371,-28.749744,-25.844131,-29.084204,-36.520718,-26.580383,-21.767939,-28.130898,-33.25513,-25.313564,-30.790648,-29.404469,-26.576805,-30.28801,-31.181581,-29.788197,-43.344368,-32.469654,-21.320705,-28.181263,-25.492199,-26.318352
-37.509216,-26.519619,-35.11944,-33.383347,-23.921055,-24.713354,-24.69527,-25.97989,-23.004143,-24.602343,-22.161568,-25.147566,-19.747374,-26.879282,-22.95363,-30.287468,-29.212946,-28.25435,-29.468922,-31.297081,-30.293621,-29.596916,-35.58543,-26.863756,-27.972952,-29.064297,-26.167534,-27.096203,-27.302382,-23.722322,-24.03137,-19.368244,-31.95154,-25.390062,-32.44358,-28.56103,-27.163069,-22.834347,-23.312037,-30.111135,-28.606915,-28.268164,-21.862194,-24.403511,-22.617502,-29.214333,-27.128605,-23.127493,-22.566158,-25.307556,-21.849022,-27.444433,-26.29727,-24.403828,-25.17656,-24.692743,-42.147926,-28.374844,-22.16652,-25.639957,-27.27251,-28.99894
-35.84118,-24.674671,-32.037174,-27.804037,-23.374743,-28.48889,-19.744827,-23.547209,-26.527151,-24.862785,-25.781332,-29.59473,-27.042397,-24.445518,-27.100565,-30.743946,-30.73222,-29.619486,-27.699436,-26.272903,-27.513588,-27.197975,-42.626373,-24.277422,-29.72077,-29.486769,-27.451147,-27.348087,-25.969862,-20.30111,-24.81559,-23.378944,-28.849619,-26.964527,-29.643124,-26.0928,-26.852802,-23.08115,-25.200768,-26.479015,-28.832598,-26.97847,-25.555382,-24.274582,-23.28871,-35.66107,-34.52714,-22.193083,-23.324493,-24.422695,-21.77518,-24.455223,-30.59575,-24.319256,-26.592926,-28.012003,-41.187702,-32.350418,-18.567219,-25.974258,-28.858145,-25.098816
