-31.041359,-28.688065,-23.844143,-24.496437,-23.901237,-24.318897,-25.539066,-21.659737,-22.130867,-27.298922,-22.983585,-25.858288,-23.964167,-22.3816,-27.303679,-5.488861,-2.9408226,-2.9029274,-2.1308289,-29.148197
-28.932684,-31.640287,-22.96998,-27.967327,-20.25643,-28.965244,-24.38396,-23.326866,-26.042725,-27.133995,-21.338726,-25.40173,-18.992783,-28.80584,-29.69233,-22.567585,-54.191013,-54.583054,-17.19424,-31.96098
-25.796288,-31.964727,-21.686583,-26.806578,-19.96222,-21.24334,-24.911339,-24.91417,-23.832481,-21.7967,-28.463343,-31.641722,-21.041449,-32.04105,-28.435638,-24.494957,-53.215652,-52.972626,-22.29668,-29.505045
-22.719477,-28.837887,-27.820656,-17.995567,-21.956692,-21.64951,-29.989723,-30.17529,-26.563961,-21.373865,-22.270039,-37.471542,-23.876148,-30.961401,-23.25685,-23.135511,-44.689133,-44.599426,-24.82575,-26.566124
-22.241287,-25.30905,-27.631023,-19.000824,-28.559814,-22.263577,-22.301975,-30.977318,-23.97963,-22.798996,-23.553127,-27.300396,-23.161987,-24.693062,-22.777786,-23.913998,-44.303974,-44.39083,-25.552626,-24.315395
-24.731861,-22.163208,-32.438995,-24.743824,-28.533102,-20.923912,-18.864124,-22.81843,-20.043383,-27.126957,-27.37716,-24.847065,-26.354042,-28.528402,-28.014473,-30.707071,-53.051735,-53.175995,-27.116613,-24.873318
-29.749416,-29.464272,-23.926912,-28.258976,-28.104124,-27.016048,-15.91486,-23.643059,-21.305489,-23.774092,-26.831093,-22.681538,-25.651457,-31.70779,-22.398142,-28.36162,-46.94841,-47.05648,-27.053175,-24.213654
-29.960962,-33.770233,-24.391743,-21.613237,-24.428965,-31.191088,-17.853468,-25.777246,-23.329159,-22.815487,-28.502684,-22.542133,-26.10881,-32.318127,-17.381636,-32.90975,-39.811676,-39.826256,-27.443176,-27.085808
-26.28303,-29.53164,-25.24089,-21.300945,-23.221043,-29.989975,-22.098368,-23.766996,-23.384943,-27.352701,-22.216028,-26.72107,-20.555504,-25.469166,-18.168365,-30.836046,-43.803074,-43.731037,-30.338644,-23.608513
-24.72718,-21.790085,-40.25377,-24.764095,-21.983906,-27.889355,-36.204575,-25.231033,-22.204762,-23.125786,-22.761059,-30.267052,-18.31289,-28.23133,-21.134386,-29.316824,-54.599564,-54.280556,-32.481037,-24.918255
-23.634232,-18.024519,-29.301006,-27.388817,-25.392609,-22.491028,-28.02853,-23.473068,-23.099197,-19.680124,-25.433723,-24.43803,-18.668161,-24.950443,-17.945457,-23.136513,-52.33943,-52.67796,-33.372375,-25.39346
