-19.391426,-10.511644,-3.7519264,-7.859436,-24.130302,-25.188694,-19.856178,-20.08333,-19.424809,-22.52581,-24.269825,-20.98657,-16.346716
-26.065178,-22.700764,-39.340256,-15.354227,-27.896727,-25.401512,-27.259932,-25.53942,-22.202806,-30.645973,-27.424768,-30.089476,-27.45564
-39.40507,-27.872772,-36.260983,-21.243582,-22.581024,-25.526411,-24.089848,-28.053646,-26.707603,-22.46635,-31.66888,-28.100704,-25.886942
-35.885605,-29.168459,-38.979942,-19.341639,-21.085632,-21.636112,-23.53368,-24.283604,-29.054588,-22.75904,-26.779888,-22.736097,-28.334846
-33.66471,-27.466162,-38.180813,-19.589031,-23.882866,-23.406662,-26.75687,-22.273327,-22.984161,-32.513706,-23.773327,-26.992235,-26.768932
-33.072704,-32.777306,-37.908417,-23.137222,-29.285679,-29.459587,-25.675854,-23.85992,-26.376558,-29.525446,-23.961102,-22.222868,-29.378365
-30.22457,-31.011492,-39.05172,-23.635412,-21.012,-23.987383,-17.108248,-22.077883,-27.645756,-27.107304,-20.589603,-26.337643,-29.860184
-34.409237,-29.645397,-37.388172,-22.156242,-19.296188,-25.39982,-17.28643,-25.80555,-23.729355,-24.75208,-26.35019,-28.16718,-23.372707
-32.49775,-31.069365,-37.999218,-23.560886,-23.287807,-31.723558,-21.062494,-22.57907,-25.801594,-23.34895,-31.383026,-27.574223,-20.972551
-30.851122,-28.865393,-38.265007,-25.107693,-26.62906,-26.409168,-21.161919,-24.69718,-27.816845,-24.363869,-29.26204,-26.7869,-27.2212
-33.46258,-29.561268,-39.309315,-27.932041,-22.632801,-26.925817,-22.3767,-23.860218,-22.878546,-27.185514,-20.523365,-27.74222,-21.853622
-27.278248,-26.060669,-41.8262,-29.613602,-23.64734,-28.54073,-22.35742,-28.474653,-27.20783,-30.285103,-20.547495,-30.95774,-22.343014
-25.721992,-24.476006,-41.344604,-22.221296,-25.090693,-26.52964,-27.440258,-31.393362,-29.980646,-22.843569,-26.9759,-21.952253,-27.546543
-24.26159,-21.633987,-43.427097,-21.655514,-22.26944,-26.877668,-25.870762,-25.139187,-25.237413,-22.66063,-32.59024,-21.43667,-25.480972
-27.4361,-24.563091,-42.988182,-27.432405,-25.289253,-24.737087,-26.717867,-22.342842,-26.812572,-28.178345,-33.94074,-29.448555,-26.48331
-26.148582,-30.195854,-44.302612,-26.15883,-31.317505,-29.492882,-29.60812,-24.528591,-25.545654,-31.115181,-28.206732,-25.31614,-24.728731
-24.187668,-25.625263,-46.933952,-25.701778,-27.507149,-23.946587,-27.73138,-27.684961,-28.852402,-26.007984,-24.419498,-25.052517,-24.258
-25.44085,-25.108856,-43.352837,-33.846493,-25.002214,-22.29766,-23.514156,-24.839779,-27.980106,-29.647354,-20.019825,-21.955746,-21.822525
-25.417814,-27.484278,-46.285892,-31.600088,-32.547134,-27.385288,-23.053774,-26.107101,-31.128658,-29.677063,-21.008522,-28.082035,-25.568615
-24.51849,-24.789307,-42.07673,-30.912575,-26.312984,-26.50041,-21.78445,-27.808662,-23.271938,-29.516178,-26.423166,-29.434246,-27.22575
-27.622374,-29.951057,-41.669292,-28.53807,-23.158377,-23.23611,-27.179434,-28.594805,-24.763397,-31.513613,-27.317999,-29.675562,-28.763054
-23.717392,-29.60329,-39.678593,-29.31876,-21.415613,-23.028784,-31.39342,-29.731735,-24.857857,-31.418182,-25.328396,-27.521225,-25.451488
-24.242939,-26.341768,-35.45697,-29.577772,-20.805645,-23.530054,-27.539886,-26.262403,-27.754265,-32.841972,-27.547188,-24.226212,-22.293388
-32.198624,-27.757957,-35.779404,-32.286438,-21.434341,-22.212807,-29.957174,-21.072414,-28.683964,-22.772959,-26.487652,-22.204325,-20.385075
-31.791216,-26.589249,-41.876495,-26.031195,-25.031384,-25.820505,-35.21538,-24.774136,-28.983265,-22.477585,-21.90439,-28.441486,-23.486858
-24.222752,-26.155222,-46.297928,-24.806637,-30.701406,-25.175537,-28.459473,-24.268286,-28.111874,-26.26994,-26.796547,-25.625225,-23.99455
-21.325207,-26.408287,-46.78399,-26.123777,-26.831516,-21.795092,-26.37803,-25.606451,-26.736702,-23.779232,-29.433155,-25.521109,-26.40754
-24.164005,-23.260532,-39.24527,-27.42009,-28.496601,-22.458199,-30.848577,-25.642132,-27.844221,-27.706465,-29.85823,-24.188307,-28.302807
-27.68348,-25.929756,-41.74407,-28.621683,-20.464718,-21.915075,-26.78561,-26.710457,-25.051096,-25.289328,-32.27652,-23.689915,-23.6246
