-26.948938,-20.763283,-21.895298,-21.514698,-18.74717,-19.452908,-19.999233,-18.818043,-21.185379,-17.658726,-20.607008,-16.067076,-18.646276,-17.26067,-18.948906,-17.48706,-15.709391,-12.647999,-17.364414,-16.94172,-9.094698,-4.3760967,-3.4181423,-16.166204,-25.956932,-17.360655,-21.866364,-19.627071,-19.216,-34.34281,-23.349583,-19.91229,-24.600618,-19.43913,-21.181509,-21.6941,-33.10275,-22.902588,-22.439161,-14.982815,-16.156345,-21.865757,-18.50072,-16.741503,-22.34761,-20.135378,-20.524006,-23.895866,-19.185898,-18.329021,-21.657806,-20.220512,-27.900202,-21.520964,-16.600952,-21.74355,-24.678421,-17.87231,-28.874235,-24.555231,-21.043396,-18.773321,-25.675337,-17.858154,-24.660387,-19.566755,-22.982843,-19.458904,-17.5281,-21.889862,-19.351126,-14.371958,-29.304922,-18.340422,-19.589558,-19.013063,-25.109632,-24.734251,-22.966255,-24.36858,-20.39716,-21.823055,-23.840458,-18.579578,-20.45416,-16.135817,-19.293077,-24.577692,-19.939749,-18.994518,-20.06491,-18.129894,-22.332508
-35.137173,-34.155415,-28.493374,-29.510162,-23.110298,-27.610218,-24.478073,-22.80806,-24.507362,-19.703995,-20.164846,-23.775032,-20.408571,-24.764145,-20.603048,-23.531986,-27.273447,-20.887897,-21.996561,-24.647327,-34.277187,-27.970888,-18.643314,-20.656464,-21.931774,-22.09586,-22.490997,-19.847336,-18.050205,-23.989473,-20.203869,-29.173788,-22.560099,-22.285479,-27.049671,-25.10713,-26.682205,-26.054634,-22.880299,-14.009926,-24.537975,-23.183895,-23.465065,-26.515987,-21.46547,-30.445637,-31.593773,-30.948683,-22.255081,-21.5252,-25.917747,-22.664232,-22.881742,-19.904545,-26.613514,-23.467518,-26.879732,-27.000103,-30.466078,-29.728577,-21.325733,-18.571985,-26.448906,-17.673613,-27.79794,-20.303709,-26.203089,-18.889158,-20.02886,-20.122688,-24.727116,-21.634052,-30.429558,-19.713455,-25.578213,-24.086895,-26.361343,-30.034945,-23.860413,-31.84943,-27.9166,-19.922138,-28.332563,-23.750181,-22.439468,-24.5326,-25.617023,-28.635742,-22.19154,-27.29318,-25.688904,-26.767635,-28.450642
-36.093422,-26.15259,-26.349342,-28.721241,-24.02813,-29.08559,-25.08799,-29.40106,-23.180063,-22.115166,-22.006622,-25.481468,-22.97953,-22.8452,-22.078575,-22.26009,-26.901999,-22.5513,-22.561314,-29.624102,-27.859203,-29.583218,-20.47157,-22.439823,-21.060871,-20.388052,-29.84062,-20.138494,-18.964226,-19.521973,-22.845993,-26.21335,-24.531628,-26.045723,-29.76932,-27.580536,-23.478935,-24.650185,-23.890667,-19.344975,-17.02369,-20.93675,-28.5141,-29.51448,-24.435375,-24.079243,-28.521591,-29.300743,-31.640917,-26.768993,-22.861748,-19.293026,-21.124378,-22.278337,-29.141727,-20.513983,-21.376934,-24.032866,-29.092182,-30.418455,-20.564116,-26.11171,-27.418585,-19.888386,-28.910389,-23.413727,-28.17559,-18.187096,-25.0923,-25.344769,-26.874702,-22.629337,-26.109734,-27.40155,-26.154324,-23.1371,-21.863628,-27.294853,-24.947283,-31.490005,-24.969007,-24.824665,-32.16687,-28.683607,-21.629354,-22.971802,-28.0613,-31.312202,-21.611729,-26.82193,-28.914375,-34.54074,-29.720554
-39.318733,-26.12332,-29.664425,-28.51599,-20.447859,-26.433393,-29.490528,-20.537933,-32.560474,-24.286955,-21.114405,-23.696613,-27.804974,-30.587465,-29.849602,-21.464722,-27.395144,-25.467655,-19.02459,-29.712082,-28.239094,-29.31554,-23.044844,-18.37206,-25.601109,-23.61906,-22.166298,-19.217396,-24.898521,-21.61639,-24.411118,-22.557388,-27.885136,-29.23969,-27.127844,-24.822788,-23.065725,-26.161062,-22.927217,-20.537882,-15.422005,-25.086056,-27.161896,-25.488607,-29.533913,-24.68617,-24.899757,-23.852886,-32.505623,-25.218193,-24.449844,-23.41727,-22.262474,-19.870165,-26.30521,-21.779625,-19.359741,-24.191996,-23.971714,-24.603872,-26.197395,-28.103878,-26.464153,-22.009455,-21.541756,-29.68,-27.203382,-19.71355,-30.715248,-21.376091,-27.313887,-23.347054,-29.42069,-23.00582,-26.239891,-23.550663,-23.534418,-27.207403,-26.553682,-28.336927,-22.26929,-29.120916,-27.383661,-28.937435,-26.810751,-26.29226,-27.571054,-26.896906,-27.495014,-29.100794,-20.843071,-29.193783,-24.41892
-40.654274,-24.973074,-25.565365,-33.320095,-20.941795,-23.632704,-30.126846,-20.135109,-29.592653,-25.251902,-23.583012,-18.82632,-24.932165,-32.25637,-33.968838,-22.136116,-26.296467,-27.515167,-24.813856,-31.39811,-32.896984,-33.264297,-28.254253,-19.81643,-28.058643,-24.789015,-20.248703,-28.800877,-23.970673,-24.86625,-29.420172,-21.499067,-25.219099,-28.644224,-26.363329,-28.143461,-19.701498,-34.21667,-20.421894,-27.488287,-20.734627,-24.46026,-25.664629,-27.379253,-20.796381,-29.889116,-21.81948,-17.947144,-24.515348,-24.172699,-21.384224,-21.30109,-21.93911,-24.832012,-22.311375,-27.716475,-18.038887,-25.295036,-22.51807,-24.205925,-21.71187,-31.807825,-22.018454,-27.766813,-23.07061,-31.350353,-27.19035,-19.14973,-30.071165,-22.572655,-24.769632,-23.603205,-27.04675,-23.906616,-23.436596,-26.315922,-25.746073,-24.11568,-19.130072,-32.454273,-23.54914,-26.411034,-25.114819,-28.375238,-29.993412,-28.067457,-27.711761,-28.242167,-29.49968,-24.207493,-21.110641,-27.198368,-26.395893
-35.472454,-23.306473,-28.779247,-28.475534,-22.356943,-20.828112,-29.726109,-21.071182,-22.001955,-27.113045,-20.973293,-22.41475,-26.32102,-26.475992,-29.01693,-25.96275,-26.385107,-31.545551,-34.365143,-34.367847,-30.124512,-29.396889,-33.91836,-27.62915,-27.000896,-23.420002,-22.33205,-30.14841,-27.313675,-27.258907,-25.453728,-21.708565,-25.215405,-28.365154,-22.719322,-27.19883,-23.88557,-26.820642,-19.063831,-25.36503,-20.68116,-24.28492,-26.218048,-25.166344,-22.94826,-31.75631,-19.255219,-20.801903,-21.922337,-22.467314,-27.473232,-18.411633,-20.204666,-23.333218,-19.77847,-25.97124,-22.610828,-27.350208,-26.466473,-30.603226,-22.27059,-28.76593,-24.66587,-30.287544,-20.093994,-26.487446,-29.376656,-19.52913,-26.26173,-26.28098,-23.019127,-24.046574,-31.890396,-22.258892,-27.84922,-31.997766,-30.456526,-21.432716,-22.717886,-31.671305,-24.021248,-23.95559,-24.433311,-19.66063,-28.366621,-30.414501,-23.34793,-25.774393,-27.435747,-19.414381,-26.565304,-27.1943,-24.31851
-35.341393,-27.539879,-25.235075,-26.997316,-20.91218,-22.761326,-27.092,-23.821331,-22.699146,-26.036201,-21.331535,-20.747036,-28.15491,-23.812046,-21.9579,-25.368868,-28.182169,-28.922337,-27.8004,-31.331291,-32.31158,-24.51761,-29.13974,-22.938173,-21.861689,-24.34663,-22.500034,-27.188923,-21.647446,-25.842365,-15.817875,-18.802902,-27.03872,-23.954453,-21.461344,-22.295488,-28.049248,-27.23674,-22.538088,-23.587067,-32.78061,-25.091364,-24.484922,-26.626965,-23.677183,-22.8256,-23.711826,-26.89164,-28.96952,-22.855175,-20.47321,-24.074543,-22.148647,-20.24998,-22.827042,-23.664917,-34.237976,-23.109064,-25.204405,-24.074162,-24.067749,-21.836414,-18.177029,-28.351479,-15.605738,-24.613474,-33.076595,-22.587952,-21.13879,-26.622587,-24.553288,-23.839447,-27.19291,-20.500967,-29.81286,-29.103407,-26.172892,-24.333105,-23.218515,-26.3753,-23.379082,-22.299805,-22.109945,-20.472776,-27.207396,-26.363886,-26.123373,-25.649803,-22.996254,-23.573185,-21.06295,-32.62883,-24.193504
-37.229076,-28.84204,-27.428675,-24.234072,-24.56099,-25.11263,-33.022793,-28.003086,-28.541584,-27.352997,-25.636328,-26.243149,-27.332214,-25.237154,-24.495962,-29.807438,-24.879614,-30.222723,-27.308441,-30.310942,-38.21627,-24.867508,-26.963789,-21.669785,-22.071892,-23.62218,-17.996315,-24.83096,-21.538105,-18.313248,-17.286213,-26.384363,-27.184183,-24.896336,-22.473726,-24.49733,-22.549109,-26.008238,-26.963577,-23.765594,-33.556263,-26.37439,-25.870432,-34.26169,-25.620148,-21.127491,-23.383987,-25.162632,-28.561455,-26.33493,-21.59641,-28.571255,-26.025301,-23.555836,-22.878881,-19.772518,-28.050756,-23.720503,-24.672493,-23.469952,-22.911983,-24.195889,-20.147196,-24.774984,-20.009586,-22.211668,-29.488733,-32.508617,-25.301287,-22.833052,-24.89256,-22.303394,-23.976017,-20.753216,-35.65867,-25.04873,-26.407337,-23.7018,-23.875103,-23.38695,-25.318562,-27.461805,-24.17226,-24.829144,-33.10883,-22.753967,-23.392767,-27.863167,-25.81776,-28.536694,-26.028664,-26.188335,-29.233671
-30.324322,-26.314865,-26.68766,-23.286598,-23.301208,-25.495518,-32.704327,-29.28534,-32.41899,-31.188448,-31.783747,-31.948744,-23.213348,-34.067966,-26.523315,-29.313707,-29.037502,-28.775475,-29.172474,-21.531517,-28.063046,-23.620457,-24.841648,-24.688265,-25.556747,-22.336128,-17.650154,-15.182373,-25.808207,-16.769287,-20.804815,-29.445156,-26.104263,-18.187895,-27.425686,-23.62033,-24.91501,-19.624405,-22.290909,-21.579239,-28.378534,-23.861334,-24.13013,-24.53067,-24.660841,-26.254055,-17.990795,-25.428593,-27.758745,-22.244217,-26.128302,-30.98608,-25.734386,-23.332355,-18.521702,-19.251516,-22.739624,-22.742222,-25.113981,-19.1493,-27.191093,-19.051044,-30.618933,-23.47045,-25.623543,-21.236946,-30.107533,-22.414639,-29.798906,-21.726795,-22.822464,-23.937145,-21.736284,-22.321962,-22.305647,-29.857702,-23.881058,-18.820564,-23.541136,-21.761295,-23.823978,-27.906452,-26.906116,-25.675476,-35.85345,-25.836462,-27.4736,-25.661343,-24.890692,-28.747475,-22.321125,-28.73815,-22.801167
-26.52876,-28.09259,-27.269505,-26.80314,-21.144447,-26.533875,-24.788343,-27.172592,-26.434252,-25.696224,-28.535849,-24.524149,-27.078512,-31.158821,-28.32096,-24.285444,-31.335083,-27.459229,-25.890135,-23.140518,-27.427122,-27.383957,-23.67825,-22.478912,-24.181545,-18.348526,-20.001553,-18.37075,-30.652355,-18.880507,-23.105837,-32.523823,-22.674177,-17.10023,-41.348923,-29.86219,-32.557724,-22.17472,-20.998453,-27.457458,-21.838675,-22.369675,-27.331131,-20.29479,-20.2016,-29.5181,-21.866432,-29.67959,-27.990475,-22.7411,-25.916504,-28.223799,-21.240177,-24.122427,-21.201174,-23.655529,-24.107922,-19.748676,-18.802853,-20.007446,-27.840061,-22.61107,-32.81073,-17.221739,-25.358974,-21.403143,-29.217516,-18.56141,-29.076683,-27.974041,-24.104637,-27.156876,-31.568754,-22.026525,-20.007608,-33.086277,-29.931658,-22.353245,-29.223652,-22.112148,-28.098358,-27.115026,-30.609459,-23.9267,-33.47147,-23.38509,-23.390627,-20.083376,-23.419624,-28.281488,-24.514837,-30.691694,-24.21522
