-21.643116,-28.080952,-21.104605,-31.590633,-21.967707,-26.07851,-24.190693,-1.864645,-24.894156,-23.665047,-25.979204,-23.899944,-27.574469,-28.014126,-22.098522,-23.97744,-28.445904,-28.79614,-27.792255,-21.291548,-25.433895,-25.774527,-22.738224,-23.154545,-22.237448,-24.74747,-26.392818,-27.662281,-25.672932,-24.668547,-25.64832,-27.45063,-20.765106,-32.090267,-34.747765,-27.877493,-27.989101,-28.79741,-23.571278,-31.38333,-24.328526,-22.335114,-30.251606,-26.518707,-26.471144,-24.686562,-21.591496,-26.917147,-19.824158,-29.279142,-22.061924,-28.329615,-26.953667,-21.504744,-30.048973,-18.727531,-22.021652,-20.687918,-26.664017,-27.39673,-25.75895,-24.21774,-26.20124,-20.516562,-27.102718,-22.447819,-24.47134,-24.600365,-23.947182,-28.840906,-26.870846,-22.454346,-20.003086,-19.959879,-25.310574,-26.633427,-24.7454,-26.768116,-23.998869,-32.070744,-28.038334,-22.113503,-25.355597,-29.767282,-25.323967,-28.859537,-28.070992,-28.100945,-25.314795,-22.151283,-31.076086,-26.36111,-19.483688,-34.420315,-30.296665,-29.711052,-23.187572,-23.85123,-30.367598,-24.713568,-22.991432,-21.526983
-24.123423,-22.096699,-24.610794,-22.476074,-26.179657,-22.14613,-19.02756,-10.168201,-30.984856,-22.214731,-22.218594,-24.222637,-25.157845,-23.237469,-22.167679,-23.8469,-20.078989,-28.91362,-29.567656,-22.854565,-24.245533,-27.267988,-21.971989,-21.507252,-24.805904,-23.94848,-20.595966,-25.347824,-23.746647,-24.528774,-29.71001,-26.049337,-22.530302,-27.21885,-24.981716,-22.640558,-23.658873,-27.729452,-18.904816,-27.47247,-27.801926,-20.292194,-23.111685,-26.0023,-25.75273,-21.986355,-20.607618,-26.715645,-25.94239,-25.104156,-21.429947,-22.848629,-25.395458,-29.57571,-26.146389,-26.517538,-22.095379,-24.686527,-30.709478,-27.276516,-23.80329,-28.226154,-22.838669,-22.307938,-25.233889,-20.116722,-22.853943,-19.860975,-27.420174,-30.40935,-25.932667,-20.990894,-23.592709,-23.205502,-31.71403,-24.084515,-23.576488,-26.783554,-30.182932,-29.360928,-31.54578,-26.614388,-29.315195,-28.252375,-28.271458,-25.375898,-27.784315,-28.151855,-24.785902,-24.32543,-27.461704,-25.59064,-20.112516,-29.929117,-24.102373,-28.037659,-20.893467,-26.563108,-29.99893,-28.288506,-25.051184,-20.194487
-26.0172,-25.042198,-24.232838,-20.727262,-22.789406,-28.535217,-24.333954,-13.614767,-25.454868,-21.973152,-27.1045,-22.158794,-21.847174,-26.042141,-29.654741,-28.530169,-17.103012,-24.41122,-28.04974,-25.992817,-26.309246,-23.701786,-27.526283,-29.62118,-24.55598,-25.65463,-25.366722,-25.36858,-30.608055,-21.260822,-28.121296,-23.44843,-28.346788,-24.604872,-25.231068,-26.796314,-24.51935,-26.817001,-19.038881,-27.88445,-24.46148,-22.841644,-18.421772,-31.067833,-26.80178,-26.441994,-25.59205,-31.982063,-23.207409,-27.749336,-21.797884,-26.965858,-27.026014,-30.68256,-29.495703,-34.489365,-21.34877,-22.8405,-30.77812,-29.24741,-28.813526,-26.548866,-20.966415,-21.682465,-25.204105,-20.301102,-19.52246,-21.87222,-26.162725,-29.59734,-19.467793,-29.366665,-26.206787,-24.417225,-39.828365,-22.749918,-27.28696,-24.810078,-33.11502,-30.159214,-22.68496,-26.593988,-28.328354,-27.174286,-26.830498,-25.289585,-24.60822,-25.030159,-23.437136,-31.448927,-24.811108,-28.70659,-28.102753,-27.276123,-19.671812,-24.967484,-25.65835,-26.711025,-22.00666,-23.61789,-24.055212,-20.07008
-20.138357,-26.031212,-20.204376,-24.324112,-17.49134,-24.613785,-31.537975,-17.229856,-20.027565,-23.669605,-23.66033,-26.459436,-20.85802,-23.489902,-22.012789,-32.353584,-20.604912,-24.735653,-25.501648,-23.002459,-24.236794,-20.455868,-31.15985,-24.240578,-27.47447,-26.015398,-26.755936,-22.078287,-29.881462,-28.8203,-24.918304,-24.04302,-22.6362,-21.488878,-26.672005,-25.640772,-25.884075,-30.308456,-23.676037,-25.354408,-19.833248,-23.136038,-22.2454,-28.112629,-25.250044,-26.06394,-27.57217,-34.589394,-26.282455,-22.509026,-27.60629,-27.356268,-30.499191,-27.102207,-26.347057,-30.401659,-23.188168,-22.778896,-36.54963,-28.535831,-25.957308,-26.921387,-24.508436,-22.330517,-25.707972,-21.220177,-23.06379,-21.93621,-21.079746,-24.375282,-20.62218,-25.86135,-26.426828,-21.682915,-32.239227,-25.15571,-29.144562,-21.699749,-25.063812,-29.484518,-18.97331,-21.73777,-30.4921,-28.073803,-23.27786,-28.710056,-26.565659,-24.124508,-22.603191,-30.845886,-31.980173,-32.23771,-27.270811,-29.10415,-25.35299,-24.686184,-20.623653,-24.732658,-20.723713,-23.288269,-24.590574,-18.167576
-19.774231,-31.200155,-22.349945,-21.301937,-20.820213,-29.603226,-21.080605,-20.577118,-23.275116,-22.059654,-19.617588,-25.512928,-25.65941,-24.67968,-20.364128,-28.619545,-23.965221,-26.367489,-19.448551,-22.559763,-21.716007,-26.83505,-35.165855,-20.410322,-27.313305,-24.637724,-24.727854,-24.509483,-25.95357,-27.714748,-23.484188,-19.752213,-21.485048,-19.722271,-30.682667,-27.085896,-24.958477,-23.910122,-23.912722,-25.939888,-21.775646,-20.565742,-28.155333,-23.772953,-23.282635,-22.869434,-24.434216,-24.894745,-31.167282,-19.848343,-28.424267,-26.12389,-32.232136,-27.055443,-20.36735,-26.49572,-24.637709,-25.850975,-31.908573,-26.502893,-22.471281,-25.84303,-24.506853,-20.21213,-26.996853,-21.599297,-25.215248,-21.897263,-23.454975,-20.95664,-30.791655,-30.428568,-25.253017,-25.655464,-22.229963,-23.763128,-32.43703,-24.113672,-25.178753,-33.85385,-24.05819,-20.114798,-24.178947,-31.79041,-24.823347,-29.499338,-26.006632,-25.3226,-28.52954,-35.546368,-26.378326,-30.5661,-30.42149,-32.375282,-23.218777,-29.681414,-24.912045,-21.052013,-26.149473,-23.23267,-31.927,-24.1148
-21.62685,-29.049433,-30.530964,-22.641428,-24.234947,-32.966045,-22.930323,-18.242245,-23.862553,-25.470661,-17.79656,-29.21901,-27.314882,-27.34991,-20.589552,-29.042288,-26.268442,-27.092434,-21.048412,-25.845375,-25.947924,-28.686428,-25.857231,-20.274067,-26.88942,-25.266918,-24.24368,-25.217209,-20.917961,-24.469957,-25.829403,-19.329765,-22.930086,-22.88787,-23.238659,-22.732006,-23.882296,-21.399082,-25.869034,-24.697855,-30.631098,-26.625769,-22.811703,-28.375702,-23.343437,-25.394354,-23.626553,-21.21128,-31.21333,-21.647718,-29.889936,-27.217499,-25.368584,-25.087837,-23.997616,-20.735954,-23.97796,-26.614632,-29.691948,-23.374187,-27.74691,-29.19115,-23.45293,-20.141233,-24.340494,-21.985214,-24.952614,-22.591234,-22.587114,-25.444126,-24.963587,-34.490326,-30.50249,-21.543549,-20.142086,-25.8056,-27.874836,-32.129063,-26.777327,-23.233183,-28.186142,-23.740118,-23.592068,-24.594925,-24.106434,-23.781178,-26.395557,-26.465443,-26.925705,-32.322754,-28.521349,-26.992073,-36.27871,-26.881731,-22.588947,-27.49069,-30.087215,-26.465195,-24.898512,-24.152874,-27.665909,-28.437813
-26.170773,-22.513857,-32.73468,-25.74212,-22.235058,-27.133608,-23.172745,-19.628216,-21.038666,-22.937628,-18.277426,-25.677883,-24.357084,-21.406971,-21.971218,-26.549091,-26.833351,-31.115839,-22.239542,-24.0803,-24.67789,-28.132853,-23.506168,-21.770851,-29.091585,-24.308123,-20.690212,-24.692299,-22.949093,-25.448383,-28.094368,-20.789764,-27.033768,-22.839687,-20.061203,-20.575583,-25.97468,-23.529955,-27.812138,-23.851984,-28.01125,-26.030579,-21.226145,-25.653893,-22.826086,-24.634142,-24.868763,-25.670618,-31.957682,-20.384495,-27.163454,-25.396286,-25.115612,-20.255318,-25.40852,-24.494999,-27.622532,-30.356796,-26.77838,-24.899235,-21.874628,-30.773153,-26.909086,-28.0919,-25.983223,-21.98451,-24.432636,-21.312346,-31.989576,-32.220165,-24.65173,-32.44601,-28.070154,-24.868532,-28.903263,-26.226408,-24.891224,-22.223625,-21.043259,-20.616997,-39.37523,-31.623417,-27.261696,-22.13843,-22.115372,-22.563316,-29.483765,-28.415432,-28.273102,-23.563393,-33.386185,-24.005974,-26.461594,-20.36096,-25.873957,-27.92257,-28.630035,-28.345333,-23.403828,-24.01889,-29.849888,-28.748127
-26.708954,-23.707169,-32.68479,-23.397573,-23.849049,-21.985762,-24.281132,-20.05886,-25.215082,-22.421555,-24.27803,-25.805174,-18.382233,-19.02724,-24.46798,-27.02369,-21.009811,-26.337708,-19.37643,-20.887577,-19.985165,-20.399576,-23.333366,-30.097628,-27.829018,-22.444408,-20.869099,-28.541485,-29.60796,-23.957802,-29.60911,-18.122883,-23.074257,-19.374413,-21.109852,-25.490211,-27.025307,-29.085138,-22.157795,-26.22988,-29.777506,-24.986769,-22.5681,-27.292156,-20.538387,-26.422684,-19.922848,-19.312191,-28.620161,-23.478926,-29.643948,-23.220276,-28.527391,-28.119617,-21.690762,-24.835361,-28.890102,-33.55457,-28.148645,-32.394207,-19.319859,-29.457829,-28.295681,-30.22042,-28.069107,-20.730947,-24.135006,-22.87338,-31.852558,-29.685848,-27.596651,-33.714226,-24.884892,-30.732904,-31.932693,-26.920023,-26.235882,-22.82845,-24.513609,-27.525244,-30.362751,-28.156633,-23.94263,-25.495815,-21.78067,-24.077927,-21.226133,-29.51651,-32.96714,-23.351261,-31.314177,-24.61817,-27.097122,-22.303236,-22.840498,-24.196018,-23.814407,-24.333736,-27.437237,-20.77015,-26.330866,-25.927755
-26.129473,-18.819084,-28.4888,-19.832066,-19.6386,-21.979366,-21.049873,-25.25586,-14.967922,-20.303898,-21.478062,-19.675571,-15.525162,-20.089136,-21.311073,-22.07891,-23.646385,-25.219103,-15.073526,-22.634851,-24.211298,-19.686779,-21.169436,-22.567144,-24.311947,-15.283157,-23.193413,-28.942694,-23.47485,-20.86104,-22.249357,-18.036934,-19.644823,-18.863247,-16.901018,-26.04565,-20.113028,-25.905941,-16.412355,-20.939949,-21.305508,-28.641947,-21.139284,-26.068089,-19.246037,-19.312674,-18.412922,-15.9798355,-22.39968,-20.838614,-21.322735,-19.075085,-18.614649,-23.223005,-24.27493,-26.38742,-23.553719,-28.92258,-29.521286,-26.347736,-25.153107,-29.120451,-27.444168,-28.347643,-27.451725,-28.001713,-28.589552,-22.040451,-21.810074,-28.819086,-22.741486,-30.553093,-23.466948,-27.257328,-26.536045,-25.465466,-24.084816,-24.924929,-25.155062,-23.935745,-29.95281,-26.555765,-26.918674,-26.682966,-25.460754,-29.841595,-20.247517,-23.628963,-42.08787,-26.435505,-33.27441,-24.169088,-32.354588,-25.7512,-28.228403,-23.517845,-22.359608,-24.154331,-30.07259,-20.983488,-22.715347,-25.920767
-22.467731,-25.444908,-25.039413,-21.90588,-20.100975,-25.332066,-26.136965,-25.827126,-18.439983,-24.257488,-28.14395,-19.91694,-21.883854,-24.166973,-20.822296,-20.553553,-29.017895,-28.690334,-18.163898,-28.066221,-30.913958,-23.949253,-24.015888,-26.41066,-29.178373,-19.817406,-26.518053,-21.626442,-20.340899,-23.457542,-21.424343,-17.863403,-24.738625,-20.29364,-23.214003,-29.844946,-23.835325,-24.321861,-20.503092,-26.734573,-17.52517,-27.003983,-33.08552,-27.182388,-21.207848,-24.78482,-23.832277,-21.72292,-24.870243,-25.649374,-19.134684,-22.08831,-17.769003,-22.067856,-23.357708,-26.463594,-20.725134,-23.234045,-28.632675,-28.84235,-34.66544,-27.11306,-35.787174,-28.493359,-29.202927,-29.312565,-24.85089,-24.994757,-20.556587,-24.055347,-24.985193,-26.763393,-25.333054,-25.578766,-27.806524,-20.12277,-25.163254,-22.24213,-23.003025,-31.80803,-23.47992,-31.393772,-24.269428,-23.646164,-22.068987,-31.58329,-24.868805,-26.18011,-35.806538,-23.50593,-31.516651,-25.933523,-28.200706,-27.3981,-30.915892,-26.355469,-28.325165,-23.883757,-26.487766,-26.273075,-23.95472,-28.778505
