-9.430601,-13.6015415,-13.081347,-10.248554,-6.7246456,-10.567368,-8.696983,-10.075537,-7.9534597,-11.979009,-11.756481,-8.473423,-6.894846,-11.670411,-14.257061,-12.386352,-10.145012,-11.707761,-11.380457,-13.063278,-7.5321207,-9.215691,-7.502817,-9.179182,-9.733668,-6.494114,-9.171273,-12.622602,-10.2196045
-13.961073,-22.761831,-13.534662,-8.691962,-15.761661,-12.948487,-16.891167,-13.256427,-12.438169,-17.409506,-12.4775,-15.17647,-17.314156,-18.219852,-19.572514,-17.189295,-17.986988,-14.710603,-17.8075,-11.308605,-12.994963,-16.32708,-23.99642,-14.523578,-8.761135,-10.178917,-14.907581,-16.530354,-14.194099
-21.167597,-17.603243,-9.704335,-12.318993,-16.747185,-18.553795,-17.994455,-17.251226,-15.524957,-16.861038,-17.760504,-15.605732,-13.729233,-15.354731,-16.220297,-14.73743,-16.23304,-11.804774,-12.493713,-15.077147,-17.706633,-25.25065,-21.736647,-14.759505,-7.4757195,-10.805325,-10.620188,-15.857925,-15.039779
-19.0704,-18.90926,-11.409112,-14.003645,-22.591455,-12.992679,-26.78773,-20.908594,-16.810038,-12.218765,-18.398224,-13.490692,-13.763081,-11.702513,-16.225666,-13.427207,-17.778332,-16.578407,-9.565735,-19.788488,-17.204508,-22.26604,-17.83136,-18.917479,-8.272746,-15.784765,-12.942074,-12.908036,-15.089441
-16.921824,-14.4669,-17.346817,-14.892887,-23.405697,-14.875056,-21.229023,-15.000719,-16.783953,-12.1213875,-21.300148,-16.237873,-22.494104,-8.28684,-19.308811,-16.75444,-22.855371,-17.732046,-16.425636,-21.987993,-17.745388,-15.807045,-19.60906,-14.80024,-12.54017,-21.73048,-16.987041,-10.467645,-15.748326
-17.370296,-17.562061,-14.446666,-20.956219,-18.35623,-13.011126,-15.332748,-13.814297,-13.519317,-14.538752,-17.987652,-20.711231,-20.296143,-12.624104,-22.455837,-20.580658,-15.754143,-16.239727,-19.56705,-22.297956,-16.786259,-17.772667,-17.914032,-15.528044,-17.38572,-22.650463,-23.855278,-14.95488,-16.28744
-21.823769,-21.449095,-10.878672,-19.539417,-13.004978,-10.522091,-14.498089,-13.342491,-14.739102,-14.1619,-11.480053,-16.25143,-16.132393,-15.808041,-20.625473,-18.493685,-17.460522,-14.637393,-23.986908,-19.447504,-19.512989,-20.231365,-22.462252,-18.058664,-14.608166,-23.63695,-13.267402,-15.27442,-19.154608
-26.566214,-14.00463,-8.538397,-16.017231,-8.982056,-16.017578,-18.126797,-11.863203,-15.001623,-16.301367,-13.124234,-11.417398,-13.458823,-18.66848,-20.303768,-14.717284,-15.04533,-20.628035,-23.396671,-23.25151,-20.106922,-17.456778,-14.872286,-17.373333,-14.031211,-24.131962,-11.058027,-20.177362,-20.421492
-20.523735,-13.317683,-10.753537,-17.369755,-8.156197,-18.67921,-11.775169,-14.024314,-12.230125,-15.010254,-20.28211,-12.936275,-13.253238,-20.737297,-18.730158,-19.704842,-19.270697,-15.672899,-21.12177,-17.773312,-21.076292,-16.154072,-14.236617,-17.29443,-16.559647,-17.124628,-10.235056,-19.557756,-18.59816
-18.40006,-19.061062,-22.237095,-16.650242,-18.12189,-14.029642,-11.886257,-16.605875,-15.942703,-15.34564,-27.915192,-16.62423,-12.949831,-20.047382,-16.48442,-21.056696,-19.581745,-12.5434,-13.161202,-16.232965,-20.288038,-25.70994,-22.834326,-15.62538,-17.383766,-15.069327,-15.109025,-18.353401,-15.737357
-14.6960335,-18.985907,-20.058372,-15.62682,-20.883945,-17.402826,-11.765697,-14.314549,-18.658377,-13.98534,-24.386232,-16.806679,-17.33534,-18.030804,-10.109746,-21.408024,-19.51278,-13.87709,-12.767726,-12.447198,-20.454308,-20.426409,-20.501596,-16.646318,-17.226864,-9.8913765,-17.55451,-14.500549,-12.926727
-15.949228,-20.55409,-15.023333,-21.153395,-22.490568,-13.998222,-18.822866,-13.87842,-21.284853,-21.682995,-18.428421,-17.9911,-19.511925,-21.029514,-8.251063,-20.197735,-21.483759,-14.338387,-11.714831,-17.71587,-19.484621,-21.91738,-21.79855,-20.43292,-14.110172,-13.440833,-16.047604,-18.226364,-22.033876
