-29.792953,-26.653748,-26.252987,-24.069267,-25.384064,-24.178135,-18.901695,-20.74596,-23.317726,-14.082718,-24.749117,-21.448984,-17.505966,-22.490904,-15.727665,-17.553047,-22.469429,-19.678291,-20.326687,-20.67767,-24.108175,-17.57785,-17.787682,-29.416761,-21.525986,-3.9389687,-3.6152954,-18.132568,-17.996914,-22.924381,-21.204248,-14.568403,-17.4682,-22.415432,-16.119314,-27.832333,-21.079544,-17.80009,-20.610598,-16.195974,-18.4575,-16.584137,-19.719336,-24.293652,-11.34096,-17.129921,-17.972683,-15.550159,-25.745287,-17.706758,-16.353642,-15.529863,-9.867407,-16.569723,-16.29329,-25.437897,-12.1341095,-20.906881,-19.683445,-19.913383,-18.966187,-27.664057,-26.687567,-19.901731,-22.599857,-18.267942,-22.48745,-20.91418,-14.946934,-17.451122,-17.9975,-21.803703,-22.032425,-17.276047,-18.720581,-18.293993,-16.825369,-15.447426,-22.756453,-17.431185,-20.110617,-15.772467,-15.431427,-15.572845,-21.071466,-22.419888,-21.44555,-18.337753,-19.541023,-20.268185
-32.195072,-24.545147,-30.813108,-25.685797,-26.409927,-19.647518,-16.427418,-18.423111,-20.468075,-18.77096,-20.443748,-21.302982,-14.24605,-16.108301,-16.482027,-10.418402,-23.892616,-17.745647,-22.864561,-19.842716,-17.889626,-17.865948,-16.46884,-22.363949,-18.59164,-10.144703,-20.213737,-15.355103,-15.672089,-16.821123,-24.031652,-14.288025,-14.492697,-14.722643,-14.823399,-19.077648,-16.935165,-18.003613,-24.849056,-14.429422,-14.926092,-15.799166,-28.023369,-25.410923,-16.846428,-13.66988,-16.322449,-8.321762,-12.15756,-13.337376,-11.324106,-15.907505,-9.634579,-17.329918,-12.386261,-18.41005,-12.532639,-17.22692,-16.71874,-13.542334,-17.786081,-19.37946,-22.233627,-20.041515,-18.218288,-17.204868,-14.99728,-19.498283,-14.1080475,-10.637968,-11.366777,-20.348022,-14.44622,-14.429848,-14.03768,-11.751829,-13.806122,-9.118244,-22.788502,-10.380444,-25.56083,-9.838306,-10.245369,-15.394381,-23.20149,-26.855127,-22.636166,-15.230057,-14.63829,-19.209099
-36.985386,-24.287504,-28.114033,-25.885487,-28.35439,-18.656265,-18.82713,-24.289898,-22.235764,-17.335361,-19.088745,-19.987297,-12.079437,-18.710873,-11.504522,-13.006668,-19.98973,-15.876022,-28.217003,-24.687843,-16.698542,-21.78077,-16.088282,-16.98334,-17.257725,-14.874502,-14.543072,-18.088865,-14.722481,-17.14072,-17.146626,-11.324837,-12.080364,-14.459581,-17.4841,-17.72599,-20.607578,-16.71472,-20.3053,-16.142683,-14.173481,-16.839275,-16.140795,-19.081059,-13.335037,-15.210609,-12.67679,-10.49604,-6.5567436,-10.845457,-13.732485,-15.420103,-7.4200363,-9.751015,-10.601124,-16.287865,-15.9488735,-17.503078,-18.258152,-10.969471,-13.382549,-16.813128,-15.117428,-20.802792,-18.618803,-14.94574,-16.087944,-16.932287,-19.418438,-12.890392,-14.804787,-12.771568,-12.610577,-13.459122,-17.69344,-13.200758,-15.101458,-10.715427,-15.143993,-12.763605,-20.085424,-12.755665,-12.094946,-11.429897,-25.235428,-23.712725,-21.37638,-14.978296,-16.46741,-23.91301
-33.716248,-24.202932,-21.436903,-24.46334,-27.350248,-18.955772,-17.2512,-18.552015,-14.954409,-9.050589,-20.612318,-9.97245,-5.5646763,-10.883907,-6.4178066,-12.235291,-13.394672,-11.080904,-21.93076,-14.580036,-11.339264,-19.5704,-9.514196,-10.354248,-12.17313,-14.891422,-7.1183434,-10.086613,-7.54356,-13.489088,-10.047554,-7.250841,-5.525999,-9.123009,-11.701084,-10.549837,-15.434822,-10.314411,-11.952427,-14.444881,-8.799618,-12.503805,-9.127165,-12.242966,-6.3295918,-11.264957,-6.3358,-5.118862,-6.833597,-5.515873,-5.7892723,-6.697342,-5.593813,-4.065237,-7.352789,-12.222662,-11.666479,-13.694204,-10.765131,-5.342888,-5.772276,-9.283522,-7.290983,-10.817814,-11.076576,-11.2490425,-13.4972,-13.610626,-16.152718,-11.3366165,-6.9004974,-4.7661495,-5.3845787,-4.0927353,-14.40509,-9.383781,-8.840494,-9.310696,-13.974171,-15.203224,-11.598768,-8.670837,-10.668774,-6.126404,-28.318985,-18.858496,-16.842222,-10.151852,-14.151386,-28.703661
-32.40315,-26.242357,-24.362701,-21.151884,-25.645788,-12.087589,-18.561596,-19.177837,-19.384575,-13.125896,-19.630035,-9.391439,-7.39789,-14.134254,-11.235199,-11.596252,-15.780031,-15.639458,-22.197422,-13.113617,-14.534199,-23.610722,-14.438091,-11.436512,-13.502289,-16.526995,-11.62841,-12.370636,-11.5797615,-18.230076,-12.453796,-11.528255,-11.048117,-12.123869,-16.070633,-12.83926,-18.279026,-11.060661,-16.008139,-14.263365,-12.522648,-17.53487,-13.942158,-15.933395,-9.830194,-12.884794,-9.001671,-8.408966,-9.433414,-11.306828,-5.5404816,-10.433083,-11.139435,-8.422098,-9.981163,-16.698517,-16.75208,-16.35105,-13.975418,-10.862761,-9.932831,-11.479765,-9.198561,-12.2586155,-14.081928,-13.400282,-14.684496,-16.44521,-18.13248,-14.858349,-8.244057,-8.195759,-10.856161,-6.1511917,-17.599144,-13.493105,-13.094881,-8.304432,-20.66956,-15.434715,-14.523516,-12.6518135,-12.785597,-10.598486,-27.131704,-18.23455,-19.076283,-15.998953,-18.73374,-22.4702
-25.764034,-28.538174,-27.37373,-26.268887,-27.001772,-13.237415,-16.217913,-26.39177,-26.13071,-23.952038,-17.318169,-16.452019,-14.353231,-22.433247,-14.558239,-17.976826,-19.644533,-24.62004,-22.957964,-19.691948,-19.39523,-21.681707,-28.882545,-18.799757,-16.24741,-16.852074,-21.876596,-15.126217,-19.116749,-21.138607,-15.312458,-24.941069,-15.331219,-21.283905,-15.531101,-21.956715,-22.530487,-17.137775,-17.548195,-13.91692,-12.832291,-24.795633,-16.323883,-20.591,-5.920887,-17.808632,-17.263302,-19.736809,-9.966217,-18.515896,-12.260931,-14.837797,-16.60641,-16.370245,-17.94802,-15.266054,-18.163095,-24.838612,-23.449062,-17.549732,-16.987118,-15.232725,-18.766548,-22.787739,-14.7606945,-16.067135,-22.775732,-20.510958,-19.131388,-23.776447,-17.915215,-19.349033,-16.802258,-17.815903,-15.135061,-17.574327,-19.700642,-14.596703,-22.596218,-24.215155,-18.161152,-19.550293,-17.128632,-20.133125,-24.20506,-21.56843,-24.719624,-21.82314,-23.054811,-20.648577
-23.551693,-29.78091,-26.428444,-25.441877,-26.685894,-15.685139,-14.852352,-30.20357,-16.744684,-20.04295,-18.527393,-14.590725,-22.316517,-16.45804,-14.238031,-17.897516,-18.351082,-18.31362,-22.484741,-17.074648,-19.902517,-23.937735,-16.110508,-17.38264,-21.43592,-12.704205,-13.876003,-15.174805,-18.532047,-13.880161,-20.004194,-20.340574,-17.91326,-15.468012,-15.671135,-13.817156,-14.7216,-11.543934,-10.304438,-6.1026363,-5.8365116,-19.98793,-13.446884,-19.231808,-5.792967,-21.379812,-11.437899,-14.750881,-8.544495,-13.956139,-11.063301,-11.961985,-12.87899,-18.620575,-13.16968,-10.672253,-16.29988,-19.520239,-16.408379,-17.30225,-18.01691,-16.11458,-27.668634,-23.275816,-15.157789,-12.737637,-19.997295,-20.046886,-22.05515,-18.728283,-18.217396,-20.215654,-16.522871,-19.045933,-17.29723,-15.822189,-19.623627,-17.62394,-18.77996,-21.671532,-15.048084,-12.07151,-12.194061,-19.799116,-26.503933,-19.76302,-15.11916,-18.140074,-17.533167,-15.437595
-28.530586,-29.812437,-26.009628,-26.09861,-32.363663,-14.623968,-12.225428,-25.522732,-14.632032,-11.050125,-13.604809,-13.545332,-15.772039,-10.22673,-12.409466,-13.2780285,-16.3548,-9.876295,-12.340454,-14.6479645,-16.092289,-26.539534,-7.5185356,-6.4954643,-18.57899,-9.600542,-9.755028,-5.8589287,-11.657047,-14.436504,-13.60647,-7.3330746,-9.392937,-5.9369164,-6.8347473,-8.866138,-10.125969,-6.410099,-9.314432,-10.849676,-6.43911,-12.058048,-8.167583,-13.661959,-7.580082,-14.583797,-4.138035,-5.5989227,-4.0331364,-5.7107124,-5.610882,-2.978201,-4.9438972,-16.461102,-11.366817,-7.1801834,-8.569649,-18.53725,-13.991665,-10.487116,-14.954203,-17.994102,-29.184347,-26.703323,-19.659924,-17.17794,-21.374847,-17.988283,-26.128796,-18.302717,-23.965023,-20.41939,-15.827545,-23.039713,-16.505226,-20.025661,-23.66595,-23.483768,-19.662733,-22.798086,-19.428764,-13.575617,-11.852903,-15.834328,-25.897354,-21.584412,-14.236149,-17.536507,-17.690437,-12.820318
-26.613358,-25.166054,-25.510872,-27.938965,-32.61462,-16.328093,-10.447756,-26.445404,-13.762936,-11.501423,-12.152206,-14.984987,-14.414494,-11.509504,-13.463573,-10.711029,-18.659882,-8.994873,-12.926289,-12.884636,-13.329706,-10.652748,-8.362055,-5.6298923,-13.073334,-6.020527,-10.715485,-5.1965694,-11.475124,-9.690151,-12.93495,-5.5475388,-8.25935,-4.2050076,-8.946501,-8.86433,-9.149494,-10.052849,-11.478529,-12.350151,-8.521095,-12.238108,-9.919189,-15.707848,-7.727392,-14.269085,-5.415268,-7.251278,-5.862808,-6.234911,-7.6518745,-3.6122303,-5.5279083,-11.459375,-11.883829,-10.513903,-8.812847,-16.168827,-14.698887,-12.626932,-14.301746,-19.675032,-19.825294,-15.431019,-21.091772,-16.57267,-21.448444,-21.389458,-23.92678,-19.539928,-26.107307,-19.038464,-17.066101,-27.64412,-17.305952,-17.307423,-22.645954,-22.202883,-21.201862,-27.000372,-23.082651,-19.453342,-12.14246,-12.501398,-24.942017,-22.518423,-14.476393,-16.393461,-18.113668,-17.450417
-22.990152,-27.104485,-32.953945,-30.195835,-29.84538,-19.921711,-15.780376,-13.936131,-8.840351,-13.169928,-14.407944,-23.257256,-19.204922,-17.74186,-21.58965,-8.722229,-15.191883,-16.531763,-23.536175,-19.790745,-15.3953,-1.9328041,-16.391148,-9.768148,-7.207226,-13.378658,-13.702999,-14.916735,-10.406767,-6.203087,-9.473537,-12.96439,-9.0673485,-10.123501,-18.210016,-15.678974,-15.638348,-14.240307,-21.500183,-16.647406,-19.2308,-17.323526,-21.918545,-16.78094,-11.1658325,-16.240032,-16.363317,-11.154791,-18.70858,-15.949476,-20.369883,-18.975044,-20.190325,-8.489048,-10.813057,-13.263512,-10.873436,-18.938213,-22.790829,-20.983639,-18.618996,-22.558277,-18.29202,-15.252312,-23.589933,-21.28868,-21.387032,-20.765076,-24.076439,-19.33946,-21.119228,-20.286873,-25.635117,-20.501978,-12.559761,-20.71452,-20.134258,-21.103966,-17.809908,-16.18164,-20.678625,-17.156025,-13.9059105,-14.90378,-23.344486,-21.801125,-20.915459,-22.675491,-18.228935,-21.550657
