-25.357847,-21.789806,-27.726944,-26.553146,-24.806854,-25.347172,-18.804989,-24.765808,-35.28072,-19.650991,-22.349365,-28.404371,-19.384462,-20.719435,-18.254393,-22.906757,-23.640976,-23.17543,-25.660578,-25.870499,-25.111517,-29.542908,-36.03218,-21.756435,-26.737944,-31.39819,-25.010448,-30.174433,-22.031715,-23.364477,-29.852365,-26.89389,-19.802765,-31.651539,-26.211868,-31.387396,-25.211382,-25.235424,-21.947433,-23.187386,-24.320835,-24.4925,-32.53147,-22.377062,-23.590145,-29.162527,-33.628403,-24.75151,-26.288944,-26.489271,-23.690903,-22.186129,-21.258572,-27.57095,-21.909428,-18.896973,-24.38989,-19.66483,-20.722084,-22.784676,-21.07663,-26.927128,-24.061592,-26.138178,-26.643618,-24.668468,-23.501707,-29.392561,-30.46054,-23.43467,-24.473896,-27.666513,-24.927807,-22.863197,-0.95495987,-1.8923702,-13.26754,-23.911812,-23.797718,-26.650803,-28.653667,-28.089281,-27.81952,-24.414452,-25.82113,-25.449076,-21.252674,-27.148773,-26.185226,-27.715935,-27.093563,-24.015621,-20.229332,-28.782312,-24.883244,-26.77154,-23.718124,-19.871403,-23.683607,-23.333427,-18.586876,-23.415503,-28.097834,-23.432467,-29.834898,-27.939804,-22.231163,-26.30516,-29.184278,-28.439535,-25.509743
-26.392855,-24.408932,-24.043388,-26.415672,-25.909529,-30.087387,-24.933731,-20.351473,-26.058548,-23.450497,-28.593956,-35.255142,-26.317108,-24.28175,-22.264648,-21.39709,-22.444317,-20.959166,-26.510735,-28.712103,-25.208538,-34.382786,-28.198853,-24.165249,-25.353226,-25.633419,-18.088533,-22.150133,-21.193274,-23.10976,-29.790648,-26.614103,-26.50545,-23.49527,-26.57692,-29.515276,-25.035892,-28.596695,-21.638348,-22.48403,-22.904175,-24.19946,-25.288221,-23.793766,-22.93439,-35.125137,-22.11368,-20.111233,-27.389145,-30.895155,-20.461197,-24.363047,-25.522142,-20.520061,-19.922104,-20.7192,-25.494968,-27.321453,-27.131603,-22.91403,-23.639505,-25.360435,-19.228882,-23.264845,-25.843414,-26.239655,-23.525211,-28.226368,-25.366446,-25.85347,-23.756552,-24.89254,-25.798773,-24.03624,-17.882317,-31.369062,-14.109282,-20.961683,-24.83013,-30.937023,-25.543533,-27.628191,-29.00461,-19.9789,-28.454102,-28.55727,-26.497093,-27.071953,-25.502762,-26.73751,-24.243061,-28.490753,-26.459951,-30.097855,-30.713718,-28.448345,-24.729603,-24.165775,-20.353336,-25.698307,-23.088947,-26.446472,-28.30144,-21.048233,-24.804495,-25.702675,-24.384567,-22.582565,-19.283424,-24.665657,-27.305912
-31.76046,-25.14993,-19.475285,-29.446037,-26.159721,-28.720135,-28.975765,-22.716549,-23.061031,-32.222004,-36.08049,-33.8515,-25.929445,-25.777002,-26.822536,-21.600471,-28.823055,-23.200214,-23.163105,-28.703697,-21.913586,-24.609005,-25.673935,-21.070797,-21.87394,-28.340315,-19.629349,-20.073544,-30.82283,-24.412447,-30.671495,-24.47247,-31.007343,-21.990734,-24.434002,-30.813192,-24.192833,-30.2579,-23.222733,-24.994242,-25.038462,-25.814453,-19.396717,-30.304516,-21.656637,-27.107185,-20.99906,-21.08981,-22.395916,-27.507725,-24.613937,-31.67296,-27.452282,-18.612144,-20.9776,-23.981884,-27.57042,-25.44826,-25.633074,-26.47932,-32.69182,-27.815407,-19.989262,-22.158829,-24.570597,-28.365273,-29.022068,-25.168587,-24.10975,-33.337845,-27.05274,-24.2578,-26.750183,-34.14247,-18.611353,-35.272167,-19.093374,-20.365189,-26.197107,-30.646976,-33.38235,-26.728949,-28.234612,-27.449821,-37.328228,-21.419323,-26.459846,-29.950977,-26.29967,-24.569122,-23.551025,-29.28934,-31.705214,-28.17241,-27.149803,-31.618935,-27.502186,-23.857603,-18.275278,-21.270844,-24.878658,-29.06158,-25.152908,-25.488846,-19.944462,-26.693127,-32.619118,-26.077423,-20.716835,-26.677563,-24.980087
-38.488102,-23.05849,-22.192373,-30.496464,-27.117792,-25.948902,-24.414839,-24.649952,-25.966698,-25.587635,-31.327177,-24.444017,-24.451656,-26.914528,-25.507608,-23.072428,-24.448227,-24.42036,-25.269127,-23.082794,-24.69897,-22.896698,-22.185844,-22.07188,-25.310907,-27.05797,-24.357498,-20.089777,-35.448627,-27.631319,-27.009315,-26.609913,-24.295788,-21.438023,-21.056099,-28.081047,-25.37363,-26.36321,-27.860214,-28.66971,-28.797684,-29.904583,-18.0645,-25.07048,-22.007477,-27.166473,-21.775429,-19.945366,-21.491009,-24.158638,-26.461609,-25.74069,-22.176918,-18.295761,-27.341953,-26.27191,-25.082716,-30.578697,-23.239449,-25.925423,-33.483555,-27.712685,-19.093536,-24.523668,-24.047823,-32.27807,-30.1584,-27.85725,-28.477598,-26.88439,-26.724432,-24.306248,-20.859707,-26.894747,-23.06843,-38.122265,-17.219822,-20.157703,-33.256233,-27.867851,-29.39611,-27.715008,-26.55696,-24.86664,-30.63706,-19.441868,-25.678738,-25.743103,-25.400661,-23.236103,-29.753788,-25.233168,-36.2051,-24.576242,-24.343548,-26.272455,-25.522655,-20.77989,-21.59445,-22.95708,-24.113768,-34.44316,-25.87416,-26.182829,-21.515907,-23.690697,-24.406347,-25.513964,-28.456413,-26.722178,-30.434309
-44.416,-24.639866,-25.328976,-30.22443,-23.999321,-26.313902,-23.806778,-20.326962,-29.86959,-23.834637,-33.74814,-22.296785,-26.106041,-21.773678,-25.290924,-35.30521,-23.334501,-25.486126,-22.673237,-22.100918,-25.185741,-25.72108,-27.902473,-24.372145,-28.423176,-27.069118,-23.136322,-24.084595,-36.723125,-33.281643,-26.598724,-24.93489,-24.193218,-23.73812,-29.275244,-27.287268,-23.853165,-22.95005,-29.924995,-23.895786,-31.128946,-26.968204,-20.060253,-27.919754,-23.349577,-24.759907,-21.018826,-20.790665,-20.006187,-25.98283,-25.697704,-29.458471,-22.552326,-19.211857,-27.419533,-25.967443,-19.976532,-31.74171,-28.26519,-30.680851,-31.82601,-25.361395,-19.347803,-24.129356,-21.07544,-27.512577,-30.986599,-25.528332,-28.217108,-27.164722,-31.324514,-27.794538,-24.885101,-26.440695,-26.441742,-29.179647,-21.63322,-26.826857,-32.13092,-29.42048,-22.747011,-25.932148,-27.855495,-21.015162,-29.567308,-24.218678,-22.85142,-23.566135,-25.050056,-26.781918,-30.35536,-27.651482,-26.930801,-29.788742,-25.883896,-29.289385,-30.024075,-26.119242,-23.86088,-32.94546,-24.564587,-29.280687,-23.502625,-27.875978,-28.853653,-26.475754,-24.98867,-23.934277,-27.764849,-25.59049,-27.418697
-33.91746,-23.203232,-21.87616,-26.051647,-22.965914,-21.463165,-25.99078,-19.967522,-30.325289,-30.473772,-27.301785,-24.564795,-26.461676,-24.704712,-32.99958,-32.303364,-26.41865,-24.979034,-22.74702,-22.735025,-23.176338,-25.201797,-26.414782,-22.753605,-29.064413,-22.203686,-20.03249,-29.025282,-38.113575,-27.422358,-27.525444,-25.440737,-27.29975,-25.45605,-26.95883,-26.944473,-25.539902,-26.270203,-27.53425,-22.383087,-24.344624,-28.74178,-22.758125,-26.416618,-25.897232,-25.1551,-19.809416,-22.470505,-18.67979,-28.354586,-24.426216,-30.68616,-22.50084,-24.33157,-27.55383,-17.89736,-25.193233,-29.720316,-26.27974,-30.379301,-27.252775,-27.80636,-18.606565,-24.826775,-22.946808,-27.612967,-26.886736,-24.946564,-24.426342,-26.917532,-29.758827,-25.403065,-21.43957,-29.899231,-21.326279,-27.011944,-29.301882,-25.505968,-25.747066,-27.638353,-23.501389,-27.494762,-22.690786,-29.389502,-24.778347,-25.465694,-22.338392,-26.504105,-21.743612,-31.26422,-30.08446,-27.10307,-27.0575,-28.24579,-24.543636,-24.752851,-33.0365,-25.230219,-22.449726,-28.795538,-28.414082,-24.995895,-31.820423,-26.90662,-33.490467,-23.84196,-29.768515,-24.901669,-24.51895,-24.046032,-19.745258
-31.324419,-19.887573,-23.18797,-22.749786,-24.268837,-20.505024,-30.047285,-22.413979,-27.084553,-25.737288,-27.779314,-22.037567,-25.838284,-27.464348,-32.557606,-26.427261,-24.2409,-29.300192,-28.116497,-30.56977,-22.828777,-20.703905,-23.647764,-22.33239,-27.456055,-21.690228,-21.862534,-21.875008,-27.777597,-26.364334,-29.448599,-23.30703,-28.87543,-28.092112,-24.110437,-27.399803,-26.50016,-22.803072,-29.338997,-26.377655,-20.373037,-27.040154,-26.394428,-22.811302,-35.034122,-24.521725,-21.811836,-22.492416,-17.938135,-25.393688,-25.209389,-30.839548,-25.641636,-25.197893,-24.945396,-18.192963,-31.005201,-32.09089,-27.559113,-24.156174,-27.673021,-26.447721,-20.220213,-28.212212,-32.848606,-26.861685,-25.962784,-26.71431,-23.157227,-31.04755,-23.754038,-23.448986,-19.77008,-33.025803,-22.380703,-31.99475,-22.16781,-28.103811,-27.82024,-31.790863,-27.499565,-24.692894,-24.289244,-40.370323,-27.103205,-26.852892,-23.500511,-31.106041,-24.056072,-27.68297,-35.79957,-30.003132,-26.470955,-24.517868,-31.470427,-21.239906,-24.581537,-23.661648,-24.21893,-30.851263,-27.933018,-24.945807,-26.753979,-25.360083,-24.35662,-26.077324,-25.934944,-27.743355,-27.512844,-32.646442,-18.718279
-36.917053,-19.564396,-21.379566,-25.008013,-23.402023,-25.462543,-24.563393,-24.074057,-26.657887,-24.996452,-28.39156,-22.735699,-22.755384,-30.489985,-25.263153,-30.625555,-25.937256,-29.106735,-27.872389,-23.53555,-31.132011,-24.440544,-22.10447,-27.752768,-23.540215,-26.282711,-28.975237,-18.28607,-19.637733,-24.643177,-24.09938,-24.750793,-31.60681,-28.743917,-25.09243,-25.581036,-24.778193,-22.128769,-26.578426,-23.809315,-25.214825,-27.042406,-32.111378,-25.873508,-32.477486,-32.160328,-24.674652,-27.320742,-21.042353,-27.670675,-26.144054,-26.181644,-27.319555,-25.013168,-20.41576,-29.572193,-26.023218,-28.236025,-28.244093,-22.171803,-31.833735,-23.056953,-22.316082,-29.995451,-26.21201,-20.597645,-21.158539,-28.989164,-22.097988,-32.001907,-21.427288,-24.945745,-24.490955,-34.638588,-31.6705,-36.108925,-24.352352,-31.586475,-36.00595,-31.803955,-33.545708,-24.628025,-30.00326,-28.835438,-25.221828,-32.377235,-26.680809,-24.678665,-31.757168,-24.19707,-35.893265,-29.705973,-27.17068,-28.354645,-30.184532,-21.241995,-20.238594,-29.335323,-22.350567,-33.265255,-29.41985,-26.938229,-26.1506,-32.140034,-22.030083,-30.310707,-26.828941,-28.191765,-24.741272,-36.0027,-23.29934
-28.796217,-31.033585,-28.15094,-25.209991,-22.38009,-29.065653,-22.055164,-23.359734,-25.122862,-23.892042,-28.041924,-31.781141,-19.436878,-26.062454,-22.273361,-29.785183,-26.862446,-26.561743,-24.644268,-22.99136,-27.059391,-29.849707,-23.930017,-22.831463,-23.533955,-25.708584,-24.626705,-21.354855,-19.350958,-25.335796,-25.981833,-29.168861,-29.686182,-20.760386,-23.638075,-23.716398,-20.141125,-28.630241,-27.193861,-21.836365,-31.124662,-23.11377,-26.559643,-25.638603,-25.413315,-32.498093,-26.722012,-24.208464,-22.494091,-29.900642,-20.480642,-24.49493,-28.351881,-26.195812,-25.1711,-22.827301,-24.48386,-29.548489,-23.36255,-26.860214,-28.676342,-23.852257,-21.318565,-25.090588,-28.014372,-17.903082,-21.617237,-26.17495,-21.872482,-23.365948,-25.482119,-25.205612,-30.715752,-31.269093,-27.660538,-40.151676,-30.109697,-30.655735,-24.773232,-28.620752,-35.025772,-28.96971,-26.117413,-26.16156,-24.04773,-33.105568,-24.140224,-23.18612,-29.86802,-25.580463,-26.580338,-28.295574,-25.686897,-25.331099,-24.479748,-23.657438,-21.645693,-24.050837,-22.44246,-25.29897,-26.166119,-25.12988,-23.125854,-27.825142,-24.255974,-20.459139,-28.422005,-26.053501,-29.178305,-24.932486,-19.359837
-27.280703,-30.411366,-27.981949,-24.554098,-29.314503,-30.77398,-22.734627,-27.474476,-25.771103,-28.388466,-35.740944,-30.059483,-18.759521,-27.28138,-23.618587,-29.085602,-25.621101,-24.289034,-32.23272,-25.530727,-27.011494,-34.439205,-25.839062,-24.759949,-33.806564,-28.48502,-25.104107,-27.195862,-25.6411,-33.01626,-27.486622,-26.325895,-25.26514,-18.828363,-25.573677,-22.518246,-18.017136,-25.00463,-27.638393,-26.802961,-31.648893,-25.768915,-26.59853,-24.32508,-25.115871,-34.288235,-27.409973,-25.530096,-24.455696,-26.569689,-25.143784,-26.268719,-26.24992,-25.948517,-28.72504,-22.76404,-25.646206,-33.34297,-21.035217,-23.744638,-29.512451,-28.553524,-24.088123,-25.672724,-27.032663,-20.458563,-24.655792,-22.320047,-24.384129,-22.885784,-26.708727,-26.324108,-28.598011,-26.991148,-26.696007,-35.68042,-30.685522,-28.964897,-27.573639,-27.554115,-26.79787,-31.476631,-20.9926,-25.872932,-28.545475,-31.57637,-23.024086,-31.113682,-29.68089,-23.005447,-23.714445,-24.973919,-30.502016,-23.570518,-24.89692,-26.34475,-20.305439,-27.453901,-23.708193,-23.490047,-28.430681,-28.999065,-24.292429,-24.483574,-22.477638,-23.43882,-28.833397,-27.234924,-28.846142,-25.631037,-25.154976
