-21.141462,-23.98725,-25.476862,-24.094578,-19.252361,-1.3396053
-18.459846,-19.576893,-26.443592,-20.173294,-17.510927,-8.98807
-17.52975,-24.773466,-27.182465,-19.094501,-21.509005,-13.6785145
-17.856827,-22.045979,-21.896912,-20.567944,-19.572582,-13.525902
-18.953243,-21.677794,-21.499836,-21.668272,-20.201313,-17.818432
-21.272898,-19.09053,-20.214596,-19.624008,-17.792906,-23.555618
-23.79931,-17.073769,-25.76924,-15.7210245,-18.928164,-22.857048
-23.282059,-16.826595,-25.235382,-17.562449,-23.393948,-26.283718
-25.889746,-13.648201,-19.918541,-18.32534,-17.34278,-16.476524
-28.44907,-19.928097,-17.635513,-24.0362,-18.114891,-13.190334
-21.194399,-26.544727,-17.826956,-25.025871,-24.234509,-14.347825
-21.82019,-24.801922,-22.714863,-22.902212,-20.321627,-19.008362
-20.552338,-21.037561,-22.683393,-23.536036,-15.956856,-20.303688
-19.3208,-20.526695,-16.29173,-22.522463,-18.515495,-17.089985
-21.711407,-18.911646,-16.284563,-24.576706,-18.340755,-19.150166
-26.490477,-20.117546,-21.920187,-17.046013,-19.37133,-23.092928
-24.534716,-25.237768,-19.629099,-20.574108,-20.886673,-21.091995
-20.065022,-26.133839,-18.03574,-24.2372,-19.593851,-18.039263
-23.903242,-19.833796,-15.573618,-19.08921,-22.11394,-18.62046
-27.70162,-20.757013,-17.10258,-15.9453535,-19.656715,-20.445084
-20.927208,-17.863663,-22.454819,-18.079838,-19.438948,-28.815502
-18.638744,-17.746517,-15.401976,-17.693989,-17.723751,-19.843979
-20.64633,-21.20866,-15.314518,-16.124126,-24.203068,-19.473665
-20.938768,-17.132883,-23.331203,-19.20109,-18.951817,-15.046233
-20.877165,-14.911591,-26.093254,-17.87644,-19.830385,-9.195076
-23.988417,-14.837395,-25.414133,-18.26022,-24.00659,-1.3830853
-21.01565,-17.535015,-24.674639,-19.803701,-21.225508,0.0
-16.855011,-16.93383,-24.21572,-18.436806,-17.774792,-8.294342
-17.287678,-20.101519,-17.89898,-16.230734,-20.006767,-10.898415
-18.896717,-25.636848,-19.550373,-19.097183,-26.92097,-15.140299
-17.756817,-28.511345,-17.63917,-12.826197,-22.138657,-14.345264
-16.98433,-22.762913,-20.931633,-16.263586,-23.387367,-16.569328
-14.771098,-21.96543,-21.459347,-14.843932,-17.171825,-13.934668
-17.865131,-26.109442,-12.211213,-13.441824,-19.164223,-14.667491
-13.47147,-21.164148,-11.869889,-14.890526,-12.885026,-16.014126
-12.266259,-18.82574,-9.68487,-17.042198,-10.270409,-21.529741
-16.513933,-17.282043,-11.657825,-22.424461,-16.216072,-17.2841
-12.146095,-17.511826,-10.684544,-22.327267,-17.677795,-13.638978
-12.182654,-22.53236,-11.2811985,-23.311026,-13.386766,-18.426073
-13.020313,-20.97677,-17.929535,-16.906025,-15.712616,-18.005505
-15.639815,-18.132423,-17.630901,-22.235363,-16.88012,-15.020433
-19.882439,-19.356987,-16.87307,-17.797115,-20.960005,-17.298805
-17.958042,-24.824697,-11.456717,-17.342482,-19.41531,-19.33043
-13.310288,-24.639578,-14.129585,-19.75594,-21.274452,-14.99791
-12.994834,-21.415653,-18.252754,-15.055245,-16.862947,-13.295054
-16.54848,-20.593699,-16.856737,-15.037657,-13.991431,-10.332859
-16.54787,-16.74275,-7.943136,-18.81366,-20.19636,-9.344278
-16.361256,-19.782074,-4.7549076,-21.538086,-19.813269,-10.618593
-15.9675045,-18.820972,-10.212248,-11.813717,-16.133938,-11.754023
-12.192303,-20.24571,-22.886269,-16.33215,-19.327093,-18.40157
-9.574266,-21.174437,-26.907024,-17.935732,-17.096249,-12.892203
-11.295145,-15.041856,-23.569693,-9.491381,-19.463808,-11.648907
-14.133003,-13.491426,-18.25319,-12.248563,-12.805189,-11.511954
-12.31819,-15.573721,-11.469839,-15.836373,-11.592344,-14.847403
-10.804052,-18.033714,-10.60128,-16.810158,-12.551449,-20.493484
-10.38579,-16.779846,-14.681754,-14.146002,-11.744154,-14.936954
-11.850358,-17.496515,-14.385378,-15.044328,-18.688717,-12.508326
-12.957773,-19.837814,-11.756165,-15.975616,-23.092787,-12.901026
-18.268547,-24.885595,-9.437187,-15.083565,-20.647285,-17.368753
-19.944603,-21.760988,-12.663872,-22.750568,-10.22641,-12.9757395
-14.825543,-17.72939,-24.988977,-23.273384,-8.006931,-8.415979
-14.160504,-15.532358,-22.235115,-24.799051,-13.7328205,-10.721041
-14.053513,-17.62073,-20.877657,-24.624104,-18.90074,-18.453451
-13.614525,-20.243834,-16.81345,-22.043911,-17.353046,-17.685593
-12.667677,-19.332996,-16.469444,-14.376781,-13.570526,-20.361885
-11.945017,-19.985271,-16.769917,-18.199589,-12.613075,-24.989277
-11.66027,-15.916691,-13.481006,-17.939003,-16.638805,-22.72719
-12.994278,-17.430758,-16.27863,-24.256714,-25.795095,-17.825878
-17.185104,-19.492456,-19.175915,-26.56522,-18.027618,-14.9057665
-22.657074,-17.856224,-19.578255,-23.302584,-17.911951,-16.8108
-19.007822,-20.163795,-14.244603,-14.593066,-14.389768,-18.851816
-20.596613,-18.366333,-14.18182,-10.677404,-11.861535,-17.15002
-26.922098,-21.555393,-17.892052,-16.29382,-15.69858,-16.522541
-26.712667,-17.42534,-17.788536,-24.442612,-20.435493,-19.299616
-21.468254,-18.498156,-22.838375,-22.540201,-16.538258,-17.512226
-16.047886,-21.35107,-23.492104,-23.754234,-15.211905,-14.596579
-17.222765,-23.136171,-20.858986,-23.988962,-16.721226,-20.949257
-21.498611,-23.03062,-21.734478,-20.69633,-26.48052,-16.971533
-17.064732,-25.070362,-20.413692,-22.852535,-21.700663,-15.492737
-15.377832,-17.385563,-20.724142,-21.170721,-20.103584,-8.650045
-20.182892,-16.042366,-16.031546,-24.56944,-25.853172,-11.184031
-23.442402,-18.349354,-17.762402,-22.230492,-21.647495,-17.154116
-24.149261,-22.677189,-17.542418,-23.07891,-15.953238,-24.777155
-27.502832,-20.995388,-22.6469,-20.936739,-16.619478,-25.32048
-24.339418,-22.496386,-18.866524,-15.950565,-15.088521,-27.96332
-26.640572,-23.512403,-16.901278,-22.17075,-23.795256,-33.80506
-27.927986,-18.357178,-18.669447,-18.47778,-23.833958,-26.788511
-26.321863,-15.166417,-17.226723,-22.09648,-19.814293,-24.496656
-19.187103,-18.501043,-18.840473,-25.194113,-17.268322,-24.132317
-20.446972,-21.59171,-17.961012,-24.723976,-23.136204,-23.595016
-18.75777,-21.62625,-19.712284,-24.173954,-22.018753,-21.255798
-19.022514,-20.537186,-20.895369,-25.888594,-20.866903,-17.145199
-22.413815,-14.028863,-15.1430025,-22.891146,-27.15379,-17.342937
-22.767796,-15.070185,-17.135035,-16.990458,-28.514067,-26.064594
-20.183064,-20.683992,-16.990654,-13.492412,-26.352554,-26.89763
-17.348698,-19.92922,-20.27704,-14.085608,-22.168184,-22.992027
-16.648684,-18.016556,-14.739313,-17.23935,-19.014929,-16.120378
-18.479094,-20.38507,-14.984012,-15.887605,-16.137484,-16.12778
-22.799217,-22.458647,-17.916578,-16.698055,-16.188671,-16.75228
-19.764898,-13.677561,-16.765152,-19.76238,-19.909626,-20.100306
-22.143911,-13.922756,-18.115602,-19.509275,-18.399796,-24.002897
-19.49678,-15.883985,-22.653717,-21.512642,-18.626217,-23.117893
-19.179024,-19.571596,-21.573223,-17.156542,-17.177391,-23.26533
-17.835892,-21.004028,-18.17612,-16.447313,-15.282558,-20.928204
-19.86848,-23.296982,-17.119102,-18.104538,-15.187656,-21.889116
-20.246975,-19.245667,-20.642881,-16.823002,-18.639431,-21.112911
-16.729303,-15.502621,-18.701527,-18.752138,-18.758434,-22.515388
-17.57724,-19.761986,-19.747673,-19.66919,-16.173452,-27.557459
-17.69097,-22.209538,-15.737143,-21.517138,-19.058754,-23.312595
-15.064149,-21.456633,-16.745647,-19.440048,-21.615276,-22.489895
-19.04944,-20.424786,-19.713438,-16.191757,-21.051949,-22.34866
-17.211304,-17.906952,-20.865242,-17.347706,-17.273666,-26.340809
-20.779308,-19.720325,-19.685802,-20.196373,-23.250137,-26.234411
-31.260576,-17.92973,-15.418397,-21.643261,-22.823019,-25.754269
-26.857244,-22.374687,-14.547624,-18.678017,-13.337776,-24.967413
-22.42446,-19.475067,-21.080051,-20.946281,-15.831438,-24.27222
-18.194145,-18.211496,-25.52727,-16.59322,-19.992561,-22.696646
-18.931812,-21.070677,-24.907019,-19.144869,-18.42857,-19.72282
-25.686108,-21.031324,-16.763954,-19.586336,-13.915846,-16.365078
-25.002298,-19.929441,-19.838223,-20.003841,-16.45154,-11.356644
-20.352524,-22.667206,-16.090351,-23.703543,-22.51883,-15.157459
-20.819569,-21.476534,-16.70684,-23.20097,-19.751904,-21.049881
-24.936224,-16.946844,-18.177525,-16.314182,-15.958487,-17.968933
-19.694881,-16.427885,-21.401295,-17.011948,-18.868328,-19.434998
-20.78839,-16.610985,-29.418882,-24.66212,-22.14367,-16.726814
-24.461021,-16.259562,-27.883436,-19.400051,-20.355043,-16.165417
-20.22453,-17.138607,-17.14869,-14.926044,-17.56852,-19.443378
-19.573477,-20.50022,-16.488647,-19.512602,-20.013462,-20.478964
-19.065842,-24.661741,-16.273073,-16.01015,-26.9947,-19.041151
-19.41901,-18.787445,-18.512964,-19.407747,-22.628841,-25.810423
-22.125914,-12.977782,-22.298077,-23.596443,-20.101948,-26.602154
-23.075592,-13.596301,-18.412077,-18.684242,-22.69618,-26.643473
-17.127005,-21.310627,-21.407022,-16.135563,-24.806875,-19.944412
-14.528297,-22.431164,-17.686897,-20.084942,-19.10927,-18.21888
-19.567762,-22.987938,-17.094864,-16.37587,-18.245815,-22.204905
-25.213774,-20.241814,-18.659115,-17.526173,-20.748486,-23.162298
-18.918968,-19.009169,-15.948961,-16.1989,-23.72396,-16.429403
-25.832664,-15.806212,-19.201544,-15.94769,-19.608727,-19.433855
-21.980406,-18.413002,-13.936172,-15.522622,-14.653789,-20.188267
-18.142128,-16.142376,-11.076191,-13.697506,-13.812232,-20.160662
-21.845049,-19.330626,-12.644747,-13.178884,-11.082043,-19.971607
-21.45831,-17.161028,-17.68654,-11.358807,-8.699419,-17.882751
-16.977503,-18.433613,-16.466646,-11.029331,-11.646814,-18.224571
-18.349924,-18.238428,-18.827175,-5.2995853,-14.924335,-20.531132
-22.305058,-17.064274,-19.127823,-7.3639736,-17.511398,-18.639126
-19.188389,-22.222275,-19.453114,-5.310976,-18.921108,-24.306892
-23.33303,-17.093948,-17.844673,-5.223028,-18.28761,-17.887726
-27.881338,-17.225082,-14.077772,-14.01595,-20.118633,-13.337211
-22.472301,-19.79657,-17.060959,-11.651197,-19.9803,-17.503424
-18.64044,-19.793646,-24.67549,-11.803591,-17.439959,-14.642001
-19.862349,-23.594585,-20.339163,-11.124899,-21.14843,-20.853596
-16.859291,-21.370016,-17.230831,-15.384439,-17.811882,-22.611242
-20.399065,-16.19068,-16.57068,-18.463554,-15.309782,-20.491943
-21.608994,-19.089859,-18.43497,-17.917486,-19.336472,-23.768345
-22.002035,-19.61993,-14.951719,-18.707039,-20.009266,-16.311892
-23.38118,-19.382198,-14.936996,-22.969807,-23.511047,-16.036936
-27.692148,-19.164654,-18.726826,-19.430006,-18.729877,-20.810575
-26.23339,-21.25864,-19.60475,-16.648584,-18.14055,-17.128668
-20.938885,-21.188486,-19.245152,-18.928085,-20.028767,-19.489723
-17.7442,-16.661503,-16.388378,-16.65826,-17.277641,-17.252754
-16.838085,-16.928236,-18.754055,-16.994293,-18.850386,-13.198494
-17.902664,-16.155617,-20.583523,-16.453163,-20.614254,-17.70654
-24.752377,-15.446195,-14.676447,-12.937545,-24.50852,-20.499966
-24.260147,-17.215752,-15.158016,-14.916973,-21.16784,-20.729416
-17.542387,-19.908695,-20.547482,-20.883228,-14.220329,-23.80313
-21.93843,-19.724178,-23.545208,-19.477583,-15.57562,-20.58728
