-29.988726,-21.352629,-24.156582,-29.515411,-26.979807,-20.816633,-23.581112,-19.847948,-22.564926,-30.93606,-25.944704,-26.103634,-25.074291,-23.753826,-26.055845,-24.454542,-21.191835,-23.518555,-22.013302,-31.696274,-18.824646,-25.659575,-16.874544,-17.56592,-27.054132,-21.028503,-21.491844,-26.111925,-25.04244,-26.842537,-20.206606,-22.781382,-24.256256,-22.328392,-23.648111,-32.469524,-24.571795,-21.574577,-27.889296,-26.079584,-25.08983,-24.37791,-21.661518,-24.395218,-23.682928,-21.131844,-27.677505,-31.506596,-28.871952,-23.726538,-25.250786,-23.455383,-23.689312,-23.326378,-25.388252,-24.247084,-23.14787,-22.253475,-21.339817,-29.226507,-25.354284,-28.963905,-24.401844,-27.341839,-23.67417,-26.997925,-33.31033,-24.497683,-25.192879,-29.321556,-27.159883,-22.405128,-20.511162,-26.861671,-25.977644,-29.43305,-24.595882,-27.085297,-26.728914,-20.515438,-23.951176,-21.684875,-38.84597,-24.224777,-24.05141,-26.867262,-20.623253,-25.739107,-26.137238,-24.66077,-33.4152,-21.246628,-24.866592,-23.678486,-29.084116,-21.68231,-26.361496,-26.973454,-26.677671,-31.933409,-23.249619,-32.85904,-23.140299,-24.350277,-24.387833,-20.95147,-26.556768,-25.789284,-24.405535,-20.220518,-37.356743,-23.194643,-23.09539,-29.451754,-28.699724,-22.559742,-27.068325,-23.30119,-32.59536,-25.937634,-31.946827,-24.188059,-25.782806,-28.56166,-21.516846
-31.560375,-23.329113,-24.681335,-23.935242,-25.68515,-19.904247,-24.111313,-20.901415,-22.377268,-27.009447,-27.408451,-27.686382,-31.614792,-21.73666,-26.734108,-29.209053,-25.276747,-26.521078,-27.117825,-28.39933,-22.126894,-28.157188,-17.029497,-23.371307,-27.036552,-23.120676,-26.050764,-21.354332,-26.552727,-24.92013,-18.18412,-22.691946,-20.637362,-23.370518,-18.531637,-30.193972,-25.192934,-20.412182,-29.630976,-20.800068,-29.28361,-24.078194,-19.518219,-22.503433,-23.056976,-25.27248,-28.089664,-32.557228,-22.914227,-28.520565,-25.311771,-30.255331,-22.948063,-26.05071,-26.915384,-27.421984,-24.767313,-32.360035,-22.5932,-26.08916,-23.93497,-26.862106,-29.467981,-25.61015,-26.023823,-27.036093,-28.417486,-27.175367,-25.8569,-23.040062,-23.221867,-21.571482,-24.602024,-33.352203,-26.641949,-32.579857,-22.14862,-26.16279,-22.95118,-26.816301,-26.270496,-27.519175,-29.937893,-20.473269,-23.671932,-28.869122,-18.66813,-24.824162,-30.44614,-27.557495,-24.151981,-23.538448,-28.123655,-26.0581,-28.953133,-25.080992,-18.889977,-26.958622,-25.68824,-26.003345,-27.904865,-24.267647,-20.497852,-25.766075,-32.31149,-25.374983,-27.48172,-28.831017,-34.516632,-20.542637,-41.218727,-25.1919,-20.795094,-31.351046,-25.553219,-21.301895,-24.334715,-22.641354,-30.360409,-23.157484,-31.449894,-23.860687,-28.122368,-28.606634,-25.83566
-40.61272,-24.078606,-21.35865,-24.862389,-22.377773,-27.97559,-30.292328,-22.777496,-31.46045,-26.854527,-31.076357,-28.601767,-31.427097,-32.61054,-25.466434,-28.15347,-24.948105,-27.01587,-25.584759,-23.319984,-23.410603,-27.71046,-27.386496,-25.52869,-23.172106,-23.258656,-22.844944,-24.46006,-28.304436,-21.098629,-23.08369,-22.041145,-26.16822,-22.231857,-21.229939,-32.202755,-28.610119,-25.69498,-24.123486,-22.21133,-34.17606,-25.375011,-22.184595,-24.205381,-28.498375,-26.377224,-35.147026,-28.800386,-22.27368,-29.76342,-23.008656,-28.347502,-24.598732,-28.027355,-31.294764,-24.387661,-22.698673,-27.72729,-22.707062,-22.523457,-27.536884,-24.551828,-28.186928,-27.566645,-28.765713,-23.523268,-24.098343,-24.961197,-27.466572,-26.691498,-26.014404,-27.607122,-27.100756,-32.332973,-30.30909,-27.963324,-25.395267,-25.782272,-24.942108,-29.521059,-28.865925,-25.545475,-23.698158,-19.731285,-26.47401,-29.789047,-23.801552,-26.196743,-31.009415,-31.507864,-25.007957,-29.591274,-28.854105,-24.682014,-28.408365,-25.73621,-24.764177,-27.460861,-25.43433,-28.88483,-29.80535,-22.88187,-24.915665,-29.020864,-27.765707,-28.106346,-33.135014,-28.533236,-29.231106,-27.201265,-31.08091,-29.734644,-21.97042,-36.332596,-27.324194,-23.693584,-26.508394,-28.638424,-29.674393,-27.216484,-24.843664,-21.474709,-35.02462,-24.631283,-38.939438
-37.967087,-23.265842,-23.715126,-24.660585,-26.2681,-25.602757,-27.700329,-27.382893,-36.661404,-30.039228,-27.45507,-28.51605,-36.155247,-33.899925,-30.645094,-28.223888,-20.546822,-27.290873,-25.31145,-24.059258,-29.371012,-26.780941,-27.604166,-23.434448,-26.367336,-23.644173,-21.04958,-21.128893,-32.82791,-25.049679,-28.697514,-25.026691,-26.553751,-19.923338,-26.363815,-33.718468,-22.967594,-26.556717,-23.58503,-16.89141,-29.670872,-30.9063,-29.915592,-23.76033,-24.535145,-21.891222,-36.42696,-28.30796,-26.328897,-22.644054,-25.258362,-24.57362,-28.125757,-31.85619,-23.723671,-24.811726,-27.459703,-25.3336,-21.434143,-26.770979,-34.549797,-23.891392,-20.731579,-28.82992,-21.93433,-21.48592,-24.484032,-25.456161,-26.930906,-24.538235,-24.626905,-23.821419,-28.953737,-24.809906,-29.943275,-25.345463,-19.420544,-23.630875,-28.248367,-26.23708,-30.690731,-26.8855,-21.050446,-25.764309,-27.148186,-30.555487,-29.70486,-29.865229,-28.439945,-29.974081,-29.872063,-21.91728,-23.574036,-26.369661,-30.4446,-23.418608,-25.244217,-27.07574,-24.114689,-31.220966,-26.533209,-28.361906,-28.837934,-28.225922,-27.956116,-30.906809,-27.891607,-29.776232,-24.594866,-30.364994,-29.8291,-27.960371,-24.258453,-26.780891,-25.885237,-24.736883,-24.569828,-30.245808,-32.535004,-24.399237,-24.712036,-26.275572,-29.49216,-25.248272,-33.528435
-32.059547,-22.464172,-31.569277,-32.033806,-28.80082,-20.175549,-24.578781,-27.687439,-31.034756,-25.713732,-25.096184,-28.151066,-28.971485,-31.140839,-27.789469,-25.627087,-21.834982,-27.038963,-28.624687,-26.395483,-19.854359,-25.616074,-23.196136,-20.856892,-28.257727,-27.003399,-22.385273,-22.979328,-21.239399,-28.408878,-32.509216,-23.710274,-25.279085,-25.759869,-32.286934,-32.79942,-22.603775,-25.226095,-30.761335,-16.851585,-28.804989,-35.36883,-25.751535,-32.6168,-29.240843,-20.53822,-29.62999,-26.860926,-28.55295,-23.949003,-28.695436,-24.040997,-23.053566,-32.09375,-20.987688,-24.345304,-30.946323,-28.914087,-26.464298,-32.59157,-23.542461,-30.148285,-21.072086,-30.649977,-21.970823,-21.055473,-26.279669,-25.993845,-31.625174,-29.680426,-25.354393,-22.592512,-37.385967,-26.421368,-28.51786,-27.140312,-21.000145,-23.750298,-19.810352,-25.228523,-27.060116,-29.04327,-25.496971,-29.618519,-25.362885,-28.109436,-29.021704,-28.517633,-28.369352,-25.587662,-29.634474,-20.648384,-29.403435,-26.451807,-30.119326,-26.696285,-28.03689,-21.663635,-22.283361,-24.648182,-28.658613,-28.389622,-25.261385,-23.003162,-29.066233,-29.579695,-22.9677,-25.981464,-21.656471,-28.445282,-31.088367,-28.278257,-22.146595,-27.98916,-27.873234,-27.143442,-20.374779,-25.859037,-29.035408,-19.361435,-25.07214,-30.335436,-24.907608,-30.85521,-25.603432
-34.79627,-28.69146,-29.31518,-37.268333,-28.804977,-26.79298,-27.95393,-32.05016,-27.099922,-26.424217,-27.672169,-25.46368,-24.7183,-25.532557,-23.646921,-25.453817,-26.235146,-26.059895,-25.4126,-26.828115,-20.440151,-30.724583,-26.063152,-23.592697,-25.195345,-27.152727,-29.091429,-26.041164,-21.099174,-28.108688,-29.873138,-31.373522,-29.345829,-23.561895,-31.766685,-27.220245,-25.225437,-27.024849,-26.033197,-23.011078,-25.195738,-32.517002,-24.329586,-24.930069,-29.054958,-27.325607,-22.530546,-28.19128,-33.56348,-25.615421,-29.978792,-24.311367,-24.08804,-32.152657,-27.729504,-26.494072,-26.585781,-29.461624,-26.721718,-26.53238,-21.347435,-28.654352,-24.538586,-27.273624,-29.220154,-24.925468,-29.768787,-24.393173,-33.272686,-24.123795,-29.409178,-27.829992,-36.583015,-30.918869,-21.425735,-23.113035,-24.333557,-29.313202,-21.133911,-27.067686,-22.61007,-26.900768,-29.305609,-27.276056,-29.023273,-30.405193,-25.12611,-29.733028,-28.718803,-22.214542,-25.673885,-26.171318,-25.464123,-29.684679,-26.015888,-24.297941,-30.623486,-21.65807,-25.508316,-22.479988,-26.201107,-25.731232,-23.05512,-22.05915,-34.37906,-29.714666,-21.184269,-28.118593,-20.901295,-24.813463,-31.998615,-30.445347,-22.500278,-22.131546,-24.917257,-23.486961,-22.271343,-26.647438,-28.678654,-20.358103,-27.402187,-29.802092,-27.102753,-26.558817,-24.36169
-38.859398,-26.365784,-26.268276,-27.561403,-24.016958,-34.789814,-28.649488,-26.183916,-26.329535,-25.977184,-22.556915,-25.465744,-23.061508,-27.664185,-24.106573,-28.650103,-22.908909,-20.336151,-24.245214,-24.473577,-27.13635,-26.272142,-25.63118,-23.52378,-24.400059,-33.0424,-27.188217,-27.95563,-24.006393,-28.734303,-24.79661,-37.620388,-25.030699,-24.929928,-39.833344,-26.422306,-27.009914,-22.551977,-26.142595,-22.317562,-24.449455,-29.213243,-24.842056,-25.302362,-24.365068,-34.890564,-23.387177,-27.965458,-34.191303,-26.179571,-26.69787,-24.497433,-28.326681,-32.759785,-23.898188,-23.373241,-27.14421,-34.47463,-33.265835,-30.037914,-29.37978,-29.630241,-22.952393,-25.31447,-33.92336,-26.564337,-28.96798,-22.274082,-29.758343,-24.753555,-27.231607,-25.32488,-26.97689,-25.557087,-21.913876,-23.526495,-28.430468,-24.717579,-32.5036,-32.859737,-21.459827,-22.627815,-31.29385,-22.476824,-26.823362,-30.853437,-25.564861,-26.24234,-26.476702,-23.156044,-25.494455,-23.790401,-22.994633,-23.679007,-26.990177,-20.818996,-28.7453,-22.302364,-27.920132,-26.869799,-23.751122,-23.295647,-28.102291,-25.863092,-29.496847,-31.100155,-26.08824,-25.183933,-24.853865,-28.08897,-25.502655,-24.462948,-28.480225,-21.308008,-26.704166,-29.539764,-33.132874,-22.310654,-21.823692,-20.838406,-22.70919,-29.30126,-22.815207,-21.693996,-23.59682
-32.504284,-25.078197,-19.937065,-23.589432,-29.329144,-29.325602,-31.991606,-24.722345,-26.755129,-23.632036,-21.918753,-30.67241,-25.999466,-28.97109,-31.388952,-25.90359,-19.208916,-21.026443,-26.729362,-29.408611,-38.246147,-27.663948,-24.427729,-20.552803,-30.859121,-31.344936,-23.516987,-26.965014,-23.638897,-29.047523,-24.40735,-30.013065,-25.942127,-26.604916,-34.106625,-29.302507,-30.38388,-24.853886,-28.300295,-26.746916,-26.047459,-28.018942,-22.03595,-25.892857,-29.220722,-31.43801,-27.112417,-26.549854,-37.494102,-25.927864,-28.988266,-25.769775,-27.869894,-26.28614,-23.302498,-26.213842,-28.27482,-32.236897,-27.680166,-26.22915,-26.65392,-26.309025,-25.975193,-27.532124,-28.297335,-30.729933,-22.687178,-30.331776,-34.24617,-25.795042,-27.770933,-30.681421,-24.18322,-27.847458,-29.862516,-25.951836,-24.838593,-26.105946,-33.587055,-27.323439,-21.048752,-26.14326,-26.256989,-21.250458,-24.335909,-28.048662,-26.168615,-22.893185,-23.886982,-28.528557,-21.729588,-23.024416,-23.334343,-19.23428,-26.391567,-27.352833,-27.401073,-23.56773,-25.766495,-30.132944,-31.079727,-27.976002,-29.978771,-26.897324,-24.249367,-36.557014,-33.11257,-20.140831,-24.001097,-37.155933,-33.783318,-25.96571,-35.076027,-22.80635,-30.562023,-28.254524,-26.908459,-26.936644,-23.979603,-27.313993,-25.489082,-30.065378,-24.336199,-27.61475,-25.970646
-28.001759,-25.64949,-19.161877,-27.19677,-30.73917,-20.579693,-27.536966,-26.13538,-24.080675,-26.642849,-22.739048,-28.75242,-25.532082,-25.410889,-33.80216,-27.149109,-18.106667,-24.943743,-32.56144,-27.98003,-29.776838,-27.80117,-30.650928,-25.395306,-25.234413,-29.827467,-25.49674,-20.509499,-28.941252,-23.173052,-21.228258,-28.74296,-21.408133,-26.278059,-33.10536,-22.963951,-25.817202,-22.38926,-31.250124,-28.92848,-30.8345,-21.551933,-25.798746,-24.807373,-28.341457,-27.804283,-27.987747,-28.463057,-32.275097,-28.815441,-24.75754,-25.03729,-29.149096,-26.72015,-24.401167,-21.86639,-26.88216,-29.63533,-26.064098,-19.277203,-26.138489,-27.442444,-29.66454,-25.025633,-26.644634,-24.512888,-21.053705,-21.072243,-30.745897,-27.877316,-33.32152,-30.584265,-26.477259,-31.726933,-21.671902,-21.902267,-26.87946,-26.284763,-29.719559,-27.957104,-19.106743,-23.889229,-26.075584,-23.063244,-32.75998,-24.562756,-29.034254,-27.967028,-23.730186,-29.048449,-24.857342,-20.4152,-25.679064,-20.109419,-25.724766,-26.773987,-27.59986,-31.003027,-23.173231,-27.25758,-30.758247,-30.803125,-33.512466,-30.30419,-24.85425,-35.018578,-22.217894,-22.29258,-24.921738,-23.787165,-29.494009,-28.9307,-35.320595,-21.21612,-26.321102,-26.503414,-19.317879,-30.45303,-23.11605,-28.846064,-30.158144,-29.676712,-19.838339,-27.864756,-31.411488
-29.52745,-20.742483,-31.598139,-42.167885,-24.811317,-25.141449,-20.847446,-24.371227,-27.570143,-26.103355,-23.155462,-30.035358,-25.158646,-23.1986,-32.312923,-27.713661,-21.160881,-26.970953,-30.037725,-27.82906,-27.938137,-27.598886,-31.138805,-28.497263,-23.512817,-32.15499,-30.28385,-23.731453,-26.045162,-22.043598,-28.019613,-26.362381,-21.980782,-32.587936,-32.70214,-27.57676,-22.556858,-28.755573,-26.95112,-26.292042,-31.44749,-21.871134,-25.894676,-28.093533,-25.925804,-35.07141,-31.59392,-32.11611,-28.325974,-25.637245,-26.285397,-29.140493,-24.30235,-31.66534,-20.492317,-29.739735,-31.77883,-28.812641,-29.690182,-21.2958,-24.930952,-24.193153,-28.403149,-29.927103,-27.555187,-23.842266,-24.464996,-24.04027,-28.57545,-25.932465,-29.513395,-32.84806,-24.673681,-30.333658,-25.665405,-26.22238,-23.364147,-34.699745,-27.53807,-34.49285,-20.21081,-20.942305,-31.525953,-21.390457,-38.364838,-22.344078,-24.907661,-32.19368,-22.811214,-30.790735,-23.840855,-27.259523,-27.337091,-27.484343,-31.023157,-28.85375,-28.316547,-25.907139,-23.905052,-25.57493,-30.970219,-32.338196,-27.668404,-28.680433,-26.600239,-36.902397,-24.08067,-29.338741,-28.765839,-24.041475,-23.943605,-35.854305,-35.708023,-27.430279,-23.355919,-28.529903,-18.181547,-26.926529,-31.015179,-32.56508,-29.789137,-29.36901,-19.892563,-24.96888,-35.978848
