-21.47952,-15.907054,-19.75496,-18.765718,-23.386082,-0.35612488,-1.9073486e-06,-10.220751,-22.670502,-21.057405,-19.418026,-20.190144,-21.250233,-17.518494
-24.535175,-21.36405,-15.30038,-26.828957,-19.526955,-19.790936,-20.440601,-11.330738,-23.62806,-19.481691,-19.88539,-20.714672,-20.75372,-24.677443
-26.44191,-24.797232,-15.623905,-30.718609,-14.477018,-19.712147,-22.547243,-15.240781,-20.585964,-19.518135,-18.904125,-24.5758,-21.143177,-21.851349
-23.925114,-18.27298,-22.248178,-26.856615,-15.600683,-26.225262,-26.932602,-19.83334,-19.482151,-25.8304,-23.483522,-19.818842,-23.59443,-20.626736
-25.443361,-22.032001,-23.439146,-21.443386,-16.097784,-24.31065,-26.170017,-22.008118,-22.41312,-24.69423,-25.733833,-18.473269,-20.341412,-23.835035
-27.580717,-22.983969,-23.25896,-21.225277,-21.284721,-22.381514,-26.047709,-23.468796,-22.730307,-20.668535,-28.211586,-21.961838,-16.665642,-24.224356
-20.13578,-21.962158,-28.162178,-23.567123,-23.090405,-26.418339,-25.843287,-23.632376,-19.72565,-25.630335,-25.529411,-20.993073,-17.150507,-23.530327
-16.469666,-28.35227,-24.611574,-21.149578,-25.95369,-24.208158,-20.971012,-25.4519,-22.532072,-25.264687,-22.918753,-20.366993,-19.59946,-25.126707
-15.016079,-21.510132,-23.449928,-19.035635,-24.872356,-22.234299,-19.723476,-21.40728,-22.637253,-25.753656,-24.74787,-21.756218,-18.987614,-23.816147
-19.333492,-18.15834,-22.793459,-22.420708,-18.653614,-20.73619,-20.957188,-15.713039,-23.024391,-17.968613,-22.366774,-30.63326,-18.967636,-21.396297
-20.159645,-16.8255,-22.919483,-25.3745,-14.230989,-26.593288,-21.561966,-16.775818,-27.302362,-16.433926,-22.242502,-24.771044,-21.506401,-17.704353
-19.700787,-20.17241,-22.985628,-14.88566,-15.803711,-24.192379,-25.840296,-20.917933,-27.483414,-19.858208,-20.469925,-28.914295,-33.5572,-18.69816
-16.739315,-18.057842,-22.582308,-15.136869,-18.456059,-24.35273,-23.586803,-22.193476,-21.596767,-23.008762,-16.99223,-22.832085,-27.964346,-21.486473
-17.135191,-19.132744,-19.620121,-19.044626,-23.095556,-21.869932,-22.19995,-21.033302,-20.604988,-19.230898,-28.497414,-14.1494255,-22.4297,-22.469036
-21.141752,-21.993044,-19.213528,-20.77245,-28.771973,-30.631195,-20.920643,-18.854067,-24.475979,-22.328732,-26.49524,-14.9915,-21.19484,-20.704422
-25.626282,-19.174545,-22.309088,-31.260956,-24.855469,-25.920372,-17.04219,-21.141579,-24.418232,-17.81805,-19.627115,-19.067938,-17.287567,-23.82864
-24.458576,-17.443018,-28.90819,-24.174696,-21.85022,-21.82266,-18.510937,-24.91111,-19.788433,-16.94905,-18.01803,-19.85748,-16.64858,-21.465582
-21.979641,-23.813797,-21.027634,-19.946526,-21.577314,-23.071327,-16.758118,-22.636673,-19.634598,-19.375904,-20.652811,-23.368954,-19.989521,-21.00288
-22.861147,-18.107506,-22.847897,-21.003029,-22.99174,-30.863785,-17.10078,-20.630741,-21.893318,-26.38535,-26.299892,-22.731133,-29.04278,-22.338493
-22.99392,-16.132803,-27.833588,-20.100899,-16.460304,-33.32973,-19.241676,-18.501583,-20.713865,-21.646109,-19.322214,-21.20262,-25.403976,-13.637154
-24.237204,-20.494303,-25.576328,-23.376247,-22.84743,-28.167282,-27.859327,-16.955196,-30.162212,-21.620686,-22.038353,-27.164085,-20.585386,-17.50322
-21.853264,-28.43478,-29.954372,-24.963402,-23.666256,-21.260143,-23.710846,-18.344925,-25.414879,-24.325388,-22.308964,-21.849602,-20.075253,-26.589706
-22.876822,-20.776669,-26.90924,-20.08179,-24.425945,-15.895276,-16.000721,-18.880272,-18.904995,-21.838734,-24.387882,-17.245766,-13.603641,-19.823832
-28.369375,-23.330156,-15.292191,-19.080122,-16.135403,-17.065685,-16.735332,-16.388226,-14.561645,-15.5791445,-18.281666,-17.137867,-10.9687,-13.502085
-34.643658,-21.470339,-11.698221,-17.295435,-12.878149,-19.944622,-17.040073,-20.38966,-17.148573,-16.555126,-17.569904,-17.428566,-15.455156,-8.117872
-32.857723,-24.800674,-16.697136,-13.904646,-12.158714,-14.127236,-16.049902,-17.690638,-16.810385,-11.188639,-11.740702,-15.50615,-12.264151,-9.446167
-25.28087,-15.117847,-9.599508,-15.401602,-7.103878,-6.839855,-18.13223,-13.238461,-12.410912,-10.255024,-8.184019,-10.548853,-12.598051,-16.009632
-23.520935,-11.930117,-9.375666,-14.642454,-6.4901314,-4.6429043,-15.859019,-13.750891,-10.590101,-15.869513,-11.134031,-7.456156,-8.555592,-10.735218
-17.289442,-13.508925,-14.690592,-16.33856,-11.884741,-8.558363,-18.225632,-13.166487,-14.337798,-11.700888,-10.7923565,-7.1626415,-7.6912746,-10.809496
-17.128565,-15.100524,-14.021182,-20.066568,-17.96561,-10.56282,-21.422348,-14.556763,-22.073063,-10.691864,-7.5170784,-12.056717,-9.11344,-14.323557
-18.62822,-15.220914,-13.172762,-14.702837,-10.18103,-19.671389,-8.913839,-18.999424,-19.548977,-11.452341,-9.909386,-10.148048,-11.422499,-16.430296
-13.223726,-8.870838,-18.564308,-13.959622,-11.371765,-20.424187,-6.2053394,-17.222244,-16.432571,-10.957615,-11.448809,-16.740623,-7.1413746,-9.03319
-10.747787,-11.721336,-23.834711,-18.101131,-19.232061,-15.808911,-6.216509,-19.661934,-17.209436,-17.56545,-15.485699,-15.0096,-10.114647,-5.1863136
-9.396645,-17.234905,-13.23456,-20.116306,-20.805944,-12.975401,-9.070242,-15.72131,-16.453432,-19.618816,-8.444239,-14.22751,-10.767229,-9.936932
-7.2601223,-11.823668,-12.709444,-19.047031,-14.308502,-18.306263,-11.339977,-14.853056,-14.446713,-11.994665,-9.278517,-12.2748375,-9.896486,-9.117819
-7.9363213,-14.855973,-14.393974,-20.5578,-8.626558,-19.736797,-12.738388,-8.492697,-18.458006,-6.263546,-15.855857,-11.963083,-16.766197,-13.760571
-13.531918,-14.4469595,-11.187002,-17.737911,-12.32712,-11.890671,-15.175451,-4.9745426,-23.6335,-7.0608425,-9.956928,-12.718853,-14.325981,-8.536089
-17.497572,-13.297762,-9.074188,-18.659353,-17.371096,-8.789961,-12.273182,-9.215759,-15.73805,-7.4030323,-2.612957,-16.674534,-11.162558,-8.6159115
-22.261688,-17.003483,-8.578888,-16.09737,-11.298164,-10.581137,-11.269751,-18.004986,-12.2592125,-8.655647,-2.3826656,-14.115029,-12.718554,-13.478132
-22.924908,-17.495676,-11.092901,-15.737619,-10.248472,-6.7446156,-10.918608,-12.626211,-13.19322,-8.706644,-8.530714,-9.762993,-11.876814,-15.474518
-19.041584,-15.170455,-14.054335,-17.323385,-9.886929,-7.3052044,-12.290812,-11.9654255,-17.578575,-16.1748,-19.33408,-10.190756,-14.765024,-16.357002
-19.224686,-9.862238,-14.1699705,-14.267623,-14.169678,-13.042141,-8.642679,-8.704611,-14.261584,-10.218056,-15.497597,-12.879679,-16.703074,-15.820511
-24.603905,-10.79406,-7.2800503,-7.9839497,-12.636551,-14.066679,-10.895546,-10.030092,-11.070774,-11.636627,-15.430536,-9.7824745,-10.982742,-11.268898
-21.539265,-17.154415,-4.626295,-10.249054,-8.202461,-14.332683,-11.111059,-12.90682,-15.9972725,-8.634832,-17.746471,-10.200882,-16.213947,-12.424461
-23.779783,-9.048241,-9.953812,-7.1533566,-12.10799,-15.238039,-10.434454,-12.208761,-17.799335,-7.453001,-13.408552,-10.7024,-9.708807,-14.1332245
-16.373629,-7.453438,-8.166105,-3.2999191,-13.954397,-17.159966,-6.5163193,-12.731504,-9.830004,-11.834589,-19.87228,-8.116457,-3.955988,-10.422049
-12.71295,-7.724718,-6.676594,-5.6350956,-14.473074,-14.027497,-9.41917,-14.807224,-8.091055,-12.753157,-12.81484,-15.193789,-7.101259,-10.941593
-18.4864,-9.113844,-8.948736,-4.71142,-14.714256,-12.258259,-8.555168,-16.205748,-16.24654,-19.583376,-17.67423,-16.043545,-17.833973,-6.5772896
-15.907981,-14.638997,-14.48505,-7.097677,-13.381077,-12.824392,-4.3490753,-12.185205,-23.829056,-13.584818,-14.5169525,-9.863892,-13.310867,-4.4121323
-13.096966,-21.170826,-14.730573,-17.12661,-9.995718,-11.280737,-10.283638,-17.528282,-16.56543,-16.050266,-9.348312,-14.06513,-11.858753,-8.1284275
-13.7469635,-19.194687,-10.602566,-20.634087,-8.544504,-6.942461,-12.60877,-12.370195,-7.8728905,-17.384964,-5.343313,-13.515829,-13.376736,-13.834381
-14.710012,-15.523524,-13.673377,-25.69627,-9.774279,-5.257267,-10.4847355,-7.5471783,-6.7452908,-17.019577,-10.021885,-16.857178,-12.323921,-7.404791
-13.500114,-14.979129,-13.93209,-14.269639,-15.749909,-8.093912,-11.082842,-8.906607,-13.069029,-15.731914,-8.996456,-8.237276,-17.937998,-7.3949394
-17.40388,-13.73539,-12.140125,-10.957567,-14.046742,-7.694803,-15.73288,-14.222817,-14.287276,-14.811985,-10.474709,-11.835297,-13.4247,-7.7553444
-15.341148,-16.818035,-15.579286,-11.903732,-12.300972,-10.524454,-17.514399,-21.356794,-16.904655,-11.525831,-10.041449,-13.434954,-19.101566,-11.6313
