-20.119387,-18.680656,-17.374626,-10.593369,-3.3111115,-3.3941536,-3.468483,-3.4649277,-4.1786804,-17.522587,-15.692249,-18.066668,-17.541721,-20.583475,-21.94952,-16.826082,-22.498089,-22.201351,-20.90385,-24.52439,-19.944304,-25.085958,-26.294477,-26.014454,-17.959242,-24.241276,-25.739948,-24.04398,-21.384521,-19.303337,-19.2235,-24.19426,-23.512278,-20.954437,-22.02713,-21.451683,-18.292208,-21.88659,-18.862366,-20.72698,-21.34857,-22.36116,-18.615997,-26.09589,-18.284634,-21.953125,-20.118443,-20.291245,-18.120478,-21.122696,-19.94311,-19.076962,-21.237995,-23.875324,-27.263607,-19.4496,-24.547401,-24.518467,-17.977777,-18.56867,-22.744772,-18.863144,-20.185455,-18.724169,-16.989359,-17.711882,-19.543104,-21.791668,-18.385077,-19.260303,-18.327284,-19.225113,-19.376862,-15.686565,-17.310814,-18.839645,-19.566708,-18.561472,-20.512325,-17.618536,-17.83815,-19.460789,-15.173876,-22.264938,-18.98267,-17.781113,-19.850899,-17.097843
-23.128723,-21.810593,-31.959213,-19.918003,-38.862305,-49.24933,-48.734505,-48.743584,-13.766714,-30.378149,-25.343603,-28.317514,-28.458584,-27.926891,-21.928165,-28.264162,-27.918251,-26.455265,-33.88756,-24.410608,-20.795406,-26.218483,-30.903534,-28.407417,-22.193329,-24.002056,-26.054592,-28.140207,-24.695244,-25.743647,-23.967522,-29.971592,-24.72021,-24.051771,-24.474148,-22.251919,-18.581291,-25.216095,-26.72354,-19.63005,-30.254269,-27.12786,-18.96936,-21.828934,-27.385542,-22.064533,-29.099977,-35.78074,-29.287699,-26.817562,-23.048,-19.318764,-24.568531,-23.96677,-26.101778,-25.554436,-29.511227,-22.063147,-25.779545,-20.37689,-28.58314,-31.886217,-27.79841,-22.20751,-25.324728,-28.576002,-26.159615,-30.992256,-28.879978,-29.525328,-26.035261,-23.855812,-26.027534,-25.307266,-24.314226,-30.99403,-29.1783,-30.610552,-25.041363,-30.753736,-26.094112,-28.24899,-23.639053,-25.704453,-35.53881,-26.097137,-34.310097,-25.565826
-22.663507,-24.698416,-27.830414,-26.01997,-38.381317,-53.140274,-52.915756,-52.931522,-15.998165,-25.667011,-29.12176,-29.5582,-24.837439,-29.493477,-21.723991,-35.195942,-24.77953,-21.262207,-24.982065,-22.59682,-18.939869,-33.217403,-31.041191,-26.913193,-32.010048,-24.610584,-27.386087,-25.216991,-26.091713,-27.679022,-25.525387,-30.468437,-28.7962,-21.468452,-29.247612,-26.33199,-27.015276,-21.096695,-26.779123,-21.018581,-29.155354,-31.107235,-16.547361,-19.223984,-27.223255,-19.325226,-22.257523,-28.191675,-30.597782,-24.649654,-26.44343,-22.228882,-24.087708,-26.962267,-30.347025,-27.75773,-25.37299,-22.535067,-25.983936,-25.998667,-30.381573,-25.26321,-26.052563,-22.127611,-29.31216,-29.95132,-24.553211,-29.530941,-26.988262,-40.3697,-31.840126,-25.9733,-32.97995,-33.135902,-26.549862,-25.508123,-25.27309,-28.73176,-24.878685,-27.399492,-23.951973,-29.964386,-29.02738,-30.433601,-36.18087,-25.951439,-25.136036,-22.710281
-22.259146,-24.256035,-25.73554,-25.983553,-38.877357,-57.5292,-57.10022,-57.122753,-16.28523,-27.851143,-25.25525,-28.588333,-29.076227,-24.035242,-26.539978,-27.04483,-26.17503,-23.195368,-21.908997,-26.050255,-25.948006,-27.282606,-28.199272,-28.2865,-30.65488,-26.433718,-28.112892,-30.329132,-22.04815,-22.762732,-21.893602,-23.397009,-23.553322,-17.138988,-23.147205,-26.200401,-30.126085,-21.407616,-26.38545,-26.871572,-27.501411,-30.322573,-24.617947,-27.429081,-25.38187,-20.189747,-22.0388,-26.720879,-22.803337,-20.695004,-22.594954,-23.240795,-19.208559,-24.767365,-29.217337,-21.30651,-19.918167,-22.926682,-25.364004,-27.804722,-31.696352,-22.760061,-25.410067,-22.06751,-23.317343,-25.621235,-23.602093,-27.576538,-26.67265,-31.839863,-28.661983,-22.642311,-32.134655,-26.852562,-23.562382,-24.06467,-25.410437,-29.670326,-20.837214,-27.03637,-26.083021,-30.231781,-29.23653,-29.947403,-26.012365,-26.697868,-21.59181,-20.39913
-25.37526,-21.930359,-28.0365,-26.733007,-39.150444,-57.17477,-56.8341,-56.821774,-16.678085,-25.630829,-23.377361,-25.188723,-32.393864,-22.796124,-27.174603,-26.986553,-25.754593,-33.676296,-25.10833,-24.03288,-25.845142,-25.337326,-20.666113,-28.795712,-26.613827,-26.854113,-24.767164,-23.520245,-23.502487,-25.2659,-22.915821,-22.07565,-30.00872,-21.856022,-19.770517,-32.205692,-32.167217,-22.797266,-31.502682,-29.042486,-24.603271,-28.486172,-26.509232,-29.594666,-28.088345,-25.551853,-31.759083,-27.45964,-20.78963,-23.36004,-20.489592,-24.920696,-20.099434,-26.951782,-33.721546,-23.194403,-22.646664,-25.620304,-28.246094,-24.747873,-28.741817,-28.7938,-28.84462,-24.727499,-23.627083,-24.017332,-24.843248,-28.31141,-28.593864,-34.29937,-27.164795,-29.88719,-28.203094,-25.792767,-29.553385,-23.310677,-35.141785,-26.076887,-26.903242,-31.44335,-27.195904,-36.47979,-26.551842,-24.331161,-22.810547,-29.596882,-26.409214,-25.279938
-32.27488,-25.353155,-25.430515,-33.627625,-38.432007,-60.768566,-60.552406,-60.58822,-22.700579,-22.018723,-28.046677,-25.813316,-33.88612,-22.639282,-24.323364,-27.200718,-23.350399,-36.608322,-25.987125,-29.749556,-24.581383,-22.543653,-22.744587,-21.051949,-27.907747,-26.70618,-30.534838,-23.564636,-28.643646,-21.985493,-24.79821,-22.507378,-27.439669,-19.94293,-23.285608,-37.471004,-30.127201,-24.920868,-33.54556,-28.868788,-24.560894,-26.69804,-19.129179,-26.311474,-21.797981,-25.00645,-26.51751,-24.520344,-21.332405,-26.395065,-28.026062,-30.26843,-19.139267,-26.027039,-40.529144,-26.925898,-21.728476,-27.777214,-26.768661,-24.205322,-29.07245,-29.432695,-35.653793,-26.439104,-29.921858,-24.921997,-23.8732,-21.676413,-27.906122,-29.760925,-26.163269,-29.050724,-27.426872,-29.837574,-29.818716,-31.009983,-26.46273,-26.101688,-33.496166,-35.08676,-25.815025,-33.472282,-28.787224,-26.020208,-26.420116,-28.945488,-29.007841,-29.7213
-35.59911,-21.917908,-27.092781,-31.124744,-38.93602,-59.500755,-59.016205,-59.02214,-27.26004,-20.518085,-22.959507,-31.519182,-32.25607,-25.40444,-24.016045,-30.276468,-19.402409,-33.28666,-21.5131,-35.448685,-29.571457,-19.053492,-26.691465,-21.282228,-33.119785,-23.12035,-29.082449,-21.047201,-23.982454,-23.599255,-25.123186,-22.90384,-23.143444,-21.981491,-27.577328,-32.625378,-21.487446,-32.699932,-29.693657,-23.822975,-20.948473,-25.546768,-19.694494,-24.157146,-20.438206,-23.50611,-24.719402,-22.22107,-20.273838,-25.680658,-32.995552,-25.243534,-24.047894,-22.279222,-35.16848,-25.35828,-24.251991,-21.102894,-27.780949,-27.435032,-26.847927,-28.322891,-26.502586,-25.574905,-22.575579,-25.810799,-22.122631,-18.02305,-26.22548,-26.8894,-26.118176,-26.923532,-26.247559,-35.425354,-32.659557,-25.133202,-24.037033,-27.77663,-28.602276,-24.59311,-26.580673,-30.517632,-27.30675,-24.812143,-28.302443,-30.794443,-27.825352,-28.340195
-30.72788,-29.260235,-30.32603,-22.952305,-39.32113,-62.31967,-62.282948,-62.278603,-25.492434,-23.787151,-25.123814,-36.63771,-27.924025,-27.128819,-23.08674,-29.496025,-25.059357,-25.416756,-19.703289,-32.054123,-33.533203,-20.67476,-28.45361,-28.334648,-36.61474,-21.616585,-25.900614,-22.253445,-25.50697,-25.06152,-29.140594,-25.641556,-23.54041,-25.048944,-24.956936,-24.761116,-19.055773,-25.435799,-28.630987,-25.727444,-22.139791,-23.914974,-23.329187,-20.443682,-26.37327,-27.99786,-34.06461,-24.944576,-22.58811,-24.45739,-29.98357,-25.464958,-24.880056,-26.744167,-31.438307,-29.409384,-31.069054,-20.11398,-31.824615,-33.22602,-25.538025,-24.365227,-29.018415,-22.574205,-21.651672,-23.044624,-22.549917,-22.604292,-29.559628,-27.389172,-27.204836,-37.027565,-28.781263,-32.338932,-33.121212,-21.74385,-25.830898,-25.54308,-23.092735,-22.747375,-25.114845,-29.28862,-31.681364,-24.59597,-28.889145,-31.625166,-28.781311,-24.69534
-25.66558,-27.988285,-30.48059,-21.192755,-38.855976,-60.84719,-60.28353,-60.31109,-27.028585,-28.557457,-28.421572,-30.76696,-24.355314,-24.956766,-24.2607,-29.24762,-27.36355,-22.80774,-20.303612,-35.794666,-25.841536,-21.945848,-30.455091,-26.912523,-30.358328,-22.891743,-28.389679,-18.596907,-23.656322,-20.582428,-26.683033,-24.67048,-19.935995,-21.733002,-20.528048,-18.977049,-23.12256,-20.412722,-27.100616,-24.566137,-23.324833,-19.197931,-22.762005,-17.680614,-31.062992,-20.599228,-33.037224,-20.877987,-21.035376,-22.998995,-30.136526,-25.673502,-24.263859,-21.329235,-31.983847,-23.251781,-36.827587,-19.763134,-32.11392,-32.76533,-22.147825,-21.6295,-31.123869,-25.677868,-24.256445,-23.491446,-25.223251,-24.167515,-23.16261,-28.303343,-27.813772,-25.155771,-21.578894,-26.294432,-21.836046,-29.133997,-21.551373,-26.765116,-27.821981,-21.668282,-25.82741,-30.404144,-31.603918,-24.486534,-31.63477,-26.130909,-29.112453,-21.38415
-26.59972,-27.430052,-27.199345,-26.749084,-41.00648,-62.695293,-62.733227,-62.70453,-29.809444,-28.883495,-26.007313,-26.37468,-24.6405,-25.128633,-34.340565,-23.529606,-34.70371,-21.949308,-30.896084,-28.408173,-23.256762,-25.746326,-28.31922,-22.231411,-26.0748,-25.628983,-23.030338,-23.050102,-24.88175,-27.729164,-28.358192,-23.240845,-21.997023,-29.712078,-26.304983,-22.425734,-26.217466,-27.711761,-25.456253,-27.938578,-23.588964,-17.290554,-24.165707,-27.926634,-24.061031,-22.304935,-33.942684,-22.409206,-20.516846,-27.180994,-33.506752,-24.520544,-30.039932,-23.283863,-33.41276,-25.335531,-26.793224,-24.374825,-28.86618,-34.561092,-27.319496,-22.563091,-22.303768,-26.491001,-25.660027,-23.15032,-24.339771,-20.599915,-24.807701,-28.38116,-24.901838,-26.988276,-21.398062,-32.89166,-25.100126,-35.644245,-21.319695,-25.177727,-32.110817,-27.527622,-26.00052,-25.996635,-26.940987,-26.560776,-25.294094,-20.787807,-25.260975,-21.381283
