-26.764864,-22.30888,-24.163685,-19.978638,-25.912758,-20.639387,-22.178026,-39.525597,-26.859962,-24.88128,-22.388773,-25.247158,-27.65262,-19.762222,-30.500261,-28.71388,-19.973331,-22.2999,-25.217148,-21.889517,-23.099327,-22.114393,-23.65514,-29.453999,-23.996181,-22.659859,-27.70755,-27.85851,-24.859964,-26.05307,-34.652718,-27.448114,-22.353428,-27.444527,-22.531487,-22.754997,-23.616268,-22.41666,-20.680187,-20.432045,-23.050081,-30.47296,-23.111446,-21.852222,-21.251993,-21.730646,-21.191967,-27.113577,-22.003014,-24.699774,-27.37716,-22.398293,-27.667156,-24.913033,-24.09158,-21.31813,-21.154917,-23.813637,-20.841024,-28.669085,-26.808798,-22.43967,-23.403017,-25.17626,-27.657866,-22.279572,-19.43375,-25.774456,-27.75616,-22.978304,-19.476189,-28.417158,-24.894306,-22.977947,-27.573801,-23.480612,-26.077858,-27.408781,-24.227757,-26.632788,-24.791971,-21.882866,-22.983124,-21.341793,-24.102531,-22.527014,-20.911938,-27.682693,-20.30228,-27.401615,-21.771717,-30.404404,-22.763752,-27.267586,-22.283422,-23.031136,-27.679543,-32.375965,-25.624935,-20.707745,-23.076736,-23.782917,-24.080605,-21.42353,-24.282164,-23.88078,-23.427912,-28.894482,-28.119545,-20.514622,-22.117424,-24.086082,-22.575977,-26.406765,0.0,-0.48384476,-19.170696,-18.636127,-25.221289,-27.092495,-28.993565,-24.037054,-33.0415,-25.266518,-22.6688,-24.47838,-25.527962,-24.602644,-23.400988,-23.63537,-25.112488,-24.59401,-26.226725,-21.997843,-21.272867,-20.543697,-20.462315,-24.128687,-22.695389,-23.432495,-27.976225,-21.471188,-21.33411,-22.467304,-25.119902,-25.341597,-28.453825,-22.748262
-24.980726,-24.576775,-22.624317,-26.183817,-27.47664,-24.835896,-25.0341,-30.910421,-25.35189,-27.168413,-23.856834,-26.260914,-25.554506,-24.036726,-27.463232,-29.624447,-16.082989,-19.138252,-31.153557,-28.188381,-26.260546,-20.80677,-19.97821,-28.24601,-19.858734,-24.346975,-20.798456,-26.620003,-26.220276,-30.127935,-24.81115,-26.135479,-23.669434,-35.18046,-24.418474,-22.923775,-19.706612,-26.250708,-27.971455,-19.583235,-23.720356,-30.840805,-25.379078,-25.322803,-29.019821,-22.972168,-25.274826,-25.10812,-22.139376,-29.043192,-25.478626,-27.82227,-30.219494,-20.641344,-22.198288,-24.138939,-24.194883,-27.653744,-26.431623,-24.83399,-24.420649,-27.801958,-26.45216,-26.426811,-26.34069,-27.444397,-17.802086,-24.300907,-22.82047,-24.68711,-24.005423,-24.329025,-25.161556,-28.705496,-25.827364,-21.079039,-23.645943,-23.314964,-28.907309,-26.311554,-23.962149,-22.858757,-27.305593,-23.406115,-28.643719,-24.861626,-22.398102,-28.84926,-26.25064,-25.090103,-23.410202,-23.462513,-23.305489,-26.50093,-25.19323,-28.132553,-30.428925,-35.38774,-23.459389,-26.614723,-22.904549,-24.699768,-24.569866,-28.939844,-24.620598,-30.36068,-28.285711,-33.47314,-25.191223,-32.002895,-31.965208,-22.128748,-20.43763,-31.918922,-9.24719,-31.162554,-23.48547,-26.861729,-24.098967,-26.873913,-25.23114,-18.156622,-34.735703,-21.461956,-27.00906,-21.979862,-28.680836,-22.529829,-27.431232,-28.482773,-21.97984,-23.378788,-26.11295,-29.55385,-25.560411,-25.061,-28.213243,-21.443356,-28.883812,-21.89877,-22.588427,-22.030434,-23.806173,-26.07387,-20.117975,-22.524776,-23.41065,-20.358234
-25.591496,-30.756508,-22.466526,-34.31441,-25.664356,-28.602295,-28.318285,-29.406538,-26.867216,-21.587172,-32.768356,-26.902857,-21.257975,-25.261192,-27.45264,-27.444927,-16.805908,-21.24274,-23.019114,-29.869448,-21.252651,-21.095089,-18.269423,-26.787,-22.746267,-27.771915,-17.808445,-28.61553,-25.404469,-27.816359,-27.992514,-27.912516,-23.239506,-24.498363,-29.145115,-27.81093,-27.899694,-20.92488,-32.739002,-24.809843,-27.867247,-26.73502,-24.416355,-21.08013,-29.928833,-29.553614,-23.956406,-26.355915,-22.753029,-31.383553,-19.477922,-30.04479,-26.752323,-25.442959,-22.185467,-23.229088,-27.138763,-28.20311,-31.849424,-21.616085,-26.95647,-22.904802,-23.647911,-30.395247,-29.238235,-24.698946,-22.086395,-29.39859,-22.069809,-26.480415,-26.929972,-23.411282,-24.90576,-29.692675,-24.226795,-25.406298,-26.320265,-24.569324,-26.513012,-33.265182,-28.236984,-21.863293,-18.407776,-30.365822,-28.576267,-26.25316,-21.5354,-24.853985,-26.6296,-23.129742,-26.198137,-28.126041,-25.322918,-24.218945,-26.615646,-31.065712,-27.728031,-26.149677,-28.59201,-25.640066,-23.774426,-21.539097,-19.75761,-31.011473,-26.741682,-33.14956,-29.453129,-24.9186,-20.403143,-28.239897,-30.244701,-28.447771,-24.8955,-22.92802,-14.42765,-26.284916,-26.474972,-29.758581,-23.448433,-26.868399,-26.123203,-22.606985,-27.055265,-22.724932,-27.270338,-25.196648,-27.311352,-25.819332,-30.099442,-24.58601,-25.326275,-25.249786,-35.627777,-33.86812,-23.174204,-23.856739,-28.823418,-19.426151,-28.301172,-25.76361,-22.085323,-21.92587,-23.212708,-28.058939,-19.591026,-24.43861,-26.622866,-19.127216
-31.607653,-27.73909,-26.520342,-30.089712,-24.013107,-28.940123,-29.192759,-29.075506,-30.154716,-25.074505,-29.469656,-25.579624,-22.784712,-23.662107,-23.060547,-27.70321,-26.418262,-27.495144,-23.96867,-24.204475,-24.89112,-25.468025,-19.153038,-22.284016,-22.53621,-21.137136,-24.88385,-30.523832,-25.312162,-25.203604,-28.195263,-30.87645,-25.521774,-18.88097,-23.347458,-26.451956,-32.653706,-20.064987,-25.349562,-19.12636,-29.266502,-26.976732,-25.030254,-19.72443,-31.110228,-30.091305,-26.357256,-29.141077,-27.170122,-26.843979,-19.77544,-24.90502,-26.763979,-31.330374,-23.623455,-25.306341,-24.751122,-23.871677,-31.929874,-22.290457,-31.276516,-26.25263,-23.17877,-28.062284,-25.631723,-23.180061,-30.410889,-32.622448,-24.34245,-21.285042,-20.247616,-28.144253,-21.016335,-25.29187,-28.424294,-27.667192,-25.265419,-21.67514,-27.508705,-34.16741,-31.283064,-26.911304,-17.374428,-31.881376,-26.006123,-28.4782,-26.208506,-21.679932,-26.712057,-24.474451,-30.829786,-24.08152,-23.483124,-26.520443,-23.750135,-27.0108,-20.636864,-22.24828,-31.966822,-26.32396,-24.837948,-20.077448,-19.420095,-22.327993,-23.337322,-29.146057,-27.012339,-25.424864,-19.736229,-31.901432,-27.30086,-26.661726,-25.985455,-18.00101,-16.96489,-23.391436,-24.172438,-23.967386,-24.694378,-22.417496,-24.149933,-29.03171,-21.365013,-31.441412,-22.312704,-26.912605,-30.41597,-25.820988,-26.809088,-24.982742,-27.356825,-27.200756,-24.794811,-27.162022,-25.527712,-26.966156,-24.711807,-21.237404,-25.684227,-25.535408,-23.885773,-19.704918,-25.186832,-25.854715,-24.701166,-25.533775,-22.928394,-21.311079
-32.91907,-28.5455,-28.058388,-28.32426,-27.915598,-28.808615,-25.83332,-31.21835,-27.629265,-24.865639,-32.503498,-23.56151,-20.64119,-25.660995,-24.979523,-34.73442,-31.19993,-27.499132,-25.489769,-28.101397,-24.673029,-23.891104,-22.30056,-21.5584,-24.328312,-25.689034,-24.052353,-26.917124,-22.188309,-27.03353,-26.328949,-26.152912,-28.715326,-19.228416,-24.188038,-30.401117,-26.78565,-20.917824,-27.517033,-23.226503,-21.84024,-21.533907,-22.93998,-22.831291,-29.219519,-31.787746,-20.775524,-22.35173,-27.34477,-34.923344,-21.182068,-23.70464,-25.989159,-33.54768,-23.851292,-21.703758,-23.745651,-23.02689,-30.870472,-28.039877,-30.223557,-23.803028,-22.339529,-25.02287,-26.423077,-24.70737,-23.71275,-32.34394,-25.454533,-23.482727,-20.966805,-31.88618,-23.266636,-27.218706,-28.243217,-28.18031,-20.265022,-25.05796,-28.910748,-27.750706,-30.143515,-28.17533,-22.474539,-28.48088,-25.589119,-31.583847,-26.183094,-27.45042,-25.579727,-28.240545,-23.919422,-22.997238,-29.829239,-23.345287,-21.892412,-29.009855,-20.093512,-19.395098,-30.68391,-24.178185,-23.70739,-17.545036,-25.030426,-23.775692,-23.952812,-27.778343,-23.135717,-23.478516,-24.460999,-31.294123,-26.287933,-24.708696,-23.058846,-22.24921,-20.511295,-27.039402,-22.837196,-26.182285,-25.332144,-22.450209,-22.174477,-29.509933,-21.630898,-26.936146,-21.80526,-22.014233,-31.837889,-22.288555,-29.103228,-28.272676,-27.04817,-22.537106,-20.920645,-22.757727,-24.227428,-27.070553,-22.12745,-21.650698,-24.621246,-21.352345,-34.850616,-23.451662,-24.740602,-26.092186,-30.258831,-30.651257,-21.192638,-25.45853
-27.518736,-24.733126,-29.185005,-27.819416,-29.37279,-30.566374,-22.603718,-33.736694,-28.795942,-27.0367,-29.304783,-24.090282,-26.308624,-32.351273,-23.612463,-28.22108,-27.052519,-24.676792,-28.961283,-25.109615,-22.208105,-22.270903,-31.06221,-28.281464,-26.356174,-29.95619,-26.537992,-26.343723,-21.148342,-26.966255,-24.416487,-28.055151,-25.489883,-24.599976,-30.812607,-25.586378,-24.025793,-25.994753,-26.101156,-25.188286,-23.56354,-21.521584,-20.976679,-26.340828,-23.33524,-23.529781,-23.733234,-20.1427,-26.769978,-29.412474,-21.567158,-29.089956,-24.574934,-32.267174,-23.25168,-19.33938,-21.115612,-22.946136,-28.544802,-29.30789,-28.777822,-28.57938,-24.074867,-24.393589,-19.61154,-33.305573,-22.414341,-26.032793,-28.493801,-31.06664,-26.36699,-29.249794,-28.0868,-34.213882,-26.090519,-33.68997,-25.183422,-26.46938,-24.542328,-26.377354,-25.072563,-22.646715,-23.846237,-35.44068,-25.067568,-26.926764,-28.623827,-29.332466,-25.970562,-25.730751,-24.135117,-25.57679,-26.055918,-22.07275,-23.594307,-29.59173,-23.63681,-20.983887,-31.475666,-24.022215,-25.907093,-23.821709,-26.803246,-26.422192,-25.285568,-21.861217,-22.491512,-24.517351,-22.618006,-26.24786,-21.99852,-21.56571,-23.667109,-21.28507,-22.194002,-27.831505,-31.289232,-26.329945,-27.741201,-24.926043,-28.10335,-25.936632,-27.521679,-24.823654,-23.650076,-22.146132,-24.607428,-26.102585,-25.642056,-25.332285,-31.20137,-23.110865,-23.489754,-22.182056,-18.59153,-26.629105,-23.112247,-24.28024,-31.309227,-30.09198,-38.29561,-28.40978,-25.782427,-25.437328,-30.36025,-32.72589,-23.104702,-21.80971
-28.879093,-23.012964,-26.356453,-24.116894,-28.952244,-27.63157,-22.909813,-30.842329,-22.935818,-27.66544,-27.021551,-26.570694,-29.706379,-31.442186,-25.06927,-26.021658,-28.851063,-23.586384,-28.125269,-24.521023,-19.664438,-30.654705,-41.213505,-26.831371,-29.181646,-26.204266,-26.225863,-24.770262,-23.155615,-28.331028,-22.00816,-26.28461,-24.019234,-22.672691,-26.390015,-23.764278,-21.52605,-20.747967,-21.634357,-19.183304,-25.61913,-22.195017,-21.388256,-29.641613,-19.239346,-20.503078,-26.541426,-24.274242,-27.39258,-23.14827,-29.125868,-29.039665,-29.163582,-28.970913,-23.178297,-23.878149,-24.294436,-24.391497,-26.864573,-24.119667,-30.615187,-27.794495,-21.90678,-29.863434,-19.82567,-28.958233,-24.005352,-24.230227,-25.738182,-33.90605,-25.56522,-31.161325,-30.377356,-31.10963,-32.07735,-31.126553,-29.26144,-24.414707,-20.762249,-29.15361,-23.41179,-26.482515,-20.106209,-28.560196,-22.615091,-23.476608,-24.127632,-28.919392,-19.116867,-27.764881,-20.777012,-23.188457,-20.494461,-26.666325,-27.075476,-30.088247,-28.493956,-31.556952,-24.1055,-25.793694,-24.73154,-31.12275,-21.195076,-28.415686,-23.495674,-22.0898,-20.772379,-23.289272,-23.048563,-24.46302,-19.765781,-22.159056,-25.437902,-21.721434,-19.478933,-30.461525,-23.871292,-26.644213,-25.711887,-23.943447,-34.506535,-23.420101,-38.59793,-28.620682,-23.572163,-24.988464,-27.130817,-24.361197,-24.817053,-30.965277,-26.240637,-22.053461,-28.605019,-21.404118,-17.534021,-23.93903,-26.77467,-30.03685,-26.967785,-23.601,-30.906677,-23.743654,-26.963583,-23.49683,-23.455696,-28.238062,-24.546085,-23.906328
-28.810366,-26.432074,-27.040977,-21.099043,-24.511719,-20.785736,-28.034895,-27.996939,-24.146578,-32.12156,-27.686083,-30.244143,-26.32861,-24.03526,-26.568447,-31.378345,-29.05888,-32.437984,-23.675823,-25.562372,-22.669033,-30.897255,-34.643482,-28.202374,-23.871885,-24.888239,-26.850378,-27.027992,-21.846745,-24.770908,-27.446415,-25.908802,-25.313824,-21.715143,-26.85289,-26.957697,-23.812035,-24.432764,-27.064804,-21.954105,-29.546139,-25.530222,-17.783361,-26.035032,-20.09415,-23.129353,-28.214582,-23.833902,-23.719524,-26.007404,-26.579119,-26.125063,-32.030064,-28.442682,-20.945683,-24.81121,-33.673702,-24.120468,-25.689734,-24.279366,-30.393185,-24.942022,-27.95925,-35.505074,-29.288252,-27.404097,-22.748653,-29.444908,-25.329037,-33.973038,-31.9421,-29.762585,-27.162716,-25.595558,-39.81093,-25.552975,-29.552402,-24.440548,-22.94747,-30.776215,-25.702648,-36.659863,-19.748556,-24.014519,-29.6995,-21.547726,-22.730263,-32.928158,-20.691505,-35.29008,-22.98169,-27.271008,-24.755398,-26.851852,-28.061731,-30.53336,-27.369923,-26.82451,-19.281591,-24.233019,-30.665194,-28.314894,-19.401371,-28.655851,-25.690176,-21.804968,-24.411585,-31.913961,-26.952732,-26.79339,-21.564953,-27.243397,-22.985962,-25.502197,-19.16485,-30.34193,-27.7437,-21.368235,-23.099787,-20.675304,-32.886257,-28.931221,-32.428455,-26.176863,-33.495644,-33.053185,-27.479736,-28.102184,-30.087135,-30.217478,-29.326359,-28.773016,-21.882915,-25.80268,-21.222181,-28.69327,-25.661331,-30.642233,-23.471003,-27.134705,-29.790121,-25.546988,-28.114647,-26.353981,-27.626318,-22.97757,-26.97602,-23.820206
-24.663605,-28.1986,-32.71019,-26.256443,-22.481373,-20.6844,-26.151794,-22.522888,-24.158382,-22.46658,-25.15189,-30.470306,-27.387127,-24.912277,-27.618345,-27.43784,-24.373724,-34.21871,-19.603024,-24.688507,-24.562546,-22.699146,-28.357092,-25.86472,-22.06026,-21.954811,-26.78004,-24.599007,-22.57876,-22.712292,-19.893713,-24.261877,-23.843529,-26.091595,-25.193577,-23.230356,-24.5894,-24.65813,-25.392933,-25.122559,-25.555742,-27.88903,-17.262207,-20.858639,-19.886223,-23.697924,-31.90193,-22.483591,-24.661009,-27.103527,-27.709705,-27.182684,-29.162872,-31.174175,-22.726973,-24.041477,-28.25148,-25.576048,-29.07491,-31.378893,-24.596758,-22.321888,-28.686602,-26.437632,-32.34532,-28.295107,-21.957611,-28.053411,-21.143913,-25.415812,-24.176027,-30.745699,-29.485695,-23.810486,-32.680813,-25.537535,-30.011904,-22.095541,-24.776508,-24.997208,-21.6908,-24.571041,-24.927927,-26.94644,-26.82952,-24.297314,-27.662169,-25.71994,-18.301304,-28.457363,-23.179192,-27.927395,-23.666313,-25.506012,-22.0807,-27.849586,-31.15236,-26.733957,-23.230637,-29.336433,-38.28311,-27.616581,-23.593182,-22.901684,-19.249653,-23.278214,-33.20004,-28.80392,-29.049768,-24.290146,-29.017918,-26.367365,-22.800926,-20.88345,-22.466717,-33.274776,-28.761913,-20.409119,-25.771095,-26.360065,-25.930035,-25.480534,-28.856041,-28.705967,-25.923096,-33.41361,-24.687166,-25.175655,-34.89647,-26.486574,-29.008305,-31.639132,-21.777431,-27.817812,-20.024343,-32.81763,-27.850298,-27.864979,-21.834354,-28.097338,-23.318178,-29.148792,-33.828854,-25.582584,-22.91548,-21.704702,-27.517735,-23.380589
-27.013147,-33.373413,-28.480623,-31.50876,-27.275581,-26.358438,-26.802198,-19.52499,-24.772966,-21.835346,-23.579151,-29.785572,-30.679728,-27.623297,-27.050673,-33.459843,-23.260166,-39.23014,-26.754642,-23.88113,-26.57711,-25.264595,-27.061665,-28.660715,-25.372963,-24.050564,-22.650515,-22.904793,-22.313639,-22.87343,-22.338257,-21.769466,-21.392887,-26.51526,-27.16025,-19.181238,-21.223215,-29.374817,-23.410751,-24.46127,-22.62098,-27.757969,-20.221119,-28.04376,-20.218952,-26.514975,-28.643057,-21.766937,-22.0341,-22.369017,-27.637865,-25.606106,-27.880766,-30.210005,-22.434486,-34.181812,-26.268772,-24.62587,-29.580015,-35.955524,-26.551777,-24.650284,-30.908747,-28.309967,-28.011326,-33.304607,-21.090538,-32.639694,-20.433071,-27.521059,-24.776073,-28.381783,-28.08428,-25.184723,-31.03714,-37.41237,-31.754631,-19.840168,-24.36358,-22.59285,-24.126722,-24.733543,-27.405361,-24.968138,-27.347525,-26.063978,-25.22221,-25.957222,-24.425394,-23.166592,-28.60457,-31.61388,-23.84305,-27.772604,-19.913868,-29.355318,-26.467346,-27.011538,-28.524199,-28.408794,-30.90868,-28.93788,-33.690647,-21.786785,-21.228355,-28.612894,-31.209755,-30.717495,-26.041994,-28.544846,-29.61828,-30.847523,-23.529404,-27.994442,-29.843678,-36.43271,-26.516483,-26.853777,-28.754917,-23.784407,-24.09212,-26.925573,-20.843386,-33.65833,-29.562998,-32.562412,-25.153362,-29.736588,-25.591473,-25.189444,-29.988234,-26.117628,-27.900295,-31.000374,-25.04796,-27.188238,-32.791634,-21.69814,-29.974403,-27.059284,-23.23939,-26.656013,-30.912376,-25.344446,-19.233973,-22.552547,-29.534573,-20.298876
