-13.870508,-21.596565,-19.510033,-26.66285,-23.884483,-23.965538,-26.918922,-25.785349,-26.184637,-21.541222,-18.82156,-21.843292,-22.466412,-20.338448,-23.080118,-30.798193,-23.408043,-22.711195,-23.555763,-25.436756,-22.352182,-22.216759,-26.617775,-19.451714,-28.224827,-25.374752,-27.901028,-24.771282,-27.882168,-22.587353,-18.655052,-23.080742,-22.372066,-24.471,-30.762651,-20.909702,-21.755821,-19.3494,-21.499207,-21.475416,-22.291939,-22.329046,-23.83218,-21.261595,-19.622646,-24.715748,-26.766964,-24.008165,-23.198452,-23.014599,-23.291836,-25.638712,-27.24097,-22.81453,-23.122713,-23.74915,-29.943867,-24.44966,-21.7527,-23.735054,-28.89456,-22.59847,-21.26489,-18.827251,-27.996737,-25.722256,-24.491508,-22.638754,-22.506775,-27.36861,-19.912134,-26.987436,-22.812164,-24.424889,-25.793766,-26.468166,-22.172962,-25.47453,-26.379745,-26.171783,-19.873894,-23.488804,-21.468578,-29.569017,-24.394016,-22.618221,-27.933342,-23.425,-21.75382,-23.919415,-21.524086,-22.229893,-24.196478,-20.12425,-24.505398,-24.202192,-24.629501,-24.770908,-20.621067,-21.117826,-26.513994,-26.73309,-22.815035,-26.386103,-20.201193,-27.385117,-20.304657,-22.918232,-22.244936,-26.179642,-24.204967,-21.35568,-21.227592,-20.289703,-28.978537,-25.53958,-30.301613,-22.389835,-23.44878,-34.04908,-22.614597,-23.884584,-22.975426,-22.098701,-28.528797,-21.08593,-24.71025,-22.62249,-28.186794,-24.46167,-22.39284,-20.772224,-25.592686,-22.700897,-23.697113,-23.500942,-24.207272,-24.010939,-20.09681,-22.207943,-26.184483,-22.679615,-25.581768,-23.270866,-22.577122,-23.644001,-22.893435,-22.643711,-22.72784,-22.491493,-24.285307,-24.280045,-26.527233,-25.676853,-26.539307,-26.747215,-23.00007,-20.589417,-21.189568,-23.123806,-22.340624,-30.487305,-25.924194,-24.969156,-23.997576,-6.096405,0.0
-14.513481,-25.042067,-33.377674,-26.772512,-29.423334,-22.236328,-30.563347,-29.64502,-29.570854,-27.887947,-20.068909,-22.357254,-22.795588,-25.924252,-30.528763,-27.767208,-29.031485,-24.66853,-33.330353,-23.985294,-29.77148,-27.433329,-28.82367,-27.280163,-30.446573,-29.370646,-24.56267,-32.897896,-29.545557,-28.132315,-26.342285,-28.182947,-25.951805,-36.005898,-29.57658,-27.054089,-30.29893,-31.243553,-25.927982,-24.055117,-28.593872,-44.458145,-30.580196,-28.591583,-28.679888,-29.701046,-29.58444,-27.629578,-33.374813,-31.557722,-28.808487,-27.510895,-27.285858,-27.762304,-28.982128,-31.5486,-31.73214,-28.634338,-24.879192,-26.974365,-35.223602,-29.088512,-23.832064,-23.604975,-25.955765,-42.77088,-23.1797,-27.221657,-26.886177,-27.096151,-24.479795,-27.073864,-23.986456,-26.780842,-27.931774,-34.522427,-29.15779,-27.231728,-33.27975,-29.779999,-27.308163,-23.669441,-31.448027,-30.136616,-24.866756,-31.166977,-39.890633,-24.936165,-34.690887,-27.972937,-31.127602,-38.157978,-31.002062,-27.366262,-23.694973,-26.09769,-24.704401,-28.733746,-27.850288,-30.34332,-27.225893,-32.190697,-26.942501,-31.929626,-28.618975,-31.144907,-29.25555,-27.298431,-29.514128,-28.407001,-29.685188,-27.444344,-26.7308,-25.530584,-33.423138,-26.202671,-30.033384,-30.010902,-28.224491,-27.531849,-27.649017,-33.307446,-26.173843,-26.44826,-33.076046,-27.357248,-27.091143,-25.87902,-33.653522,-31.126877,-28.183338,-27.03585,-27.495193,-24.138988,-40.13993,-23.460922,-33.373547,-33.383793,-26.622997,-26.082127,-28.186934,-27.010311,-33.70246,-28.16409,-26.749245,-27.56696,-33.185375,-24.271729,-33.578568,-27.47281,-29.571547,-29.85335,-31.345207,-31.83178,-34.42299,-31.734,-29.220016,-25.37382,-28.869904,-31.48943,-24.20044,-38.218372,-25.525837,-23.200409,-26.864868,-19.592466,-31.07339
-15.934593,-24.318377,-33.878777,-27.602161,-28.962105,-23.40652,-34.723248,-31.006876,-30.192917,-30.785393,-26.477156,-28.498476,-24.971605,-32.881836,-31.373219,-28.33506,-28.710405,-26.589478,-34.391647,-29.562897,-30.163876,-30.901665,-31.857832,-32.75154,-32.839844,-29.833155,-25.74611,-24.204685,-26.422287,-33.907303,-32.423077,-32.411438,-25.102142,-35.793816,-29.648829,-28.0227,-36.062607,-28.013853,-26.088406,-25.190468,-29.574783,-34.200535,-29.655254,-28.055786,-34.57226,-29.214214,-29.348776,-39.807915,-31.913069,-31.37794,-28.419613,-26.171623,-25.674904,-30.338621,-31.035583,-34.79886,-28.044518,-28.949385,-27.05716,-28.370287,-30.271334,-27.175838,-24.93325,-27.67077,-30.808872,-35.867645,-26.924786,-30.29063,-26.307194,-27.075771,-24.25655,-29.321032,-25.848862,-30.559303,-26.973719,-37.108074,-24.519136,-28.116356,-31.82204,-28.689255,-27.273403,-27.501667,-31.90703,-34.11736,-26.9041,-38.791912,-27.230833,-24.614992,-28.91268,-25.64525,-28.751778,-39.546246,-29.055647,-31.026348,-24.904217,-30.025599,-30.359509,-29.085556,-29.920208,-33.99818,-31.83835,-28.577003,-32.289032,-28.600061,-36.199406,-27.953339,-31.871002,-29.032541,-24.647285,-27.281498,-33.706432,-27.578148,-29.842007,-38.23471,-33.32065,-26.805668,-31.289333,-37.04634,-28.792252,-28.211151,-28.802025,-32.963264,-29.065414,-37.166656,-34.981117,-34.215984,-28.105534,-33.417923,-36.38883,-31.858171,-27.727043,-33.4013,-26.811405,-25.514828,-39.812256,-31.30682,-30.583809,-30.09914,-26.959381,-32.440372,-36.8506,-24.71593,-31.899055,-30.65092,-25.899431,-35.79352,-36.56639,-32.958076,-36.482117,-27.799864,-26.655052,-33.079933,-24.051382,-25.060795,-24.948944,-31.51353,-36.63733,-30.239841,-30.374798,-30.414658,-26.252811,-28.45441,-25.471367,-30.57791,-34.84716,-33.69615,-32.245026
-16.39412,-32.784134,-34.899303,-31.31864,-28.386114,-25.749472,-30.828295,-27.63535,-37.061047,-30.167286,-29.162766,-33.582497,-30.52578,-29.85416,-29.768814,-29.561596,-30.157549,-27.059303,-30.779768,-26.46745,-32.360718,-29.031277,-29.431704,-28.343668,-30.219774,-24.165016,-32.075264,-23.798513,-25.022243,-33.36211,-31.217375,-28.92971,-31.475542,-34.728817,-31.679415,-22.571999,-37.485764,-27.114706,-28.841335,-27.05349,-24.69135,-33.376045,-31.609074,-25.292423,-33.89322,-28.659027,-29.502752,-42.328476,-37.18775,-34.628654,-28.052223,-29.348597,-27.114231,-26.566538,-25.999908,-32.89908,-30.380104,-28.850533,-31.89493,-28.313637,-30.27176,-28.884693,-29.636633,-23.148556,-30.727726,-32.581753,-34.22366,-37.7114,-28.445019,-25.747875,-26.051868,-32.81393,-24.836945,-32.299046,-23.899433,-26.751637,-27.835604,-26.395058,-32.96331,-27.666994,-35.37325,-26.420986,-34.055573,-34.14294,-29.405628,-39.094257,-24.512672,-27.444597,-25.805124,-25.069357,-31.914192,-37.787952,-25.873978,-29.926205,-32.233185,-31.298172,-32.541237,-29.646206,-28.326603,-32.098892,-32.74083,-29.530514,-32.529705,-28.59195,-34.903553,-34.06814,-27.415089,-30.46957,-26.53807,-24.222698,-30.155783,-30.55004,-30.947716,-37.21882,-34.34609,-23.727446,-28.601505,-32.778614,-31.208141,-31.901043,-28.042084,-27.62177,-31.575373,-29.422602,-32.653835,-29.20602,-32.584476,-34.12183,-26.825626,-29.258533,-26.374447,-33.444126,-29.117008,-25.014496,-33.981186,-29.13403,-30.880526,-34.481518,-29.110964,-31.747572,-35.49152,-24.706562,-27.806772,-33.278713,-30.869738,-28.650417,-40.45383,-32.92883,-33.132793,-23.62841,-30.40349,-33.53941,-24.567127,-26.393347,-21.165356,-29.75909,-30.77168,-28.65176,-29.419886,-28.742552,-32.289555,-23.015478,-29.27269,-29.332111,-30.804573,-26.90102,-35.076256
-17.668358,-31.882633,-31.574677,-34.575443,-29.330334,-33.475708,-31.872648,-23.757277,-29.03631,-30.540113,-22.006212,-33.596363,-30.92624,-23.366634,-33.382374,-32.10633,-31.770504,-30.923513,-24.949154,-25.67408,-34.17249,-32.416977,-26.46216,-27.110739,-23.465406,-23.626135,-27.836037,-29.535702,-28.368439,-26.108217,-31.485113,-31.404293,-26.036543,-33.47254,-28.492775,-23.784874,-36.040504,-24.936222,-31.570692,-28.419228,-23.690613,-26.085709,-29.495571,-26.045034,-34.439857,-28.024788,-34.851288,-32.833,-34.89795,-25.838943,-33.43748,-27.83365,-35.001945,-29.084415,-29.407597,-29.204334,-24.772743,-25.961498,-31.671494,-23.156328,-39.220722,-24.468145,-26.085506,-24.47176,-32.69347,-31.378374,-34.599865,-34.28248,-24.971493,-29.845404,-26.18108,-27.373209,-29.029926,-30.494396,-25.329,-27.697557,-33.212875,-26.435171,-28.521456,-27.42051,-31.36964,-25.013493,-33.822975,-30.53659,-32.805874,-34.7553,-31.11006,-27.833506,-27.612951,-25.721985,-28.61364,-37.560596,-28.165627,-23.14831,-35.443367,-27.191534,-29.246023,-26.641403,-29.535444,-34.241966,-34.60077,-23.91602,-32.41953,-23.484219,-33.80238,-25.927198,-30.051779,-31.461918,-26.348747,-25.931505,-29.852392,-32.081066,-32.05353,-37.13808,-30.770044,-23.517193,-31.07357,-30.682169,-27.42468,-31.582254,-30.634651,-28.232931,-31.637243,-24.708244,-26.874992,-30.762045,-27.914715,-34.30597,-26.36175,-31.35175,-29.276258,-29.773102,-29.296186,-28.543356,-31.111914,-30.191683,-28.362888,-31.233437,-22.918262,-28.347763,-31.374807,-22.778492,-24.211811,-31.998802,-28.663397,-32.180058,-40.02891,-31.926584,-38.822918,-27.848263,-29.812109,-29.262455,-32.149925,-31.306149,-25.909035,-30.22945,-25.49236,-29.694687,-25.127407,-33.610138,-27.32938,-25.250532,-35.33075,-28.569168,-29.406925,-23.00944,-29.81176
-20.081419,-30.420113,-25.182611,-29.854279,-27.204063,-28.515785,-31.256542,-24.313328,-29.98302,-29.798481,-25.900639,-28.634232,-30.9893,-22.594498,-32.06356,-30.298727,-30.320557,-33.75804,-21.339216,-30.432835,-31.744085,-33.416576,-27.980286,-26.5877,-24.215023,-26.168678,-23.640076,-24.713148,-33.258522,-26.458897,-30.124973,-31.050896,-25.377905,-32.16696,-27.803537,-21.906086,-31.788843,-25.967064,-32.11956,-26.372791,-28.836258,-24.383242,-34.029675,-26.00558,-29.017014,-24.92963,-33.794323,-29.184393,-27.824385,-25.343737,-29.530588,-28.107784,-36.13928,-34.73118,-32.070606,-30.62942,-26.36573,-24.978733,-29.291595,-23.00768,-33.60872,-25.820354,-24.890287,-26.214737,-29.07494,-23.766546,-27.85094,-30.005594,-29.229523,-32.765507,-28.093409,-24.067944,-31.53096,-34.313816,-23.342266,-36.917824,-29.378658,-30.080921,-28.032112,-33.057224,-25.525074,-33.846336,-35.702694,-29.899872,-31.244188,-31.044453,-27.007921,-23.721504,-29.22562,-34.719986,-28.299566,-31.500454,-29.696404,-25.003109,-31.417614,-31.066525,-26.009247,-22.956059,-25.319046,-26.511465,-31.661314,-24.958885,-31.944513,-28.999117,-27.454922,-22.76643,-33.732166,-32.819096,-29.392744,-28.236708,-28.160635,-30.649942,-25.705402,-32.40927,-30.360037,-25.46202,-31.381123,-23.244099,-31.628345,-25.878462,-31.758827,-26.076992,-31.743763,-29.162994,-27.540962,-28.753561,-26.310251,-31.598936,-34.447227,-27.483887,-30.593052,-26.970905,-29.56124,-28.395409,-27.04501,-30.356838,-29.426485,-28.356258,-24.22382,-25.51865,-33.79983,-24.71456,-24.84132,-38.131012,-28.157688,-32.81225,-35.912537,-33.684937,-33.287457,-33.96122,-25.235865,-25.112305,-31.424995,-35.673447,-29.834726,-26.058113,-27.955286,-33.969006,-29.095835,-33.25334,-32.150433,-28.940466,-31.794765,-27.792091,-23.091387,-20.801867,-25.140036
-20.960655,-28.594664,-22.006184,-29.433008,-25.985767,-29.854397,-32.113354,-29.298779,-31.25831,-30.077694,-29.11607,-32.55506,-28.320925,-26.016415,-32.783478,-23.573051,-30.276302,-27.897842,-21.515232,-30.436155,-29.771463,-32.5574,-25.036772,-22.497894,-27.878628,-26.222971,-22.721561,-21.534372,-34.579582,-28.129192,-27.64921,-31.582882,-29.295914,-28.188377,-26.086884,-23.600447,-31.50988,-27.781937,-34.594563,-30.417562,-36.74265,-30.048805,-33.53091,-29.761688,-28.274712,-30.12173,-30.181765,-27.902508,-30.103148,-26.196663,-33.069443,-28.41159,-26.434818,-33.34364,-26.69772,-26.990211,-26.570591,-23.344015,-24.749899,-24.86,-28.68561,-28.599176,-31.16364,-21.364618,-31.531782,-27.031607,-30.767214,-28.892162,-30.627546,-35.15374,-31.017653,-27.885403,-30.719946,-27.136774,-27.360882,-33.577843,-28.134134,-22.687822,-35.026405,-34.247746,-23.919216,-34.59049,-25.900928,-30.020061,-32.75602,-34.85984,-30.030277,-27.926327,-30.873596,-30.074133,-28.80279,-26.09959,-31.53073,-38.353134,-31.215939,-33.304108,-30.631983,-29.511568,-28.086323,-25.05843,-25.080418,-27.34828,-34.549553,-39.81183,-27.254147,-25.0682,-30.935139,-31.548742,-24.272438,-31.816301,-27.62158,-31.694668,-28.043327,-28.771675,-35.618916,-27.374693,-26.37306,-23.90926,-34.473198,-26.986065,-29.840935,-26.248146,-29.592102,-31.958181,-27.71227,-29.491238,-32.5999,-34.041035,-31.368517,-21.518581,-27.835876,-25.500282,-29.370983,-26.216152,-28.523272,-29.551088,-34.3523,-32.913876,-33.90942,-27.096256,-31.264671,-23.944862,-33.957848,-30.631462,-40.122475,-23.870087,-29.380373,-31.764694,-25.495182,-29.865667,-27.523438,-25.915678,-34.99546,-30.298271,-28.901169,-26.044918,-33.118443,-27.745298,-29.118387,-31.554417,-34.20357,-29.3827,-33.336124,-30.40422,-24.139587,-24.611984,-27.05066
-19.764717,-22.319624,-26.723427,-32.20215,-30.694164,-32.034187,-32.59222,-32.004013,-26.329107,-30.131401,-29.807953,-30.904778,-29.778372,-31.006748,-25.764421,-26.39069,-27.031204,-24.547695,-25.239254,-30.345474,-33.643845,-28.908556,-30.711872,-24.08374,-32.2778,-26.240442,-28.159641,-25.383354,-28.72323,-31.198963,-30.664978,-33.00343,-31.256506,-25.48843,-27.806087,-26.040579,-32.422363,-34.91861,-31.74604,-28.945118,-31.806437,-32.243137,-32.24075,-30.581242,-31.397877,-26.996704,-29.234783,-30.226082,-31.251049,-26.093956,-29.75701,-29.134615,-21.904297,-38.14367,-28.095806,-28.71524,-27.355774,-23.122433,-25.376846,-25.885002,-31.662706,-28.333792,-30.1979,-25.12149,-32.96029,-29.411024,-33.293327,-28.55368,-27.559944,-30.747187,-29.686604,-33.328568,-29.229063,-28.003313,-30.294712,-29.920908,-30.500446,-23.44542,-29.001635,-30.015787,-27.016394,-36.5555,-26.95423,-30.796772,-32.233154,-29.64209,-36.286545,-34.76716,-28.944334,-31.93218,-31.152193,-26.983902,-32.059868,-32.748474,-31.594442,-32.772396,-35.624187,-36.290047,-30.737728,-31.344398,-25.059036,-30.366224,-31.341537,-35.822266,-26.54422,-31.161222,-32.405167,-26.491413,-24.00861,-28.446339,-31.113764,-33.721424,-29.84981,-27.231808,-33.467873,-29.349688,-28.213455,-27.683311,-32.20861,-33.335907,-36.468384,-33.958775,-29.954348,-27.451815,-33.660374,-27.543694,-41.823174,-31.734228,-28.27898,-23.052032,-27.715183,-26.027637,-36.50777,-31.812601,-33.605686,-25.790987,-31.00539,-33.023468,-30.065601,-27.672668,-36.96684,-27.42123,-35.1184,-31.240124,-38.077797,-24.89833,-28.722641,-27.572384,-26.802534,-32.167675,-26.255919,-26.483547,-28.197025,-23.605896,-28.24004,-26.28894,-28.720728,-25.161755,-33.45818,-28.235014,-28.439613,-32.123314,-27.746016,-30.001772,-32.7838,-24.248661,-29.708138
-20.776636,-20.577118,-31.986816,-25.274572,-31.589504,-34.24383,-31.033146,-32.66212,-29.738672,-26.508638,-24.920101,-37.17689,-27.472683,-28.625063,-23.721617,-28.85061,-26.059162,-28.385723,-32.77018,-32.972378,-33.49669,-25.757278,-29.071428,-24.828934,-32.49216,-26.250565,-33.24639,-30.731974,-27.3978,-25.792057,-30.902319,-30.834532,-31.152178,-22.294376,-31.10454,-29.708942,-27.052767,-34.70873,-26.231224,-27.362965,-23.216946,-27.221066,-28.916183,-28.506363,-30.447483,-27.82782,-28.901434,-27.946375,-29.425316,-28.673285,-30.491346,-24.379662,-23.637325,-37.37008,-26.252556,-28.09407,-26.96148,-31.504295,-31.81331,-28.398657,-29.520847,-29.707743,-27.682978,-28.610544,-33.021393,-32.77004,-25.634945,-30.534897,-29.100754,-31.889793,-29.87056,-35.07543,-25.552254,-24.137094,-32.519684,-24.203566,-29.799953,-28.728867,-30.064621,-25.117115,-32.039566,-26.406662,-24.678102,-24.845314,-30.917618,-28.057972,-29.70705,-25.680103,-31.182262,-30.162642,-32.525024,-28.822618,-29.482948,-29.258125,-25.311916,-27.254833,-29.058489,-30.435015,-32.826782,-26.086792,-21.69237,-30.340822,-27.734764,-35.59323,-24.17957,-30.5182,-35.637253,-24.630524,-32.48678,-29.858555,-29.41698,-31.414963,-27.165346,-27.364044,-26.84127,-34.951294,-34.04066,-27.683508,-27.83153,-27.963896,-36.708366,-32.369446,-24.969318,-29.842777,-28.596678,-30.251781,-31.90345,-26.33848,-33.97731,-24.29418,-28.547234,-22.28709,-25.503479,-33.39073,-28.265299,-29.229237,-27.727394,-31.377874,-25.45737,-24.46916,-27.701454,-34.735893,-32.31168,-33.17659,-28.839031,-27.10431,-28.807388,-30.695763,-31.698107,-35.386314,-28.156412,-26.65213,-22.847027,-24.680794,-31.77786,-27.19318,-28.883127,-27.176771,-32.23272,-28.992777,-33.089355,-29.94929,-24.229996,-31.95698,-27.11284,-18.97894,-32.379078
-25.716175,-27.196129,-33.703907,-21.728916,-28.42554,-35.678986,-26.09386,-34.72993,-33.54865,-35.796246,-25.883183,-33.82588,-29.254814,-28.26934,-28.377613,-37.924305,-35.63619,-32.333138,-27.512981,-32.7332,-31.77474,-26.813175,-26.406708,-29.315863,-32.220886,-27.515305,-29.320642,-37.8012,-24.64478,-30.132118,-30.239603,-29.271154,-34.9317,-32.51837,-26.37356,-33.108994,-23.13594,-35.632744,-24.981323,-31.304783,-23.44591,-25.747494,-29.676325,-30.341215,-27.252651,-28.819244,-31.202353,-35.098007,-30.866585,-33.9895,-38.1969,-24.11095,-30.622246,-32.555355,-37.817825,-33.045197,-25.888117,-30.608252,-31.698467,-28.603027,-25.379765,-33.782146,-27.581963,-27.108383,-27.882183,-33.39409,-27.813442,-24.200714,-33.80935,-30.885141,-26.393843,-28.888851,-26.499401,-25.522003,-26.508778,-28.02839,-32.771187,-29.704714,-28.907215,-30.508347,-24.194912,-25.210087,-25.67546,-19.770828,-36.796238,-36.021538,-30.253103,-26.837852,-30.182802,-29.319637,-35.310177,-29.323051,-28.03179,-34.5744,-27.357706,-26.55143,-27.27058,-30.728104,-27.05246,-26.27734,-26.25113,-26.667774,-34.702267,-31.132374,-27.602455,-33.59572,-36.505795,-29.135532,-38.969963,-28.653513,-32.599552,-33.160576,-28.702068,-30.250597,-32.583164,-30.404823,-34.18776,-26.982061,-31.845789,-23.817215,-35.750286,-26.96382,-26.93343,-33.756332,-26.697374,-31.590336,-28.659523,-31.091244,-32.063244,-29.887682,-27.322102,-26.558811,-25.486261,-28.061613,-27.622757,-29.024616,-27.026133,-32.562325,-30.559507,-28.806107,-27.461712,-29.61335,-32.725594,-37.073925,-30.781023,-29.047436,-30.735285,-30.1145,-34.764046,-37.21856,-29.697626,-28.712929,-28.203033,-32.52925,-32.31594,-30.317234,-32.81853,-28.405119,-28.45697,-33.366043,-36.13763,-28.321018,-28.325537,-34.014355,-29.819046,-21.260899,-28.40789
