-23.549501,-31.532007,-25.108025,-22.147354,-30.081646,-18.02193,-30.010864,-29.002678,-24.791525,-29.876263,-25.501574,-29.556904,-25.795189,-28.32198,-17.152493,-25.00583,-26.667833,-26.081028,-22.934761,-21.964123,-28.3,-24.39238,-29.610441,-23.02251,-21.784838,-26.816784,-23.648735,-28.42116,-22.082129,-25.552525,-30.653755,-24.505962,-19.762135,-30.478245,-32.523182,-24.415981,-25.47077,-20.37199,-31.291367,-26.172401,-28.117813,-25.353664,-30.671555,-22.871532,-21.719517,-23.42612,-26.871244,-24.341488,-25.60724,-24.62683,-27.21111,-30.44137,-22.791,-22.42034,-23.201233,-33.380173,-25.845829,-28.20136,-26.523182,-29.140915,-23.977411,-24.750925,-24.33087,-23.795664,-29.981955,-21.1305,-22.61462,-22.159761,-23.50779,-23.189846,-23.371208,-26.111038,-26.445774,-28.340097,-30.611975,-25.865051,-29.09248,-27.88843,-21.641693,-25.58834,-26.042204,-17.077595,-25.302225,-21.410831,-28.795067,-24.264338,-28.531626,-24.895073,-32.97304,-21.1572,-18.135124,-29.542559,-24.854712,-20.525808,-26.419123,-30.448692,-23.172901,-28.706608,-23.990793,-28.61489,-26.959103,-28.449644,-21.201763,-21.907425,-0.60604286,-0.6602669,-0.6715851,-0.6443176,-0.55885506,-0.7453041,-0.67033195,-0.6493206,-0.6593857,-0.64979744,-0.4976883,-0.8097992,-9.721798,-23.412525,-27.167324,-23.961973,-25.148163,-26.231823,-22.521858,-26.809465
-25.658085,-28.58772,-25.472687,-22.238878,-25.75417,-24.151155,-26.616976,-30.413757,-34.203922,-25.538437,-22.720503,-21.147388,-27.977716,-27.402454,-25.396254,-23.643948,-24.317833,-24.837486,-22.508244,-21.546955,-29.605915,-26.073875,-25.321896,-18.279718,-29.044308,-21.400723,-24.175564,-24.836601,-30.639585,-24.96297,-28.596375,-28.721455,-23.54384,-25.059387,-25.899422,-22.37476,-25.042622,-21.581297,-26.183397,-27.94321,-28.814049,-21.557825,-25.84044,-25.756557,-26.637497,-21.538116,-26.238379,-23.128475,-30.21579,-24.44531,-23.445917,-29.821758,-22.55389,-23.242006,-26.337397,-27.147123,-21.6987,-25.09884,-25.85852,-34.151608,-30.89912,-26.793427,-24.447838,-25.50189,-27.332106,-21.417114,-30.533152,-25.449095,-30.202545,-29.500504,-23.685635,-22.42641,-27.802763,-26.605453,-20.648113,-25.220467,-28.922997,-24.748095,-21.855381,-23.639782,-24.194939,-18.83559,-28.875326,-22.79583,-28.05516,-27.907211,-29.103523,-25.77079,-25.27894,-19.097656,-21.975903,-26.602518,-25.95359,-21.37036,-25.396542,-26.767838,-21.483734,-29.86528,-25.865658,-24.822035,-29.539131,-26.805624,-20.867392,-23.156826,-40.708603,-36.08312,-27.944082,-29.393723,-43.605217,-35.249138,-36.721222,-36.557327,-31.079184,-36.745388,-35.88397,-32.084953,-13.766975,-23.63416,-29.107132,-26.980185,-25.43291,-29.142916,-26.25398,-27.4957
-33.829266,-27.598825,-28.026396,-22.014359,-27.369713,-30.523117,-24.5589,-24.497026,-31.972624,-23.784435,-26.486269,-21.88382,-26.822704,-29.374048,-24.033976,-25.14639,-22.268871,-27.309381,-23.808514,-25.356754,-29.885891,-27.364147,-27.244024,-21.881306,-30.015001,-24.687063,-30.330765,-23.739126,-24.998262,-22.067707,-25.21558,-26.498568,-22.895844,-27.397484,-22.232067,-26.451385,-25.798779,-25.235994,-22.935112,-31.180576,-24.377668,-29.432896,-26.505316,-22.340397,-24.785837,-27.598587,-32.461956,-24.651562,-26.45069,-25.948597,-23.425768,-28.49261,-26.196268,-27.327995,-28.147951,-29.458986,-20.483084,-27.651602,-26.71077,-27.486055,-24.93927,-23.083935,-25.274187,-22.63377,-29.740538,-25.725597,-33.998756,-25.988676,-30.060394,-23.864063,-28.086308,-27.621284,-24.222507,-25.64092,-24.131662,-22.293556,-31.625158,-28.794758,-25.961065,-24.137482,-27.034117,-26.617418,-25.790606,-23.403603,-24.302967,-25.327108,-27.60021,-27.584839,-22.835224,-22.764555,-22.560617,-26.264107,-32.482956,-22.356998,-31.130075,-22.382212,-20.981304,-29.991663,-21.175629,-24.77657,-25.180147,-28.917898,-22.08023,-23.39426,-36.9859,-35.249325,-30.250109,-30.530315,-35.874844,-34.359406,-37.22453,-40.79547,-32.980255,-34.35885,-32.42723,-30.202501,-17.838026,-25.515734,-24.528324,-24.661968,-33.005272,-28.440811,-27.962416,-28.923557
-32.875896,-28.49779,-22.756777,-21.212723,-25.687057,-24.87595,-28.828072,-21.69556,-27.513054,-28.026953,-23.647083,-21.303574,-25.891415,-27.385693,-25.780813,-26.241598,-21.996462,-34.275997,-28.944208,-30.631184,-26.437057,-33.771805,-28.474508,-26.791885,-26.836617,-20.849918,-26.140505,-23.456081,-26.13144,-25.442682,-24.619953,-20.971247,-20.191975,-30.797596,-26.507809,-20.078354,-23.203196,-26.854609,-27.259872,-33.16992,-22.04506,-26.477213,-26.4745,-25.256884,-25.470484,-24.909914,-36.845554,-28.64025,-25.789604,-22.073532,-19.396847,-30.24683,-31.412077,-32.023125,-21.880213,-24.56882,-23.76027,-23.18167,-29.877375,-23.766394,-21.303314,-23.93565,-24.956718,-24.131908,-28.287794,-23.53057,-29.376945,-23.481033,-29.722845,-17.913483,-32.23961,-23.140049,-25.338411,-28.433432,-27.7067,-21.4948,-28.417881,-26.713848,-23.83464,-31.409313,-24.285376,-25.834448,-24.191097,-23.853317,-21.981518,-24.615593,-25.89438,-24.28315,-25.308756,-24.36491,-23.197468,-24.3895,-30.441256,-19.792461,-24.322235,-24.264118,-22.781406,-30.75075,-17.003958,-23.151321,-27.503643,-22.665886,-22.201733,-25.54352,-41.049385,-31.689533,-33.769417,-30.55034,-33.67782,-31.994583,-36.98617,-40.199883,-32.766308,-36.59379,-30.570854,-33.586784,-21.499048,-27.891836,-21.424648,-26.685444,-30.121254,-24.863096,-24.81478,-22.885193
-30.29686,-26.53451,-21.549294,-28.641897,-26.05904,-29.37829,-29.317247,-27.125704,-28.642998,-27.796053,-22.468433,-23.354862,-23.449606,-36.08183,-30.709827,-24.572426,-20.89228,-31.802284,-22.878397,-33.99105,-25.696861,-28.192198,-28.847591,-23.33548,-23.202232,-20.407845,-27.229836,-25.2455,-21.161625,-25.616995,-22.859026,-24.489664,-25.034294,-27.251156,-28.637611,-22.642328,-30.496283,-30.939535,-28.826824,-26.578869,-30.72815,-23.050776,-30.205162,-31.271376,-23.096727,-23.028728,-33.14395,-24.55831,-26.854729,-26.315628,-22.804852,-25.718452,-22.808441,-31.593868,-22.042257,-25.732988,-31.423775,-24.257793,-33.2854,-20.673344,-20.60512,-22.140295,-28.400898,-19.989052,-22.256214,-29.282095,-23.18059,-23.630278,-27.460228,-20.108927,-28.02489,-26.041344,-29.54871,-27.434103,-33.20597,-23.884912,-23.757954,-26.872242,-23.208912,-30.781809,-24.597221,-28.685865,-23.54959,-23.40107,-27.332745,-27.576967,-32.410713,-22.635014,-25.836752,-25.20876,-27.861507,-21.973595,-32.093243,-25.576082,-23.218729,-28.860746,-25.294073,-28.31737,-20.200874,-22.935118,-23.507515,-24.135916,-23.905935,-24.375336,-38.270767,-32.086975,-35.556404,-34.788437,-35.17546,-35.390644,-39.189297,-40.9313,-31.018053,-41.611954,-29.629969,-35.237907,-22.86817,-25.328611,-25.36901,-25.256546,-23.754637,-25.766117,-28.106491,-23.292564
-32.528675,-23.6868,-29.198395,-30.610203,-27.672913,-27.966848,-34.615036,-26.015676,-27.901484,-22.6062,-22.230215,-28.888405,-19.559118,-36.307667,-29.338255,-26.531813,-16.167633,-23.41143,-20.637691,-26.462961,-23.753304,-26.259342,-30.142378,-23.311172,-25.377062,-25.177671,-23.72184,-23.435726,-23.9897,-26.679848,-25.23308,-22.112564,-29.865135,-26.013397,-24.441168,-30.347364,-24.888248,-29.089056,-25.286346,-29.511402,-27.625578,-23.02082,-30.899431,-27.274202,-25.078072,-24.039627,-25.679142,-27.856377,-30.062649,-28.171316,-22.141832,-25.621523,-20.472475,-25.319382,-20.003708,-21.760838,-24.71616,-30.51684,-30.620731,-25.000834,-24.645203,-21.485283,-27.964527,-17.801851,-20.068272,-22.042492,-20.594048,-25.33523,-25.681,-19.301702,-24.752193,-26.583344,-24.214647,-26.712242,-25.438316,-24.798273,-24.62157,-35.372597,-25.490517,-24.30191,-28.128235,-31.965324,-27.549225,-24.434494,-29.473152,-32.619583,-24.528109,-20.199244,-21.430172,-23.313492,-24.065615,-20.077765,-31.600325,-27.650293,-24.544004,-31.641554,-27.897854,-26.427599,-28.511116,-24.408447,-27.654669,-28.652142,-22.630629,-29.258905,-37.67151,-35.75858,-36.74128,-28.354963,-37.752563,-32.605488,-35.282074,-40.02838,-29.231537,-44.20115,-28.416992,-34.61749,-18.372478,-26.040543,-26.688053,-24.582045,-22.573158,-25.346487,-30.589718,-22.663696
-28.67179,-22.66848,-28.51432,-25.554388,-27.238485,-28.535997,-33.50362,-29.872013,-27.178598,-18.394093,-24.690216,-28.051933,-17.898436,-33.905033,-24.860657,-29.791187,-18.484034,-23.197922,-22.864447,-25.989325,-26.417645,-29.872877,-25.759476,-20.97892,-25.043047,-29.423698,-21.489727,-21.429903,-27.089918,-23.531158,-23.31848,-23.534117,-23.599274,-24.387642,-24.088005,-20.389093,-30.264744,-23.580437,-27.172241,-29.583399,-24.522524,-28.887592,-32.593956,-27.779455,-23.717909,-19.905243,-23.533619,-30.402246,-27.227045,-23.759935,-26.38381,-32.192482,-26.190989,-24.537699,-21.969011,-27.227531,-24.177586,-27.933859,-30.265886,-29.04194,-25.254612,-19.38055,-27.718725,-22.977402,-20.191895,-22.958282,-24.181128,-23.580523,-29.83566,-23.815022,-30.57875,-29.057972,-21.39776,-30.399778,-23.751652,-26.445621,-27.368093,-27.19565,-23.127733,-23.263853,-27.422478,-27.96318,-25.138557,-21.02481,-26.909363,-28.20211,-20.650488,-23.602232,-20.700985,-23.278881,-20.657402,-22.567825,-23.930567,-24.571419,-23.903618,-28.616407,-26.444391,-24.800747,-25.517416,-19.516268,-29.946245,-31.684162,-24.850094,-26.38899,-39.682747,-34.501057,-33.133614,-28.752934,-42.18771,-27.464926,-33.286983,-37.007057,-29.062248,-41.978493,-33.42556,-31.083044,-16.21653,-24.781757,-20.838074,-24.848803,-25.333275,-22.922672,-29.231583,-21.021467
-25.493685,-24.98733,-26.951775,-24.695389,-29.37708,-24.662487,-29.955555,-26.465286,-21.945517,-20.34979,-26.988934,-23.500296,-25.155079,-25.200142,-29.168127,-35.540863,-28.174217,-27.932898,-23.876873,-23.504784,-27.146822,-29.450006,-23.405266,-28.07726,-22.719559,-25.706161,-25.273836,-25.719196,-23.343418,-25.893261,-30.602594,-20.848019,-24.213552,-21.153465,-27.033884,-19.778263,-30.024498,-19.455017,-33.22101,-26.062225,-29.494267,-27.227875,-27.878925,-25.289211,-22.59708,-21.841118,-24.734043,-25.472614,-26.031801,-25.944693,-22.632416,-28.649834,-30.596245,-24.374622,-26.126406,-28.709965,-25.462305,-27.836456,-25.0566,-30.049389,-23.213573,-20.37601,-26.781467,-25.579308,-21.089214,-25.537691,-25.678541,-29.255861,-24.507393,-30.84654,-36.647095,-27.575407,-23.333725,-31.537579,-21.149574,-25.334354,-26.920181,-31.497486,-28.722616,-26.77101,-25.072695,-29.15538,-24.105719,-22.491898,-28.642164,-25.936893,-22.199783,-26.25273,-26.371338,-21.60522,-22.297417,-27.05084,-21.24125,-22.278946,-27.797426,-31.396852,-22.39695,-23.971424,-27.270374,-20.285332,-31.252766,-27.336514,-28.535238,-23.955193,-37.27957,-38.74662,-35.001186,-33.82153,-42.846672,-26.579798,-38.409706,-37.8854,-34.74192,-41.07264,-34.71733,-28.322277,-22.90023,-26.013597,-19.841639,-20.12905,-24.346804,-26.489767,-27.438543,-27.85995
-25.810877,-25.846186,-23.242203,-24.183102,-30.411587,-20.139221,-21.852234,-22.514423,-23.003769,-22.876541,-23.946163,-19.178465,-30.666658,-23.488997,-29.048512,-30.26353,-28.030613,-24.089355,-22.436575,-24.466522,-26.983845,-28.563496,-26.37939,-28.205086,-26.807116,-19.93856,-25.682203,-28.157087,-25.7138,-32.626877,-28.100525,-22.171413,-25.473757,-28.35026,-25.340668,-24.17353,-21.723806,-18.638725,-27.952019,-28.04254,-28.468851,-25.469967,-30.985308,-23.468765,-24.789928,-29.492424,-26.688017,-24.249884,-21.404243,-30.730833,-19.121376,-24.049568,-30.21142,-21.294708,-24.114214,-34.058464,-21.444412,-32.592037,-18.240738,-33.513454,-18.4083,-24.629074,-27.033264,-24.233095,-25.446049,-23.151558,-30.558647,-25.33426,-19.502394,-23.60002,-29.939583,-22.258144,-22.136597,-21.259521,-24.894894,-21.056992,-29.667416,-25.36401,-23.079393,-22.908047,-28.278795,-29.605719,-27.282753,-20.805248,-27.005974,-27.725216,-24.393293,-20.749355,-23.631147,-22.474049,-26.990257,-24.223099,-23.683577,-22.343212,-24.279226,-27.364513,-23.484125,-24.355795,-22.735733,-22.179844,-19.832598,-24.506844,-21.508099,-24.579372,-31.465334,-30.046284,-34.141163,-39.146824,-42.31271,-29.022717,-31.057186,-34.35847,-32.179447,-45.09285,-27.38056,-32.59431,-21.295809,-28.45489,-19.606094,-22.56547,-22.798466,-31.740757,-29.24707,-30.174284
-31.99003,-28.028446,-20.026188,-28.78606,-30.788776,-25.676777,-23.146519,-28.764088,-21.938194,-25.734995,-26.45599,-23.877735,-30.249197,-28.345028,-26.847935,-22.376278,-22.807686,-32.006718,-25.670366,-32.89705,-26.437561,-25.333115,-25.769682,-24.714075,-30.090258,-24.074875,-29.396399,-30.148924,-31.969833,-29.434114,-21.389565,-29.676231,-27.391457,-29.763937,-23.657093,-23.699776,-22.334679,-22.188482,-24.325993,-33.68009,-26.406178,-28.31471,-33.50363,-22.326826,-28.063442,-25.476576,-21.79856,-30.698198,-24.91415,-31.56285,-22.985481,-31.065714,-31.3998,-21.87753,-24.286373,-29.278374,-23.576965,-34.441956,-22.11301,-30.857918,-24.368782,-31.757545,-26.369493,-27.194942,-22.92593,-32.256393,-26.92561,-26.086597,-25.331993,-20.106453,-24.70842,-23.338493,-27.00009,-25.922794,-28.046154,-24.257845,-24.64727,-26.203438,-24.97972,-20.72247,-31.926373,-24.958473,-22.621967,-25.285397,-22.839035,-27.431408,-31.755993,-21.81316,-25.221434,-24.797756,-31.856562,-25.598848,-24.448214,-23.198421,-26.936796,-25.665674,-28.65831,-20.391626,-21.250465,-21.564217,-21.12994,-20.437458,-22.826506,-26.608,-30.39228,-30.286882,-33.29118,-37.22617,-40.059486,-35.52146,-30.114994,-38.072273,-37.557194,-38.214428,-28.36129,-36.36567,-21.07213,-28.03471,-23.95306,-27.154808,-25.539448,-34.20594,-29.676886,-25.43407
