-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-20.262272,-10.005636,-11.698296,-18.291798,-19.217178,-18.230011,-16.658691,-12.5926,-14.894394,-27.476053,-16.98994,-16.976547,-19.193363,-11.665226,-10.446119,-19.920921,-18.362522,-14.523878,-18.325012,-20.339088,-21.6123,-26.022348,-31.217361,-22.316706,-20.72586,-23.233004,-26.619133,-29.791403,-23.095575,-23.101608,-19.693527,-26.432158,-21.577904,-24.196209,-26.151913,-21.864845,-22.690079,-21.128471,-24.029135,-21.342148,-23.057922,-24.26581,-28.601925,-26.893053,-21.631687,-24.139965,-24.883125,-26.412958,-30.418692,-20.90798,-21.313065,-23.360699,-19.52972,-23.678143,-22.932371,-20.427832,-20.453941,-17.702833,-21.817417,-24.430595,-27.72338,-26.480263,-24.699411,-23.291374,-25.594065,-22.76223,-22.112059,-26.409153,-22.817982,-23.350632,-24.284819,-25.064964,-21.646063,-24.461712,-25.808138,-21.042068,-21.47688,-19.757074,-23.69466,-22.675213,-20.086084,-25.349672,-21.096832,-21.326433,-23.83354,-22.825266,-19.875364,-21.7248,-20.753244,-20.410872,-21.513107,-23.115667,-23.610428,-21.8003,-17.906063,-18.604595,-17.192535,-16.400436,-17.132278,-17.200335,-17.784897,-16.786076,-16.105629,-17.700653,-16.592678,-15.246513,-16.003706,-16.11346,-18.353382,-16.019903,-15.402538,-17.897522,-18.440075,-18.227499,-16.6673,-16.083466,-16.387901,-15.610744,-15.521826,-17.10067,-17.8159,-12.431141,-2.4173203,0.0,-0.43462563,-0.4453888,-0.4453926,-0.39834785,-0.44003487,-3.2240849,-4.0759773,-3.9672165,-3.9672165,-3.886921,-3.1300163
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-21.364956,-13.391697,-18.223494,-32.920296,-41.55735,-25.571041,-21.067043,-12.563269,-14.390385,-28.425491,-20.54285,-16.90487,-18.696117,-17.196007,-17.204231,-21.994987,-20.084164,-17.188202,-21.252066,-20.687008,-27.873028,-34.128613,-34.31171,-33.65485,-29.278131,-31.840948,-31.721966,-27.343044,-22.725155,-22.932625,-26.212818,-29.774426,-25.769226,-26.517492,-24.01968,-26.831785,-34.76988,-29.523563,-28.970398,-29.637342,-31.661703,-28.467228,-27.147987,-33.052475,-29.757462,-29.258083,-31.140287,-29.191917,-30.362415,-26.31791,-26.12854,-30.67553,-27.66297,-30.799126,-35.82229,-32.04055,-29.855345,-30.90072,-33.050148,-27.222057,-27.3779,-34.436337,-35.695114,-37.972637,-34.392742,-35.331715,-37.678253,-31.678347,-30.173279,-29.996319,-30.759914,-29.337791,-30.963755,-34.34965,-33.829834,-28.235767,-28.78778,-29.228561,-32.87433,-32.13673,-30.785826,-30.737867,-35.56127,-36.739315,-33.92148,-32.58003,-32.07563,-36.50861,-29.960411,-26.51603,-24.680744,-31.260258,-32.73378,-30.985023,-28.593033,-32.219078,-29.047743,-28.838602,-26.835512,-28.037918,-34.51572,-32.051018,-30.894222,-25.459972,-29.139362,-30.791027,-29.78734,-32.537804,-31.920084,-32.519253,-31.222858,-32.572746,-36.854836,-33.315887,-30.966547,-35.408806,-34.710724,-33.210186,-34.542835,-36.868298,-30.094013,-20.599884,-13.623064,-18.681679,-55.070755,-80.0,-80.0,-41.68154,-19.407253,-18.872442,-37.542004,-80.0,-80.0,-40.808807,-14.052965
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-24.486294,-16.816261,-19.917744,-32.44178,-40.34999,-33.296177,-21.250938,-14.444017,-15.458996,-22.341068,-16.965637,-16.9493,-26.209202,-20.245913,-18.847446,-24.715446,-24.486654,-20.469366,-26.32162,-27.3167,-30.955147,-31.75666,-35.378525,-34.53334,-32.310135,-29.667744,-27.46251,-27.37874,-26.687634,-31.215345,-32.566784,-31.566175,-25.367088,-26.45482,-24.83942,-26.11487,-26.561882,-26.6905,-36.30558,-35.29027,-33.055676,-29.67295,-29.380058,-31.44047,-32.27409,-35.21129,-34.64699,-32.852455,-36.496334,-28.592432,-30.737118,-37.488037,-36.98306,-35.064342,-34.674313,-31.863457,-35.7969,-38.132317,-29.802387,-29.573994,-32.090828,-32.212475,-38.929173,-39.142876,-36.808086,-31.59397,-33.834885,-42.710236,-36.856297,-32.92273,-25.841389,-28.783518,-36.409985,-37.29359,-35.29867,-33.928272,-36.92603,-33.37295,-31.791388,-32.403107,-29.745872,-34.17001,-32.911423,-37.178642,-37.39112,-41.72505,-38.138676,-38.610836,-33.472782,-32.11289,-28.459633,-32.01777,-35.618828,-28.962597,-27.82293,-30.393326,-29.010414,-31.699131,-30.470387,-29.95668,-32.785427,-29.437286,-25.321255,-24.091515,-29.267443,-31.036472,-33.86973,-33.428566,-37.405575,-36.069386,-36.34505,-32.641594,-30.626053,-32.88664,-28.427874,-30.571043,-32.19241,-35.03867,-33.90339,-32.327915,-28.720634,-26.024973,-25.542524,-26.511292,-56.152676,-80.0,-80.0,-42.932602,-24.785948,-24.279226,-39.13531,-80.0,-80.0,-41.781284,-19.354753
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-27.561195,-20.658386,-25.850893,-36.236675,-35.552418,-30.463037,-24.570713,-19.486467,-21.934565,-18.002138,-16.39888,-21.727726,-26.038288,-16.985186,-14.168997,-17.302933,-23.578758,-22.727478,-31.362198,-28.697016,-25.676054,-30.623512,-41.515034,-35.3411,-35.449146,-31.49463,-28.333145,-27.717922,-27.065147,-30.802826,-33.011986,-28.13968,-26.038704,-23.914837,-24.390923,-28.86649,-25.61286,-28.303392,-27.955841,-32.350643,-30.424738,-28.161453,-30.136421,-32.543262,-33.127705,-37.003994,-36.46926,-38.429195,-37.85579,-32.88213,-35.430893,-34.391468,-32.218433,-33.29769,-32.850346,-29.734976,-32.805344,-35.227264,-29.475973,-31.07272,-33.70927,-36.900864,-40.680458,-32.74215,-28.679525,-31.846798,-29.7718,-37.528046,-34.834377,-29.680336,-26.78905,-26.265615,-30.58556,-36.8663,-33.854786,-40.33851,-39.106087,-36.67739,-29.932365,-27.256666,-30.45469,-27.295681,-24.675446,-27.228048,-31.945835,-37.680058,-36.985855,-40.893764,-32.25081,-29.033382,-31.52723,-33.94994,-30.914854,-29.602072,-27.64607,-25.144505,-28.34232,-30.144579,-31.904478,-31.168976,-27.635431,-26.454006,-25.105295,-25.746119,-27.173504,-33.466476,-32.743877,-34.171192,-32.402637,-36.041176,-34.307507,-25.805824,-26.570955,-31.16542,-27.063465,-31.553505,-31.22438,-38.608566,-36.247322,-29.451046,-25.750504,-28.27192,-25.434093,-32.47728,-56.95729,-80.0,-80.0,-43.93731,-27.188139,-26.716509,-40.59005,-80.0,-80.0,-42.405388,-21.802856
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-30.62458,-25.01696,-27.61422,-34.169506,-32.551525,-27.959476,-22.894178,-22.485796,-26.741615,-24.237621,-20.406954,-26.561075,-29.40231,-21.353113,-18.82087,-16.770187,-16.631529,-20.089176,-28.938616,-27.766548,-25.513952,-32.60099,-39.39222,-34.97449,-38.269405,-34.65133,-30.989515,-27.572151,-31.078327,-32.567265,-29.870628,-27.735195,-29.113583,-27.470648,-26.668947,-31.468777,-30.439432,-28.057194,-23.172548,-26.048986,-29.992931,-27.483202,-32.72326,-30.034807,-33.762157,-33.03717,-35.742958,-30.290554,-28.273794,-29.376411,-36.417343,-34.64205,-29.881775,-27.779634,-26.581205,-29.84997,-33.63886,-33.46531,-33.34254,-32.174984,-30.697536,-32.097404,-34.75416,-28.463839,-24.203672,-26.381462,-27.88856,-28.658653,-31.496069,-32.934105,-32.856644,-26.844503,-28.719696,-31.323174,-29.980843,-33.161804,-31.895424,-36.604496,-32.97165,-27.469017,-30.688503,-27.26702,-26.254519,-28.59623,-32.830612,-40.059494,-36.758232,-31.851507,-32.746826,-32.339634,-36.397465,-31.052816,-33.1177,-31.48887,-31.692684,-26.027056,-28.852026,-30.893503,-30.383656,-27.51867,-27.869455,-34.430737,-32.484848,-33.301304,-30.744371,-30.79502,-32.600018,-28.532127,-26.671741,-28.714117,-31.899088,-25.25787,-25.441978,-28.65141,-26.98692,-28.902943,-31.780506,-39.794777,-34.452873,-30.554869,-24.960464,-24.109715,-26.95364,-38.88529,-58.12786,-80.0,-80.0,-45.271416,-29.1902,-28.673817,-42.388973,-80.0,-80.0,-43.29984,-23.81967
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-33.37555,-29.65831,-30.270718,-31.757265,-38.22447,-33.652107,-25.493505,-29.487268,-29.309408,-25.726555,-21.372599,-24.86573,-35.817047,-32.648026,-29.514383,-20.953506,-20.103504,-21.546383,-25.933743,-26.206562,-29.827446,-36.248714,-32.98328,-31.018196,-38.33652,-36.680977,-27.85437,-29.710125,-31.700968,-33.34319,-35.091446,-32.699688,-27.868866,-32.7225,-33.32205,-32.12982,-34.157425,-31.596176,-25.342522,-24.809895,-31.752672,-28.339779,-30.615276,-32.91149,-30.207558,-30.467793,-33.413498,-29.97718,-28.696892,-29.883646,-36.641113,-31.368517,-31.11013,-31.570307,-31.025494,-31.851482,-30.015942,-29.61067,-31.996796,-30.136187,-32.56716,-30.72904,-30.667604,-31.222294,-27.936096,-30.505608,-29.254715,-28.696707,-38.388363,-40.83115,-29.743689,-24.76142,-28.496782,-28.710793,-28.923006,-30.147789,-30.797949,-33.63146,-30.595724,-27.798912,-32.25271,-34.24574,-38.923508,-36.68235,-33.90029,-41.326733,-33.264618,-28.530954,-30.401014,-32.972866,-30.270098,-25.843391,-30.933773,-28.542004,-26.90842,-28.947487,-32.548374,-36.073433,-30.103725,-31.415695,-34.689674,-39.133064,-32.534912,-33.63238,-33.046906,-28.886267,-34.604202,-27.71379,-29.722958,-27.34072,-28.350307,-32.79072,-30.152794,-32.234024,-29.757145,-30.727121,-30.107763,-29.011988,-29.96184,-33.359367,-27.846813,-26.609577,-27.968575,-44.335785,-60.09449,-80.0,-80.0,-47.25255,-31.10871,-30.64169,-44.707664,-80.0,-80.0,-44.82869,-25.765144
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-33.697273,-26.375036,-28.483955,-36.70207,-42.12169,-34.56649,-28.178476,-30.987036,-28.704157,-23.36716,-22.50967,-28.828846,-35.395412,-33.18319,-23.118858,-21.713821,-23.642433,-21.33868,-25.007566,-30.848486,-33.137554,-33.267323,-31.517138,-28.236622,-33.953674,-30.30474,-26.885025,-29.231213,-28.267942,-36.24176,-32.308556,-30.868982,-27.482021,-30.555794,-32.687035,-27.389519,-28.409193,-34.03325,-33.86829,-26.713783,-31.79543,-31.477942,-28.522165,-33.99289,-28.615612,-29.40009,-30.830547,-28.771461,-31.004084,-31.44985,-29.080584,-28.679836,-27.052183,-29.386757,-28.63384,-31.09813,-30.016565,-31.194223,-29.999594,-34.26421,-32.030655,-24.286898,-26.121614,-34.715015,-33.086967,-30.199312,-24.803648,-29.315636,-33.99219,-29.396332,-28.66483,-28.786152,-28.005074,-26.638384,-30.278355,-35.196926,-35.00373,-33.676373,-29.721052,-29.525303,-28.953697,-32.41374,-39.627987,-36.971706,-33.5046,-35.34247,-30.241262,-32.056488,-31.760876,-34.787487,-26.805086,-24.11395,-27.533913,-22.811747,-22.856258,-29.558535,-29.98294,-29.362278,-33.65912,-33.701416,-31.127773,-32.333206,-29.013216,-29.335548,-28.378914,-24.86993,-28.808933,-28.12329,-29.127224,-29.303112,-28.160301,-33.72657,-33.412228,-33.662292,-28.624668,-31.348946,-30.042522,-25.957596,-23.710741,-24.493824,-25.066181,-24.511082,-27.548462,-41.645317,-61.49395,-80.0,-80.0,-48.28923,-31.888388,-31.374527,-45.726204,-80.0,-80.0,-45.552673,-26.585236
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-35.36378,-27.608234,-32.418987,-37.26156,-38.159843,-40.911964,-35.46338,-33.694485,-34.266876,-34.95485,-28.167915,-31.10609,-37.754017,-34.222782,-23.845592,-20.479227,-19.358532,-22.491888,-34.485935,-34.05629,-31.532604,-35.48024,-32.631893,-31.909145,-38.41298,-31.704226,-26.79691,-24.952312,-27.83707,-36.926865,-31.62374,-33.8082,-31.05063,-31.399406,-34.23959,-31.662918,-33.03106,-34.891247,-32.571823,-26.568663,-31.12791,-33.342575,-26.691635,-30.233551,-33.727085,-31.020374,-25.633434,-26.344711,-30.973078,-40.282722,-33.055214,-33.84778,-30.26871,-35.3051,-30.54435,-28.522543,-29.652588,-27.795715,-29.007017,-29.440653,-27.616352,-23.43025,-26.040928,-34.65073,-35.724617,-28.723816,-26.423594,-27.909042,-30.029543,-29.622803,-32.701126,-40.79979,-30.398941,-28.462893,-33.02664,-42.372208,-41.39093,-34.111046,-38.620815,-43.156357,-33.57977,-29.316504,-37.477608,-36.22692,-35.22908,-41.93205,-34.98867,-36.8858,-35.30578,-34.767357,-30.599184,-29.861387,-29.959658,-22.96179,-23.97956,-31.73193,-28.313986,-27.728836,-32.311455,-35.265358,-27.496578,-29.76976,-32.888103,-32.239014,-31.36524,-28.247145,-29.273531,-33.878216,-33.777287,-32.180775,-31.147707,-26.446987,-27.336712,-34.23912,-29.922174,-28.267363,-31.516916,-29.565758,-29.435812,-29.72511,-31.590248,-26.562696,-32.16689,-48.479378,-64.71685,-80.0,-80.0,-50.50007,-33.784603,-33.31208,-47.63594,-80.0,-80.0,-47.699562,-28.50924
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-37.047382,-28.465357,-29.512844,-38.108376,-36.019188,-34.244667,-35.507248,-33.939213,-33.329327,-30.122768,-27.486858,-29.665459,-33.290382,-32.505436,-28.032526,-20.97398,-17.971111,-23.469505,-34.606625,-31.66547,-35.783485,-36.22074,-35.883904,-38.52549,-40.21109,-33.063267,-28.79456,-23.884924,-29.583857,-29.028282,-31.55464,-32.14287,-32.21344,-31.563177,-31.215519,-26.13889,-24.448792,-27.975256,-28.452614,-24.04422,-30.520178,-32.120224,-25.104774,-30.221851,-38.058434,-31.153168,-27.144539,-29.339764,-29.372122,-36.630795,-34.884243,-32.78015,-31.789967,-34.909603,-32.888,-25.57275,-27.54766,-30.330736,-31.396255,-28.069538,-29.765776,-27.640182,-27.739805,-32.636963,-34.37185,-24.680708,-24.40306,-26.99087,-32.632877,-33.236526,-34.778355,-33.20038,-35.61833,-35.080536,-33.907215,-35.003384,-34.651997,-30.96302,-34.402412,-31.4172,-28.228424,-28.227167,-34.19723,-30.902325,-31.676533,-36.8269,-35.50209,-35.938644,-33.243084,-26.315952,-24.915009,-29.156319,-29.410078,-24.23373,-25.573486,-33.898575,-34.80966,-30.234064,-30.363827,-30.516382,-26.512075,-27.365685,-27.825619,-27.672771,-27.597572,-31.95654,-34.06755,-31.604128,-30.814701,-30.747318,-30.904402,-26.179379,-25.671612,-30.610298,-31.962069,-26.37997,-29.07188,-28.770905,-35.41519,-39.00901,-33.017258,-30.754866,-34.777184,-46.91159,-66.77394,-80.0,-80.0,-50.719704,-33.955376,-33.44758,-47.617435,-80.0,-80.0,-48.16726,-28.736973
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-42.41134,-35.503525,-34.243744,-38.585346,-34.362152,-36.62568,-30.995205,-28.926628,-32.2518,-33.230793,-29.978342,-34.930912,-34.59207,-37.027073,-30.16362,-26.586458,-27.702332,-26.938564,-32.086025,-33.366272,-32.18467,-38.87037,-33.223694,-31.897469,-35.79136,-28.226686,-27.096228,-30.0011,-28.925674,-31.081392,-30.566956,-30.032152,-28.710762,-31.95307,-36.744236,-28.785656,-22.796686,-24.122366,-26.943962,-27.778816,-29.994661,-30.78746,-26.868114,-29.99935,-36.286972,-35.056152,-29.380524,-26.147278,-29.374315,-28.978203,-29.290985,-31.284672,-33.356644,-37.118267,-31.70241,-29.829334,-29.237421,-33.913086,-31.561045,-27.841772,-29.510729,-28.1234,-28.471687,-33.797745,-33.417267,-26.02902,-24.461338,-27.904324,-37.640774,-30.344875,-29.92867,-35.391315,-38.78161,-32.08551,-30.430508,-31.82859,-34.18128,-30.211485,-34.201904,-32.134754,-29.92907,-35.062614,-37.219913,-32.439507,-33.155293,-36.79019,-36.373886,-35.517204,-36.4716,-26.695364,-24.799412,-32.308086,-28.317785,-24.013542,-23.4033,-28.540466,-34.24222,-30.714155,-30.425222,-30.607786,-34.579887,-39.579235,-33.02386,-31.872843,-28.980278,-29.247982,-31.516283,-26.28459,-24.374866,-27.524124,-30.432528,-32.11879,-28.659637,-28.80746,-39.085106,-32.380917,-26.751202,-26.743248,-31.537096,-34.49095,-34.25063,-35.83451,-37.399517,-46.43357,-70.94527,-80.0,-80.0,-52.238106,-35.57574,-35.09143,-49.154373,-80.0,-80.0,-50.049194,-30.392094
