-21.85553,-23.001677,-25.534496,-25.295786,-21.450039,-23.247684,-30.282234,-2.0019188,-2.8115788,-2.414032,-2.8144417,-3.207611,-2.8939648,-2.6957283,-2.7692108,-2.6221714,-27.052559,-31.64637,-21.886967,-32.10367,-25.234634,-27.291922,-23.205761,-28.656967,-26.46808,-22.871597,-22.071323,-17.067385,-20.994774,-24.488405,-21.717556,-25.686544,-21.064339,-23.627647,-22.537107,-29.75784,-24.752796,-29.34784,-29.632187,-26.368183,-25.338327,-29.600565,-27.660072,-27.159351,-24.280493,-25.659153,-16.571053,-25.108711,-21.304731,-22.619751,-21.223923,-34.17041,-25.475225,-29.518871,-20.366526,-22.24302,-24.980495,-24.56673,-20.199837,-23.990948,-31.348162,-22.76894,-28.655449,-20.417057,-31.585648,-26.59295,-27.17104,-19.496857,-25.380333,-26.185986,-26.042353,-23.665005,-26.900372,-29.713285,-15.490404,-20.959612,-25.619774,-21.782635,-22.168177,-23.035358,-27.628387,-36.094276,-21.507221,-20.632748,-23.320667,-21.889334,-28.65963
-21.650753,-25.984015,-22.02299,-25.86861,-20.619549,-23.343933,-34.511517,-16.090199,-35.816093,-28.624825,-30.678003,-26.700302,-34.99545,-34.30859,-29.517788,-22.538002,-20.960905,-25.046944,-22.200172,-29.363167,-21.27554,-20.611876,-22.220182,-23.85017,-26.605824,-22.291828,-20.823612,-15.596109,-29.520077,-22.799633,-23.39479,-28.557735,-24.029572,-27.499313,-17.194427,-23.456177,-25.550575,-26.728588,-29.565311,-19.434683,-27.216705,-23.008535,-21.44252,-27.10705,-23.951218,-23.887197,-20.595291,-26.628582,-18.415821,-27.78212,-24.076588,-28.04927,-26.02806,-20.882017,-23.55035,-24.648314,-20.395393,-21.770554,-21.723131,-23.19059,-24.10815,-19.20897,-22.852383,-22.732025,-28.306704,-26.751385,-25.816978,-21.165642,-30.011196,-22.166763,-24.211283,-24.25367,-21.859486,-23.821835,-22.434969,-27.271193,-22.858791,-22.019957,-26.53559,-21.942078,-24.688463,-32.639,-22.143715,-23.440403,-21.692661,-21.26487,-25.885181
-25.685028,-26.565372,-22.626554,-22.540346,-21.182726,-27.833347,-29.091206,-20.728065,-35.521156,-30.80887,-35.585068,-25.324718,-28.821308,-28.10801,-30.790428,-25.780863,-17.965538,-20.171677,-26.982874,-27.709534,-22.62997,-21.609585,-24.45449,-21.142176,-25.319527,-25.135242,-21.813322,-20.03857,-25.943428,-25.894724,-25.434353,-30.268732,-22.686844,-26.961124,-19.85771,-24.515434,-26.22754,-29.98833,-30.641434,-21.400475,-26.336182,-24.547413,-23.831493,-27.51318,-28.8695,-20.841953,-21.431059,-24.626343,-26.029173,-28.011301,-26.882263,-32.298508,-26.279669,-21.522993,-24.667294,-25.89962,-18.502262,-23.298895,-22.809196,-24.34153,-20.488667,-19.795311,-21.679916,-25.339067,-22.076778,-26.409506,-31.602875,-20.579659,-27.003311,-27.026037,-22.738022,-21.955204,-19.826275,-22.890377,-20.710884,-28.78312,-27.103207,-23.520466,-22.047615,-23.52213,-25.5516,-21.956177,-19.153532,-23.674522,-22.827833,-23.813831,-28.470842
-25.773048,-25.806252,-23.313581,-23.451408,-23.554848,-35.335304,-29.61794,-24.324791,-36.83781,-30.452,-30.830433,-26.893316,-25.290104,-23.153374,-25.733305,-29.35475,-20.169361,-23.830933,-29.369995,-23.937727,-29.45004,-25.97737,-25.485697,-20.291252,-28.110395,-26.193903,-20.442974,-30.938948,-24.472881,-26.195229,-22.73973,-36.49753,-29.092682,-28.450998,-22.05488,-19.821247,-26.832783,-24.876574,-28.592216,-23.927305,-20.528511,-21.194462,-22.170128,-29.130344,-30.674477,-23.430544,-27.182678,-25.097595,-31.11847,-32.851715,-20.471657,-23.770405,-18.80481,-25.481133,-25.33857,-28.168097,-17.912638,-20.6893,-27.160019,-28.663237,-22.258839,-21.639921,-24.524015,-23.671783,-23.160225,-26.151009,-29.439833,-23.725723,-28.316216,-22.267452,-25.927784,-23.9187,-22.310146,-15.812017,-22.896334,-24.712368,-22.78543,-24.82587,-23.684807,-27.192144,-24.482805,-20.062319,-23.677767,-28.651985,-28.852037,-23.066315,-32.729927
-21.937994,-27.423569,-26.117577,-25.447277,-24.401405,-26.704796,-22.591259,-27.741001,-42.950256,-28.780247,-26.22105,-23.501446,-26.193525,-28.335848,-22.81672,-30.41593,-22.458786,-21.192331,-23.70631,-27.65715,-26.904434,-26.840372,-23.399717,-25.538,-30.146774,-24.833847,-25.569157,-31.766743,-28.521053,-25.652662,-20.550867,-34.86776,-29.46668,-27.994654,-21.33572,-20.157005,-23.683655,-21.083382,-33.02414,-32.664303,-23.021933,-17.088463,-21.051216,-28.038658,-30.111301,-21.766638,-26.534199,-24.479204,-31.34846,-26.497799,-20.722578,-23.524302,-17.239902,-25.735146,-20.401373,-18.493942,-21.239983,-20.290897,-30.612993,-33.20477,-19.739677,-22.734425,-27.073961,-24.00735,-26.527315,-20.953068,-29.3247,-34.518406,-29.187365,-20.669289,-29.21227,-26.961441,-28.069027,-16.118946,-24.214996,-20.280163,-25.9725,-25.13219,-25.773289,-28.168339,-20.674774,-22.531042,-23.334076,-33.38866,-30.031622,-21.235939,-31.734184
-22.635601,-23.665266,-21.444239,-28.745731,-26.901407,-23.461466,-21.385206,-28.18061,-36.859547,-26.666407,-29.368193,-24.306232,-24.265816,-24.067234,-27.305899,-30.641071,-23.922848,-19.388437,-21.906454,-22.951065,-24.814327,-23.985561,-19.677864,-24.526094,-23.117638,-19.01493,-22.390162,-27.594193,-19.95381,-29.10999,-24.178726,-30.816225,-26.169016,-26.878025,-22.731314,-23.510605,-18.619854,-26.923178,-25.566595,-29.729225,-27.41744,-20.022215,-21.815493,-25.80925,-28.471931,-28.86592,-21.78032,-26.857895,-24.021107,-24.924513,-26.794594,-25.518572,-25.628876,-19.40446,-18.290394,-16.59043,-23.101952,-21.552256,-33.149376,-28.55048,-21.46765,-27.293144,-28.188416,-24.064117,-26.67217,-20.300657,-24.887712,-26.609175,-27.524757,-25.9847,-26.405416,-29.809189,-27.411167,-19.82119,-31.451553,-19.750895,-26.870834,-22.349102,-28.775532,-23.101786,-23.274464,-25.100107,-22.183159,-25.755386,-26.622097,-24.557156,-24.650715
-23.639309,-23.702599,-21.894014,-29.438906,-27.035276,-22.850187,-19.423397,-32.17421,-29.31064,-29.60225,-32.190434,-24.70695,-26.694618,-20.153349,-31.652227,-28.30684,-27.565643,-19.656784,-30.130632,-25.366852,-28.037245,-23.252796,-21.213465,-23.14185,-22.384897,-21.89315,-24.965128,-25.526237,-22.124092,-22.470247,-26.41684,-32.043518,-24.015636,-19.322351,-21.96832,-20.569096,-20.575993,-25.77258,-23.375992,-27.02697,-31.02837,-25.03437,-22.276913,-25.639145,-23.828537,-26.32052,-20.335484,-26.78896,-20.351212,-19.985075,-24.73476,-22.989162,-25.159931,-19.09486,-18.573154,-21.14481,-23.655222,-20.996693,-23.834965,-24.545446,-20.87309,-28.723177,-26.376184,-22.125546,-27.39375,-24.424463,-21.490608,-27.924679,-17.805075,-27.729763,-27.049545,-25.032875,-20.377407,-19.960068,-22.537907,-23.342499,-28.138676,-21.323017,-27.873287,-26.186565,-25.858902,-22.563755,-22.75113,-25.94101,-23.443504,-20.690002,-21.293772
-24.686132,-26.76172,-18.352577,-29.783052,-27.132479,-24.759872,-20.487904,-33.075035,-31.287575,-30.336674,-31.500471,-28.26439,-23.318935,-26.012466,-33.74153,-25.166609,-33.128582,-22.994967,-28.297709,-29.428806,-23.488335,-24.71738,-28.396517,-24.762234,-20.339361,-23.752304,-22.812794,-23.964352,-21.768383,-22.264496,-25.993042,-23.945898,-24.697182,-19.10932,-24.943092,-25.657598,-26.651245,-22.491215,-23.837492,-28.219315,-28.022009,-24.74462,-27.82204,-26.951908,-20.24669,-32.195065,-24.32575,-28.99133,-26.020012,-23.688267,-23.355202,-23.728546,-22.168701,-22.493668,-23.161346,-22.475744,-24.795334,-25.951773,-19.15587,-25.32369,-21.763525,-27.661394,-28.88943,-19.560085,-26.124311,-22.694233,-30.720047,-26.379583,-18.889217,-21.591026,-29.25572,-28.28975,-20.139885,-19.26741,-24.51648,-22.524227,-21.383423,-27.257324,-26.702106,-24.685274,-25.483665,-25.710035,-25.210735,-28.381187,-28.727345,-20.976208,-25.124056
-24.60994,-26.55651,-17.381052,-26.133402,-23.209087,-23.025452,-27.677145,-29.089699,-27.793577,-35.9553,-29.225492,-28.637774,-20.877613,-31.965605,-28.366816,-28.876564,-30.270565,-19.873264,-26.494862,-28.889547,-19.809498,-22.376602,-24.479156,-26.427485,-17.9921,-19.410366,-20.925926,-19.112547,-22.297617,-24.126503,-24.208097,-19.373327,-26.563805,-23.07394,-26.999859,-28.394701,-24.472967,-24.459654,-20.952229,-26.8168,-25.851976,-24.37545,-25.61678,-24.115597,-20.499916,-38.930683,-26.507826,-25.393084,-22.468668,-29.735672,-23.324541,-23.988352,-25.012466,-20.56112,-23.13896,-20.503603,-25.40014,-21.091774,-20.238,-20.7667,-23.08025,-26.838272,-25.247559,-20.523712,-23.264378,-23.986645,-26.375027,-27.563389,-24.98169,-23.139576,-19.72423,-26.254322,-22.222095,-21.027153,-25.52138,-21.267563,-18.601887,-20.197412,-20.035177,-25.38871,-23.853273,-24.896973,-28.243288,-28.728342,-23.059809,-21.681988,-25.051167
-24.360706,-30.351175,-23.94757,-21.712772,-23.031784,-23.658894,-27.431349,-28.374317,-25.727966,-31.63494,-29.032711,-26.055769,-25.598656,-24.927565,-31.145164,-30.094198,-26.273363,-24.02364,-22.737213,-28.15189,-20.014235,-28.483845,-24.540504,-27.00002,-24.544521,-24.584026,-28.054157,-21.3516,-26.384945,-27.39161,-23.87647,-24.095808,-29.113901,-22.952168,-28.927486,-26.959278,-22.973919,-33.447365,-26.992996,-21.824875,-27.179964,-24.270609,-24.821869,-25.672012,-22.475649,-26.237068,-25.250338,-23.227139,-25.03437,-24.93309,-21.45835,-27.490421,-29.567736,-30.380749,-27.12162,-22.282093,-23.02545,-19.282028,-30.17244,-19.315893,-20.611591,-27.507328,-21.958818,-21.755627,-21.901457,-24.67938,-24.702038,-28.532524,-22.921082,-23.436188,-18.616354,-26.24228,-22.773376,-20.756405,-21.74197,-21.524033,-25.522984,-24.134556,-18.175547,-24.104065,-25.324467,-25.58413,-29.11708,-24.108582,-26.16987,-21.28589,-17.625051
