-18.369324,-19.972698,-22.24454,-16.475222,-14.518007,-1.959732,-3.0316868,-2.6380272,-3.35462,-2.4546318,-4.0684547,-3.661312,-3.0508957,-2.832222,-23.473871,-22.79477,-22.001825,-21.896553,-21.042564,-19.51297,-18.153908,-26.213848,-21.675592,-26.87173,-31.195637,-21.284466,-27.996181,-30.289106,-17.590342,-19.629637,-21.09366,-21.648273,-15.52383,-18.35176,-27.051891,-22.751947,-24.008905,-29.027843,-25.214882,-17.121037,-25.520004,-23.07044,-20.612495,-22.037022,-22.684553,-29.004242,-7.4594955,-2.1148205,-80.0,-80.0,-80.0,-80.0,-80.0
-16.741587,-16.929104,-21.981174,-23.481136,-11.673115,-15.806236,-27.795322,-24.013138,-22.736097,-23.432983,-21.652822,-20.33979,-28.04937,-23.882282,-20.511084,-24.44397,-23.87841,-22.8554,-23.048304,-20.032255,-23.775291,-25.960657,-22.482866,-27.838316,-25.435287,-25.32369,-20.451084,-28.093746,-18.421791,-21.155216,-24.18462,-17.25284,-19.13625,-13.982178,-24.766575,-18.549904,-20.042057,-28.019478,-20.97953,-26.128712,-22.136824,-28.517677,-23.378601,-32.739735,-28.48992,-28.974625,-20.342978,-15.3993225,-80.0,-80.0,-80.0,-80.0,-80.0
-18.01637,-19.382433,-23.63317,-22.536278,-13.399363,-23.477596,-29.67288,-20.40553,-20.61454,-28.944904,-24.977928,-22.155418,-29.419184,-24.181816,-20.720638,-26.383305,-19.711567,-21.949242,-21.664804,-24.412613,-24.486195,-28.103008,-33.009518,-29.784399,-28.954897,-23.52203,-23.983356,-19.98798,-22.538704,-19.283543,-23.298172,-19.491041,-19.525871,-13.32209,-22.40189,-23.659252,-23.165768,-22.99689,-22.34206,-24.779299,-27.211039,-25.48312,-23.5084,-32.919487,-34.02621,-25.887579,-25.555855,-19.113998,-80.0,-80.0,-80.0,-80.0,-80.0
-23.003506,-21.654251,-27.545694,-20.146397,-19.852827,-18.29723,-24.495033,-20.909122,-24.726007,-24.819004,-28.27944,-26.822475,-26.325314,-32.489082,-26.503033,-25.96128,-17.81493,-23.963326,-21.963747,-27.077642,-20.88615,-26.57006,-26.665565,-27.782951,-24.230793,-22.459824,-20.52755,-14.753368,-23.108528,-22.321323,-19.808031,-13.8941345,-19.272251,-19.658018,-21.06133,-20.725574,-28.100048,-25.188417,-21.610443,-26.978191,-28.644257,-27.225044,-24.253494,-26.232765,-26.305544,-30.771812,-26.007496,-21.003763,-80.0,-80.0,-80.0,-80.0,-80.0
-30.86251,-23.78096,-22.412819,-17.226538,-24.333286,-20.442415,-20.58677,-17.097574,-19.623646,-25.344835,-21.679356,-25.538067,-24.644386,-28.397848,-18.047129,-19.976536,-21.392746,-19.720573,-19.502129,-17.453453,-15.22323,-21.114906,-22.633953,-24.860233,-23.38476,-28.28284,-23.74005,-18.933865,-18.165903,-25.80969,-18.470814,-14.070187,-19.163626,-20.242525,-14.959904,-18.424915,-28.426321,-24.819317,-23.256638,-23.400433,-23.932095,-28.88303,-23.14376,-22.436638,-19.404318,-25.660864,-23.603676,-24.213741,-80.0,-80.0,-80.0,-80.0,-80.0
-28.110565,-30.079967,-15.799702,-19.690851,-24.73972,-30.714405,-17.595991,-17.231152,-17.316952,-22.919685,-20.586033,-25.89814,-20.915968,-25.913994,-15.780897,-17.445934,-24.420223,-16.90139,-18.374472,-15.807638,-11.819967,-25.200317,-20.744106,-21.632683,-21.030891,-21.837574,-23.50823,-27.55246,-19.367245,-23.617176,-13.552208,-15.384373,-16.358889,-16.56704,-13.676914,-17.898838,-25.874718,-22.660374,-29.378529,-18.30503,-27.424978,-21.135181,-17.928493,-21.21942,-18.140228,-24.75387,-28.211494,-24.448261,-80.0,-80.0,-80.0,-80.0,-80.0
-22.240107,-33.882057,-18.439447,-22.174694,-25.696953,-34.27173,-25.12375,-18.336697,-24.830364,-19.96125,-30.47798,-28.28637,-19.914227,-24.754004,-22.932495,-20.944386,-18.18566,-15.112772,-18.910038,-21.359962,-17.43976,-23.286598,-22.006552,-20.804443,-19.363373,-24.17975,-22.825583,-24.450115,-15.773279,-21.669016,-15.673578,-13.801981,-22.102314,-24.546804,-20.089308,-14.296043,-21.424267,-21.93558,-22.61982,-21.937737,-23.488136,-17.100182,-20.216288,-23.754433,-24.570827,-20.137554,-26.699207,-16.917028,-80.0,-80.0,-80.0,-80.0,-80.0
-20.808563,-25.30616,-23.288483,-22.97377,-26.02986,-30.52953,-23.527695,-19.693928,-27.549212,-24.452202,-20.791096,-29.622929,-22.097828,-20.091242,-18.773502,-24.318594,-17.854874,-18.937813,-24.43303,-21.316677,-19.131294,-21.96745,-26.319622,-25.410713,-27.531252,-26.42738,-27.100235,-22.343159,-13.938808,-18.361156,-17.487782,-16.401958,-27.776606,-27.017067,-26.172676,-12.971874,-26.470795,-24.323877,-20.407112,-24.615082,-20.89212,-21.711977,-18.430916,-28.178062,-27.502728,-18.17876,-24.065931,-13.320688,-80.0,-80.0,-80.0,-80.0,-80.0
-25.931263,-16.787582,-21.598373,-25.188261,-18.428658,-27.481037,-20.617502,-20.069862,-21.364279,-21.502863,-17.282757,-27.31174,-25.953218,-21.580336,-14.920109,-20.843431,-20.69729,-25.875092,-23.544426,-19.829649,-20.413805,-20.10609,-23.349888,-22.184193,-27.845753,-19.01115,-25.921072,-20.89766,-14.62595,-16.909286,-18.442144,-18.461262,-16.042252,-16.95271,-22.65476,-21.880281,-22.778631,-27.178455,-19.183266,-23.30782,-23.259357,-22.408323,-16.416561,-22.464697,-17.33228,-26.885294,-0.3294258,-10.407948,-80.0,-80.0,-80.0,-80.0,-80.0
-23.85747,-13.404453,-27.932083,-24.146622,-16.614372,-21.92032,-29.893211,-20.001535,-23.010956,-26.017864,-15.6329155,-31.57311,-24.564995,-22.85287,-23.152973,-16.039566,-17.893959,-22.849558,-19.44588,-18.388493,-19.194962,-23.514162,-18.395576,-17.825354,-26.556414,-16.3555,-18.052565,-14.463835,-15.284,-20.828064,-23.219917,-18.8313,-18.102121,-13.389254,-17.30423,-26.833939,-19.411392,-25.506062,-19.54857,-17.959267,-27.551506,-30.180052,-20.558617,-16.931086,-21.341217,-25.033087,-0.847208,-11.334347,-80.0,-80.0,-80.0,-80.0,-80.0
