-22.748428,-21.433289,-26.386578,-21.130402,-18.464577,-21.061115,-16.42972,-22.359829,-21.509813,-21.755934,-21.581543,-17.685007,-18.993406,-19.162127,-19.955778,-23.367903,-19.832554,-21.218485,-20.636972,-17.714096,-18.774673,-19.130817,-20.2039,-18.545012,-21.91914,-19.980927,-18.086414,-18.656305,-16.043745,-17.23742,-16.704945,-19.417412,-21.112865,-16.9715,-16.800043,-19.954763,-13.413723,-3.9044075,-3.8336773,-4.443077,-4.0441036,-4.048191,-4.0499344,-4.050045,-4.038166,-4.0501404,-4.050417,-3.4059048,-19.020529,-27.005203,-22.168785,-19.289118,-21.888527,-19.876663,-20.723124,-21.471006,-23.831615,-21.231503,-20.29671,-25.745375,-21.986242,-22.78786,-22.23782,-26.437586,-17.543793
-21.51896,-27.496855,-28.334938,-25.103588,-20.473167,-30.375826,-24.572544,-16.810863,-26.433151,-19.750797,-25.255495,-24.117271,-19.583414,-20.610302,-23.428183,-28.728304,-21.76357,-24.1686,-21.641342,-30.911045,-21.27415,-26.739939,-19.324574,-37.348625,-27.260336,-25.620386,-21.78154,-23.909986,-27.970253,-18.70123,-24.955704,-26.97354,-25.398037,-27.05372,-22.057755,-28.143406,-18.905094,-33.032307,-28.655228,-30.306635,-41.7423,-41.715683,-41.499855,-41.498837,-42.16133,-41.49843,-41.501015,-19.05041,-21.929665,-21.207954,-24.198854,-21.831026,-21.715633,-23.145452,-31.795479,-27.059713,-22.372046,-21.099884,-24.823124,-29.319674,-20.235107,-24.18892,-32.199554,-27.995338,-26.544477
-25.992483,-31.553102,-25.53201,-28.122364,-25.797293,-25.359447,-31.241253,-21.625412,-25.3947,-22.351782,-23.899662,-23.44612,-17.176647,-29.420292,-19.811947,-25.85646,-26.369455,-23.52963,-26.144304,-24.582592,-27.732552,-26.394169,-19.699356,-23.596867,-22.535057,-25.387146,-18.980377,-23.614693,-32.048397,-19.976963,-29.477741,-25.106297,-26.039497,-25.999939,-29.908806,-24.518448,-23.257929,-35.80848,-32.404903,-35.48752,-47.65411,-47.69741,-48.80414,-48.80971,-45.871136,-48.812344,-48.798717,-27.441513,-24.170258,-22.66312,-28.081635,-27.249733,-23.902096,-22.081047,-29.180094,-23.945534,-27.192404,-26.827389,-29.576538,-30.482391,-23.577955,-27.241692,-25.672434,-25.602547,-26.948685
-28.495697,-27.777727,-21.574936,-25.741331,-22.19562,-29.073568,-31.066048,-23.479801,-29.580408,-23.284473,-27.472385,-27.114325,-19.609783,-31.58244,-19.677616,-27.064165,-26.448738,-20.86406,-28.292835,-22.342215,-23.414993,-22.074738,-19.676159,-25.26823,-20.862967,-25.718966,-19.33532,-25.823517,-29.122543,-26.102024,-23.822803,-29.796976,-24.116272,-24.95339,-26.963184,-26.901146,-25.795805,-30.232492,-29.31222,-31.558243,-60.406914,-62.654755,-79.035736,-78.89105,-55.95505,-78.83325,-79.15853,-34.506195,-22.255625,-20.68203,-28.126755,-26.717302,-24.672844,-25.162554,-26.190834,-23.000782,-32.937893,-33.695328,-30.126873,-25.35072,-24.794952,-27.036156,-22.5354,-29.980932,-23.145073
-29.060413,-29.285055,-23.361378,-22.896145,-28.420656,-32.034866,-26.35757,-24.054367,-24.239582,-22.262169,-25.276226,-27.308529,-21.090183,-23.561104,-21.293205,-25.159681,-25.731615,-26.183372,-28.330399,-29.516783,-22.55302,-18.487621,-20.236526,-26.103233,-18.869781,-24.909313,-21.545818,-18.132084,-24.730219,-25.029613,-21.605219,-35.0589,-25.611973,-28.176949,-30.141298,-26.929674,-25.12162,-29.442202,-30.484444,-29.92088,-53.61322,-54.851673,-55.83869,-55.83644,-53.495384,-55.835297,-55.840485,-32.71744,-25.462088,-28.936193,-21.915836,-28.399319,-26.509346,-25.379173,-32.940178,-23.080145,-26.073166,-33.691998,-22.767231,-26.865599,-27.096256,-21.075945,-26.375412,-23.70801,-26.965445
-28.017096,-24.386889,-24.012646,-21.77056,-36.05703,-30.551893,-29.905464,-26.389278,-23.795734,-26.365967,-23.470179,-27.733505,-28.675318,-23.121658,-22.038876,-27.413446,-21.613197,-27.486599,-23.315546,-22.264164,-25.256184,-16.21871,-25.915995,-30.776838,-20.288767,-20.10147,-22.983696,-20.752161,-22.724525,-26.69898,-26.954967,-25.63087,-24.110182,-28.118404,-30.308666,-25.806402,-22.432861,-27.900448,-34.976395,-33.453682,-48.764637,-49.74649,-48.94937,-48.947163,-52.770958,-48.94642,-48.952236,-29.889297,-27.978783,-25.449432,-24.259254,-24.144417,-26.87819,-26.440374,-33.547985,-26.165321,-20.84779,-29.278574,-19.87402,-24.052963,-20.634928,-17.819244,-25.956953,-27.497417,-30.53223
-27.190289,-23.40347,-24.146349,-25.737225,-29.495224,-24.167313,-24.976566,-30.161688,-25.331425,-28.221947,-27.197054,-30.746624,-30.77082,-26.024649,-28.09786,-28.40226,-22.355104,-23.68431,-24.464886,-19.477444,-22.590254,-16.546362,-25.067036,-28.59518,-25.27288,-19.859074,-23.428375,-18.517124,-30.845444,-26.175022,-29.790525,-24.230246,-24.89581,-23.817787,-25.093933,-24.701656,-21.46156,-31.008574,-42.411404,-36.723194,-52.29231,-53.46905,-54.49363,-54.51087,-51.699455,-54.518585,-54.4757,-31.192207,-24.655403,-26.671356,-27.656986,-20.092201,-25.073568,-21.046839,-31.072422,-22.900188,-19.224712,-25.758007,-20.643166,-25.599918,-18.803335,-26.442616,-29.92717,-24.029182,-32.24412
-29.11224,-28.795492,-22.425453,-29.110996,-24.82803,-25.243422,-20.770712,-34.01765,-25.19631,-23.083736,-29.726566,-28.11687,-26.801132,-23.091557,-27.393105,-30.554226,-24.74704,-22.315403,-21.818192,-24.043541,-20.180548,-19.607285,-22.918564,-29.937529,-28.11246,-26.126373,-24.573338,-21.460999,-32.982365,-28.755499,-32.714737,-28.679674,-28.720123,-30.68951,-28.424255,-27.387844,-26.450912,-36.164085,-35.011948,-33.810608,-54.80154,-62.665688,-74.51955,-74.21561,-56.57943,-74.10733,-74.88104,-34.96806,-22.365967,-27.179888,-25.25847,-18.311954,-19.079302,-23.039501,-31.031904,-21.044249,-22.319633,-22.749908,-23.919943,-21.942793,-26.465157,-33.25999,-33.165638,-21.090168,-33.855236
-34.52425,-20.130264,-25.424383,-25.961426,-19.264032,-22.61168,-18.450027,-28.511068,-21.033916,-24.445316,-32.268375,-24.237677,-27.128305,-24.990501,-31.503746,-23.18935,-18.890316,-22.908884,-26.627571,-24.372284,-19.248253,-17.126263,-24.059532,-23.788843,-24.7372,-25.065928,-26.138107,-26.353975,-26.572956,-31.809826,-19.72089,-28.515131,-24.883017,-24.100676,-27.020275,-29.716125,-27.144491,-32.981323,-33.54024,-33.588116,-49.290936,-52.322266,-53.55754,-53.531303,-49.93358,-53.520462,-53.586388,-35.64578,-25.080551,-29.05906,-27.278488,-18.881313,-24.17226,-26.078842,-29.075586,-26.631271,-22.629108,-24.913004,-21.666626,-23.08125,-32.54753,-34.6272,-30.661472,-22.040722,-27.294905
-37.574295,-19.100922,-27.855198,-32.07411,-20.727715,-22.068316,-20.62594,-20.111977,-21.91614,-27.441986,-34.20181,-29.79806,-27.689743,-23.037231,-28.071001,-24.81242,-20.509628,-22.12392,-26.022736,-24.059416,-22.471848,-28.410826,-21.807495,-24.898987,-23.013014,-28.411018,-28.956844,-24.44633,-24.90353,-24.870108,-22.116062,-26.433094,-26.846558,-21.983501,-24.455982,-31.34217,-27.511814,-35.391075,-35.45767,-36.34148,-46.23744,-47.56166,-47.395096,-47.411602,-48.638367,-47.419098,-47.37822,-33.48066,-22.121944,-28.07527,-25.949745,-24.4206,-23.302504,-27.868126,-23.704256,-28.105072,-21.67426,-24.032593,-24.34681,-25.34206,-35.856617,-26.1739,-26.885742,-24.263409,-24.885963
