-44.031406,-20.659033,-26.077469,-28.8517,-18.850775,-15.518231,-13.959524,-19.61839,-15.949034,-24.160618,-27.209991,-17.03859,-16.025688,-26.996143,-19.231005,-19.450356,-18.856712,-13.210617,-22.080612,-17.805943,-14.822178,-19.474323,-23.138557,-25.38658,-29.5545,-20.887234,-25.924911,-20.361935,-23.038555,-24.201445
-34.941566,-15.350797,-19.041248,-28.033436,-16.964825,-20.969212,-21.872387,-19.56799,-16.86835,-23.703394,-22.25816,-21.402273,-16.17796,-20.561512,-19.885763,-21.993107,-22.257675,-15.553241,-22.260193,-20.325108,-18.298363,-15.2048,-18.447117,-18.725084,-20.959543,-19.511673,-23.24269,-22.919838,-23.92404,-26.58918
-31.133879,-18.926437,-18.613176,-20.291376,-18.658188,-27.483625,-18.815655,-16.76945,-15.477758,-19.898104,-25.466629,-22.77555,-23.198778,-17.347866,-12.673147,-21.676702,-22.925425,-18.050087,-27.782097,-21.020332,-20.095425,-15.525913,-20.295254,-18.203556,-19.357248,-18.446007,-25.453762,-23.024038,-27.192543,-24.063385
-22.76904,-18.5172,-22.797533,-19.248352,-19.287466,-23.332472,-20.847183,-21.422709,-18.230213,-14.933182,-23.163328,-21.033379,-17.52766,-23.313606,-14.357122,-24.39407,-21.144367,-21.728098,-23.797493,-18.348162,-21.068748,-17.814081,-18.400711,-15.312529,-17.488396,-17.30139,-21.391401,-24.405731,-27.763832,-20.874134
-19.763924,-18.01949,-23.891773,-22.01711,-14.672331,-25.821342,-24.893393,-15.281942,-11.646475,-14.976467,-17.476252,-23.029903,-14.69586,-32.2723,-19.811523,-21.874413,-26.099627,-22.312458,-20.489723,-13.030235,-22.568676,-23.939705,-17.86317,-17.452507,-20.475367,-19.90356,-21.035563,-20.545715,-30.15591,-25.451132
-21.950817,-21.254604,-23.565666,-20.258654,-14.973625,-26.203918,-23.837505,-16.469376,-14.218262,-17.28384,-19.686722,-17.045387,-16.32063,-24.530476,-20.333542,-24.14171,-32.769234,-24.836647,-22.907911,-14.936407,-20.76349,-20.359915,-23.215221,-16.251574,-24.242214,-19.853409,-20.674538,-19.770199,-23.290558,-29.468056
-27.573189,-15.860568,-16.004932,-14.655972,-19.941555,-18.86103,-23.567959,-19.771557,-20.458912,-18.026367,-19.074394,-18.662487,-20.190044,-20.797905,-27.217981,-31.065378,-22.508865,-17.528795,-20.661245,-17.716726,-14.4207,-23.660145,-22.880295,-18.653088,-16.914968,-13.983141,-20.807302,-24.014711,-22.281221,-22.000729
-28.844082,-14.914576,-17.329609,-19.247028,-21.194836,-20.8507,-18.562593,-17.20874,-19.358355,-16.692423,-17.832853,-19.452433,-21.114841,-25.78683,-23.155806,-21.510891,-16.829342,-19.683414,-17.449697,-19.125658,-18.450663,-23.104437,-20.81514,-19.565655,-15.572763,-14.76272,-20.213959,-23.141645,-21.180977,-25.289703
-26.971704,-18.8623,-18.948517,-20.457851,-19.07574,-19.74112,-16.902937,-10.762264,-12.856398,-12.619879,-14.3166275,-18.148285,-23.271801,-20.358257,-22.449291,-14.520206,-19.262222,-18.82861,-19.518175,-17.172237,-20.260933,-16.60477,-13.580872,-20.609747,-20.049831,-19.45916,-22.970158,-17.911776,-19.77015,-23.443708
-22.202988,-31.490017,-24.969753,-23.279827,-27.069748,-19.468882,-19.165604,-11.483805,-15.004547,-22.097664,-15.12985,-16.77618,-21.908833,-17.53514,-22.267391,-19.038605,-23.460041,-16.029774,-18.271084,-15.758554,-21.209074,-23.558132,-13.74328,-17.441181,-21.339512,-21.823408,-24.17547,-13.993206,-25.922504,-17.688713
-21.036213,-19.440968,-19.793966,-27.328733,-25.196535,-17.96748,-19.447895,-12.709049,-17.18412,-17.829468,-16.887234,-17.1712,-15.104097,-21.976969,-18.562805,-21.804237,-26.86621,-16.621708,-17.33522,-14.899738,-21.42112,-16.942375,-19.733128,-16.742792,-26.747978,-23.509642,-22.093025,-16.476461,-23.774551,-17.025269
-26.989777,-17.088058,-18.283611,-27.628075,-24.072992,-23.544115,-17.12123,-18.376995,-14.902966,-19.113882,-25.728472,-14.752687,-16.979933,-20.369286,-21.803642,-19.69306,-24.606647,-17.00298,-17.355719,-16.134045,-18.44058,-14.694057,-22.45168,-20.899988,-21.809242,-18.34119,-25.056696,-26.32108,-19.856977,-20.80001
-21.242268,-16.927162,-21.223274,-24.90863,-18.859629,-19.807137,-19.148117,-21.892792,-18.357658,-19.141079,-23.626877,-16.640665,-19.511288,-25.086683,-21.086512,-20.044794,-18.88372,-18.287458,-21.234144,-13.377342,-16.87473,-16.258661,-19.62857,-23.798605,-21.068413,-16.400105,-25.093811,-17.835955,-15.62819,-24.521072
-20.893291,-18.001137,-20.519768,-20.542421,-18.253212,-20.57946,-13.951719,-19.444708,-17.274,-20.9024,-19.95382,-18.0064,-16.720093,-21.187214,-17.56828,-18.793888,-14.4142475,-22.370132,-21.608782,-12.4433975,-13.664286,-15.097645,-24.212019,-23.720322,-21.388355,-21.688301,-24.17186,-15.018179,-13.371748,-24.530771
-16.032436,-13.695589,-22.812366,-22.872757,-19.370129,-23.052753,-14.337185,-14.415831,-12.065105,-13.255728,-11.1296215,-16.409523,-12.9462185,-19.988188,-20.444025,-12.513365,-13.508104,-19.516497,-19.015682,-15.313658,-11.924858,-13.462086,-18.865513,-21.671623,-14.339581,-27.027426,-24.6507,-18.994787,-11.567074,-18.450714
-15.788304,-16.90268,-10.926899,-14.399742,-21.226807,-20.340944,-14.7333145,-12.133163,-14.143843,-14.690512,-7.934643,-11.297806,-10.484434,-11.7767315,-8.092899,-12.062212,-12.519072,-15.676334,-10.603966,-13.849024,-13.088688,-7.25922,-12.718981,-19.010082,-10.153059,-20.723541,-11.997658,-16.109367,-11.913195,-15.027641
-19.202686,-23.507492,-11.960022,-9.965967,-20.660831,-24.165596,-10.214495,-12.932045,-6.0024567,-13.649355,-10.566278,-15.113468,-9.404232,-6.7237988,-2.4897728,-10.489132,-13.262089,-11.08353,-11.428526,-10.555752,-6.6482677,0.0,-8.3479805,-11.481846,-9.846758,-16.566105,-12.3478775,-17.950043,-10.371502,-11.23621
-19.842321,-22.710348,-23.084154,-14.607275,-23.159294,-18.632738,-12.935534,-11.837376,-2.9755173,-7.006754,-13.209591,-16.664165,-15.1243515,-7.3629265,-7.683586,-10.193857,-9.36792,-5.2887096,-14.214611,-7.0981445,-3.1203346,-3.049305,-12.1670265,-13.887339,-14.2770195,-22.3815,-17.668974,-20.76597,-14.530016,-14.490398
-26.603676,-19.48861,-28.394445,-16.279919,-16.79253,-17.016031,-17.45354,-22.036991,-7.1085587,-11.911139,-16.442192,-22.246918,-19.828354,-14.418732,-18.164755,-15.972333,-11.532661,-12.533321,-12.254982,-8.850594,-8.856169,-14.824823,-17.365953,-20.267769,-17.181889,-24.646269,-15.736851,-19.398052,-15.698048,-26.295948
-23.377739,-16.217869,-18.998722,-15.580837,-8.24967,-11.859123,-16.702309,-26.642578,-7.9572144,-8.247648,-12.004837,-22.454391,-22.058899,-23.573832,-16.911245,-8.464909,-12.996624,-14.716095,-10.93066,-11.611759,-7.612076,-18.065046,-15.604135,-16.432621,-16.343193,-25.638268,-18.877895,-22.18948,-16.401405,-25.916039
-26.275072,-17.25589,-19.903767,-7.641924,-9.420124,-9.959148,-19.333405,-14.247528,-11.120356,-7.7738266,-18.055931,-23.182877,-20.561138,-16.72039,-14.997828,-14.2514,-19.377054,-13.480286,-13.539778,-16.375982,-16.285393,-17.563072,-18.86811,-16.497017,-14.765158,-25.178234,-15.734956,-23.162638,-23.92222,-17.883465
-22.168545,-15.438438,-15.798585,-6.557434,-17.077385,-18.78589,-15.032303,-12.05084,-11.0781555,-10.499973,-25.127499,-12.211975,-16.276413,-15.339008,-14.982479,-14.684448,-20.835625,-16.71632,-19.326418,-20.413784,-13.69759,-21.47837,-23.282305,-20.67759,-21.222767,-24.196524,-18.348322,-19.85048,-20.279964,-15.166349
-24.285297,-15.717284,-9.012436,-9.523493,-17.423815,-16.725468,-12.508856,-14.501305,-18.548553,-19.952389,-25.835844,-12.24914,-8.590969,-21.25027,-11.635284,-18.642433,-19.91491,-15.933721,-16.258812,-26.084284,-18.8372,-23.920742,-17.578585,-15.925958,-21.687763,-27.163849,-25.363585,-24.171185,-18.53169,-19.477402
-18.501621,-13.463007,-12.519402,-14.971792,-13.272007,-11.249651,-20.198235,-15.734085,-16.564753,-13.085545,-19.976576,-14.901709,-10.618967,-11.304167,-13.745945,-28.677788,-19.186266,-15.413833,-16.762627,-24.473196,-21.603119,-26.53309,-14.066977,-17.337273,-18.378204,-24.252472,-24.665367,-30.26744,-19.692066,-19.640366
-21.776697,-11.098417,-11.578453,-21.852184,-15.297211,-11.7633095,-21.538097,-13.931559,-13.205286,-11.645054,-14.596369,-19.850548,-18.584473,-12.371611,-22.84769,-23.932333,-19.846407,-20.50635,-14.819832,-19.59723,-14.831749,-16.52602,-18.317244,-13.96954,-13.932455,-26.054098,-22.83164,-25.002138,-14.206226,-17.622744
-18.632511,-6.354727,-10.90527,-17.449045,-17.516953,-14.828772,-16.877502,-13.885839,-19.485653,-11.620567,-10.932631,-17.600216,-18.662653,-18.15886,-17.328487,-19.40952,-17.060394,-17.822493,-20.182505,-16.150951,-15.795743,-15.454496,-16.869312,-11.608953,-18.91259,-25.230774,-20.910997,-20.487448,-10.706482,-16.929792
-13.831411,-10.300747,-15.056999,-13.584116,-13.69492,-21.241285,-14.43368,-8.508713,-24.513147,-7.281435,-13.256491,-14.244883,-12.336445,-17.000134,-19.287355,-22.11145,-19.04361,-19.352856,-24.94601,-15.701391,-19.749748,-25.113226,-13.11058,-14.479565,-15.836744,-21.248528,-16.25307,-23.084892,-16.804691,-15.719919
-15.895062,-21.240097,-21.379742,-17.447031,-17.710108,-15.977808,-9.720705,-11.287903,-25.91877,-13.250481,-14.742619,-20.831398,-14.9044,-23.778461,-25.74358,-21.015955,-21.336823,-15.024847,-18.366352,-21.087902,-19.442755,-27.829739,-15.066126,-11.643429,-12.581741,-22.67669,-12.3485565,-22.189955,-24.30215,-21.57933
-16.505291,-15.655613,-14.893009,-23.770271,-17.05856,-19.220999,-11.738489,-9.553762,-13.2884865,-15.581891,-11.49534,-12.2692585,-12.095646,-21.249565,-21.507076,-16.608006,-14.865498,-12.392601,-11.398706,-19.892704,-17.043053,-19.419956,-18.464424,-8.579769,-17.161678,-19.195126,-10.174622,-17.12919,-16.58779,-15.164504
-19.06015,-8.15715,-16.165504,-22.365606,-17.648579,-12.242117,-10.920664,-3.7652664,-6.481247,-8.229507,-17.180428,-11.105019,-11.034279,-19.758316,-20.350014,-16.681953,-11.876835,-10.035864,-15.096714,-21.623703,-18.836563,-19.20271,-16.274406,-9.087685,-17.969845,-22.772526,-17.825106,-14.533655,-19.266582,-16.169985
-18.625648,-8.221363,-18.53178,-17.857548,-16.588467,-10.482439,-5.6280575,-5.0492325,-6.747074,-3.4120903,-15.385562,-13.719963,-16.161043,-11.554245,-11.067215,-16.455545,-11.802856,-11.543514,-20.877502,-12.079887,-21.061304,-19.77295,-14.688478,-15.048435,-18.692652,-17.287704,-20.846539,-15.483728,-21.214693,-20.349262
-17.230288,-12.689732,-20.794712,-17.799171,-15.736242,-17.740377,-8.034195,-13.753529,-12.341135,-8.8694,-14.102804,-13.364679,-21.070152,-6.825901,-10.442989,-14.973158,-10.201906,-20.438267,-11.588177,-9.661774,-14.125084,-14.981682,-16.77369,-12.338427,-8.277313,-17.036957,-13.351994,-19.351704,-20.477085,-15.195293
-18.9761,-8.16647,-12.454319,-13.820818,-14.76746,-18.310253,-15.953686,-13.905069,-18.950281,-16.475094,-3.1609192,-9.43416,-16.799904,-10.356577,-14.993538,-10.902412,-11.857096,-12.541035,-4.795807,-12.69973,-13.407616,-11.334131,-20.514904,-7.6727467,-7.586891,-16.50688,-9.591101,-19.310772,-16.671204,-13.265511
-24.048473,-10.965021,-9.734587,-13.540617,-10.741972,-16.39222,-18.6322,-18.992702,-18.881773,-11.225288,-3.699688,-3.2206306,-8.186573,-9.567392,-23.69496,-14.779781,-23.041662,-13.880043,-8.468977,-14.031797,-9.816284,-18.389202,-19.216288,-7.7255936,-15.296255,-12.554087,-11.254448,-13.669128,-17.997414,-8.903406
-21.751377,-11.504185,-7.4404984,-14.165955,-13.400902,-11.61071,-14.185099,-14.801262,-16.050413,-11.389196,-11.772379,-1.4306698,-3.461195,-6.88933,-19.471882,-19.972904,-13.711586,-13.545645,-11.547565,-14.7736435,-13.369019,-15.885694,-12.5851,-6.8301086,-6.848171,-4.003895,-5.5010033,-14.346268,-12.658209,-8.233961
-22.699257,-13.379126,-10.865841,-17.02869,-21.024376,-11.78772,-12.586334,-15.723454,-20.04533,-26.610714,-12.757593,-5.914955,-4.664501,-6.0180435,-10.548948,-4.8013573,-7.283205,-11.7822895,-9.204338,-11.121754,-21.960629,-15.514613,-3.9936256,-5.222498,-4.961132,-3.2991066,-5.494543,-9.855219,-6.711975,-5.0356064
-21.587746,-8.757616,-21.228579,-18.250402,-16.595028,-19.69432,-11.380814,-9.365404,-15.930227,-22.612955,-11.968893,-9.947342,-10.155657,-7.5879536,-10.807533,-2.541214,-5.90131,-3.0203972,-4.1820374,-6.03393,-12.627386,-15.752651,-1.1125698,-3.4582672,-2.5751076,-2.1513634,-14.451616,-8.788736,-4.892662,-6.4177475
-21.042156,-10.214607,-20.97787,-18.266172,-17.754164,-16.410877,-10.079073,-7.5604134,-13.077484,-13.497805,-8.636787,-10.1935005,-13.477718,-9.100195,-11.788641,-5.7348785,-9.393106,-4.5779552,-7.194868,-3.0687904,-4.4042206,-11.198589,-8.740803,-7.0252743,-6.9062424,-4.890976,-8.306902,-9.963783,-7.4101295,-13.414406
-16.697802,-12.366905,-19.336414,-18.94725,-14.750082,-6.6887436,-12.736351,-12.9390335,-9.301022,-14.672213,-10.882637,-15.434507,-19.065853,-15.345552,-16.90563,-9.505177,-10.969694,-12.48978,-13.060339,-7.9063015,-9.174866,-16.50478,-16.571005,-9.854284,-13.917767,-9.26272,-9.86141,-1.6356773,-6.777483,-15.6196785
-15.524957,-10.984674,-20.549246,-20.723873,-11.493753,-4.3137245,-9.721901,-12.58272,-12.654718,-10.364264,-17.481321,-14.319687,-8.665379,-15.441683,-8.33622,-17.343126,-6.84853,-13.991386,-17.115482,-12.448551,-12.855698,-14.693201,-18.184084,-15.706912,-20.629488,-16.864143,-14.703064,-1.9301777,-5.4613304,-15.616084
-13.923019,-23.317888,-16.92695,-16.734322,-8.898575,-18.959167,-14.847794,-16.019909,-20.814816,-11.793732,-19.64721,-11.88225,-10.374125,-14.883326,-14.02527,-17.571121,-7.5880795,-13.520805,-15.44018,-11.663105,-18.433418,-15.729505,-17.68885,-9.637764,-15.732876,-19.694332,-25.953579,-16.204643,-11.551079,-23.148596
-14.311348,-15.360493,-15.732489,-20.86826,-12.319328,-24.39988,-15.677372,-14.343065,-14.660315,-14.121677,-23.425762,-12.995476,-13.7018585,-12.1295185,-12.689201,-11.077372,-13.774942,-20.745342,-15.792723,-13.202463,-21.062613,-18.237751,-14.101637,-10.406435,-11.8290825,-17.704361,-14.218901,-17.421299,-16.675217,-22.695671
