-29.875008,-18.855831,-16.719236,-19.70382,-19.405323,-9.018414,-12.171363,-19.572615,-14.149915,-16.879005,-15.147078,-17.721855,-21.653366,-18.494293,-17.993183,-25.268568,-22.402555,-22.76646,-22.757454,-21.049698,-19.62682,-18.696247,-18.377111,-16.00763,-20.162838,-21.128822,-16.509895,-20.10909,-22.866194,-18.350163,-18.392817,-17.312914,-14.815193,-17.486374,-20.079681,-19.611506,-19.559772,-20.432983,-14.803232,-12.1104145,-14.207979,-16.550465,-25.95731,-21.566349,-18.505676,-19.587181,-16.53416,-18.387333,-22.776062,-15.752506,-13.037159,-15.310017,-19.538727,-18.820835,-16.503452,-16.842915,-17.931664,-22.843939,-20.528618,-17.47589,-18.015362,-15.400653,-17.572826,-17.609138,-15.205312,-17.053082,-12.729061,-14.351606,-14.606246,-14.176129,-15.619554,-13.868217,-14.738722,-16.30296,-17.390911,-22.303844,-15.756052,-16.435467,-14.663977,-14.970058,-22.559628,-29.980524,-18.41793,-16.830303,-19.322052,-21.773628,-17.545963,-18.192497,-23.936073,-16.204414,-15.072794,-17.844507,-3.0102272,-0.12633514,-5.552023,-8.513384,-12.309798,-13.046356,-13.377324,-19.398903,-18.430893,-13.199911,-17.02247,-17.741644,-18.246193,-19.812464,-21.171282,-18.59681,-15.340424,-15.229477,-18.836002,-20.386566,-15.456401,-18.811695,-21.002953,-16.030903,-14.922595,-17.16632,-20.761574,-15.543107,-19.450802,-22.294401,-20.391932,-20.587114,-20.35475,-14.636474,-14.711811,-17.128107,-16.582636,-22.21224,-23.266298,-19.138557,-17.273073,-20.936066,-19.826984,-17.864162,-23.827791,-15.93013,-15.583393,-25.885931,-19.423138,-17.705849,-19.61287,-18.634388,-19.12544,-17.063276,-22.380934,-17.84952,-11.724996,-13.654373,-20.793152,-18.125069,-12.619561,-15.546997,-20.860966,-12.95361,-14.307689,-16.464657,-19.111916,-24.689434,-25.470419,-22.783155,-18.685442,-19.333885,-15.1056,-17.47394,-17.338867,-14.620566,-13.578048,-15.450218,-15.282421,-16.70163,-13.668176,-12.866779,-15.979853,-16.185669,-12.4104595,-14.508716,-27.149378,-17.356258,-15.169426,-14.763937,-11.595341,-16.327599,-26.707916
-26.56122,-18.982956,-12.627753,-8.424505,-9.154337,-9.380478,-5.9393997,-11.252155,-16.293753,-16.177635,-18.73005,-16.140785,-18.120712,-18.608673,-15.430763,-18.48558,-25.165783,-23.908524,-27.477264,-24.538895,-21.644894,-18.779964,-18.765314,-17.661161,-20.893837,-20.540634,-15.1034155,-20.65398,-18.232811,-15.882185,-18.545444,-23.544907,-15.810533,-18.9493,-19.630848,-18.507864,-18.506914,-16.273859,-12.993188,-17.062744,-11.2785015,-14.187013,-24.128426,-25.569304,-19.003256,-14.499767,-13.375464,-14.562425,-20.796242,-20.311947,-18.511894,-14.340839,-17.13588,-26.916153,-25.170816,-17.740993,-18.390842,-20.914951,-21.316357,-16.710356,-19.117569,-16.170483,-13.820879,-11.016422,-12.546104,-18.432858,-13.053179,-9.655542,-13.181957,-19.446941,-15.388882,-12.901289,-13.548723,-13.790797,-10.092361,-11.026007,-9.784452,-14.07531,-13.41802,-13.680561,-19.70932,-16.26315,-12.233848,-14.294857,-17.501997,-16.726822,-15.079731,-13.699994,-14.226484,-17.942429,-17.769344,-9.983425,-4.4062405,-6.560005,-9.266983,-10.380146,-14.96593,-11.696139,-13.201519,-15.486585,-11.308247,-9.2495575,-12.299393,-20.023054,-20.595999,-20.435379,-19.821402,-18.55517,-11.451839,-14.171186,-16.248253,-18.89512,-22.991207,-26.68823,-21.589945,-19.240192,-18.045057,-17.989933,-20.958492,-18.860037,-22.08355,-23.310753,-16.749006,-16.619091,-18.267462,-18.940638,-16.405018,-14.051337,-13.28829,-21.074055,-24.443716,-23.973103,-24.835373,-23.878138,-24.349869,-20.988964,-24.878414,-19.312695,-15.629312,-18.123547,-20.863869,-19.289375,-20.48044,-24.793163,-25.726852,-23.427505,-17.709126,-17.521397,-14.892055,-21.039568,-22.375648,-15.581461,-13.408498,-20.097065,-18.718113,-19.55647,-17.40467,-17.974226,-21.347069,-23.359941,-20.34465,-19.494162,-16.38451,-21.158333,-23.78914,-17.384247,-19.850502,-24.416288,-18.120245,-14.507684,-18.406517,-19.670244,-23.422457,-16.516453,-16.401505,-13.532608,-12.636667,-19.857113,-22.355959,-17.3144,-8.339638,-7.1203194,-8.877893,-13.689774,-18.223385
-22.597885,-19.099594,-8.907087,-5.540571,-4.825762,-6.05974,-3.703003,-7.1682453,-15.895719,-18.956066,-15.194827,-14.773575,-22.178888,-24.970242,-19.631353,-18.71312,-24.739916,-20.484898,-19.229012,-22.069221,-20.48101,-19.3434,-19.147743,-18.509066,-15.648641,-15.662397,-19.070917,-16.423382,-17.281609,-23.872688,-24.16316,-21.077557,-17.052414,-16.309853,-14.732687,-13.564053,-15.462676,-16.884094,-13.512191,-18.943695,-11.889324,-11.725472,-20.982197,-19.71594,-15.482468,-11.421642,-12.765856,-13.35919,-18.805883,-26.081764,-17.318336,-14.866913,-17.200348,-25.90658,-19.360838,-20.701214,-15.50094,-13.531146,-17.091572,-14.832759,-18.73819,-15.653282,-16.75844,-13.738469,-14.973234,-15.471682,-17.241514,-10.215675,-11.342674,-11.923184,-11.321934,-17.547176,-17.052094,-14.211308,-11.323854,-12.473983,-10.626333,-15.314449,-13.553992,-15.000249,-15.709597,-14.968263,-11.774967,-16.035238,-14.258119,-14.073211,-13.783096,-14.801265,-10.330673,-16.430645,-15.957294,-7.587139,-9.277975,-11.630469,-12.874574,-15.98666,-17.4836,-15.103191,-21.002165,-17.975155,-12.437183,-11.905407,-10.376223,-14.180694,-22.975128,-18.550997,-19.005186,-13.604862,-9.779158,-16.38291,-14.166474,-15.482936,-21.209373,-23.134766,-14.524055,-11.122583,-13.400317,-21.372253,-19.300766,-12.391329,-13.977021,-18.752506,-16.963276,-14.449261,-16.780205,-18.644936,-19.750088,-18.27129,-13.95452,-14.142499,-20.484312,-20.398367,-22.238232,-24.952272,-20.283785,-22.655622,-22.007486,-18.369133,-16.13245,-18.032999,-15.115186,-18.414654,-25.116577,-20.026512,-21.249084,-18.703526,-17.142939,-12.394596,-12.301082,-21.02118,-20.339806,-16.286049,-16.021383,-19.807386,-15.594653,-20.296158,-22.921059,-21.849745,-22.374783,-18.047348,-18.907131,-24.160162,-18.788559,-22.29629,-21.170696,-19.202942,-25.243261,-19.980442,-16.855848,-18.919558,-22.140924,-23.997633,-31.927252,-23.359316,-23.900833,-20.903873,-17.41976,-20.751383,-15.007853,-10.460251,-4.3745613,-2.8539124,-5.944994,-9.681423,-15.198721
-16.429192,-15.343472,-6.634218,-5.7801323,-4.569622,-7.16201,-6.7991734,-9.54497,-17.640629,-17.116903,-12.622685,-16.328054,-20.711187,-23.286278,-17.620369,-21.243397,-22.356367,-14.267449,-15.837975,-21.640186,-14.779989,-13.225941,-19.288677,-16.003355,-11.932533,-13.292156,-20.854559,-15.922574,-17.142279,-22.147491,-23.882122,-19.778774,-16.794315,-19.356567,-16.554455,-15.7166395,-13.942584,-15.703511,-15.781642,-21.90942,-15.131371,-11.830116,-18.466103,-17.119972,-17.17207,-16.098778,-9.763023,-9.071466,-15.239654,-18.680021,-15.000529,-18.50177,-15.039707,-13.072119,-13.922665,-16.390804,-8.785419,-7.788416,-15.884795,-14.654381,-12.421362,-11.7026005,-11.36553,-6.975464,-4.666378,-5.7701855,-9.272917,-8.346945,-7.196417,-10.16358,-10.457542,-17.208675,-21.961926,-13.393449,-14.431428,-11.564987,-7.873579,-7.6190357,-6.2783012,-9.265478,-17.18397,-15.310754,-11.504326,-12.536711,-16.433334,-19.512516,-15.140996,-13.426746,-8.993853,-12.685565,-9.821167,-8.01387,-10.392107,-7.1741943,-10.587645,-11.055168,-9.640755,-11.285454,-15.628717,-14.049385,-11.771929,-8.262676,-5.6791153,-8.82682,-21.028242,-15.972352,-14.067546,-12.410121,-10.843725,-16.281605,-13.6231365,-14.115634,-19.853111,-20.42367,-13.22747,-10.236151,-14.600822,-17.065258,-14.866135,-10.870892,-11.788338,-17.704918,-14.824504,-12.865678,-17.006737,-23.283283,-17.499142,-14.712876,-14.418013,-13.422962,-19.262417,-16.909195,-22.054127,-24.311216,-21.515968,-22.736324,-21.181793,-18.181454,-16.684975,-20.437984,-13.262814,-9.666351,-11.795364,-10.964272,-11.0852375,-16.028667,-20.716019,-13.466637,-12.544135,-17.390371,-17.697311,-11.938777,-14.2081785,-19.847286,-17.016129,-20.268812,-19.435204,-24.228039,-23.42449,-20.128284,-22.899326,-22.9404,-21.336168,-23.365631,-24.248896,-23.76611,-21.790775,-16.456532,-16.945597,-25.150604,-22.98436,-22.337679,-22.884724,-23.296057,-25.765879,-25.91294,-11.813974,-8.066263,-10.8214855,-9.232292,-5.7950935,-5.918104,-12.578041,-11.862806,-13.7835455
-15.86266,-10.035641,-4.191757,-4.170683,-6.3998985,-7.9183807,-11.948587,-18.361572,-16.980568,-14.570255,-14.215992,-18.87857,-13.965149,-14.43502,-19.01804,-16.289686,-14.073442,-10.910557,-14.466257,-24.570505,-18.478054,-13.366052,-14.002396,-20.104195,-15.865372,-16.649836,-19.875114,-21.21618,-20.468716,-22.133812,-22.50449,-15.320648,-13.8620205,-20.455471,-25.603485,-21.796879,-17.178892,-16.334915,-13.293755,-17.135433,-21.69265,-14.31502,-13.381126,-14.295421,-12.767238,-12.106247,-13.757349,-11.738397,-15.91649,-14.500105,-16.1221,-17.122454,-12.615406,-12.561317,-15.040336,-15.170357,-8.856148,-7.364168,-12.948662,-15.430658,-11.691171,-14.888334,-10.435921,-4.707199,-5.74209,-6.848669,-10.561373,-11.749084,-10.639114,-17.135242,-12.895155,-14.10681,-17.715393,-14.913091,-10.352598,-8.4515705,-9.831558,-8.952276,-8.62648,-11.09318,-14.624148,-13.392344,-16.658903,-12.986483,-13.261434,-16.802717,-15.300655,-11.9626045,-8.779173,-14.21774,-9.285929,-8.5665245,-9.428213,-10.57999,-14.434613,-14.544872,-13.213427,-10.7336445,-16.08726,-15.011301,-14.561123,-11.451408,-8.260675,-10.147577,-20.033632,-16.543045,-14.104304,-15.915507,-16.376001,-14.549397,-18.333534,-15.7496605,-16.400505,-15.667311,-21.39186,-15.013261,-13.404317,-11.614492,-15.565884,-16.901564,-17.413784,-19.41484,-14.574898,-17.61021,-21.12143,-21.61893,-15.953799,-13.817376,-11.605588,-15.291378,-17.71692,-18.242027,-19.410154,-23.513382,-23.673302,-17.244116,-20.067806,-15.942425,-12.274103,-16.391954,-10.6921425,-8.215673,-11.739065,-12.615187,-11.390833,-17.863197,-18.34623,-15.681237,-15.505537,-11.972094,-16.113533,-12.515886,-13.669757,-18.04147,-17.539093,-15.492792,-15.309278,-24.441055,-27.72179,-21.588554,-16.448814,-18.871588,-21.499588,-19.788351,-27.413092,-20.215738,-14.709805,-16.656273,-19.476303,-16.340881,-15.822053,-16.765825,-18.693012,-21.502426,-22.032125,-15.431772,-6.202606,-2.5505466,-2.9892921,-5.2492123,-6.0439377,-8.62571,-14.834714,-9.820612,-8.31991
-17.132399,-11.532496,-7.649227,-14.032305,-21.759409,-12.764875,-16.657448,-22.725431,-20.848766,-18.62682,-14.056378,-18.19186,-14.191725,-12.983418,-19.061783,-17.649143,-14.05675,-13.248701,-16.057304,-18.031906,-22.5848,-18.784985,-15.543001,-20.830357,-21.417377,-25.449247,-17.063782,-17.148357,-22.135494,-18.71563,-19.828625,-17.593822,-19.044907,-23.059708,-27.075754,-22.65476,-16.742676,-20.298513,-12.154163,-13.104237,-23.334808,-15.503729,-13.593634,-18.730618,-16.319927,-15.471153,-20.215763,-16.858536,-12.572097,-12.932983,-12.552181,-12.127098,-13.893033,-13.201664,-12.625481,-12.01385,-17.30576,-14.574598,-15.853975,-18.830725,-19.811283,-19.315178,-9.25738,-9.769899,-23.253748,-16.378838,-14.139975,-17.987839,-16.534937,-20.95653,-17.698212,-13.382421,-16.889439,-17.50544,-15.826694,-13.592483,-18.898552,-12.659383,-12.694166,-15.552875,-20.513088,-19.849285,-22.583467,-14.048452,-15.712804,-21.79239,-16.346193,-10.601395,-11.792536,-16.344906,-14.1714,-18.420006,-21.660877,-18.8658,-23.8307,-19.21828,-21.653961,-16.728662,-18.634027,-15.336803,-11.2944565,-12.555537,-13.586935,-14.18983,-16.019058,-16.152754,-19.415642,-20.488033,-16.520334,-15.395451,-22.571453,-18.667837,-16.058167,-17.2543,-25.934986,-20.991737,-13.66838,-9.065056,-11.8302,-18.777416,-15.348004,-14.49698,-10.780746,-12.366671,-13.600359,-14.451574,-13.691605,-12.492203,-13.815397,-15.968747,-16.743296,-22.86645,-20.431358,-22.13629,-16.500988,-10.715324,-12.5189295,-14.396454,-12.531104,-22.20203,-10.5655365,-11.376631,-12.739782,-12.732727,-18.169716,-26.016962,-22.51294,-20.37281,-15.811844,-13.499901,-12.94579,-17.825268,-19.151388,-17.237305,-13.702312,-17.416363,-15.585297,-19.361635,-20.16952,-18.01645,-14.640448,-16.552704,-21.378609,-22.10225,-20.09034,-18.886414,-14.118857,-20.485458,-25.320232,-19.31532,-15.23014,-13.280301,-18.484674,-15.886522,-17.980255,-9.4528885,-5.840767,-7.5340614,-6.6405125,-10.490782,-15.647401,-12.363159,-11.250767,-11.180698,-7.247616
-12.229898,-14.503842,-12.834738,-15.992586,-15.706653,-14.070414,-14.728907,-17.438196,-18.869413,-13.532094,-14.825772,-18.242212,-15.154121,-17.237669,-14.151167,-13.161416,-14.089661,-11.511072,-10.214325,-13.791455,-23.21444,-25.209883,-21.355959,-17.182756,-18.566513,-24.461508,-18.901882,-15.174457,-20.822733,-21.19477,-20.669125,-14.327165,-14.014032,-18.092007,-22.182415,-15.2935705,-15.24523,-11.674252,-11.530274,-16.205025,-19.863216,-16.316738,-19.492586,-18.905231,-22.658772,-16.673075,-12.959699,-10.954163,-12.881684,-16.589678,-13.629965,-12.124561,-18.676792,-16.278706,-16.79343,-15.459853,-19.09663,-18.248695,-15.094353,-11.78532,-12.346081,-13.849777,-11.644094,-14.899177,-19.556578,-15.030804,-11.384769,-18.182943,-16.212784,-17.71125,-19.478073,-15.345829,-16.288795,-13.021792,-17.1303,-17.140604,-14.63376,-11.475277,-16.019781,-16.951653,-19.687365,-25.397142,-22.596611,-12.269698,-11.208109,-15.890785,-11.35347,-16.244957,-17.77007,-16.292912,-13.257601,-20.480434,-28.27104,-18.173,-14.6965065,-17.478056,-17.176363,-9.561159,-9.539589,-12.635664,-10.791363,-14.490565,-17.02709,-17.243366,-19.410889,-14.136048,-11.85891,-13.610735,-17.910307,-14.778033,-12.592337,-13.994234,-12.907854,-15.590984,-23.711864,-24.530985,-14.629053,-13.046183,-9.171747,-11.685819,-17.820572,-19.158905,-12.533017,-12.265884,-16.517956,-14.500553,-9.853043,-9.000755,-14.830711,-19.517479,-20.94491,-20.49543,-20.263288,-20.909372,-12.773449,-10.950205,-12.495344,-15.852901,-10.352226,-10.881268,-7.4964027,-10.031555,-13.825196,-16.293358,-18.212898,-19.254017,-18.78584,-17.22184,-15.564055,-17.24598,-17.291424,-19.78288,-20.696383,-17.642996,-16.417728,-15.975235,-18.691887,-18.59563,-18.456375,-22.859997,-17.17501,-12.603834,-13.746366,-19.753834,-17.745298,-16.168009,-16.940453,-18.452953,-23.034805,-23.605654,-12.719967,-8.259235,-12.205381,-15.793404,-13.75893,-9.699862,-9.076693,-14.6938095,-12.774103,-9.880983,-15.408358,-12.239312,-8.514458,-10.117338,-8.740919
-10.135708,-14.907361,-12.540718,-11.51279,-15.169792,-12.263531,-7.463846,-9.498194,-15.603241,-11.993568,-12.097393,-14.824571,-12.823008,-12.576422,-14.833925,-13.050418,-20.44307,-16.773457,-13.001717,-18.603815,-21.035229,-25.546434,-22.254784,-19.834337,-15.950926,-16.175695,-18.82446,-13.158946,-16.566708,-15.570159,-17.978783,-9.750933,-9.398945,-16.90724,-14.938431,-9.112961,-7.3601456,-7.4490185,-6.299238,-8.352516,-10.557482,-13.590116,-11.611172,-10.514795,-13.321389,-8.10671,-9.562933,-9.602554,-5.882082,-6.2674675,-5.919964,-4.1450405,-5.396948,-8.259579,-11.793787,-11.627244,-13.210329,-18.387798,-11.215584,-13.446259,-12.795818,-16.54443,-11.648491,-12.288116,-10.572067,-6.4696865,-6.899372,-11.371046,-11.258432,-13.147438,-13.012042,-13.96592,-11.020914,-10.674084,-12.862667,-9.411509,-8.74128,-7.4867344,-11.049898,-12.583271,-12.775896,-13.221358,-21.706358,-9.327652,-11.231407,-16.161222,-11.022333,-12.878424,-19.35548,-12.225288,-11.909666,-17.10759,-22.601255,-19.231228,-12.708435,-15.80749,-10.318676,-7.93449,-10.9554825,-12.233019,-8.271048,-10.295319,-17.056639,-24.308313,-19.54303,-20.326443,-17.343697,-11.619978,-14.112855,-11.842786,-10.505802,-22.72047,-14.97217,-14.021138,-22.852106,-17.096718,-11.999067,-11.078207,-11.05854,-15.810846,-19.486319,-15.891389,-18.057295,-23.164108,-19.70963,-21.767862,-18.856018,-11.725742,-12.492138,-13.213464,-14.907339,-14.30661,-13.759453,-16.625874,-12.375051,-17.060726,-21.875109,-13.970404,-13.461147,-14.242171,-10.935129,-14.007739,-13.132987,-9.883219,-12.06317,-14.257418,-14.784214,-13.899041,-14.190861,-16.379665,-14.09763,-16.969074,-19.24533,-24.036337,-21.885262,-17.288551,-23.78976,-28.307308,-24.524223,-21.132608,-16.062002,-16.176237,-11.113808,-15.799171,-21.97324,-16.768005,-16.243267,-20.409039,-18.635818,-18.596634,-10.533024,-7.2115498,-10.805256,-13.13501,-10.96258,-15.424072,-16.60847,-18.532541,-10.175043,-7.1514797,-7.831089,-5.5751457,-4.6939507,-9.195408,-15.517802
-4.963379,-4.077484,-10.57555,-11.882238,-7.691431,-4.7473755,-8.945614,-5.9301796,-11.347305,-7.263073,-10.629755,-11.787453,-11.542644,-7.3356667,-7.906111,-12.176817,-20.652485,-21.897442,-15.802394,-16.34316,-17.198591,-18.086079,-21.726692,-14.7165985,-9.571144,-11.007156,-13.056335,-7.7514343,-7.388672,-6.9454155,-6.405182,-5.7598915,-10.042576,-10.992302,-6.435028,-3.367897,-3.895647,-8.784542,-1.986887,-0.9556732,-5.5263634,-13.944119,-7.3883324,-5.267172,-3.9756622,-5.038559,-11.800741,-6.617588,-5.5884075,-3.2295494,-1.8995628,0.0,-1.6818905,-2.68079,-6.938448,-3.0794754,-6.438959,-9.468138,-9.69245,-10.636696,-14.505462,-14.57364,-6.0958195,-3.7565117,-4.365196,-7.565016,-3.3573036,-4.84449,-13.013631,-9.299585,-8.798973,-3.3323097,-6.267912,-5.558586,-4.0925827,-9.993778,-5.3276043,-5.4963303,-7.2748985,-8.483421,-5.497511,-1.4249763,-0.83699226,-0.72912025,-4.493082,-7.5946445,-6.3670654,-8.543745,-17.717663,-14.112662,-12.391512,-14.98123,-18.199211,-23.630024,-11.626467,-9.881641,-11.098469,-12.506878,-14.514233,-17.477741,-8.750252,-10.199656,-22.799591,-22.540764,-20.219116,-20.708065,-15.470401,-11.950241,-16.024284,-10.708288,-9.087574,-12.790908,-14.033914,-15.103296,-22.248648,-15.17357,-13.235026,-15.332611,-16.821133,-25.66088,-18.57764,-13.147274,-12.831352,-15.743829,-15.16275,-18.613213,-18.7299,-10.738323,-6.6237984,-7.6812134,-10.200613,-17.177452,-15.288858,-12.308655,-9.841469,-11.712092,-16.705582,-18.270998,-17.369427,-20.068808,-18.501234,-16.656162,-15.766165,-7.0522842,-8.501736,-17.774282,-19.441872,-19.074474,-17.91346,-15.132523,-11.9977865,-16.930702,-16.604307,-20.1152,-18.513992,-19.846453,-20.668247,-18.60122,-20.65334,-16.623056,-15.160785,-14.717541,-11.749289,-16.693308,-20.90181,-15.013824,-14.228569,-20.18063,-15.980014,-19.772644,-11.497073,-11.798996,-18.645329,-19.135944,-14.911474,-17.367744,-14.514475,-15.929434,-12.02558,-9.4172325,-5.4468555,-6.78944,-4.6550446,-2.5514603,-10.383373
-4.6659355,-2.9582691,-8.9400215,-12.843649,-4.4395103,-3.3263035,-8.006733,-8.161938,-8.241156,-7.3543587,-8.461525,-16.140549,-13.666342,-10.022118,-11.139019,-17.770435,-23.287247,-20.433598,-20.315617,-19.304644,-26.518604,-20.356565,-18.203299,-11.999479,-9.574709,-11.8311,-16.610073,-11.637877,-14.412127,-12.186657,-9.989759,-11.348013,-12.433415,-14.09346,-12.6448345,-9.76753,-11.088476,-8.7512455,-7.320732,-6.6153564,-8.873644,-16.498981,-13.590614,-13.294908,-7.890642,-9.707207,-19.767605,-10.4164715,-8.391426,-8.148354,-12.259971,-5.5970497,-11.607924,-4.5135612,-1.8770313,-3.0342216,-4.104679,-9.143822,-13.602318,-7.825651,-9.490122,-12.573484,-9.872646,-9.95759,-7.019108,-13.615394,-8.828281,-8.29871,-12.214203,-10.962456,-6.0746746,-2.8993244,-3.4155846,-2.6430206,-4.7836018,-9.548103,-4.471941,-6.0473995,-6.3358517,-5.8568096,-4.447014,-4.3200474,-1.7157078,-2.1743011,-9.366266,-8.017395,-9.393404,-14.828674,-17.270317,-17.756098,-12.602359,-12.798168,-19.876125,-21.182306,-13.071005,-13.416911,-17.19938,-11.645885,-9.973137,-12.551678,-16.382317,-17.053383,-18.047218,-20.646948,-24.674578,-24.275532,-17.15012,-17.785397,-15.256222,-14.644764,-13.629809,-13.020997,-21.59393,-17.84589,-17.696423,-19.282843,-13.412489,-16.014477,-25.76371,-24.192972,-18.150404,-13.299185,-8.79422,-12.467234,-14.296417,-14.434375,-13.784976,-11.753805,-12.014376,-15.773657,-12.89055,-18.978325,-19.233105,-22.703962,-15.943021,-18.29388,-17.556177,-15.052453,-15.818043,-18.32816,-16.940142,-20.667679,-17.497654,-11.902264,-11.044895,-15.969028,-22.485233,-22.450588,-25.03913,-19.01181,-18.031792,-21.04534,-16.558153,-14.477597,-15.062528,-26.256552,-16.017443,-16.588074,-17.317265,-17.876856,-16.36851,-19.879662,-17.438725,-22.141113,-28.728693,-21.666094,-18.780243,-16.439823,-16.819504,-24.31913,-15.547279,-13.320866,-16.20576,-19.36377,-20.418625,-13.808116,-10.715775,-10.684969,-16.924679,-12.568787,-11.386074,-10.16293,-2.508295,-1.5625687,-9.339037
