-27.782444,-26.343918,-23.425686,-22.170422,-26.69625,-20.700079,-27.924492,-26.025967,-29.024385,-26.204792,-18.977415,-23.035378,-23.810513,-31.677837,-25.230799,-19.747543,-26.112347,-19.647457,-23.76995,-27.718636,-24.619148,-23.199697,-25.004986,-25.17299,-25.398191,-30.461586,-24.434624,-19.7102,-22.611305,-29.22907,-22.917912,-24.680082,-31.548513,-28.909119,-20.935291,-24.840778,-30.983202,-24.894371,-25.958519,-29.167595,-25.232922,-21.812286,-28.115295,-29.82105,-25.3829,-22.660336,-25.839031,-21.610662,-28.534832,-20.453981,-22.827953,-19.092644,-28.373556,-19.810274,-30.542213,-29.12295,-21.454933,-23.152512,-26.24481,-29.339535,-25.158173,-27.426847,-24.045263,-20.196531,-28.390875,-18.783424,-21.882204,-23.56938,-28.861582,-15.702505,-2.4863644,-2.6541042,-3.1054974,-2.8866158,-3.0783062,-2.8535671,-3.083992,-2.677124,-2.5885582,-3.101141,-2.8634415,-2.9635963,-2.9773178,-2.525013,-2.859953,-2.7470493,-2.8530426,-2.6791286,-2.8429394,-2.6931267,-2.7688065,-2.7841759,-2.7822132,-2.793951,-2.9133701,-2.804348,-3.0823746,-3.1190376,-2.59898,-2.799137,-2.7611885,-2.972435,-23.882349,-30.108015,-24.364386,-22.64004,-29.969414,-24.97548,-23.193321,-28.23386,-30.437166,-23.792122,-25.085712,-24.144367,-23.164562,-25.886326,-22.861622,-22.096548,-28.419075,-27.712704,-28.174942,-20.327938,-28.683933,-27.964994,-22.841507,-29.949312,-25.877773,-29.558146,-33.69433,-32.579,-22.081192,-26.708216,-20.835182,-21.01634,-23.931263,-26.4129,-32.65397,-24.375237,-34.774975,-32.717693,-29.6585,-24.25041,-28.810648,-20.426006,-24.873169,-21.969446,-23.248463,-30.901283,-29.80457,-22.9934,-26.874142,-22.907581,-3.8146973e-06,-15.842426,-15.168335,-15.932869,-28.258686,-23.93072,-23.970287,-26.564917,-25.833052,-23.450596,-33.800373,-23.85766,-24.187449,-22.464174
-32.65981,-25.240938,-22.1936,-25.36652,-28.474241,-18.033451,-27.913557,-24.34887,-20.232977,-25.331297,-20.566914,-24.547241,-18.663483,-23.641636,-25.24207,-22.649487,-30.41396,-23.140015,-28.068542,-29.025467,-24.127712,-21.69719,-26.014414,-18.812595,-22.207623,-27.953297,-25.170784,-26.156372,-20.328623,-27.201733,-23.550976,-25.01483,-27.607317,-32.3283,-21.717667,-20.963833,-22.695435,-30.16897,-26.573801,-27.562534,-24.519371,-27.459732,-25.578667,-26.165771,-28.40782,-21.933796,-19.687984,-26.997469,-24.8535,-19.195517,-23.81483,-19.721859,-29.220926,-20.980927,-23.123667,-21.455719,-18.430555,-23.089731,-26.602303,-30.957958,-20.797749,-27.270853,-19.931496,-20.69072,-25.200268,-25.838383,-22.666504,-23.932457,-25.302662,-18.819424,-30.546732,-33.586246,-31.438852,-32.249584,-32.73386,-35.417965,-34.639587,-37.321514,-28.596483,-31.856045,-30.817045,-33.176468,-33.043896,-32.23341,-28.700356,-30.162207,-32.338627,-28.90762,-32.985023,-28.893246,-39.87606,-28.554926,-35.152855,-35.447353,-30.562336,-33.496807,-32.28906,-28.938576,-35.43566,-29.868246,-28.90153,-32.186665,-21.334343,-30.12832,-22.198961,-23.691296,-34.62919,-19.82704,-24.858639,-27.654217,-27.662617,-28.327332,-25.471037,-19.377235,-23.103683,-22.218914,-20.5793,-22.111824,-25.635374,-22.204828,-24.994862,-21.197905,-24.831875,-23.91874,-23.488504,-30.316107,-23.929184,-27.28354,-28.357689,-33.014866,-23.792206,-19.02176,-24.894287,-23.248352,-26.464827,-26.06131,-27.868954,-21.618103,-30.96506,-24.845398,-25.438976,-22.826399,-23.256008,-25.832375,-29.759037,-24.853968,-24.534925,-29.984213,-30.135284,-20.318056,-29.973835,-22.336433,-5.0168,-41.427303,-35.912235,-27.771807,-29.4705,-24.68529,-19.369726,-24.61139,-21.60757,-21.318632,-28.44591,-21.610718,-23.956951,-29.0059
-29.270197,-30.696995,-34.659077,-29.0,-23.557264,-17.41311,-26.677185,-25.099174,-26.328686,-26.675922,-25.602741,-32.773792,-19.490833,-20.546434,-19.341507,-27.28247,-27.101847,-26.250343,-33.331303,-23.69171,-20.63557,-23.819862,-34.07109,-22.16814,-23.366442,-28.11377,-22.823267,-25.638504,-21.68496,-24.639584,-28.45172,-24.867367,-28.249716,-28.384388,-25.220413,-23.701065,-18.73248,-23.281971,-26.803947,-27.584469,-27.72592,-23.508299,-26.977947,-26.864182,-29.747112,-20.761776,-25.82978,-27.364798,-25.63887,-20.926945,-23.044003,-28.71983,-28.845243,-27.288631,-23.954494,-18.9391,-22.98558,-23.693577,-32.11761,-31.363527,-20.328568,-21.128416,-23.583963,-27.624031,-23.007286,-30.57076,-23.253492,-32.944454,-21.69588,-21.79597,-36.103725,-36.630684,-34.604404,-31.31486,-31.978384,-38.952396,-36.426163,-31.207663,-28.603666,-33.561428,-38.365135,-41.25339,-29.974327,-33.414867,-32.485104,-25.89941,-27.197123,-26.163216,-33.998894,-29.836792,-35.498363,-33.812912,-33.214184,-32.6524,-26.647743,-35.449894,-33.58094,-30.654459,-40.121803,-32.13373,-29.549475,-31.26757,-24.401318,-40.58387,-18.631632,-27.92539,-29.83126,-23.096527,-29.707453,-25.040466,-29.220573,-31.902693,-26.948318,-21.933784,-23.482985,-21.444412,-22.60751,-29.871105,-25.373957,-21.422161,-26.62109,-26.23733,-24.981333,-30.96091,-25.84034,-33.76794,-25.81603,-27.638952,-23.20219,-31.390202,-28.265535,-17.355883,-30.732334,-27.509638,-28.98465,-21.310642,-29.552164,-22.672195,-27.020813,-22.287506,-27.600845,-30.5366,-28.550358,-23.65624,-30.057217,-28.5731,-33.807034,-26.756012,-33.9759,-26.502935,-28.666096,-22.81477,-4.1443214,-40.596107,-40.223473,-27.275135,-28.58857,-28.782312,-24.625864,-31.544182,-22.24516,-25.388147,-20.492916,-27.096663,-29.375347,-27.839745
-29.880302,-23.33261,-33.43393,-30.381796,-19.169577,-19.897636,-26.942633,-22.109821,-29.597223,-28.415272,-33.48013,-27.154428,-27.28823,-23.776718,-18.883875,-25.358582,-26.640358,-27.765842,-22.931538,-24.495062,-18.459839,-25.444418,-28.204237,-30.246233,-22.722624,-23.613838,-23.823303,-25.93438,-23.520853,-24.725319,-26.17102,-24.868546,-26.646599,-26.739779,-17.63707,-25.568228,-21.551735,-22.84292,-23.969322,-23.025728,-30.745354,-24.462767,-32.941925,-27.502962,-24.165707,-22.265778,-26.824398,-21.727497,-29.605394,-25.83964,-28.053661,-28.437735,-28.256117,-25.305859,-20.707245,-22.410221,-25.09185,-22.198053,-28.343248,-29.834972,-21.110819,-21.830963,-20.766987,-29.066021,-21.331573,-24.43606,-22.409328,-31.443441,-25.067478,-21.668663,-32.856827,-30.792303,-35.508255,-31.324677,-36.22513,-36.439,-34.258636,-29.767015,-31.80611,-42.490257,-32.35717,-36.915607,-30.468407,-34.938717,-29.77336,-25.923063,-28.28596,-30.681858,-30.111418,-33.392883,-31.440126,-37.17238,-35.264057,-30.98714,-33.460354,-29.970512,-38.951023,-30.294394,-41.63295,-38.8345,-32.687267,-34.44798,-26.275164,-33.034378,-21.441275,-26.521015,-25.172543,-25.50138,-26.66443,-28.622011,-34.100998,-30.551292,-25.698502,-25.031542,-26.595324,-23.554672,-21.467758,-21.681904,-30.239807,-27.13983,-26.619091,-25.33886,-23.426836,-26.694136,-23.110546,-28.45332,-20.612896,-37.59878,-21.868753,-28.486126,-28.95533,-20.787289,-30.949398,-21.087246,-22.72072,-19.747658,-26.052313,-26.12166,-25.274315,-22.710884,-26.128456,-28.341698,-26.111639,-20.179916,-27.663303,-25.605595,-28.768314,-24.201897,-33.399616,-21.357159,-24.37173,-26.821507,-4.575489,-45.780003,-42.202404,-29.104256,-24.585377,-36.568783,-24.869953,-24.00961,-25.131264,-26.438152,-21.843029,-31.472527,-26.431206,-26.37209
-30.629665,-20.329493,-29.000265,-28.008604,-22.129223,-21.251484,-23.655342,-23.10627,-33.62756,-23.502777,-20.064245,-24.838413,-34.306087,-22.197073,-21.15199,-26.311459,-25.183197,-21.956009,-22.820637,-22.38312,-18.028086,-27.088282,-22.789362,-30.8637,-29.600023,-22.492016,-29.268066,-21.046543,-32.923584,-21.46999,-22.542118,-30.869324,-27.793507,-25.938766,-17.397087,-32.26648,-28.184214,-21.48565,-25.38127,-19.410748,-29.51474,-28.397228,-33.146202,-31.229904,-26.126581,-30.20055,-24.627987,-22.330105,-28.590115,-35.87555,-30.620935,-31.758924,-26.79005,-25.724428,-20.529526,-23.409348,-28.745838,-22.961647,-30.448917,-25.4839,-15.859873,-22.275414,-19.783073,-26.471716,-23.729801,-19.401478,-23.929754,-26.55557,-24.15034,-22.439056,-37.357388,-31.380856,-34.341312,-35.72253,-32.763256,-31.313227,-33.47046,-36.56344,-34.223507,-42.900322,-28.017382,-33.053123,-35.018288,-33.78193,-27.633299,-28.798548,-34.568874,-30.810474,-33.91765,-29.65582,-32.58767,-34.96153,-35.27936,-30.870527,-34.160915,-29.913132,-31.695694,-28.62087,-41.68383,-38.216118,-26.892359,-32.47782,-24.827232,-34.655537,-26.487076,-21.813951,-26.8744,-32.19895,-22.655746,-28.183178,-24.102303,-24.30099,-24.427055,-26.122786,-30.072693,-25.68874,-27.734371,-19.073986,-27.388006,-28.912737,-23.21902,-24.662254,-26.75518,-23.874527,-20.903225,-22.503815,-27.574406,-26.574825,-22.90057,-23.903362,-26.398415,-19.957329,-28.46863,-20.464241,-28.733984,-23.361942,-23.327255,-26.53491,-25.099918,-27.270123,-22.875357,-25.92862,-25.547693,-21.720562,-21.291988,-21.9366,-23.095367,-23.037716,-23.236383,-20.83745,-25.054098,-22.901924,-4.756138,-46.216743,-40.81159,-37.841995,-23.321907,-33.066113,-30.512419,-25.832052,-24.419994,-24.385925,-27.204708,-30.310793,-26.883324,-21.95788
-29.281437,-19.154766,-23.439611,-24.501713,-22.457691,-24.123138,-24.925505,-21.71988,-26.533888,-23.674896,-18.481201,-24.770634,-29.764181,-26.422985,-26.619122,-30.605988,-24.870878,-22.572182,-26.587025,-22.321537,-21.42193,-24.05989,-22.438168,-25.030865,-22.970299,-22.164398,-19.799028,-22.227528,-28.781902,-21.323032,-20.160288,-24.29564,-24.911238,-24.123066,-23.325016,-23.652483,-23.909103,-19.834055,-27.040707,-22.241098,-25.999813,-28.196516,-26.05671,-27.020157,-24.55054,-25.797487,-23.450565,-26.695423,-27.63401,-35.093643,-26.815338,-28.278587,-23.693472,-23.218733,-20.78784,-22.081556,-27.033167,-25.39782,-23.868448,-23.243687,-18.404549,-22.816422,-21.948921,-25.669735,-22.09761,-21.648813,-24.00352,-31.808744,-27.04115,-21.602777,-39.189857,-36.859035,-31.547382,-35.844418,-33.03627,-35.283024,-30.845545,-36.261024,-37.857742,-37.887875,-28.191355,-30.52754,-32.669014,-33.631004,-27.826254,-33.61017,-31.682344,-30.525915,-36.494427,-26.581398,-32.308193,-32.76255,-30.8093,-34.68495,-33.54496,-31.155136,-35.76839,-26.021711,-34.85113,-31.655468,-26.55899,-30.982666,-20.29689,-39.95926,-29.35818,-21.26609,-27.03683,-27.711796,-20.920588,-32.53043,-19.792007,-21.152489,-26.13136,-22.802721,-33.57556,-26.965446,-30.628826,-22.49501,-19.694784,-28.817453,-18.771744,-26.962578,-25.16859,-21.989689,-22.56226,-21.127838,-22.851728,-23.682163,-25.799122,-25.635208,-22.80574,-21.334234,-31.047148,-19.307962,-25.470585,-24.102596,-27.791786,-23.752039,-23.242548,-28.141966,-27.114922,-30.091377,-21.196629,-25.400719,-22.325384,-24.190327,-23.670977,-27.063587,-20.756136,-26.128344,-22.803226,-23.038593,-7.1034737,-41.775845,-39.24941,-45.24407,-28.815817,-37.47755,-26.013607,-33.9737,-23.659811,-22.811363,-24.187336,-29.328577,-27.900288,-25.011234
-26.508415,-25.152674,-25.300327,-22.078804,-24.65868,-22.1491,-26.165369,-24.425705,-26.557302,-27.156013,-25.638107,-24.256744,-24.697283,-21.635056,-26.740614,-28.868217,-20.753513,-27.146496,-26.106525,-24.909662,-22.923044,-24.922598,-23.1656,-24.783043,-23.037708,-26.639442,-21.753464,-26.611958,-23.754877,-24.266777,-24.446148,-23.000008,-28.840176,-23.611792,-23.896374,-22.001156,-24.898312,-26.34552,-25.529186,-25.178299,-23.7976,-25.349487,-21.22261,-20.97483,-28.46954,-23.389278,-17.188423,-24.496836,-23.942947,-28.249077,-25.171745,-30.293839,-20.345852,-25.956625,-22.83832,-21.908497,-19.731937,-25.638718,-18.414938,-19.214622,-23.451859,-23.085726,-18.21707,-26.796198,-27.179325,-18.583515,-24.762661,-27.68991,-25.508604,-23.08546,-35.968414,-34.55871,-36.888237,-29.313686,-32.230946,-38.43592,-33.76954,-34.439636,-35.46155,-27.98016,-30.665958,-28.000479,-33.59968,-28.567709,-34.26993,-35.59007,-30.690483,-33.980232,-33.929832,-30.064646,-29.01998,-35.74345,-33.530094,-37.288593,-35.80744,-33.86216,-30.325302,-27.534077,-33.58428,-30.542826,-32.30618,-31.943893,-21.457315,-28.9307,-26.738358,-24.268135,-22.291862,-27.124857,-27.813725,-32.11849,-23.988956,-19.048443,-19.174309,-24.569038,-24.638126,-30.571753,-24.802666,-22.923374,-20.826351,-24.388134,-25.028116,-23.631197,-28.69596,-20.537575,-29.606064,-26.21513,-22.837986,-23.442116,-27.55993,-23.809193,-20.578836,-24.877934,-26.390026,-23.98331,-22.119888,-27.289917,-31.61484,-23.737967,-25.199812,-35.70643,-27.352648,-31.772388,-19.049938,-30.026535,-30.091457,-18.892643,-24.807116,-25.377005,-22.500069,-26.647257,-25.001446,-23.13993,-12.2694,-43.04961,-37.171265,-31.01329,-26.446665,-29.357395,-26.345825,-28.77059,-26.398518,-24.790285,-24.277464,-24.541664,-20.711893,-30.808447
-28.302921,-27.784346,-22.669125,-30.137163,-24.455711,-28.125692,-23.35576,-21.597113,-24.918488,-26.629559,-30.083046,-23.972599,-28.14959,-22.983757,-30.557762,-25.305954,-21.854834,-24.621819,-23.639534,-24.823215,-26.936722,-28.259562,-23.12714,-28.125706,-23.89946,-23.277943,-24.399567,-27.603436,-23.635548,-23.09673,-28.373913,-22.495266,-29.74123,-25.189764,-24.860695,-25.796227,-27.491556,-30.121796,-23.15514,-22.693794,-28.504572,-22.424383,-22.624514,-28.11842,-33.936142,-29.415876,-19.347218,-21.780447,-24.284035,-21.287193,-29.223982,-27.124308,-25.932636,-28.599794,-24.986025,-20.2532,-20.107838,-26.953014,-22.688454,-22.98979,-29.464396,-22.483995,-23.91491,-25.51961,-25.468771,-19.869267,-23.863869,-29.351427,-18.803158,-26.176023,-32.855087,-29.397173,-41.85216,-27.45104,-43.34769,-45.54326,-31.880955,-27.571571,-35.511097,-26.365742,-32.268272,-36.284973,-39.527912,-30.507477,-44.476845,-35.417297,-35.098156,-28.531517,-32.451538,-32.080944,-31.37535,-32.08045,-33.432705,-40.18053,-35.827473,-37.15495,-30.264433,-31.914722,-40.302326,-30.779486,-29.939821,-29.320967,-34.161,-21.077574,-26.536404,-31.383385,-20.609491,-30.66909,-29.596321,-33.614887,-29.219204,-17.814236,-23.524818,-26.591778,-25.471195,-34.461983,-28.733059,-25.466446,-29.159887,-19.479115,-28.161491,-24.916317,-31.48268,-21.690285,-28.797733,-34.19446,-23.820477,-22.579395,-23.868416,-24.734411,-24.577808,-29.04151,-21.727802,-22.661184,-24.391502,-27.755007,-30.61214,-22.547203,-29.60048,-28.880556,-28.917076,-24.666222,-21.012566,-22.842731,-28.915339,-17.553658,-24.604305,-23.513988,-32.01942,-31.350447,-24.912727,-21.687527,-11.404226,-41.17939,-43.074932,-27.035873,-28.269367,-29.048027,-26.763288,-26.969831,-36.570568,-29.74884,-27.316528,-18.790613,-22.51926,-24.298943
-35.231266,-25.136814,-19.893661,-27.82033,-28.80274,-21.686579,-18.894625,-26.194965,-27.973682,-20.122845,-30.113731,-26.391808,-28.459417,-22.0751,-26.394016,-27.867538,-24.574524,-20.991623,-29.0228,-23.19721,-28.144888,-34.534588,-24.86437,-29.200748,-22.167385,-28.466803,-23.18044,-24.316132,-24.400503,-26.86218,-29.021793,-26.0321,-27.004051,-32.43935,-26.546946,-27.609398,-28.183073,-24.90493,-25.036678,-22.505322,-23.840633,-22.58396,-23.148174,-26.836494,-26.640759,-30.846373,-30.705013,-22.178308,-22.278645,-19.487162,-23.867874,-20.79953,-26.982677,-26.056173,-31.709463,-22.999409,-24.2032,-23.290686,-27.635012,-20.969444,-31.218616,-25.397038,-20.552921,-27.862034,-26.09664,-24.233212,-20.668278,-26.523907,-20.677155,-23.489286,-31.51629,-32.066006,-36.107613,-34.87222,-31.276253,-36.343616,-29.564255,-27.090954,-34.929237,-31.274054,-35.75302,-32.892464,-31.205854,-35.798595,-38.42797,-32.70726,-33.595387,-29.645136,-27.237146,-27.111515,-36.02715,-34.081062,-32.144,-30.972239,-32.77453,-40.348686,-31.759207,-31.299757,-40.867493,-32.922783,-30.926659,-25.35284,-28.334852,-19.324587,-22.722023,-28.981401,-25.367683,-26.243416,-26.850342,-31.495558,-27.526453,-24.159145,-25.85699,-24.75756,-21.418884,-35.557392,-27.924324,-23.65101,-28.236303,-21.274727,-26.703945,-24.99611,-28.426857,-25.425964,-26.649477,-27.706835,-19.677555,-26.976007,-22.154594,-25.705036,-22.850086,-28.54665,-21.47171,-19.861946,-28.644648,-21.837683,-26.16195,-28.365686,-25.405407,-28.228642,-23.777746,-21.753738,-18.785814,-21.436878,-23.347706,-25.772596,-25.738077,-25.513893,-25.48618,-23.82869,-18.762543,-27.983894,-8.226215,-41.018543,-45.963448,-31.451351,-25.904049,-22.443844,-30.67145,-30.956959,-29.37384,-30.450434,-28.908686,-22.842588,-29.013998,-23.461731
-32.66527,-24.757885,-25.942966,-25.196726,-24.81543,-21.9933,-24.341171,-25.925102,-28.819427,-25.917519,-25.311356,-35.45479,-25.60771,-21.57687,-26.810658,-27.866047,-34.413082,-24.847452,-26.06712,-21.285976,-27.217857,-33.65218,-25.406452,-28.350311,-19.937216,-23.129768,-24.10748,-23.49283,-28.282688,-27.8975,-21.59296,-23.298319,-25.815454,-29.671015,-28.472012,-28.253435,-29.766594,-28.559032,-28.31591,-23.150791,-21.838194,-26.973122,-21.633972,-31.386337,-29.764038,-29.30397,-30.43449,-23.54315,-26.17492,-24.208076,-28.053322,-21.263243,-26.431164,-22.210419,-27.074755,-26.03532,-20.756252,-23.218987,-24.18496,-23.218441,-32.14891,-29.160217,-19.579676,-27.745432,-29.03673,-24.360458,-23.198967,-25.983854,-28.507881,-20.641556,-25.911089,-25.185286,-29.329773,-34.2918,-30.726673,-29.167486,-33.01678,-35.7096,-31.926605,-34.85949,-36.256287,-29.973555,-31.19284,-39.13876,-29.8401,-29.926363,-28.63531,-38.284298,-31.092278,-32.40006,-33.89178,-30.458025,-36.49251,-26.354126,-41.70696,-37.620445,-29.378258,-30.06849,-39.963593,-34.114323,-30.09768,-31.462337,-28.001156,-25.997076,-27.50504,-31.372257,-31.052423,-24.141705,-30.044968,-24.813517,-23.785507,-28.251335,-22.779251,-23.194328,-26.463493,-35.395813,-24.745714,-21.68636,-30.08327,-27.84164,-25.516369,-27.041443,-22.94866,-23.488018,-30.033192,-28.81091,-25.733177,-23.47145,-23.968513,-33.023613,-25.5433,-27.566628,-22.590864,-27.121471,-28.014837,-20.929428,-26.97463,-25.868069,-18.75968,-29.096909,-26.524279,-24.98107,-25.11679,-23.637684,-21.48372,-34.25638,-29.181435,-28.189777,-20.700775,-21.128414,-21.96061,-28.361664,-10.234205,-39.277107,-42.862453,-30.276138,-30.543644,-24.424875,-25.333548,-34.145477,-25.64009,-28.091825,-29.452692,-25.523958,-24.723656,-26.841131
