-13.784585,-19.658108,-14.513545,-16.900818,-17.569277,-22.864738,-21.597792,-19.220572,-21.385735,-16.772923,-18.353397,-21.43304,-18.518242,-20.30442,-17.934114,-18.570686,-20.512749,-22.892714,-21.131487,-24.63563,-16.905184,-15.317745,-16.293388,-17.574614,-24.392792,-28.013943,-15.29637,-20.828161,-26.027985,-20.376682,-22.968342,-15.522152,-18.275597,-15.687342,-17.866104,-16.48365,-20.89803,-30.729212,-20.970486,-23.496275,-20.949125,-18.46984,-17.83772,-29.129745,-17.450567,-19.98332,-17.952105,-24.539421,-21.546402,-24.410221,-21.243597,-25.122736,-17.619461,-21.70271,-21.82056,-21.88796,-27.905767,-25.348206,-29.429605,-27.427074,-18.970646,-23.619915,-21.459496,-26.592882,-19.439743,-20.248014,-28.94254,-33.431206,-21.376526,-22.73793,-21.06046,-17.188791,-21.029135,-17.8126,-16.718597,-17.52566,-21.667313,-20.01646,-20.331215,-24.617004,-24.784698,-24.995132,-22.785225,-17.947441,-20.683363,-18.510626,-23.423634,-22.7103,-16.285988,-21.647041,-23.161642,-19.524633,-19.259577,-19.717798,-16.792356,-16.421904,-19.064148,-18.896067,-16.201305
-18.559673,-24.515564,-23.884804,-24.670141,-26.368727,-20.22721,-21.13546,-19.971516,-25.640514,-16.311283,-21.345505,-16.633654,-18.445526,-20.090784,-22.536758,-18.85838,-27.773825,-24.742367,-20.815912,-28.11308,-15.928874,-19.057922,-28.205326,-19.105957,-25.565092,-27.653154,-26.290073,-19.745323,-18.988468,-29.992533,-23.59578,-22.47151,-21.751408,-23.962418,-23.729532,-21.208733,-18.473085,-24.40685,-23.618237,-27.83231,-27.501535,-20.7495,-21.710472,-25.52977,-27.418896,-21.184822,-25.038809,-25.537308,-16.989838,-25.38338,-24.165924,-25.762905,-24.185719,-21.442842,-25.90346,-22.216368,-28.078897,-28.565205,-23.075205,-21.634193,-24.98636,-21.882992,-17.166191,-26.288273,-25.009071,-24.93953,-19.891136,-35.121983,-20.846607,-21.021637,-31.267834,-22.400166,-19.410933,-21.556122,-17.692352,-24.430267,-16.121948,-29.783405,-24.404491,-27.576063,-21.949524,-23.505411,-27.95999,-19.121687,-20.901093,-22.040255,-24.76374,-23.3817,-18.153599,-24.966621,-21.922735,-22.716099,-25.029274,-24.812622,-21.016966,-20.431383,-24.050085,-19.861376,-27.038637
-18.196127,-30.755861,-29.342976,-23.3472,-24.343178,-21.219376,-23.918766,-23.962793,-22.612606,-19.089779,-22.648218,-18.544916,-17.1479,-26.76955,-23.168846,-16.723026,-25.449938,-20.302586,-24.922276,-28.490421,-21.38182,-22.56287,-25.482502,-22.041412,-26.839504,-27.57193,-23.23841,-24.099564,-19.928574,-23.387486,-22.420685,-26.505566,-27.346062,-19.659801,-24.51449,-19.150713,-16.965977,-28.721659,-38.24878,-28.743612,-27.39282,-23.77534,-20.407185,-19.090813,-25.972767,-20.597534,-20.580872,-25.012184,-19.33289,-23.958344,-28.684792,-22.478745,-26.691244,-23.194597,-30.140583,-19.171185,-22.340458,-28.69026,-23.95578,-22.742546,-20.12606,-25.028553,-20.39978,-23.240818,-26.362036,-22.629345,-19.22752,-21.671768,-23.115993,-20.589527,-25.477669,-25.531849,-20.066458,-16.988241,-20.543543,-28.247646,-18.019527,-35.256104,-26.11368,-28.77902,-32.098484,-23.410833,-31.347712,-24.75213,-21.799952,-19.071537,-25.293041,-24.293331,-17.574684,-29.824589,-19.68129,-23.0182,-22.74393,-18.587732,-23.30555,-21.394812,-23.164186,-26.445366,-23.417925
-11.08753,-23.232677,-16.83622,-16.979671,-19.188564,-18.44262,-13.194601,-18.490683,-20.950294,-20.104866,-18.934788,-24.515053,-20.606739,-16.73093,-18.90731,-16.554447,-14.648938,-20.155758,-20.985226,-19.139256,-16.583237,-18.157984,-9.206976,-11.999165,-15.972,-12.516611,-12.299349,-17.077152,-16.111036,-17.536846,-20.47696,-15.161019,-9.144972,-14.585899,-14.432352,-16.035973,-16.684238,-14.663437,-16.374195,-15.767207,-15.132485,-15.058441,-19.916862,-14.293417,-13.072673,-15.829365,-16.724373,-16.135334,-15.665481,-16.571424,-15.327276,-15.638806,-15.298543,-19.719915,-16.853786,-16.020784,-14.00959,-20.080994,-17.023157,-17.349407,-18.246477,-22.780798,-14.551097,-15.4177065,-18.34642,-20.072647,-12.582745,-16.69662,-18.8495,-13.899565,-16.878311,-28.57143,-16.690323,-11.434477,-11.784067,-16.947004,-16.393206,-19.625175,-17.57328,-19.047531,-19.637383,-14.620454,-18.974495,-12.558395,-14.130837,-15.859177,-20.433874,-17.193684,-23.950235,-22.388407,-10.033775,-12.22723,-14.534593,-12.460167,-13.212278,-16.800251,-19.906855,-13.577762,-13.655286
-7.9376583,-5.9100285,-7.0637627,-5.6457367,-12.116602,-7.177557,-4.630207,-18.416916,-20.299824,-10.934944,-16.276709,-21.173313,-14.652847,-10.081259,-9.875971,-10.677376,-5.7005386,-11.423471,-11.075832,-10.713753,-11.200058,-10.010628,-3.0435352,-2.4933414,-6.641653,-3.9007988,-4.940529,-6.6289845,-5.3780594,-6.669489,-7.553055,-5.511507,0.0,-3.7921772,-6.897627,-6.589409,-14.440561,-6.453602,-5.3614464,-5.807289,-5.5763245,-5.2928467,-14.971577,-9.370497,-5.367256,-6.979555,-8.570826,-6.5839233,-8.079275,-8.273333,-6.1355953,-9.908525,-8.803045,-9.617037,-8.035011,-8.227524,-7.9103928,-9.161251,-8.391417,-9.453672,-11.531258,-12.623949,-5.574003,-5.6568527,-5.8672256,-15.354767,-7.273794,-8.694595,-7.1746426,-5.292473,-7.03903,-18.171625,-12.704427,-4.160885,-4.81118,-8.763628,-7.258219,-9.281401,-7.5680504,-8.398106,-8.691198,-6.449312,-11.610891,-2.4913445,-3.8548908,-4.7117176,-10.667732,-10.669527,-12.674898,-11.430529,-2.3425026,-1.359705,-7.175005,-4.9469547,-2.168024,-6.602705,-9.659458,-6.744488,-3.6306896
-10.509644,-5.829937,-11.255178,-6.84935,-14.896631,-11.021038,-7.3240967,-20.146736,-23.896656,-12.334833,-20.233164,-15.913493,-15.311941,-15.022035,-11.895203,-15.015155,-10.319084,-16.149994,-14.445348,-15.240045,-16.038023,-15.609466,-7.916912,-6.282919,-10.519249,-7.784857,-10.182049,-9.921162,-8.781389,-9.979095,-11.070021,-8.443871,-3.2364311,-6.663946,-11.594156,-10.595829,-11.31913,-11.353048,-8.754524,-9.522467,-8.411072,-7.850689,-20.409046,-14.87682,-9.802671,-11.49296,-11.767096,-10.409925,-11.855593,-12.623492,-9.766569,-12.800266,-12.661842,-12.22765,-11.809322,-13.013739,-14.542173,-12.361696,-13.098162,-12.3371525,-15.4149685,-11.385962,-9.761166,-10.4451885,-9.0599785,-16.587873,-11.174,-11.880133,-10.042345,-9.807062,-11.533356,-17.88487,-16.532734,-9.360582,-10.055592,-9.575975,-10.644726,-12.894691,-10.680109,-11.694561,-11.496027,-8.514553,-18.168842,-6.378065,-8.1785965,-6.969635,-9.155783,-14.676978,-13.385756,-13.739389,-6.9876137,-4.1109657,-12.651194,-10.380007,-4.8932056,-11.023682,-11.139099,-10.787247,-8.079582
-13.4608755,-19.616571,-22.89104,-18.089405,-21.299686,-26.227688,-15.236916,-20.174227,-24.555601,-21.43383,-23.83181,-16.903599,-23.669516,-28.240688,-20.261286,-28.000536,-21.730679,-21.824768,-29.858362,-25.506828,-29.083036,-25.363802,-18.098349,-21.446064,-27.11112,-18.943142,-28.112547,-21.990812,-23.737694,-29.11431,-21.906322,-24.961193,-18.885397,-24.52747,-24.903639,-32.090782,-19.391813,-18.38704,-18.80075,-29.583267,-20.791542,-17.557388,-27.58479,-18.247177,-20.003923,-24.535742,-15.978982,-27.720177,-25.944054,-28.036577,-23.735413,-21.363066,-18.734116,-18.184002,-25.40255,-16.56683,-20.919836,-30.757734,-22.167852,-23.200623,-19.064688,-21.969566,-17.160154,-23.571579,-27.104866,-20.58172,-17.757439,-30.552723,-23.107506,-27.410566,-17.795017,-20.114895,-29.052422,-26.665653,-19.07965,-19.751286,-22.911839,-23.653671,-23.703728,-25.73141,-27.715748,-21.062977,-22.370451,-21.228893,-21.82884,-20.28825,-17.705803,-27.308006,-23.493382,-18.407818,-21.77685,-24.71665,-24.761806,-25.74829,-18.603104,-19.264301,-18.67059,-19.993504,-16.893566
-16.87271,-26.71825,-26.469933,-29.267956,-25.229874,-24.824957,-22.83576,-22.788797,-26.604542,-21.719334,-18.923481,-25.043718,-23.256454,-31.320343,-22.937572,-23.182283,-27.966614,-22.090893,-32.166965,-24.965643,-25.863811,-27.01384,-17.745146,-24.842743,-28.40616,-24.622166,-29.66909,-21.54996,-27.455746,-29.019878,-22.798897,-25.849771,-26.071154,-21.775978,-22.270592,-26.300606,-21.71963,-18.803394,-24.699396,-25.90327,-22.86875,-26.69577,-25.748184,-23.644062,-27.072832,-22.04132,-21.655827,-24.987637,-29.010464,-22.860027,-21.656557,-20.201775,-19.094515,-21.741924,-22.452244,-24.255901,-24.47971,-27.977804,-23.752316,-27.376284,-21.84462,-20.08951,-25.38699,-25.224483,-26.062212,-19.2353,-18.027685,-25.307594,-20.887594,-27.491388,-23.971977,-23.252426,-29.78292,-28.289997,-19.96026,-27.451113,-26.023634,-26.529839,-24.867199,-23.452099,-25.360588,-21.6193,-20.976532,-22.746433,-29.302944,-20.144325,-25.055563,-25.857552,-25.423307,-22.658535,-22.135803,-25.049322,-23.163786,-20.34591,-29.112568,-28.61188,-23.318823,-24.637455,-20.613861
-22.031788,-18.533783,-24.638897,-27.252821,-22.178684,-32.1097,-29.875336,-22.870909,-29.0738,-25.415161,-18.100594,-23.371563,-18.234161,-27.772171,-23.972706,-24.331474,-30.197815,-24.75752,-23.669155,-23.769997,-26.972248,-21.713984,-23.947887,-27.696447,-21.248009,-23.141394,-25.091322,-25.826519,-26.292143,-27.197853,-23.588665,-26.616968,-29.436333,-22.586731,-23.07579,-22.467213,-21.902754,-23.738808,-20.627144,-25.620327,-25.541462,-26.923132,-22.447098,-28.098152,-25.124994,-26.417728,-17.37449,-28.31271,-25.628923,-23.204632,-26.632328,-19.928265,-22.712303,-19.923912,-19.298977,-27.699741,-26.767412,-29.944033,-21.6596,-22.129135,-23.120132,-21.040245,-24.50985,-26.059849,-24.26679,-23.017654,-19.495602,-18.946457,-22.603033,-25.319622,-20.361244,-18.391384,-27.71599,-32.116577,-19.266842,-23.211876,-19.90167,-26.668106,-27.516947,-24.081839,-22.768755,-20.950424,-28.57043,-21.159174,-27.437824,-21.39382,-20.083961,-21.655418,-25.239752,-23.198887,-19.560905,-23.529095,-18.269878,-22.704199,-22.342278,-20.207539,-23.818968,-19.770636,-25.07185
-22.224577,-19.98183,-27.16371,-23.967012,-22.498823,-29.89438,-23.16852,-18.0091,-27.21396,-28.43082,-19.55307,-22.890194,-18.300766,-21.444412,-24.475378,-29.600044,-20.321533,-21.305592,-22.487534,-22.682558,-21.995523,-25.312477,-23.023315,-23.32831,-21.418745,-20.997747,-24.511211,-30.780088,-22.949236,-26.762224,-19.49229,-24.44727,-27.950832,-25.616121,-24.797104,-25.173122,-24.366385,-20.069674,-19.647362,-24.336266,-24.813623,-26.723007,-20.975891,-22.482903,-25.202118,-23.76218,-25.986542,-22.166594,-21.754683,-29.796144,-26.900494,-23.430397,-21.827806,-17.349957,-20.523924,-35.44025,-20.939972,-22.159378,-22.568577,-23.024984,-20.187504,-23.839632,-21.943855,-28.5621,-21.078981,-24.59911,-23.380812,-23.560444,-23.230942,-28.140182,-22.00588,-14.770942,-27.995989,-34.337288,-22.669598,-20.845032,-22.831188,-28.409122,-22.77974,-23.92858,-24.098097,-25.786343,-23.159166,-21.32822,-27.312668,-19.003183,-20.936127,-26.364641,-20.810295,-22.063122,-23.636631,-22.56745,-21.52209,-23.167883,-20.800598,-18.059334,-27.922901,-21.43697,-22.278925
