-11.7470455,-3.7712517,-2.692154,-6.119549,-6.778591,-6.1182823,-5.8601913,-8.32313,-3.2618465,-8.859592,-4.4434013,-3.8525238,-6.5265083,-11.099371,-20.222815,-8.161718,-10.835064,-6.2709274,-4.777382,-8.9237995,-15.121056,-3.8110046,-20.117569,-15.510281,-18.619434,-24.66847,-15.549341,-15.487417,-13.970604,-12.2290325,-7.4269104,-12.0313,-18.876072,-13.577824,-5.8980885,-17.080193,-6.8364525,-16.678692
-5.248213,-0.84355545,-1.6048241,-4.5915565,-2.1313038,-4.0044117,-2.9120655,3.8146973e-06,-5.946478,-1.7759266,-4.440857,-2.3740578,-0.5984688,-2.940073,-9.852921,-8.965282,-7.5435944,-1.4739342,-4.5524673,-8.44603,-12.30101,-2.6955147,-10.7778015,-21.823364,-14.834885,-14.105961,-8.506575,-1.6510925,-0.33390427,-0.7626915,-0.542366,-5.4229565,-10.936249,-8.446638,-3.7531433,-6.6881084,-5.3123474,-2.1700325
-5.9730816,-4.780075,-7.2000847,-3.547718,-3.3302517,-3.384079,-2.7518215,-2.6060028,-4.5989437,-2.1292057,-2.736496,-4.368431,-2.8633041,-0.58704376,-2.265812,-5.0087204,-3.6591568,-4.131233,-3.6035004,-4.572195,-2.512394,-10.031282,-5.757429,-10.95063,-7.7148438,-6.8635445,-3.8920498,-0.77261734,-1.2429829,-3.524578,-4.700796,-2.7757988,-7.522888,-3.6249504,-3.7387772,-0.31266022,-5.4220295,-0.98612976
-9.954931,-10.168602,-6.55365,-5.3111305,-5.8935966,-6.7924824,-10.605076,-14.180771,-4.9219437,-11.8038025,-4.6007347,-11.532358,-8.430752,-7.362417,-1.0880356,-4.371151,-2.4059181,-9.107845,-8.866514,-3.2714539,-3.4746666,-9.940205,-9.843168,-0.8338127,-0.9676552,-0.7231674,-3.6781197,-11.255821,-14.5346985,-12.113689,-9.26988,-4.3117294,-1.3158379,-5.9386463,-5.093605,-3.823185,-7.7562923,-10.233402
-12.785465,-14.883287,-13.651621,-6.6197968,-14.062235,-9.315823,-10.13839,-14.936209,-9.944672,-13.397972,-10.59705,-13.003969,-12.70013,-16.966705,-10.292618,-11.173107,-7.847534,-12.97007,-11.460241,-13.058493,-12.4718,-15.700657,-12.794781,-3.0258389,-3.8098469,-3.6262093,-6.6434956,-15.595808,-22.564459,-13.579388,-15.297108,-8.784893,-3.6202621,-5.7515736,-9.106846,-15.632519,-8.949274,-18.017998
-18.171963,-17.410732,-15.393906,-12.066299,-16.8815,-17.23675,-8.317993,-15.291258,-10.983585,-11.087582,-11.927696,-16.238127,-11.5349865,-15.250952,-20.67591,-6.618042,-16.724237,-12.547741,-15.907148,-14.61207,-14.48085,-10.842459,-14.192873,-16.226053,-11.536022,-13.985262,-13.842619,-18.144169,-20.416813,-17.687801,-15.959482,-12.014717,-11.800978,-11.045898,-14.183624,-14.110682,-16.711384,-19.556038
-15.040157,-10.140871,-12.145809,-17.214766,-17.597229,-20.948864,-13.815025,-13.380051,-16.526676,-9.894201,-11.447159,-14.547844,-15.062962,-13.144451,-24.582588,-9.511675,-16.686672,-18.155869,-17.148603,-15.5164795,-17.173193,-9.126303,-18.42556,-15.221771,-18.26788,-18.030268,-17.304163,-13.179047,-10.640888,-13.993328,-13.247343,-11.850941,-16.864824,-14.757069,-16.27625,-20.066261,-14.25231,-15.766178
-13.975498,-13.636034,-13.198761,-19.262062,-13.218874,-22.446022,-21.397238,-13.0207,-15.044394,-17.126783,-14.146479,-14.392195,-20.867744,-14.829025,-20.525644,-20.414888,-11.213713,-16.433292,-17.005949,-19.14497,-16.169949,-13.896166,-16.997911,-14.691429,-25.16677,-19.604336,-21.496132,-11.424347,-12.977573,-17.303968,-13.55423,-19.210463,-21.425825,-19.967644,-16.220583,-17.131723,-11.505054,-12.051382
-14.172512,-16.942745,-14.132608,-15.666069,-11.613646,-16.506096,-20.209665,-12.966967,-13.419109,-16.819492,-17.233578,-15.158567,-23.647327,-14.145479,-16.287598,-19.768347,-12.937401,-16.025227,-17.202454,-21.210934,-25.453926,-14.030521,-20.56602,-16.249264,-28.10197,-19.099754,-21.799774,-16.358507,-21.32409,-11.53743,-16.042759,-15.921797,-19.683731,-14.945534,-15.396559,-12.632782,-14.297144,-14.243637
-18.41365,-19.082476,-17.176651,-17.634604,-17.044558,-13.570751,-21.164677,-20.134972,-22.363426,-22.442392,-19.723415,-18.354065,-18.144032,-13.419382,-17.921783,-17.434982,-13.880529,-12.895126,-13.849598,-15.222725,-21.561317,-23.469196,-30.316463,-16.482859,-25.042484,-20.052073,-16.919685,-17.805405,-18.83054,-15.343075,-21.317785,-16.952217,-18.525675,-9.632648,-14.208218,-15.183577,-14.47349,-21.089405
