-4.1008835,-0.9080162,-4.4519806,-5.0174446,-6.249876,-15.484056,-11.527084,-5.987339,-12.764626,-7.0969353,-12.1851635,-9.501904,-9.318447,-8.028318,-18.666039,-21.067595,-10.924562,-12.459381,-9.334845,-5.3873158,-12.852716,-16.737026,-17.930372,-13.6329975,-25.957922,-12.402348,-13.619076,-15.572323,-8.298309,-16.98859,-14.961266,-12.320801,-9.954931,-9.548405,-13.522612,-13.980404,-10.303793,-9.282888,-10.36466,-7.2307873,-7.8997746,-17.040026,-19.041523,-24.336695,-16.564249,-23.663036,-20.698975,-20.629856,-27.262096,-15.641634,-27.577414,-19.102104,-19.238869,-18.826984,-26.069477,-24.960548,-5.229208,-4.320776,-0.37546158,-4.017002,-4.0676117,-3.6931438,-5.0427284,-7.223131,-9.818935,-11.401911,-12.777653,-13.005938,-13.955942,-8.008392,-13.352015,-19.984028,-5.856529,-16.731306,-7.183344,-7.663307,-10.416128,-10.539007,-8.297962,-6.284487
-11.302677,-7.9455795,-27.739954,-23.847635,-8.822212,-15.224815,-8.349775,-8.58777,-10.60034,-9.267685,-6.7835636,-13.352329,-14.584373,-15.398321,-12.831409,-16.48525,-12.384701,-13.492403,-10.064289,-8.613182,-11.265184,-14.053535,-8.1417675,-6.5846767,-14.437637,-11.8036995,-17.00717,-8.027832,-15.113359,-14.589029,-15.525604,-14.893267,-5.2421303,-11.018692,-10.824587,-14.471617,-6.0203514,-7.010849,-12.879982,-5.045391,-10.5312,-16.542582,-15.271076,-15.327934,-16.245552,-20.25584,-22.847624,-16.377888,-29.88017,-20.014603,-18.165533,-15.589157,-22.808752,-12.749731,-26.676994,-22.696564,-9.810316,-29.480984,-5.9406414,-31.715261,-27.28401,-17.926739,-15.570805,-13.018419,-13.895599,-8.034874,-10.753838,-9.737503,-9.585819,-12.202864,-9.745708,-20.818958,-9.713671,-14.1143875,-6.449747,-9.519566,-10.67585,-6.35231,-10.181263,-8.291515
-16.766333,-15.800438,-32.76292,-26.545927,-11.641085,-13.447174,-15.240665,-15.019112,-6.856558,-9.626303,-10.7902355,-14.8316765,-13.000046,-12.30298,-10.992504,-11.151196,-4.104891,-10.51034,-13.468422,-8.7221985,-10.003492,-11.7567215,-9.2368355,-8.607582,-11.168934,-11.680138,-7.244026,-4.9116726,-10.632164,-14.903793,-11.422894,-11.641136,-4.836954,-9.325924,-10.453251,-14.1936245,-3.334015,-6.502077,-12.589018,-14.310875,-8.594955,-18.154251,-15.8055725,-11.996021,-12.074289,-21.309505,-20.227112,-12.262753,-27.52594,-14.853394,-11.872339,-14.665279,-17.618752,-10.510687,-19.409863,-24.795753,-10.183937,-28.930094,-10.698608,-23.754353,-28.670475,-23.493767,-15.993933,-13.125431,-18.931776,-12.870054,-11.250683,-12.795906,-13.793022,-20.663586,-8.277922,-16.80362,-11.219963,-14.855278,-8.359459,-13.088402,-11.906759,-7.4201775,-9.4903145,-17.009525
-18.73531,-25.732643,-30.054598,-27.93763,-15.634487,-6.695408,-9.52623,-6.3606987,-5.221176,-7.626896,-8.664875,-21.469912,-11.216768,-4.307453,-7.0285034,-7.8029213,-4.983019,-12.236477,-8.904045,-8.308939,-10.8472,-4.4701805,-9.5713825,-5.8361187,-11.097717,-10.758833,-6.0661583,-9.055731,-9.430315,-13.711874,-6.6191826,-4.214308,-10.987297,-7.5074673,-5.5384674,-18.495161,-6.1163025,-7.8135643,-6.485985,-12.040438,-11.741856,-10.60067,-12.764101,-8.602619,-6.9830437,-8.041164,-10.081287,-7.280472,-7.7733765,-6.407257,-4.1746597,-7.085783,-6.6274033,-5.194206,-4.1571064,-5.717434,-4.9289227,-31.829227,-13.233467,-25.471367,-27.498714,-22.846413,-15.8079815,-16.852182,-15.324053,-12.771984,-9.589043,-13.411827,-10.987883,-11.920502,-11.061003,-13.829807,-14.976303,-8.253193,-12.464722,-12.449553,-14.563856,-4.231632,-8.632008,-10.717358
-20.722973,-29.00153,-24.756052,-28.276913,-17.757792,-7.2641697,-11.387684,-7.146057,-5.5083866,-10.1991005,-11.79619,-14.797665,-16.663698,-5.038662,-10.829641,-10.141176,-18.178867,-9.695627,-15.604212,-12.255259,-9.378939,-7.2557755,-16.169266,-8.21804,-6.5246468,-11.68791,-13.626759,-10.152325,-13.111515,-13.597944,-6.1144276,-4.6638412,-15.429548,-6.9044266,-6.016308,-19.236605,-10.368198,-11.015366,-5.726597,-10.281265,-12.369413,-12.13681,-9.278118,-10.934933,-1.8451004,-0.3454628,-8.765789,-2.8376465,-0.38872147,-7.5546207,-1.9580116,-9.436369,-5.4453583,-2.8102493,-0.779953,-3.8146973e-06,-3.7139359,-31.96026,-14.759352,-28.15662,-22.023842,-22.683748,-19.697397,-14.887188,-15.571337,-8.710781,-13.053459,-13.52515,-14.500124,-8.127663,-9.279514,-15.583382,-10.8195,-11.451683,-9.476751,-10.676918,-11.48818,-10.479013,-11.965237,-12.378006
-22.85541,-23.568218,-28.044638,-31.792742,-18.803577,-8.757233,-8.819773,-6.244976,-12.50725,-10.489378,-15.219482,-15.599972,-14.578365,-12.48877,-9.579262,-12.024126,-19.841297,-8.215355,-8.309919,-9.008762,-11.620047,-10.674356,-7.444372,-13.277561,-13.626966,-13.220894,-14.783054,-13.52742,-12.378094,-12.401722,-10.036865,-9.68808,-14.213827,-14.067028,-14.651365,-11.4784775,-12.53705,-17.635914,-11.469681,-16.336233,-14.36706,-13.94952,-13.151798,-16.33397,-9.602638,-5.4870872,-12.523806,-6.6617584,-5.127825,-15.064461,-9.829382,-11.588551,-11.640152,-9.657879,-9.691992,-7.177124,-6.950325,-32.869835,-15.58691,-29.22625,-25.110052,-18.193222,-13.15427,-17.103159,-11.191416,-8.204168,-12.203663,-16.608057,-15.835073,-13.179195,-10.198685,-12.40102,-8.731512,-9.871216,-13.217758,-14.181019,-8.792809,-15.860691,-16.15475,-7.992737
-23.887203,-16.404015,-28.610909,-24.049309,-16.591076,-4.1497498,-9.762644,-9.63418,-13.719982,-8.311272,-21.722477,-12.032257,-11.652346,-12.58194,-4.900564,-6.683605,-9.091709,-7.72353,-6.0898113,-11.247887,-7.389427,-8.26322,-5.566036,-15.991663,-15.253172,-15.059328,-11.989536,-15.312319,-17.733181,-8.300854,-6.1228905,-9.034946,-12.016212,-9.919533,-18.484732,-6.3704815,-12.709843,-10.449421,-8.157705,-10.794079,-12.618288,-8.132929,-10.095905,-19.350746,-16.88598,-21.424364,-11.1607,-16.17203,-23.319038,-8.8587475,-17.613403,-10.419809,-10.442211,-16.22113,-18.801239,-23.620813,-13.238153,-33.54103,-17.939226,-22.52275,-22.845959,-17.886715,-12.111864,-12.117249,-8.721539,-7.4312916,-12.053186,-7.2703094,-16.07536,-13.089561,-9.338306,-10.115372,-7.8572464,-3.330042,-8.741211,-12.715397,-8.003721,-11.487917,-6.154875,-9.447231
-23.608465,-15.457279,-28.076283,-21.733051,-11.981571,-8.431389,-10.983032,-17.503792,-15.813879,-14.414482,-17.086744,-12.181828,-11.347328,-14.054089,-4.287304,-11.357052,-8.657141,-10.588337,-11.40461,-13.298908,-6.9180775,-10.883873,-13.156334,-14.686909,-14.263878,-10.812027,-19.634155,-14.270666,-14.423128,-6.208145,-13.790596,-16.526897,-12.694044,-13.094769,-14.595173,-7.3514786,-14.5224,-12.543612,-15.015005,-9.099014,-11.717701,-7.8977795,-13.187134,-15.07431,-15.638014,-19.755144,-10.7097,-21.954502,-22.21386,-11.094294,-16.304665,-10.698803,-20.498135,-16.948631,-22.138672,-25.852737,-9.799833,-31.719578,-18.575733,-22.360851,-24.109762,-17.651228,-12.05106,-16.22763,-8.935421,-7.6917343,-13.206915,-7.8405876,-17.14532,-14.917158,-12.902681,-11.641632,-12.8358,-5.8175926,-12.262405,-12.596546,-10.518438,-12.162579,-5.2004185,-15.823082
-20.701817,-10.837742,-23.781666,-28.579384,-6.851471,-13.639452,-12.983488,-15.565903,-12.011524,-17.33099,-9.741226,-7.155325,-13.069708,-18.162447,-9.254974,-15.17683,-14.53623,-5.053419,-10.415728,-15.485214,-8.305677,-15.876917,-11.635376,-15.356703,-17.094501,-15.169706,-14.113998,-7.045578,-9.977726,-8.264563,-12.246885,-14.172991,-9.588181,-20.358612,-9.552841,-9.813885,-14.197533,-16.405392,-11.748924,-13.145422,-9.628174,-10.273071,-13.899616,-11.990498,-15.487158,-20.051542,-8.42679,-16.713238,-24.423538,-9.121475,-9.576511,-14.051641,-10.310423,-18.656303,-27.033932,-22.356853,-13.867445,-32.849476,-15.216379,-26.26833,-24.166698,-18.588385,-15.619802,-13.083233,-9.2986965,-12.2897835,-8.194077,-11.447252,-7.7861557,-17.972557,-18.665997,-4.3425026,-10.226292,-12.104549,-23.548859,-16.759989,-10.238247,-13.914467,-9.373541,-18.994669
-21.565475,-11.607796,-25.396935,-31.395693,-7.745384,-18.02567,-15.594019,-14.070253,-12.038633,-15.434345,-5.263466,-11.726889,-13.283516,-14.209398,-14.350578,-10.68755,-19.499615,-7.953264,-9.701336,-14.327877,-6.598482,-11.2580185,-13.826305,-11.226139,-9.922728,-10.856592,-9.063805,-7.577755,-10.229635,-5.7625237,-7.754406,-10.743488,-11.253342,-10.619955,-11.32309,-11.7920265,-16.25065,-13.278549,-12.455988,-16.551136,-7.0357513,-8.175575,-15.849724,-8.266029,-12.311428,-23.607384,-8.290489,-18.87107,-21.751867,-11.461121,-15.038301,-21.518867,-9.571077,-22.866016,-28.654802,-17.69825,-18.11214,-37.02203,-16.402224,-31.098064,-26.58865,-21.979105,-17.69371,-11.751961,-12.881821,-10.90136,-7.363348,-10.916225,-7.1257744,-15.796909,-19.672533,-6.5859528,-17.933367,-11.858604,-16.296204,-13.804943,-7.8328934,-16.800882,-9.656189,-14.371771
