-15.056289,-19.461243,-13.1446,-25.067194,-18.238586,-17.067215,-20.806248,-20.422005,-16.976057,-17.475548,-24.314188,-18.290358,-14.744145,-17.799524,-15.920374,-12.957175,-16.116804,-22.140577,-19.039692,-15.223771,-16.370125,-13.477354,-21.065845,-27.240004,-21.409805,-17.973589,-16.924585,-12.6197605,-19.779732,-14.110132,-16.116743,-15.544764,-16.416334,-16.44666,-17.954712,-22.389866,-13.205822,-19.325966,-18.252155,-22.186283,-13.497298,-18.406738,-21.89209,-20.407595,-19.260315,-16.182556,-20.57035,-12.855914,-12.602211,-17.33118,-15.887343,-18.122976,-15.478669,-17.84215,-16.062418,-16.074516,-15.415871,-21.129568,-14.748412,-9.878088,-12.206226,-12.017396,-14.026932,-13.122069,-16.837402,-13.424322,-12.355833,-14.820423,-10.832611,-11.22118,-11.411012,-12.789136,-17.729677,-18.632885,-10.346874,-19.001709,-21.479227,-14.646359,-16.094786,-14.147665,-16.603428,-15.973627,-20.13605,-14.04484,-20.38985,-18.639988,-20.283163,-25.884232,-16.106676,-18.154705,-16.307003,-19.379911,-14.227,-19.468243,-21.549383,-24.18014,-17.645355,-22.069965,-20.601871,-18.9872,-18.378044,-17.611145,-17.019798,-18.801239,-17.922009,-16.784418,-21.195412,-20.040764,-16.349392,-18.095644,-13.984987,-15.494611,-18.565477,-19.071434,-18.978188,-17.15703,-19.75317,-20.144331,-15.14652,-20.56461,-11.60094,-19.90108,-17.259132,-23.022758,-13.486057,-20.451569,-14.3843155,-15.2651,-14.185906,-15.119892,-20.750185,-13.712318,-16.83359,-21.067352,-16.407537,-16.97196,-20.252472,-17.038483,-21.49506,-19.934868,-11.2913,-16.233791,-15.682376,-20.75681,-23.011955,-14.392989,-17.193193,-16.078495,-19.656864,-15.618885,-11.829955,-13.391188,-17.475773,-17.588543,-14.485672,-30.0774,-22.693136,-21.763817,-15.0024605
-23.24757,-18.64902,-14.434541,-25.600174,-22.661518,-20.095705,-18.81986,-20.443298,-23.060568,-15.304514,-25.349323,-16.511364,-15.634289,-21.603775,-18.364159,-16.935127,-21.557316,-20.730974,-18.920864,-17.924377,-14.671471,-12.253135,-22.757473,-19.725838,-23.487192,-25.741049,-19.929188,-22.997786,-20.620773,-24.965225,-21.921549,-16.664602,-24.575464,-24.058342,-19.250717,-14.635785,-20.26328,-20.957352,-16.279419,-19.296804,-21.183323,-16.81753,-15.404002,-21.646866,-27.507326,-23.720947,-26.908142,-15.898966,-18.407455,-16.118414,-19.39845,-14.936632,-19.57726,-19.447533,-18.665272,-20.494675,-20.470182,-22.236845,-18.735397,-17.70364,-19.782736,-14.619716,-23.636433,-21.054861,-15.907918,-22.775707,-18.375195,-21.439856,-15.701406,-24.100122,-19.273308,-20.288742,-22.143282,-25.099592,-13.680789,-19.591295,-23.213333,-13.707794,-16.958618,-21.868902,-17.008007,-18.842892,-19.980408,-13.483046,-15.157173,-23.77625,-20.203587,-20.584959,-21.137325,-20.965221,-19.447023,-19.915163,-25.581741,-16.057419,-16.446703,-17.812725,-27.129543,-23.163773,-15.409933,-18.204344,-17.150007,-16.895967,-20.827654,-17.701775,-24.390984,-25.360388,-21.118736,-26.883425,-17.800224,-18.040424,-23.592066,-21.902508,-22.339073,-20.03794,-16.34311,-15.893997,-19.902687,-16.761263,-20.527245,-21.27934,-17.92247,-26.315958,-19.03561,-18.067284,-20.29931,-17.52678,-21.663935,-13.9965,-17.787735,-21.081163,-19.704782,-21.251255,-22.842003,-20.548847,-22.897884,-17.29501,-18.954185,-21.233204,-23.302282,-22.650122,-17.988926,-17.504238,-23.217987,-19.336292,-20.140179,-17.008427,-19.045502,-27.48634,-22.983017,-12.558878,-14.090342,-12.21215,-20.788662,-18.278097,-18.394798,-24.120754,-20.02824,-24.95085,-16.130426
-35.52827,-15.611798,-18.10878,-23.524029,-18.820797,-20.98983,-20.136784,-17.102879,-20.161587,-16.397604,-27.077122,-16.891869,-22.147926,-24.768337,-22.23709,-21.920673,-18.883934,-22.327457,-20.584606,-17.786047,-19.328918,-16.438143,-23.14799,-20.883118,-21.02937,-21.793148,-24.847372,-24.22879,-16.7455,-21.05632,-19.973629,-20.500563,-20.533989,-17.944853,-25.399126,-15.240805,-23.932154,-24.677006,-14.962542,-24.120916,-20.494986,-20.492538,-14.3775,-21.613708,-17.734016,-18.41886,-15.473896,-15.54698,-15.088421,-18.34133,-18.128155,-18.044186,-18.598808,-17.354153,-21.837538,-20.429966,-20.470694,-19.919273,-17.872162,-18.21053,-19.459602,-16.460968,-20.916515,-24.59947,-16.268517,-22.536602,-23.043917,-23.7533,-15.498426,-21.741726,-16.60173,-21.520777,-18.73903,-19.50613,-23.159494,-20.037094,-20.096075,-23.317345,-20.414358,-23.526316,-18.284988,-17.024624,-18.87651,-15.08806,-16.137728,-26.1668,-15.187284,-22.038944,-21.662792,-17.144339,-28.923094,-18.13867,-27.111546,-23.96665,-13.962663,-19.323296,-17.96621,-25.815866,-21.855518,-19.085117,-18.70045,-18.962482,-19.58897,-19.525667,-20.691864,-19.915707,-22.38006,-22.78323,-21.298643,-16.779089,-27.088173,-19.093536,-21.046486,-22.25588,-20.527481,-22.488903,-20.235653,-15.579465,-20.874092,-21.716785,-18.525043,-19.309265,-18.895844,-16.7068,-14.102417,-15.923831,-20.28865,-12.278173,-22.426641,-22.77098,-20.969734,-20.177893,-22.644485,-21.91797,-23.11407,-16.590612,-13.731579,-20.709011,-23.51018,-28.170628,-21.394669,-24.299252,-24.720137,-17.25061,-23.38019,-21.752777,-15.334011,-21.644205,-22.065334,-18.768898,-20.34305,-16.690918,-18.417671,-15.044663,-15.817135,-21.126326,-14.262199,-20.289059,-18.621723
-23.7749,-13.808015,-17.051805,-22.82915,-15.569666,-18.355137,-22.699379,-22.674679,-25.154055,-18.47807,-23.248932,-19.99935,-15.553339,-23.638369,-21.409672,-20.471985,-22.117546,-23.15538,-19.541912,-21.108923,-16.701054,-18.933838,-18.545979,-21.91329,-17.550392,-21.084118,-18.340796,-20.123865,-20.431393,-21.173443,-21.365623,-17.291567,-17.168196,-16.843029,-27.22671,-20.145008,-20.112047,-20.155151,-16.331589,-19.591654,-18.221066,-17.18708,-16.173786,-15.651115,-15.833,-15.786629,-9.108629,-12.137636,-17.864994,-23.841425,-17.466501,-18.996662,-17.18118,-20.828203,-22.99133,-15.455401,-22.527157,-17.68621,-18.376785,-13.077252,-17.272339,-15.546952,-16.574116,-22.136757,-19.839909,-20.39766,-23.36528,-21.409376,-21.839956,-25.957594,-12.364676,-15.981089,-18.424107,-16.62949,-26.093128,-19.253994,-14.692755,-25.367805,-20.599186,-18.713959,-16.523712,-15.815913,-21.979946,-24.14263,-20.243818,-21.857931,-18.408043,-16.972095,-20.5662,-20.94376,-24.250902,-16.67014,-23.249702,-21.468977,-17.615215,-25.420128,-20.446964,-16.658817,-25.195276,-18.727589,-17.74696,-19.970217,-23.707203,-20.661715,-14.792655,-21.813044,-27.348501,-22.084389,-24.375175,-15.732334,-19.179977,-16.910696,-23.234436,-24.438538,-24.10847,-29.278524,-18.890177,-19.272045,-15.500172,-18.149117,-20.023289,-16.687656,-14.482365,-20.316093,-14.940798,-20.475445,-22.80783,-19.041721,-16.860432,-22.938833,-18.462791,-16.327084,-23.11012,-18.312069,-21.832943,-17.651814,-15.586665,-14.612984,-21.148367,-20.004856,-24.783146,-21.58642,-19.815664,-14.837552,-27.506622,-23.17339,-16.013544,-24.962511,-24.80774,-18.0209,-22.734108,-19.17521,-20.908627,-18.360247,-15.029299,-14.299984,-15.710284,-17.799377,-24.348738
-17.654041,-17.255043,-17.799519,-21.021511,-17.002327,-25.274408,-18.901243,-23.890945,-23.883686,-20.113405,-17.125116,-17.000778,-14.567158,-17.152424,-19.995783,-21.026304,-18.127699,-25.935474,-21.40456,-18.65712,-15.346561,-16.555202,-18.14724,-18.595764,-21.343758,-17.535051,-21.996677,-22.129337,-25.307747,-16.167522,-13.505752,-22.37379,-19.679588,-16.40672,-22.54937,-21.243908,-17.643612,-23.3577,-17.58725,-21.262564,-19.824274,-19.410583,-16.291273,-18.444075,-18.482767,-23.04044,-11.143667,-19.221992,-22.819283,-23.405876,-21.342272,-25.300346,-20.447994,-24.214827,-18.842068,-17.81784,-24.202143,-21.439842,-18.53173,-18.329824,-14.67426,-13.442384,-15.84323,-20.10289,-20.697124,-18.626453,-17.521353,-28.523396,-25.299683,-19.624332,-20.152796,-13.009764,-14.788,-14.949842,-22.574482,-14.622737,-21.491915,-17.355577,-16.717772,-17.295435,-19.388016,-18.598541,-18.861156,-22.949026,-19.88287,-19.943089,-23.769106,-17.200806,-20.405172,-20.289055,-24.26337,-19.087948,-22.165655,-19.33489,-24.931248,-23.012283,-21.568768,-18.5448,-26.12776,-17.752403,-23.813576,-20.623861,-23.553902,-24.742271,-15.262487,-22.5494,-17.41581,-19.314844,-17.40591,-20.902092,-20.10453,-21.180536,-27.291536,-36.87212,-21.278465,-27.173847,-17.402122,-19.601025,-18.472395,-17.221014,-14.255478,-19.373407,-19.410067,-25.512453,-21.85822,-18.83297,-17.235565,-23.714046,-17.817814,-26.531446,-17.104385,-15.374867,-22.102297,-16.958809,-20.355564,-16.11513,-20.18972,-14.094479,-20.617683,-18.988573,-23.736498,-21.163315,-18.6403,-17.595415,-19.30829,-20.965479,-21.068909,-19.95298,-20.049019,-15.6845,-23.094059,-17.712513,-19.994925,-23.90334,-14.946478,-15.407579,-18.957008,-20.701124,-24.977142
-19.510757,-26.211544,-19.54821,-23.781616,-23.263939,-20.096039,-19.541645,-24.070126,-28.023129,-20.17354,-18.872824,-18.188711,-17.942844,-21.412273,-20.420954,-20.58816,-16.147835,-18.45993,-21.708267,-20.12645,-18.826683,-14.908992,-18.223614,-20.922752,-24.349537,-14.791237,-24.414875,-31.745167,-24.75783,-20.037148,-12.654202,-23.560202,-26.156033,-19.822323,-21.886051,-17.218248,-22.131157,-24.238121,-22.336187,-30.212,-21.956757,-19.672575,-19.564884,-17.389782,-21.305475,-16.232563,-14.230877,-19.275703,-25.841585,-16.901272,-15.737522,-23.470348,-23.862011,-18.602251,-16.978546,-19.138012,-25.107187,-24.13124,-21.236816,-17.443052,-17.130188,-16.510338,-15.025906,-19.521835,-23.554235,-23.969597,-19.411638,-21.675339,-18.698074,-17.4413,-22.438124,-15.447322,-15.077006,-14.743682,-21.256405,-11.786242,-17.279943,-17.098917,-21.753784,-11.834976,-26.306025,-17.86433,-19.077326,-21.708733,-21.622616,-23.196936,-20.326546,-18.617104,-16.699919,-17.589706,-20.065449,-19.644278,-19.667152,-15.641285,-24.887821,-16.903982,-21.895721,-18.326908,-22.527962,-21.49463,-22.772503,-20.99673,-21.560837,-21.320997,-15.902912,-20.514488,-20.551695,-22.478172,-18.241272,-23.641798,-18.452759,-24.227385,-32.902634,-23.515076,-27.96131,-22.12462,-20.336834,-18.673939,-13.587252,-22.549797,-14.17531,-22.358295,-21.444695,-26.803808,-20.210142,-20.594276,-16.24228,-19.843403,-22.29339,-23.854023,-18.157654,-21.184814,-21.261356,-21.703863,-20.171202,-14.887947,-27.159245,-17.218792,-26.252468,-16.895973,-23.052675,-21.06105,-23.843313,-21.745424,-19.26216,-22.565863,-25.082483,-14.843627,-19.178738,-21.865921,-16.839905,-17.625595,-27.151838,-20.73787,-15.982133,-21.09287,-18.29391,-19.383326,-22.861835
-23.651299,-22.079302,-19.205643,-16.494,-14.310469,-17.892925,-20.811775,-25.014225,-23.923367,-17.150126,-15.348032,-16.118372,-20.42278,-20.419388,-22.65387,-15.682766,-19.330097,-17.705614,-20.730785,-23.218586,-22.856012,-16.863728,-17.401007,-24.687462,-20.041912,-18.465504,-26.172796,-17.814915,-19.68654,-19.126114,-16.358131,-22.40795,-21.792496,-24.494663,-23.24586,-18.692898,-17.97059,-28.742447,-17.1824,-23.36294,-20.540388,-18.272373,-31.034153,-18.593668,-16.250269,-14.971193,-17.80037,-17.774885,-24.157892,-16.67749,-16.489857,-21.923073,-20.48658,-16.296244,-18.941488,-15.865128,-27.01754,-25.03801,-20.954185,-19.085316,-27.881798,-17.571186,-20.797882,-20.883732,-23.475582,-15.83655,-26.202648,-16.649374,-14.50684,-17.358526,-22.716599,-16.234447,-21.581459,-21.409313,-18.111164,-15.326411,-12.491124,-20.284496,-22.695187,-17.09243,-29.651808,-17.133736,-24.623356,-17.881428,-20.760155,-23.08639,-17.234665,-19.137772,-21.112762,-19.510618,-15.540276,-18.220026,-20.864485,-19.694054,-25.733803,-18.124584,-21.42668,-21.377052,-19.536877,-21.588888,-26.519224,-21.268484,-19.483826,-15.651809,-15.179078,-21.177301,-18.00754,-23.372757,-27.171745,-27.520372,-22.450312,-22.58154,-22.630962,-18.69909,-21.412355,-16.484797,-18.029842,-19.298414,-15.199932,-20.517992,-12.894069,-15.5774,-22.8899,-23.901455,-19.73625,-19.715912,-18.837128,-17.865025,-18.78212,-15.935262,-20.51633,-23.99045,-15.357482,-21.588978,-19.992401,-20.125423,-25.207945,-18.22815,-21.526203,-18.427834,-23.065958,-21.286705,-19.874327,-20.761591,-24.72228,-16.482979,-18.300417,-17.19424,-23.210941,-23.368612,-14.095642,-22.25341,-27.611921,-20.33335,-16.811913,-23.80705,-25.878717,-23.71961,-18.94158
-20.216255,-21.823164,-14.306082,-16.484238,-13.55025,-16.352697,-15.264819,-23.752382,-20.279413,-16.040133,-17.945877,-15.579405,-22.15677,-22.625998,-18.929607,-18.422195,-25.488556,-19.061611,-26.086151,-25.1515,-25.32575,-16.236534,-18.53246,-28.910227,-24.087858,-18.063602,-25.458134,-13.907232,-17.116667,-17.94551,-15.976589,-22.95164,-17.404037,-24.2513,-17.820961,-24.220581,-20.312582,-24.752491,-18.54962,-17.119705,-24.835878,-21.379936,-29.896502,-19.215986,-17.799133,-21.108639,-17.177296,-17.000175,-24.972858,-25.258995,-19.859146,-25.09171,-13.99195,-18.989769,-20.249857,-15.8965845,-25.303177,-20.54284,-21.583889,-20.45789,-27.111423,-17.386436,-20.59248,-23.171436,-19.137531,-10.991127,-19.984354,-21.56914,-16.277155,-20.64724,-21.863071,-15.7469425,-22.024288,-17.822077,-20.447254,-19.50718,-18.77766,-19.603813,-26.06128,-24.848558,-22.718292,-19.453617,-23.709597,-17.072372,-21.14156,-15.754414,-20.014618,-24.921259,-24.777239,-19.812077,-16.843945,-20.232197,-20.484413,-24.99493,-20.111095,-16.717705,-18.763218,-24.590496,-21.72099,-19.83354,-23.252386,-24.531948,-18.265121,-19.095346,-15.702648,-17.994484,-19.648453,-25.890354,-31.117292,-23.386599,-24.85313,-19.767437,-25.096577,-20.826035,-17.225367,-18.331638,-17.886513,-20.652702,-19.882366,-20.576641,-16.955315,-17.213928,-24.049168,-30.208635,-16.387714,-14.2873535,-16.43888,-18.653744,-24.121984,-12.963535,-22.047577,-24.15475,-16.196312,-21.426413,-20.00459,-21.681376,-21.874817,-17.570194,-19.73119,-22.782825,-16.616642,-17.966152,-19.75005,-18.970081,-23.620445,-19.33824,-18.234913,-15.522134,-22.997383,-19.487032,-16.199675,-26.544216,-20.656277,-24.664463,-18.287352,-20.470081,-24.609785,-18.238968,-24.276077
-22.60389,-20.29768,-15.695038,-16.87498,-19.871515,-17.464466,-15.5920515,-25.37196,-25.420757,-15.959782,-19.54874,-20.964144,-15.699107,-21.696056,-20.740631,-20.091583,-19.5457,-19.900574,-31.416637,-28.344084,-23.147568,-19.337662,-22.79617,-21.486843,-19.896847,-20.160172,-21.748112,-15.917743,-16.330173,-18.762066,-17.253113,-19.036848,-14.9804,-17.755692,-17.815895,-21.560518,-16.991772,-23.249725,-21.339972,-15.7226715,-19.980577,-27.946117,-24.558208,-20.106812,-12.370434,-19.623922,-20.669762,-14.116318,-26.47452,-19.951378,-22.918995,-21.707066,-17.015255,-27.707262,-18.225998,-21.477993,-22.377321,-18.207916,-18.06303,-16.611137,-21.386192,-22.101025,-20.897285,-15.664379,-16.355242,-11.712552,-19.271648,-30.385145,-22.004063,-18.806427,-14.664195,-17.990736,-21.71458,-11.861232,-14.48908,-21.351315,-22.015888,-18.11245,-20.246553,-17.20734,-16.600735,-14.919876,-16.333206,-21.03692,-19.944494,-14.619144,-16.170658,-23.95271,-15.628559,-18.578753,-16.778633,-18.908264,-26.262705,-21.616417,-17.262657,-17.153988,-20.777403,-19.584728,-18.491325,-11.628821,-27.98788,-28.62772,-20.607508,-23.26609,-16.330902,-20.33239,-19.826431,-18.321424,-22.666395,-16.803276,-17.518936,-17.851818,-20.280602,-21.565628,-15.651668,-17.489164,-22.782087,-16.218452,-20.588333,-20.066595,-21.511337,-21.420067,-21.679487,-19.285576,-19.151752,-17.963852,-15.98864,-17.474327,-16.001917,-17.726807,-18.363031,-25.912094,-22.428238,-20.977692,-17.953028,-23.116997,-19.310078,-24.461107,-23.912678,-26.938322,-13.4808035,-19.815166,-20.139608,-16.767567,-17.832287,-22.663568,-26.51807,-14.966734,-22.086264,-14.14279,-18.568281,-20.415747,-22.576538,-20.238094,-25.231361,-16.643589,-18.574692,-15.467096,-27.070604
-20.029694,-25.010166,-16.56382,-18.649204,-22.471802,-18.866865,-18.012302,-30.852448,-23.487814,-20.781738,-19.786465,-21.798485,-21.48419,-25.600632,-21.602825,-25.265726,-15.1831255,-26.427134,-31.963919,-23.329887,-19.418242,-21.413883,-22.144917,-33.550106,-22.219067,-19.414034,-24.118061,-21.796398,-18.83377,-21.06818,-22.76155,-19.055088,-20.453125,-13.088167,-14.6164055,-17.295265,-15.034561,-23.063534,-18.670176,-20.478922,-18.757778,-18.225216,-19.840706,-28.907097,-17.96112,-18.314705,-17.015364,-16.7291,-23.257797,-18.18842,-23.539967,-23.944614,-17.33177,-22.846743,-23.502327,-20.569118,-21.473442,-20.473835,-18.560154,-16.449055,-24.916334,-20.743116,-24.30042,-16.665209,-18.72787,-18.85801,-24.60715,-21.801155,-32.101093,-23.568748,-17.624905,-19.111502,-18.099482,-17.667114,-18.600815,-25.216196,-18.351086,-16.702953,-18.881527,-14.86003,-18.12246,-18.304163,-18.312159,-17.455414,-21.413097,-18.587282,-13.050623,-21.168968,-16.55244,-18.509075,-18.820992,-22.672606,-26.316725,-25.85461,-16.51714,-20.552801,-22.090065,-21.592545,-24.765676,-15.106551,-20.886158,-26.761261,-19.340328,-20.30813,-16.506933,-25.983755,-19.785625,-18.278683,-21.083603,-18.325752,-16.332401,-14.115358,-19.430653,-17.478945,-16.253937,-22.607004,-23.274221,-16.000683,-24.522182,-26.189419,-17.661854,-21.418734,-22.357468,-20.853836,-17.525581,-25.901106,-18.768103,-22.395924,-14.068617,-26.754147,-19.973484,-26.669298,-21.365778,-20.786142,-14.543957,-20.980646,-21.224592,-19.044521,-22.155567,-26.225576,-13.04658,-22.310602,-15.636347,-22.390787,-16.91202,-18.160755,-16.356403,-19.198868,-17.411882,-13.283257,-19.696106,-18.292904,-24.493532,-17.517214,-23.006865,-19.295746,-19.93415,-21.02269,-26.20432
-20.643772,-21.345404,-14.673426,-14.597746,-22.673702,-15.739677,-19.158184,-31.519035,-20.172817,-23.311205,-15.511028,-14.36835,-21.831068,-21.654873,-17.487417,-23.67702,-19.645721,-15.767683,-21.318504,-15.400435,-22.06555,-21.021816,-24.672157,-27.259706,-25.331247,-19.250866,-18.958593,-16.015629,-18.833414,-18.05865,-25.93599,-20.49003,-22.13151,-15.419866,-13.959205,-18.833725,-15.876487,-20.165081,-21.56645,-18.85501,-19.861221,-16.268255,-18.238434,-22.100634,-20.680105,-20.551353,-16.59682,-19.118795,-18.549305,-19.295582,-16.654356,-27.651438,-17.910583,-17.686317,-20.607979,-21.514687,-21.044636,-21.953985,-16.578318,-18.302605,-16.781265,-23.16898,-21.827448,-20.408527,-19.671871,-19.659424,-22.789925,-17.71714,-26.481785,-20.073298,-20.166294,-23.185255,-15.7371025,-20.698738,-16.42142,-21.132833,-14.665652,-20.763403,-19.47008,-16.781185,-14.518865,-25.011925,-21.094593,-17.856274,-17.28404,-22.51033,-16.861336,-15.096073,-22.905127,-17.035763,-21.135944,-21.323854,-23.29752,-25.889679,-19.409653,-18.387798,-20.763577,-17.746832,-23.728558,-19.529758,-20.062937,-20.008785,-17.720394,-22.602112,-17.282457,-20.658333,-17.043709,-18.960802,-24.704079,-15.905296,-16.040432,-18.45837,-16.152227,-15.504964,-12.419365,-16.746506,-22.117695,-14.782508,-25.29465,-25.358234,-16.418318,-17.614902,-19.30281,-18.986147,-16.210375,-27.446596,-17.805958,-19.156637,-18.742819,-24.741556,-16.878101,-17.917877,-16.431187,-16.209284,-17.81969,-19.551125,-18.037724,-15.919764,-21.198532,-23.098461,-11.643382,-18.013237,-16.006102,-25.103857,-18.328058,-22.039597,-13.657811,-17.326393,-17.269566,-16.578266,-17.955486,-17.547825,-20.038685,-18.43253,-13.639356,-16.403065,-22.383741,-18.84189,-25.022257
