-11.2661,-23.120333,-17.543728,-17.124569,-16.811495,-15.005259,-17.662214,-19.705467,-18.972406,-17.101063,-17.76151,-15.686455,-16.03584,-17.489338,-14.452377,-14.798708,-13.55411,-17.827738,-18.33319,-16.556541,-17.192558,-18.464712,-18.984652,-16.276068,-25.043993,-16.322845,-18.453518,-16.950521,-20.623102,-18.047049,-16.908983,-21.008654,-17.88348,-17.915442,-20.133331,-16.9556
-16.259937,-23.326332,-30.896017,-31.93666,-22.644167,-23.968975,-21.813412,-21.599636,-42.892723,-17.575867,-31.908503,-29.602848,-25.988134,-29.815498,-20.625734,-25.87738,-19.351105,-27.051228,-36.563564,-29.694143,-29.306337,-28.294464,-28.957718,-29.412148,-26.373497,-27.476768,-27.286362,-23.665092,-18.359089,-25.456276,-25.845974,-27.348335,-28.273457,-22.112728,-30.603916,-20.291662
-20.665321,-23.993061,-39.285954,-33.628864,-19.596495,-35.546967,-29.219736,-27.650883,-35.680397,-17.403427,-28.306091,-31.36753,-27.79678,-32.775257,-24.708887,-18.726892,-19.185661,-28.749025,-43.46074,-29.372492,-24.813034,-30.108475,-33.13052,-25.884945,-22.553322,-26.579641,-22.843527,-18.92467,-18.823952,-22.855745,-27.899326,-23.777805,-23.760576,-25.749712,-26.75789,-25.492458
-19.292732,-25.462025,-42.672077,-31.650366,-19.514154,-28.231342,-24.775963,-30.648968,-30.52351,-20.962,-25.61596,-29.194866,-22.944939,-33.18019,-22.253017,-19.588888,-14.837908,-25.75238,-38.642902,-28.326874,-24.303186,-26.977627,-27.599415,-30.848406,-20.109978,-22.937061,-23.071732,-19.712608,-23.568783,-29.234436,-26.806862,-25.23906,-25.833988,-25.449066,-25.58474,-27.326412
-21.309273,-24.129856,-29.857857,-36.803513,-22.71936,-28.00968,-24.763624,-32.02999,-30.53339,-20.56108,-24.148829,-28.1078,-23.858374,-29.786335,-25.476715,-25.234295,-17.749443,-28.67556,-36.48517,-25.782423,-31.114388,-23.787281,-30.916985,-24.141054,-20.425367,-20.584694,-24.415009,-25.298473,-19.867073,-21.328798,-23.991978,-26.62236,-26.72739,-26.292227,-23.185791,-27.403831
-25.886744,-23.581089,-25.83913,-34.434048,-29.62982,-21.824257,-27.605774,-31.780565,-28.092781,-17.784431,-28.27271,-28.375305,-18.592663,-28.17105,-27.838293,-23.692314,-23.290195,-29.383026,-35.92939,-28.51685,-31.940454,-27.304138,-27.49163,-23.043335,-22.129692,-19.542303,-26.25095,-25.831106,-21.720995,-23.48499,-24.352835,-30.812723,-22.066553,-27.3066,-27.405514,-22.43402
-22.15289,-25.134312,-28.370754,-30.941072,-26.347054,-22.219105,-27.159395,-28.224049,-27.022644,-16.76297,-27.895187,-25.075943,-20.70086,-31.566647,-21.67136,-26.648014,-22.851906,-30.677547,-36.8829,-32.558296,-30.138432,-33.312393,-24.9245,-27.348291,-22.172665,-22.49145,-28.529007,-30.702774,-15.916225,-21.541588,-22.430485,-26.848703,-21.700312,-23.615894,-24.737713,-21.04041
-18.46265,-26.002308,-30.615381,-34.893147,-23.21762,-27.587036,-26.480997,-25.208456,-31.357788,-21.507862,-28.080826,-25.160034,-21.017687,-33.155956,-21.05533,-22.115734,-17.277584,-26.67958,-41.30712,-38.040745,-28.783,-25.893093,-32.911316,-32.731136,-20.716333,-22.146244,-26.119179,-27.268026,-15.250622,-19.806852,-29.57854,-21.796104,-24.04868,-25.353098,-28.29189,-20.41762
-20.508947,-19.550812,-33.33281,-29.593695,-21.358372,-26.569494,-19.567339,-26.881317,-33.91994,-23.63488,-23.284441,-24.733963,-23.503344,-27.165302,-21.202358,-19.861254,-18.29443,-26.906137,-36.5922,-31.253378,-28.051723,-22.071613,-23.11784,-26.300255,-19.759329,-25.417732,-22.990736,-22.845915,-17.778996,-20.94493,-29.645752,-21.888203,-19.719482,-30.919678,-27.117924,-18.519169
-28.584366,-18.633623,-25.530926,-28.76213,-25.075077,-33.50197,-17.753307,-21.119633,-32.466743,-28.84972,-25.631197,-26.986233,-30.577013,-30.507032,-23.467705,-23.76719,-21.610138,-31.51251,-33.86081,-32.233402,-20.45121,-33.573463,-24.361057,-29.42005,-20.387194,-31.436146,-21.025318,-22.758596,-24.431536,-23.09206,-26.886967,-32.151913,-19.756443,-25.50334,-23.771446,-17.99059
-26.87581,-18.891987,-25.457092,-24.52261,-22.3482,-27.580563,-20.629148,-20.754608,-28.350574,-21.973194,-22.413906,-27.45136,-22.535423,-31.707561,-21.17187,-27.124931,-19.511261,-29.289658,-35.496517,-35.366806,-18.808605,-26.385986,-29.699604,-32.818676,-20.921968,-23.99377,-23.975143,-22.74432,-24.328472,-22.530052,-23.192616,-22.037756,-20.366165,-22.557125,-25.934896,-20.32057
-30.334305,-18.211155,-29.900873,-29.285576,-19.924139,-29.749393,-26.514027,-22.701714,-27.793232,-20.902174,-26.803915,-31.766773,-23.801796,-35.6449,-27.079433,-20.320383,-15.315678,-28.550682,-40.27506,-35.24552,-21.161991,-30.58768,-31.10674,-28.96516,-22.746973,-21.22394,-26.155704,-26.48927,-23.903551,-22.630081,-22.86953,-21.126806,-26.014214,-22.468826,-21.317093,-25.35101
-26.600266,-18.484367,-35.53838,-31.337921,-22.91423,-28.901035,-18.982264,-23.311308,-29.879827,-21.496025,-24.28945,-29.751442,-20.58463,-26.573706,-24.460775,-17.832912,-17.660612,-27.630777,-34.629623,-27.59164,-23.049976,-29.307327,-29.34834,-28.076971,-20.067673,-25.788183,-20.899387,-22.58343,-17.121183,-30.66839,-31.726948,-26.18298,-25.787022,-21.577915,-22.966818,-21.12893
-27.482983,-20.573689,-26.98713,-25.232454,-17.501825,-29.41288,-18.225945,-23.529747,-33.281536,-25.59151,-29.087322,-23.961363,-21.17894,-27.185062,-24.250397,-20.481735,-24.01941,-24.500038,-36.562424,-26.752104,-24.284763,-25.530483,-27.770666,-24.092953,-17.904953,-24.555328,-26.058208,-23.601696,-17.39267,-20.520294,-28.213356,-24.47865,-26.134808,-27.999851,-21.073174,-20.227488
