-29.487516,-23.680214,-21.338573,-19.913445,-22.277481,-24.043882,-25.492737,-20.746407,-17.796885,-18.819374,-21.673199
-26.771389,-26.912952,-21.215654,-23.187637,-23.56865,-24.936222,-25.979795,-24.631939,-24.679502,-21.599789,-27.808603
-23.46833,-26.69996,-25.413176,-26.748404,-21.9262,-26.821903,-25.307497,-18.671154,-27.932102,-24.577356,-28.616041
-24.388823,-24.957928,-27.379803,-26.223675,-22.924562,-26.055565,-19.964897,-20.28416,-22.67567,-28.21039,-30.2667
-28.830185,-23.230537,-29.462164,-24.104864,-24.1857,-28.80864,-20.838049,-23.200102,-24.071426,-24.571022,-27.011429
-29.553663,-27.603752,-26.474232,-24.103502,-25.96079,-27.017523,-19.88487,-22.697395,-24.771646,-24.100788,-29.162352
-32.53177,-32.73562,-22.49734,-23.514202,-27.538368,-26.603148,-20.847342,-21.571777,-24.667591,-26.798798,-21.965902
-36.87708,-26.957903,-26.92294,-24.580626,-28.54633,-29.059723,-23.383686,-24.088081,-29.832447,-30.571651,-22.993504
-33.63086,-28.490194,-19.83246,-21.75974,-23.984207,-28.3435,-22.992565,-21.038353,-26.07159,-24.27098,-26.200613
-30.926407,-28.168554,-21.06253,-23.002365,-22.021696,-25.551737,-26.52516,-28.512968,-28.38175,-19.38673,-27.577179
-28.391205,-30.494408,-27.267712,-27.044586,-23.993223,-24.33696,-29.735691,-23.026152,-26.64296,-21.343601,-23.792915
-32.08461,-22.243767,-28.484058,-28.953602,-23.227123,-23.283592,-27.69578,-20.9729,-27.971075,-34.07805,-27.169888
-29.239456,-22.567068,-31.084885,-25.092407,-25.563362,-30.901342,-27.046997,-21.113464,-32.746033,-24.841057,-32.528736
-25.489878,-30.514843,-29.019787,-26.03912,-23.416588,-28.53703,-25.341988,-18.797966,-29.972229,-21.263525,-27.036503
-23.677143,-25.368837,-23.943054,-24.395256,-29.917751,-27.227571,-19.655508,-20.954098,-27.889635,-26.274485,-21.504929
