-18.200624,-16.992636,-15.668463,-14.82481,-18.153418,-15.76387,-17.736866,-20.798805,-15.395285,-16.285236,-18.46189,-16.387524,-15.183386,-13.874126,-17.175304,-16.183983,-16.696589,-16.507946,-17.797382,-16.81553,-17.848074,-14.917912,-16.04157,-17.041534,-16.190344,-16.118141,-16.528942,-18.135784,-16.644928,-17.676905,-17.565542,-21.118206,-15.15818,-15.190611,-16.241077,-15.122461,-19.116043,-15.739304,-17.209618,-19.011242,-16.487366,-17.912727,-16.78028,-22.049961,-16.817398,-17.41002,-15.106604,-16.330347,-12.352291,-18.30244,-17.943802,-17.706001,-17.985037,-17.913807,-16.701303,-16.342756,-16.310486,-16.800097,-15.08753,-17.170141,-16.440935,-16.029716,-18.069078,-22.076893,-20.226719,-20.168522,-19.085985,-18.027,-15.730856,-14.419636,-21.733429,-18.57774,-15.874987,-16.438309,-19.575218,-15.102173,-13.908382,-15.715261,-15.305954,-14.462692,-14.704647,-14.370554,-17.20647,-16.156517,-17.764114,-17.265575,-15.870968,-18.103893,-18.053017,-14.052551,-15.529634,-17.186775,-16.266363,-15.129292,-15.544123,-17.916414,-17.883938,-17.232927,-15.447863,-16.698751,-19.002277,-15.912954,-19.818298,-18.301624,-20.833548
-25.655441,-30.98604,-30.74591,-24.4609,-19.053856,-27.986517,-25.912653,-27.281445,-25.784218,-26.570868,-23.374989,-27.31123,-24.356218,-23.878242,-25.09003,-30.475307,-24.905499,-33.058792,-22.541164,-22.754953,-23.619343,-25.738354,-30.184433,-27.378275,-27.137096,-23.98751,-27.31743,-26.042852,-31.998156,-25.966034,-28.664368,-23.06818,-20.730211,-25.145195,-31.773706,-21.523888,-29.479427,-31.635561,-23.12363,-28.879314,-21.035555,-28.136902,-28.42204,-20.260223,-25.600006,-24.494904,-31.666264,-26.993937,-27.324013,-26.471195,-25.342075,-22.488464,-31.732294,-27.960358,-21.69477,-23.451756,-19.782307,-27.753006,-25.987087,-26.924284,-31.411308,-22.751308,-24.726519,-24.434746,-28.61779,-28.080341,-29.503828,-26.55489,-18.922516,-19.577234,-31.011517,-25.571812,-24.349419,-35.29697,-26.33971,-27.275936,-30.015976,-29.663864,-23.296616,-33.868267,-22.463665,-29.856926,-28.45627,-26.550613,-24.158737,-30.96801,-25.624859,-25.446148,-24.851475,-23.277363,-25.626442,-33.325172,-20.4757,-21.856804,-28.587599,-22.230768,-27.830488,-31.44427,-23.520973,-32.108837,-28.452755,-26.207508,-26.80809,-29.160425,-25.685814
-29.680979,-28.526844,-27.388992,-22.430058,-26.178806,-30.979046,-26.475199,-28.705587,-22.235325,-27.98534,-23.42942,-28.026909,-23.02911,-25.301542,-23.012505,-31.981377,-27.634424,-35.260357,-27.945099,-34.470448,-30.712025,-28.650837,-29.638441,-25.976702,-27.414656,-28.883633,-30.223816,-29.152071,-28.945347,-33.62097,-32.562817,-25.173725,-24.281319,-26.462551,-28.125145,-25.241774,-27.7146,-29.37334,-24.451542,-38.034058,-22.405243,-26.887243,-28.642368,-24.421406,-30.324938,-28.668266,-34.045013,-26.701424,-31.369678,-25.095356,-24.49709,-21.87339,-27.350975,-33.054623,-22.295835,-26.793682,-27.110481,-29.996733,-27.508661,-29.003286,-27.15525,-27.427431,-27.526821,-28.032377,-29.333391,-25.54863,-32.22586,-32.3332,-24.76512,-23.424204,-25.316174,-23.50544,-22.189543,-27.689728,-28.77996,-28.428478,-25.733624,-25.112476,-28.626389,-38.67898,-29.551619,-27.607525,-27.855562,-26.616747,-27.518452,-29.001741,-25.007755,-31.467146,-23.969597,-29.118254,-24.679558,-27.610344,-22.798328,-27.247498,-26.637905,-32.191017,-25.625715,-31.837479,-30.105373,-28.749477,-24.295403,-25.462242,-21.523865,-31.332354,-44.88964
-28.69047,-29.259958,-28.924997,-26.870659,-21.94517,-26.927784,-26.60912,-24.256824,-23.57748,-26.265987,-24.938171,-31.214441,-23.134235,-23.175396,-29.103537,-24.99355,-27.599333,-26.865232,-31.511387,-28.614454,-25.48298,-28.617329,-31.252144,-24.58165,-23.696156,-23.35245,-23.684513,-31.43274,-27.300144,-32.808327,-27.717827,-26.221386,-28.736023,-26.903887,-31.310608,-31.175629,-25.991135,-27.615328,-29.6949,-35.56648,-21.97622,-24.000917,-28.824486,-29.693949,-29.203884,-28.486664,-29.477787,-25.600521,-31.265438,-23.494045,-29.336056,-25.680126,-29.420723,-31.559122,-24.543915,-20.865608,-25.588606,-33.129807,-27.554276,-34.212307,-25.10281,-23.133316,-28.864798,-27.296509,-27.501,-25.557062,-26.616415,-25.534697,-25.50155,-25.51555,-25.907936,-28.976295,-25.19766,-30.74855,-27.168839,-22.663147,-24.332748,-26.487692,-24.627588,-32.392452,-29.477299,-24.905094,-24.634863,-28.908813,-28.312628,-23.308132,-27.601006,-28.964659,-25.424511,-27.301916,-23.710777,-25.379547,-27.788736,-27.156145,-27.350998,-31.104927,-32.044216,-30.193552,-33.53867,-26.550535,-29.908382,-25.438576,-18.818192,-29.078543,-36.193737
-31.307686,-30.783182,-34.374706,-22.896786,-27.139332,-28.02729,-22.926252,-24.316095,-24.413452,-31.006409,-31.231178,-32.71523,-21.427212,-28.592426,-29.407314,-24.743202,-27.451204,-23.910345,-28.068047,-22.74025,-24.019379,-30.308823,-27.754105,-22.211824,-22.754168,-28.977438,-22.186592,-30.264408,-27.005241,-22.085285,-28.142517,-20.029781,-30.052853,-27.670166,-30.484997,-31.777699,-22.372108,-29.474464,-28.042494,-29.267967,-22.17472,-24.501055,-33.1545,-33.33832,-26.077887,-27.196854,-33.7058,-27.619137,-29.86612,-24.57756,-27.252293,-23.882217,-30.546272,-27.267752,-23.996035,-20.304867,-24.920942,-29.681446,-29.404074,-30.636953,-27.869987,-25.005156,-26.173,-32.398144,-28.519924,-27.185783,-28.341522,-24.190603,-24.901224,-22.835382,-33.74259,-23.455196,-23.578516,-32.96782,-27.770842,-21.61232,-25.819847,-28.27968,-24.081669,-26.120804,-25.704454,-33.88808,-30.749128,-33.393345,-25.829296,-23.762318,-27.49004,-27.506582,-24.10503,-25.74953,-22.73592,-26.034134,-23.735962,-24.965616,-31.693789,-24.650629,-31.539661,-24.882488,-31.448421,-25.473167,-32.02012,-34.238617,-25.746603,-22.946743,-27.127369
-29.82494,-33.617035,-31.7655,-24.569038,-25.71125,-28.169615,-23.215511,-29.570107,-22.84136,-35.636143,-31.00226,-28.925606,-27.202644,-28.261744,-29.205263,-27.199093,-27.28846,-21.816349,-28.632668,-25.771156,-20.352747,-28.625044,-28.14212,-29.833704,-28.855736,-28.938778,-24.242138,-31.582598,-31.538252,-21.867195,-31.199926,-21.29195,-31.202301,-27.746376,-27.170698,-29.427702,-27.254047,-26.376915,-22.679155,-28.696228,-26.763405,-28.955439,-35.87491,-28.71657,-24.990427,-28.46818,-45.527016,-27.774742,-37.883778,-27.228523,-24.765413,-26.376442,-26.810587,-30.755857,-29.100647,-25.84584,-24.125034,-31.0414,-29.78759,-29.257753,-22.69159,-22.435991,-25.166363,-34.93434,-28.274746,-28.622612,-25.692225,-29.897516,-33.40932,-25.737429,-34.888226,-25.2695,-26.132774,-35.779186,-29.199879,-24.361248,-24.64365,-28.824036,-31.047659,-23.347723,-30.429533,-30.914715,-27.674103,-34.59179,-23.529081,-29.871952,-34.310413,-25.67976,-24.22572,-27.452423,-30.006302,-32.463737,-25.77661,-24.128183,-24.12881,-28.415356,-25.444818,-27.111057,-32.151443,-26.115164,-29.854416,-35.03226,-33.56884,-21.167625,-24.031927
-33.073856,-31.70285,-27.909906,-31.806831,-23.368069,-24.906425,-28.828697,-29.40771,-22.403128,-30.126194,-27.083302,-33.849583,-29.282665,-27.510036,-26.785616,-28.91371,-28.813663,-24.219702,-26.920357,-26.68515,-22.069263,-22.989208,-32.521606,-31.818714,-28.28544,-30.202482,-20.120209,-27.668364,-33.99465,-25.952303,-29.372025,-27.204792,-27.784195,-31.083435,-24.000633,-32.56506,-27.479647,-30.168095,-24.656307,-26.114735,-31.0114,-31.253716,-37.2324,-27.943987,-26.719833,-27.880621,-35.363567,-28.6594,-31.927465,-27.112858,-27.384836,-27.031605,-24.89212,-33.218403,-23.448719,-31.661808,-26.79627,-25.082794,-30.196356,-28.499744,-27.782045,-26.10701,-26.355556,-27.47594,-28.096527,-35.40499,-25.330076,-30.187172,-40.436546,-32.225494,-26.846947,-26.75615,-22.562849,-32.242996,-26.672335,-29.765574,-20.220022,-24.656342,-33.965523,-26.358479,-24.988766,-32.779865,-25.013584,-25.309505,-22.997402,-26.630236,-27.88289,-24.54946,-21.970238,-27.693329,-30.959162,-35.77584,-33.36101,-28.83249,-24.976059,-30.886425,-25.062597,-35.554546,-31.42491,-25.874645,-32.31786,-24.509287,-32.709713,-23.416466,-28.48716
-36.088135,-26.383797,-24.414955,-28.786608,-27.438745,-32.31117,-25.088743,-25.403484,-24.338863,-29.206642,-30.743708,-41.288677,-30.158165,-27.403284,-29.68851,-27.26831,-27.27809,-32.84293,-22.853344,-20.935268,-33.314728,-26.12933,-30.31572,-28.800125,-29.397291,-29.069237,-25.360191,-27.210258,-33.94592,-29.994686,-27.265244,-34.13119,-27.510098,-29.039673,-22.058956,-33.407482,-26.485008,-31.746264,-26.995342,-27.541126,-26.385773,-32.861835,-33.11802,-28.805048,-31.937334,-24.534035,-27.402014,-24.919182,-27.616312,-23.99374,-25.620987,-25.649677,-33.106895,-35.020706,-27.033573,-33.747807,-29.726355,-26.474958,-30.243574,-25.483717,-26.395092,-23.540733,-28.759226,-25.26418,-22.393417,-26.457047,-21.830282,-30.632942,-29.828568,-31.06571,-27.10815,-24.033634,-22.509863,-27.194242,-26.509691,-34.254864,-18.709946,-28.373253,-27.905365,-27.057562,-28.879715,-39.527924,-32.443073,-26.149857,-25.848122,-26.863945,-23.225357,-28.43874,-24.589945,-24.546879,-24.223503,-37.160957,-31.362371,-38.046665,-28.353558,-25.118519,-26.878916,-37.994705,-31.610842,-34.484283,-32.676434,-26.922955,-29.539968,-32.990604,-30.50408
-35.660896,-28.023163,-23.895758,-33.80123,-26.32412,-31.266138,-26.724789,-25.709354,-28.240318,-29.300728,-28.613344,-26.392355,-25.040682,-27.688152,-26.114803,-30.717066,-22.110357,-31.761795,-26.378021,-22.4805,-30.255568,-29.756802,-25.72361,-23.583467,-30.775997,-28.55943,-26.70376,-27.418005,-28.11799,-25.645784,-23.300327,-34.947277,-27.438215,-22.620108,-23.502945,-30.276947,-25.268583,-32.52584,-25.010496,-26.561771,-22.376348,-28.941292,-27.694218,-23.584919,-28.693089,-20.670567,-28.76061,-24.268208,-22.68591,-27.883904,-28.014643,-25.659044,-31.381878,-22.10811,-32.085167,-27.44796,-30.625023,-28.880718,-21.757034,-25.979958,-29.566425,-22.411226,-28.966719,-22.580433,-23.88256,-22.898748,-26.946684,-29.390558,-27.652622,-28.705978,-26.515335,-26.939972,-23.749077,-30.636505,-31.508577,-41.165783,-20.761644,-30.404451,-22.781158,-21.792427,-31.412819,-33.36463,-31.88188,-26.01732,-30.553455,-23.636642,-22.743793,-26.702892,-27.470312,-26.98234,-22.402382,-32.21398,-24.647053,-36.141502,-23.445248,-20.80537,-24.104319,-32.88706,-32.82876,-29.908,-26.905523,-32.12741,-29.455294,-30.243443,-27.764505
-35.219116,-29.240223,-24.964085,-31.2641,-23.783707,-27.861393,-23.087818,-26.7628,-24.344465,-25.196007,-35.863018,-25.473768,-25.377333,-26.747826,-28.05315,-35.598873,-27.591658,-29.10238,-23.423264,-30.739428,-27.653757,-30.11421,-25.911966,-23.110676,-34.78665,-29.989973,-32.664608,-32.863327,-24.300812,-24.399765,-23.33431,-30.5753,-26.046972,-26.087631,-27.421955,-26.791782,-35.434467,-27.435534,-27.016779,-31.00449,-26.42022,-28.961782,-29.636076,-27.852697,-27.725739,-27.77312,-29.080088,-28.525925,-24.827976,-22.966148,-28.674683,-31.142927,-32.80334,-22.9421,-26.910713,-31.297943,-36.21355,-33.6161,-22.9057,-26.242222,-27.305141,-25.032097,-30.187098,-23.214565,-33.224915,-28.529068,-29.363739,-32.36879,-24.504478,-28.37436,-28.588707,-29.30857,-25.357473,-46.344307,-29.762117,-33.543808,-25.436363,-33.655384,-25.193144,-22.012625,-24.142904,-32.019386,-30.002007,-27.379765,-33.622932,-29.768951,-21.49082,-28.063038,-26.344452,-28.108913,-27.284924,-31.817242,-23.529285,-33.54863,-27.057804,-21.766493,-26.093441,-29.04009,-32.247334,-33.34885,-28.478579,-31.759718,-22.499273,-24.143854,-25.156397
