-24.766806,-23.188742,-26.942337,-22.960678,-18.301832,-24.680954,-20.672009,-23.02937,-24.895145,-24.821526,-23.43523,-23.075817,-30.074455,-21.514927,-22.66485,-20.80513,-22.246592,-21.50042,-22.161488,-30.780607,-25.993813,-28.342878,-24.056225,-11.729149,-2.6631508,-2.7469292,-2.7296143,-2.6451073,0.0,-2.6522465,-2.583088,-14.339718,-22.910244,-23.17408,-25.569807,-29.514992,-20.40008,-23.974583
-25.87519,-29.304195,-31.013695,-25.912802,-26.131409,-26.064573,-29.064463,-25.602554,-24.27691,-29.954126,-30.284067,-27.62889,-30.837215,-29.305452,-21.86764,-27.895147,-25.79099,-23.950413,-26.747192,-29.400305,-29.11402,-24.066828,-25.74451,-13.658234,-30.761604,-33.819645,-35.109383,-61.955925,-29.341187,-20.966534,-35.692394,-17.323296,-28.919596,-26.944431,-27.950792,-31.838985,-26.716923,-28.625118
-26.770771,-23.749062,-29.271772,-31.081625,-31.202019,-33.545444,-29.46848,-35.901993,-25.133614,-29.664524,-32.495487,-31.754007,-32.59533,-33.06294,-25.878164,-29.73986,-31.084108,-33.003216,-27.330364,-31.026617,-28.787186,-22.381786,-27.337692,-17.026585,-35.93209,-37.808243,-42.82361,-59.66996,-33.17236,-26.97207,-35.91486,-17.597996,-24.606579,-29.215569,-26.232533,-24.214127,-28.12083,-27.486704
-26.545677,-25.123096,-27.173088,-30.948706,-22.818003,-29.727724,-29.121038,-35.11963,-28.12724,-36.557854,-29.470778,-31.539574,-29.837069,-31.719534,-27.261005,-33.15604,-26.133083,-30.275272,-32.747517,-29.50381,-34.715836,-25.69582,-31.498796,-20.21124,-35.434486,-40.76846,-39.558224,-58.17971,-36.047226,-25.653456,-33.82131,-22.50993,-23.407036,-29.938646,-24.054935,-25.503506,-28.395218,-29.682724
-27.951836,-34.595947,-27.734108,-26.384563,-24.870924,-34.80483,-28.807526,-35.79306,-27.534035,-23.859154,-34.111214,-30.593826,-32.54619,-26.420933,-31.686,-34.17257,-26.84195,-27.015862,-36.61981,-25.688679,-30.31192,-25.628578,-33.254528,-25.43412,-40.416748,-38.20169,-37.168674,-62.03176,-38.427525,-30.273994,-32.121605,-22.860504,-27.63432,-35.12673,-30.334959,-26.688604,-35.668755,-24.502344
-30.703794,-33.89482,-24.199038,-27.965462,-33.954323,-32.673508,-29.57031,-29.030668,-30.862976,-20.5814,-35.08187,-30.951809,-25.039982,-27.073835,-29.384436,-29.344221,-25.004223,-31.133749,-33.530666,-26.921381,-26.383451,-25.864796,-25.43466,-25.740139,-41.930077,-33.452568,-34.002743,-55.870224,-40.06002,-28.660551,-35.15612,-24.1324,-25.123825,-32.569798,-30.372887,-32.450893,-33.695583,-25.60091
-37.371468,-22.11416,-21.74963,-31.988945,-33.272884,-28.27013,-32.23085,-23.745682,-27.65831,-25.821058,-33.007248,-26.668976,-22.054882,-25.221334,-29.537312,-27.842735,-26.068901,-29.782978,-30.167625,-29.7534,-26.574022,-25.010233,-26.274174,-23.208675,-43.020443,-37.00079,-32.004578,-60.67377,-41.602493,-35.936253,-35.148605,-27.95903,-25.371313,-27.934818,-28.360235,-24.261143,-28.47894,-28.408062
-36.602455,-18.907116,-26.205864,-31.115389,-33.834915,-29.79344,-35.97614,-26.906397,-29.12239,-33.43874,-26.929646,-31.328762,-30.151463,-23.436874,-27.49476,-35.881947,-31.639486,-28.069206,-24.643555,-33.64143,-23.829762,-28.682281,-29.370302,-24.233181,-36.987988,-39.351738,-35.05616,-54.110054,-43.530415,-38.746536,-33.920418,-34.183426,-26.846966,-24.295456,-28.9845,-22.106903,-36.48327,-27.068819
-33.738365,-19.77015,-28.40133,-29.514544,-26.63505,-31.637897,-33.44226,-26.675257,-24.59347,-22.271885,-30.504278,-30.56,-28.875603,-28.096315,-24.1232,-24.1814,-31.893042,-27.439774,-24.468979,-40.169044,-30.414814,-24.246576,-22.721321,-24.850664,-37.510193,-31.506636,-31.061941,-55.19318,-44.394836,-38.46747,-37.509033,-27.144619,-26.798717,-21.49387,-28.369232,-28.309385,-26.992287,-26.180695
-30.008455,-27.615543,-27.166801,-30.629465,-27.105137,-38.241486,-33.0664,-28.142477,-25.496027,-22.724363,-39.477547,-30.0796,-27.18711,-26.077019,-29.546097,-23.744755,-27.809729,-27.953093,-31.676207,-31.841484,-23.954681,-25.489225,-23.406834,-23.817553,-34.637917,-31.024622,-33.36982,-52.67743,-47.17238,-37.03354,-37.988205,-24.366566,-27.984673,-29.680904,-25.86748,-35.53989,-27.601974,-32.80344
-29.280237,-27.718515,-25.304335,-35.12554,-25.841698,-30.773232,-31.30939,-29.949993,-25.032223,-26.003628,-30.283031,-29.646973,-24.627876,-28.065208,-27.487452,-21.342562,-28.04886,-25.785593,-23.94012,-29.97989,-22.77962,-29.6243,-27.835274,-26.424437,-27.332006,-30.800253,-32.909973,-46.92253,-48.761436,-35.518147,-36.456657,-20.064037,-27.178326,-27.762852,-26.517115,-33.62048,-27.71672,-37.070908
-32.988113,-26.050594,-24.148918,-34.544373,-30.651861,-28.28291,-30.850307,-32.417,-23.06791,-23.319117,-26.017776,-24.86979,-27.020334,-32.792072,-22.243397,-22.851479,-23.319126,-26.584505,-24.321812,-26.359163,-28.690142,-28.44752,-31.90649,-26.655983,-26.74299,-36.49511,-32.63668,-34.96782,-48.651005,-39.020416,-29.961561,-23.302917,-24.462914,-31.908607,-29.690811,-23.341951,-27.787619,-33.80155
-28.186127,-27.782747,-30.10767,-27.719723,-24.51033,-29.604641,-29.18406,-30.76661,-19.216654,-30.521652,-26.914642,-23.37158,-22.588825,-35.399845,-21.466362,-24.33586,-26.926926,-27.670994,-28.288786,-24.483738,-32.24107,-31.712729,-29.25281,-24.929974,-29.510763,-33.58785,-34.004173,-25.08036,-45.270794,-31.588629,-31.464277,-24.167385,-21.663809,-34.25022,-26.380917,-21.771059,-31.515142,-27.029041
-27.232399,-31.91883,-29.800793,-20.435696,-21.745384,-26.978449,-24.638895,-26.210926,-18.977997,-29.582436,-23.556236,-20.830254,-22.903694,-34.19932,-23.920078,-29.558418,-28.297619,-24.517485,-28.47895,-24.355125,-31.127218,-25.851295,-25.460625,-22.40675,-32.40747,-29.487902,-27.96103,-29.141521,-43.588226,-23.488136,-24.375793,-21.45367,-24.427902,-26.77886,-26.684353,-22.974321,-31.64684,-24.090399
-31.267159,-28.538597,-21.272148,-24.016161,-21.90805,-27.168602,-24.70531,-25.716784,-24.600851,-27.681644,-21.148981,-29.141014,-25.454306,-29.381289,-27.60121,-24.491581,-31.015335,-21.899765,-24.05196,-24.252651,-26.861908,-27.468464,-20.194016,-26.414549,-30.311113,-25.791958,-31.099035,-45.166145,-43.30774,-22.813665,-22.374039,-25.004187,-25.076796,-25.414772,-24.207893,-22.40867,-24.354828,-24.755116
-27.437035,-26.965763,-23.612549,-22.552343,-27.244343,-21.203499,-30.945688,-27.842268,-20.69321,-27.952497,-29.291586,-24.458223,-24.510921,-35.450962,-29.86389,-21.722422,-38.175335,-27.388727,-29.302038,-32.366123,-25.029154,-33.514133,-20.566591,-26.633839,-26.19987,-21.328938,-35.87885,-47.595703,-44.17798,-30.121368,-34.98141,-25.767014,-23.990387,-32.66418,-24.529438,-20.76491,-22.93018,-25.288122
-27.067688,-33.391026,-31.794779,-22.619543,-25.490269,-26.545708,-22.214817,-28.342676,-20.843319,-32.031105,-28.43584,-20.798782,-29.666004,-31.930796,-29.139086,-27.073242,-43.129982,-30.95896,-27.134413,-25.305126,-24.15641,-30.97107,-28.358913,-27.913685,-30.317688,-27.494267,-34.997635,-56.300518,-45.8063,-29.216454,-39.352715,-24.957458,-25.85292,-26.524036,-31.729,-25.535599,-25.03608,-28.776136
-29.84201,-25.79222,-28.236683,-36.1909,-30.35577,-28.49175,-22.88905,-30.656813,-29.093246,-32.19635,-26.616108,-24.362331,-28.230474,-24.911585,-27.74023,-26.828203,-29.214325,-37.049515,-27.050621,-26.886993,-21.67299,-24.756447,-29.716839,-27.60777,-41.170776,-28.545254,-29.079668,-52.10864,-46.43913,-29.360853,-32.89443,-29.256535,-31.011257,-23.772781,-30.221767,-27.302126,-27.86451,-31.108423
-34.64374,-27.616102,-29.08423,-32.63419,-26.979994,-22.982807,-29.345852,-32.601738,-22.966606,-26.969498,-34.27744,-26.254227,-31.471674,-28.793262,-25.971197,-26.380955,-28.612759,-37.27811,-28.391861,-30.640055,-29.208466,-25.28254,-26.7845,-27.266308,-37.847282,-29.884968,-29.543318,-59.818012,-47.838676,-32.262394,-29.965382,-26.36094,-27.171858,-33.13242,-25.617788,-28.32713,-25.444578,-30.65613
