-27.53062,-21.058996,-21.785473,-21.520746,-18.788923,-16.6015,-16.093939,-14.632469,-15.387888,-2.7420979,-2.1677818,-18.630747
-33.154076,-28.861195,-25.793652,-26.563025,-25.91342,-21.633017,-24.070017,-25.375616,-23.905521,-39.00443,-17.567799,-25.333298
-33.448353,-27.024126,-25.047756,-30.486494,-34.580288,-26.583141,-27.549837,-25.001987,-31.388597,-45.138176,-22.696049,-29.349257
-35.39021,-29.268707,-28.95606,-32.448933,-34.305325,-27.309196,-28.675442,-26.551834,-32.809143,-50.172546,-25.64989,-26.740786
-34.56019,-27.962608,-28.227806,-27.63575,-32.87354,-27.88367,-28.638945,-29.245447,-29.049519,-52.14894,-27.546852,-27.304548
-29.371483,-26.100254,-26.87215,-21.594757,-35.00036,-25.018692,-25.345512,-28.469986,-23.179161,-46.28019,-28.113516,-28.719486
-31.731236,-23.933264,-27.550182,-22.968073,-28.89593,-27.418953,-29.425219,-25.838612,-24.066765,-43.67973,-28.495491,-24.614666
-28.75494,-31.604095,-29.047628,-33.02609,-30.901443,-29.352484,-32.645103,-24.596186,-27.575687,-42.46339,-30.018383,-24.106012
-25.431488,-26.294361,-30.214634,-30.405678,-30.504066,-26.368912,-32.685635,-25.617935,-24.63004,-42.84168,-28.027111,-27.110859
-30.543413,-29.168957,-32.426315,-32.546772,-27.562178,-20.577831,-27.263056,-36.65406,-30.74695,-39.99833,-28.120003,-29.653467
-28.972437,-35.149952,-26.828217,-27.018677,-32.34,-20.237253,-27.50212,-27.757698,-25.097876,-37.07224,-28.00899,-25.238626
-27.336891,-31.816648,-28.884888,-27.527195,-23.657917,-29.692741,-27.397036,-26.904945,-24.413853,-36.068096,-31.027243,-27.758953
-26.801775,-29.343819,-28.817265,-22.969133,-23.485826,-23.82422,-24.097296,-35.07705,-24.481075,-35.337017,-32.55207,-27.67792
-24.879387,-24.188297,-26.907696,-24.19814,-27.412365,-24.329605,-27.588303,-29.797318,-23.365143,-37.066273,-32.757202,-25.986145
-24.595772,-28.862335,-29.207237,-29.58372,-33.934875,-20.868675,-24.195234,-30.091753,-23.376165,-37.62609,-36.187878,-24.964722
-27.208748,-21.347342,-23.665977,-28.558455,-37.676212,-28.190668,-21.516123,-31.391708,-23.834253,-41.644974,-34.298897,-26.423832
-27.351175,-20.05922,-23.586311,-25.277409,-42.034134,-33.47947,-22.298332,-33.584354,-28.664564,-46.51054,-33.37105,-29.520077
-28.78106,-24.28798,-25.173828,-28.465267,-31.127874,-26.078983,-24.779114,-26.693457,-26.554886,-40.54442,-33.217453,-26.048235
-34.471752,-27.51789,-24.550682,-28.498947,-27.908419,-25.069805,-29.15029,-25.037228,-27.670181,-42.41829,-36.1081,-30.056446
-30.279303,-22.304104,-24.22298,-23.646772,-29.250126,-26.284218,-27.526918,-26.529589,-32.365253,-44.635334,-32.557373,-32.607063
-27.044464,-24.871319,-27.667,-22.431892,-29.222666,-24.475906,-30.369545,-33.462486,-31.75866,-45.089653,-32.57431,-39.234764
-29.5797,-23.644188,-24.472733,-24.681633,-21.155073,-25.772148,-27.053047,-29.88095,-23.549698,-45.145573,-32.836876,-27.480503
-34.404087,-21.695126,-28.628897,-22.531311,-22.622147,-27.228447,-22.421986,-26.002995,-26.256393,-41.21756,-35.963688,-22.26361
-32.135857,-23.171135,-28.591715,-24.903257,-27.6292,-32.652958,-22.565983,-27.54946,-30.214191,-40.505062,-35.99199,-22.992622
-29.140488,-27.229856,-27.655882,-29.318636,-24.943699,-33.503838,-25.141283,-30.897415,-25.617636,-41.4216,-37.493973,-24.109486
-25.388231,-26.135729,-25.137897,-28.963146,-22.854702,-30.222477,-28.429703,-26.978148,-31.394072,-43.20594,-43.105263,-22.150797
-26.353342,-24.48502,-23.057673,-25.808733,-27.876085,-25.982788,-26.348396,-31.747576,-28.188734,-42.901756,-49.22786,-25.306137
-33.735043,-23.435818,-27.901442,-27.49961,-20.910969,-29.338032,-28.771372,-35.350204,-25.165363,-40.67431,-46.503273,-21.084969
-32.774822,-22.57363,-27.666712,-30.994963,-18.632784,-30.959652,-30.541128,-26.223341,-25.829233,-39.98234,-45.149483,-19.088905
-34.594135,-23.930786,-26.465927,-25.696962,-30.62521,-27.573181,-36.93311,-23.286228,-25.447388,-40.73031,-44.58303,-27.79097
-34.854156,-19.54971,-21.33063,-26.82271,-27.41433,-25.725046,-27.018978,-26.673082,-27.159523,-41.464245,-38.598507,-26.888083
-32.398815,-19.578304,-26.111002,-29.470587,-26.350739,-24.206823,-24.608763,-22.660294,-28.876411,-42.3147,-36.934807,-30.78634
-34.208466,-26.15559,-33.45489,-24.198092,-26.959103,-26.348696,-21.142487,-23.919327,-24.676247,-41.174477,-37.179718,-33.94817
-28.95639,-29.445332,-31.146648,-27.796528,-24.663412,-31.855522,-29.045109,-35.90899,-28.13899,-43.604446,-37.664345,-29.786783
-28.103071,-26.46661,-25.608072,-24.33778,-25.571714,-28.942272,-31.164642,-28.889668,-27.696993,-45.01684,-37.742485,-35.31849
-30.223206,-25.045876,-28.392126,-26.230984,-30.523449,-25.873667,-31.267527,-28.570557,-23.038464,-52.883656,-40.05889,-35.12763
-35.456753,-28.75596,-33.007896,-30.529589,-26.195868,-26.977856,-30.768097,-28.558325,-24.021654,-51.866127,-41.146034,-29.73573
-29.316307,-29.227268,-22.36609,-25.726261,-22.877556,-29.471825,-30.366632,-29.232203,-25.19897,-46.073685,-40.211445,-34.294765
-27.63617,-27.204561,-22.595882,-26.229523,-25.530704,-26.944975,-29.341866,-37.82097,-28.081707,-46.208828,-40.320194,-30.924606
-28.275911,-23.35167,-27.487988,-27.797865,-22.975948,-31.564676,-30.712587,-33.31343,-32.188667,-42.846226,-42.07093,-28.437414
-34.24186,-21.581234,-33.831795,-35.65851,-23.397089,-33.62988,-24.989346,-32.15492,-30.42084,-57.007034,-44.76735,-36.94737
-37.542503,-25.06499,-26.445017,-24.384785,-27.394564,-26.660255,-19.214771,-26.420757,-29.028534,-59.902023,-43.017494,-32.55849
-32.381077,-28.677444,-26.6518,-20.443054,-24.584787,-25.923971,-21.803272,-19.830122,-27.163122,-53.94131,-41.21248,-28.275963
-31.28799,-28.845606,-26.859802,-26.202328,-23.894016,-20.027359,-22.59711,-20.465496,-25.647957,-38.08374,-33.066124,-27.340185
-33.79673,-28.1652,-25.459904,-32.833576,-25.210852,-23.296219,-21.045494,-23.08218,-27.958174,-31.431921,-32.21613,-32.126915
-39.874744,-31.513638,-27.155085,-26.57165,-23.038708,-23.497416,-26.39732,-20.788538,-36.743454,-38.410717,-39.247414,-30.886883
-33.292267,-27.69389,-31.033531,-27.482714,-26.197166,-23.929771,-27.922428,-27.41792,-34.11136,-45.02076,-39.02527,-23.573954
-30.325691,-27.087963,-25.703796,-32.211727,-26.450304,-36.18352,-22.31084,-31.285332,-31.372318,-46.149025,-38.21214,-25.685287
-25.624912,-31.012224,-20.037834,-26.159725,-25.495766,-33.118847,-21.151096,-23.171867,-28.21096,-45.593323,-38.006557,-32.336113
-26.405247,-36.984577,-26.785324,-25.100613,-29.918661,-26.412464,-24.950188,-22.970963,-28.209858,-46.515884,-39.807358,-29.111803
-27.18411,-32.614708,-30.450956,-24.617794,-24.02856,-26.085138,-31.145079,-25.700918,-31.678871,-46.076775,-51.020844,-23.923256
-26.554804,-25.445766,-30.78641,-23.846485,-30.768341,-28.681908,-34.45355,-28.650139,-24.690754,-44.604866,-49.87903,-23.693857
-24.301296,-25.38332,-30.69186,-23.93132,-30.213947,-23.7381,-30.786718,-24.881882,-25.779778,-41.94416,-43.804306,-27.56765
-25.151173,-25.67654,-28.894125,-20.65932,-28.509922,-23.765919,-22.29058,-27.438152,-31.89709,-42.111168,-41.547222,-29.953394
-28.068352,-22.006088,-25.261633,-22.069057,-29.91923,-26.55207,-22.422255,-29.479149,-31.88744,-45.61099,-40.382107,-29.011915
-33.735023,-27.14899,-23.2514,-29.935452,-27.788332,-22.428617,-25.254982,-27.73914,-33.966164,-46.758583,-46.993168,-28.744062
-31.509413,-25.448929,-21.087482,-26.091036,-21.34775,-23.490211,-23.96413,-27.962715,-40.312744,-51.164715,-54.104847,-27.268932
-28.054295,-21.741463,-23.944515,-22.115211,-21.038132,-25.84256,-27.255348,-24.01545,-30.250551,-47.78765,-44.194675,-25.725311
-34.403687,-25.497587,-28.678835,-25.660324,-25.066444,-25.872463,-35.67669,-23.880335,-26.295311,-47.940994,-42.124023,-22.138557
-34.153923,-28.580801,-31.380632,-24.830273,-24.5605,-29.00399,-21.957676,-22.829298,-22.47873,-49.494484,-40.66192,-24.030193
-35.568825,-30.688097,-30.336828,-27.255344,-28.69312,-26.473526,-20.015705,-27.45179,-23.181618,-47.745415,-45.87893,-28.070877
-36.160927,-26.328386,-30.450066,-27.002417,-22.813787,-24.0432,-23.756683,-22.993883,-26.247097,-46.577736,-44.420727,-23.116829
-36.565617,-26.414211,-37.672314,-25.914371,-23.962955,-28.37165,-30.076866,-22.261333,-29.683805,-43.185085,-39.62603,-26.439617
-34.192616,-24.7221,-32.380764,-27.061525,-24.544743,-28.12532,-27.239656,-22.713749,-25.627296,-43.457718,-35.617023,-33.710308
-36.43231,-27.293722,-27.387983,-25.170912,-22.818893,-25.176777,-23.900265,-20.92294,-24.91779,-45.105213,-32.68062,-29.644531
-27.75235,-26.074757,-25.646667,-31.141289,-26.117777,-27.83675,-25.182158,-22.907413,-23.24244,-48.57487,-32.4655,-32.500175
-24.006584,-25.037634,-22.474995,-31.44489,-24.007835,-25.529316,-24.677528,-25.181145,-27.584381,-52.140823,-31.888462,-26.707014
-28.518232,-24.281464,-25.69602,-27.175766,-27.223238,-26.012913,-26.901508,-23.827328,-29.85407,-48.92385,-31.725512,-26.492594
-29.559004,-28.633053,-31.170721,-23.1544,-25.014668,-25.874432,-22.09729,-24.557106,-34.601395,-46.341656,-30.346899,-25.91409
-31.017622,-29.549753,-38.601208,-21.435478,-22.072237,-25.343412,-21.228775,-29.402372,-27.716862,-46.38047,-30.752932,-23.700605
-31.589146,-27.373915,-26.808239,-21.422337,-17.159834,-24.405283,-25.617811,-33.46169,-26.317513,-44.66299,-29.416103,-23.379356
-27.583538,-25.27303,-28.60305,-34.614063,-18.391052,-26.834785,-31.522348,-23.496147,-21.789194,-46.450504,-26.940666,-25.97017
-27.159264,-29.943747,-25.732403,-39.31065,-27.149132,-23.364536,-26.435368,-20.646914,-24.326023,-45.410877,-24.763132,-23.85693
-32.656277,-28.296638,-22.632816,-24.547478,-30.042463,-25.727934,-25.322552,-27.891644,-20.30527,-36.487347,-22.075909,-24.217
-31.4194,-28.798746,-27.064817,-20.324596,-36.798344,-23.909105,-25.194088,-28.33099,-19.125553,-20.40387,-14.029055,-26.602062
-30.163973,-33.493156,-28.30883,-23.635225,-25.27643,-22.664022,-22.507025,-25.750467,-13.298365,0.0,-0.4328823,-26.87611
-34.583557,-27.02081,-28.791698,-33.488808,-22.516937,-22.203386,-26.716873,-30.50252,-12.484154,-0.2828846,-0.7885933,-27.962034
-32.660423,-25.216331,-34.0938,-25.49046,-25.80793,-24.822554,-29.76008,-34.383343,-15.84952,-15.294199,-11.915333,-27.467876
-30.641075,-27.821405,-29.830645,-28.372986,-33.140846,-23.978407,-26.607702,-33.116703,-17.935755,-38.91931,-23.53746,-27.931137
-30.876774,-27.501171,-33.908092,-25.468508,-21.314178,-23.235538,-28.458908,-26.520687,-23.956142,-50.961246,-25.671772,-24.284414
-32.589973,-24.899437,-20.89945,-23.608177,-16.440525,-26.497644,-28.826488,-28.3697,-24.175768,-42.49538,-29.20743,-22.020882
-35.235588,-23.707272,-18.917482,-21.407564,-21.165165,-27.419128,-33.648388,-29.932041,-24.094238,-43.080853,-29.558483,-22.244633
-40.785866,-30.071415,-25.107468,-24.853111,-20.756071,-20.818851,-24.582794,-25.683205,-27.21328,-48.603718,-31.889725,-24.003754
-35.64923,-26.066376,-24.558464,-27.263039,-21.23309,-23.805447,-23.944374,-27.25999,-26.561615,-47.417625,-32.39006,-28.052694
