-20.359434,-21.499641,-25.901512,-23.143482,-26.408394,-18.677614,-22.279352,-20.54673,-26.833622,-21.567516,-20.113068,-21.964674,-24.358906,-18.089224,-22.044785,-22.344128,-25.580278,-21.780151,-25.765285,-28.775524,-21.284777,-23.003807,-19.203833,-24.289219,-18.815449,-24.099983,-22.520845,-22.80924,-19.175348,-22.25238,-20.585136,-19.543453,-15.880398,-26.339453,-19.272139,-23.887447,-26.537228,-20.392078,-22.352373,-23.779358,-21.746893,-22.960613,-20.988022,-23.01646,-30.446068,-27.411568,-29.38362,-21.227003,-28.497023,-26.099512,-19.387695,-30.328089,-19.227606,-26.537956,-23.644432,-25.891228,-25.322184,-22.31652,-22.225925,-26.376175,-21.359314,-25.442114,-21.16917,-23.770477,-23.977285,-26.292795,-23.49142,-25.123363,-26.22858,-23.522625,-22.5083,-30.013529,-29.881718,-19.937529,-27.517359,-25.19764,-18.858158,-26.331944,-26.80085,-24.444593,-25.029724,-25.59185,-20.567362,-19.336884,-28.728088,-28.97995,-25.105701,-29.394571,-23.641884,-24.790909,-18.67022,-25.821022,-26.091301,-30.066618,-21.866917,-24.517586,-24.971851,-18.045029,-21.950531,-22.873142,-27.425682,-20.41292,-30.459421,-26.00319,-24.212181,-23.609268,-25.375515,-23.1407,-20.406342,-20.994558,-23.971378,-25.153326,-20.867157,-20.45485,-31.1243,-21.04051,-26.149107,-22.094305,-23.939207,-21.706713,-22.838179,-21.15012,-20.331245,-24.13115,-19.984911,-26.96634,-22.753036,-20.524208,-22.02994,-26.365776,-25.111576,-22.394238,-24.964806,-33.22375,-22.36907,-24.39215,-25.78438,-26.632425,-23.233742,-23.91932,-23.566814,-15.681015,-24.152462,-22.212872,-26.715364,-25.525497,-24.930466,-24.768723,-35.06823,-26.354721,-20.272146,-35.934307,-20.82123,-21.90564,-24.772934,-26.87745,-28.920078,-25.15928,-20.305485,-22.289696,-24.73329,-18.23229,-27.269438,-22.863838,-23.912603,-20.839529,-26.102142,-23.85548,-26.83118,-31.714672,-29.830019,-18.279015,-23.372997,-22.152958,-20.256422,-25.290386,-31.041134,-28.434162,-20.572237,-24.904242,-22.12185,-24.330452,-24.517273,-27.585987,-23.357258,-25.432142,-24.017206,-23.292675,-28.662306,-29.188667
-27.370697,-25.963129,-28.623064,-28.733452,-19.17657,-24.321533,-23.783276,-26.131777,-23.274036,-22.09657,-25.04097,-28.937012,-25.747564,-28.34633,-27.798822,-23.574474,-20.243177,-22.953457,-18.646929,-18.369507,-19.79713,-21.565088,-21.015333,-18.91467,-17.034525,-24.356268,-22.56519,-21.165623,-29.68486,-27.59578,-25.820784,-25.688148,-17.721916,-23.691914,-18.456722,-22.946587,-28.351818,-25.093874,-21.728626,-21.025753,-26.771832,-19.261765,-21.274616,-22.082577,-20.369366,-21.566292,-28.472305,-24.620941,-28.955395,-24.721668,-18.801285,-25.771011,-22.531958,-22.817863,-20.355394,-24.91422,-17.588623,-22.131218,-22.920214,-26.758602,-23.290085,-25.34134,-18.268562,-26.756416,-24.211754,-24.918766,-26.08657,-19.564491,-25.668308,-20.525131,-24.801754,-23.910706,-26.166285,-15.570604,-27.490831,-23.758999,-24.594868,-27.307983,-30.62776,-21.209995,-23.65723,-29.728382,-20.05361,-20.92118,-22.716341,-29.388256,-23.947445,-31.575974,-21.538544,-21.546722,-22.283037,-26.094934,-28.380415,-26.249924,-33.360844,-20.73619,-20.046051,-17.307013,-23.361593,-28.123415,-24.214432,-21.647232,-26.642939,-25.845505,-17.641546,-21.634186,-30.581184,-22.574837,-20.874916,-25.826035,-23.760952,-21.880524,-22.903717,-27.201366,-27.780823,-27.02141,-24.94415,-23.838337,-23.167809,-25.653843,-24.424362,-20.62506,-26.203712,-24.920244,-21.807766,-24.064495,-20.429005,-18.685081,-28.72343,-29.744791,-30.263935,-22.923166,-22.026155,-28.488508,-20.787603,-23.944553,-17.86147,-19.012135,-24.824741,-21.363077,-23.54705,-18.390636,-22.768862,-26.333612,-30.642044,-26.853724,-26.307863,-21.276688,-29.420557,-24.485641,-17.065884,-27.689194,-21.40332,-20.930096,-18.284378,-22.64497,-27.06416,-27.763584,-19.620594,-29.423351,-21.821629,-22.630999,-28.600296,-28.529583,-24.20847,-22.959984,-26.800856,-26.510422,-23.270367,-24.052656,-26.743164,-22.516489,-24.500141,-22.291988,-22.687943,-30.96321,-24.232302,-26.758102,-26.414106,-19.772598,-21.953793,-26.643763,-25.784512,-20.170403,-29.734354,-27.296907,-23.123318,-21.46391,-22.112919,-23.633305
-30.243563,-24.37051,-27.604845,-29.178358,-18.326752,-24.175774,-19.172962,-25.580038,-26.00124,-24.51989,-24.1844,-24.215708,-30.768152,-31.870678,-31.156513,-24.093561,-18.39516,-27.937595,-19.885094,-18.7496,-24.393911,-25.07259,-19.936556,-17.878311,-19.465076,-26.955252,-22.69639,-21.568888,-26.178131,-26.448582,-24.670862,-26.93135,-19.093937,-26.927456,-22.600101,-30.613867,-22.543058,-20.658728,-23.503807,-26.757027,-25.279097,-20.623629,-30.321976,-20.400604,-20.28543,-18.775429,-26.687819,-21.400131,-18.874662,-20.438456,-23.682907,-25.183336,-25.272036,-25.519794,-24.870182,-24.782467,-22.871347,-30.989775,-23.343855,-27.155811,-19.933697,-31.812191,-25.04808,-28.390026,-23.678051,-26.107464,-25.953176,-21.178349,-31.586899,-21.226189,-29.595789,-20.862314,-27.146305,-22.109928,-29.504679,-24.532253,-26.077408,-25.63644,-28.097708,-26.221949,-25.33324,-29.924973,-19.680925,-20.790905,-18.16468,-23.947105,-24.618008,-28.04351,-19.321854,-22.697819,-25.416023,-22.073307,-21.470745,-25.449207,-34.545513,-22.980278,-20.290972,-22.02763,-24.625141,-25.345026,-23.773266,-28.829033,-21.232174,-24.916824,-19.111273,-18.502071,-31.379284,-23.183062,-22.255198,-22.234552,-26.54753,-20.13612,-28.41134,-21.32782,-29.180655,-19.26081,-20.30082,-26.50624,-25.954714,-31.792282,-24.07948,-23.176125,-31.058586,-25.064339,-23.76055,-25.460617,-22.644098,-18.25851,-28.029804,-30.130695,-28.451296,-20.583027,-17.765476,-27.78015,-31.58482,-23.192448,-14.724279,-21.867413,-24.465553,-25.398815,-21.673258,-29.36429,-24.959467,-24.67776,-31.103403,-27.366123,-23.428507,-19.725492,-41.423264,-25.544365,-23.956928,-29.349045,-26.259096,-24.949753,-19.218649,-22.301596,-27.56726,-34.0776,-27.463118,-32.75145,-22.033314,-24.546103,-32.384346,-22.463667,-25.090649,-25.452375,-24.384651,-25.034706,-25.161154,-24.124332,-30.868277,-30.319908,-26.630938,-21.422827,-29.854307,-30.446743,-25.02147,-25.287573,-21.548775,-24.321617,-19.822935,-28.67911,-22.333754,-20.19349,-20.944109,-26.430904,-27.830551,-25.182833,-25.660513,-23.587671
-24.28034,-22.571337,-26.939793,-26.223625,-25.903236,-28.72742,-23.369686,-19.367012,-30.83683,-19.054445,-21.77185,-27.138231,-31.172092,-33.945957,-27.960876,-25.986391,-26.285595,-23.364964,-19.895454,-24.240921,-27.430609,-27.354446,-20.056824,-22.921423,-26.804523,-23.136238,-25.098677,-27.444752,-25.822454,-25.430191,-27.942408,-24.817867,-27.737392,-22.674664,-19.660412,-28.068161,-20.389168,-17.957495,-25.918268,-23.49571,-20.458548,-19.185724,-31.289583,-22.40364,-29.541878,-19.83377,-27.282814,-23.105667,-16.117725,-20.212757,-16.556438,-28.866386,-26.554705,-28.721992,-24.934616,-28.619555,-22.833136,-30.686747,-23.686104,-32.700363,-17.76593,-30.82361,-26.890877,-22.07639,-21.984608,-25.000875,-24.035564,-19.122036,-28.156353,-22.975573,-30.377691,-19.730686,-26.31457,-25.904472,-30.049948,-25.038525,-28.101265,-25.688255,-24.155714,-26.208645,-25.187134,-24.968037,-19.305647,-23.886152,-18.730715,-24.96484,-19.955906,-29.53442,-24.895262,-28.19047,-22.405918,-22.578709,-22.363375,-28.773666,-27.335346,-24.436712,-21.673271,-23.282452,-21.905125,-22.586372,-23.144337,-29.605724,-23.63631,-23.631962,-21.49137,-21.015175,-26.06942,-21.742647,-24.833258,-23.399773,-22.442875,-26.966354,-26.639933,-22.126951,-27.726528,-19.392838,-22.980904,-31.345894,-21.088932,-28.511189,-23.660805,-25.473728,-26.816444,-24.769619,-26.930546,-24.443483,-24.703423,-21.758013,-25.2458,-25.96772,-27.326393,-27.299862,-22.960964,-22.905869,-29.544987,-22.17962,-18.104298,-24.934286,-22.409975,-24.303364,-23.753843,-25.886106,-32.39545,-25.571419,-30.048168,-23.530598,-26.779966,-25.465406,-32.97614,-27.150684,-26.055256,-31.614939,-31.867727,-21.182243,-21.933975,-27.475685,-22.120054,-33.22914,-21.498606,-29.752768,-26.743021,-27.678581,-20.476303,-21.194479,-28.123528,-23.694267,-29.172874,-30.696146,-23.219341,-35.818573,-27.819069,-28.608704,-27.071445,-24.358963,-36.70448,-25.503464,-19.937134,-19.074944,-21.752192,-21.977135,-21.388914,-29.545862,-21.310326,-24.995995,-21.59711,-22.86134,-35.49637,-29.862892,-25.548424,-25.605167
-24.223099,-25.416052,-23.177505,-25.123352,-25.201117,-25.836758,-22.768738,-23.00182,-26.11127,-20.58617,-23.512562,-25.662289,-30.400229,-30.52354,-26.996307,-28.059338,-30.319048,-23.39108,-22.429052,-23.523129,-28.771893,-30.604368,-25.232399,-25.04058,-26.395185,-33.999977,-30.364504,-24.29492,-28.815311,-25.66507,-31.092375,-26.015646,-25.186314,-27.197174,-22.27906,-25.765072,-19.010225,-22.97757,-27.601011,-29.33377,-19.507683,-22.886448,-25.172838,-24.059174,-30.247261,-29.18354,-23.680367,-26.797482,-20.123861,-20.866688,-17.097942,-21.408691,-26.006544,-33.254227,-19.537634,-31.088585,-27.985886,-28.68906,-23.48244,-26.976181,-21.951817,-26.60701,-35.959263,-25.403206,-25.238016,-22.741924,-23.51467,-18.441746,-24.518112,-27.727745,-22.300585,-18.900902,-27.28595,-27.567665,-22.913204,-23.76399,-25.980972,-27.311642,-23.81874,-24.19065,-26.467089,-26.730095,-21.732605,-27.024433,-20.338596,-20.87834,-24.903484,-29.393364,-28.96975,-35.799225,-24.235275,-20.105219,-21.999825,-25.713745,-24.868471,-24.187258,-26.89053,-18.470863,-26.01811,-21.96627,-19.68393,-32.52456,-28.169239,-22.784107,-21.058638,-22.390064,-26.883724,-21.921812,-21.288227,-31.292803,-22.371048,-25.699554,-28.366705,-27.476734,-29.138134,-19.522741,-24.2645,-30.928095,-19.847534,-26.977547,-29.876339,-23.48467,-23.47329,-24.884804,-25.060823,-24.996525,-25.130651,-21.20456,-26.719584,-26.082912,-27.092686,-30.653204,-34.22838,-18.731064,-18.590631,-27.51622,-24.227375,-25.96031,-19.238157,-21.686865,-22.309586,-29.04165,-24.081072,-32.56345,-25.271843,-20.931173,-24.197563,-31.24914,-29.045322,-32.13611,-24.212578,-28.037643,-24.137651,-21.233017,-23.397675,-30.71344,-24.22978,-23.987305,-26.454971,-27.461365,-18.411694,-26.961208,-20.511581,-24.69451,-19.268421,-23.90502,-27.249315,-27.852625,-24.112255,-23.345207,-23.086758,-22.458097,-25.293108,-33.65625,-30.81756,-26.81892,-21.539259,-23.324862,-25.189032,-30.364788,-22.219955,-26.175034,-21.294415,-29.193474,-36.128548,-29.683706,-31.279774,-26.420555,-26.760847,-24.463684
-27.783817,-27.607048,-18.968523,-26.330761,-24.494982,-22.567015,-21.755306,-21.898952,-22.417213,-24.433626,-24.134136,-26.874283,-26.614124,-26.954702,-30.538956,-31.176382,-29.044147,-22.55653,-23.037056,-25.408836,-25.091047,-32.23116,-28.178759,-24.376167,-30.068615,-31.758389,-22.980103,-23.254662,-29.40385,-26.410341,-28.177137,-24.90731,-21.119429,-29.306992,-29.118736,-21.727146,-24.298819,-25.886356,-29.03148,-33.9803,-22.741093,-22.558037,-23.712757,-22.252228,-33.709167,-27.097622,-24.466654,-30.757854,-19.55262,-25.277203,-22.181667,-21.80954,-21.740013,-27.1013,-21.076077,-29.29589,-22.910835,-23.367886,-21.006786,-24.65141,-25.888681,-21.228493,-39.058292,-30.26835,-27.942612,-21.38439,-28.17506,-20.568714,-28.015772,-24.119698,-25.387157,-22.24474,-24.636604,-27.401775,-26.442162,-19.35385,-23.542112,-27.645105,-20.99944,-21.199118,-27.6461,-25.50595,-20.523087,-27.464502,-22.20321,-19.2041,-24.535473,-25.66605,-29.364862,-25.345821,-24.63756,-23.628212,-23.21947,-22.046926,-27.631943,-22.655596,-27.02081,-17.905376,-21.885738,-18.26833,-22.1882,-32.015144,-22.82464,-26.89865,-25.009813,-20.595936,-27.29227,-29.74236,-25.878128,-29.583508,-21.417475,-18.461636,-21.82132,-25.950829,-30.459175,-24.234179,-20.067291,-28.497175,-29.627434,-27.86693,-24.243605,-21.997396,-23.81036,-20.336632,-20.914417,-23.509068,-23.40728,-23.509417,-24.636189,-27.297186,-29.0231,-27.694155,-27.992031,-20.04233,-17.905258,-33.796505,-22.090195,-28.313433,-22.48759,-22.20509,-28.038633,-33.271442,-26.476723,-25.957901,-26.997395,-20.331438,-21.727665,-34.367672,-24.231379,-24.596561,-25.264963,-26.012815,-22.257555,-26.091274,-22.033154,-25.962349,-26.496166,-26.689354,-26.917862,-28.53968,-15.600155,-23.834442,-25.619923,-23.586958,-18.494719,-29.470675,-26.24229,-28.231905,-19.190191,-25.132677,-24.462784,-23.336578,-26.617039,-31.99752,-22.974152,-26.369263,-28.947325,-31.033358,-26.393438,-26.295612,-22.076242,-25.219292,-27.633862,-25.011219,-29.996403,-26.843027,-25.032265,-26.610424,-21.545784,-31.994474
-26.62348,-20.011406,-23.840042,-28.384539,-23.803093,-21.009377,-27.511248,-23.211056,-20.883968,-19.79325,-23.155083,-33.37081,-21.12756,-21.250107,-27.59826,-30.62443,-27.39653,-25.772541,-18.161217,-29.780489,-16.773312,-27.898365,-24.74787,-25.032007,-30.063793,-30.121853,-24.750343,-22.500736,-26.85981,-22.050705,-30.79948,-22.033068,-23.516266,-42.725018,-26.393646,-23.153652,-25.043049,-27.54264,-27.00652,-27.163187,-19.785786,-23.550518,-22.790401,-22.157913,-32.474674,-22.347324,-21.49707,-28.166672,-18.899504,-20.17971,-22.106197,-28.681978,-22.90285,-21.51318,-28.213112,-25.580791,-18.6948,-20.794527,-27.505772,-22.14233,-26.517288,-23.093723,-27.382854,-28.341467,-22.529758,-23.656443,-33.227036,-24.878418,-25.952774,-21.228428,-24.438404,-27.758366,-23.678589,-23.997257,-29.119015,-25.913046,-24.334461,-26.764622,-20.397543,-26.824045,-31.025726,-28.83968,-24.914074,-17.42172,-25.695694,-23.74424,-27.082516,-22.92498,-22.888178,-20.981411,-24.102879,-25.269547,-24.276123,-23.58495,-31.84143,-26.486885,-23.932491,-21.489777,-23.903053,-19.567951,-25.103392,-28.890957,-19.062014,-25.50832,-34.609615,-21.948565,-25.008915,-20.900337,-19.951733,-21.489542,-22.786312,-15.873821,-22.440023,-24.5866,-30.907764,-27.363897,-20.730064,-22.195673,-38.02923,-24.06819,-20.03349,-23.439053,-22.590706,-19.79623,-20.751194,-23.687168,-27.394817,-19.207382,-27.517548,-25.1055,-27.454597,-22.044624,-27.965652,-19.208702,-23.230864,-24.773254,-24.380655,-34.800274,-26.742332,-25.09663,-25.40122,-31.352987,-27.606838,-21.2841,-30.753233,-23.702618,-24.208492,-25.163712,-19.920284,-23.52687,-21.193743,-28.31319,-24.235704,-22.671679,-24.533276,-19.41921,-20.098047,-23.086346,-27.432953,-23.57667,-18.778955,-27.146551,-22.918535,-25.430729,-20.972107,-30.87619,-25.435482,-25.441593,-23.383987,-28.279728,-25.137722,-31.813473,-24.049856,-29.501822,-21.66489,-27.578783,-29.297985,-30.63376,-22.599186,-25.765774,-24.243637,-22.906008,-28.537128,-22.99814,-21.937925,-23.92499,-24.716677,-24.07251,-24.048298,-30.42442
-26.315416,-23.36371,-20.654696,-27.309208,-22.377808,-22.370068,-24.045692,-17.660652,-26.0531,-21.74931,-25.239258,-34.556526,-18.86031,-23.290115,-24.203487,-32.666798,-22.369188,-23.86256,-19.828032,-26.500086,-15.803816,-28.817574,-20.695518,-26.753323,-29.492178,-26.735756,-23.609844,-24.243317,-26.426048,-24.459417,-36.703957,-24.716652,-26.675714,-27.546545,-29.739773,-22.009907,-26.380547,-29.358162,-25.509201,-20.244583,-24.970974,-23.862032,-24.68663,-23.726362,-26.986681,-21.210264,-20.828117,-31.350094,-21.361404,-17.434221,-29.889952,-25.533066,-33.399796,-25.530003,-28.880062,-23.417307,-18.627037,-26.019857,-33.454353,-26.133684,-29.424603,-27.79918,-25.06772,-25.103466,-25.85689,-28.413939,-28.283022,-28.126963,-23.597214,-18.451752,-26.769608,-31.684303,-25.800165,-20.728285,-25.356312,-34.65672,-19.034977,-27.321758,-26.280106,-23.136879,-25.046497,-36.50156,-25.19952,-21.2044,-25.941864,-25.02815,-32.782497,-21.35177,-25.427834,-28.271297,-19.171375,-26.300886,-27.166113,-25.89521,-27.585426,-26.81802,-21.611721,-23.337227,-23.99223,-21.620298,-24.150537,-33.200447,-21.963673,-24.275238,-27.725166,-21.593536,-28.445204,-21.630203,-18.604883,-23.66046,-28.109707,-19.908699,-26.17167,-27.635042,-25.775913,-26.318611,-20.029888,-26.73263,-26.587082,-25.813122,-18.122967,-28.6925,-27.43939,-19.049,-26.204073,-28.451391,-21.061544,-19.820972,-24.668676,-31.729816,-25.01874,-18.964493,-24.947285,-26.973804,-21.392965,-26.992708,-25.412783,-31.9417,-21.877235,-22.922094,-24.458424,-29.770931,-30.587822,-25.294037,-24.331871,-26.282795,-23.714256,-27.087492,-22.70676,-18.184814,-20.50866,-31.59672,-20.877607,-23.378944,-27.807087,-25.342072,-14.976603,-24.883667,-26.33573,-25.654436,-24.280296,-25.28249,-23.24169,-29.93705,-22.962662,-26.562115,-23.186787,-22.96209,-26.862585,-24.106983,-26.860565,-29.93795,-21.783066,-26.493156,-28.748837,-32.555294,-21.431458,-30.15727,-17.238094,-25.954575,-21.926186,-20.308205,-32.244846,-23.563606,-17.885767,-24.648682,-20.256561,-26.952166,-22.065638,-28.068634
-28.445528,-30.744188,-17.006248,-26.917732,-25.047462,-25.239447,-24.193266,-19.456882,-29.540834,-25.203146,-26.062197,-26.147766,-21.148174,-21.40787,-20.230465,-20.275183,-21.578045,-23.500301,-24.11393,-21.572624,-24.389336,-22.848993,-20.057098,-20.20652,-21.615137,-22.948372,-26.854385,-22.220354,-27.217312,-28.659683,-26.564259,-25.106228,-21.135979,-19.810863,-30.974735,-20.629345,-28.515358,-30.685808,-30.542603,-17.785378,-32.363365,-20.608265,-26.92943,-22.483078,-23.258625,-26.625435,-22.607634,-20.91659,-26.292461,-19.39242,-25.25234,-28.90262,-33.978428,-26.733421,-30.49709,-27.667873,-24.217422,-28.583464,-26.389862,-18.678257,-27.458931,-29.924517,-33.519882,-19.427864,-24.44034,-27.987059,-27.34166,-24.55183,-19.174864,-18.727001,-27.970152,-27.960028,-27.533297,-23.658224,-21.774862,-32.105038,-18.591053,-20.171524,-27.211662,-21.119034,-26.254734,-25.867449,-18.19629,-24.398632,-22.987862,-21.672787,-31.23924,-22.278637,-29.362482,-27.495918,-23.043533,-22.106327,-24.929594,-22.61589,-29.688059,-20.829573,-20.946842,-26.228378,-24.062607,-18.867785,-25.987131,-31.765175,-22.292042,-20.182692,-21.7197,-15.223471,-24.689476,-21.55886,-22.521902,-32.792847,-21.984789,-26.544296,-23.05172,-29.744843,-24.640453,-17.918734,-19.97368,-26.714443,-21.721119,-27.28828,-22.481218,-29.361803,-31.025944,-20.049519,-22.150787,-33.870857,-21.123795,-25.219189,-22.036207,-27.260332,-26.88173,-19.27615,-24.14388,-24.41492,-18.097652,-22.53165,-20.73208,-34.355972,-21.825533,-19.63869,-22.18053,-24.14642,-28.947144,-29.363731,-19.891542,-29.245543,-23.449615,-23.479694,-24.639988,-18.988806,-23.885809,-23.66153,-22.06613,-20.897663,-25.000465,-25.422771,-19.449821,-25.73106,-25.402578,-22.903788,-24.694653,-18.093435,-22.681206,-21.192223,-25.97332,-27.53522,-23.705727,-19.434536,-20.694536,-19.916138,-32.99192,-26.798225,-21.37831,-28.347307,-29.85272,-29.378614,-21.24065,-31.36049,-20.084433,-19.305658,-23.074162,-17.920574,-30.255219,-23.53246,-21.378082,-32.36191,-19.900932,-25.09673,-23.868532,-26.129417
-34.88261,-25.940224,-19.442749,-28.751759,-21.38356,-24.806507,-24.940197,-26.55765,-27.695847,-27.367933,-26.074478,-20.038082,-24.805016,-25.830208,-25.841972,-16.57339,-26.12408,-27.88932,-23.026611,-30.470139,-27.246216,-18.449825,-25.62576,-26.87534,-17.809973,-21.702225,-28.304482,-20.501709,-27.948654,-30.332075,-23.702837,-29.397821,-21.324003,-29.008644,-27.021954,-27.974506,-32.112015,-26.819826,-32.685627,-24.871193,-30.318872,-23.48845,-28.069904,-26.01522,-22.534592,-27.200884,-23.985085,-25.287918,-25.821136,-27.018465,-22.815445,-37.259148,-27.044495,-23.329224,-23.325968,-23.937635,-22.077835,-29.600355,-25.85596,-21.143513,-30.821293,-29.77267,-31.793407,-21.799927,-27.76476,-21.54763,-30.403913,-27.597567,-17.539255,-19.791855,-32.07123,-28.101841,-25.336237,-22.513102,-26.107668,-24.542439,-27.009544,-19.8275,-25.81981,-28.462423,-26.674805,-26.72507,-21.391148,-28.82737,-23.685295,-22.90968,-24.969494,-24.468647,-28.445644,-29.140465,-25.296452,-29.474777,-31.707565,-22.35821,-23.33965,-23.315151,-28.138243,-22.706673,-29.559685,-21.259922,-28.052547,-26.167473,-26.326717,-21.290207,-23.412151,-17.32515,-20.556774,-19.487888,-30.3527,-32.331116,-20.93333,-35.34432,-26.439085,-31.619802,-33.288624,-21.321753,-25.2362,-25.982002,-26.914227,-27.738071,-28.51202,-22.552658,-24.212538,-19.398289,-24.18396,-30.097765,-25.546875,-36.71801,-22.58793,-22.737877,-25.018278,-24.019184,-20.725296,-21.97777,-21.796658,-22.205929,-23.445011,-29.019344,-25.853886,-27.305145,-28.29843,-26.639683,-32.331165,-24.521572,-19.612328,-21.704206,-28.374594,-22.645342,-22.915052,-24.011997,-25.918509,-26.32712,-25.423424,-28.30993,-27.93355,-26.000109,-19.837292,-24.247124,-27.513689,-24.855515,-18.824429,-17.845587,-22.51049,-21.577772,-27.6759,-28.608326,-20.198935,-20.88821,-22.427889,-22.142723,-23.687778,-23.448078,-31.508802,-27.57264,-36.665157,-24.914766,-19.544832,-24.056688,-24.742208,-21.36224,-24.139534,-19.54068,-22.051376,-22.480255,-24.786259,-21.787952,-25.80472,-30.07835,-20.23842,-26.174164
