-24.387226,-21.041765,-24.754715,-15.293401,-21.33316,-14.748596,-17.464247,-15.614541,-16.38468,-17.824091,-18.15496,-14.177723,-19.303291,-17.396746,-19.93338,-25.524454,-26.013315,-21.993618,-25.765251,-18.103735,-22.211664,-19.817894,-19.38811,-20.891338,-20.870697,-26.960966,-21.57737,-14.267942,-18.127836
-28.713358,-24.27016,-23.005861,-23.284952,-27.306671,-19.090004,-18.717705,-22.229776,-25.525883,-18.028713,-20.93884,-30.439665,-24.90772,-23.994236,-30.72055,-23.1157,-28.195189,-30.246979,-18.202093,-20.840332,-21.201584,-22.635952,-28.432,-29.97071,-22.811256,-24.767038,-19.801731,-28.918003,-30.370607
-21.93367,-23.68063,-20.670994,-19.373106,-31.99969,-21.554266,-22.713818,-20.94521,-23.488846,-21.671352,-21.385555,-27.83376,-19.038754,-22.99462,-26.187244,-17.565334,-25.280388,-28.926216,-21.28786,-21.328556,-24.32991,-20.45495,-27.094929,-25.243511,-19.46658,-22.23119,-21.15493,-29.216633,-21.15332
-20.312069,-22.806477,-22.380894,-17.105072,-25.270805,-22.71225,-26.29623,-27.2927,-21.115452,-20.618607,-19.019474,-22.951157,-18.434555,-24.24697,-20.353298,-19.577421,-24.159897,-23.612259,-22.190369,-21.924677,-25.418392,-22.66248,-22.588789,-24.197617,-25.6959,-18.094753,-28.738981,-25.511305,-20.176601
-20.728075,-23.461826,-24.490154,-19.47243,-22.312654,-22.548138,-22.637697,-31.13704,-20.506855,-27.085966,-22.14973,-21.385311,-22.474447,-17.312958,-25.66682,-18.20567,-25.198141,-21.276386,-25.943468,-20.938347,-23.255302,-25.366798,-23.731043,-27.352352,-25.020353,-19.439648,-28.139309,-21.446335,-29.752874
-24.436161,-21.964125,-24.170164,-23.515545,-20.945744,-21.949532,-22.981768,-22.979887,-24.869688,-36.098057,-25.827084,-29.684046,-28.816368,-15.267327,-22.488167,-22.023117,-23.236496,-26.274809,-27.830786,-20.781582,-25.709805,-20.390934,-24.52545,-28.369387,-27.334795,-22.613518,-32.955215,-19.053787,-27.538136
-32.341827,-19.145102,-23.719425,-26.783857,-24.89678,-19.78939,-23.22799,-20.69091,-21.66388,-21.65076,-25.690948,-24.74345,-19.97149,-17.437359,-19.419888,-21.920471,-25.482702,-24.339483,-20.118881,-21.120207,-23.02774,-22.364248,-22.216017,-26.21244,-26.560505,-24.786337,-24.402575,-26.664549,-30.15625
-34.40245,-26.080189,-24.945766,-29.320303,-25.737366,-25.297548,-26.134014,-26.692484,-27.751614,-19.680334,-24.774506,-22.748852,-18.443254,-18.811653,-21.84254,-22.697792,-26.079071,-23.06778,-21.600073,-23.103657,-23.0587,-23.797867,-23.475664,-23.168396,-23.321423,-27.603813,-22.082067,-28.082596,-23.29459
-28.812197,-23.763927,-27.239723,-25.826511,-21.868635,-18.123278,-27.144308,-23.732021,-26.376776,-18.252476,-23.565813,-20.107357,-21.250004,-23.348322,-19.323214,-21.58595,-19.98285,-26.378252,-29.88752,-18.973215,-19.92701,-22.843807,-16.873014,-20.020319,-20.529676,-33.192505,-26.162521,-21.138832,-22.19476
-24.690472,-19.98357,-29.655922,-24.870892,-22.216839,-21.96464,-26.973417,-18.152124,-25.422638,-17.990845,-27.84729,-22.242992,-22.132061,-23.592442,-24.676678,-23.070173,-18.846111,-35.257828,-23.981255,-25.012291,-20.6395,-32.068268,-17.282265,-23.31885,-21.903606,-29.043556,-26.404842,-21.663448,-30.887266
