-23.09505,-25.148426,-22.232056,-23.828176,-17.097843,-21.529703,-21.67308,-21.08179,-15.110186,-24.31001,-18.386396,-15.508728,-23.993137,-20.25983,-14.3942585,-21.477089,-21.84234,-20.404396,-16.765207,-19.292736,-20.943623,-24.83624,-16.955963,-19.778599,-18.68134,-19.965921,-15.941288,-18.113325,-20.798592,-27.150486,-20.401323,-14.7986355,-18.00825,-19.853725,-22.099745,-16.915014,-17.015778,-13.695013,-22.345123,-17.648125,-17.695894,-17.439476,-21.007282,-22.637222,-18.196608,-21.1549,-24.194386,-19.0899,-16.835669,-17.48692,-17.609047,-17.935173,-27.273695,-15.1361065,-18.807999,-22.705732,-24.594406,-22.560766,-13.713993,-22.233871,-25.942415,-15.533569,-21.837261,-17.313217,-16.853134,-20.264816,-12.081425,-21.075344,-18.140783,-19.747658,-16.74623,-13.456303,-13.082306,-16.31083,-16.60143,-13.892229,-17.610846,-15.903366,-21.620354,-21.775257,-20.581678,-20.727764,-20.71446,-28.93259,-21.2189,-20.015707,-16.563541,-16.877848,-18.86957,-17.211866,-16.209166,-13.999731,-15.264608,-17.74405,-12.229557,-13.431728,-22.913097,-23.281752,-20.49717,-18.908472,-20.324402,-21.524069,-22.037924,-20.698158,-20.972065,-20.894138,-15.345837,-17.749529,-11.2064,-13.768993,-12.557392,-14.977299,-11.56794,-19.624062,-26.220535,-20.821548,-19.291153,-20.34914,-14.290001,-26.575195,-22.646648,-11.041193,-14.117512,-9.371851,-24.964483,-17.783096,-12.910559,-18.71962,-20.333126,-19.86805,-20.758698,-22.182909,-12.435619,-18.219944,-21.86674,-15.717646,-19.039415,-20.19217,-19.947647,-20.86047,-6.4039955,-3.9082565,-3.9030628,-3.9180965,-3.9106789,-3.90868,-3.9123497,-3.8381672,-4.6038666,-4.6038704,-4.603878,-4.603878,-4.6038723,-4.6038666,-4.6038704,-4.603878,-4.60388,-4.6038723,-4.6038666,-4.6038666,-4.603874,-4.60388,-4.603874,-4.6038666,-4.6038666,-4.406378,-8.092596,-9.561893,-22.17942,-8.288212,-19.398478,-24.311125,-26.425545,-21.56609,-22.224339,-12.6311035,-25.55167,-22.553463
-29.870176,-23.293728,-24.002094,-24.72685,-16.216736,-20.976768,-25.958586,-13.3976345,-20.610537,-15.827019,-19.32661,-17.513084,-18.249578,-19.326948,-13.459719,-13.849493,-21.714596,-16.263123,-13.774504,-16.926565,-20.158518,-16.994797,-12.228363,-16.790009,-10.114992,-17.224823,-16.295843,-16.491745,-26.424349,-18.710442,-19.117023,-18.416882,-17.9962,-14.068062,-19.505861,-16.454433,-15.739386,-16.088146,-21.85371,-19.456306,-17.71268,-16.23495,-17.952744,-22.73467,-16.415861,-19.061115,-23.827866,-9.407656,-15.779942,-23.214417,-13.21627,-19.585114,-24.823498,-18.5993,-18.715149,-25.36355,-27.610939,-20.430399,-17.612585,-23.161505,-26.280685,-13.437502,-18.475445,-14.863089,-15.612738,-15.879078,-8.910238,-15.200382,-13.291624,-18.901075,-15.563349,-11.60861,-12.151997,-14.989765,-15.607203,-18.314547,-18.79077,-18.47022,-15.50849,-17.481815,-14.436312,-24.498993,-10.285603,-15.625935,-22.142666,-15.430729,-16.39015,-14.794352,-15.94277,-17.378632,-18.167885,-13.055283,-8.974529,-14.665983,-9.319454,-11.236797,-21.458141,-24.473907,-16.63505,-21.381516,-21.055523,-21.080893,-20.155922,-20.290096,-16.145063,-11.079664,-14.807394,-8.306931,-13.800343,-8.056314,-13.617651,-11.275606,-10.162489,-11.1405525,-26.41962,-17.391155,-19.936724,-17.598022,-15.351999,-21.419184,-21.662554,-10.716347,-11.667835,-10.882128,-17.483711,-14.784443,-10.740067,-19.142294,-9.397671,-17.2809,-16.591852,-18.292084,-9.926094,-16.194983,-10.155506,-13.319363,-16.290361,-11.023233,-17.654186,-20.38311,-25.53049,-80.0,-58.980827,-57.302937,-71.989105,-80.0,-59.149723,-37.598114,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-32.377884,-9.216145,-10.619173,-8.93692,-15.269676,-20.104757,-22.843395,-21.859093,-13.0235195,-15.198334,-7.8535995,-25.448433,-25.665926
-26.284431,-26.565632,-19.175909,-27.152174,-22.08944,-17.930176,-17.911852,-13.634514,-14.025532,-13.413803,-22.673218,-22.778988,-17.039526,-15.849239,-19.332706,-13.813461,-19.714489,-11.005228,-16.136623,-6.574276,-20.186535,-17.327759,-13.221519,-12.035315,-11.329697,-16.836664,-18.153849,-18.46353,-20.726173,-15.113447,-11.216375,-16.918743,-18.439528,-10.739792,-17.682816,-16.292656,-15.603773,-29.482496,-20.24501,-13.218515,-16.076138,-16.334946,-20.363314,-20.134365,-17.192617,-13.604675,-27.32023,-6.8454895,-15.331228,-18.852905,-11.417883,-21.662102,-22.68555,-16.95359,-18.649275,-19.853416,-13.7933235,-20.753801,-17.438625,-20.226501,-19.871407,-15.430939,-19.903294,-15.653755,-13.374819,-14.619425,-13.55509,-21.616755,-12.427494,-15.319094,-15.339535,-19.428425,-13.413408,-14.490791,-18.759422,-15.180073,-13.319262,-18.030743,-14.344542,-11.212246,-12.571758,-16.780195,-8.351614,-14.597149,-18.053913,-15.80842,-11.453617,-15.489952,-13.654844,-13.6518,-14.2505245,-11.500179,-9.263939,-13.436371,-8.869724,-11.321121,-11.657234,-14.513956,-14.064419,-16.193512,-16.160355,-13.85084,-19.176016,-20.5984,-12.83432,-9.849461,-16.976652,-6.6994247,-11.2611885,-8.1694145,-11.560581,-16.377666,-18.62759,-9.596937,-26.443478,-18.66932,-20.714119,-18.606243,-19.617006,-20.110348,-23.86786,-8.376934,-15.192221,-12.743366,-17.633461,-13.610361,-11.819275,-17.748793,-10.62089,-15.668392,-16.335955,-21.639912,-14.013184,-11.953766,-7.623472,-8.476084,-8.483496,-11.144812,-23.713936,-24.169516,-23.996109,-78.05146,-58.659077,-57.290646,-69.791565,-77.142624,-59.51603,-40.477776,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-33.99315,-11.756792,-16.58957,-6.527746,-21.124287,-19.553123,-11.548424,-19.958252,-13.936186,-10.204943,-6.4685535,-25.12903,-26.678825
-25.579123,-32.365963,-21.5303,-27.390106,-19.926905,-14.319794,-12.172508,-15.7286,-12.084284,-18.09399,-25.61417,-18.01409,-24.533455,-16.18345,-20.531681,-15.35807,-14.476446,-12.570301,-11.91844,-5.201605,-11.888367,-14.7933445,-9.41441,-7.9498463,-6.686304,-11.698738,-17.473917,-12.605581,-17.721376,-14.4441395,-6.141794,-12.271414,-15.547573,-11.461788,-19.027891,-13.786463,-15.572575,-22.502785,-17.689213,-13.121384,-20.791962,-18.39763,-14.82181,-16.549086,-19.60119,-12.739622,-28.389332,-13.642494,-11.443174,-15.116344,-9.571001,-16.09805,-16.784159,-10.880606,-11.731215,-14.6466465,-10.815632,-29.40953,-24.019245,-20.786383,-15.381054,-10.364613,-14.705713,-15.509531,-16.281145,-15.627989,-14.201561,-17.756403,-13.802395,-14.720686,-10.623896,-20.27771,-13.658035,-15.0084095,-13.577057,-17.096447,-7.7883167,-8.684008,-6.5110664,-6.634468,-7.515724,-8.639259,-5.0494385,-10.350948,-11.197874,-8.531914,-8.438667,-13.30098,-16.59545,-8.9352,-9.827871,-7.439749,-3.5616722,-6.2245007,-5.795521,-5.131241,-3.5320473,-7.148588,-8.947714,-10.640976,-9.062016,-5.200672,-14.051573,-11.701754,-10.846186,-10.985237,-9.52845,-7.7344913,-6.045315,-7.587887,-16.153519,-9.942394,-15.148352,-14.805174,-31.816168,-19.484215,-18.7009,-17.906013,-13.777409,-15.0371895,-17.735195,-13.397057,-8.608097,-10.999592,-10.591991,-4.661438,-13.815687,-11.465408,-18.36385,-11.868889,-14.333742,-17.461359,-16.256653,-11.786865,-8.898071,-11.603756,-7.3807507,-17.076366,-20.674145,-25.725477,-24.15883,-74.19409,-58.17327,-56.40203,-67.05994,-74.48594,-58.275936,-40.03598,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-34.503735,-11.999725,-11.378559,-11.93014,-12.578859,-19.843208,-7.260769,-15.365679,-6.366995,-4.0156097,-8.580097,-17.282013,-25.414055
-28.677485,-33.130527,-29.74628,-27.520485,-19.330568,-13.232399,-14.957731,-14.284359,-14.243052,-23.188257,-23.96183,-18.498009,-24.082645,-20.426872,-18.438885,-17.508469,-14.469143,-11.115778,-15.942516,-13.31584,-13.262045,-18.44245,-10.997608,-13.424875,-7.2677956,-11.724222,-16.240936,-10.374985,-20.600441,-20.356638,-10.026211,-11.302872,-17.508633,-16.220182,-21.51655,-21.690138,-18.201447,-15.390905,-14.840073,-16.849348,-16.522808,-20.431335,-19.55587,-16.659012,-14.281666,-13.388718,-22.491398,-16.243805,-13.681988,-12.683258,-13.255829,-15.963364,-21.707943,-16.010347,-14.180672,-17.683746,-15.929113,-24.354454,-21.763325,-19.322548,-16.955591,-12.714657,-16.089869,-16.917114,-14.124472,-14.757229,-16.707703,-20.002277,-12.914007,-19.625381,-17.398277,-23.583649,-18.27708,-12.118313,-10.951969,-12.342567,-13.335384,-10.332186,-10.297913,-11.582777,-13.498753,-11.883923,-9.888992,-9.723793,-13.528797,-11.947861,-15.233023,-17.133457,-19.217812,-9.367462,-12.806305,-10.907238,-6.4060135,-11.065874,-11.1760235,-6.681675,-8.83749,-12.310915,-12.7694435,-17.21204,-12.679146,-7.9667377,-13.677967,-14.444143,-9.982206,-13.627069,-11.379768,-15.283163,-7.9008884,-11.600899,-15.666746,-12.796032,-14.726669,-12.625082,-25.68312,-17.196167,-19.305103,-21.042213,-16.13153,-14.5061035,-17.696438,-10.73004,-8.811235,-5.723974,-14.924141,-6.5966606,-17.474308,-12.620045,-14.618645,-15.6399,-17.731659,-19.062122,-16.556177,-15.422981,-12.4610405,-15.601746,-11.165459,-19.101894,-16.818745,-23.801739,-20.666586,-70.91627,-57.164448,-55.929245,-67.64635,-72.262726,-58.088688,-38.475876,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-34.536697,-8.401073,-11.622009,-18.299438,-11.758911,-15.481455,-12.346075,-18.732706,-8.473852,-7.401827,-20.621609,-17.001287,-24.47726
-28.132484,-31.24861,-31.76911,-27.438114,-16.06157,-9.526398,-14.237009,-13.879049,-15.665646,-25.53568,-17.767475,-21.815304,-21.784815,-18.169842,-22.25153,-19.009115,-15.956032,-11.831818,-11.950199,-22.11427,-15.356485,-13.257835,-12.287132,-14.82859,-13.089626,-18.048683,-13.329046,-11.216753,-17.516718,-17.085087,-11.024128,-14.950542,-17.850117,-17.620634,-18.948458,-22.685177,-13.461369,-17.986866,-18.101547,-16.033562,-15.842169,-18.48077,-25.165709,-15.060001,-15.894875,-14.283913,-17.156082,-18.885662,-17.878637,-10.985487,-15.005001,-14.934055,-27.811691,-21.353556,-22.113907,-21.828823,-14.06727,-21.002594,-16.981394,-18.14079,-17.763006,-10.30488,-13.47575,-21.859533,-11.128609,-18.782152,-19.73952,-17.406567,-16.9499,-24.725048,-19.548681,-16.385443,-17.055685,-9.779873,-11.128111,-7.363693,-15.732742,-14.60696,-18.010235,-13.28064,-17.647816,-17.458456,-18.397707,-9.899052,-14.6925335,-21.675999,-17.212929,-18.874035,-21.769268,-16.30109,-14.193703,-14.926506,-11.021381,-14.193357,-15.099791,-15.607817,-13.931162,-20.446209,-23.572268,-20.233133,-18.454632,-10.697006,-18.75048,-18.316437,-17.232046,-13.00325,-12.020203,-12.96497,-14.864738,-14.691551,-11.45315,-12.5294895,-12.184868,-9.822826,-21.011543,-10.364758,-14.562521,-18.977673,-13.880255,-13.723394,-15.640778,-11.083904,-9.378704,-3.6493397,-12.7768345,-11.074364,-23.549068,-13.710831,-10.781061,-16.851177,-19.63554,-22.083027,-19.395634,-10.907347,-12.1928425,-14.8918495,-12.541121,-9.236313,-19.584965,-23.379927,-23.555473,-68.37492,-56.376915,-54.714592,-72.551956,-70.11848,-56.342113,-37.139084,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-33.992783,-8.435095,-15.46377,-19.950974,-18.765097,-13.123924,-17.896412,-25.247057,-15.171282,-15.490231,-17.409689,-15.140102,-29.211168
-20.76845,-26.78358,-29.895548,-29.770699,-16.01321,-11.727425,-13.154478,-12.934473,-16.799122,-23.713402,-13.863276,-19.640236,-16.397232,-18.71698,-29.262426,-15.714491,-12.987082,-12.355312,-14.165356,-14.812784,-11.283909,-5.7431145,-9.926079,-7.0214043,-16.875313,-10.887079,-12.79258,-7.4838905,-11.959854,-9.9617195,-8.124645,-13.422922,-22.912827,-15.064999,-15.774052,-18.189209,-10.788506,-15.099415,-18.116467,-13.167557,-12.588669,-16.087496,-13.900661,-13.376358,-17.32552,-12.189735,-14.892376,-12.638947,-13.486567,-16.381649,-14.49778,-19.808796,-21.267155,-13.11805,-14.4128,-14.664549,-14.437626,-21.963762,-17.61655,-23.956522,-17.403233,-9.500467,-10.9635315,-14.771135,-10.548056,-18.265669,-9.485142,-13.829023,-10.646023,-19.741478,-15.98019,-13.194229,-13.448793,-7.6354446,-6.8087654,-7.282028,-5.6353073,-10.177164,-13.293657,-7.8649406,-13.049086,-15.913599,-14.718185,-8.508348,-18.906336,-15.103205,-16.647137,-15.379984,-20.799067,-17.635815,-18.87199,-16.946056,-14.130264,-12.997902,-12.451155,-18.540403,-14.325184,-15.713211,-16.205082,-21.010277,-17.71625,-14.996481,-17.317274,-12.755932,-17.579845,-12.123316,-9.209654,-13.034542,-14.418762,-10.744213,-11.694122,-12.204525,-12.60391,-8.486176,-13.831669,-6.9958973,-12.397383,-16.813765,-17.074297,-16.665712,-18.994846,-8.350578,-13.819817,-10.73414,-9.264029,-12.260599,-11.070511,-8.869268,-13.323685,-10.90967,-13.7829895,-18.81744,-10.569729,-10.908062,-19.752314,-15.077116,-10.823736,-5.977133,-20.361181,-23.674328,-24.299328,-64.859955,-54.704956,-52.99569,-63.99928,-66.111824,-55.761604,-35.64176,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-33.036358,-10.889284,-9.142422,-11.143394,-14.852608,-14.088066,-13.257622,-25.043869,-16.049831,-14.549139,-7.676058,-17.024998,-31.043806
-21.638544,-25.577757,-24.851545,-31.299109,-14.740881,-11.461216,-18.30437,-8.589458,-14.336756,-14.642256,-13.503006,-15.584185,-12.442543,-9.240751,-10.961487,-9.539616,-7.2717056,-7.0071526,-12.854351,-7.7261925,-6.9240932,-6.2549477,-9.246607,-8.093634,-10.639982,-9.956522,-9.033226,-9.351528,-12.411221,-7.9424934,-8.441265,-15.632366,-20.327797,-7.9430923,-23.077862,-11.439058,-14.730312,-12.855789,-13.143204,-9.52651,-8.682285,-15.06665,-7.3299675,-6.127571,-8.735525,-3.977913,-10.055578,-5.5597515,-6.9086037,-10.737858,-9.704992,-18.969221,-16.750626,-10.515614,-7.692402,-13.110458,-10.32098,-23.226341,-11.919516,-27.772892,-21.095413,-10.777674,-11.444786,-11.348022,-5.967552,-12.373047,-6.7219315,-17.249434,-5.0676174,-9.2714,-8.685745,-5.442421,-7.528322,-2.6764488,-7.8445015,-7.871929,-5.523258,-8.493397,-8.680037,-8.9701805,-10.977928,-11.192104,-11.572521,-6.869816,-13.507893,-11.071026,-7.327591,-15.233351,-15.881382,-10.891397,-15.09531,-12.835983,-9.796059,-12.114466,-7.0238476,-11.368265,-6.581608,-7.9294357,-8.690977,-14.503395,-16.722988,-8.718193,-19.463696,-5.5810947,-6.209034,-4.8210716,-5.955948,-10.551359,-7.34272,-4.0066547,-3.6529388,-5.6238747,-9.307491,-8.025911,-17.045502,-12.003592,-18.91013,-22.69558,-15.222561,-16.423037,-17.504946,-8.157818,-11.139734,-18.61832,-3.4100494,-4.7825794,-3.5766106,-15.610235,-8.987221,-7.655504,-18.552643,-24.998833,-5.952713,-8.097429,-17.958649,-7.5724983,-13.309605,-9.323055,-19.306532,-23.182198,-27.465317,-61.158493,-52.333076,-52.617058,-57.16726,-61.540665,-52.11372,-33.864456,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-33.27929,-13.936298,-8.243582,-8.233978,-15.943699,-17.675709,-12.0560875,-20.040281,-7.259142,-6.897581,-7.8413296,-20.820738,-29.763565
-24.450476,-29.112228,-24.724522,-28.493639,-14.380205,-13.607471,-18.483105,-11.947229,-15.937412,-13.433359,-13.117271,-16.614592,-14.489635,-7.123638,-0.6174545,-4.6740513,-4.0321636,-7.0899296,-13.2938595,-4.0471153,-9.815924,-9.260319,-16.742924,-12.536486,-13.145191,-14.310539,-14.152115,-12.816967,-15.760374,-9.710386,-12.317915,-12.58931,-16.255299,-10.867737,-25.348461,-14.277435,-14.610952,-14.771732,-9.295639,-9.288969,-9.836779,-17.56072,-8.428648,-9.198841,-10.068409,-4.6743374,-11.03886,-6.9004993,-8.110277,-12.049778,-7.118395,-16.17635,-20.045696,-12.986038,-10.677464,-11.54957,-9.127752,-19.914436,-13.427084,-22.897587,-19.882755,-14.994099,-13.767542,-6.7822056,-9.289997,-14.363106,-10.943768,-12.710207,-8.859274,-10.861759,-10.526752,-6.580597,-9.388515,-5.785202,-11.568062,-10.89555,-11.019421,-11.052391,-9.969503,-11.305416,-13.1298065,-13.061329,-13.348829,-10.276623,-10.757946,-14.428448,-6.546047,-12.540138,-12.546524,-10.525509,-11.466671,-9.574501,-12.27482,-13.9318695,-8.169102,-11.038307,-8.051245,-10.379553,-11.43997,-7.3203754,-8.569862,-6.5571194,-13.14521,-3.1134243,-1.9883919,-3.7090607,-8.33103,-10.719116,-9.438639,-6.9028263,-4.522789,-7.7873707,-10.443813,-10.213745,-22.641756,-21.438246,-20.018555,-23.644753,-17.32247,-18.246828,-21.135418,-11.38608,-12.219322,-17.308846,-7.61528,-8.770063,-6.0676174,-16.109997,-7.978367,-11.494835,-20.326307,-24.352325,-10.071629,-10.399704,-13.625656,-8.34391,-18.16239,-13.401274,-17.053183,-23.815647,-21.664513,-52.113285,-49.42228,-46.548397,-50.14759,-52.006905,-50.3015,-29.117498,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-32.934433,-10.186548,-9.681576,-10.083361,-13.731705,-12.037769,-12.518969,-23.23553,-9.726543,-10.080151,-12.581167,-21.681875,-27.423544
-19.416636,-29.492477,-24.195637,-24.542564,-24.071629,-17.057283,-23.636051,-24.727606,-23.432915,-13.9706745,-16.52355,-15.145653,-11.831745,-11.021872,-5.797142,-9.35569,-7.5229454,-21.757908,-8.905525,-10.136181,-12.101044,-15.185884,-18.455343,-16.878609,-11.212618,-20.435522,-15.528978,-16.304813,-20.68218,-9.775558,-18.260487,-13.062399,-15.275843,-14.350107,-24.12011,-19.735668,-19.717113,-12.823116,-3.9765568,-14.583128,-9.743065,-21.148039,-17.959972,-15.972811,-17.422544,-16.832258,-19.879646,-18.361023,-17.474216,-13.839104,-10.948051,-7.8785534,-11.225035,-14.972422,-18.162544,-6.6177273,-12.3008175,-12.476131,-14.472124,-19.800005,-10.150404,-12.919552,-15.805143,-5.870514,-16.581123,-18.995646,-10.903255,-8.184204,-15.173906,-13.273342,-16.372358,-18.573978,-16.75287,-13.609386,-14.543797,-22.86493,-12.737637,-17.116611,-13.246859,-17.488531,-25.496765,-11.240158,-12.959831,-9.588524,-4.116104,-9.83139,-10.052721,-6.0422745,-8.6682205,-6.077526,-9.079092,-9.198172,-15.930592,-22.079971,-14.176834,-6.5000534,-10.718445,-14.887911,-13.466595,-8.726809,-3.5189438,-8.624399,-9.935122,-15.056213,-11.480753,-17.081158,-8.235744,-14.173317,-15.464146,-14.086515,-15.571629,-15.7202015,-11.935581,-9.302654,-23.951157,-33.557156,-19.954308,-25.582716,-13.663948,-13.9355545,-12.652081,-16.17901,-16.725456,-16.584946,-12.724142,-19.56136,-11.196968,-11.92465,-9.99081,-6.234173,-11.710632,-25.768946,-15.621605,-11.639717,-12.1308975,-17.031265,-21.567905,-19.149515,-26.022308,-21.257448,-21.242348,-39.032516,-37.231907,-37.72804,-39.14663,-38.989037,-37.218925,-22.712727,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-34.446526,-12.896442,-8.249653,-8.529577,-9.679462,-17.543005,-18.60085,-22.72714,-19.003588,-10.790642,-11.925388,-13.673136,-25.049042
