-18.67919,-9.812569,-11.802475,-14.309448,-12.578625,-13.311615,-12.398506,-8.006754,-9.812002,-17.47141,-16.373175,-14.281113,-20.062775,-14.383684,-21.429077,-17.760096,-26.714022,-19.199293,-18.621223,-19.047579,-16.923252,-22.31398,-13.332756,-25.772083,-17.23358,-19.577137,-30.81853,-22.40321,-19.008831,-18.30363,-23.100304,-18.983986,-17.889359,-11.185947,-21.98793,-19.884369,-18.409224,-21.239243,-20.90547,-21.13726,-22.95172,-19.925549,-19.469145,-24.544945,-19.58647,-24.277605,-19.7831,-20.478832,-15.980484,-23.209166,-14.771921,-14.257235,-20.91858,-14.890448,-20.859283,-23.776653,-3.924427,-3.8678951,-4.6359043,-3.6841545,-4.3376503,-3.8120918,-4.757187,-5.814785,-5.071661,-5.2447433,-20.154442,-25.146091,-28.899162,-26.884926,-31.021923,-18.912262,-23.504875,-26.499176,-17.65571,-22.212439,-25.366344,-18.10416,-24.80369,-16.778177,-20.606327,-22.900646,-15.997185,-15.122784,-19.03323,-24.909397,-16.718548,-13.586376,-17.557981,-22.16505,-17.309149,-22.133957,-18.767675,-25.51786
-15.357225,-2.920702,-5.5476856,-7.0989685,-9.663599,-8.185398,-9.740236,-0.7476692,-3.9272232,-10.475018,-10.428495,-6.508848,-9.996864,-4.9665546,-19.735294,-17.268133,-15.585615,-10.911583,-18.332848,-18.611664,-16.413525,-21.9567,-14.979797,-14.29528,-14.078926,-14.685043,-27.579216,-15.247196,-19.744894,-7.925272,-14.486807,-12.256817,-14.112965,-11.761408,-15.395557,-17.64354,-22.08394,-18.545986,-23.326984,-18.141663,-24.569256,-14.566107,-17.355812,-17.580029,-16.591724,-19.451668,-16.485815,-23.778782,-18.724922,-26.33829,-18.031645,-14.48885,-20.445381,-16.05701,-22.919765,-18.579266,-17.892326,-15.94166,-24.483936,-17.950787,-16.105734,-18.610916,-21.225868,-23.772507,-25.993795,-27.808691,-18.980837,-19.533188,-23.433327,-17.916483,-21.026854,-21.598866,-23.707779,-29.50056,-22.58481,-25.51019,-23.785053,-21.890837,-25.346453,-15.3372135,-20.097576,-25.192837,-17.294031,-19.993862,-23.778189,-19.215712,-15.797138,-14.2578125,-21.264091,-26.042631,-17.501099,-22.810589,-18.73413,-19.015774
-15.478174,-4.9113884,-12.763153,-9.500389,-10.520899,-10.141495,-10.094423,-8.008596,-7.676155,-9.59326,-8.946436,-10.458363,-9.874914,-6.0046616,-14.875275,-11.922649,-10.0959015,-10.655699,-17.54415,-15.371773,-13.139517,-24.684528,-14.245825,-15.235632,-12.018032,-16.093565,-13.899481,-12.890387,-16.669659,-7.115019,-8.164764,-16.421032,-10.514629,-16.449068,-16.407206,-20.229874,-19.824873,-20.204819,-24.734016,-21.353455,-12.853224,-11.327679,-22.855043,-13.388233,-15.84071,-22.854279,-15.945671,-22.528662,-23.144955,-22.578405,-15.322533,-14.434603,-12.514893,-15.861637,-10.109346,-18.07991,-14.276499,-11.113213,-10.975796,-15.020172,-11.816647,-12.671555,-18.823973,-22.421581,-27.309711,-23.649334,-17.357653,-19.283066,-15.132477,-11.045689,-12.012699,-11.83897,-14.689978,-13.21887,-10.851807,-20.367937,-13.14719,-15.923552,-12.558327,-10.925396,-12.430994,-13.40914,-13.150646,-9.869873,-11.794067,-9.894665,-10.659035,-10.276268,-9.098217,-9.565706,-8.809166,-8.389215,-10.410992,-8.94936
-17.96482,-6.805771,-10.314672,-10.527344,-8.209702,-10.7232895,-8.487579,-14.964193,-8.205959,-12.184624,-9.688433,-16.991173,-9.964279,-14.601856,-10.571068,-7.8683453,-14.136627,-9.680454,-16.992973,-18.025414,-12.009466,-19.026302,-10.412876,-14.086086,-11.017544,-7.1658897,-4.711294,-6.275923,-6.8591785,-9.721043,-8.218401,-7.594721,-11.830435,-16.358507,-17.266209,-12.415989,-14.0089245,-12.606171,-14.549858,-15.959913,-5.7148094,-11.237637,-13.836708,-9.705866,-12.227716,-12.943649,-15.876152,-17.996256,-12.481535,-7.6920795,-9.322918,-11.788223,-5.957573,-7.4289227,-4.122013,-14.936354,-5.650179,-2.347374,-5.4002647,-5.793728,-9.886179,-9.66403,-15.801983,-16.697105,-17.349516,-17.83108,-9.75988,-11.794491,-6.6830177,-7.491169,-5.2049255,-4.8323097,-8.189619,-4.8083954,-2.691269,-12.011532,-5.148714,-8.043392,-4.209711,-3.5142288,-4.2159843,-4.8358727,-4.2611294,-2.236885,-2.3491669,-1.1100616,-1.366085,-1.124012,-0.9205322,-0.9730072,-0.7836189,0.0,-1.1291275,-6.3246517
-18.730272,-8.232672,-15.708937,-4.623665,-7.9352646,-9.848839,-6.6195393,-14.296482,-7.4693794,-11.674707,-12.315027,-14.160284,-11.914978,-12.611818,-15.512865,-13.730293,-17.482555,-13.37097,-6.044037,-9.87211,-18.403439,-17.364069,-14.205563,-18.386301,-8.913048,-9.056215,-4.7231083,-7.44602,-7.841675,-12.294027,-11.499136,-9.894545,-9.593029,-11.639919,-10.083483,-6.5494423,-8.119141,-9.983122,-9.347897,-9.792679,-8.014763,-12.146835,-11.550619,-7.6153584,-12.6133995,-10.608379,-11.417791,-5.4996643,-2.2229214,-4.5054264,-10.062258,-7.717993,-4.8524895,-2.197115,-4.0947723,-8.415131,-7.56411,-5.034773,-8.209679,-3.6126423,-11.418987,-9.895557,-12.968605,-11.008629,-10.90469,-8.434294,-6.2592354,-11.468182,-8.333986,-10.60726,-7.9330425,-7.5343513,-8.420532,-8.042433,-5.8674984,-16.553291,-7.490177,-12.903891,-6.983698,-8.437134,-9.341791,-9.631775,-8.074596,-6.4495487,-5.987158,-5.405264,-5.212448,-4.916239,-5.489977,-5.250414,-5.9457607,-4.701088,-4.6850395,-11.443153
-16.266144,-11.897961,-15.303314,-9.2498,-7.7988987,-13.088169,-9.355873,-14.377415,-14.349079,-10.077927,-11.29875,-14.634258,-16.422949,-13.0128975,-20.459906,-16.730947,-13.872911,-16.400217,-4.7335415,-9.724934,-25.607683,-18.703707,-16.01441,-21.78371,-9.056152,-15.17762,-12.964127,-17.813698,-16.364725,-14.22879,-18.097433,-18.38356,-14.885494,-10.113689,-9.39933,-11.562319,-13.226519,-14.166891,-12.25725,-12.48938,-12.458876,-6.769926,-9.813808,-5.122448,-11.718296,-10.860573,-7.1639843,-4.9603863,-3.105976,-10.052143,-17.89064,-10.44113,-8.691036,-6.982279,-10.104921,-9.345184,-10.882597,-10.871412,-15.420397,-7.8713512,-11.125986,-13.457071,-12.630365,-12.908894,-13.883858,-9.019163,-11.624964,-14.905296,-16.180641,-14.332413,-18.883865,-16.559309,-13.050625,-17.548735,-17.973179,-19.560226,-15.050255,-17.30693,-19.038586,-12.685757,-18.782925,-23.747303,-14.272169,-23.499592,-22.952404,-18.223278,-13.281731,-17.946325,-19.170973,-20.086088,-25.779789,-22.107866,-16.114395,-21.708477
-22.415363,-11.007845,-18.9209,-13.589918,-10.710888,-19.396568,-15.980961,-19.227535,-17.898663,-14.921322,-14.210201,-20.799463,-15.293783,-10.79628,-12.224026,-14.312117,-15.609833,-17.128374,-12.5399685,-18.968998,-19.059395,-17.862885,-16.541384,-20.670324,-17.970493,-19.479706,-21.138863,-19.354,-19.705149,-15.916092,-18.60159,-24.017338,-26.347412,-19.79601,-14.474804,-14.651182,-20.906528,-15.169905,-18.867762,-20.382076,-19.56539,-11.439592,-10.435177,-12.314394,-8.864597,-8.451786,-7.9599094,-9.278009,-10.288712,-8.538607,-8.299387,-15.467686,-7.520607,-12.599651,-11.310715,-4.3083935,-9.816273,-13.739719,-18.196194,-16.955946,-15.796577,-14.342731,-19.094746,-9.9731655,-17.412212,-13.56979,-12.686932,-21.909086,-20.346933,-15.128099,-11.408554,-16.926346,-21.778227,-19.89436,-15.679533,-22.883724,-16.783117,-16.678055,-21.791172,-14.059914,-23.500257,-23.510664,-20.831947,-20.45257,-18.908537,-20.679476,-12.845318,-19.254303,-18.60965,-17.102434,-23.996155,-23.147837,-15.657133,-14.983448
-18.699549,-16.018545,-12.768719,-11.541687,-13.104286,-16.935377,-12.34273,-18.015419,-20.17834,-15.89827,-17.52451,-13.912796,-13.721811,-12.949127,-9.839041,-11.664928,-19.078789,-14.323288,-16.554201,-21.845936,-16.173302,-19.154356,-8.452282,-15.130182,-16.917328,-21.673277,-18.994766,-23.41463,-21.93068,-20.000214,-19.29543,-25.279701,-19.676247,-22.23243,-16.843561,-22.24823,-17.940163,-22.362637,-13.651255,-22.731527,-17.005075,-15.61517,-13.063412,-19.277098,-15.744463,-14.772133,-13.024544,-14.758905,-16.38363,-8.396336,-2.9829865,-7.0646286,-8.379719,-15.345757,-9.629608,-7.5478077,-8.667795,-18.736813,-13.858225,-22.748886,-16.19417,-17.447042,-13.7625885,-15.363728,-14.578899,-14.535515,-12.548782,-17.488218,-22.132404,-22.516315,-12.479416,-22.11092,-22.383533,-24.422405,-19.39154,-19.521465,-12.948549,-22.725113,-21.139944,-16.942873,-23.122673,-24.554714,-15.688984,-17.15998,-16.587969,-25.347034,-20.45817,-17.65437,-26.67884,-18.706532,-26.319033,-26.662495,-19.53952,-14.002232
-11.936829,-20.766449,-7.6995125,-7.3259525,-14.953556,-17.007362,-14.546944,-17.513086,-21.483105,-16.885302,-21.408072,-12.877136,-10.079729,-18.350164,-14.101032,-16.233814,-19.07595,-17.003824,-20.722548,-16.124008,-15.722921,-17.340353,-7.1127987,-10.876644,-13.745043,-14.44714,-16.545753,-17.610382,-23.184978,-17.94687,-16.783699,-20.688858,-15.026342,-16.072948,-19.560532,-18.4523,-15.877232,-8.167648,-5.784342,-5.9175377,-14.095797,-12.870806,-8.296663,-19.386154,-29.485756,-21.944386,-15.705326,-15.93055,-22.484026,-14.718943,-7.322033,-8.6846695,-17.234346,-17.155823,-11.7936535,-11.072901,-9.492414,-19.27311,-9.231939,-16.318052,-11.839016,-11.093563,-6.9830055,-15.745636,-5.437708,-9.215805,-11.802263,-19.88388,-20.446287,-23.43759,-14.804245,-22.218939,-9.330046,-19.959375,-19.492523,-13.561018,-16.332954,-11.757153,-18.392487,-14.487049,-13.4300785,-11.910267,-7.848959,-12.847502,-19.706568,-21.280975,-19.701614,-20.006855,-15.69738,-21.012817,-19.029778,-23.332092,-17.107557,-15.603138
-9.263077,-19.712416,-11.04924,-13.524101,-14.679935,-19.030708,-21.857662,-24.6866,-25.868023,-17.819464,-19.659943,-13.7317505,-17.38687,-29.216421,-29.839796,-24.40221,-22.722334,-17.779985,-17.470528,-23.678371,-11.689566,-9.047081,-10.21846,-7.988945,-15.231987,-13.291071,-13.214485,-20.023674,-23.694357,-12.506889,-16.02266,-21.651543,-16.657978,-17.541285,-21.10186,-19.575935,-17.294876,-6.581745,-8.68465,-5.2866917,-11.663713,-11.644278,-8.166721,-20.076553,-18.849443,-28.65187,-16.697859,-19.053673,-21.945518,-18.802027,-16.937435,-15.766499,-13.760738,-18.658201,-24.640633,-16.16174,-9.8453045,-15.929626,-12.609909,-15.788738,-8.2806015,-6.6969376,-7.516115,-9.4799,-3.927477,-6.2216377,-10.719797,-9.957653,-9.566107,-9.982613,-14.470764,-15.680429,-8.700344,-13.157337,-16.214962,-10.494343,-17.041973,-7.59289,-12.689621,-11.857298,-10.964575,-10.348635,-7.7164574,-13.627909,-17.238127,-23.643913,-17.974371,-19.811642,-14.858276,-20.674217,-21.893867,-20.323292,-15.281429,-15.122213
