-0.05499649,0.0,-0.7118225,-17.875513,-17.430136,-19.324776,-17.955885,-16.695847,-18.0998,-21.366203
-0.8862076,-13.273174,-7.40571,-31.618464,-33.415894,-34.93069,-32.97156,-29.487297,-28.590418,-32.864544
-3.5622368,-17.864494,-12.330883,-36.792126,-28.685745,-33.86803,-34.05528,-32.986317,-35.545757,-34.14425
-5.443964,-20.617527,-15.296892,-34.051792,-31.439285,-39.132618,-32.59303,-32.881924,-33.853233,-29.02238
-9.465706,-23.582367,-18.577795,-37.92913,-31.057747,-42.420383,-32.867718,-31.33806,-35.364563,-31.744648
-16.136484,-22.206121,-18.341146,-39.10058,-33.320217,-38.266453,-36.44839,-33.390038,-34.830532,-39.30268
-22.531256,-24.372509,-19.451187,-36.730133,-39.15461,-37.438095,-36.526474,-34.365208,-29.757055,-34.37539
-16.415157,-27.00193,-20.161886,-35.597363,-38.46486,-38.05318,-37.66896,-36.92564,-32.672802,-32.714108
-13.378418,-25.287994,-18.995687,-35.139965,-36.30738,-36.914146,-31.96046,-33.242188,-36.891403,-32.36213
-14.288166,-27.045261,-21.059948,-39.694283,-32.833714,-30.055063,-33.261356,-34.069168,-39.67911,-34.2894
-14.939444,-30.947067,-22.072208,-35.612926,-32.79127,-28.589643,-36.78922,-35.58991,-41.753166,-37.87829
-19.01755,-31.661652,-24.513142,-30.151363,-28.53255,-37.01428,-34.26809,-39.49395,-39.493896,-40.89635
-25.84534,-28.229166,-24.192127,-27.299255,-29.88758,-33.566334,-32.640736,-32.69038,-35.960968,-42.596855
-26.797848,-27.049488,-27.662704,-27.827501,-37.47648,-31.787935,-33.53022,-31.395573,-32.70163,-41.11071
-20.682333,-30.145323,-29.725563,-34.107265,-35.776424,-32.083202,-30.284492,-31.539312,-30.01818,-34.70785
-17.882166,-29.940792,-29.13829,-32.86895,-33.7615,-35.226593,-38.397907,-35.930485,-35.10669,-30.461712
-18.063896,-28.46123,-27.583897,-35.24043,-28.992706,-33.59429,-38.55522,-36.58187,-46.88239,-36.604847
-19.722668,-27.336529,-25.8162,-42.02328,-33.21766,-31.820225,-32.33067,-35.257175,-33.40639,-32.58424
-24.894602,-33.063316,-31.896883,-40.49723,-36.584217,-36.01994,-35.77099,-34.119072,-27.6833,-34.161377
-32.12082,-37.411034,-38.762325,-38.425945,-37.033432,-38.240818,-34.235474,-32.469276,-31.056648,-34.290943
-26.6095,-33.13034,-31.494917,-39.03295,-33.256924,-48.67588,-32.086075,-32.82904,-39.236687,-33.188377
-22.424337,-30.632595,-30.825232,-37.573902,-31.1688,-39.033104,-36.81312,-35.096943,-34.05061,-32.53755
-21.537472,-28.962484,-30.184685,-34.52782,-34.121582,-29.986895,-33.90056,-36.047604,-28.938717,-28.909563
-22.00122,-34.107018,-29.691021,-32.959824,-35.605858,-31.88373,-35.310913,-32.35626,-29.381811,-32.381927
-23.876476,-34.795517,-30.717012,-37.489353,-36.004932,-35.392868,-30.201065,-31.200249,-36.72927,-32.676556
-28.574558,-34.776676,-29.948399,-38.622986,-32.229504,-33.27399,-31.401636,-33.601784,-33.077957,-34.96093
-33.320183,-30.848568,-28.369978,-33.755596,-31.131468,-39.388504,-28.089579,-35.184036,-31.088192,-33.788937
-28.190449,-30.223618,-33.18489,-37.445297,-38.175518,-43.059532,-33.08419,-33.851547,-30.237572,-37.19221
-24.757093,-31.056751,-31.642548,-32.948666,-35.61787,-37.152832,-32.488182,-30.71031,-33.357956,-39.856373
-23.941051,-30.591932,-27.660635,-39.280605,-35.71466,-35.114708,-36.010967,-40.068623,-33.083256,-38.685356
-23.543594,-29.209156,-29.819996,-32.30018,-38.443184,-34.261852,-35.56964,-43.064644,-34.97262,-34.704353
-27.567883,-26.370443,-32.11783,-34.703194,-38.66438,-35.961197,-36.728054,-41.08603,-36.866676,-30.546688
-34.39707,-29.104286,-29.484682,-38.23322,-31.857819,-30.705486,-32.772194,-40.088562,-37.879303,-31.07061
-35.469387,-27.639172,-25.913357,-36.851112,-37.17312,-29.217617,-31.442097,-40.315193,-34.903896,-29.112474
-30.087961,-32.401325,-27.188704,-40.046803,-35.204372,-36.765896,-36.129124,-33.537186,-30.966137,-30.092909
-25.101864,-34.32395,-28.323471,-35.524147,-33.130535,-34.912216,-31.852808,-30.802704,-36.978584,-33.69226
-24.582514,-28.562092,-33.229965,-29.157282,-38.318657,-31.199192,-30.498962,-30.330261,-36.826878,-36.740974
-27.522404,-28.719913,-34.71425,-26.248596,-36.22667,-34.84055,-26.656124,-32.72528,-34.06616,-34.774075
-29.747416,-31.906929,-32.713257,-31.898827,-30.616562,-31.077301,-34.20097,-40.609898,-32.49591,-35.052
-34.665623,-31.837368,-28.319593,-41.83274,-28.02758,-30.202433,-32.448982,-37.44527,-31.552498,-35.835575
-34.87764,-36.99297,-39.852448,-34.675793,-34.90056,-30.499996,-32.139626,-32.855366,-31.389034,-30.614342
-28.952059,-35.962616,-33.401432,-32.63483,-38.064915,-31.855385,-34.903713,-37.065136,-32.94403,-36.44334
-26.663488,-34.635864,-37.17994,-35.975246,-37.892395,-34.75935,-37.85369,-31.152065,-30.191734,-38.52129
-26.496048,-39.60117,-36.955505,-32.62643,-36.329346,-41.123703,-34.397278,-29.723034,-30.258545,-32.79844
-28.306187,-35.852005,-29.50998,-31.749197,-34.97741,-39.046974,-34.882927,-33.300087,-29.485865,-30.363373
-35.32901,-33.990993,-28.494837,-26.938766,-36.359604,-41.34806,-32.648132,-29.192514,-33.138557,-26.125164
-36.22369,-34.25921,-29.407408,-31.4119,-32.699635,-37.019955,-30.750658,-32.16161,-34.617416,-27.014416
-36.657085,-32.079494,-26.996248,-36.49807,-30.098568,-36.825085,-35.65683,-42.355927,-39.55778,-29.762125
-29.610706,-34.321545,-28.05962,-27.899952,-32.3745,-34.59596,-32.490707,-33.524967,-40.150684,-26.4726
-28.183659,-36.50875,-31.052559,-25.363064,-31.62942,-34.167187,-29.486332,-31.902626,-36.318226,-28.895864
-29.972635,-28.344254,-24.521273,-28.925259,-27.882074,-36.77017,-30.332748,-38.52552,-30.16208,-30.868965
-31.548958,-27.896889,-25.114079,-32.33267,-32.545124,-30.74274,-33.44726,-36.798714,-28.078312,-32.68295
-31.580885,-31.975033,-29.602835,-30.123898,-28.1907,-32.02943,-31.107037,-32.934265,-24.35989,-30.724289
