-30.52226,-20.008728,-17.116291,-16.764809,-14.034863,-15.445563,-19.152523,-15.179307,-19.310947,-32.719925,-27.954054,-24.697063,-29.028751,-21.033186,-16.964294,-18.147758,-19.079536,-15.027116,-18.725595,-18.019148,-15.275124,-17.678032,-20.737474,-21.986675,-23.36224,-31.177618,-30.039814,-25.95186,-17.265516,-19.266861,-18.53234,-20.160858,-16.666279,-22.05552,-21.0886,-19.944859,-17.39764,-18.595856,-25.891573,-23.638361,-23.367168,-23.112837,-21.875694,-17.886717,-14.986322,-17.4992,-23.079014,-16.363394,-15.911714,-21.31262,-21.060379,-16.677185,-12.07572,-15.395772,-20.28511,-14.267991,-13.583708,-16.776632,-17.973938,-16.018724,-13.7286825,-13.355917,-16.15186,-21.971733,-24.376017,-17.059956,-12.965157,-15.194931,-15.119749,-16.117495,-21.57233,-22.865396,-23.598936,-25.610678,-22.210169,-24.881897,-23.040802,-20.309753,-23.004074,-17.02856,-16.632626,-23.565897,-16.412035,-23.092327,-17.691013,-16.67043,-18.673862,-21.53696,-21.554527,-20.471289,-20.522049,-15.118211,-16.108843,-14.287575,-13.291525,-15.442012,-13.367893,-14.409234,-7.040127,-7.8132076,-12.423718,-12.646437,-14.678528,-12.983811,-10.3961735,-5.7339,-5.0788536,-7.629696,-13.097831,-7.9257736,-5.4482174,-10.731703,-6.737875,-4.879877,-12.527451,-16.548435,-14.668287,-15.205872,-13.579534,-9.257053,-12.736637,-20.396696,-21.339401,-23.422066,-30.486359,-27.19704,-35.93481,-29.171675,-20.319504,-20.998823,-22.688,-20.25988,-18.187872,-16.37341,-20.192062,-16.848347,-21.231663,-20.225107,-24.87707,-24.409538
-23.4867,-19.283281,-22.845928,-26.907852,-25.763414,-20.521967,-15.449644,-13.883074,-20.413208,-25.428165,-20.737743,-18.835285,-22.198727,-25.3507,-26.70978,-25.640675,-16.863724,-14.878151,-16.266605,-21.438114,-16.451393,-13.551547,-17.55384,-20.21464,-20.36154,-29.775833,-25.882221,-22.545317,-20.741982,-21.352688,-22.559708,-22.328304,-21.3457,-23.95263,-30.123466,-22.894684,-21.071703,-21.581738,-22.945717,-19.775957,-21.486742,-16.662424,-16.693436,-19.021904,-22.168024,-26.491747,-21.525375,-20.459454,-20.25199,-16.460432,-20.153421,-12.453091,-12.079744,-17.783974,-26.355312,-12.975388,-12.437318,-18.798416,-21.74596,-17.0741,-15.894577,-13.538106,-16.563797,-15.382757,-21.699194,-20.10952,-18.56459,-17.888012,-13.042174,-18.649563,-22.903118,-27.400633,-24.067326,-27.083008,-19.94241,-23.018642,-21.835623,-14.2493305,-15.343944,-18.939888,-20.88443,-19.64545,-15.66939,-21.728477,-26.080784,-26.099113,-24.804924,-22.950884,-20.731901,-20.199049,-21.712957,-18.014402,-17.223972,-16.23961,-11.509571,-13.606035,-12.595971,-9.272926,-3.961195,-5.452177,-11.576523,-11.410597,-13.970554,-7.326044,-7.058298,-8.605083,-9.379841,-8.235048,-12.905522,-5.014223,-2.652996,-4.012636,-4.860176,-3.9609299,-9.753098,-14.484089,-9.005686,-11.587671,-11.368275,-11.25947,-17.370823,-13.451044,-12.682893,-20.059338,-26.788591,-29.149645,-22.291277,-19.67217,-15.460676,-17.588428,-23.847088,-21.663933,-23.57866,-18.824482,-16.320017,-23.928205,-22.655663,-23.632198,-23.853832,-22.604635
-20.49242,-21.84232,-22.386084,-21.640942,-22.459873,-18.435577,-17.450764,-17.497593,-26.77668,-25.231339,-20.344107,-17.353966,-17.753527,-18.508717,-29.437326,-24.624702,-17.171879,-17.338345,-15.611282,-13.298531,-15.353753,-15.281721,-19.101574,-22.924854,-21.381546,-28.886406,-23.706253,-21.968643,-21.595242,-21.911268,-21.796293,-22.437206,-23.14013,-21.781988,-30.855473,-29.107485,-24.030668,-21.896133,-16.033607,-16.306114,-24.0707,-19.0107,-16.390736,-18.683264,-16.509884,-17.906069,-21.361996,-18.82434,-14.219246,-14.939452,-13.161554,-8.305937,-12.536681,-20.590393,-16.320137,-11.606428,-13.046906,-12.902467,-17.36084,-15.183927,-14.8749485,-14.847235,-13.3734455,-10.240688,-12.398341,-14.332111,-10.960045,-8.407515,-9.328918,-17.332277,-17.278816,-19.566755,-24.514164,-22.80399,-21.429321,-18.722294,-14.38834,-14.012839,-13.45492,-17.890192,-21.64283,-18.83096,-14.949401,-23.433725,-27.463953,-27.888292,-23.029106,-16.791882,-19.941689,-18.863436,-15.125748,-14.279805,-17.311108,-14.308522,-17.117012,-14.757362,-13.951514,-7.5054817,-5.397274,-5.119028,-5.660137,-8.019695,-6.2469883,-3.971838,-5.79348,-8.522629,-7.6620636,-10.981052,-12.258106,-5.576393,-6.888857,-0.8375683,-2.5785904,-9.641689,-17.562637,-8.923634,-7.1765633,-15.380711,-13.946248,-13.046695,-17.8973,-8.57295,-7.939314,-12.637735,-16.051853,-22.35565,-18.427244,-13.61942,-17.318836,-15.37141,-21.094076,-23.306969,-18.787779,-14.381431,-16.592466,-22.441578,-21.122227,-23.496702,-18.997307,-20.844984
-19.882607,-16.674847,-19.98814,-24.710386,-29.145258,-22.038687,-20.307793,-21.69449,-27.175991,-25.156462,-21.232124,-23.18325,-20.169638,-16.295761,-22.398853,-22.547386,-25.557367,-18.723343,-16.950682,-15.84466,-23.661495,-28.885178,-25.997606,-24.83448,-27.728884,-33.843338,-23.940357,-22.890446,-16.820381,-18.002033,-22.395796,-22.89203,-19.269863,-19.857914,-26.550829,-22.639309,-20.291607,-22.491364,-16.90622,-17.091305,-26.419603,-27.016893,-19.85577,-17.496895,-19.71664,-22.180733,-25.410294,-14.660132,-11.591219,-18.74496,-12.812383,-7.6658154,-9.268377,-18.792694,-16.773867,-13.87845,-11.064568,-11.1986065,-18.35392,-21.694191,-18.471264,-21.153788,-18.16264,-15.149027,-15.306123,-13.212742,-12.019203,-11.177738,-10.467831,-17.972486,-17.072256,-19.993273,-15.344765,-16.562862,-23.90173,-20.410423,-14.231411,-16.214994,-16.23782,-15.813358,-19.351095,-18.056774,-16.414122,-25.605759,-24.656422,-29.364218,-19.506931,-17.023912,-22.351542,-20.385166,-16.808731,-14.911703,-12.41427,-13.327837,-17.487085,-16.680239,-14.3303585,-8.421246,-9.147556,-11.21097,-8.650234,-6.3910503,-9.744387,-9.758926,-9.818813,-9.56761,-12.901018,-17.282616,-12.6455,-9.24317,-6.7285767,-6.090746,-8.949066,-20.325583,-16.168606,-8.837326,-8.654156,-12.468031,-12.070351,-16.032967,-13.42839,-10.152483,-12.2072735,-11.839424,-13.722601,-22.19452,-24.732616,-14.459944,-14.359624,-15.426571,-18.311329,-23.441704,-19.240232,-18.14903,-24.393394,-24.126585,-16.852371,-18.115181,-23.705313,-24.096294
-21.134022,-14.171267,-16.677654,-24.141348,-27.787561,-19.284851,-17.744564,-20.910233,-23.028843,-27.235926,-23.677975,-25.003181,-19.732231,-16.559515,-18.27,-22.686043,-23.88629,-25.462944,-24.74723,-20.497318,-22.770884,-27.252563,-19.2247,-18.074528,-24.131372,-23.563145,-24.524672,-18.492455,-14.939316,-21.453289,-21.38459,-21.45512,-18.294657,-16.747816,-17.993832,-16.961777,-19.592655,-19.447224,-20.025059,-22.359612,-24.705326,-18.683453,-16.357138,-19.465912,-14.491922,-12.698871,-13.935387,-10.708429,-12.928273,-18.972168,-19.563133,-11.044956,-11.946394,-14.393547,-19.096634,-11.238848,-6.3794155,-12.415512,-21.379608,-23.552258,-19.631361,-14.339287,-16.736008,-17.976494,-17.958975,-13.99403,-14.948661,-11.082918,-9.984764,-17.797777,-20.01476,-13.446961,-8.538918,-11.366743,-19.202179,-20.973236,-17.840652,-15.815523,-15.841526,-17.445171,-17.469961,-17.762224,-17.529583,-20.832994,-17.402018,-21.49862,-20.140368,-21.728638,-25.379313,-23.177948,-22.50264,-22.49847,-14.209602,-16.55316,-24.915712,-18.226183,-11.065016,-7.295494,-10.479155,-17.272543,-24.13024,-10.342682,-11.002436,-19.116297,-19.571886,-12.742331,-14.076808,-17.906635,-18.901556,-19.561333,-14.73986,-14.375335,-14.8781595,-19.802284,-10.638283,-9.854425,-14.52832,-12.807637,-11.6684,-10.426912,-12.078976,-10.65892,-9.248087,-12.894743,-14.850046,-17.10685,-22.803795,-15.506231,-17.649796,-19.67833,-21.127054,-23.702543,-25.583414,-25.323078,-23.53903,-16.031181,-16.064499,-17.725643,-24.87703,-25.459711
-24.91481,-16.323666,-18.984041,-23.388218,-23.635843,-20.786312,-16.688625,-16.670137,-14.984323,-19.74084,-23.117235,-24.20632,-19.950228,-20.677937,-23.066818,-28.18943,-21.522057,-22.617582,-24.068436,-23.07005,-22.308306,-24.864902,-19.052326,-12.887341,-12.890284,-19.570353,-21.493736,-18.003143,-16.489767,-15.148586,-16.321459,-20.640842,-18.810207,-19.390263,-14.9828415,-15.70144,-14.609063,-20.142847,-19.70508,-23.163269,-24.028095,-17.217274,-15.416021,-17.567097,-9.8984165,-8.710165,-11.818779,-13.794773,-11.868315,-12.276716,-11.715906,-9.998884,-10.612759,-10.688204,-15.27292,-7.676464,-4.2878933,-10.295528,-16.166119,-15.358498,-14.917561,-8.599291,-12.215252,-15.610508,-7.357172,-6.0724106,-9.583576,-4.865923,-6.107153,-11.4936905,-14.063827,-11.36256,-8.654425,-9.938736,-13.289473,-11.617235,-14.816876,-14.188281,-17.241217,-17.388807,-19.722363,-20.696678,-23.198997,-22.941595,-14.321833,-15.963163,-23.787945,-20.06461,-16.244862,-16.697247,-14.2922535,-14.015133,-17.86846,-24.794514,-20.61277,-13.150009,-10.906069,-14.081061,-11.53223,-12.938367,-14.458239,-12.820956,-13.427859,-20.031216,-15.133025,-14.311353,-13.558907,-21.974337,-21.916748,-17.952967,-15.7592945,-11.7979965,-11.370054,-10.414404,-10.806656,-13.004194,-15.190754,-14.612005,-14.955809,-11.311478,-14.865982,-11.237473,-13.897592,-11.5391445,-8.032665,-11.603952,-19.120983,-17.932135,-17.50339,-18.380033,-15.582158,-18.285706,-22.963243,-19.620947,-16.235844,-12.720553,-17.152975,-19.959335,-20.358313,-20.44988
-24.97107,-20.349945,-22.917418,-21.378613,-23.978548,-17.653816,-18.507624,-17.39682,-14.2926035,-17.033588,-23.27575,-22.429483,-14.2196245,-13.697726,-16.849665,-16.4968,-15.727943,-17.115616,-22.822227,-17.8813,-13.252863,-15.865103,-18.261908,-12.427722,-11.699963,-13.247753,-13.786669,-22.10405,-22.18597,-14.5572,-18.0121,-19.026428,-21.370495,-15.7952175,-13.886032,-12.154669,-13.188966,-22.164198,-19.062004,-21.59318,-18.965357,-17.258442,-18.733536,-13.05136,-11.58997,-17.05442,-15.223395,-16.714355,-12.142204,-9.303068,-11.454353,-14.965614,-11.044815,-12.574674,-22.316957,-11.24143,-7.749977,-10.575703,-17.656742,-13.060503,-8.991667,-5.4100456,-9.127283,-11.51816,-5.6063213,-6.5860577,-6.420784,-4.348612,-10.364151,-9.996986,-14.382917,-11.724094,-11.835293,-13.615795,-10.370497,-10.786381,-18.480988,-18.79379,-19.496555,-15.864695,-14.763754,-18.750628,-21.85765,-18.476145,-14.525793,-20.139782,-18.110283,-18.824669,-12.408868,-14.10597,-14.161627,-16.447777,-25.673782,-25.234488,-13.613119,-12.7238865,-15.460539,-15.540113,-15.572646,-13.197851,-11.869566,-14.154607,-15.892974,-11.920523,-14.650028,-20.209126,-12.74225,-15.935576,-16.725868,-13.380464,-15.052069,-13.959892,-8.718882,-4.115799,-3.9066315,-5.8081207,-10.845301,-14.317757,-13.437569,-10.948444,-13.508942,-18.906485,-21.237803,-17.514095,-7.4632645,-7.319435,-10.254913,-11.045618,-13.680624,-16.533253,-18.089998,-21.349148,-25.296082,-16.588907,-18.587044,-13.929621,-15.332138,-21.260698,-23.645782,-22.932701
-23.324873,-22.466848,-16.588554,-13.439573,-13.086984,-11.879381,-11.60544,-12.084965,-11.837114,-17.450277,-20.3526,-19.043968,-14.771663,-10.650866,-13.661934,-12.861207,-16.90637,-16.938953,-14.27901,-12.392986,-9.748507,-14.655333,-16.248363,-8.286266,-8.706936,-8.10321,-9.177261,-16.893206,-18.259048,-16.106037,-11.789347,-12.916129,-19.46608,-17.745718,-18.241297,-16.188202,-13.597307,-18.164028,-16.117744,-19.51688,-20.227028,-15.753908,-16.474045,-18.2901,-17.759464,-16.619673,-19.932041,-16.162376,-15.725384,-15.279723,-18.623564,-17.90927,-18.107431,-16.51713,-18.213844,-17.890604,-17.25949,-17.698511,-13.688826,-16.624203,-10.165335,-8.255032,-5.211216,-6.470398,-9.237066,-10.13892,-6.263212,-6.4823647,-10.493731,-13.204315,-12.65425,-11.493439,-8.274673,-13.017405,-13.995243,-13.110028,-16.341042,-17.988354,-22.062609,-16.251003,-11.111034,-14.668572,-21.338722,-13.51799,-14.407908,-19.955414,-18.687008,-13.35529,-9.437422,-14.049607,-17.57484,-15.098633,-16.677755,-18.577206,-10.502716,-8.399595,-10.998344,-18.662468,-21.789017,-13.195045,-8.253208,-9.924965,-14.588773,-10.622385,-9.308022,-10.304235,-12.17897,-14.419016,-17.299007,-15.607444,-15.504535,-14.597617,-13.955507,-5.2944984,-2.2152786,-3.7926006,-8.40484,-18.547693,-11.97789,-10.215553,-14.6507015,-14.391888,-20.015846,-20.203579,-9.999813,-7.1103783,-8.829845,-11.909073,-15.662857,-18.939919,-21.84568,-19.710098,-17.316422,-17.927921,-17.764198,-15.435251,-18.76904,-16.153557,-20.653227,-19.620525
-19.104307,-15.103912,-16.759773,-11.774359,-13.766283,-11.89526,-13.63225,-6.333626,-5.6859035,-10.029343,-12.146854,-16.760155,-12.673481,-7.6898956,-11.724411,-14.180239,-20.865582,-14.904605,-10.170998,-13.469325,-10.216801,-17.735382,-17.642805,-10.816694,-6.205654,-7.726698,-9.614214,-8.393093,-10.475555,-11.044716,-13.63508,-13.12405,-19.98412,-22.44143,-16.897377,-14.451817,-11.941748,-20.02873,-13.144391,-17.865702,-23.51936,-17.823776,-20.964888,-22.787384,-21.044794,-14.688751,-16.812525,-10.772348,-13.061297,-19.417953,-20.535053,-12.318545,-13.514817,-14.009029,-17.66601,-20.315823,-15.560567,-13.8793335,-9.340431,-11.610842,-12.040895,-12.814751,-7.689663,-8.752064,-10.896122,-6.5390224,-6.064842,-13.640579,-14.344645,-20.903633,-14.511305,-9.935255,-6.953373,-11.078138,-8.068794,-5.5355587,-6.8953457,-10.697617,-14.392876,-14.113441,-10.554924,-16.706203,-16.570885,-15.488251,-19.395073,-22.227325,-22.576643,-19.158684,-10.07638,-12.022488,-14.55044,-9.697655,-11.097729,-14.737683,-15.934784,-11.785007,-11.869057,-15.134066,-24.064081,-14.337824,-12.287023,-15.780054,-20.21104,-15.696195,-10.593504,-10.470425,-14.871262,-18.707218,-19.045988,-15.452196,-14.667147,-12.512363,-11.602863,-10.166655,-9.576143,-10.867096,-9.47315,-12.619068,-10.964531,-11.144363,-8.686804,-13.007223,-21.45865,-17.842134,-16.274336,-13.796268,-14.127277,-13.634732,-15.634992,-12.452007,-13.110488,-11.701683,-11.840466,-17.78392,-16.653107,-17.909569,-17.744879,-12.293817,-15.080242,-18.083582
-20.352585,-15.243755,-13.653523,-9.777443,-10.814161,-14.423344,-15.298361,-10.875483,-6.6410255,-8.224508,-9.902269,-19.427141,-8.54805,-5.542967,-10.2198925,-19.531033,-19.728302,-17.232418,-11.502491,-9.834297,-10.719114,-14.95796,-20.776867,-21.844414,-14.671718,-9.23399,-6.7503014,-7.588152,-10.598808,-7.7633286,-14.745775,-15.90593,-15.97995,-13.008789,-11.486616,-5.978121,-6.8682613,-13.59375,-6.2386246,-4.2376633,-6.459059,-9.581078,-15.638882,-18.25958,-16.0827,-9.177408,-7.3269196,-10.646076,-7.213829,-7.204401,-8.075628,-6.865917,-6.5970516,-4.0307827,-5.926832,-8.991093,-8.776316,-9.083809,-8.953539,-3.685604,-2.58358,-4.129097,-7.621279,-8.967617,-7.891815,-9.411831,-8.783499,-10.060291,-16.229761,-15.905053,-9.803307,-10.661274,-9.2417145,-10.125374,-9.79323,-3.0459614,-3.2443085,-11.736208,-12.474051,-11.316185,-10.071749,-12.207006,-17.065388,-20.86977,-20.79499,-25.018715,-24.042587,-23.40962,-10.62755,-10.95047,-11.515366,-12.041479,-17.233913,-17.939075,-20.259024,-17.189785,-14.851574,-11.558781,-15.639847,-16.83305,-23.410553,-30.917355,-24.61669,-22.622068,-20.975172,-18.896263,-15.117382,-26.463892,-23.669388,-17.35062,-17.177006,-17.6226,-11.463987,-12.816941,-12.853428,-9.621201,-11.585274,-9.234526,-10.432829,-8.474384,-11.359886,-17.815172,-17.94358,-10.731096,-9.940678,-16.66312,-12.727,-9.544022,-10.59009,-9.43573,-10.874262,-11.177248,-8.481541,-12.648731,-13.796994,-10.505817,-15.1619625,-12.036531,-11.853014,-18.385403
