-30.08521,-26.97357,-28.677448,-28.691048,-22.334036,-25.660309,-26.018864,-26.202599,-28.717953,-22.919567,-27.248655,-27.081966,-26.760757,-21.289871,-29.388248,-33.57246,-26.51949,-22.865688,-30.201328,-24.904196,-30.813774,-28.564293,-29.26708,-27.595715,-28.649187,-25.446526,-25.436327,-27.635948,-28.393661,-26.374416,-8.716728,-5.762535,-6.1458664,-6.088825,-6.439394,-6.386181,-6.260561,-6.4292393,-5.709694,-6.103348,-6.130665,-24.54361,-26.525711,-20.765636,-26.753119,-23.999714,-24.572414,-25.361734,-28.528152,-27.83415,-24.335331,-27.74472,-26.236763,-21.95755,-25.716606,-29.33117,-26.796715,-21.219965,0.0,-0.11898422,-0.11898422,-0.11898422,-0.11898422,-0.11898422
-30.212029,-26.264416,-24.990402,-26.291428,-22.376966,-30.484632,-23.318304,-18.298473,-24.708738,-22.573814,-29.453941,-25.42857,-26.458862,-27.426895,-27.872974,-29.076809,-25.739914,-22.924065,-24.95618,-25.137905,-25.62193,-25.435532,-31.939474,-23.330557,-21.271465,-31.822575,-25.536676,-22.764622,-25.097761,-26.996258,-14.2063675,-26.252949,-38.82773,-27.409761,-28.16818,-29.90599,-28.581137,-32.337967,-28.2181,-35.08546,-13.494812,-18.30673,-27.209072,-27.13012,-25.856915,-25.285738,-19.998793,-27.10682,-23.519018,-27.425098,-21.394066,-31.558971,-29.61413,-20.678541,-25.089783,-29.475931,-19.668234,-18.48405,-15.485661,-80.0,-80.0,-80.0,-80.0,-80.0
-25.966837,-28.433262,-23.431301,-28.111458,-20.069883,-28.589016,-19.32333,-19.850992,-22.315742,-21.068083,-25.54459,-25.636265,-26.285183,-24.636469,-26.78183,-24.543753,-23.803932,-26.252562,-26.986998,-20.172857,-21.953783,-24.013546,-36.41822,-27.928303,-26.054714,-27.179216,-19.931786,-25.539688,-24.785397,-31.512915,-22.714485,-27.788109,-33.3649,-20.150278,-31.523262,-40.095345,-26.446095,-26.434765,-29.311913,-35.284428,-16.616179,-15.526409,-27.713194,-30.689655,-33.069607,-25.470772,-20.134933,-22.419472,-14.394823,-20.123917,-22.792192,-35.43,-23.01501,-26.31879,-29.314844,-27.344215,-17.74399,-26.259893,-21.075325,-80.0,-80.0,-80.0,-80.0,-80.0
-23.048584,-27.027584,-21.269993,-23.629068,-17.76207,-19.196228,-14.111444,-23.90567,-23.154562,-14.190687,-26.365582,-23.59437,-18.984886,-21.50248,-20.727486,-15.535187,-13.799053,-20.767298,-24.933437,-17.303238,-17.573978,-17.268637,-27.173018,-27.741137,-27.496153,-19.791847,-17.117876,-18.307001,-28.450096,-23.860962,-22.853985,-27.694937,-30.980755,-17.619402,-34.228474,-34.382088,-22.823803,-16.550951,-25.42116,-32.220688,-16.031376,-15.562744,-26.049187,-28.920681,-32.938843,-22.089182,-17.598415,-16.904865,-15.268963,-18.991837,-18.354813,-26.799282,-23.64819,-25.36465,-33.795933,-21.72,-16.54647,-23.319958,-23.098917,-80.0,-80.0,-80.0,-80.0,-80.0
-22.601894,-25.24152,-22.198772,-24.160168,-17.654726,-19.136448,-18.592232,-28.831394,-20.99775,-16.730665,-17.16204,-19.244965,-20.278603,-22.496492,-19.840265,-16.997623,-13.377611,-19.713728,-19.875147,-24.307274,-17.670464,-16.961391,-26.614403,-19.081982,-23.789478,-18.119627,-18.678272,-17.991854,-26.540033,-27.816833,-20.173801,-27.391216,-25.190186,-21.142473,-30.572796,-34.20801,-23.089905,-15.774878,-22.737955,-35.21566,-17.37302,-19.237854,-26.696157,-23.79376,-24.779568,-24.86346,-23.8863,-19.346342,-19.392483,-20.032719,-25.509228,-22.931473,-23.631018,-24.236015,-28.266336,-25.924335,-17.172516,-28.022457,-25.111961,-80.0,-80.0,-80.0,-80.0,-80.0
-24.406424,-29.43407,-30.353416,-27.824654,-22.400963,-23.528063,-20.991287,-26.356842,-23.699623,-20.597746,-20.2551,-22.323605,-30.179783,-23.34233,-25.2651,-22.964512,-23.7607,-24.910446,-18.621357,-24.74421,-21.881393,-20.091404,-31.679033,-20.217209,-30.222027,-18.726006,-16.881714,-25.726883,-25.183315,-27.562704,-22.864468,-27.046429,-28.453077,-28.400198,-30.113306,-33.56022,-27.13131,-24.688457,-30.188211,-36.437046,-20.895845,-22.405485,-25.54588,-24.478565,-26.521065,-23.72147,-23.810095,-28.810856,-25.627184,-19.641144,-31.784538,-23.833769,-23.028946,-16.340033,-20.307064,-27.906013,-24.040588,-28.845072,-26.69646,-80.0,-80.0,-80.0,-80.0,-80.0
-25.168869,-24.280544,-33.304634,-24.948627,-24.349255,-23.162083,-23.9515,-19.773888,-23.482435,-18.365622,-23.568426,-27.531063,-34.149418,-23.900463,-19.854195,-22.24057,-30.735172,-23.479881,-18.989765,-22.917616,-17.539425,-22.64054,-26.50811,-26.858624,-23.757725,-20.12666,-17.89132,-24.190035,-25.312258,-24.231936,-23.063707,-22.919071,-28.377485,-31.275967,-33.127132,-35.302895,-23.551735,-26.552616,-30.909641,-37.81554,-25.479605,-22.290354,-20.3181,-25.95835,-26.986362,-27.001083,-22.48517,-25.166075,-23.263866,-21.878265,-24.71291,-20.287628,-19.68125,-17.084467,-19.37333,-25.36759,-25.723585,-22.861479,-28.11176,-80.0,-80.0,-80.0,-80.0,-80.0
-23.11089,-23.339577,-28.58558,-23.162025,-19.47665,-14.759312,-17.052187,-20.924572,-24.078203,-22.57155,-22.45273,-27.340843,-33.429115,-18.35699,-25.783926,-21.671328,-25.595615,-24.52476,-19.754147,-16.690645,-19.585129,-20.532074,-28.35067,-21.033592,-22.739758,-21.587296,-14.516605,-22.91789,-17.773968,-18.194378,-18.118351,-23.240242,-20.16286,-23.150898,-35.70168,-33.14997,-25.750313,-25.204079,-30.02172,-39.99932,-26.339355,-18.224037,-25.722118,-28.07898,-26.264183,-25.512424,-22.798536,-21.785442,-22.137533,-20.386433,-20.848011,-24.971516,-26.681902,-18.18863,-24.184036,-27.1144,-24.685402,-21.28803,-29.83606,-80.0,-80.0,-80.0,-80.0,-80.0
-20.137817,-21.470856,-19.042255,-19.891747,-14.215319,-11.068142,-11.057314,-14.354727,-21.732773,-19.491753,-20.844673,-24.870539,-28.343588,-17.611988,-20.950974,-28.802542,-19.10944,-18.555733,-18.46669,-13.405367,-12.429136,-12.60071,-21.845486,-13.595394,-14.774677,-20.502556,-9.440216,-19.400084,-14.498402,-13.727932,-15.007784,-17.145222,-15.305763,-14.253391,-26.304714,-25.358969,-26.489727,-23.324352,-23.464676,-32.797707,-20.748158,-17.57691,-21.240612,-21.705462,-22.170305,-19.299898,-15.269352,-19.469196,-12.409662,-20.75391,-14.03994,-23.55679,-19.729654,-13.400341,-19.45264,-21.173763,-19.30233,-17.770073,-30.275963,-80.0,-80.0,-80.0,-80.0,-80.0
-21.629656,-21.876728,-22.732063,-23.818872,-19.999546,-20.977978,-16.979668,-17.64739,-26.171206,-19.2455,-30.701622,-33.1018,-25.404505,-21.959154,-25.587591,-29.012634,-26.747486,-22.60174,-23.24571,-20.721197,-19.525625,-19.795868,-21.290874,-20.409153,-20.05606,-21.460548,-17.57607,-25.093227,-22.13038,-21.887741,-23.323202,-23.734894,-21.402933,-20.764221,-29.72625,-29.32671,-25.713566,-28.9205,-28.203579,-36.31496,-21.439892,-22.37402,-30.833858,-23.500532,-25.269457,-28.591234,-24.003092,-22.506096,-17.05159,-24.38171,-19.952204,-21.832241,-25.24956,-17.738949,-28.264912,-22.974543,-23.680191,-20.036903,-31.816708,-80.0,-80.0,-80.0,-80.0,-80.0
