-22.874987,-9.485485,-3.68507,-6.8052177,-17.962809,-18.72275,-21.902433,-18.645466,-20.242088,-20.514633,-11.784153,-3.4301987
-28.458183,-13.987858,-28.875465,-11.555365,-33.502735,-32.905403,-31.575356,-39.028763,-31.418314,-29.26873,-25.978455,-32.368534
-36.0067,-17.656591,-31.798813,-17.892387,-30.264118,-38.619774,-30.084305,-36.777782,-31.074501,-35.359425,-39.86107,-33.42553
-35.822567,-19.719362,-34.590973,-19.267864,-30.474497,-32.247,-34.666477,-31.710827,-32.739483,-30.010883,-40.13799,-36.06403
-32.72897,-21.504396,-33.723938,-21.926666,-34.567387,-35.419273,-35.96553,-30.359678,-28.282536,-26.59108,-41.737114,-38.064785
-35.041714,-26.114054,-32.331738,-21.155573,-38.259964,-37.195606,-31.069508,-29.979504,-32.208817,-30.910778,-39.218006,-39.964546
-41.13102,-24.998924,-31.988987,-25.702068,-35.158592,-35.00804,-31.237896,-28.901842,-36.974487,-36.89355,-38.701096,-41.313065
-40.215252,-26.96903,-36.408604,-32.56883,-33.44345,-30.218384,-31.563253,-25.58199,-34.415314,-35.504417,-40.202583,-42.757042
-38.819397,-25.333096,-33.99509,-31.921284,-35.012688,-30.288527,-34.94333,-26.311468,-30.84797,-31.772793,-40.7321,-43.399475
-39.611862,-28.80589,-36.098476,-26.47494,-31.358246,-31.629593,-36.29834,-34.800037,-38.745316,-35.073868,-42.814014,-44.44352
-31.34192,-31.487938,-34.93438,-28.381617,-30.905838,-35.436646,-36.42416,-31.361519,-44.424282,-34.331234,-44.879982,-44.931896
-28.43044,-32.817,-40.510685,-33.583904,-37.44065,-30.467087,-33.259148,-37.42044,-39.90583,-36.140186,-52.788227,-46.28724
-29.895142,-29.40259,-34.352753,-27.792692,-35.219505,-30.07307,-26.582397,-36.508564,-35.349686,-26.524422,-48.55671,-46.098614
-39.267303,-31.780666,-31.145918,-28.916512,-36.56827,-29.263374,-29.337646,-37.967056,-41.211636,-29.575123,-42.77731,-47.55714
-50.84543,-32.896206,-35.038742,-25.989784,-31.464527,-33.230316,-29.359175,-32.464134,-37.832493,-31.95058,-41.548912,-47.510803
-49.893494,-32.442486,-35.357563,-27.119078,-28.75409,-30.11703,-29.720657,-31.585014,-35.85498,-29.336885,-44.88962,-47.836628
-46.485916,-27.062927,-30.382698,-31.269863,-31.546806,-27.035427,-31.916185,-28.155115,-35.858967,-30.099667,-49.971905,-49.182697
-36.13395,-27.764893,-34.601852,-28.596317,-35.403355,-27.146824,-37.24306,-31.649712,-37.522167,-30.806843,-43.726185,-48.424545
-32.869186,-31.495258,-41.08441,-24.201603,-32.766644,-29.982224,-33.071545,-38.62385,-35.77169,-32.282394,-42.780422,-49.802956
-30.135178,-30.687634,-31.337543,-24.541834,-34.828606,-38.740303,-28.99592,-34.02637,-30.35766,-29.805271,-45.87325,-49.644485
-29.094915,-35.827847,-29.96539,-29.04961,-35.439053,-35.79539,-32.38154,-33.42425,-32.71767,-34.622276,-52.378838,-49.94899
-31.974968,-30.808743,-36.02083,-30.657764,-30.896168,-30.96151,-34.648624,-37.44223,-30.859276,-39.597694,-44.33661,-50.440384
-36.921776,-36.412643,-38.993233,-29.033195,-28.608242,-31.516636,-32.525444,-34.30738,-29.77071,-33.338154,-40.678444,-50.836304
-40.78379,-39.041286,-36.277958,-30.090046,-27.308586,-29.992405,-30.532291,-34.964855,-33.30969,-28.49244,-36.706955,-50.49819
-40.463314,-32.486465,-31.127571,-35.748566,-32.169964,-33.238533,-32.59119,-36.828022,-38.809998,-29.357956,-34.637222,-51.574436
-34.961555,-33.289642,-33.034946,-36.495163,-30.757988,-35.214466,-33.463867,-35.26799,-39.50177,-28.515358,-35.848408,-51.221233
-31.941074,-32.578606,-33.428818,-33.595966,-37.04082,-34.079865,-34.477837,-27.039946,-35.818542,-24.793976,-39.898685,-51.16177
-30.194813,-31.348671,-34.25784,-33.078785,-38.142326,-29.894781,-36.236717,-30.190117,-38.225025,-27.473785,-44.99667,-52.601788
-31.81919,-35.363815,-33.31546,-25.814154,-33.54065,-30.305372,-30.92816,-34.862854,-33.66568,-30.981607,-44.299156,-50.99286
-30.642496,-35.771507,-38.347183,-27.863304,-35.527187,-38.639484,-30.02463,-34.37197,-37.29427,-37.71052,-41.591957,-52.656998
-28.141026,-28.044441,-40.632195,-34.053776,-33.090775,-34.53379,-33.81446,-34.40821,-35.231056,-35.280704,-37.58166,-52.109936
-31.637676,-29.943926,-36.018353,-31.993927,-33.152985,-30.626926,-28.000153,-35.132248,-38.079132,-31.148136,-36.551353,-51.968346
-36.398018,-31.14826,-34.698387,-32.512863,-35.16498,-29.134861,-27.498056,-33.738934,-38.208847,-30.297958,-36.563984,-52.781208
-40.06202,-32.136738,-42.935818,-41.65965,-37.18861,-35.862484,-31.351696,-35.2837,-35.157375,-32.53051,-40.426365,-52.426117
-39.372818,-31.810652,-36.261196,-37.13142,-42.941486,-36.242813,-30.657059,-35.48521,-39.224297,-30.754139,-48.120235,-52.211304
-40.31621,-35.86612,-39.15553,-26.893383,-36.384174,-36.50602,-36.161842,-39.808666,-35.76169,-29.581024,-43.81643,-53.173714
-33.737797,-34.164192,-34.688606,-29.192774,-32.251953,-42.525337,-29.378834,-40.740906,-35.322807,-39.54475,-41.155663,-52.406338
-29.864738,-32.771233,-32.602776,-27.899395,-30.34103,-36.7449,-27.630554,-40.024673,-31.655638,-32.128662,-39.156197,-52.338932
-30.976032,-33.732956,-33.468864,-27.13881,-28.73413,-34.05238,-33.88259,-36.44291,-30.039345,-30.630405,-36.690464,-53.74535
-32.631813,-28.349926,-35.401386,-28.268433,-29.047108,-32.445877,-34.472694,-28.836945,-31.337181,-32.17919,-33.75125,-51.588623
-33.810474,-31.538908,-34.055542,-25.190895,-26.256458,-28.171082,-47.86663,-29.520504,-35.08586,-30.224567,-34.453102,-53.57899
