-15.501503,-14.413164,-14.568459,-20.700003,-18.871862,-21.815727,-16.153093,-19.988981,-21.125662,-22.487013,-23.714565,-22.414877,-19.574951,-17.323444,-13.619516,-14.328598,-15.006948,-20.37781,-17.98346,-21.912815,-20.133175,-18.31855,-14.6103115,-20.173733,-20.8382,-19.440588,-19.616959,-23.329193,-18.224836,-20.732178,-19.98613,-19.035837,-18.262909,-17.352165,-19.457352,-21.87913,-30.78349,-22.392872,-20.666388,-29.143248,-17.817339,-20.002205,-17.88963,-24.809584,-16.186888,-17.69261,-20.3195,-18.82957,-19.713598,-20.119495,-17.07178,-16.929396,-20.570503,-21.105162,-26.40057,-19.036625,-17.959274,-20.31215,-24.297241,-17.726727,-19.805584,-18.079046,-17.329163,-22.075632,-23.198807,-19.488724,-16.648638,-19.38217,-18.147411,-30.79504,-18.251156,-26.407787,-22.623528,-22.932608,-20.642994,-18.241623,-23.15306,-19.693846,-22.878887,-17.728394,-19.045124,-19.518772,-13.589468,-22.641354,-19.149763,-21.893728,-19.238907,-19.401367,-19.642454,-19.032682,-17.223114,-20.2387,-20.150076,-14.805904,-21.017193,-22.096334,-15.767706,-20.126377,-18.901278
-13.381205,-25.140749,-19.618994,-20.87843,-26.76862,-21.91655,-25.44173,-32.152813,-27.63644,-25.913246,-24.666594,-24.695078,-22.992329,-21.107878,-25.233894,-31.472466,-25.41689,-27.268261,-31.289608,-25.300625,-19.042114,-19.867455,-20.322746,-28.5242,-26.931168,-24.67839,-24.309708,-24.11684,-23.323294,-20.777065,-26.67776,-26.079906,-19.530132,-22.747097,-21.712715,-25.552435,-21.163006,-22.601051,-24.373137,-19.450438,-21.744267,-26.231016,-20.478552,-30.04456,-23.317417,-21.151905,-22.711052,-20.283836,-25.576017,-18.36016,-22.714077,-21.248114,-19.145004,-21.82621,-25.66545,-29.133663,-20.967922,-28.688534,-22.991098,-29.394142,-22.264301,-22.809566,-20.51116,-22.134598,-19.251156,-23.454832,-20.273388,-24.586636,-21.488144,-28.623837,-20.607567,-21.86515,-24.827198,-23.266771,-31.403753,-25.578411,-21.800388,-20.734478,-22.551922,-27.204477,-16.724562,-19.744532,-21.402039,-25.823261,-19.539238,-27.528793,-19.857813,-27.35394,-26.132683,-23.141954,-22.670238,-24.028223,-24.468533,-21.068508,-23.078228,-22.011108,-19.359215,-22.200905,-27.426365
-12.136194,-22.634602,-27.34783,-24.729185,-26.823887,-18.473017,-27.23784,-27.678438,-24.001762,-29.32799,-25.07283,-28.781584,-27.281273,-22.175907,-24.148842,-32.605694,-29.285872,-30.247543,-34.3639,-25.37678,-21.626583,-20.633354,-17.232925,-33.80419,-25.14854,-25.894722,-25.215504,-24.135351,-22.562115,-24.763645,-20.498108,-24.505268,-25.240665,-20.120388,-21.789219,-23.00605,-25.929253,-22.55122,-24.56734,-17.167522,-19.196516,-25.92698,-20.3805,-27.379902,-20.958704,-22.23423,-25.451359,-27.255035,-24.00705,-21.649017,-23.687956,-19.9217,-21.765438,-18.760777,-28.174788,-26.61119,-26.519823,-26.070053,-23.697937,-23.927723,-28.20431,-27.88948,-20.778961,-22.690947,-19.698338,-20.471863,-20.65657,-23.45023,-23.757874,-23.341053,-24.26986,-22.801764,-20.035048,-19.364891,-30.007557,-29.66345,-24.067806,-19.888012,-24.03991,-26.862936,-22.972485,-28.503551,-20.740473,-22.106434,-20.550705,-26.778593,-22.628681,-21.630867,-26.289072,-27.426786,-29.532059,-21.866377,-23.21135,-28.717033,-27.973202,-22.02361,-30.184786,-24.0125,-23.17583
-12.060944,-27.310476,-19.717165,-25.580591,-26.530922,-16.79462,-27.511492,-22.077232,-24.726051,-27.488773,-29.44099,-25.773314,-27.325787,-18.312569,-24.677258,-23.429817,-24.726307,-26.338776,-27.614529,-28.926525,-29.142385,-17.820112,-16.451166,-30.134624,-25.829147,-22.832201,-19.663534,-25.797472,-17.540089,-20.9859,-19.254374,-24.242914,-24.649078,-23.371723,-21.503378,-25.039524,-19.516659,-22.603657,-27.476528,-22.025028,-20.51356,-19.338297,-29.841187,-22.78455,-22.333508,-24.646917,-27.543066,-24.59042,-17.660078,-26.72134,-22.706623,-22.626057,-27.557165,-25.325712,-25.66707,-19.240557,-22.741268,-20.226574,-20.312881,-21.491043,-30.748383,-20.958866,-26.372139,-27.534115,-25.435957,-25.100452,-25.74523,-26.069324,-18.687279,-24.710674,-22.009472,-21.321808,-21.140816,-18.139898,-32.669212,-33.772697,-22.506422,-26.033329,-24.758577,-24.491608,-21.02941,-25.023039,-22.665905,-20.790918,-24.93253,-26.101719,-22.86175,-23.300102,-21.925772,-27.207687,-24.80296,-22.527489,-20.878006,-20.74998,-33.402973,-25.694906,-26.640045,-21.721287,-28.5013
-13.600487,-22.576685,-16.712168,-24.064362,-20.124187,-21.402603,-18.182125,-22.085854,-25.815365,-23.590626,-30.858118,-27.999378,-25.172022,-15.685623,-24.830051,-24.234158,-24.947147,-22.336866,-25.014565,-27.019815,-26.165604,-23.921297,-20.944687,-29.63539,-28.643452,-20.869705,-22.229158,-18.314888,-15.942217,-19.113377,-20.485989,-20.108292,-22.26369,-26.759178,-20.943909,-25.067337,-18.4445,-22.86418,-31.793095,-25.853426,-19.543499,-20.851353,-26.382097,-25.419775,-24.815592,-23.467567,-27.838093,-21.538668,-20.095978,-29.66585,-24.711834,-20.656647,-37.80104,-29.20881,-23.072205,-19.58127,-28.21249,-20.427351,-17.58458,-25.602158,-26.521122,-21.812752,-29.074667,-23.026972,-25.270851,-27.074417,-30.349548,-23.107697,-18.174181,-24.787647,-19.723045,-21.928366,-21.560835,-20.072334,-23.798164,-27.877045,-24.561747,-28.820686,-23.99799,-27.563086,-21.659649,-27.211142,-24.461952,-21.104752,-22.58173,-23.473486,-24.938606,-21.092268,-20.311968,-18.853634,-26.701492,-25.229797,-17.708954,-21.132395,-30.372414,-28.659557,-29.111694,-20.880203,-31.805801
-16.342573,-21.162989,-20.51458,-25.689737,-18.441618,-24.598783,-18.525488,-29.256084,-26.008865,-21.705633,-26.525204,-28.647818,-30.667782,-18.043499,-27.237808,-31.067083,-24.872066,-21.09097,-26.996605,-27.719223,-19.612701,-22.475054,-18.51883,-25.067036,-22.436634,-20.456533,-20.525373,-20.035732,-20.60949,-19.131645,-18.812363,-21.932861,-20.657207,-31.916687,-25.853275,-19.82993,-22.232536,-29.145931,-25.243118,-22.834015,-19.677326,-22.923658,-27.890947,-25.352123,-24.08275,-28.155388,-21.063093,-22.397306,-29.604418,-23.087463,-22.343922,-22.401245,-37.399513,-33.380142,-21.91698,-21.830435,-28.1638,-22.868738,-24.864147,-21.681236,-20.617765,-24.4456,-25.261307,-19.73896,-20.922485,-25.83134,-29.60592,-24.366528,-24.104395,-24.62812,-18.899815,-23.17396,-24.12187,-25.225212,-24.54219,-21.04347,-26.696793,-28.188484,-28.394875,-24.794931,-28.327404,-23.131023,-18.768908,-21.239332,-22.604427,-19.30156,-16.836342,-17.446201,-21.083408,-20.885801,-24.262287,-25.169825,-20.952816,-18.765331,-26.41593,-27.378626,-27.777992,-19.122791,-28.353767
-17.931473,-24.118828,-20.75875,-25.211033,-20.52983,-23.10918,-26.659878,-27.579155,-26.505667,-20.670689,-30.039738,-22.18885,-28.090622,-19.343117,-24.973347,-24.445126,-20.59246,-19.068794,-23.624294,-25.597668,-18.917267,-18.523037,-18.83059,-24.253223,-23.56161,-20.864098,-19.685965,-29.980974,-22.300749,-22.85733,-18.377123,-19.0689,-18.939762,-26.988316,-22.669582,-22.742691,-26.392576,-24.46363,-16.06236,-17.524683,-21.088469,-18.04212,-27.728315,-23.447605,-23.640297,-25.093452,-19.995274,-22.420578,-24.196543,-19.695541,-27.513433,-29.742798,-21.559536,-27.538286,-24.284565,-27.349888,-26.474274,-23.978058,-33.8283,-20.650671,-22.604563,-25.240664,-32.204792,-24.266731,-20.880188,-30.65236,-21.819397,-24.889791,-24.491974,-25.834263,-22.640232,-15.684015,-21.521833,-26.725258,-31.420311,-23.233856,-25.349129,-27.14502,-25.945904,-23.327148,-23.948086,-22.749195,-22.61081,-20.40691,-29.066498,-21.44345,-15.889801,-21.391424,-16.591522,-26.988346,-22.71751,-26.395123,-21.716099,-17.468956,-23.100971,-23.393755,-23.108606,-20.63556,-25.480679
-20.977974,-25.52713,-20.240484,-27.515676,-20.788023,-20.90522,-24.085796,-23.438366,-31.312737,-22.992218,-28.39102,-22.338144,-23.804878,-23.852207,-23.660027,-23.505465,-20.43135,-19.563995,-23.191158,-32.575317,-20.703918,-21.594833,-19.523724,-29.152502,-26.017982,-18.791756,-26.015457,-29.958012,-21.340298,-23.278996,-20.850368,-19.588541,-22.563152,-21.862457,-20.145344,-24.696873,-26.44334,-20.51429,-19.461573,-13.3895035,-20.965939,-17.66906,-23.70678,-27.259968,-23.523752,-21.724787,-18.940706,-23.007704,-22.779833,-25.40406,-27.84615,-27.289938,-22.95829,-26.434475,-26.467302,-31.207573,-24.810734,-24.126095,-29.6252,-20.533562,-26.806284,-21.239832,-25.926434,-24.696625,-22.710365,-24.18079,-24.177935,-33.493053,-29.648472,-35.531055,-31.447329,-17.189758,-18.114511,-26.607765,-25.30605,-22.170048,-24.078669,-28.87917,-21.6894,-27.154259,-24.855875,-20.750935,-37.005463,-21.46143,-27.831825,-21.937727,-21.453718,-23.743427,-13.688995,-24.966248,-28.12707,-24.402979,-21.974937,-21.514145,-26.399906,-27.526255,-24.47189,-20.300835,-19.899439
-28.84271,-24.811031,-16.205828,-26.831932,-23.223392,-20.822388,-17.808441,-16.392939,-23.616882,-26.769737,-29.809605,-22.82474,-25.602451,-23.945375,-20.183826,-22.078949,-21.213823,-22.899286,-25.234806,-23.29382,-23.879757,-18.496172,-23.49087,-18.653103,-30.150837,-16.061548,-20.489986,-21.332067,-15.346291,-19.190212,-13.819416,-14.742462,-20.599998,-22.744202,-23.45366,-19.30717,-22.676931,-20.924496,-17.701368,-13.435959,-13.222418,-14.757801,-19.495733,-29.71485,-15.1135235,-23.816723,-21.770546,-18.939175,-13.763229,-23.202824,-16.662544,-25.950275,-29.46033,-21.576399,-28.656511,-24.65498,-15.29351,-17.787395,-20.71457,-23.704674,-25.22681,-24.926218,-25.146847,-17.578945,-18.872107,-20.413803,-19.37065,-22.880993,-24.417774,-27.411123,-24.702515,-15.355286,-19.724627,-18.6979,-21.62773,-18.510353,-17.827227,-26.103567,-14.07288,-29.146362,-20.903067,-14.910511,-18.705153,-12.967234,-18.541943,-15.481379,-21.675169,-20.335733,-15.568239,-26.540558,-22.886969,-18.909372,-17.67417,-19.437414,-21.056526,-30.693876,-21.534344,-24.150309,-20.116264
-24.027435,-22.906094,-16.82484,-29.238382,-28.29769,-26.544262,-15.835518,-20.279694,-25.543396,-26.008123,-28.26531,-25.216423,-27.32101,-25.19427,-20.81816,-27.216503,-27.588633,-24.839024,-28.90585,-26.27558,-28.013342,-27.52797,-28.520084,-16.462704,-28.756353,-18.75941,-16.568935,-19.20722,-20.489109,-18.993248,-17.335608,-17.449158,-17.504171,-20.446459,-26.689674,-18.95784,-22.264576,-19.054768,-19.56929,-21.666193,-17.932053,-16.227747,-18.304495,-24.715929,-18.99438,-29.162342,-20.629063,-20.312027,-16.0047,-20.030302,-14.8909855,-18.13277,-23.98745,-22.404785,-31.83117,-25.639048,-17.23028,-17.882923,-17.884773,-24.603144,-19.695404,-28.53196,-28.491081,-20.64352,-22.075024,-21.850262,-23.24818,-19.52839,-17.567026,-23.952282,-25.466717,-18.1445,-25.536045,-23.323101,-24.750036,-19.91934,-14.461939,-28.990509,-16.567932,-22.705791,-21.976414,-15.769377,-16.917025,-17.54859,-22.180775,-19.321075,-26.806522,-17.66615,-16.567495,-27.343115,-24.936977,-21.52334,-23.071512,-25.864578,-25.02762,-25.594719,-21.81939,-14.686636,-17.171087
