-10.013957,-10.12104,-6.1461163,-8.006546,-10.140989,-10.823462,-9.606161,-14.998818,-9.427891,-9.056328,-9.855574,-8.801422,-13.610336,-16.017406,-16.260258,-12.024604,-14.210253,-8.90217,-8.099392,-8.4767475,-8.827827,-9.095854,-11.423449,-8.5845585,-11.198268,-17.079231,-14.945178,-11.113925,-13.624689,-12.200274,-8.6930485,-9.13616,-14.066161,-12.534748,-12.092458,-13.517599,-15.5234585,-8.297867,-7.8403397,-16.22108,-12.400557,-9.185291,-11.741418,-15.098169,-14.915804,-10.580698,-12.619295,-8.660282,-10.228937,-16.44085,-11.361612,-12.783156,-13.637743,-9.07641,-8.880665,-10.382603,-9.001362,-14.194204,-11.9254,-9.939309,-13.013376,-9.861885,-7.86627,-10.001811,-11.837578,-10.013436,-10.707138,-7.6316853,-9.053852,-10.4792795,-11.151628,-10.895512,-6.323061,-14.754801,-12.012411,-9.880357,-12.288304,-9.691135,-12.350665,-9.900982,-11.436892,-15.513152,-9.07955,-9.060848,-10.731989,-9.657824,-12.850418,-11.890701,-10.492727,-16.92682,-13.204699,-11.512422,-18.445127,-11.936176,-10.829821,-11.417652,-9.992388,-12.183903,-12.325975,-11.915874,-9.946524,-9.6846485,-6.9560966,-11.3247795,-8.846575,-11.884431,-8.77376,-8.502195,-12.356416,-12.1034565,-10.003349,-16.155449,-11.055551,-9.42429,-11.306514,-13.704873,-11.5535755,-11.301595,-8.2714615,-12.001171,-12.826594,-9.193031,-15.850397,-10.250521,-9.36446,-7.491314,-11.962132,-13.0380335,-12.000714,-13.058865,-9.039919,-14.087555,-14.277071,-9.825428,-9.946144,-11.320021,-18.582445,-9.858891,-11.444635,-11.241907,-11.836162,-15.932441,-15.500932,-13.958884,-12.007903,-7.4723415,-9.2539215,-10.465731,-9.088543,-13.068159,-9.870081,-11.999675,-13.352594,-15.027178,-10.112061,-10.775271,-14.615017,-15.728532,-10.9232025,-8.606546,-11.865116,-8.745899,-11.157447,-9.320242,-9.473379,-12.079934,-11.279835,-10.138981,-15.060875,-12.565166,-10.168523,-11.577179,-11.643128,-7.283247,-8.734367,-11.997561,-10.707393,-16.596085,-15.570267,-13.677868,-12.407549,-13.883194,-9.8484535,-11.772169,-6.6494427,-7.093891,-6.4372044,-7.421486
-14.594922,-11.577417,-12.357601,-15.581625,-18.457464,-18.920631,-17.511993,-17.660532,-21.734428,-30.004057,-19.250235,-11.927909,-19.082922,-20.654604,-21.228477,-12.508209,-20.846924,-13.699781,-14.944555,-10.258399,-14.992752,-18.896208,-18.551607,-20.52665,-15.079739,-18.124159,-19.35665,-18.45455,-19.424221,-23.37745,-14.292597,-14.947451,-20.390549,-22.035303,-13.849009,-15.619979,-17.175095,-19.443913,-16.622444,-22.670948,-15.643405,-17.899357,-22.545507,-10.129158,-20.610096,-23.515984,-15.195674,-14.525507,-13.587248,-16.799952,-12.202177,-12.685348,-16.979076,-13.696078,-20.88433,-14.825026,-22.679659,-14.819761,-15.482191,-13.751116,-17.734148,-16.627155,-18.222279,-18.813776,-15.786171,-18.605349,-11.468718,-14.205681,-20.442038,-11.427904,-12.744791,-18.377499,-21.060982,-28.635439,-20.604,-20.720413,-17.003994,-20.144547,-14.882591,-10.953416,-13.569042,-19.990568,-13.035141,-18.62064,-17.811062,-19.28235,-17.044678,-16.7849,-21.116718,-13.407602,-20.344296,-10.528222,-17.13152,-13.718139,-15.286836,-21.373688,-15.755173,-15.765513,-14.628959,-13.804646,-19.248337,-17.589882,-16.401062,-14.035608,-17.277016,-16.409119,-19.079466,-17.129986,-15.631834,-20.496956,-9.676731,-22.46001,-15.656314,-13.481583,-16.545557,-21.363525,-16.276226,-16.153511,-12.114836,-15.985865,-15.769448,-13.007287,-17.141098,-15.414353,-15.839881,-15.163955,-16.818237,-16.173342,-14.75144,-13.177404,-16.255648,-19.405224,-12.602173,-19.631886,-15.355993,-18.93449,-20.03714,-14.231575,-10.597631,-9.050781,-14.112635,-14.847019,-10.667373,-21.317286,-10.8241,-13.348522,-14.301944,-21.529297,-19.095615,-17.068901,-19.202753,-12.587751,-22.106579,-24.735855,-17.456997,-22.7933,-18.491917,-22.563644,-15.072105,-10.329884,-12.224541,-11.121698,-18.78205,-13.061601,-17.418968,-20.139446,-14.171456,-16.959751,-12.442715,-19.72612,-12.105303,-12.885864,-19.99812,-18.895866,-13.438745,-23.938526,-14.117922,-17.243092,-25.142654,-12.680223,-10.331308,-31.25197,-14.9629,-11.602845,-18.785671,-14.788781,-16.288269,-16.635704
-18.414104,-12.105833,-20.493597,-12.720704,-18.141499,-16.326286,-16.140316,-18.112263,-17.910807,-19.191435,-18.406471,-10.317066,-15.3132,-17.42685,-17.010883,-15.4578495,-16.836918,-15.387669,-17.661995,-14.923662,-14.697633,-20.077374,-16.327065,-14.292932,-23.457537,-14.496793,-18.099068,-13.771765,-16.081549,-25.873928,-22.838531,-20.26028,-15.922832,-18.70327,-14.435036,-18.39136,-20.211098,-17.907215,-16.408094,-19.580318,-14.269854,-14.466536,-24.61052,-10.634786,-17.781336,-17.814266,-11.584929,-14.540325,-17.925713,-15.72212,-12.861469,-15.110122,-13.564381,-22.321556,-19.937683,-20.977571,-20.03203,-18.240208,-12.816763,-14.898285,-17.697647,-11.322804,-18.906376,-17.076338,-13.859713,-18.450466,-10.020769,-12.699921,-13.509121,-15.268536,-15.611742,-21.873901,-21.64996,-17.544922,-19.349657,-15.854429,-16.400091,-20.244932,-16.220034,-17.596804,-15.147387,-14.754366,-14.627539,-15.033116,-21.626318,-14.90279,-14.172044,-24.576584,-24.415237,-15.476168,-15.01778,-16.603983,-20.210546,-18.988583,-20.070868,-20.43609,-15.430773,-19.78315,-16.910616,-14.116355,-14.433968,-18.557102,-19.531597,-21.083836,-22.869776,-20.004013,-16.80806,-23.136883,-11.777887,-17.253643,-10.203366,-24.341877,-16.444233,-12.4624815,-17.896732,-19.806229,-25.3004,-17.394253,-14.302769,-17.905785,-17.331017,-20.166897,-14.148127,-15.666447,-15.123541,-15.808296,-18.744099,-18.924858,-11.8788185,-17.692337,-15.52617,-19.76737,-16.650774,-21.549944,-13.151431,-23.209745,-19.506802,-13.11923,-14.099898,-12.536221,-27.720877,-15.719838,-13.737912,-16.975708,-8.673866,-16.160402,-11.26807,-18.44027,-28.731945,-21.377792,-18.05007,-12.514172,-19.230223,-15.578088,-17.696682,-19.32678,-15.852136,-22.915482,-13.876337,-12.65921,-14.92338,-17.389904,-16.557003,-12.06471,-15.640934,-17.0475,-20.264462,-14.794975,-17.731323,-16.284353,-12.477327,-16.52702,-17.50711,-16.443005,-19.719173,-17.668556,-14.350056,-14.576534,-17.641714,-14.889932,-15.331092,-24.463308,-17.446373,-14.851623,-21.670906,-21.251482,-13.734924,-17.84683
-16.872286,-18.06895,-22.038424,-12.596161,-15.183743,-22.061893,-17.378494,-17.376541,-16.605988,-13.040293,-13.110453,-10.336141,-12.710318,-20.991898,-14.512277,-17.334278,-16.184036,-20.2568,-23.794683,-17.942715,-16.136322,-22.342949,-15.685047,-13.804322,-18.024693,-14.438504,-21.401237,-9.897144,-11.345029,-17.267641,-23.373533,-14.538928,-13.921509,-15.0417185,-16.548645,-14.468348,-19.184765,-10.833321,-13.452791,-12.712109,-12.74288,-15.0123415,-12.525102,-11.184855,-15.548377,-13.774609,-12.4642515,-17.764587,-18.133709,-20.139135,-13.517198,-13.895005,-13.793031,-27.28656,-17.271545,-24.572308,-13.087773,-16.42802,-13.587546,-19.766289,-12.902613,-14.745456,-17.727268,-20.35443,-19.077234,-17.337563,-11.665884,-17.486542,-11.41124,-13.157923,-22.419464,-16.84956,-17.664112,-13.233698,-10.548649,-14.27916,-22.321531,-15.189252,-18.72047,-11.373735,-21.575266,-11.673689,-18.942385,-18.565065,-19.784115,-18.027311,-15.439472,-13.838264,-17.809769,-19.308985,-14.899462,-11.741062,-18.956024,-16.585295,-13.720314,-17.56609,-20.966835,-13.595339,-19.10781,-18.332024,-17.929821,-17.429558,-16.733131,-16.651138,-20.768957,-16.074833,-19.264507,-21.793623,-14.135875,-18.84491,-15.326705,-17.280117,-12.6331625,-12.98818,-16.805265,-22.113207,-18.093704,-17.225203,-15.310495,-11.464897,-20.96161,-17.16957,-17.442814,-17.642525,-16.177212,-20.391088,-20.25592,-21.747156,-10.043974,-20.554968,-16.147844,-17.414959,-21.386127,-13.287258,-13.51981,-21.708061,-18.956223,-15.132166,-16.485985,-20.209232,-24.484528,-12.66762,-17.346066,-18.422394,-14.838592,-20.282354,-14.807413,-16.677485,-22.852354,-15.126802,-18.915863,-17.373234,-13.968834,-15.278442,-18.7511,-20.24876,-17.182781,-18.09566,-19.298946,-17.525663,-15.503666,-21.145737,-18.07887,-14.746796,-11.822449,-14.472628,-17.867466,-19.000496,-19.998957,-15.628644,-18.856503,-17.632465,-16.960314,-17.883892,-23.515123,-12.219058,-14.072737,-14.305111,-20.506947,-12.693896,-11.917625,-15.261946,-11.888772,-11.990356,-23.533163,-16.545319,-10.831945,-21.619726
-13.59359,-14.542898,-19.642315,-14.619453,-13.517438,-12.497604,-15.107451,-25.318626,-16.381214,-12.829405,-15.847534,-10.041448,-16.30712,-18.901073,-14.790591,-13.337416,-24.28172,-14.452202,-11.182862,-16.523737,-12.561389,-16.80833,-13.711657,-12.1861515,-11.769171,-15.330605,-24.428337,-12.407034,-15.193138,-17.14813,-17.15551,-12.934818,-16.993248,-11.176166,-10.465592,-16.02974,-13.4337435,-14.445504,-14.665073,-13.187226,-14.813575,-15.069866,-7.790098,-13.444795,-17.409605,-12.3219185,-14.050867,-13.793623,-19.104395,-12.489997,-14.03902,-17.848713,-13.450484,-16.88911,-18.048386,-17.7473,-13.942549,-21.975672,-23.180979,-19.982729,-15.237097,-22.739534,-16.017168,-18.086815,-11.943574,-14.239644,-10.454025,-21.817974,-18.846066,-15.172906,-17.322811,-15.496525,-14.144101,-18.00023,-8.997253,-14.591658,-22.67082,-18.20079,-19.005487,-11.533455,-14.585087,-13.562969,-22.925285,-17.185652,-14.404946,-15.020168,-13.104745,-12.9420395,-17.723133,-17.161938,-21.916931,-8.645512,-15.660923,-19.591408,-13.94856,-22.439774,-17.236942,-15.964053,-16.573154,-17.281435,-15.549881,-14.361172,-18.94033,-16.284454,-13.768917,-13.36967,-15.228501,-23.650806,-25.777597,-19.343742,-21.697006,-17.095894,-10.331228,-19.672462,-14.422588,-17.010454,-14.294925,-18.495502,-16.389656,-14.502815,-17.815184,-15.143939,-22.331936,-15.673672,-12.21913,-25.024172,-18.793873,-22.45971,-12.006229,-21.075768,-14.464981,-15.296741,-23.54334,-9.438068,-16.53648,-21.15512,-21.832617,-27.548607,-20.585016,-20.092173,-12.861097,-13.626614,-16.47713,-14.329072,-27.108091,-16.097675,-14.786524,-21.669067,-21.823421,-15.758921,-16.955822,-14.739502,-16.467928,-21.149263,-21.22057,-19.980658,-14.822468,-14.466268,-22.099596,-17.932392,-12.8966255,-20.752773,-17.063663,-16.034527,-11.073989,-17.949553,-12.38093,-15.126458,-18.330729,-17.770432,-26.323952,-20.854769,-11.006484,-13.280716,-17.982744,-10.429234,-14.270915,-17.404709,-22.16855,-12.383352,-16.639854,-13.909789,-15.234865,-13.117779,-13.079967,-11.815053,-7.8256245,-15.408802
-15.9945,-13.631798,-17.13322,-13.785123,-15.679575,-7.507536,-19.541965,-23.21095,-14.509654,-18.74062,-12.833162,-12.426802,-15.146431,-20.502197,-16.55717,-13.6085415,-22.324385,-14.332379,-7.782778,-16.020378,-11.074761,-12.822744,-12.802031,-14.400965,-12.069087,-15.816166,-16.600634,-15.306845,-12.922697,-14.694372,-17.07343,-13.25042,-19.129633,-15.760728,-10.268297,-19.63224,-12.129077,-19.81147,-13.955155,-17.07863,-18.827774,-18.995014,-9.522421,-13.34095,-19.771849,-11.173075,-11.301117,-17.186333,-17.829369,-10.401051,-16.331387,-21.194727,-8.360769,-18.109882,-21.316925,-15.883263,-20.818548,-17.597542,-19.496489,-16.775248,-15.412383,-19.63782,-11.042078,-18.33672,-13.558735,-18.163353,-13.831329,-23.580175,-21.362144,-19.224045,-15.209971,-17.41897,-16.07243,-13.568142,-15.097263,-13.71603,-17.001211,-17.23063,-21.52916,-15.290823,-14.2637825,-17.594517,-18.387304,-10.96018,-15.95608,-12.661113,-12.8257,-17.554308,-17.377697,-21.461407,-13.986536,-10.502142,-15.287508,-23.120129,-13.339429,-17.912697,-15.498726,-19.235765,-17.098515,-16.418402,-16.243996,-18.100964,-20.165907,-17.558353,-12.221698,-14.183764,-16.836454,-27.956417,-18.848248,-15.244781,-17.150002,-15.888988,-10.986731,-21.000385,-15.80532,-13.435505,-20.328003,-17.877016,-14.932357,-14.972243,-11.873232,-19.118578,-18.695404,-16.158615,-9.911167,-20.34879,-13.866987,-20.026455,-11.202503,-13.425778,-13.275319,-10.847603,-22.519594,-12.682646,-16.87695,-17.63839,-17.842125,-18.869267,-20.223955,-16.360037,-12.868585,-12.961803,-22.478186,-13.613628,-22.844446,-21.00647,-15.349285,-23.3346,-18.718704,-15.556656,-18.54541,-10.498572,-16.166866,-18.329916,-21.729708,-16.031652,-13.553075,-15.965379,-15.3408,-14.99545,-15.326756,-17.211151,-14.1864195,-16.07062,-17.014515,-16.373829,-18.498716,-16.807194,-16.970406,-20.803066,-25.368244,-16.015842,-11.742367,-17.61485,-15.046856,-9.856253,-10.925403,-18.562714,-15.697412,-14.720774,-20.665962,-16.80277,-19.487087,-11.989985,-13.219696,-9.372637,-10.983119,-12.652857
-15.790982,-10.330123,-14.898376,-17.223976,-14.467499,-10.400976,-20.32842,-21.445818,-11.519996,-16.790367,-14.116159,-13.023569,-17.755825,-23.763779,-21.086264,-16.16668,-20.961674,-13.706018,-11.178359,-16.795338,-16.508713,-13.80095,-20.07073,-18.254515,-20.022354,-14.372297,-14.009852,-17.82149,-12.0646715,-17.78706,-11.559577,-12.922918,-18.73113,-14.07996,-14.839619,-16.086832,-17.170143,-17.431072,-11.889647,-16.671942,-17.97958,-21.248482,-16.392536,-12.574255,-15.735147,-13.552862,-11.033152,-23.511402,-16.925798,-13.588934,-19.260479,-22.411335,-11.410389,-14.07155,-15.383534,-14.364594,-19.279203,-13.56831,-21.63266,-19.386684,-22.110416,-19.20569,-14.65831,-20.396404,-17.398464,-14.180914,-15.335991,-21.086697,-17.355232,-15.008446,-14.35869,-12.121952,-21.722788,-13.923849,-15.268276,-15.704901,-11.8209095,-14.442127,-16.106243,-17.687092,-20.445969,-23.306408,-14.973619,-13.03661,-14.097622,-19.058674,-22.626062,-17.1806,-13.799277,-17.30308,-9.988918,-15.674318,-12.786698,-26.419138,-11.870761,-15.332984,-12.715931,-18.771622,-18.208988,-11.408309,-18.605564,-17.026436,-19.472126,-18.152773,-15.899441,-13.695318,-18.340637,-16.239552,-19.505753,-10.208226,-17.556786,-15.810917,-15.679424,-18.399311,-12.043881,-14.92153,-21.033775,-17.11667,-12.5468025,-10.57305,-14.886576,-17.726875,-15.977668,-16.680866,-12.402517,-20.287676,-14.276929,-20.007324,-16.4388,-11.912376,-15.148558,-12.926476,-11.996144,-16.96001,-20.400759,-15.02491,-14.482357,-15.910285,-19.061497,-15.25434,-22.972591,-14.224206,-15.192617,-12.455996,-15.928021,-21.172962,-20.427704,-21.537148,-19.76776,-16.456017,-17.324165,-10.983391,-10.020285,-11.9866,-21.905018,-18.171505,-17.766834,-15.302176,-16.486944,-12.098511,-17.6674,-14.308225,-13.052189,-18.041813,-14.894514,-12.823524,-16.404106,-17.079763,-20.844112,-16.66274,-18.60959,-14.813243,-20.26577,-27.001127,-14.7612,-14.325909,-12.028179,-11.204397,-10.990968,-13.803854,-19.709356,-17.600338,-18.026306,-14.7268095,-15.825434,-11.736008,-13.777251,-11.291028
-17.37548,-16.112888,-23.513153,-18.35206,-16.60622,-14.473505,-17.227219,-14.354892,-16.326946,-13.101364,-20.42549,-13.3014145,-17.417824,-16.949465,-16.1213,-14.050631,-27.744066,-13.905863,-11.678582,-14.146833,-21.624046,-18.85395,-15.505915,-22.224632,-22.873245,-19.842617,-11.198644,-13.7589245,-15.615682,-22.796276,-11.731857,-18.744968,-18.08751,-15.698075,-12.34282,-16.240923,-19.906784,-11.520372,-17.853596,-17.948906,-12.542,-22.024372,-17.523298,-13.01523,-18.560572,-20.770817,-19.61337,-17.826622,-17.728188,-14.977425,-15.018319,-16.405231,-15.646004,-15.953449,-13.1060295,-18.198198,-21.650696,-13.059868,-26.056118,-17.394905,-18.60823,-14.575635,-15.001927,-19.417128,-14.615479,-12.2986965,-17.821308,-21.444489,-19.80666,-17.115765,-14.231777,-12.280655,-17.694822,-19.587067,-16.73912,-13.687944,-10.976145,-10.353326,-16.812778,-21.185507,-13.295945,-21.288433,-15.401721,-20.055984,-17.233309,-14.848753,-14.540263,-17.068226,-18.505596,-11.328569,-14.242758,-14.468391,-15.092079,-16.155952,-10.524027,-11.594372,-13.648857,-16.352493,-19.62862,-11.8587675,-16.205292,-17.732685,-19.668173,-12.723479,-19.553627,-17.202984,-12.247166,-12.922779,-22.324898,-11.332857,-11.421214,-18.21406,-21.890862,-18.089039,-13.100912,-15.36344,-13.968805,-18.330389,-10.783659,-16.427292,-16.650784,-12.787719,-13.229031,-25.11212,-24.542753,-22.615692,-16.846909,-22.33868,-17.08511,-15.912901,-11.610709,-17.936375,-11.944318,-20.58299,-15.916377,-14.393016,-16.911692,-19.56393,-14.688629,-20.00769,-27.320866,-20.155247,-11.219262,-16.189198,-20.459408,-16.569546,-18.44134,-15.416437,-25.08339,-16.974228,-16.017807,-19.082476,-12.032141,-15.622286,-25.344305,-14.515201,-20.262081,-18.210863,-14.967784,-13.622857,-21.054123,-15.148954,-17.234442,-16.546247,-15.331569,-16.405178,-16.176674,-13.341568,-14.799552,-17.020618,-17.38266,-14.657606,-19.394753,-26.3396,-15.2664795,-15.007738,-20.801659,-14.096252,-11.668608,-15.515013,-17.9197,-16.429096,-16.500195,-13.462809,-10.585157,-7.8823795,-10.2322855,-15.3911295
-14.038781,-15.850361,-17.407703,-15.814283,-19.76518,-17.911316,-18.74813,-11.617186,-19.961388,-14.305345,-22.703802,-18.451189,-17.393679,-12.105915,-13.882616,-12.871656,-18.209494,-12.3847685,-6.5688076,-16.73685,-17.657887,-15.768587,-14.061717,-21.299623,-20.241692,-15.701866,-15.840745,-13.5356,-14.685787,-22.237362,-14.987021,-12.498997,-13.089352,-18.728172,-13.302269,-14.227837,-12.803393,-16.58516,-20.609924,-15.659031,-11.65868,-21.101555,-16.143785,-13.493257,-16.333508,-14.145192,-13.587515,-13.658394,-15.76672,-10.487188,-10.145787,-12.236047,-10.392476,-16.058746,-12.792354,-12.251357,-15.309832,-9.110039,-16.419159,-20.321012,-14.866811,-10.320354,-17.182083,-14.962911,-9.917061,-10.927746,-20.482187,-17.960142,-17.588924,-11.944238,-12.00346,-13.767057,-23.311111,-18.5866,-15.877757,-12.19514,-11.932253,-13.849714,-21.08071,-18.45491,-7.380501,-12.464928,-19.959772,-17.907736,-12.162954,-13.147497,-13.048491,-15.006904,-15.368314,-10.967889,-18.408783,-16.699463,-15.221863,-14.01635,-7.2404194,-13.282352,-16.500965,-13.207939,-17.98441,-14.79508,-16.594711,-19.50422,-10.406036,-7.506363,-15.194893,-16.923721,-9.19706,-10.122398,-16.829037,-17.498562,-13.118994,-14.341689,-19.756786,-15.227975,-11.653898,-12.802841,-12.163282,-13.240387,-15.019556,-19.521828,-18.830706,-17.730076,-11.763254,-15.385149,-19.174892,-14.856136,-15.4925785,-31.048409,-8.801077,-10.150578,-7.948208,-12.11216,-17.9391,-16.6606,-13.364067,-16.556797,-13.438311,-17.641613,-15.378922,-19.915937,-17.078201,-18.342579,-13.398995,-15.48863,-19.493021,-17.965576,-14.239529,-10.048562,-17.81868,-13.644605,-18.8697,-15.088783,-9.1884,-14.284558,-20.864418,-13.4129925,-20.296677,-14.64634,-17.944342,-11.047946,-14.398001,-15.885768,-20.978764,-15.024744,-18.40821,-23.437344,-9.300673,-14.792721,-14.71895,-15.207444,-11.230328,-20.225677,-13.061456,-22.39264,-15.044967,-17.54284,-19.919136,-15.899924,-6.754551,-16.413017,-18.310066,-15.099683,-16.528904,-11.848487,-10.159545,-4.848095,-9.451254,-19.283447
-12.64174,-13.620233,-19.534733,-16.268648,-18.494299,-23.192282,-17.752268,-12.852279,-18.076258,-17.400036,-20.643627,-18.33307,-17.182623,-19.904488,-13.929684,-16.077602,-18.46161,-16.796741,-4.8727455,-17.967945,-25.20156,-12.486602,-12.768058,-14.763226,-15.625983,-19.240545,-24.447577,-21.86243,-15.546828,-18.495466,-12.489158,-10.766278,-12.695561,-13.615708,-20.330746,-14.515884,-14.2154455,-18.428507,-22.934738,-13.605971,-16.9636,-15.080863,-9.986456,-20.49225,-19.76302,-13.768883,-12.259904,-16.63245,-17.613892,-7.7053127,-12.356064,-14.867355,-11.894466,-17.427254,-13.821673,-13.2995615,-15.921034,-12.65664,-17.307842,-17.278244,-17.95916,-11.836394,-14.233654,-14.322329,-15.887546,-8.199863,-19.477116,-12.552403,-13.542955,-14.201086,-22.55189,-17.011255,-17.435556,-12.874365,-14.097943,-16.469084,-14.446115,-16.031216,-18.836168,-13.279791,-11.287767,-11.76445,-22.18898,-15.4481125,-11.900411,-17.800827,-11.021542,-14.595486,-8.44606,-9.512047,-13.732756,-9.55217,-13.508166,-16.482368,-15.190752,-18.56757,-12.554272,-14.869429,-21.77018,-14.91242,-18.269474,-15.936633,-12.855503,-9.76528,-19.295265,-16.063929,-14.222565,-14.269675,-15.949346,-21.288229,-13.053397,-11.872893,-17.461153,-20.003643,-21.120075,-15.210172,-17.128647,-15.171376,-22.591751,-11.220432,-16.14347,-15.601772,-12.387396,-13.3704195,-17.45679,-17.221909,-19.869566,-25.934942,-13.462156,-9.884053,-9.718441,-13.570524,-13.502281,-11.217613,-15.883117,-22.846306,-14.764969,-12.7373495,-10.44263,-18.481453,-17.521297,-11.06022,-22.118984,-17.93606,-14.116969,-21.962082,-16.88495,-13.041965,-11.240836,-18.310265,-11.055436,-15.290075,-8.497,-13.895301,-13.773109,-23.715378,-23.652937,-14.053568,-13.674842,-16.890202,-17.206541,-11.8849945,-15.401249,-11.694656,-14.650773,-22.999588,-9.075954,-14.19388,-11.558327,-18.194218,-8.551163,-16.147945,-13.010513,-22.941381,-11.418773,-15.948601,-29.17964,-12.163724,-11.008824,-17.584576,-14.051038,-13.324301,-13.891002,-7.9804726,-4.1554184,-10.965873,-8.155893,-7.0142
