-23.97091,-30.598549,-16.752775,-29.816078,-21.044434,-17.976067,-23.994644,-23.746231,-26.961414,-23.139917,-21.046427,-28.713037,-26.149963,-28.689934,-23.377945,-26.24613,0.0,-0.4662838,-0.40239716,-0.5204563,-0.3041134,-0.49521065,-0.38300705,-0.56869316,-0.50358963,-0.56272507,-0.5832615,-0.4136448,-33.27782,-24.899086,-22.229595,-18.414845,-29.61403,-26.71928,-24.451838,-22.670925,-20.486322,-19.290035,-23.629763,-20.187204,-21.103329,-29.233183,-25.913645,-27.444843,-19.784134,-20.462748,-24.87399,-25.451965,-19.91558,-29.811008,-32.321316,-26.39425,-23.293404,-33.216316,-19.71072,-22.362143,-24.458996,-27.096212,-28.753101,-25.968689,-25.989185,-26.549196,-24.542564,-26.40144,-27.128305,-30.797548,-33.207504,-25.086594,-21.991682,-29.056547,-24.244587
-24.384539,-33.689102,-17.918785,-27.446274,-25.33966,-17.55744,-31.093363,-21.577698,-27.275248,-22.123466,-28.77267,-20.20807,-27.782898,-23.99123,-22.327099,-27.169933,-9.75857,-31.276258,-31.36977,-28.18812,-36.14476,-32.084732,-37.108738,-32.15412,-34.29037,-36.00248,-30.978342,-7.736206,-22.949266,-30.881851,-25.935709,-28.481764,-23.51086,-27.897455,-28.79111,-27.270155,-18.844349,-16.417248,-22.869848,-18.66762,-24.613361,-25.082787,-21.881886,-24.379784,-26.2279,-19.04684,-25.669243,-25.829357,-22.154205,-25.313156,-26.204233,-23.533777,-24.07968,-24.868256,-24.593987,-28.539146,-23.846682,-31.009645,-32.00712,-35.293694,-22.663942,-21.870956,-28.252493,-21.954613,-30.000774,-28.651018,-27.465336,-27.14896,-22.99992,-23.046412,-25.970284
-28.121368,-31.070568,-25.083391,-21.908222,-28.161219,-25.94437,-29.863094,-20.495216,-34.03892,-21.682787,-31.984375,-20.417633,-30.69005,-21.884653,-23.874666,-28.278227,-15.25671,-34.82603,-38.595,-28.989119,-32.081818,-36.48098,-33.471416,-35.7071,-38.105568,-36.40784,-28.07526,-13.571714,-24.132204,-31.082571,-28.835922,-25.43662,-21.665272,-22.889439,-26.449219,-22.090202,-23.869753,-21.567593,-26.319906,-23.139862,-25.611763,-26.74807,-17.921036,-25.980742,-21.57586,-25.112646,-30.712345,-19.886868,-20.63678,-23.51176,-27.870823,-20.646143,-26.780176,-27.95769,-25.759104,-26.215803,-24.361797,-32.606567,-30.524458,-31.35626,-27.421562,-24.58599,-26.40293,-26.42738,-26.239075,-26.884626,-23.942335,-20.959827,-31.364769,-26.80858,-26.752413
-27.76197,-23.847893,-24.345554,-20.895931,-23.905727,-25.738493,-34.952766,-23.144896,-29.71358,-29.32851,-28.149971,-25.302322,-33.0251,-25.141968,-22.874126,-26.933844,-16.145525,-38.248386,-33.10755,-33.819565,-33.95621,-32.719463,-31.844852,-33.58378,-35.08742,-31.795412,-24.20456,-14.931305,-26.028313,-30.032114,-22.492214,-28.335007,-22.484476,-24.199385,-25.514517,-22.459267,-33.13842,-23.472813,-25.217674,-23.322548,-32.73741,-28.687473,-20.424822,-23.245747,-23.318417,-28.310795,-30.184103,-23.363138,-22.282625,-30.600084,-29.85964,-24.04612,-23.474594,-24.885618,-23.692554,-24.521662,-20.926506,-29.978493,-23.637964,-23.652191,-28.572643,-24.740631,-21.907566,-30.052896,-21.65531,-22.987944,-26.127398,-17.790003,-26.059185,-27.85902,-32.75377
-26.586937,-24.433302,-22.599768,-23.103485,-21.388206,-24.74432,-30.556713,-27.219353,-29.415037,-25.43821,-22.253063,-26.961517,-30.077314,-26.632893,-25.71627,-27.607182,-17.819458,-39.710106,-26.018517,-33.55357,-31.474499,-29.317225,-33.84117,-37.05694,-37.196777,-32.106293,-27.541016,-17.545341,-27.889763,-25.440094,-25.66322,-22.34808,-21.232903,-30.208508,-21.961617,-20.169456,-27.149078,-20.592,-24.11799,-20.916748,-27.083643,-29.46715,-23.172821,-24.932907,-32.24772,-29.944885,-27.288685,-36.08226,-26.71108,-30.17389,-29.333324,-29.99478,-22.971048,-21.686207,-24.23856,-19.57133,-26.593645,-26.435362,-22.30251,-23.401375,-26.104374,-22.794125,-25.109432,-26.101227,-22.729733,-28.351637,-31.13483,-24.252209,-20.642351,-31.783682,-29.64511
-27.37684,-19.34313,-20.840996,-23.081326,-18.909542,-21.845303,-24.91626,-30.454021,-24.373081,-24.048967,-20.436834,-30.434916,-29.280348,-21.585241,-30.38766,-28.122807,-18.61847,-39.175392,-23.481281,-29.22358,-30.801636,-28.962635,-34.59088,-35.18788,-38.384476,-32.605476,-33.415516,-18.774158,-34.047493,-23.616564,-25.300575,-22.003628,-22.21299,-24.990232,-21.073679,-17.602493,-24.140522,-23.882654,-24.222996,-22.285378,-22.85234,-25.591179,-25.922909,-22.538166,-27.375145,-33.61107,-27.65976,-29.208755,-21.525002,-27.517406,-28.266256,-29.026552,-22.014093,-25.69182,-25.217697,-23.374153,-32.230907,-29.673838,-22.63741,-22.861927,-29.53947,-25.72317,-26.08123,-26.339846,-27.026495,-29.854103,-26.555616,-22.626657,-22.533628,-29.288858,-23.452198
-30.81411,-20.958443,-24.315834,-26.865625,-17.315361,-23.56603,-19.294666,-28.129364,-28.187782,-29.858225,-21.776655,-26.221004,-29.294521,-23.564459,-36.97581,-32.31094,-20.721874,-31.838581,-27.712648,-30.77127,-30.946901,-30.072662,-39.071716,-28.556524,-37.84219,-33.569633,-37.851982,-17.51485,-36.136917,-20.190842,-25.434406,-29.884642,-25.965797,-24.88555,-23.350527,-22.636364,-22.568697,-24.879942,-21.902012,-31.668945,-30.690577,-22.356884,-20.888077,-20.266106,-26.325392,-27.477139,-20.72493,-20.785837,-18.618767,-25.137623,-25.216385,-24.578297,-22.930027,-26.843872,-28.890455,-24.274979,-31.797152,-23.710545,-26.23352,-18.293518,-24.47807,-26.425938,-32.54316,-29.209185,-27.377117,-25.7627,-26.33371,-22.061008,-28.596611,-27.701584,-24.173721
-39.667442,-25.5414,-22.312416,-28.284231,-21.911358,-23.38863,-21.72042,-30.17964,-22.395939,-36.69374,-22.576923,-28.702679,-25.11332,-26.028534,-38.936493,-33.03817,-22.801914,-34.312546,-31.114376,-35.857803,-26.095404,-36.009644,-37.24036,-29.896694,-39.81732,-39.080524,-35.70366,-19.807919,-31.22593,-23.76498,-36.33291,-29.153687,-26.178274,-29.042154,-23.564283,-33.355526,-25.83159,-25.739525,-25.05495,-33.6579,-28.468098,-20.162685,-22.145176,-22.616358,-25.101597,-26.149527,-23.110947,-22.636292,-20.631207,-23.958834,-25.001759,-21.569668,-22.686275,-27.558867,-32.593227,-20.862709,-24.264383,-18.930868,-23.335342,-24.434477,-23.104322,-24.813404,-27.208218,-26.956562,-22.434752,-22.84512,-27.234072,-24.408703,-26.423275,-31.514013,-29.9154
-38.27359,-22.135181,-21.936583,-26.404371,-25.073658,-22.750172,-23.580204,-30.578987,-20.032768,-23.81305,-22.24165,-28.184566,-25.52824,-23.652515,-35.370266,-31.769077,-21.784668,-28.699707,-31.427242,-31.243013,-29.092379,-35.26475,-29.32386,-31.925816,-37.486134,-31.327896,-29.947754,-20.841984,-23.670818,-31.033604,-29.310507,-25.702206,-34.507523,-21.0382,-27.314558,-29.615707,-30.440224,-22.648327,-26.217842,-28.10198,-24.705002,-23.657557,-23.126163,-25.350153,-24.24685,-24.685589,-23.251936,-28.189981,-23.048609,-23.002209,-22.28944,-20.762444,-23.043713,-31.369822,-30.453573,-23.262358,-17.537636,-22.257498,-22.42797,-27.366175,-23.804821,-24.219814,-26.376701,-29.125664,-25.688015,-22.53748,-26.887697,-25.495213,-25.126556,-29.328487,-25.113953
-31.886751,-24.655563,-25.137932,-22.69281,-24.310314,-25.649107,-26.498482,-31.403456,-21.948458,-29.242304,-26.87279,-24.024462,-27.70731,-22.95559,-36.457188,-30.998842,-24.661613,-29.756128,-37.281258,-31.064812,-31.20518,-33.486477,-27.75371,-27.935276,-34.27372,-30.11158,-28.799463,-20.672853,-23.099161,-29.014523,-31.394928,-24.132006,-29.018297,-21.904274,-25.850025,-27.372032,-29.759499,-21.83445,-26.390396,-19.155533,-28.769487,-22.03857,-25.708769,-28.105625,-31.057148,-25.44941,-23.459232,-25.515295,-28.687782,-28.300497,-20.26905,-32.740078,-30.162357,-31.615978,-27.07232,-36.467373,-19.878529,-29.980074,-26.492617,-25.584381,-23.353718,-22.110775,-26.645159,-27.81541,-27.724075,-25.52067,-21.504784,-29.606949,-19.0343,-26.112366,-23.497091
