-2.7450333,-2.7505589,-1.8333511,-2.11545,-2.4289188,-2.5812244,-0.9239464,-3.0837078,-0.06304741,-2.3745098,-1.6172504,-2.0320072,-3.3855896,-3.253788,-2.9685726,-0.95043945,-1.9273987,-2.0985394,-0.9858742,-0.67131805,-3.6434822,-0.9577446,-3.8595314,-3.2426682,-1.8481998,-1.8024273,-1.160841,-3.3482113,-0.20303535,1.9073486e-06,-3.2676525,-2.1102238,-3.9127407,-4.386671,-2.1344223,-2.6967602,-3.5333805,-1.905735,-2.515911,-2.8099499,-2.60507,-2.2385273,-2.4432316,-2.0398178,-2.0655518,-2.7395115,-1.4266834,-1.9635487,-1.0969219,-3.0929337,-0.8452091,-2.4888573,-3.1037922,-2.3988934,-2.023302,-2.6776276,-1.4719334,-0.891428,-4.479254,-1.3330173,-3.6400642,-2.571848,-1.9331017,-3.3467007,-1.7512798,-1.6818485,-3.7493591
-8.596674,-11.18898,-10.522563,-12.423933,-13.782077,-14.029499,-15.609478,-15.423467,-15.866081,-12.856297,-18.541346,-12.027203,-18.36635,-11.997429,-21.598623,-5.959656,-12.734173,-14.202406,-16.103645,-10.055476,-21.04887,-15.135906,-11.647863,-17.152592,-16.253885,-10.126731,-8.297526,-14.097677,-18.821941,-11.334513,-13.041691,-13.564939,-12.282072,-15.782551,-16.2789,-11.952402,-17.410273,-11.336681,-20.878803,-9.330137,-15.310812,-17.619162,-15.8101635,-8.969307,-12.943635,-17.374226,-14.606081,-12.337415,-10.076261,-14.616257,-17.615017,-23.096882,-20.616528,-17.139519,-13.771826,-12.313071,-18.634018,-20.325819,-7.042062,-13.146512,-12.343227,-19.016174,-17.212812,-16.986118,-16.303144,-23.13052,-8.564597
-15.494843,-14.298844,-14.589361,-14.642712,-16.605408,-12.210333,-13.706803,-11.728983,-17.055107,-11.329987,-22.316797,-18.392508,-16.55378,-16.630302,-25.591814,-14.439732,-13.646795,-15.843807,-12.665254,-11.031799,-20.825447,-19.882599,-17.268696,-21.07468,-13.688928,-20.623875,-12.6129265,-15.856049,-17.801292,-11.792905,-12.12089,-13.862557,-11.497794,-13.541137,-15.306324,-9.87965,-18.97801,-13.089651,-14.663778,-14.708175,-16.616323,-13.457069,-13.939685,-7.8352566,-15.78426,-14.965578,-12.213817,-15.81316,-12.253284,-21.890278,-13.80141,-21.69534,-15.088674,-13.802725,-14.3477335,-13.704586,-15.75041,-29.822916,-12.901208,-11.75857,-7.5430555,-13.041924,-14.431872,-13.981895,-17.61124,-20.852226,-8.453484
-18.872427,-19.680557,-16.577297,-18.474552,-19.0561,-16.827835,-12.684468,-12.266512,-13.1642885,-12.601565,-18.619106,-13.9166355,-12.253619,-15.560585,-18.825722,-15.771843,-16.502745,-16.92566,-9.4758835,-13.461668,-14.462099,-20.48953,-15.218345,-13.976072,-11.08004,-27.235044,-18.335901,-14.815651,-9.143738,-12.539994,-17.28861,-14.551266,-13.586775,-19.414223,-11.125889,-13.027792,-21.250637,-9.252143,-14.952738,-16.668245,-17.261086,-14.318662,-9.061904,-12.098214,-21.771303,-16.982475,-13.699026,-12.919023,-21.703358,-21.888546,-14.101127,-16.355757,-16.323229,-15.465254,-11.710407,-13.610422,-13.038275,-26.813816,-12.872337,-17.022875,-7.787462,-13.473545,-7.9925995,-16.082369,-9.957605,-14.672813,-12.206985
-19.780487,-17.163235,-17.718237,-14.268469,-15.288664,-20.891733,-19.120615,-18.781029,-12.4612665,-13.523504,-20.022503,-11.176078,-11.388709,-15.638086,-12.24847,-23.09964,-13.766069,-21.944252,-15.625301,-18.745575,-9.71661,-17.495853,-11.727487,-12.04603,-11.16362,-15.943571,-18.123127,-12.199381,-7.1016827,-17.715994,-19.457376,-14.085262,-18.249924,-22.107147,-13.364866,-24.358301,-16.130407,-13.074255,-13.026549,-16.60797,-16.388924,-13.322955,-9.5485325,-16.964277,-17.636604,-17.185684,-13.936708,-14.874211,-19.160568,-13.422796,-15.958539,-15.927206,-16.756151,-12.553645,-13.527141,-18.884611,-13.61591,-19.403154,-10.733942,-14.535617,-13.827427,-17.791216,-11.763981,-16.337353,-12.886562,-14.931447,-21.369658
-14.889002,-14.7534895,-14.453552,-13.909426,-13.1134205,-15.919374,-18.547571,-14.82502,-14.694704,-15.308176,-17.601112,-11.692129,-11.715035,-20.313555,-11.905054,-15.128709,-16.610151,-20.819368,-16.396093,-15.5831585,-8.045933,-14.9180765,-18.949993,-17.008204,-18.45802,-11.168747,-21.17998,-13.238205,-13.830107,-18.32186,-15.661581,-16.495413,-14.434734,-17.75512,-11.36223,-26.838476,-11.371266,-12.006145,-11.317779,-13.418164,-19.390347,-16.829945,-14.0255375,-22.283266,-14.551998,-19.22005,-15.326447,-14.208418,-20.24492,-14.1452055,-13.93236,-13.994713,-9.747747,-10.34,-14.667296,-11.704251,-15.107586,-17.037888,-16.444235,-14.527779,-14.104969,-13.430486,-14.737391,-11.115365,-19.887484,-17.777971,-19.960419
-15.702732,-19.504837,-14.424687,-11.007162,-19.379625,-11.522415,-17.601086,-17.90524,-17.51405,-13.829756,-19.871445,-7.4214945,-18.872398,-18.180841,-10.480247,-13.008285,-14.385179,-13.723226,-12.290376,-16.905556,-10.549797,-14.924747,-10.929897,-15.354946,-17.886765,-15.596537,-16.823698,-13.217976,-13.685383,-13.47536,-15.684334,-20.406628,-15.835157,-13.948044,-7.19602,-21.776155,-13.264964,-15.653119,-17.35878,-13.311094,-11.767113,-14.824728,-11.452463,-19.841688,-13.425946,-18.802633,-16.326025,-13.947756,-18.997509,-14.953932,-13.758435,-15.178934,-7.709424,-11.793438,-13.623578,-14.461128,-18.110268,-15.970049,-17.038614,-15.9648485,-16.44238,-11.011581,-14.392227,-10.322655,-11.464572,-12.09012,-14.778096
-20.888111,-14.799456,-14.775313,-15.261679,-17.184706,-12.659024,-22.6888,-18.746586,-20.133802,-19.267916,-13.54333,-10.183984,-20.640806,-14.70167,-15.5522585,-14.827782,-14.910952,-14.756552,-13.969576,-14.914688,-16.543432,-16.668388,-8.01336,-12.829766,-16.417023,-12.973178,-11.811653,-19.310135,-18.674034,-10.997612,-20.021442,-22.79384,-11.622029,-13.943131,-11.10022,-14.66296,-21.238947,-14.600435,-20.638668,-17.339596,-11.041433,-14.874291,-12.168376,-20.029064,-15.852171,-14.324776,-24.058386,-14.785126,-23.40139,-17.806866,-21.667252,-16.614502,-14.475458,-11.586375,-8.847447,-15.464105,-13.508143,-13.700771,-16.927275,-16.184715,-19.785053,-11.653074,-15.322039,-13.740678,-10.317536,-10.0969925,-16.233707
-18.764458,-9.108021,-9.460079,-13.0643,-18.31432,-16.97049,-13.966891,-13.923488,-12.2124815,-15.840147,-18.87489,-12.218117,-17.235954,-16.658443,-13.451453,-14.548489,-18.793768,-11.044291,-19.531723,-14.462073,-24.123775,-21.336184,-11.281872,-11.652185,-12.087422,-13.444472,-15.832645,-9.829088,-20.48544,-15.22455,-16.842522,-13.940566,-11.506209,-14.291223,-12.562549,-11.445146,-11.842955,-12.487131,-10.46678,-15.0476265,-19.74027,-17.349863,-18.846964,-15.668303,-17.225418,-16.443495,-17.026186,-9.815522,-14.667989,-15.470768,-21.931087,-13.782487,-15.147768,-14.070271,-9.740856,-14.689676,-16.036032,-15.466036,-15.656622,-17.735611,-25.264122,-11.464012,-15.793688,-12.487543,-14.152512,-13.297259,-14.786398
-13.065279,-16.767124,-13.675283,-13.857025,-21.021103,-10.599514,-14.875276,-17.114208,-9.879793,-17.311201,-19.287537,-12.426398,-10.662141,-22.90205,-12.241785,-13.462244,-12.384331,-15.040003,-19.02339,-14.90722,-23.130493,-18.452095,-16.017736,-9.2254715,-15.612008,-11.966569,-13.785299,-10.026698,-21.777472,-13.534791,-20.186386,-10.734108,-14.415611,-12.665127,-15.739008,-17.815842,-15.171027,-9.119098,-10.835493,-17.696785,-16.548141,-15.272756,-14.776255,-13.670239,-14.667838,-14.264813,-13.333563,-10.207114,-12.315096,-16.51147,-21.354439,-16.885788,-17.05128,-15.786634,-15.653223,-16.022465,-16.04319,-14.705954,-22.431122,-16.1362,-21.939796,-16.157093,-19.046177,-19.548193,-16.529781,-16.363218,-12.777707
-11.518471,-18.03034,-24.393877,-15.3319,-20.773718,-10.753542,-13.036343,-18.088196,-14.622475,-15.664593,-10.295135,-16.691948,-12.397402,-13.401101,-14.675165,-14.478733,-14.828339,-14.73552,-14.728447,-16.227814,-19.024176,-13.221045,-20.21763,-11.408581,-17.897074,-14.513287,-10.382969,-16.627598,-13.895762,-12.410515,-19.934603,-11.999465,-19.13422,-13.245852,-14.461767,-15.501184,-9.868889,-13.08808,-15.603006,-17.74588,-12.38275,-12.624343,-10.957766,-15.274597,-17.456553,-13.1852045,-16.737497,-15.735991,-11.775847,-20.665302,-15.263082,-17.334026,-15.562536,-12.569038,-16.299274,-18.843012,-19.74592,-17.721434,-20.52194,-13.808033,-14.366743,-12.313881,-13.055372,-19.126587,-12.292991,-17.396894,-10.883084
-16.470058,-13.908798,-21.962921,-12.208486,-16.226921,-15.708366,-13.178097,-14.95738,-20.077936,-23.747185,-12.706191,-15.5848675,-22.254385,-15.146375,-11.300741,-13.286165,-15.806856,-12.036184,-17.675179,-11.799593,-18.72201,-18.372566,-18.914831,-15.429523,-17.31234,-16.044525,-13.304762,-16.933226,-13.753022,-13.785556,-16.08038,-13.249577,-22.692795,-21.75126,-12.444738,-16.709398,-10.011312,-17.14242,-10.584496,-17.166367,-14.084204,-12.675698,-14.725994,-13.684263,-13.7901535,-12.351053,-24.697315,-12.444608,-20.519955,-17.17846,-10.870943,-11.95645,-10.933275,-12.162344,-15.634989,-15.593105,-15.8155155,-17.017809,-17.326237,-14.345657,-15.533867,-10.412216,-9.666386,-15.738335,-16.966377,-20.545109,-13.563409
-16.803623,-13.63371,-14.52407,-12.925381,-18.899,-11.188654,-16.534374,-16.694246,-18.936085,-16.644096,-15.761295,-12.450655,-16.259453,-19.381023,-16.949383,-16.113163,-22.978655,-12.909233,-17.023075,-15.198752,-16.590784,-19.833166,-18.796806,-13.800592,-17.030087,-10.314316,-15.405239,-17.40575,-9.5723295,-12.139092,-10.098201,-15.513576,-18.122078,-17.176977,-8.9803505,-18.545292,-18.79513,-14.707304,-9.543529,-12.53314,-13.250997,-14.43131,-14.70226,-15.523574,-14.682112,-12.151751,-25.39552,-10.833888,-13.10963,-12.587733,-15.07171,-9.696962,-16.288807,-11.780229,-11.702774,-12.176542,-13.847862,-16.508583,-11.310096,-14.324305,-16.78135,-17.515707,-15.2631645,-13.509559,-18.539436,-19.768127,-17.691206
-15.546825,-19.557377,-16.349266,-13.0734415,-22.004782,-11.844227,-12.4895115,-15.897718,-15.213218,-15.930431,-18.522806,-15.66334,-11.836376,-17.34061,-15.357863,-16.551212,-22.677944,-18.882114,-15.798789,-15.013548,-23.45947,-19.16923,-15.602238,-16.802536,-10.429304,-15.805135,-16.26163,-12.330551,-15.320766,-16.818804,-12.958137,-17.342134,-15.690166,-9.691641,-10.632243,-17.536247,-11.501568,-18.711409,-20.98603,-13.183886,-12.805915,-12.464705,-13.293619,-21.062733,-11.023354,-14.842169,-21.57159,-11.601568,-14.187917,-12.592301,-11.459362,-15.680313,-15.8757305,-16.368597,-15.154871,-15.7668915,-12.034364,-9.702788,-13.960325,-10.776739,-16.260622,-13.1209345,-15.954906,-15.100254,-16.89187,-16.35035,-11.375393
-15.039008,-17.68462,-16.004414,-14.456074,-16.0087,-13.480915,-12.802556,-21.901373,-13.324624,-13.514305,-18.57276,-12.411341,-13.801731,-17.593237,-13.753642,-12.12241,-14.8845,-11.839401,-21.727125,-16.95097,-22.58993,-10.892136,-14.631344,-13.511909,-9.492832,-13.167101,-12.969291,-13.990634,-19.165377,-20.00495,-21.181114,-15.348122,-14.526371,-12.325826,-18.217077,-15.38961,-12.261512,-19.824888,-13.337946,-13.402009,-17.902027,-14.747135,-12.447261,-11.936689,-14.150978,-18.947445,-15.320559,-13.727357,-21.299183,-9.790559,-12.202871,-13.170824,-15.472817,-14.531114,-21.394691,-18.76656,-12.125077,-8.22911,-20.101301,-14.979692,-13.307838,-12.784207,-15.760017,-8.956878,-15.259709,-11.954092,-9.302054
-17.83155,-18.362883,-15.68938,-14.905907,-16.868645,-15.944211,-17.611952,-14.315553,-16.358524,-15.921036,-18.081537,-16.998407,-14.51677,-15.914657,-13.612196,-10.817895,-11.020638,-9.721912,-16.793465,-20.232899,-20.97382,-7.4458,-14.762845,-14.536039,-13.387483,-11.432444,-11.94892,-22.663078,-16.659054,-14.354922,-16.82072,-17.085701,-15.872897,-12.314963,-13.715983,-13.790297,-12.652676,-16.684961,-11.30115,-8.174801,-19.250923,-14.866901,-14.722727,-11.696016,-15.546287,-13.136547,-14.532069,-21.628382,-12.443798,-17.076887,-17.36422,-15.904758,-16.136059,-13.645916,-17.219097,-19.267653,-13.508554,-12.676298,-25.716446,-15.3189945,-13.883454,-14.6875305,-13.841622,-12.203362,-15.634165,-15.0599575,-12.490762
-22.967796,-27.00195,-13.287766,-15.762104,-26.66861,-14.1410885,-13.296506,-10.901608,-18.388577,-23.483576,-14.844758,-22.344156,-11.974737,-16.924274,-15.320316,-14.515394,-13.783987,-13.954305,-16.624474,-25.045555,-21.436117,-13.268418,-19.609695,-15.019833,-22.14008,-12.815943,-18.393143,-21.92454,-14.161415,-13.230786,-15.941982,-20.175907,-14.30308,-11.521665,-14.640189,-14.90752,-11.669147,-13.834323,-18.275618,-10.298962,-16.357267,-7.794339,-16.406424,-17.312767,-18.499603,-14.674448,-10.603645,-25.956251,-10.394335,-14.378275,-18.002384,-10.166146,-20.207708,-10.122635,-9.663528,-20.612421,-12.742822,-20.424187,-18.568226,-17.558832,-15.217865,-12.348819,-20.47568,-17.133003,-12.81046,-12.593681,-12.639619
-27.32051,-16.432384,-10.875734,-12.238836,-17.30408,-18.188675,-14.99596,-16.346542,-14.419746,-13.079954,-15.924944,-13.745547,-8.18778,-19.23732,-17.60219,-17.122974,-13.326362,-12.399887,-19.918537,-18.040169,-22.759045,-10.347431,-16.515812,-17.13185,-25.650219,-18.709465,-17.238668,-14.835789,-16.58377,-14.536412,-16.827072,-24.488937,-10.308823,-15.605744,-10.77543,-9.606417,-11.597078,-12.523062,-18.963287,-13.46601,-12.830482,-10.6212015,-10.032469,-20.18441,-14.784148,-12.385577,-14.118752,-20.034575,-6.492154,-18.398634,-17.15558,-14.301941,-17.368582,-12.386129,-11.548158,-18.236801,-16.18425,-17.19871,-16.199766,-13.143423,-18.321316,-16.156122,-12.521008,-20.638172,-14.826016,-13.973405,-13.972204
-31.123291,-20.08379,-14.845948,-9.897983,-13.905005,-16.824032,-18.23146,-14.74214,-17.334175,-8.466702,-17.340452,-13.963753,-12.457872,-23.695713,-22.25637,-19.87884,-18.796074,-16.53242,-16.524815,-19.546734,-16.254158,-9.322916,-18.672062,-14.324924,-21.923569,-28.054937,-21.97805,-13.708352,-14.249932,-10.025084,-17.044632,-22.205578,-7.3975477,-16.782833,-13.005795,-12.372201,-12.685096,-14.829183,-20.547945,-14.210965,-11.781273,-12.014257,-9.25371,-19.526262,-12.566671,-14.743824,-14.572425,-16.397139,-10.381887,-17.331867,-13.261907,-18.623732,-16.809097,-9.287343,-20.591076,-12.795504,-22.074966,-18.722046,-15.501076,-14.775677,-21.319315,-13.421299,-12.788398,-21.43305,-15.088127,-19.291847,-12.652139
-24.969467,-20.273636,-16.211824,-14.219393,-11.851566,-10.741564,-12.955508,-11.474562,-17.890396,-10.068037,-14.91166,-15.340862,-13.056978,-24.10799,-12.646151,-13.800647,-13.918146,-9.09441,-21.90802,-12.6004715,-13.049232,-10.176583,-15.658767,-11.584532,-15.884513,-15.943253,-15.952183,-14.24708,-16.163834,-11.456684,-14.017589,-16.593632,-8.473579,-19.871725,-9.049118,-15.963249,-15.702488,-17.484028,-13.914167,-16.615889,-11.562196,-10.929064,-10.524636,-11.500269,-10.023322,-16.614887,-15.125954,-15.073244,-14.506826,-14.517998,-14.289417,-16.113647,-21.036533,-8.221283,-16.709335,-12.419793,-23.4883,-15.363165,-10.8325615,-15.24733,-14.224163,-13.420643,-15.73599,-19.65894,-15.4003315,-22.940166,-11.522919
