-19.475098,-17.857079,-23.408966,-20.094402,-21.000134,-26.628155,-27.771023,-21.52069,-19.638268,-19.617355,-21.46007,-19.01461,-20.200293,-22.134518,-16.79742,-21.592104,-18.836712,-22.091595,-21.488369,-21.97601,-15.522438,-23.767088,-20.644672,-19.758188,-18.781422,-21.473568,-22.598999,-16.74201,-19.183496,-17.773148,-27.891514,-14.686171,-19.098856,-7.4006824,-9.823444,-10.810204,-11.60261,-15.207344,-15.440578,-23.994099,-18.28025,-28.535185,-18.049496,-18.531994,-19.756096,-19.27069
-27.180988,-19.211819,-25.669065,-19.429405,-20.092796,-21.854471,-19.220127,-20.11842,-17.34121,-16.37165,-21.907291,-19.972248,-25.19661,-28.228302,-21.015907,-24.424942,-26.240128,-24.121637,-16.237637,-18.12025,-25.541584,-27.26413,-20.2736,-22.081266,-24.966343,-27.691856,-20.218441,-21.29237,-25.797327,-15.29607,-24.397743,-19.712498,-16.491236,-20.387974,-23.083374,-34.36325,-20.007055,-15.780165,-19.156382,-24.83329,-20.667791,-26.642723,-20.240902,-23.701138,-29.677197,-23.782948
-38.670135,-19.671024,-23.56961,-20.240473,-24.59196,-17.996683,-22.702217,-13.846727,-17.564785,-19.255695,-19.336512,-18.098461,-23.178204,-27.339695,-21.854446,-19.975761,-28.431309,-27.552408,-14.788424,-20.111069,-26.068762,-26.454636,-15.640224,-24.668375,-20.587463,-18.988998,-20.778435,-26.104176,-20.698687,-22.767813,-23.95969,-21.945322,-19.290684,-23.017517,-25.53183,-24.11926,-22.96423,-17.862322,-23.006327,-24.765411,-25.49892,-22.630625,-28.414852,-25.590496,-28.088295,-26.406239
-41.63569,-19.319332,-22.661802,-21.27027,-26.445042,-19.878403,-21.4595,-16.044468,-22.14191,-27.32923,-21.140171,-20.595388,-25.751785,-17.194212,-22.708952,-19.924618,-26.9608,-21.477901,-17.592266,-13.651373,-22.966654,-23.103626,-16.891361,-23.96323,-23.15621,-18.75697,-23.18615,-15.115749,-18.1674,-25.177765,-20.682667,-22.306314,-15.250156,-14.24938,-21.888805,-18.148436,-22.034206,-16.352861,-19.035427,-19.17117,-23.417927,-18.003937,-23.969267,-21.372704,-20.495636,-31.525715
-31.124878,-17.391819,-21.454395,-18.303684,-27.146904,-12.104988,-13.780661,-21.475662,-21.461792,-30.081575,-15.339338,-24.377213,-18.141233,-16.299402,-22.67173,-19.620338,-22.08404,-15.873074,-14.357391,-11.94688,-19.36544,-20.010855,-15.542807,-20.021015,-16.624084,-18.000698,-20.589275,-14.700649,-23.96268,-32.453102,-20.882954,-23.142645,-5.983822,-10.124784,-17.61367,-14.525673,-22.34269,-20.79406,-20.363071,-20.50193,-29.901037,-21.442818,-22.476738,-19.337425,-22.21342,-32.3073
-24.97801,-19.255898,-25.09744,-19.566452,-27.535866,-9.834763,-12.774334,-13.644014,-17.9925,-30.38549,-18.704664,-25.27892,-21.387651,-17.011646,-19.664326,-21.63718,-25.261547,-14.04925,-12.394558,-14.716635,-17.136566,-20.007866,-19.425913,-17.754385,-15.5752125,-20.962862,-17.032955,-21.517658,-26.335133,-26.659328,-17.576124,-22.846973,-3.3832912,-8.480402,-18.396936,-12.343451,-20.108885,-18.791668,-20.739864,-17.943245,-29.550419,-21.82156,-12.746624,-20.170784,-25.048721,-28.176502
-20.66706,-12.6572075,-19.025322,-14.131542,-18.083372,-9.100372,-14.862488,-14.879562,-19.260294,-25.51031,-18.248386,-13.471224,-12.589947,-12.123251,-15.08317,-18.187687,-16.829235,-13.680422,-11.507654,-14.904512,-17.797993,-21.024529,-16.907383,-9.038498,-13.447929,-23.151085,-16.332897,-14.20804,-15.282814,-21.831348,-19.06356,-18.41708,-8.425358,-8.62125,-23.585918,-15.040409,-21.575485,-18.115604,-17.531734,-10.700987,-25.23368,-14.38205,-10.730225,-16.829773,-18.394276,-19.487648
-18.036135,-6.067173,-10.995794,-7.3588142,-12.9848995,-4.3111534,-10.195221,-9.306639,-14.797932,-16.759163,-10.849819,-8.817123,-5.283905,-4.503044,-6.711775,-10.89946,-12.124733,-12.18631,-5.1816235,-6.8246117,-12.589209,-13.035593,-8.597437,-5.309248,-6.9578724,-18.079046,-12.890636,-16.125553,-10.712233,-17.585962,-17.295883,-13.3948,-11.827408,-17.315842,-19.748047,-18.275702,-20.031307,-16.263615,-20.198057,-13.95097,-17.109873,-12.021894,-7.140625,-8.206709,-12.403202,-12.75943
-16.31892,-8.100744,-11.34692,-6.4017715,-17.080276,-8.050514,-11.995205,-12.228609,-16.616417,-15.001835,-11.530296,-12.773983,-8.863344,-7.768713,-8.536026,-14.323425,-15.599985,-15.257633,-8.30514,-9.761848,-15.957535,-12.605755,-9.284512,-7.993141,-10.266085,-22.344484,-12.815182,-22.02116,-14.429445,-18.697132,-20.261341,-13.511848,-12.453295,-14.791697,-17.384174,-19.115488,-14.666687,-11.835184,-12.937647,-16.509874,-18.615639,-16.206444,-9.103888,-9.922178,-14.555458,-14.628517
-19.392176,-19.6387,-22.48088,-9.671486,-18.343596,-20.479084,-18.237488,-20.621887,-20.87854,-18.469795,-24.436016,-24.942131,-21.802004,-17.911144,-13.937826,-19.807129,-24.32871,-17.91454,-13.342268,-20.519493,-17.617601,-16.79643,-24.202438,-16.293762,-21.924122,-28.033022,-17.232574,-20.353807,-15.251005,-26.92995,-28.847424,-21.3354,-16.70624,-20.312557,-17.375542,-24.268654,-14.305029,-15.386755,-14.456823,-22.212141,-27.799316,-26.822716,-17.777773,-19.339512,-18.206882,-22.175173
