-29.894875,-27.247677,-36.688614,-23.884047,-23.77319,-28.694218,-30.316246,-27.64798,-31.913525,-23.681808,-23.115452,-20.37651,-21.709658,-25.926495,-28.813263,-29.666388,-29.43895,-31.993412,-29.503897,-23.63546,-22.594652,-27.924984,-26.393845,-27.827423,-24.821,-27.883776,-29.043337,-20.899424,-19.901196,-26.354895,-37.726578,-28.544357,-20.22968,-22.175455,-30.898693,-25.60385,-22.158981,-21.702703,-26.438412,-27.150265,-23.931923,-24.374226,-27.133638,-25.92617,-25.678082,-29.182676,-35.396416,-35.530018,-36.443356,-28.486353,-26.385408,-21.065567,-19.025867,-20.10144,-19.30053,-16.00332,-17.718197,-25.206146,-21.982286,-17.21472,-18.731783,-35.868885,-18.8389,-19.68909,-24.62607,-22.237402,-20.100773,-19.696218,-27.790249,-23.398998,-24.133158,-21.35673,-20.32513,-22.751383,-22.738169,-26.822205,-21.821775,-20.20787,-24.117664,-19.175194,-24.212252,-25.614391,-27.153769,-25.712883,-18.1703,-18.50879,-25.107615,-34.813286,-23.98065,-20.990507,-26.821615,-26.053017,-22.84821,-22.128227,-18.904318,-22.525675,-20.357487,-20.12566,-27.481192,-30.740185,-26.273539,-21.473328,-19.770826,-24.087708,-22.954699,-29.804613,-24.923885,-17.45813,-14.862363,-21.904156,-31.307995,-31.084108,-25.023148,-24.533386,-24.878391,-18.694088,-15.881478,-24.423073,-25.140348,-9.146212,-3.3846397,-4.236759,-4.351053,-4.150486,-3.5870934,-4.148512,-4.246277,-4.145048,-3.7385254,-3.662033,-10.087513,-18.449938,-18.394842,-22.600708,-23.284054,-18.276142,-17.712112,-20.602398,-23.007729,-25.17677,-20.096165,-21.007982,-20.790207,-19.087597,-26.05135,-28.192984,-28.890524,-26.359798,-21.896467,-24.563526,-23.796635,-27.782288,-29.325226,-32.184555,-26.22303,-26.667355,-24.03925,-24.466991,-24.92251,-25.51183,-32.56404,-29.076448,-27.06849,-23.741207,-25.515676,-18.983671,-19.607525,-26.106365,-25.64182,-25.389177,-23.12939,-20.181726,-22.770271,-21.592571,-23.566402,-21.286825,-22.970625,-29.569658,-18.364208,-15.630385,-17.724358,-15.672797,-17.419342,-25.207079,-23.459137,-24.289137,-20.651243,-23.67611,-21.395145,-26.695656,-32.160683,-26.249002,-23.36504
-34.015625,-25.265247,-26.398859,-23.186148,-24.77233,-22.987793,-23.99946,-24.94561,-21.960835,-25.157917,-25.927206,-20.354963,-19.529316,-21.105808,-25.839764,-32.057484,-32.563866,-30.060175,-24.980255,-21.129723,-20.01263,-24.714283,-23.68889,-29.26264,-24.101027,-22.60329,-28.95747,-22.472479,-21.999256,-25.920141,-31.142683,-27.346792,-22.215782,-25.021347,-29.396708,-29.608393,-28.724934,-26.737654,-25.332453,-25.828262,-24.96579,-23.239544,-21.898582,-21.021698,-21.552471,-24.952602,-29.7672,-29.232264,-23.267086,-24.618555,-30.321238,-22.68509,-20.939121,-23.786821,-24.02322,-22.062891,-25.219326,-22.17439,-21.52272,-21.726263,-21.717295,-27.790396,-21.363373,-22.457596,-31.596663,-30.962875,-25.777895,-21.305733,-25.513763,-23.72013,-26.332788,-20.104412,-20.679592,-25.083698,-24.08675,-25.498056,-24.72129,-25.821495,-33.317436,-25.236492,-22.4392,-26.48317,-30.504148,-26.617546,-27.630754,-22.176273,-20.065956,-23.071709,-20.913042,-23.382792,-31.671087,-27.81163,-25.97898,-28.655952,-28.596443,-29.298288,-26.435966,-21.05862,-26.673197,-22.846207,-24.740007,-25.706009,-20.887545,-24.379143,-23.267456,-28.191055,-27.773687,-21.187714,-19.726673,-22.305407,-26.802382,-26.665949,-22.337664,-23.599247,-18.325281,-20.138847,-18.698368,-21.807049,-21.60857,-12.798054,-12.688242,-25.5331,-22.2701,-25.792967,-34.17684,-32.392452,-27.881449,-25.906002,-25.915676,-12.47456,-13.12051,-23.606405,-26.891241,-23.376625,-19.781336,-16.627369,-21.960773,-26.178852,-23.113602,-25.962303,-24.705914,-22.661184,-18.453758,-18.687191,-22.064514,-19.848335,-20.890125,-18.974434,-20.700714,-23.366919,-23.318493,-22.419207,-21.557446,-24.086704,-27.951687,-27.90259,-22.337807,-20.12682,-26.138557,-26.595951,-27.53285,-24.038776,-24.437347,-28.747147,-22.94231,-22.123165,-21.757242,-23.810753,-22.991379,-25.504362,-25.45938,-21.808388,-23.25222,-21.03158,-20.592075,-25.349653,-28.508812,-26.518614,-19.462814,-15.382854,-19.053202,-18.804754,-21.965359,-22.825188,-18.603466,-17.952955,-17.88287,-21.173203,-24.943542,-25.665066,-27.238686,-28.300854,-25.496311
-32.120064,-23.636456,-25.67064,-27.060562,-24.85494,-24.785645,-22.371727,-22.979433,-21.068243,-21.658943,-26.087486,-26.396059,-29.600773,-23.85745,-25.909214,-26.173346,-24.627863,-27.298622,-23.503387,-25.237417,-23.358856,-27.946352,-24.742727,-26.332172,-24.006378,-23.794434,-24.803698,-28.755266,-29.18725,-25.178638,-26.560253,-27.597504,-27.906696,-23.729038,-23.305424,-25.815498,-31.8021,-27.089746,-27.206097,-28.239367,-30.845886,-24.851162,-23.316015,-24.42744,-22.023663,-23.247475,-27.658842,-23.962872,-18.27331,-20.42202,-24.855955,-27.885794,-23.293446,-23.96589,-26.90761,-20.066128,-18.666477,-18.976498,-24.034428,-23.63643,-22.570692,-24.300625,-24.894753,-25.46844,-23.46698,-24.885649,-33.304874,-24.772198,-21.986958,-27.12858,-21.100853,-18.745724,-24.43047,-23.40176,-24.021015,-26.086115,-24.313358,-27.316324,-39.502937,-33.111664,-25.977917,-23.113796,-25.096643,-30.599451,-30.491251,-27.29856,-24.565968,-25.493,-25.420343,-28.316185,-29.936106,-30.207249,-28.657078,-25.70432,-26.155935,-24.320305,-21.268673,-20.607304,-23.739632,-22.311256,-19.453716,-21.063875,-22.592733,-29.561436,-25.026089,-25.23655,-31.254725,-21.040754,-18.8576,-19.3468,-25.877542,-25.897905,-22.136572,-20.576962,-17.630291,-21.050426,-21.643375,-26.98143,-23.649471,-17.381348,-18.530352,-26.827282,-24.856012,-23.693947,-30.924889,-29.439363,-24.70055,-25.4659,-31.176487,-16.445734,-17.545471,-31.860435,-34.19588,-25.234322,-22.67825,-18.64346,-21.19209,-23.28632,-28.052113,-33.06175,-33.990166,-31.047207,-19.721432,-21.82667,-22.457571,-21.545998,-22.24057,-18.598614,-24.559696,-22.88207,-23.491268,-24.181278,-20.042091,-18.695042,-21.299479,-27.825407,-23.664433,-20.77909,-30.323898,-29.910969,-27.473598,-26.641026,-25.363209,-23.967707,-24.371433,-24.057186,-21.050484,-24.269617,-26.217129,-32.91587,-29.493742,-26.774597,-25.656528,-26.11279,-24.71215,-24.829273,-26.380514,-31.443205,-24.014187,-19.559607,-20.754835,-24.441488,-23.774214,-19.368387,-20.043196,-22.383646,-21.285633,-24.964554,-24.688755,-26.485672,-31.59754,-27.099106,-28.255457
-32.20736,-22.596302,-18.894112,-24.589703,-27.70544,-26.524984,-26.596308,-27.217014,-30.269047,-24.689568,-21.776861,-27.326405,-26.16718,-19.799252,-21.674837,-24.134169,-22.076805,-22.593897,-18.580034,-21.293827,-27.187223,-25.632412,-24.524965,-24.100994,-22.336386,-25.57167,-25.700106,-31.258854,-29.510784,-26.736343,-30.463835,-28.619806,-24.003506,-22.862614,-24.295843,-23.053514,-32.333275,-27.29261,-26.568916,-24.287872,-30.154667,-32.757458,-27.384354,-30.95835,-28.47399,-25.256433,-23.74868,-20.755123,-19.205639,-25.461765,-24.910934,-26.78418,-29.737665,-28.317865,-20.834036,-16.484335,-20.077667,-17.849983,-19.581299,-23.951588,-21.354809,-24.376652,-24.313015,-20.201239,-18.994888,-24.354279,-23.546782,-20.684416,-24.735182,-23.440266,-22.336239,-17.734726,-19.99116,-21.793705,-25.137634,-21.649292,-20.56685,-25.131853,-33.696983,-27.496698,-26.200201,-30.05537,-29.230537,-26.714867,-28.146255,-22.35592,-25.971455,-27.84474,-21.898024,-23.009201,-31.232996,-33.383915,-27.46406,-27.279663,-28.475443,-26.657509,-23.211687,-24.618345,-19.88699,-22.697218,-20.014057,-19.930565,-26.623575,-23.747375,-21.067055,-22.874762,-29.141033,-23.316078,-18.65076,-20.725887,-20.644585,-22.958706,-25.494816,-23.920956,-21.203594,-26.067825,-23.361156,-24.18886,-25.350975,-20.378124,-20.949234,-25.863466,-22.473988,-22.720915,-30.925884,-30.549873,-28.754204,-24.125359,-24.15094,-18.54397,-19.28723,-31.33253,-32.109413,-26.904951,-19.973164,-19.858837,-28.381748,-27.574919,-24.25966,-28.891827,-28.996643,-27.319773,-19.246864,-20.584106,-24.655329,-23.319923,-21.810831,-19.086594,-23.426617,-23.042915,-18.888977,-20.189148,-22.918331,-21.608095,-19.337645,-24.312096,-22.886509,-19.40199,-25.716976,-30.04885,-24.613798,-25.380928,-26.97868,-25.537966,-22.291777,-17.984236,-21.921509,-20.472145,-22.869501,-29.407064,-28.506035,-27.46674,-25.143555,-25.384693,-27.127876,-24.56721,-27.409943,-30.767134,-23.7546,-26.008114,-21.320473,-21.166363,-24.422659,-23.082037,-24.876225,-29.59466,-23.164886,-23.987854,-27.896551,-25.179375,-29.933908,-26.286205,-25.420856
-29.07795,-20.499546,-18.435287,-20.188313,-23.296215,-23.55442,-30.484161,-27.03738,-23.64048,-20.966724,-23.138203,-24.109638,-22.038761,-20.486286,-22.63041,-24.84441,-27.573925,-27.18034,-18.455122,-19.363277,-24.455376,-20.538122,-18.814425,-22.386356,-26.616396,-25.613777,-23.237865,-25.699108,-23.754646,-23.519384,-26.067125,-24.979776,-27.235106,-25.673782,-22.596657,-19.99948,-25.100466,-23.856255,-20.876133,-23.287663,-30.23824,-28.865585,-25.855507,-28.993135,-24.72379,-22.346771,-23.007328,-24.902899,-23.83742,-29.974453,-24.768574,-26.937336,-26.253279,-26.538822,-19.989037,-20.4348,-20.713058,-18.849882,-18.103725,-20.77277,-25.119766,-25.730307,-20.626644,-21.46941,-20.980225,-23.150099,-23.262383,-20.117218,-21.428152,-22.01797,-23.681725,-19.148373,-21.254883,-27.159258,-28.079227,-21.774933,-22.267586,-26.24583,-23.55709,-20.623583,-22.351103,-34.08195,-29.47737,-21.516779,-19.942108,-17.390526,-20.578655,-22.916897,-20.14587,-23.023304,-28.566479,-29.017088,-29.379084,-35.80609,-30.36338,-27.673946,-29.67998,-25.967894,-20.335827,-21.238409,-29.673157,-25.421207,-25.47153,-26.62655,-21.935795,-27.058067,-30.072989,-27.17322,-25.054996,-20.653889,-15.998667,-15.831235,-20.616318,-27.49601,-25.750881,-33.17377,-30.674412,-23.757952,-23.874382,-22.805954,-21.821201,-28.724663,-23.182465,-23.884188,-28.982368,-25.675592,-26.22817,-24.79348,-27.89419,-22.152687,-21.541557,-26.265198,-25.196095,-28.21564,-26.635208,-26.438082,-29.035826,-26.269335,-23.011654,-19.23599,-17.6949,-19.66894,-17.644629,-22.762743,-24.158592,-24.824,-27.678669,-19.959482,-17.55822,-17.025932,-17.981161,-23.30134,-21.329033,-21.46614,-22.202332,-19.06362,-22.67524,-17.807484,-20.981264,-31.469368,-29.514729,-26.440987,-23.06371,-20.43983,-20.131653,-19.09032,-21.020496,-20.408688,-24.318218,-30.588919,-25.106588,-24.630812,-27.373407,-30.706055,-30.321259,-25.790483,-24.085766,-26.93968,-24.191145,-27.438416,-21.822344,-20.778936,-21.495005,-22.065834,-28.806698,-23.485428,-21.69479,-27.215837,-27.185236,-25.157122,-28.438662,-23.880783,-23.142382
-29.511639,-21.3791,-24.036827,-23.364037,-20.607952,-20.298443,-21.840504,-17.572002,-17.181541,-20.955683,-22.337484,-22.212584,-21.8255,-26.895311,-29.079863,-25.028584,-26.366241,-28.388912,-22.830616,-25.53984,-28.673674,-23.333538,-22.576046,-20.447338,-20.716957,-23.022081,-26.663315,-22.618217,-21.592001,-25.191986,-28.754797,-23.967253,-20.590488,-26.257317,-27.118168,-19.930183,-19.683533,-20.929379,-18.966408,-22.94566,-27.702597,-23.018688,-28.09096,-25.02264,-26.141844,-32.09532,-26.723425,-25.895353,-25.357628,-26.285498,-23.299706,-32.71888,-25.033726,-25.352512,-22.744701,-22.383389,-22.468967,-22.358286,-23.353989,-21.248009,-22.504522,-29.79478,-25.081398,-22.421259,-21.861467,-24.331598,-30.564518,-26.757639,-23.998468,-26.20307,-25.004482,-21.791824,-25.651342,-26.69861,-31.657042,-23.235928,-20.328701,-18.876339,-18.13455,-17.001097,-18.906395,-26.341698,-24.811852,-22.854805,-22.392963,-18.7273,-22.858643,-26.076727,-24.636963,-28.22303,-27.639442,-23.87249,-25.703077,-30.958755,-25.309101,-24.483473,-29.1149,-30.094967,-21.928686,-22.565575,-32.578995,-27.026228,-29.186392,-30.930807,-25.083212,-23.645855,-26.56842,-25.513895,-24.57198,-17.615541,-19.511496,-16.843925,-20.520111,-38.30246,-30.151403,-29.27281,-34.86373,-26.034576,-24.172132,-21.995779,-22.078566,-28.01517,-24.024199,-25.229088,-34.438263,-28.551783,-25.535877,-25.173798,-28.81424,-23.909754,-21.820068,-25.006777,-25.610548,-29.0475,-24.158978,-21.938173,-22.64489,-26.99148,-28.381826,-17.829422,-16.04828,-21.51255,-18.019773,-21.478523,-29.249533,-32.785324,-26.984257,-24.290918,-21.215527,-22.39693,-25.192635,-27.931705,-26.060797,-19.445232,-19.403353,-17.980482,-22.113993,-19.718428,-22.1554,-26.187176,-30.763664,-28.170536,-22.491465,-22.057693,-25.886675,-31.302639,-25.958527,-27.075266,-24.759237,-22.498846,-19.940065,-19.442936,-22.540897,-20.777512,-19.973667,-22.43497,-22.350605,-27.33361,-23.40638,-23.44368,-26.56896,-22.44812,-19.375496,-21.209665,-27.33563,-22.833155,-19.635468,-22.428284,-30.878305,-23.517273,-25.801388,-28.166407,-23.6381
-21.39489,-16.243866,-17.663084,-22.230639,-22.880955,-20.60474,-24.498173,-17.570028,-15.501936,-21.168137,-18.748526,-22.027367,-20.44902,-23.919918,-25.07127,-22.538555,-20.625587,-26.363268,-22.787357,-26.185019,-34.07196,-25.547243,-24.327702,-22.499647,-21.830496,-26.435246,-30.43337,-23.791231,-22.51528,-28.329542,-26.391039,-23.340296,-19.144077,-19.419012,-25.1683,-27.046188,-23.13265,-26.9279,-23.92284,-25.350756,-25.312334,-21.431774,-20.585636,-20.691418,-25.035538,-29.068964,-22.972063,-23.63697,-23.216637,-19.474665,-18.273006,-20.988518,-20.425411,-24.722713,-27.688263,-22.706797,-23.757008,-21.531979,-17.066452,-21.917398,-22.653141,-28.84369,-28.464258,-23.994806,-24.423018,-23.076443,-21.636019,-16.50528,-18.29844,-22.353188,-23.420053,-20.24938,-20.139093,-25.740425,-28.201523,-20.440014,-15.674171,-19.702276,-22.997227,-21.874714,-22.785336,-20.187092,-21.096664,-29.178848,-23.60905,-19.516003,-25.540499,-28.43321,-29.440409,-22.330734,-23.530434,-25.32804,-25.13118,-22.193043,-26.041533,-23.754852,-24.158527,-24.505411,-19.150967,-21.888397,-23.293488,-21.159683,-26.796246,-32.00233,-29.351913,-23.638643,-25.321482,-20.375608,-21.390095,-16.261103,-18.919878,-20.823269,-21.49929,-31.33986,-34.350304,-26.400927,-29.2174,-24.513147,-21.626888,-20.743132,-24.01719,-29.853447,-24.763096,-26.506033,-35.287056,-29.183786,-24.76466,-21.601782,-25.625948,-26.2562,-24.279259,-25.479652,-23.871944,-21.46171,-16.578377,-16.986591,-17.956024,-21.386925,-23.5478,-19.108603,-21.908245,-25.2406,-16.32233,-15.676416,-20.309074,-27.417717,-30.031816,-22.733072,-20.606686,-26.903437,-34.061806,-30.06464,-24.98593,-23.333656,-22.707031,-16.874039,-15.897713,-23.306541,-27.958275,-23.14645,-28.739243,-31.467613,-24.063702,-23.084204,-23.561117,-25.119799,-28.18121,-26.636541,-25.39072,-19.938156,-23.287119,-20.757078,-25.922388,-18.912016,-17.437714,-19.638042,-21.677074,-31.032291,-26.712496,-26.688307,-25.268703,-23.03068,-19.31923,-16.570671,-18.921669,-21.756985,-22.88806,-20.962221,-20.944817,-19.006424,-25.954218,-25.230206,-22.291212
-22.621784,-20.280905,-20.099617,-19.916296,-19.318354,-25.014187,-37.123947,-25.955376,-17.02901,-20.26311,-21.383877,-23.442137,-23.254215,-23.251534,-19.1087,-16.153374,-17.081976,-22.09606,-20.6305,-23.848595,-26.982605,-24.15337,-26.628862,-34.576332,-27.466133,-23.666574,-27.217327,-23.50541,-19.645977,-26.182255,-24.595085,-26.980482,-27.14511,-19.3479,-22.833881,-33.286453,-30.105593,-30.417322,-34.015965,-26.736425,-24.190344,-27.001263,-22.926453,-25.32852,-31.007582,-30.935993,-22.540537,-22.12267,-29.47122,-25.2553,-22.837849,-24.61629,-21.747652,-23.811,-22.366829,-21.933983,-26.528841,-18.242062,-15.825468,-19.014874,-24.658798,-34.6815,-26.474007,-25.585606,-24.564316,-27.20401,-20.314934,-13.392082,-15.028131,-20.554768,-23.55891,-17.853249,-19.601412,-22.174168,-23.687277,-22.428576,-18.777176,-24.822186,-25.075762,-23.251736,-27.332638,-24.840626,-22.4701,-30.177448,-23.930216,-17.508934,-20.372952,-28.968647,-26.065868,-22.05379,-24.269958,-27.012114,-28.40648,-20.407753,-24.16333,-23.856455,-19.341702,-19.124311,-21.569565,-25.757172,-22.19529,-23.485052,-22.882088,-25.801928,-27.39239,-27.501049,-20.72681,-22.476837,-19.829575,-20.3687,-25.3948,-26.925161,-25.128351,-34.014927,-26.731827,-21.334476,-22.372002,-22.149134,-24.101856,-22.788448,-25.645935,-34.291096,-28.777004,-27.899153,-27.92277,-26.336641,-21.736128,-24.30573,-28.535883,-28.163502,-25.31364,-21.43782,-23.688314,-22.790499,-17.66104,-18.687378,-18.772926,-22.653393,-27.471113,-27.726551,-32.30348,-30.716187,-20.735859,-17.891766,-19.3763,-25.390009,-22.480175,-18.657825,-21.483723,-29.629068,-29.437103,-28.127748,-27.320295,-27.520092,-24.195017,-16.239643,-16.206242,-26.958023,-33.16476,-27.448505,-25.093357,-30.41974,-34.032833,-23.693354,-21.159996,-24.845005,-28.870472,-27.268187,-23.386522,-20.164612,-22.350153,-27.900072,-29.1934,-25.680374,-20.121593,-22.34957,-23.827908,-25.57626,-25.340694,-28.161476,-27.878067,-29.800814,-30.253841,-17.473671,-16.92395,-22.477757,-22.59311,-23.062344,-18.845798,-20.20208,-29.757318,-25.18149,-25.282782
-28.684122,-28.47478,-26.950752,-25.35392,-22.296482,-27.094309,-30.103765,-25.618422,-20.167747,-18.281538,-21.83736,-29.669195,-26.105274,-23.090954,-17.371696,-18.542759,-18.408623,-22.266552,-22.838076,-27.103888,-23.167902,-24.4188,-30.811481,-25.850988,-22.087051,-22.315449,-22.014387,-21.765202,-20.129074,-23.845825,-26.07496,-24.820288,-22.490887,-21.492779,-24.736843,-33.798965,-30.422024,-25.705162,-25.777245,-23.446928,-24.24501,-24.517977,-29.74611,-30.500322,-26.772873,-32.181488,-23.00872,-24.683537,-31.152672,-28.411648,-31.689526,-24.140757,-20.078497,-22.202467,-20.69732,-21.262596,-27.25032,-16.546906,-17.695133,-20.700714,-25.997547,-27.553595,-24.636015,-26.645514,-27.939423,-29.814743,-25.511229,-15.816476,-15.661766,-18.442894,-22.135698,-16.564434,-16.503447,-22.727009,-24.547457,-19.790855,-23.391651,-23.028381,-28.022907,-24.681337,-24.788357,-27.935392,-26.20165,-26.897104,-20.496742,-18.45039,-22.431973,-28.61441,-27.816776,-24.043636,-23.41842,-21.325392,-25.148268,-18.775763,-20.81875,-26.279469,-22.335514,-21.936863,-22.515991,-25.4442,-22.015318,-17.721354,-17.872787,-23.408049,-30.077484,-25.738585,-18.19027,-17.041649,-20.563183,-26.532665,-19.36383,-18.878696,-24.095701,-25.561584,-23.831501,-22.713099,-23.240444,-25.279552,-25.949297,-21.779938,-22.82352,-26.32474,-27.113483,-26.65697,-26.91277,-26.593353,-22.42595,-19.632366,-21.826876,-22.979305,-20.23226,-21.767143,-26.905909,-20.941107,-22.315798,-17.309006,-16.583714,-21.881985,-25.020693,-30.410297,-23.957462,-21.153069,-23.345257,-24.229666,-24.217388,-23.911343,-17.442593,-16.460665,-20.917051,-27.996168,-24.980907,-24.080818,-26.297813,-23.169281,-24.95107,-21.001232,-20.347027,-28.992403,-34.869434,-30.715452,-21.18497,-19.76333,-24.698328,-23.149298,-21.443325,-21.520546,-20.032124,-21.96526,-22.676262,-23.456089,-25.286255,-32.64037,-36.66758,-24.184351,-19.19439,-20.532064,-25.175516,-18.47535,-20.857914,-27.65936,-28.986668,-37.707455,-30.867727,-16.532078,-16.41249,-26.303312,-26.587227,-19.336967,-17.976997,-25.667664,-25.349915,-23.210958,-27.136017
-30.036713,-25.674406,-24.274683,-28.556347,-24.050035,-25.699867,-28.729649,-30.703917,-34.878067,-27.22937,-20.066883,-19.037563,-20.281649,-21.000874,-18.01863,-17.897156,-18.174961,-24.652246,-27.799816,-26.123425,-20.71462,-24.06485,-28.76344,-24.209568,-22.048292,-29.391577,-24.678003,-25.803617,-26.169476,-28.127872,-27.969995,-28.509718,-27.1153,-26.21804,-22.64243,-28.500202,-31.503563,-25.137917,-25.792015,-23.34935,-22.416464,-25.683575,-37.348976,-29.585623,-25.35329,-30.202602,-26.83431,-26.818644,-31.623886,-27.437391,-28.95657,-27.3443,-27.184517,-20.69452,-25.314342,-27.852274,-23.054153,-17.089588,-17.399828,-17.426144,-22.756557,-27.822002,-29.92033,-26.306469,-30.075535,-27.63387,-25.484104,-21.397215,-28.81295,-25.96445,-24.197062,-19.90112,-21.466633,-22.523193,-25.382092,-20.29961,-22.869003,-23.597057,-27.608957,-24.58401,-27.644064,-22.26768,-22.06529,-21.781273,-18.045835,-17.512817,-21.96107,-25.664602,-30.08563,-25.778032,-19.458408,-20.547882,-22.595047,-18.100313,-21.470245,-32.166492,-23.227728,-21.453884,-23.097595,-26.888783,-20.004532,-18.35362,-21.822124,-20.596857,-22.051,-26.400894,-22.157772,-15.825645,-19.333687,-24.732815,-19.243631,-22.042717,-28.400156,-29.001404,-27.917397,-31.062366,-24.882195,-26.90292,-25.582237,-27.354229,-30.48254,-21.573883,-20.733715,-27.055626,-28.596567,-27.883224,-22.06558,-19.411123,-23.466095,-20.91979,-18.175392,-25.377531,-26.796032,-23.084888,-20.867043,-25.385654,-18.769697,-16.466066,-21.398987,-24.412058,-20.884645,-23.55974,-25.860321,-22.095596,-19.771965,-17.231098,-17.921507,-20.600367,-20.688114,-29.94265,-30.041624,-26.357243,-28.98318,-25.089794,-24.125496,-27.450115,-28.896141,-27.88913,-29.886045,-35.153988,-23.17514,-21.25713,-23.09513,-26.402576,-17.920288,-15.377811,-17.186869,-23.325096,-21.73349,-21.0401,-24.963612,-28.61853,-31.29729,-20.319237,-21.807598,-22.75272,-25.19738,-20.024193,-21.724594,-32.379154,-25.654484,-24.880884,-30.818853,-17.188957,-14.500641,-21.051048,-23.947123,-24.096394,-18.293625,-23.208845,-28.237318,-21.0626,-22.153687
