-33.243668,-26.408638,-21.122454,-20.788128,-15.492929,-14.806725,-17.114256,-16.601395,-16.34577,-14.303757,-14.750221,-16.611443,-15.088718,-14.575445,-14.714975,-14.73719,-16.241024,-14.388218,-20.50729,-13.459156,-13.79863,-15.022324,-15.1361065,-14.151472,-17.295233,-16.595608,-16.232666,-15.539137,-16.041176,-18.09771,-13.8895,-14.932941,-17.739563,-15.251226,-15.638041,-16.306944,-15.180679,-14.728149,-15.577986,-16.98327,-16.162104,-18.042782,-13.00758,-14.925762,-16.874382,-16.914677,-14.200565,-15.357302,-16.803879,-14.572044,-16.177744,-17.116444,-15.525143,-15.550404,-15.452105,-20.480476,-14.819502,-14.48665,-15.411434,-17.100735,-15.611792,-14.708889,-15.124552,-14.4318905,-14.610409,-16.647234,-16.276407,-14.439484,-15.756826,-15.672607,-14.954342,-15.420084,-17.417915,-16.044384,-16.573273,-19.487123,-14.154837,-13.473028,-16.419666,-18.121311,-16.396263,-15.725641,-15.564335,-17.577509,-16.023647,-14.939966,-15.192099,-13.922407,-16.815422,-16.317875,-15.281553,-14.547482,-16.719849,-13.34144,-13.575005,-18.278282,-13.862331,-16.003513,-17.386782,-14.615889,-15.527058,-15.726824,-16.458765,-15.938341,-15.761402,-14.491047,-15.095604,-14.49287,-15.176069,-15.374228,-14.084301,-13.572929,-14.099995,-16.03562,-15.714569,-14.410528,-14.014816,-14.545691,-13.2631,-14.314062,-16.501951,-14.997864,-16.148842,-15.434446,-16.254221,-14.538239,-15.157858,-15.20244,-16.427908,-17.110334,-17.820965,-15.744543,-15.342897,-15.643505,-15.039463,-17.342524,-13.315769,-14.272259,-18.221907,-14.703524,-17.524591,-16.423233,-14.57431,-15.318708,-14.675018,-16.14324,-14.839338,-14.014336,-12.961973,-12.367041,-15.809038,-17.837696,-16.139793,-15.811884,-15.970757,-15.274214,-13.21743,-16.700928,-15.873814,-15.662012,-17.242056,-17.717884,-14.411961,-14.136068,-14.290707,-15.44425,-14.558491,-14.393944,-17.656912,-16.15522,-15.143236,-15.172596,-15.61018,-14.400663,-14.061918,-17.06192,-14.412855,-15.369955,-14.214016,-16.160673,-14.898411,-15.134573,-16.078114,-15.77466,-17.145327,-16.390371,-19.242847,-17.864075,-14.368034,-4.153805,0.0,-0.4511032,-0.47120285,-0.5886879,-0.3634796,-1.9657784,-1.8659897,-4.2181416
-34.64445,-27.787193,-23.480005,-23.093914,-18.235956,-17.590214,-19.968811,-19.327232,-19.063148,-16.845055,-17.056482,-19.042416,-17.90337,-17.436852,-17.560295,-17.485859,-18.642246,-16.816603,-21.310183,-15.8952675,-16.594118,-17.662075,-17.906704,-16.909472,-19.86007,-19.40011,-18.982073,-18.111877,-18.16324,-20.154078,-16.731766,-17.70425,-20.467196,-18.023785,-18.501902,-19.172106,-17.994192,-17.578327,-18.262543,-19.80149,-18.988068,-19.940163,-15.45875,-17.711555,-19.698044,-19.543621,-17.031288,-18.199316,-19.442463,-17.240881,-19.034937,-19.736364,-18.30214,-18.27917,-17.884996,-22.026102,-17.538021,-17.28787,-18.027287,-19.840492,-18.454395,-17.512085,-17.972637,-17.292686,-17.445587,-19.491035,-18.798733,-17.17152,-18.581032,-18.41823,-17.534681,-17.71377,-19.989521,-18.911749,-19.392504,-21.481485,-16.922468,-16.268171,-19.219482,-20.730911,-19.14656,-18.442295,-18.329082,-20.218632,-18.856136,-17.729998,-17.976933,-16.64759,-19.530571,-19.173433,-18.10203,-17.298855,-19.312284,-16.163757,-16.097027,-20.36657,-16.599459,-18.535757,-20.084614,-17.40568,-18.385307,-18.582596,-19.204388,-18.552513,-18.403473,-17.359463,-17.918186,-17.333313,-18.04155,-18.224653,-16.942966,-16.43526,-16.882162,-18.848385,-18.501022,-16.950314,-16.626234,-17.322502,-16.126322,-17.119513,-19.307377,-17.735355,-18.918873,-18.263107,-19.069763,-17.36659,-17.975101,-17.989573,-19.284252,-19.96893,-20.637905,-18.52547,-18.166342,-18.356258,-17.67849,-19.826042,-16.071945,-16.979424,-20.372257,-17.350182,-20.171787,-19.289516,-17.390068,-18.074299,-17.387327,-18.736525,-17.584538,-16.869024,-15.824198,-15.183407,-18.365625,-20.695097,-18.866375,-18.56319,-18.785734,-17.954166,-15.876194,-19.257082,-18.730894,-18.329067,-19.712368,-19.899895,-16.45137,-16.644938,-17.02449,-18.134727,-17.340496,-17.114962,-19.992672,-18.886932,-17.991898,-18.023842,-18.427876,-17.262833,-16.857714,-19.56136,-17.089642,-18.050488,-16.929903,-18.961748,-17.74973,-17.996992,-18.907633,-18.626287,-19.990631,-19.111546,-21.631645,-20.497791,-16.937784,-6.071951,-2.7270584,-3.3135319,-3.3358421,-3.4529457,-3.2090092,-4.7993565,-4.6498203,-6.108547
-36.77025,-29.858212,-29.72628,-28.946709,-30.381023,-31.400053,-41.5046,-30.924671,-30.415241,-24.934868,-22.912735,-25.925892,-33.670593,-41.802513,-36.935703,-29.827295,-25.254845,-23.675755,-22.230953,-22.827503,-31.055986,-27.255793,-31.112165,-29.597301,-28.262146,-34.426872,-31.349913,-26.624454,-22.879211,-24.535736,-35.578648,-30.941025,-32.118664,-31.315802,-44.606552,-46.586365,-33.67167,-37.955936,-28.779137,-35.86261,-35.76654,-23.622438,-22.537354,-31.639135,-36.25033,-28.9425,-34.317986,-37.00556,-29.014704,-27.409826,-41.45558,-28.979362,-31.7969,-29.965042,-24.786598,-24.534475,-28.922356,-32.100227,-27.201931,-31.87574,-37.35712,-32.45231,-37.889835,-41.3166,-35.26957,-38.59554,-26.653414,-28.958294,-35.18563,-30.652536,-26.156418,-23.480133,-28.486076,-50.279785,-35.54085,-25.573734,-30.000265,-30.709915,-33.943344,-29.802612,-31.546562,-29.77402,-31.286407,-29.83778,-36.3479,-31.88296,-31.8551,-28.225609,-30.820284,-41.02448,-34.360165,-29.737837,-28.114052,-32.58923,-23.948032,-24.906815,-28.54847,-26.511631,-30.919296,-31.545612,-41.217754,-40.50352,-31.438698,-27.699219,-28.040249,-54.093678,-34.368385,-35.893322,-45.84905,-38.660084,-39.949238,-41.3791,-30.626049,-34.467903,-32.462936,-25.02088,-25.727596,-30.808676,-41.706978,-32.21036,-34.396572,-29.696182,-32.09976,-35.322243,-34.90857,-34.39263,-33.95389,-31.987125,-41.3995,-42.945007,-36.591312,-32.208214,-34.697834,-29.580042,-27.258858,-27.238853,-28.689808,-28.05321,-25.242167,-27.073444,-29.905289,-48.282505,-33.246246,-30.670012,-28.598988,-27.551231,-29.804186,-38.44477,-40.696037,-31.08944,-26.655514,-43.19338,-30.48613,-30.99976,-34.5789,-28.36591,-25.836752,-27.54118,-41.109154,-28.460402,-26.985308,-24.950119,-20.751513,-24.340786,-28.86631,-28.790218,-31.076223,-28.570868,-26.06839,-30.663637,-38.030968,-38.65673,-34.444534,-42.09959,-31.337618,-27.149576,-27.430752,-28.47528,-28.240192,-33.764893,-38.399853,-42.998165,-36.059765,-39.354057,-39.36315,-30.571983,-28.136482,-29.981611,-25.408218,-9.83807,-14.361168,-28.320251,-30.175434,-29.916574,-22.623646,-22.422667,-18.47701,-9.763115
-54.95683,-37.649323,-43.321594,-26.870182,-25.8322,-26.713648,-27.483168,-27.66459,-35.44394,-28.0678,-25.50087,-30.540653,-26.393337,-28.202633,-25.692665,-25.880077,-26.497654,-27.736696,-29.834026,-23.099852,-23.244247,-28.298325,-47.035748,-40.59169,-27.249542,-24.760906,-24.545643,-26.021927,-28.020288,-25.443523,-30.29942,-39.695763,-35.75219,-27.623219,-32.715893,-35.088726,-29.067482,-25.993237,-26.159412,-26.934893,-26.118778,-25.040606,-23.517227,-31.026398,-27.629719,-27.213514,-34.13258,-32.51727,-28.304537,-27.891096,-24.285072,-23.963032,-37.921055,-27.93701,-33.82559,-30.128841,-42.74292,-24.670967,-24.673565,-33.22882,-27.813738,-33.717323,-31.667337,-31.809254,-36.4211,-32.68281,-23.543705,-27.418415,-35.303352,-26.316456,-36.22268,-23.651134,-23.187767,-31.313673,-28.547432,-27.27606,-31.413073,-43.23633,-39.973557,-29.433727,-30.673649,-33.5524,-34.763664,-27.25193,-23.090834,-27.992914,-31.363295,-28.521635,-37.648685,-29.324505,-36.631897,-30.400784,-33.776104,-35.31262,-27.054089,-25.169786,-27.882275,-27.33645,-34.247864,-33.53105,-61.212822,-40.54663,-32.359116,-21.733505,-22.499535,-29.527294,-32.441296,-29.910904,-30.164898,-31.487585,-32.47835,-33.779224,-35.644783,-35.859074,-27.756794,-23.805485,-28.567238,-31.605751,-32.61828,-29.122942,-29.293854,-29.767223,-29.7465,-42.20005,-36.217514,-41.01385,-28.233454,-28.035612,-32.64393,-39.203747,-38.598553,-24.966003,-23.037186,-24.411785,-29.95892,-35.76708,-36.58354,-34.829758,-24.773605,-33.621742,-30.875982,-30.631927,-38.94072,-31.938854,-25.651207,-59.854378,-25.95081,-27.85292,-32.09995,-35.14894,-29.650246,-28.564686,-32.17208,-31.592543,-26.822557,-31.305084,-35.268078,-28.855984,-29.737774,-24.416424,-21.637365,-39.893333,-19.520823,-20.172043,-42.647633,-25.328396,-27.231905,-26.70308,-31.211319,-48.52113,-37.827076,-39.127434,-30.294195,-30.9568,-35.102486,-29.25111,-31.227154,-27.892405,-26.046299,-37.038177,-33.3781,-36.291344,-33.856976,-34.57938,-37.32513,-30.414318,-27.216715,-38.54489,-20.763302,-17.158426,-19.354403,-32.058968,-29.49243,-29.782778,-29.414284,-27.363396,-20.383793,-14.210892
-39.367863,-32.783504,-33.239365,-36.11587,-27.450016,-27.504665,-32.23303,-30.214834,-35.018997,-35.199226,-29.368645,-33.924423,-35.955795,-27.054392,-25.058796,-28.921413,-29.339563,-27.16551,-34.268837,-31.750137,-29.980806,-36.14937,-36.72438,-35.25862,-35.220417,-30.561054,-30.792332,-38.280205,-35.70617,-31.712858,-31.104454,-31.173332,-27.510078,-26.1414,-33.74767,-36.63344,-31.82223,-31.264118,-36.850708,-32.547836,-31.056105,-37.546326,-28.947975,-27.11936,-27.464693,-28.136784,-34.420567,-34.278107,-29.72784,-35.151794,-26.887823,-26.701384,-27.64252,-31.428677,-40.26561,-33.710484,-28.704334,-25.791164,-25.685432,-27.296265,-30.641668,-37.507717,-34.013172,-27.997902,-27.815292,-28.597054,-24.204897,-27.78463,-32.996845,-27.580952,-28.612398,-28.730423,-27.62593,-25.49883,-33.889248,-34.262215,-30.161613,-30.103535,-30.242609,-37.037777,-36.951946,-41.83045,-34.856613,-25.409557,-24.27643,-28.011934,-27.472752,-28.749321,-32.695324,-30.751476,-34.876,-32.49703,-39.05324,-38.382385,-41.297005,-27.237112,-29.590044,-31.013042,-32.033173,-42.39189,-42.600628,-37.789665,-30.782784,-25.146496,-23.899773,-32.750355,-39.979515,-37.29737,-30.221804,-32.32332,-30.267473,-32.90261,-37.004944,-38.619976,-27.408325,-26.871769,-35.25333,-33.241062,-32.94961,-28.688414,-28.909973,-34.88905,-32.426662,-31.096802,-34.99216,-46.776703,-29.838646,-29.697186,-38.55831,-29.699448,-28.382286,-26.076279,-24.898914,-32.695374,-37.772346,-34.595383,-28.464716,-23.74139,-22.150612,-29.662785,-37.78116,-30.53754,-41.791245,-31.34568,-29.520279,-28.73049,-25.67525,-31.529148,-30.636528,-31.774807,-38.81959,-34.19898,-39.801273,-35.124214,-31.573008,-34.361897,-45.104027,-35.429173,-37.52767,-27.964937,-24.257137,-25.03835,-23.42335,-22.928099,-24.392906,-28.475548,-37.681988,-43.04986,-32.727142,-40.27668,-32.907204,-29.087017,-31.119595,-34.292336,-26.845417,-25.416386,-28.112345,-34.232635,-30.187845,-27.840654,-41.51983,-34.93918,-38.097588,-31.728035,-35.45028,-31.480597,-30.03334,-33.104115,-23.620523,-27.037632,-27.332432,-38.825314,-43.422256,-44.08345,-37.452175,-33.544884,-23.2748,-17.782562
-39.321053,-30.450949,-30.578154,-33.347523,-29.858307,-28.966782,-34.28978,-31.838667,-31.6549,-31.890457,-29.41569,-33.595253,-37.412758,-28.27119,-27.018072,-30.51659,-29.441244,-27.290821,-35.414436,-31.498133,-30.74376,-35.881084,-37.18493,-36.456768,-36.57545,-32.321613,-32.9456,-38.492455,-33.144173,-33.992275,-33.12546,-28.227654,-24.957867,-26.809572,-35.425625,-36.365463,-33.561028,-33.352238,-37.15124,-34.97385,-33.787228,-37.184246,-29.63038,-29.081894,-29.170105,-29.974735,-36.248142,-34.523712,-29.364166,-31.66393,-29.340961,-28.973885,-29.115366,-30.33572,-36.315113,-33.934994,-29.80741,-26.414871,-27.90191,-28.185266,-32.7835,-33.99573,-36.197937,-27.73848,-26.585146,-30.640213,-24.44255,-25.403759,-28.632376,-28.523857,-30.176184,-29.005955,-28.090164,-26.185242,-32.18986,-34.05709,-32.312893,-27.021154,-26.539402,-32.32726,-30.832115,-31.684576,-30.034035,-26.677692,-26.39447,-29.527836,-27.16158,-27.838121,-32.419914,-30.8452,-36.292168,-32.899693,-38.661175,-39.28581,-36.698746,-26.886885,-28.325985,-30.127485,-33.29505,-45.043823,-42.436523,-39.10196,-31.87888,-27.627586,-25.574123,-31.090237,-37.832336,-38.13035,-31.455894,-33.978104,-30.692497,-31.671919,-34.841038,-37.432365,-28.7361,-27.26094,-33.154522,-34.60751,-30.441746,-30.74633,-30.560947,-32.535225,-33.20992,-31.97587,-32.945778,-38.91031,-30.745617,-31.259108,-33.355854,-26.473312,-27.9559,-27.750776,-26.40604,-35.786327,-36.40756,-31.741222,-30.66334,-22.676762,-21.303463,-27.587791,-38.50945,-30.082544,-30.17604,-28.992525,-30.611057,-29.137333,-25.284307,-30.723843,-31.114761,-30.726822,-32.22766,-31.692247,-34.106285,-33.55673,-34.07802,-36.061768,-36.74458,-32.7698,-37.8134,-28.46858,-26.19039,-26.771263,-25.51716,-24.992393,-24.610506,-27.778404,-31.517467,-33.795433,-31.653975,-31.364586,-29.141579,-27.299004,-28.443872,-30.340046,-26.626263,-25.69933,-28.011904,-32.473503,-29.416477,-26.099033,-29.746384,-30.343382,-32.57519,-32.63438,-37.466488,-30.704702,-28.95411,-30.693829,-24.709,-28.96574,-29.70215,-41.10666,-49.015266,-50.377792,-37.798393,-34.49239,-24.321613,-18.815042
-39.163662,-28.446053,-28.43002,-30.82013,-39.85526,-31.696348,-38.844563,-34.937065,-29.200228,-29.309496,-29.077513,-32.87427,-38.0426,-30.368721,-32.318348,-33.42688,-29.23378,-27.25036,-36.817295,-30.341179,-31.049316,-34.827877,-37.768864,-38.634506,-37.621155,-35.16034,-37.315334,-36.77584,-30.790989,-39.110565,-38.628036,-25.95736,-22.856682,-27.657116,-38.962074,-35.786922,-37.092297,-37.859413,-36.00295,-41.839123,-51.01723,-35.08539,-30.014332,-34.736923,-32.96712,-34.301075,-40.609093,-34.56288,-28.689335,-29.024506,-39.51566,-36.151596,-32.28294,-28.95808,-33.576084,-33.838768,-31.78656,-27.076591,-35.146927,-29.579952,-38.668182,-31.442873,-42.638023,-27.27953,-25.26008,-36.987236,-24.517475,-23.339422,-25.88768,-29.800968,-33.685284,-28.84997,-28.255306,-27.152067,-30.351532,-33.169044,-39.395325,-24.700325,-23.998232,-29.380173,-27.672731,-28.149328,-27.16876,-28.957638,-32.593544,-32.518982,-26.645687,-26.691847,-31.953524,-30.696115,-39.045025,-33.148598,-37.760918,-40.33484,-33.319202,-26.203037,-26.880846,-28.89864,-35.572086,-50.06789,-42.134735,-41.555656,-33.66935,-37.573574,-29.04676,-29.351751,-35.65595,-38.415577,-33.533657,-37.438942,-31.134735,-30.297527,-32.868862,-36.012157,-31.11708,-27.429028,-31.049109,-36.94381,-28.319141,-36.776485,-34.13261,-30.382513,-34.059452,-33.38722,-31.066288,-35.553524,-31.92244,-34.25027,-30.35266,-24.095757,-27.34852,-31.262262,-29.175293,-50.047886,-34.597137,-29.483309,-39.131386,-21.483894,-20.25285,-25.711514,-38.73173,-29.356388,-26.599026,-26.951544,-31.96901,-29.645874,-24.62746,-29.55899,-31.626144,-29.517563,-28.9501,-29.455734,-30.984966,-31.863974,-42.903473,-39.371555,-33.293976,-30.434895,-37.30969,-28.771988,-30.716759,-31.17061,-30.64101,-30.31249,-24.819704,-26.72651,-28.248705,-30.06346,-30.351948,-27.949757,-26.574142,-25.602707,-26.24191,-27.663883,-26.243427,-25.9482,-27.731274,-30.552912,-28.257221,-24.429646,-26.145908,-27.537422,-29.53772,-34.01006,-43.358887,-29.65311,-27.610388,-28.653072,-26.179316,-30.363228,-34.016624,-45.88352,-56.465218,-61.43345,-37.317814,-35.20536,-25.693289,-20.080948
-39.30755,-26.851564,-27.221455,-41.469208,-31.5261,-28.972502,-29.664694,-29.532211,-26.272617,-33.966885,-33.884594,-38.565334,-42.296295,-33.125988,-34.523045,-34.341446,-28.946041,-25.76934,-31.113773,-30.994503,-29.870838,-48.69314,-31.854258,-33.2398,-44.109276,-33.330177,-37.483543,-32.537254,-30.179953,-31.59796,-33.857407,-26.085274,-24.676035,-28.274086,-42.179474,-33.546032,-30.926535,-32.23316,-56.196293,-37.103325,-46.385857,-38.1557,-36.32213,-34.409557,-31.793982,-33.9137,-42.28413,-34.852634,-29.233913,-39.058903,-32.381577,-31.560669,-30.109118,-32.350918,-29.482006,-32.977444,-28.950293,-24.358566,-23.66708,-25.587576,-32.046467,-36.510395,-27.879377,-27.924486,-28.606216,-27.735855,-23.38691,-27.797518,-27.586983,-32.04914,-31.049778,-23.71527,-26.449791,-39.650314,-38.378323,-34.564312,-28.263023,-23.13947,-24.893076,-25.87534,-29.054867,-22.730976,-27.88617,-33.95214,-27.703033,-23.89862,-23.505426,-26.24131,-25.351555,-28.368769,-38.24493,-34.43498,-35.927902,-29.674446,-36.719032,-25.761042,-21.842,-28.11308,-35.855305,-39.53409,-37.386036,-34.006744,-29.952562,-29.86586,-44.47985,-31.892326,-34.07725,-38.114445,-33.27372,-28.570631,-31.205774,-39.98407,-30.00611,-36.924324,-41.415936,-30.349861,-35.597702,-30.3441,-25.784435,-29.312965,-52.262936,-34.333683,-35.844368,-31.47482,-30.160278,-42.205948,-35.529053,-32.676033,-29.895826,-23.785545,-22.462435,-26.020477,-38.54926,-31.65715,-30.113668,-27.04594,-24.406818,-24.259686,-24.206573,-26.979939,-27.61068,-23.312307,-23.428818,-34.30821,-29.015285,-29.992847,-26.052593,-27.66506,-33.987225,-29.391525,-28.714752,-30.872364,-25.795023,-38.872665,-35.71253,-40.759422,-33.01308,-26.42223,-27.826221,-26.61834,-28.914202,-38.960056,-29.71873,-24.477787,-32.328896,-31.170353,-26.75616,-28.723389,-42.789856,-27.023266,-31.172709,-32.137337,-27.917826,-31.142899,-38.092434,-33.040897,-44.56305,-29.896767,-37.539062,-25.37652,-24.6544,-26.73861,-33.23983,-44.32515,-37.296654,-27.22417,-27.833797,-27.568241,-24.610142,-33.264328,-33.53297,-44.212864,-47.379257,-44.796135,-39.78548,-35.8786,-27.521046,-20.084305
-40.719627,-30.588627,-29.508556,-36.504482,-37.247578,-30.191874,-32.272343,-27.433044,-31.632029,-38.830544,-35.524254,-36.133198,-41.02795,-33.926456,-30.248653,-32.95125,-35.33131,-29.83126,-29.709959,-34.020485,-28.290606,-27.395601,-27.430332,-31.108973,-42.16111,-33.152737,-29.499962,-41.07289,-35.196865,-34.581104,-30.594334,-33.59857,-33.313007,-28.339718,-38.998066,-35.485817,-41.85416,-30.366196,-31.911707,-35.142246,-41.458214,-46.248753,-44.985065,-38.984894,-33.38601,-44.541946,-36.8515,-32.8688,-31.276829,-37.935287,-33.759666,-30.582752,-32.84162,-39.82848,-36.018326,-40.734074,-34.66274,-28.11253,-30.16924,-28.46122,-34.0507,-32.34497,-30.340115,-38.87674,-37.979485,-35.68536,-26.691647,-30.471407,-35.395454,-31.133125,-29.081755,-26.592245,-30.116587,-41.3743,-46.92325,-44.783302,-34.78891,-27.80567,-33.54535,-29.587193,-30.005974,-24.205074,-26.982567,-32.97371,-27.945185,-25.66383,-33.78459,-33.161404,-27.170273,-28.862453,-34.149906,-29.715364,-28.97259,-27.155018,-28.010084,-27.088213,-28.05695,-27.68396,-30.955902,-31.460617,-31.44509,-29.373405,-30.166443,-31.849392,-33.843014,-34.982468,-44.81868,-37.509953,-30.419151,-36.407143,-34.02083,-31.090641,-32.40804,-41.48377,-34.102837,-30.862799,-33.49317,-31.062246,-28.960361,-31.880514,-32.372128,-32.520706,-33.98623,-34.48368,-33.431713,-40.84616,-36.09745,-33.382263,-34.85054,-31.246777,-25.796942,-35.272865,-30.137041,-27.743866,-33.394962,-28.523106,-27.120453,-32.94685,-31.743732,-33.7642,-26.574223,-25.029608,-27.378475,-27.863045,-28.018238,-29.634197,-32.24448,-36.489616,-31.124804,-31.371103,-29.744883,-26.812958,-26.349743,-36.469925,-33.946415,-30.412329,-33.149647,-32.477623,-27.960768,-32.110184,-33.447823,-31.195883,-27.11113,-25.421696,-35.364254,-32.993637,-36.56586,-31.458813,-30.307276,-34.699352,-36.152634,-34.107864,-40.819065,-40.894527,-37.71145,-43.806786,-33.15232,-31.412153,-36.019005,-32.345383,-37.04222,-34.129635,-42.22809,-43.88476,-37.98513,-27.84171,-29.52247,-30.151733,-29.031975,-37.80188,-37.643353,-37.663094,-39.533882,-39.671093,-40.500675,-37.335533,-28.421274,-23.155663
-42.642773,-32.118324,-30.98745,-35.002502,-33.761543,-29.292822,-30.92809,-26.84842,-34.089436,-37.65627,-32.12504,-33.82407,-43.015873,-33.774418,-31.446926,-33.78033,-33.343544,-30.243032,-30.030857,-29.49011,-27.073109,-26.63355,-28.712997,-31.02982,-37.444115,-31.424776,-28.808596,-31.102562,-30.92567,-31.17413,-31.802698,-34.969055,-33.32487,-27.40761,-31.460909,-37.55571,-36.749992,-29.16137,-29.363382,-35.87473,-37.99393,-43.161003,-46.025154,-36.0023,-32.248238,-42.5998,-37.31109,-31.37388,-31.46463,-39.00972,-34.468727,-32.427944,-35.015156,-37.3687,-38.522633,-43.31868,-35.718277,-30.124462,-32.676086,-29.506933,-34.79471,-30.787645,-30.151836,-40.64584,-36.377083,-34.32787,-27.33549,-31.54083,-38.3065,-30.192356,-27.155758,-28.742496,-29.43256,-36.924026,-38.95305,-41.17577,-37.622177,-29.073124,-32.52979,-30.838451,-28.558916,-25.227253,-28.338028,-34.3955,-29.21354,-26.570349,-32.661106,-29.211985,-25.869984,-28.384888,-32.8297,-26.806244,-26.967537,-28.873817,-28.79401,-28.037796,-30.069593,-28.186787,-29.164345,-28.10929,-29.175743,-30.607494,-32.211914,-33.459816,-35.42974,-33.80365,-40.9263,-34.18675,-29.768883,-36.009758,-34.00626,-32.339794,-33.19456,-38.35022,-34.674713,-30.528486,-31.800455,-32.231007,-29.833208,-32.26526,-30.279295,-28.017303,-30.200983,-35.553886,-33.815617,-32.274048,-33.00115,-35.532158,-35.913857,-31.1221,-26.676159,-34.26025,-27.96204,-25.028614,-31.462517,-28.87178,-28.277174,-31.729313,-30.136225,-35.62752,-27.092388,-26.096977,-28.896332,-26.806505,-27.402252,-29.312195,-31.97437,-38.502647,-32.496326,-32.65097,-29.81886,-27.357454,-26.64687,-32.747925,-31.078981,-27.612972,-31.730495,-34.136784,-29.66484,-32.223278,-34.55415,-32.415207,-27.796854,-26.573322,-31.709967,-30.474812,-32.362408,-31.57382,-31.54672,-36.056786,-36.055264,-32.737213,-38.761612,-41.73298,-36.46956,-35.758633,-30.684834,-31.102705,-37.40766,-34.458218,-38.14304,-36.80847,-41.680065,-41.749714,-37.685883,-28.038803,-30.247036,-31.699806,-30.531754,-39.485188,-39.0682,-39.181946,-40.177917,-40.36697,-38.00445,-37.000153,-29.421818,-23.678288
