-4.436222,-13.1089,-11.641184,0.0,-10.666134,-8.750189,-9.17305,-14.85178,-13.832769,-11.4643345,-13.453653,-11.056732,-10.060455,-8.899555
-11.476934,-26.079517,-24.353823,-3.9184265,-25.706238,-16.242216,-22.331196,-26.8336,-29.885773,-26.110966,-32.158684,-26.858347,-29.871786,-28.591742
-16.117245,-28.057785,-26.198395,-9.89217,-36.76797,-34.689045,-31.693138,-27.993023,-36.559883,-21.874018,-28.567083,-31.04994,-27.39273,-33.059166
-19.188549,-23.399918,-28.272718,-17.30613,-36.39904,-35.6531,-25.991505,-26.370977,-37.46991,-24.979118,-26.325615,-38.619686,-28.322033,-36.104893
-23.868145,-27.789074,-27.969349,-16.311691,-40.34658,-36.9972,-25.861206,-38.612526,-30.04892,-31.401245,-22.125107,-32.972683,-32.262913,-28.683735
-22.703047,-28.398926,-32.443134,-15.254471,-34.932987,-35.37939,-24.77173,-32.102333,-26.550781,-34.0459,-23.614988,-28.803316,-29.806658,-29.43756
-22.173862,-32.980095,-35.09295,-18.988708,-32.166016,-30.278975,-23.904034,-31.97509,-25.894592,-31.18884,-24.505133,-30.916483,-26.818401,-30.137835
-24.002577,-28.345812,-35.031216,-26.211758,-33.092487,-34.43323,-32.101856,-38.95277,-30.984295,-23.918045,-23.75555,-32.912758,-29.329357,-26.869492
-23.150373,-30.223206,-34.883686,-18.556898,-31.306494,-31.223074,-30.974312,-33.970146,-26.111675,-23.435804,-24.364311,-33.449745,-23.262896,-27.050997
-24.15599,-36.045475,-33.263535,-19.716166,-36.14083,-32.811512,-31.2998,-33.80733,-26.257463,-27.069641,-29.695435,-37.830086,-23.857971,-30.172855
-23.848297,-34.490936,-34.20008,-23.787958,-40.422123,-33.68282,-29.07868,-27.876856,-24.673058,-24.143265,-30.19616,-36.89431,-30.202053,-34.006035
-28.093956,-30.337156,-34.355495,-31.595919,-31.977709,-31.668447,-28.55588,-24.734245,-27.708015,-21.536692,-27.404755,-35.895725,-33.279404,-26.356937
-27.233433,-32.401047,-31.737293,-25.618877,-30.724733,-34.06092,-25.171759,-25.805492,-30.693111,-25.223974,-28.44603,-32.51052,-26.952612,-25.698036
-33.896214,-33.290062,-31.543486,-23.954954,-32.995247,-37.959724,-24.783367,-33.572533,-29.829475,-28.165932,-33.823906,-31.763136,-29.074131,-27.539196
-28.143139,-35.93064,-30.001774,-27.685013,-30.464184,-32.92674,-28.760225,-32.137558,-25.875935,-25.675041,-36.254112,-33.185745,-33.071823,-28.685547
-26.16069,-34.25978,-31.701437,-29.880877,-30.646381,-31.357737,-29.739723,-34.588715,-26.969074,-23.14626,-28.958586,-30.884544,-34.2955,-24.895943
-30.079384,-31.853285,-40.451603,-25.716043,-28.780495,-31.741701,-28.667427,-30.54803,-28.96352,-21.27467,-20.696259,-32.463062,-34.039448,-26.082428
-38.530624,-31.127956,-36.649708,-24.061878,-32.037724,-29.692509,-24.035175,-29.273699,-24.246338,-16.822395,-19.511353,-29.706593,-30.648722,-32.95572
-35.47097,-36.259174,-31.91095,-29.043833,-32.970123,-37.034237,-24.569988,-30.45419,-23.895494,-20.27674,-27.981354,-25.640953,-27.700396,-31.814081
-36.065865,-35.7195,-34.256966,-29.8589,-30.082619,-43.79323,-28.772408,-25.741444,-14.991524,-26.276712,-27.677303,-28.33238,-26.743336,-29.850042
-34.545364,-30.300283,-42.0963,-25.668848,-39.7488,-47.536003,-30.220127,-24.883797,-19.914114,-24.404732,-25.757133,-30.386509,-41.201313,-33.58416
-30.59834,-24.933989,-33.923325,-26.349401,-38.823563,-37.85479,-31.136026,-29.943687,-25.554539,-24.352997,-23.799871,-23.582727,-35.444706,-27.668537
-31.94934,-25.041864,-32.38641,-34.10141,-37.263718,-36.56655,-30.205374,-33.225716,-32.84599,-27.79009,-28.735653,-27.523666,-32.472347,-27.438778
-36.82126,-27.49358,-34.91945,-29.597517,-36.04342,-36.18842,-26.24878,-28.125013,-31.339056,-29.569065,-30.439821,-38.803883,-26.67471,-27.844288
-36.78572,-30.663452,-35.34753,-23.661705,-35.562984,-33.600082,-27.761124,-22.151154,-29.11259,-23.703909,-32.59276,-35.94632,-31.345394,-27.790392
-38.934418,-30.216892,-33.16438,-22.121168,-32.923965,-35.720863,-25.233574,-23.09419,-30.815977,-21.125118,-28.630508,-29.37419,-36.211372,-28.353207
-35.479458,-26.070911,-35.442024,-24.081125,-38.266304,-30.917175,-23.183739,-21.594524,-26.02168,-23.719276,-23.592743,-28.900732,-27.925594,-36.227726
-36.739433,-27.992874,-36.135193,-30.811054,-31.532415,-34.214207,-27.241951,-27.383888,-22.455776,-27.361809,-24.151146,-25.624958,-29.970875,-30.628511
-37.66925,-31.781868,-34.457108,-29.153578,-30.949192,-29.155731,-25.743965,-27.39176,-26.260498,-26.947475,-28.535461,-26.767643,-31.864708,-25.183086
-30.791918,-24.232449,-33.44141,-29.881924,-30.16148,-27.673653,-24.721363,-25.134863,-27.079727,-25.572977,-29.408651,-31.021646,-26.989067,-26.201714
-30.884197,-21.765408,-29.027172,-31.124422,-32.49655,-30.092089,-21.805693,-26.19404,-26.22208,-27.139711,-25.493742,-28.386631,-30.931328,-23.057558
-38.549904,-19.952698,-27.68018,-30.109198,-41.134823,-30.184063,-19.288158,-31.329542,-25.511974,-32.635372,-27.272747,-27.94121,-34.244884,-23.321056
-35.23874,-18.722807,-29.05371,-30.539639,-36.192017,-28.878801,-19.74839,-36.206177,-23.012203,-30.144358,-31.078156,-30.992256,-31.35507,-23.866493
-37.30411,-22.103943,-28.878304,-30.665886,-32.90479,-31.03167,-19.335243,-37.78563,-26.32153,-23.50019,-22.175167,-26.899635,-29.486155,-29.273111
-32.558537,-16.719193,-33.962036,-29.30161,-31.80333,-33.95838,-25.34483,-29.827585,-26.101929,-19.089775,-22.760595,-27.598467,-31.208242,-29.175116
-32.551727,-16.206074,-25.67455,-25.041224,-36.50616,-27.485956,-25.998821,-30.797895,-31.093824,-18.729294,-26.991873,-29.09277,-31.67335,-30.854042
-34.464188,-17.902996,-21.619228,-24.753323,-39.935863,-24.179878,-33.332317,-28.29151,-30.277693,-23.190233,-29.33783,-29.531273,-28.691956,-33.16063
-37.023605,-16.778254,-19.282692,-23.359745,-31.038033,-23.420467,-29.037369,-21.049067,-25.027126,-27.50759,-26.885242,-28.752913,-33.15078,-29.58321
-39.52345,-21.474714,-16.017965,-27.066488,-29.975622,-25.856976,-26.582302,-22.003498,-20.144163,-23.695454,-30.23582,-32.143734,-37.966297,-26.605465
-34.955,-25.658218,-20.337507,-31.228186,-28.3226,-30.929632,-19.11911,-29.013535,-18.33637,-24.01281,-28.528065,-28.440496,-39.031578,-26.156395
-30.002752,-26.254074,-25.8412,-22.970924,-30.76338,-24.272583,-20.79723,-31.57523,-20.986742,-28.530045,-24.735561,-26.154942,-31.199163,-30.592485
-27.841162,-21.607409,-20.127056,-20.055779,-35.631683,-23.20996,-24.052284,-27.21278,-21.3879,-25.40441,-27.975105,-26.278227,-31.947487,-31.552769
-33.85253,-20.874083,-18.727066,-22.119102,-34.939278,-20.511127,-31.744587,-26.555586,-20.312523,-29.158043,-26.351225,-38.206745,-35.357635,-32.98123
-36.287884,-23.2901,-20.174025,-23.784027,-26.333103,-12.543135,-29.632687,-32.672607,-20.642439,-22.438301,-27.06488,-37.1067,-31.868538,-32.189262
-37.846146,-23.61037,-23.105446,-23.870037,-14.596899,-10.80463,-33.293907,-34.51387,-22.144348,-23.751625,-31.107296,-30.804623,-29.251099,-27.138819
-36.577446,-19.285233,-30.027617,-25.869902,-12.064716,-11.633936,-35.284473,-32.044117,-21.259903,-29.317715,-29.544981,-28.473772,-30.873909,-24.24925
-31.531668,-18.204975,-27.723753,-29.86881,-18.016346,-19.55701,-33.48919,-25.835526,-21.531017,-23.823643,-27.109774,-22.867664,-30.10215,-22.793346
-29.918484,-23.775993,-32.64967,-33.21484,-24.431683,-19.868837,-37.15798,-23.837944,-23.599007,-30.122896,-28.764278,-26.595245,-25.253847,-24.733967
-33.010834,-25.821276,-35.43722,-33.671448,-29.84969,-20.951868,-38.103024,-23.603832,-20.077808,-28.945229,-30.093256,-27.347076,-29.294106,-25.590956
-32.999424,-28.119867,-34.35186,-29.192936,-34.017105,-32.906265,-32.36573,-22.584126,-24.905592,-24.84026,-31.094528,-27.447378,-33.366318,-30.15007
-31.12175,-32.13105,-33.353416,-30.768343,-31.906866,-25.436996,-26.847313,-18.70504,-25.898884,-21.04442,-20.833412,-30.262556,-31.987103,-26.150606
-41.21135,-30.016342,-35.43298,-31.559387,-33.49413,-24.93889,-24.706936,-15.16614,-30.733536,-14.705036,-15.393574,-39.540604,-26.563593,-27.71096
-36.544033,-27.07543,-35.990532,-27.47306,-39.73407,-27.681671,-30.668337,-14.684196,-32.96588,-13.417381,-17.514446,-31.955309,-28.319927,-22.255123
-33.93426,-23.267931,-36.69954,-30.823645,-39.85541,-28.226831,-24.573652,-12.821688,-33.13574,-11.938215,-21.382227,-29.558891,-31.572731,-19.96617
