-9.184683,-26.517761,-31.97967,-29.709742,-31.009193,-23.637838,-31.357744,-28.091442,-23.332294,-23.607288,-26.122335,-24.925793,-29.28582,-32.636055,-22.470268,-23.233347,-25.32056,-24.30972,-24.090317,-24.62352,-21.94191,-3.0356636,-4.175869,-4.0986786,-4.348383,-4.242977,-4.223839,-18.826893,-27.02655,-27.453085,-26.037685,-22.390965,-27.10706,-24.959963,-23.43246,-25.4583,-21.375643,-25.977655,-27.628792,-27.637299,-26.06065,-21.771948,-26.528957,-25.935448,-23.10453,-21.48777,-23.681515,-22.176476,-20.841198,-24.331215,-17.456589,-20.323265,-22.566536,-22.631302,-21.315285,-22.752972,-16.448566,-16.527796,-11.665447,-12.430756
-7.315321,-34.725273,-27.212866,-32.913883,-29.487778,-29.489681,-34.99696,-32.121002,-32.58992,-31.591583,-31.862982,-22.305439,-33.429623,-27.831078,-29.351244,-24.470192,-26.977465,-25.812931,-32.507275,-22.483887,-26.019081,-18.888748,-41.6933,-40.087772,-39.563904,-52.090042,-45.067776,-18.804752,-26.87782,-36.007454,-24.494793,-29.05309,-32.87466,-32.777332,-29.231678,-32.80419,-26.296509,-30.594234,-32.303555,-31.732763,-33.04071,-33.29768,-37.363205,-29.430725,-27.924898,-37.16388,-28.17066,-36.1077,-26.459564,-30.05002,-24.419418,-25.145378,-29.606136,-25.771378,-24.961622,-28.303644,-32.37876,-27.805466,-15.262989,-7.915638
-9.562782,-28.814796,-29.921825,-29.197315,-29.809748,-27.783283,-37.48677,-35.90364,-34.40375,-26.47528,-29.74334,-28.448517,-38.742683,-28.453892,-30.110455,-27.546074,-23.94249,-25.98418,-29.34072,-30.58486,-26.65659,-23.03068,-37.53405,-36.81061,-35.12635,-46.69089,-49.39418,-24.847271,-25.742483,-36.59319,-28.999807,-32.33926,-31.976482,-35.850464,-28.698147,-24.856152,-28.697178,-31.028934,-28.162928,-34.536682,-26.582825,-36.131287,-33.967854,-29.643066,-28.493898,-28.645565,-31.09092,-28.581944,-30.073198,-30.46349,-24.900589,-24.105274,-27.720818,-27.19443,-26.235983,-26.923525,-32.830105,-30.365892,-18.150747,-9.189611
-15.990454,-24.768337,-30.141056,-28.728344,-37.0569,-29.801735,-29.58397,-31.856531,-34.10478,-24.79816,-35.01685,-34.358253,-32.53822,-36.044384,-29.658707,-28.941862,-27.852495,-29.944815,-26.993042,-29.972635,-29.701694,-21.916853,-34.995705,-36.371307,-35.211872,-40.785378,-52.238945,-28.46655,-23.065128,-29.704147,-30.541677,-32.13841,-30.457434,-25.836637,-30.74979,-26.897297,-32.569775,-29.230686,-26.914783,-35.082554,-28.479015,-34.235394,-33.346134,-35.826458,-28.783535,-27.3001,-33.002316,-25.24849,-30.446682,-29.89038,-29.056719,-25.222563,-21.633291,-32.180893,-27.680702,-27.26136,-24.73612,-32.513527,-12.48671,-10.874985
-17.949589,-24.43227,-27.303116,-24.011536,-32.746796,-29.386066,-28.541746,-30.669052,-32.90523,-29.588306,-37.32391,-29.607252,-24.470276,-38.10523,-30.361115,-27.924662,-33.898003,-37.247974,-28.27506,-24.927933,-24.783802,-23.91929,-40.90963,-39.98169,-40.192688,-41.800865,-53.116962,-33.22562,-28.10817,-23.984806,-27.687561,-29.361319,-28.637537,-23.853886,-33.567463,-34.385796,-38.277077,-29.241352,-26.655975,-33.041004,-30.713858,-27.698244,-30.198193,-29.235756,-32.189243,-32.662117,-27.009386,-26.581686,-28.471828,-29.094864,-28.509144,-25.063581,-20.975834,-31.43703,-24.014532,-25.336155,-22.225662,-27.255928,-15.5803585,-18.791441
-22.409883,-30.878986,-24.744513,-26.57685,-30.518284,-30.584284,-29.064413,-28.105011,-34.44726,-25.653414,-38.04225,-33.070564,-28.165104,-43.442726,-26.812147,-29.01668,-28.683372,-49.031075,-31.240051,-23.819155,-22.457136,-32.18331,-40.21386,-38.63339,-45.317444,-39.366978,-56.932945,-34.539665,-30.698542,-22.968746,-27.66866,-28.381859,-24.380188,-29.235987,-37.640896,-39.631634,-36.4154,-30.29653,-29.089546,-28.30183,-26.694141,-29.820805,-32.67353,-28.510967,-36.918568,-28.511358,-25.48687,-26.155993,-32.0048,-33.87275,-27.05563,-30.009563,-23.455933,-35.652233,-28.64148,-27.929346,-22.919662,-26.956657,-13.9808445,-21.265526
-24.226868,-29.719547,-28.92786,-34.15326,-30.40408,-29.439053,-31.015993,-26.155424,-30.792316,-18.126875,-38.40936,-32.097446,-27.209381,-33.598095,-22.84692,-37.413483,-24.081661,-30.691212,-30.897257,-27.106655,-24.920721,-31.320417,-36.50622,-41.923195,-38.725212,-39.523613,-44.294147,-29.068905,-22.583488,-28.376583,-33.15082,-29.542397,-31.448542,-29.93568,-26.911615,-35.896927,-29.957432,-38.243034,-24.906876,-26.659433,-28.279858,-26.059484,-33.434563,-31.225033,-27.819426,-28.855736,-21.486917,-23.336048,-33.223595,-29.690252,-20.422058,-29.535742,-24.580503,-28.1774,-36.25888,-28.23596,-22.348675,-27.187962,-13.596819,-17.530008
-22.595442,-24.549068,-37.026493,-34.843925,-28.161573,-32.30151,-32.755642,-26.707829,-31.860535,-18.594738,-38.177002,-28.435852,-27.825554,-30.065493,-25.931566,-37.72581,-26.298933,-29.447678,-30.955284,-30.141676,-29.705738,-29.987553,-28.94358,-35.396362,-31.328205,-35.39652,-30.92145,-25.971191,-18.546213,-19.959028,-29.461395,-29.784588,-31.468725,-27.82633,-23.336592,-32.854763,-25.294708,-37.27185,-24.97902,-26.96496,-29.04329,-27.170942,-36.31092,-37.222168,-24.406693,-33.417767,-28.735043,-16.600225,-41.58658,-30.495104,-16.518667,-25.489037,-22.813202,-23.590338,-38.09084,-24.756124,-26.112116,-23.132488,-18.182417,-18.291878
-18.592428,-23.58906,-35.271942,-29.283482,-32.94392,-26.538006,-34.66359,-27.633183,-29.037846,-24.381634,-36.132336,-27.339533,-31.328833,-28.7683,-33.190018,-38.21925,-24.542858,-33.813316,-28.977568,-32.928104,-41.26788,-31.5726,-14.265057,-28.292252,-14.567005,-22.15445,-17.902493,-16.677439,-17.264076,-13.840818,-22.620592,-26.242435,-23.238064,-23.710068,-21.72843,-26.53069,-24.119572,-27.7452,-27.728695,-30.61729,-23.09093,-27.015055,-24.732262,-28.230492,-22.679031,-32.282394,-20.660236,-13.045242,-28.031647,-25.078667,-16.48203,-19.875874,-19.797573,-24.380562,-26.106812,-21.169834,-19.470852,-17.623264,-15.361868,-14.379059
-18.596077,-29.646502,-31.347183,-33.54108,-35.83638,-27.13361,-33.061096,-30.4684,-27.609676,-29.85869,-32.31968,-28.421524,-28.916374,-25.093365,-34.652573,-37.23,-35.337772,-31.277184,-30.011917,-38.78216,-39.701817,-29.259499,-11.937481,-29.984648,-11.7104645,-20.895214,-20.905972,-14.183783,-19.041317,-21.20869,-24.2134,-20.895636,-23.046774,-26.267591,-27.23997,-23.603085,-23.795876,-28.666336,-26.829987,-27.984585,-20.25998,-22.273657,-24.85159,-27.175709,-25.599949,-32.160778,-21.232937,-20.784542,-28.009117,-27.942406,-22.095173,-23.495249,-17.229887,-25.021538,-24.392817,-18.488375,-17.375988,-19.092844,-13.381699,-20.645584
-21.223442,-28.591206,-31.011078,-38.149677,-30.106096,-25.505768,-30.75975,-33.95057,-30.297726,-30.708103,-27.729698,-25.072063,-25.934383,-23.593023,-26.46622,-29.045338,-30.989323,-30.624798,-34.980434,-30.210867,-35.837643,-27.578876,-17.119513,-35.144005,-16.897043,-27.688301,-29.642303,-19.114735,-21.569109,-21.475494,-26.65674,-24.138897,-23.89672,-26.525213,-29.188614,-28.84646,-28.403248,-25.127901,-31.895508,-23.898563,-24.182188,-25.025805,-29.486343,-35.180058,-25.164486,-25.374691,-29.041557,-20.751184,-30.163,-26.22169,-21.005936,-26.024767,-21.981712,-27.42492,-29.349434,-21.587536,-21.476414,-19.022207,-18.160786,-12.9266815
-25.992435,-29.989832,-27.977179,-35.864265,-26.770306,-27.996113,-26.46367,-29.687824,-23.15393,-31.83023,-28.858858,-33.495407,-25.189445,-29.941568,-23.55096,-29.242441,-28.027817,-35.059174,-34.41423,-25.774977,-31.581282,-23.285069,-32.62329,-38.57562,-38.476013,-38.08745,-36.816334,-32.200027,-27.812681,-23.521004,-25.427994,-27.548225,-35.828503,-28.442015,-31.908482,-31.037931,-29.314074,-24.014511,-31.17185,-28.564817,-23.79403,-26.51039,-34.17345,-31.74119,-25.641014,-29.124573,-30.52224,-23.780453,-31.48525,-25.750559,-22.976028,-25.786512,-27.289684,-29.418644,-31.127983,-24.315739,-25.687313,-24.202965,-14.765806,-11.043213
-23.668633,-28.173159,-29.016323,-36.094307,-30.174112,-27.501122,-25.972706,-26.016563,-21.035278,-28.906195,-30.101902,-34.165943,-26.413412,-27.100843,-24.57034,-35.34463,-26.846996,-26.333658,-30.159206,-16.794231,-30.271364,-25.275322,-38.54323,-37.04411,-45.619797,-41.27061,-43.06197,-26.655043,-26.11088,-27.695187,-30.46484,-24.990139,-30.750965,-27.473541,-26.877861,-28.689058,-33.26137,-26.751453,-25.21655,-34.89843,-25.545761,-32.399117,-26.277107,-27.361067,-29.849327,-28.655165,-32.555313,-31.01947,-36.64737,-30.401888,-20.719172,-26.26519,-24.468025,-29.251759,-27.53548,-28.800926,-24.686155,-17.59913,-13.458202,-12.705807
-21.819078,-28.340942,-23.43525,-30.782251,-33.401638,-29.80806,-29.752945,-30.17324,-26.703194,-28.453436,-33.883087,-35.393898,-31.216871,-21.771702,-15.462845,-29.31463,-22.925167,-23.807688,-19.13264,-17.961449,-23.341518,-25.769558,-42.095764,-38.30862,-40.62001,-39.03998,-47.13982,-28.34475,-29.953388,-30.277225,-29.419254,-24.921883,-24.981472,-28.517582,-27.326153,-28.661388,-26.40581,-30.548008,-20.250088,-34.245296,-24.749699,-30.723665,-29.088219,-28.608868,-31.085686,-32.262966,-26.690731,-24.913158,-34.738815,-28.259577,-23.558441,-29.741228,-32.255238,-23.93452,-25.67107,-23.718136,-21.692963,-17.111383,-19.750826,-10.350214
