-27.55403,-15.171413,-19.169243,-20.973167,-16.99302,-15.314983,-21.037518,-18.793041,-21.942303,-21.229286,-16.565681,-20.420622,-17.005693,-15.153027,-18.043703,-18.141472,-20.140173,-18.144924,-18.197105,-11.898611,-11.552761,-10.505133,-10.995686,-11.225771,-10.4988785,-10.706327,-11.397324,-0.84300995,-0.84300995,-0.8429432,-0.84436226,-0.8576336,-0.863575,-0.87177086,-0.87831306,-0.68530464,-1.2309475,-0.858099,-0.8427639,-0.67860985,-19.504406,-21.8894,-25.998907,-22.08116,-21.37754,-19.299927,-19.891779,-18.828453,-13.989477,-18.205215,-20.00723,-23.304585,-20.147686,-20.59558,-22.630093,-17.539928,-19.976479,-20.545639,-20.048706,-23.112005,-20.540627,-16.616352,-18.108591,-19.049465,-12.346949,-22.65649,-20.167492,-18.935486,-21.320827,-23.260937
-25.884247,-21.746822,-28.678202,-19.971706,-16.763006,-21.274443,-24.145157,-18.011848,-22.190643,-27.529728,-22.221313,-23.13941,-25.79612,-20.668612,-16.998463,-22.122192,-23.761538,-22.505133,-25.299675,-37.300304,-21.047531,-16.98782,-40.260235,-35.85156,-29.120138,-29.691397,-14.640246,-80.0,-80.0,-80.0,-47.574394,-30.074656,-27.204628,-28.679298,-25.651863,-26.367645,-25.587517,-32.881676,-26.954256,-23.645689,-26.21632,-21.481125,-31.706808,-21.35836,-25.508095,-22.444052,-23.154343,-19.807365,-17.426771,-31.113934,-20.090088,-21.743359,-16.801876,-15.308911,-26.581692,-21.108997,-22.92258,-23.007248,-21.013147,-24.736336,-23.382496,-20.373966,-22.363323,-20.095272,-18.412823,-22.47357,-31.88089,-22.800728,-19.308838,-26.081413
-32.996628,-21.155033,-33.486076,-26.6955,-20.666176,-26.353352,-19.648151,-17.65543,-23.924435,-28.313814,-21.215305,-21.33024,-33.00481,-20.604065,-24.229889,-28.13845,-30.63624,-25.575611,-32.325592,-34.486042,-23.474728,-15.914335,-47.49363,-30.886585,-30.799675,-31.890545,-12.279203,-80.0,-80.0,-80.0,-46.448997,-29.946756,-28.38651,-35.103592,-28.504326,-30.02965,-31.002234,-26.595144,-22.523186,-26.749012,-22.81762,-17.98792,-41.06346,-19.433245,-21.312605,-26.395922,-25.074753,-21.576645,-16.217533,-26.041588,-19.94851,-21.835495,-16.256804,-17.782372,-27.676096,-24.13052,-23.37855,-30.959856,-25.54825,-19.841837,-18.303286,-24.287893,-29.862352,-28.148514,-21.999804,-27.98741,-32.100113,-25.162884,-19.35035,-25.72211
-24.944534,-21.945452,-25.499529,-28.263039,-30.244846,-18.499786,-17.345692,-20.866234,-22.572435,-21.355515,-17.9239,-22.94014,-33.219242,-22.380142,-20.28249,-26.104898,-22.986313,-23.701385,-31.605652,-34.65703,-23.436806,-14.713854,-38.499203,-31.03783,-26.056381,-30.08966,-5.5793495,-80.0,-80.0,-80.0,-47.20275,-26.008415,-29.85595,-31.03674,-32.72391,-25.50497,-31.001492,-23.309603,-23.681435,-25.053448,-18.025476,-22.697165,-35.03038,-20.904144,-22.423292,-18.721073,-24.135403,-24.983194,-19.35179,-27.94577,-19.64733,-22.086037,-22.7585,-16.4369,-23.984339,-20.358938,-29.323217,-28.302826,-35.060307,-18.497894,-21.377161,-22.411121,-23.913626,-27.016533,-22.720892,-28.058355,-24.360712,-26.983582,-20.730919,-23.617817
-21.277914,-23.922218,-23.377144,-28.772146,-26.324335,-17.440823,-20.87835,-23.390509,-26.63586,-22.541218,-20.514814,-24.965569,-24.403889,-26.668041,-18.666607,-22.496243,-19.521976,-24.88763,-31.467484,-33.16439,-27.144287,-14.376259,-38.622993,-32.817696,-28.788145,-27.585758,-1.1742268,-80.0,-80.0,-80.0,-47.727486,-28.184818,-32.870308,-32.743965,-34.04807,-25.72445,-29.206648,-23.281445,-24.27828,-26.289736,-19.692848,-21.765759,-25.971807,-25.684711,-20.641727,-19.66472,-25.280947,-29.333094,-19.641773,-40.226723,-18.89149,-22.144947,-23.45034,-21.688944,-22.530247,-20.565649,-21.528936,-26.30478,-21.794277,-22.975315,-28.03832,-23.00153,-25.900267,-21.288248,-23.799519,-19.196756,-25.24216,-26.900328,-22.314913,-26.042816
-25.088116,-28.732607,-23.753578,-24.540386,-21.991585,-23.034948,-25.053616,-19.15494,-30.643812,-24.533539,-26.11241,-23.00082,-21.996792,-27.04858,-19.300629,-27.045525,-21.099121,-22.432745,-25.57877,-35.67863,-20.89548,-16.389992,-38.013294,-31.088377,-29.391039,-27.922249,0.0,-80.0,-80.0,-80.0,-46.96969,-27.653753,-37.43059,-29.467495,-29.387783,-30.745386,-26.868242,-22.746105,-23.761036,-30.026775,-21.434425,-22.341072,-19.447721,-27.715202,-20.113155,-20.691305,-26.4654,-27.962082,-21.989365,-31.294876,-19.322262,-21.819115,-25.709234,-24.76993,-21.088411,-20.155731,-20.113441,-32.985,-20.00486,-24.589218,-23.265152,-27.034794,-25.191305,-21.98556,-24.341843,-16.169592,-25.829859,-19.58317,-23.09729,-28.202087
-37.73562,-24.315884,-22.160114,-25.231213,-18.754269,-20.264286,-22.835821,-22.3903,-28.92183,-26.349014,-23.79893,-19.75139,-22.742912,-32.729973,-18.571083,-22.832748,-20.061695,-23.449635,-22.943293,-32.953396,-20.163116,-18.342197,-38.16652,-29.420214,-28.619442,-33.041183,-0.38694572,-80.0,-80.0,-80.0,-45.755577,-23.237621,-36.742676,-23.454983,-27.181475,-30.859947,-31.96717,-24.955498,-19.298847,-24.113142,-23.813354,-27.659058,-18.886734,-24.406757,-21.603489,-21.469414,-21.43775,-20.71098,-22.556648,-24.962917,-18.194996,-20.62716,-31.487803,-29.671503,-23.845795,-23.180685,-20.353203,-20.020481,-24.22329,-22.072044,-26.218262,-26.630713,-19.269714,-22.989069,-17.242523,-20.538734,-22.56865,-16.51464,-30.159187,-31.607721
-27.642067,-23.821424,-22.193554,-23.864517,-19.333376,-20.642628,-24.390186,-31.169205,-26.514294,-27.185755,-25.875454,-22.012558,-30.30025,-22.595882,-17.874794,-21.655987,-24.25873,-24.951408,-22.111534,-29.287498,-24.274914,-20.435318,-37.351448,-28.47887,-29.285158,-35.998676,-4.4413624,-80.0,-80.0,-80.0,-45.635513,-23.10589,-36.05668,-23.587404,-31.102676,-26.22506,-34.19944,-25.70444,-22.218765,-22.408947,-21.127235,-28.757643,-26.011473,-17.142519,-24.009048,-26.555035,-16.564945,-21.730465,-25.393906,-22.239658,-28.170557,-20.699032,-30.150246,-26.533619,-26.500137,-25.074392,-18.737028,-18.725266,-19.819757,-24.662762,-27.471535,-23.766151,-17.4539,-18.988686,-17.399498,-25.117657,-22.578125,-16.92744,-27.417507,-26.487623
-22.978973,-30.987144,-17.911583,-18.821983,-18.60938,-18.99496,-23.45258,-30.049839,-23.23102,-21.486902,-30.007488,-20.944653,-33.094902,-14.599053,-24.153637,-20.725018,-22.578793,-26.853329,-24.493948,-27.710213,-22.676819,-16.30097,-32.451263,-28.87322,-32.886917,-42.50022,-13.739168,-80.0,-80.0,-80.0,-48.889084,-26.68078,-40.849197,-25.461323,-30.301556,-26.68643,-28.187616,-25.436897,-30.985516,-21.539967,-24.82454,-23.620785,-30.943275,-18.575039,-28.305414,-22.165005,-19.664223,-21.830462,-22.823832,-18.497759,-32.26364,-20.066921,-23.239014,-19.159771,-27.13467,-28.772608,-24.269413,-18.554947,-14.975037,-25.350056,-22.69512,-23.369133,-21.263689,-23.509115,-21.233067,-24.927612,-22.474873,-21.59063,-22.940662,-25.581223
-26.921524,-34.391575,-21.418808,-26.202343,-18.947857,-23.721697,-21.47819,-28.010616,-20.617355,-21.42234,-27.081505,-25.879375,-25.93604,-18.025906,-25.755032,-23.291069,-29.30017,-33.52308,-25.491762,-32.31729,-24.903645,-15.739987,-34.986626,-35.451134,-35.16648,-39.129417,-19.493597,-80.0,-80.0,-80.0,-55.06964,-29.695896,-37.1466,-30.545101,-31.94406,-30.168716,-27.96246,-22.84435,-30.634092,-24.880024,-26.199455,-22.64123,-27.28564,-22.767332,-28.217974,-23.91607,-19.239922,-25.364737,-24.764435,-18.625885,-27.634306,-21.860289,-18.877617,-25.41289,-28.550854,-31.299097,-28.414179,-20.30091,-21.643448,-26.496038,-25.112257,-21.931831,-28.959187,-28.028542,-20.756786,-22.680088,-23.99878,-23.20531,-22.229185,-23.836452
