-21.55591,-7.021309,-11.555708,-18.383463,-14.298321,-24.513866,-12.866789,-15.425732,-2.8916664,-14.617926,-2.2573624,-5.8292923,-10.928165,-8.27866,-10.541523,-6.859371,-23.350197,-26.731237,-6.177166,-19.728817,-9.509821,-19.21417,-14.5084915,-25.151955,-18.21137,-11.287697
-15.487591,-8.015587,-5.2548485,-13.044535,-13.340929,-23.293934,-26.672146,-12.345053,-5.1117935,-8.961159,-0.6363678,-6.9855614,-11.072397,-5.8625565,-5.819809,-10.384813,-21.35701,-28.43368,-8.941036,-16.906406,-9.691906,-13.833004,-11.556135,-23.257935,-17.142626,-8.708084
-10.816095,-7.793749,-5.511036,-15.435871,-15.029226,-20.419605,-34.200985,-11.249128,-7.302803,-7.0740013,-13.825123,-8.025967,-9.677452,-8.652971,-4.440071,-10.980576,-26.795292,-20.66619,-12.86879,-16.466484,-12.328821,-6.5661736,-7.358673,-18.575241,-9.862181,-9.641079
-8.050243,-10.919676,-11.896692,-16.486103,-14.582937,-18.055737,-31.358692,-9.0942955,-6.457741,-9.586853,-14.256544,-6.94936,-8.96155,-3.9434204,-6.2790833,-8.762512,-20.796993,-20.442873,-8.195839,-9.139656,-13.528688,-0.3742218,-7.2335434,-6.463455,-3.0335312,-13.297092
-8.7753105,-20.758904,-20.723892,-22.367191,-12.716627,-14.772997,-29.089111,-6.7522583,-11.824844,-13.773941,-10.646349,-12.799784,-9.729263,-7.33852,-10.33494,-6.7474594,-21.425568,-21.220007,-9.010483,-13.065432,-13.388891,-6.0134773,-3.8892899,0.0,-5.4438705,-17.330612
-14.026527,-17.270416,-17.848377,-23.037735,-8.866123,-14.467342,-27.723598,-11.550148,-16.97998,-22.559362,-15.291866,-14.17816,-8.034367,-15.202253,-15.132923,-7.6702366,-21.247736,-19.270735,-12.816782,-18.09921,-16.88998,-13.605988,-6.993164,-5.569916,-8.354755,-15.2132225
-16.133173,-13.067726,-15.268122,-20.049702,-7.4568233,-10.503874,-27.165478,-7.9693394,-17.245195,-23.363304,-22.066027,-15.891596,-4.2593384,-13.893431,-11.784578,-13.120831,-12.170166,-17.653976,-12.749659,-10.646372,-8.335602,-19.84003,-6.8185577,-22.861671,-11.714724,-12.6936245
-18.384575,-16.002354,-20.28891,-18.556267,-14.712376,-14.562069,-29.069508,-9.256954,-11.533058,-19.69431,-16.476429,-17.383049,-6.577709,-12.357132,-13.9352455,-16.270853,-11.473341,-12.807247,-15.229969,-10.372084,-5.49234,-20.531141,-9.26174,-25.48933,-17.377785,-12.723057
-20.148079,-13.135939,-20.031548,-14.374235,-17.685036,-13.929226,-28.361622,-13.896595,-9.605122,-15.754307,-16.527962,-21.407272,-13.983803,-11.6211605,-11.696571,-21.653198,-13.545263,-12.250183,-21.159786,-13.015478,-8.4154,-19.473404,-13.287331,-30.91597,-22.489775,-9.002455
-22.399193,-19.072647,-19.361464,-16.400772,-19.395903,-17.678493,-27.098717,-19.913233,-18.698832,-22.050692,-24.428104,-23.44817,-18.631702,-15.897188,-11.212437,-18.55852,-22.384686,-16.44056,-29.534456,-10.984283,-12.675545,-17.767586,-17.911669,-24.947517,-19.850674,-11.858583
