-23.435999,-24.410341,-16.724815,-24.384003,-21.210941,-27.900166,-20.12263,-20.47931,-22.741337,-22.82309,-29.372915,-18.460165,-21.144043,-29.599417,-22.707268,-25.71192,-30.9317,-21.403284,-27.613224,-26.80288,-25.506212,-21.95574,-27.663849,-28.359818,-29.90021,-20.520805,-26.07462,-18.73356,-21.483189,-27.215302,-23.378942,-30.920046,-24.697096,-23.837296,-29.261581,-22.566223,-23.437538,-21.658846,-20.612312,-28.741861,-20.929184,-22.837772,-29.109344,-22.434399,-22.853678,-16.371197,-21.713402,-32.069946,-25.706676,-22.486202,-21.390629,-21.877134,-21.69796,-23.646753,-23.318386,-18.79189,-31.672216,-25.729584,-18.745785,-18.38149,-21.513962,-23.558472,-26.32001,-17.647854,-18.279266,-22.119453,-25.054047,-20.75943,-26.038885,-22.856161,-22.469063,-24.434797,-21.997578,-22.96901,-33.12199,-19.21559,-25.029049,-28.433544,-20.488802,-21.949013,-20.263945,-20.870491,-31.581692,-23.846958,-28.599045,-22.114687,-17.517305,-22.307278,-23.553183,-22.131939,-21.999523,-19.933065,-24.768171,-24.309975,-19.667145,-20.359892,-17.155245,-17.331566,-25.421068,-22.539257,-25.809105,-20.230125,-21.48103,-23.60149,-17.193926,-19.19603,-22.937326,-24.182198,-25.25161,-24.338684,-23.775839,-24.787329,-19.7431,-22.437449,-28.184927,-23.617104,-23.440266,-27.302973,-19.31391,-25.920635,-16.08957,-27.218185,-29.866484
-23.069143,-20.821209,-19.810223,-16.140205,-19.84245,-18.745169,-17.994284,-19.170853,-16.837824,-24.169373,-17.243816,-16.020073,-21.346252,-18.99686,-21.321869,-19.989098,-22.11864,-22.138756,-17.23323,-21.29765,-25.816956,-24.913542,-22.402193,-20.914997,-19.456535,-19.597626,-23.101868,-19.005604,-18.176655,-22.880564,-23.580929,-25.950468,-22.102968,-22.108593,-22.233505,-23.080978,-18.997162,-15.159468,-24.673943,-15.719944,-23.705536,-22.168915,-25.135818,-20.839746,-20.310215,-18.23179,-24.344263,-19.314161,-16.099113,-20.285187,-24.31181,-16.435799,-16.952265,-22.959278,-21.393673,-19.082691,-18.371746,-38.030544,-16.091572,-17.21524,-11.3760605,-16.262627,-15.158943,-11.747192,-18.973576,-19.975096,-24.610981,-23.826557,-21.751602,-22.191147,-14.011375,-19.374983,-22.197527,-22.546316,-26.400517,-25.220459,-19.588549,-25.635815,-9.663408,-19.208706,-18.696907,-21.360699,-26.948597,-21.212517,-23.705257,-20.537624,-20.339235,-18.156857,-22.884727,-23.483505,-20.960558,-21.76373,-18.83426,-24.0414,-14.337561,-17.713673,-18.711718,-22.745209,-19.810051,-18.39737,-25.931957,-19.451885,-19.045769,-21.83421,-15.97613,-23.294495,-27.219986,-22.333973,-21.564304,-25.220377,-15.606152,-19.797794,-26.750767,-25.315334,-28.28875,-23.23405,-15.836185,-45.79227,-18.690681,-24.371328,-18.20068,-19.98712,-21.680984
-19.327768,-23.02488,-22.954735,-10.626675,-25.028513,-15.146614,-23.23914,-22.882507,-20.889633,-21.608974,-10.473368,-18.00037,-18.254189,-14.182194,-24.425854,-14.6092205,-21.267117,-15.624142,-12.674515,-19.43513,-22.366123,-26.9216,-23.248825,-14.895103,-13.397394,-17.555874,-23.281755,-18.4371,-21.117311,-25.384052,-19.191277,-19.584286,-17.42266,-16.528152,-18.344532,-19.502455,-15.867077,-9.181128,-15.424387,-8.265598,-22.727814,-21.212593,-19.027878,-19.683876,-15.556503,-21.845188,-25.593306,-12.652075,-14.617447,-20.151794,-22.468342,-17.335068,-21.98679,-18.017033,-23.925497,-16.505642,-14.916069,-23.567026,-15.239788,-21.714819,-10.283058,-12.048283,-16.809696,-6.698101,-16.239462,-26.5727,-23.911182,-25.105555,-21.531956,-26.058756,-9.695751,-13.579308,-19.32484,-19.374298,-26.743156,-19.588963,-18.80318,-21.878365,-7.5430107,-16.906895,-12.706879,-18.017147,-24.294064,-20.084187,-24.451859,-23.507595,-16.168291,-19.006617,-22.16975,-23.39307,-20.472551,-17.558275,-16.28176,-25.696678,-8.841648,-18.467556,-23.686535,-21.98968,-23.489641,-16.670626,-22.704903,-23.782803,-15.92601,-26.91652,-17.889097,-23.495712,-18.722908,-16.604315,-21.93927,-22.180382,-19.630508,-12.995453,-23.22246,-19.342535,-22.478905,-24.983225,-13.360163,-30.654734,-25.812841,-21.488323,-16.110533,-7.196377,-10.284702
-18.598316,-24.757835,-23.766987,-14.549749,-23.312397,-20.03335,-28.42015,-21.78886,-17.09787,-18.266548,-10.109751,-21.906853,-19.068611,-18.288769,-22.843063,-17.543774,-22.991186,-18.214745,-14.308002,-13.295399,-22.70422,-26.07351,-23.268583,-17.986458,-14.488665,-14.422138,-17.431618,-20.70366,-20.834124,-25.986462,-19.171371,-19.199245,-20.250568,-16.058702,-19.466518,-22.961475,-21.454782,-13.009407,-13.868164,-10.087528,-16.396215,-23.292027,-22.587425,-22.17107,-18.746681,-23.18385,-27.57977,-16.521719,-20.961287,-21.221695,-22.23692,-17.721626,-25.018604,-18.628513,-24.173073,-17.206335,-21.121922,-17.990202,-19.769077,-20.372803,-14.242504,-14.7752285,-15.520733,-12.642336,-16.137321,-23.813,-21.415928,-19.746828,-24.928242,-28.102665,-14.588228,-18.397198,-24.542046,-22.951612,-32.152626,-23.134104,-21.629902,-25.579063,-12.912094,-14.498432,-17.28318,-20.974827,-23.411732,-24.804928,-21.805935,-24.753845,-15.932405,-19.665913,-20.328262,-25.307997,-19.492706,-17.793436,-17.067196,-20.957985,-11.836693,-21.75026,-18.130526,-22.302044,-19.816828,-16.111156,-19.690845,-17.45771,-16.293686,-23.48301,-21.453121,-21.070087,-19.828333,-18.133072,-18.619747,-23.800467,-32.699894,-16.666176,-20.379786,-21.586592,-27.196754,-22.377241,-19.346241,-26.85158,-23.739788,-24.036255,-12.68347,-7.103441,-3.6688194
-20.639002,-24.360806,-23.598076,-19.245646,-23.353369,-24.53791,-25.260006,-21.63005,-16.226637,-18.742538,-13.682032,-20.670662,-19.693382,-23.724808,-10.982693,-24.693127,-21.758308,-20.061062,-17.502373,-17.792564,-18.020977,-23.373798,-26.261932,-18.731405,-13.779173,-16.638124,-21.919516,-19.3702,-18.740211,-30.035843,-16.477577,-23.219576,-19.318527,-18.778305,-21.664864,-18.004597,-26.19859,-18.371689,-12.961943,-16.982882,-20.834053,-24.960854,-26.780825,-20.857552,-26.23041,-19.209894,-25.619469,-23.26253,-21.595478,-23.469366,-18.884186,-21.119684,-25.213907,-21.254673,-18.550186,-16.607973,-19.156643,-17.90278,-23.5123,-18.438854,-15.916773,-16.330603,-16.251295,-16.850065,-13.48563,-22.825857,-25.504616,-18.021381,-22.167522,-28.301582,-20.675106,-19.714437,-22.543415,-23.49063,-30.208279,-27.091799,-22.822811,-24.049662,-16.029926,-8.901129,-20.707094,-22.655132,-26.712313,-27.738327,-23.185928,-30.42439,-14.557358,-14.904587,-22.818127,-21.14057,-17.768528,-23.691883,-16.20219,-18.33956,-17.01225,-18.839264,-21.362696,-26.80304,-17.27844,-14.48057,-16.211391,-18.416996,-16.459118,-25.9408,-21.047033,-22.866585,-18.829523,-15.998369,-19.190125,-23.412348,-23.924038,-20.633207,-23.277908,-22.300943,-23.464413,-17.908527,-28.23756,-23.887709,-25.27652,-25.458277,-16.385788,-7.1899185,-4.6572075
-17.457184,-23.903664,-19.049503,-14.393843,-22.425276,-22.472908,-22.13592,-18.235157,-13.485678,-12.611317,-13.855534,-14.6243515,-12.059509,-18.855848,-8.036552,-19.062346,-21.096107,-19.40506,-21.61002,-16.664923,-18.738249,-27.255362,-25.202038,-12.765526,-10.785561,-20.31994,-16.751966,-13.435749,-16.148022,-26.643967,-15.002235,-26.363976,-21.0378,-18.812466,-19.177956,-12.5701885,-22.211906,-14.125187,-16.900362,-10.026587,-23.083797,-25.836477,-27.306297,-16.3701,-20.843529,-18.44074,-17.717014,-17.890064,-19.441233,-16.182034,-11.036659,-26.493465,-26.054604,-27.29455,-14.21106,-12.124733,-12.404102,-13.329924,-13.965559,-13.42524,-6.6019554,-7.8968716,-10.516417,-7.558506,-9.569653,-17.743443,-25.691147,-14.696384,-16.414608,-22.656597,-13.202488,-11.4927635,-15.228228,-19.348679,-22.15575,-20.699596,-20.166885,-16.615711,-16.773087,-14.713757,-11.55905,-19.3697,-24.927498,-22.879082,-24.176502,-26.557806,-20.418503,-17.1773,-19.869621,-20.861322,-19.715958,-18.135696,-18.833517,-16.178524,-11.843208,-20.217846,-18.232868,-19.750042,-19.523205,-9.690929,-10.887499,-17.896711,-17.334175,-16.926458,-13.212835,-22.047052,-14.999489,-13.923904,-20.511831,-18.64956,-16.471432,-14.19113,-20.502968,-15.43396,-23.153652,-23.504993,-21.953293,-23.500011,-31.925392,-20.763866,-26.696493,-12.260284,-14.498392
-16.628386,-30.564949,-14.48057,-16.093735,-17.95613,-27.318768,-20.908398,-18.987253,-14.634239,-13.81756,-12.999702,-15.488293,-13.084099,-18.114048,-12.306955,-17.272705,-23.056904,-20.450155,-22.535189,-17.439236,-26.419844,-27.850481,-27.317451,-15.542145,-14.27747,-14.961136,-17.84934,-17.548664,-17.791256,-27.399677,-18.057343,-26.571045,-19.202171,-18.016819,-18.51835,-16.559534,-22.184706,-15.807779,-18.02349,-12.226076,-25.088078,-26.276058,-25.725956,-18.689964,-20.157635,-25.858793,-19.353607,-18.35707,-25.3582,-16.777285,-11.117918,-27.531017,-26.494576,-24.807922,-15.22813,-13.805017,-15.225281,-15.712467,-13.091152,-13.36425,-7.2119675,-8.630983,-11.66486,-10.092432,-11.715572,-18.280575,-22.455296,-15.92625,-15.83762,-19.97118,-13.163681,-13.349201,-16.767313,-19.094513,-23.860882,-18.967955,-24.353125,-17.894056,-16.277283,-17.357666,-12.944988,-19.687176,-22.63232,-19.372505,-24.573765,-27.212444,-21.272478,-16.253729,-18.683483,-20.706364,-14.152035,-22.15675,-19.26939,-15.475435,-13.920212,-21.359497,-18.870384,-20.765858,-19.972706,-13.181135,-11.490196,-17.468586,-18.663109,-19.622921,-13.14016,-22.559595,-16.12973,-15.292757,-23.142138,-19.261248,-18.59923,-17.636292,-16.131323,-16.689425,-23.830986,-25.852373,-22.081615,-18.509495,-23.030037,-22.234896,-16.998402,-11.107025,-13.248779
-20.543488,-21.121273,-16.998667,-23.859158,-19.748856,-31.85868,-29.740555,-20.914022,-21.41512,-19.120216,-23.171425,-20.269156,-17.825699,-17.328947,-23.843338,-19.613728,-25.341398,-21.333782,-16.187862,-25.770058,-27.449333,-24.287338,-24.795832,-17.914782,-20.152664,-17.088556,-19.34063,-24.137056,-22.138582,-26.542896,-21.150658,-27.84616,-19.647875,-21.798794,-23.386038,-28.739586,-22.861746,-21.488253,-18.33384,-16.787325,-21.064547,-25.059303,-24.107424,-23.6773,-23.552927,-28.607674,-20.352787,-17.502808,-31.683655,-17.945965,-15.235004,-27.374197,-22.59558,-23.521103,-21.87251,-22.33909,-25.30904,-23.927673,-20.811409,-21.897223,-17.37999,-19.450367,-15.389103,-17.131855,-18.33198,-26.270475,-22.590763,-21.001152,-24.015106,-21.767082,-25.582571,-16.46402,-16.706627,-28.137484,-28.791954,-23.080189,-20.854914,-22.317303,-20.838179,-19.557053,-18.949844,-23.812279,-20.972366,-19.774044,-23.02406,-26.305824,-25.49517,-18.981712,-18.077806,-23.937471,-16.414875,-21.564404,-23.803686,-20.046131,-22.900867,-25.62519,-23.660767,-24.502304,-27.173246,-20.178925,-18.831776,-20.302517,-18.211327,-19.911278,-20.68843,-21.782291,-19.000244,-25.40083,-29.526217,-19.747608,-17.032043,-24.900795,-19.256874,-18.581894,-19.502619,-30.569386,-22.125633,-22.057196,-22.724083,-33.058308,-17.645739,-17.222826,-15.281744
-21.852737,-14.20616,-21.04499,-15.9488735,-19.318523,-28.196865,-26.296713,-22.203512,-18.047583,-24.127733,-15.938389,-21.350975,-24.004738,-26.760374,-22.63303,-18.43282,-24.470577,-20.1881,-16.17062,-18.053545,-23.99656,-26.963066,-27.529804,-17.09385,-17.299616,-19.652191,-18.736574,-23.52264,-21.731487,-24.056526,-17.749907,-25.460453,-21.557278,-23.332071,-22.948204,-21.319748,-23.55072,-20.791607,-22.79449,-16.518696,-21.071709,-22.682228,-15.608582,-20.604237,-25.892372,-17.86736,-19.186417,-19.880022,-25.05209,-21.77496,-12.820793,-18.324892,-23.266026,-20.49451,-22.454151,-18.764397,-19.5783,-19.635048,-27.170883,-26.899569,-20.173298,-15.71043,-16.788734,-14.378124,-21.581966,-22.85491,-17.417027,-19.105473,-26.488647,-25.802895,-25.179234,-16.603006,-18.499617,-28.466627,-24.070217,-24.053246,-21.798836,-23.619526,-10.645851,-22.059975,-20.869001,-21.712357,-21.101328,-22.263126,-19.817963,-21.602419,-23.350044,-14.484367,-23.46923,-22.681345,-19.848063,-19.809914,-17.674923,-15.964226,-14.899563,-19.193645,-22.499992,-23.40219,-17.20655,-18.565659,-20.888725,-24.143135,-17.398367,-14.116955,-20.350445,-15.862158,-17.429642,-22.103437,-21.468954,-21.57355,-15.498503,-21.35913,-20.30199,-20.801292,-19.345818,-17.943247,-22.220356,-23.154915,-18.465345,-24.341827,-17.988737,-21.064354,-22.117992
-27.608185,-18.637445,-20.021883,-19.906113,-21.243507,-19.17454,-23.396984,-24.651287,-22.23795,-16.829407,-20.09001,-17.291054,-21.734318,-27.007944,-19.20656,-21.997978,-21.958256,-24.02906,-26.59077,-20.588818,-28.23014,-30.947239,-32.74154,-19.998405,-14.855782,-24.597733,-17.264402,-15.093939,-25.142935,-23.618454,-23.346043,-26.325935,-18.702225,-26.93056,-19.558275,-23.479736,-23.615217,-21.46676,-27.046398,-18.678787,-19.96508,-19.128672,-19.543898,-16.774303,-31.472546,-16.733707,-23.33953,-24.850399,-22.587639,-20.9738,-18.379078,-17.161768,-23.317547,-21.611273,-25.49877,-21.64965,-16.076439,-21.031704,-25.494343,-23.463448,-21.243708,-16.908775,-13.055016,-14.310673,-25.098488,-23.092213,-25.452047,-21.424488,-27.029215,-27.767265,-22.877779,-16.51569,-19.815826,-26.910255,-22.94011,-22.252102,-20.841381,-22.434128,-11.128885,-19.087357,-19.426281,-26.300064,-25.160912,-20.728378,-22.149426,-26.129366,-21.627571,-17.420185,-21.519672,-26.240015,-23.049915,-17.540136,-18.621538,-20.012093,-16.172844,-16.132954,-21.445602,-21.672,-19.923939,-24.399738,-22.275608,-22.161467,-24.12279,-18.81797,-25.902828,-21.172539,-18.01326,-26.6717,-16.945593,-21.280317,-19.750187,-23.207417,-15.823341,-24.219557,-22.993362,-17.958693,-27.489311,-19.793785,-21.286354,-24.957394,-23.366507,-14.544474,-25.102531
